target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate
S4,e217_teacher_pc15,subject_center,0.11656433591753328,0.1,0.6034040622125061,0.6078658990503121,0.2,0.6030654659121597,-0.0003385963003463832,0.0016429348909394455,0.0,0.0,0.0033841006208630287,0.17692307692307693,0.22823076923076924,0.3384615384615385
Q3,e217_resid_pc09,subject_rank,-0.09370593165978756,0.2,0.6303484889503163,0.6321710203230695,0.3,0.6300201588109703,-0.000328330139345967,0.00042596200825847404,0.0,-0.00025706671345807064,0.0007916006706936152,0.36923076923076925,0.2600384615384616,0.2153846153846154
S1,e217_resid_pc14,subject_z,0.11443215063741963,0.1,0.47894327588040597,0.48267531141956094,0.2,0.4786290123755871,-0.0003142635048188902,0.0015904037409906267,0.0008382607121719121,0.0,0.0032353169405986426,0.015384615384615385,0.2308846153846154,0.47692307692307695
S2,e217_teacher_pc07,subject_center,0.11158999057834508,0.05,0.5389534496173579,0.5438942344150745,0.2,0.5386424180265916,-0.0003110315907662864,0.0007798335423365697,0.0,-0.00014968871964576858,0.0017236896533644464,0.31153846153846154,0.2093076923076923,0.27307692307692305
S2,e217_teacher_pc07,subject_rank,0.12569802627577933,0.03,0.5389534496173579,0.5473734399373948,0.15,0.5386899698391325,-0.00026347977822538393,0.000796338827654382,0.0,-0.0001498605648643514,0.001201457609537493,0.3076923076923077,0.17176923076923076,0.25769230769230766
Q3,e217_hard_resid_pc09,subject_z,0.09738510956588663,0.1,0.6303484889503163,0.6330679470496393,0.2,0.6300858658928665,-0.000262623057449729,0.0005748892152984767,0.0,-0.00011801605717717822,0.0012723345550886556,0.3269230769230769,0.22892307692307692,0.26153846153846155
S4,e217_resid_pc03,subject_rank,-0.11140018535785652,0.05,0.6034040622125061,0.608903129610478,0.15,0.6031485686156985,-0.00025549359680754335,0.0008282307765220778,0.0,-0.00010656605876804837,0.0011278667459551084,0.2846153846153846,0.19765384615384615,0.2692307692307692
S2,e217_pred_pc14,subject_center,0.10981359448700818,0.2,0.5389534496173579,0.5426400244232333,0.2,0.5387156115184382,-0.0002378380989197515,0.001223171365253032,0.0,0.0,0.002214304049360405,0.2,0.21503846153846154,0.3576923076923077
S4,e217_hard_resid_pc03,subject_rank,0.10787356588856038,0.2,0.6034040622125061,0.6075992933375215,0.2,0.6031732641293673,-0.00023079808313875017,0.0008203545592446797,0.0,-1.4024414160401788e-05,0.0016578717457007563,0.25,0.21446153846153845,0.3076923076923077
S1,e217_resid_pc14,subject_center,0.10889224274213116,0.1,0.47894327588040597,0.482493183731582,0.2,0.4787205511212464,-0.000222724759159576,0.0014959234832857971,8.585665206434223e-05,0.0,0.0030628392577726204,0.015384615384615385,0.2280769230769231,0.47692307692307695
S2,e217_teacher_pc15,global_z,0.1153414914427809,0.2,0.5389534496173579,0.5447037175501,0.15,0.5387350482464466,-0.00021840137091133638,0.00170314716329878,0.0,0.0,0.0036556348550964846,0.13846153846153847,0.22073076923076923,0.36538461538461536
S4,e217_teacher_pc15,subject_center,0.11656433591753328,0.05,0.6034040622125061,0.6095819177121924,0.15,0.6031859225278451,-0.00021813968466100064,0.0015530841399492043,0.0,0.0,0.002920762194176474,0.19615384615384615,0.20657692307692307,0.3384615384615385
S2,e217_context_norm,subject_rank,-0.10336233798238073,0.2,0.5389534496173579,0.5428791724083954,0.2,0.5387360900335711,-0.00021735958378676923,0.0010261308552950309,0.0,0.0,0.0019397961718763679,0.19615384615384615,0.2168076923076923,0.3346153846153846
S2,e217_pred_pc14,subject_z,0.10956240040556753,0.2,0.5389534496173579,0.5432385686483175,0.2,0.5387456188392629,-0.0002078307780950528,0.0013132313708905698,0.0,0.0,0.002507436388425377,0.17307692307692307,0.2081923076923077,0.38076923076923075
S2,e217_hard_resid_pc06,subject_rank,0.09959969678049557,0.1,0.5389534496173579,0.5421410600277136,0.2,0.538750731060099,-0.00020271855725895183,0.0007329535593833783,0.0,0.0,0.0014400853271137048,0.22692307692307692,0.21011538461538462,0.33076923076923076
S4,e217_resid_pc03,subject_rank,-0.11140018535785652,0.03,0.6034040622125061,0.6131284274244242,0.1,0.6032036798573414,-0.0002003823551647299,0.0009319830502351804,0.0,0.0,0.0011563708846862586,0.23076923076923078,0.14573076923076922,0.3269230769230769
S4,e217_hard_resid_pc03,subject_rank,0.10787356588856038,0.1,0.6034040622125061,0.6074341779181525,0.2,0.6032044981503206,-0.0001995640621854644,0.0007211742059540611,0.0,-9.000699588324057e-05,0.001574912160256653,0.3076923076923077,0.20238461538461539,0.27692307692307694
S2,e217_resid_pc04,subject_z,0.11855111550775072,0.1,0.5389534496173579,0.5434717227942087,0.15,0.5387671556868359,-0.00018629393052205234,0.001428732878514352,0.0,0.0,0.0031176154537414513,0.14615384615384616,0.2056923076923077,0.41923076923076924
S2,e217_teacher_pc15,subject_z,0.11381680187876936,0.2,0.5389534496173579,0.5455064015656165,0.15,0.5387760592496731,-0.00017739036768482652,0.00196513424762558,0.0,0.0,0.003972583680854069,0.16923076923076924,0.2162692307692308,0.36153846153846153
S1,e217_pred_pc06,subject_rank,0.10853630365594451,0.2,0.47894327588040597,0.4840174868670831,0.15,0.4787754971540062,-0.00016777872639978098,0.0011816622798933028,0.0,-2.898957656871648e-05,0.002449756267198955,0.2653846153846154,0.2026153846153846,0.36153846153846153
S1,e217_resid_pc14,global_z,0.10221756603333344,0.2,0.47894327588040597,0.4833646370910541,0.15,0.4787831225097111,-0.0001601533706948599,0.0013941366880825636,0.00015381935800629076,0.0,0.0028524398205743706,0.04230769230769231,0.22538461538461538,0.45384615384615384
S4,e217_teacher_pc15,global_z,0.1157274415676556,0.2,0.6034040622125061,0.6093045272973026,0.15,0.6032450251443038,-0.00015903706820230568,0.0019239699493494634,0.0,0.0,0.00386466995310511,0.11153846153846154,0.20800000000000002,0.40384615384615385
Q3,e217_resid_pc09,subject_z,-0.10567120086791837,0.05,0.6303484889503163,0.6362605821115712,0.15,0.6301923708347211,-0.00015611811559512745,0.0005842507700961879,0.0,-8.160182843930386e-05,0.0008619889061096675,0.29615384615384616,0.16096153846153846,0.28076923076923077
S4,e217_teacher_pc15,subject_center,0.11656433591753328,0.03,0.6034040622125061,0.6135238471071228,0.1,0.6032500814175902,-0.00015398079491590888,0.0013489584439270806,0.0,0.0,0.0019442840085118762,0.18846153846153846,0.15792307692307694,0.3192307692307692
S4,e217_hard_resid_pc03,subject_rank,0.10787356588856038,0.05,0.6034040622125061,0.6094341710281641,0.15,0.6032516196329288,-0.00015244257957724994,0.000789483266185689,0.0,-4.1001774669924274e-07,0.0010732321558410418,0.25,0.17146153846153847,0.3
S2,e217_resid_pc04,subject_rank,0.11293119205963262,0.2,0.5389534496173579,0.5439712828391787,0.15,0.5388030802321186,-0.00015036938523926846,0.0013042165846912448,0.0,0.0,0.00307023257149891,0.18076923076923077,0.19273076923076923,0.38846153846153847
Q3,e217_resid_pc09,subject_center,-0.10549844143560885,0.05,0.6303484889503163,0.6360869979486053,0.15,0.630200590634467,-0.00014789831584927082,0.0005284268144806976,0.0,-0.00011704421345160032,0.0007399668518365543,0.3346153846153846,0.15846153846153846,0.25769230769230766
S1,e217_resid_pc14,subject_rank,0.1289523301045074,0.05,0.47894327588040597,0.48397265083988994,0.15,0.47880021286090496,-0.00014306301950101075,0.0017136701369957902,0.0,0.0,0.0036052874890056263,0.08461538461538462,0.20784615384615385,0.45
S2,e217_pred_pc14,global_z,0.10629768247395073,0.2,0.5389534496173579,0.5424644843126886,0.15,0.5388175535757337,-0.0001358960416242283,0.001216223984339317,0.0,0.0,0.002232468049290559,0.13076923076923078,0.2073846153846154,0.4153846153846154
S2,e217_teacher_pc15,subject_center,0.11857252115065672,0.1,0.5389534496173579,0.5447863994885963,0.15,0.5388182379371126,-0.00013521168024532848,0.001954797150040962,6.386633237132067e-05,0.0,0.0038339749906595166,0.1076923076923077,0.21484615384615385,0.3923076923076923
S4,e217_hard_resid_pc03,subject_rank,0.10787356588856038,0.03,0.6034040622125061,0.6136318537036891,0.1,0.6032699037971969,-0.00013415841530917127,0.0007771644955975035,0.0,0.0,0.0009789267213645148,0.18461538461538463,0.1235,0.3730769230769231
S1,e217_resid_pc15,subject_rank,-0.09488628943724299,0.2,0.47894327588040597,0.482220551189039,0.15,0.4788221254625732,-0.00012115041783278269,0.0006498124858891255,0.0,0.0,0.0014216812961735104,0.2153846153846154,0.19526923076923075,0.36923076923076925
Q3,e217_resid_pc09,subject_rank,-0.09370593165978756,0.1,0.6303484889503163,0.6334853680749152,0.15,0.6302304464992057,-0.0001180424511105782,0.0005274463649197476,0.0,-2.5388849567709038e-05,0.0005048060606552829,0.2923076923076923,0.19065384615384612,0.27692307692307694
S4,e217_teacher_pc15,global_z,0.1157274415676556,0.1,0.6034040622125061,0.6088463368811068,0.1,0.603292118119412,-0.00011194409309411846,0.0017478117083879713,0.00010552053092660607,0.0,0.003497743828014044,0.08461538461538462,0.204,0.40384615384615385
Q3,e217_resid_pc09,global_z,-0.10715419926900903,0.05,0.6303484889503163,0.6363565567553264,0.1,0.6302371644475903,-0.0001113245027259957,0.00040290300413751447,0.0,-1.8881165611661643e-05,0.0003956260111006582,0.25769230769230766,0.13376923076923078,0.3153846153846154
Q3,e217_hard_resid_pc09,subject_center,0.1030797718381775,0.05,0.6303484889503163,0.6361476855720072,0.1,0.6302475437301122,-0.00010094522020409613,0.0005357521386952451,0.0,-9.424552216419357e-07,0.0008302715001429206,0.25,0.1460769230769231,0.29615384615384616
S2,e217_pred_pc14,subject_center,0.10981359448700818,0.1,0.5389534496173579,0.5433488639908425,0.15,0.5388559573253467,-9.749229201116982e-05,0.0012417476592520562,0.0,0.0,0.002530534349242136,0.13846153846153847,0.19503846153846155,0.4115384615384615
Q3,e217_hard_resid_pc09,subject_rank,0.0893104047436172,0.2,0.6303484889503163,0.6328224730246904,0.15,0.6302545037633266,-9.398518698966463e-05,0.0005809945656142286,0.0,-7.339449868692949e-07,0.0010334831319533944,0.25769230769230766,0.19419230769230772,0.33076923076923076
S2,e217_pred_pc14,subject_rank,0.1132105100961269,0.05,0.5389534496173579,0.5451029992877464,0.1,0.5388607897428734,-9.265987448447977e-05,0.0011168930567015422,0.0,0.0,0.0016608473009366298,0.1346153846153846,0.17211538461538461,0.38461538461538464
S2,e217_context_norm,subject_rank,-0.10336233798238073,0.1,0.5389534496173579,0.5436081566031458,0.1,0.5388610998554052,-9.234976195271472e-05,0.0011021053898044003,0.0,0.0,0.0023765600225585104,0.15384615384615385,0.1905,0.36538461538461536
S2,e217_pred_pc14,subject_z,0.10956240040556753,0.1,0.5389534496173579,0.5438637625108771,0.1,0.538864089991967,-8.93596253909168e-05,0.0013057441341285054,0.0,0.0,0.0026764895258137023,0.09615384615384616,0.18815384615384617,0.43846153846153846
S4,e217_teacher_pc15,subject_z,0.10504899280334709,0.2,0.6034040622125061,0.6095088708598306,0.1,0.6033154442460035,-8.861796650261322e-05,0.0019635318718785842,5.370287640749094e-06,0.0,0.0038307505314083834,0.09615384615384616,0.20207692307692307,0.40384615384615385
S1,e217_teacher_pc10,subject_center,0.10609584112030145,0.2,0.47894327588040597,0.4844524935791564,0.1,0.4788552285720649,-8.80473083410549e-05,0.0014415830928474441,0.0,0.0,0.0028406155579597803,0.1,0.1913846153846154,0.4307692307692308
S4,e217_resid_pc03,subject_z,-0.10182251143992961,0.03,0.6034040622125061,0.6143828940375793,0.08,0.6033181815300234,-8.588068248271963e-05,0.0007461126450859382,0.0,0.0,0.0010061251023203432,0.1346153846153846,0.10980769230769233,0.3923076923076923
S4,e217_teacher_pc15,global_z,0.1157274415676556,0.05,0.6034040622125061,0.6104633641282627,0.08,0.6033290882115956,-7.497400091049933e-05,0.001498024654382028,0.0,0.0,0.0019433198550000697,0.13076923076923078,0.17265384615384616,0.3769230769230769
S2,e217_teacher_pc15,subject_rank,0.11648561180524167,0.2,0.5389534496173579,0.5455434705988436,0.1,0.5388830287940797,-7.042082327823884e-05,0.0018695973146328683,0.00016204711249567794,0.0,0.003938552243321583,0.06153846153846154,0.20103846153846158,0.4076923076923077
S2,e217_teacher_pc07,global_z,0.11000204892708197,0.05,0.5389534496173579,0.5451444810708158,0.1,0.5388839727210003,-6.9476896357612e-05,0.000825766138925517,0.0,0.0,0.001152471235752378,0.2076923076923077,0.1528846153846154,0.3576923076923077
S4,e217_resid_pc03,subject_z,-0.10182251143992961,0.05,0.6034040622125061,0.6103374185312705,0.08,0.6033348314965639,-6.923071594222563e-05,0.0008083954685375854,0.0,0.0,0.0012094773840182482,0.1576923076923077,0.14357692307692307,0.36153846153846153
S1,e217_teacher_pc10,global_z,0.10178310364188436,0.2,0.47894327588040597,0.48384979914800264,0.1,0.4788751177465973,-6.81581338086712e-05,0.0012801184476067763,0.0,0.0,0.0026554836778727164,0.1076923076923077,0.18357692307692308,0.4346153846153846
S4,e217_pred_pc03,subject_z,0.0919734948817526,0.03,0.6034040622125061,0.6149543316041433,0.05,0.6033383746184839,-6.568759402214575e-05,0.0005984076215407346,0.0,0.0,0.000830915168137214,0.15,0.09165384615384616,0.3923076923076923
S4,e217_teacher_pc15,global_z,0.1157274415676556,0.03,0.6034040622125061,0.6143734940640786,0.08,0.6033410393341061,-6.302287839998755e-05,0.0012693801312984177,0.0,0.0,0.0010797402275195822,0.11538461538461539,0.12988461538461538,0.3923076923076923
Q3,e217_hard_resid_pc09,global_z,0.10598631103850042,0.05,0.6303484889503163,0.6366250164583905,0.08,0.6302860254132343,-6.246353708194707e-05,0.0003856337015075091,0.0,0.0,0.00047837059885377786,0.21923076923076923,0.11457692307692308,0.3423076923076923
S1,e217_teacher_pc10,subject_z,0.09999587295655733,0.2,0.47894327588040597,0.484261934287139,0.1,0.47888208170914054,-6.119417126543292e-05,0.0013810517658851846,0.0,0.0,0.0027501225770598103,0.05,0.18457692307692308,0.46153846153846156
S1,e217_teacher_pc10,subject_rank,0.10296404206247316,0.2,0.47894327588040597,0.4840041398275462,0.1,0.4788828196873842,-6.045619302175176e-05,0.0012504913374214862,0.0,0.0,0.0025846564712129483,0.12307692307692308,0.18488461538461542,0.4076923076923077
S4,e217_resid_pc03,subject_z,-0.10182251143992961,0.1,0.6034040622125061,0.6084744481781887,0.1,0.6033456120740845,-5.845013842153968e-05,0.0008246826172886037,0.0,0.0,0.0010254004547511908,0.17307692307692307,0.17088461538461538,0.34615384615384615
S4,e217_teacher_pc15,subject_z,0.10504899280334709,0.1,0.6034040622125061,0.6091292437715126,0.08,0.6033460367449829,-5.802546752320392e-05,0.001801367633098342,8.773886804114284e-05,0.0,0.0035007964926240254,0.08461538461538462,0.19796153846153847,0.4076923076923077
S4,e217_resid_pc03,subject_z,-0.10182251143992961,0.2,0.6034040622125061,0.6087133601997389,0.1,0.6033486947969272,-5.536741557887748e-05,0.0009103314404809442,0.0,0.0,0.0011111854800774923,0.1346153846153846,0.17276923076923079,0.38076923076923075
S2,e217_teacher_pc07,subject_center,0.11158999057834508,0.03,0.5389534496173579,0.5489894579084111,0.05,0.5389045451686656,-4.89044486923218e-05,0.0007781273859658677,0.0,0.0,0.0008693949119616962,0.1576923076923077,0.11623076923076922,0.3730769230769231
S3,e217_resid_pc13,subject_z,0.09037471388494094,0.2,0.5034376794790675,0.5073572165003949,0.1,0.5033920683085199,-4.561117054757702e-05,0.0005488655950535554,0.0,0.0,0.000733503662206883,0.17692307692307693,0.15461538461538463,0.38461538461538464
S2,e217_teacher_pc15,global_z,0.1153414914427809,0.1,0.5389534496173579,0.5449759314686836,0.08,0.5389081113884265,-4.533822893137973e-05,0.0017860291005896147,0.00013300076962718954,0.0,0.0037399811750155887,0.06538461538461539,0.19688461538461538,0.41923076923076924
S4,e217_pred_pc03,subject_rank,0.0932870075318265,0.03,0.6034040622125061,0.6152195894024513,0.05,0.6033618434291396,-4.221878336652107e-05,0.0005658484327357947,0.0,0.0,0.0007641149951664594,0.11538461538461539,0.08203846153846153,0.4269230769230769
S2,e217_teacher_pc15,subject_z,0.11381680187876936,0.1,0.5389534496173579,0.5457274572762455,0.08,0.538912170460296,-4.127915706186869e-05,0.002085609273117926,0.0,0.0,0.004143865385690643,0.09615384615384616,0.1991923076923077,0.4076923076923077
S4,e217_teacher_pc15,subject_z,0.10504899280334709,0.03,0.6034040622125061,0.6146500349551851,0.05,0.6033630423255946,-4.10198869115197e-05,0.0012930594036061871,0.0,0.0,0.001251851623585598,0.08076923076923077,0.1256153846153846,0.4230769230769231
Q3,e217_resid_pc12,subject_center,0.09162084651114515,0.2,0.6303484889503163,0.6334183969016115,0.1,0.6303079532026378,-4.053574767848289e-05,0.0008089816877425412,3.324717522729115e-05,0.0,0.0015620635943392192,0.08846153846153847,0.19596153846153846,0.40384615384615385
S1,e217_pred_pc06,subject_rank,0.10853630365594451,0.1,0.47894327588040597,0.4842589184608964,0.08,0.47890453806266975,-3.873781773622298e-05,0.001191752679995119,0.0,0.0,0.0027787200674929957,0.1346153846153846,0.16830769230769232,0.4230769230769231
S4,e217_hard_resid_pc03,subject_z,0.09843929402505702,0.03,0.6034040622125061,0.6150158721782384,0.05,0.603366449828991,-3.761238351507323e-05,0.0007085933662357457,0.0,0.0,0.0010863252334339935,0.08461538461538462,0.09465384615384616,0.41923076923076924
S2,e217_hard_resid_pc08,subject_center,0.1002505617120839,0.2,0.5389534496173579,0.543583659422923,0.08,0.538915886072235,-3.7563545122965e-05,0.0012620451109014756,0.00010591931242887043,0.0,0.002828142185354876,0.057692307692307696,0.19600000000000004,0.4153846153846154
S4,e217_teacher_pc15,subject_z,0.10504899280334709,0.05,0.6034040622125061,0.6107861804424902,0.05,0.6033672007353288,-3.686147717729682e-05,0.0015584966348341266,5.6385458467089755e-05,0.0,0.0019928714577601703,0.08846153846153847,0.1658076923076923,0.4
S2,e217_resid_pc04,subject_center,0.10588038292651174,0.2,0.5389534496173579,0.5443360896733337,0.08,0.5389247200698829,-2.8729547475014883e-05,0.001539600177388308,0.0,0.0,0.0033699132824434597,0.03076923076923077,0.17911538461538465,0.4807692307692308
S4,e217_resid_pc03,subject_center,-0.09467891094175979,0.03,0.6034040622125061,0.6149800853454501,0.03,0.603381022337973,-2.3039874533115068e-05,0.0006465053594592869,0.0,0.0,0.0008180335740891054,0.1076923076923077,0.08573076923076922,0.4307692307692308
