candidate_id,basename,source_path,policy_id,target,view_id,split,rep,block_scheme,label_mode,cv_group,block_frac,delta_mode,scale,train_actual_delta,train_dominance,train_min_mode_dominance,test_selected_rows,test_delta_mean,test_delta_p90_abs,test_delta_l1
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_ce_4820401f.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_ce_4820401f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.7,centered,0.25,-0.014734683630404422,0.9375,0.8541666666666666,57,-0.0037976739981356914,0.02,0.9494184995339229
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_centered_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_ce_f136654d.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf70_ce_f136654d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.7,centered,0.5,-0.014734683630404422,0.9375,0.8541666666666666,57,-0.007595347996271383,0.04,1.8988369990678458
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_raw_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ra_e4845cc3.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ra_e4845cc3.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.5,raw,0.25,-0.014732944897266176,0.9375,0.8958333333333334,143,0.006672160799819101,0.02,2.6740921746748123
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_raw_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ra_033dae98.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ra_033dae98.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.5,raw,0.5,-0.014732944897266176,0.9375,0.8958333333333334,143,0.013344321599638201,0.04,5.348184349349625
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ce_8cd72e93.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ce_8cd72e93.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.5,centered,0.25,-0.014732944897266176,0.9375,0.8958333333333334,40,-0.002755735250740825,0.02,0.6889338126852063
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_centered_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ce_45fc38dd.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf50_ce_45fc38dd.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.5,centered,0.5,-0.014732944897266176,0.9375,0.8958333333333334,40,-0.00551147050148165,0.04,1.3778676253704125
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_raw_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_8eb377f6.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_8eb377f6.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,0.7,raw,0.25,-0.014676205569045586,0.8055555555555556,0.6458333333333334,211,0.00972614570507812,0.02,3.909942470658341
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_raw_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_0ebf52a3.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_0ebf52a3.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,0.7,raw,0.5,-0.014676205569045586,0.8055555555555556,0.6458333333333334,211,0.01945229141015624,0.04,7.819884941316682
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_1cb1290d.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_1cb1290d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,0.7,centered,0.25,-0.014676205569045586,0.8055555555555556,0.6458333333333334,62,-0.004197042206144257,0.02,1.0492605515360642
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_centered_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_7d0d9578.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_bf70_7d0d9578.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,0.7,centered,0.5,-0.014676205569045586,0.8055555555555556,0.6458333333333334,62,-0.008394084412288514,0.04,2.0985211030721285
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_raw_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_r_d98bf1e1.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_r_d98bf1e1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,0.35,raw,0.25,-0.014382602498575037,0.9444444444444444,0.8958333333333334,102,0.0058615732577043745,0.02,1.9051054788493254
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_raw_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_r_dff295e2.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_r_dff295e2.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,0.35,raw,0.5,-0.014382602498575037,0.9444444444444444,0.8958333333333334,102,0.011723146515408749,0.04,3.8102109576986507
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_c_73256dfb.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_c_73256dfb.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,0.35,centered,0.25,-0.014382602498575037,0.9444444444444444,0.8958333333333334,21,-0.0014190024134491624,0.0,0.3547506033622906
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_centered_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_c_613d94b2.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_bf35_c_613d94b2.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,0.35,centered,0.5,-0.014382602498575037,0.9444444444444444,0.8958333333333334,21,-0.002838004826898325,0.0,0.7095012067245812
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s025,submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s025_439e91c7.csv,analysis_outputs/submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s025_439e91c7.csv,S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,0.7,raw,0.25,-0.014015037377880013,0.8888888888888888,0.6875,175,0.0070059565949970055,0.02,3.443871597098184
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s050,submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s050_5bfd3711.csv,analysis_outputs/submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_raw_s050_5bfd3711.csv,S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,0.7,raw,0.5,-0.014015037377880013,0.8888888888888888,0.6875,175,0.014011913189994011,0.04,6.887743194196368
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s025,submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s_9211cdc1.csv,analysis_outputs/submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s_9211cdc1.csv,S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,0.7,centered,0.25,-0.014015037377880013,0.8888888888888888,0.6875,50,-0.0036092785083051294,0.02,0.9023196270762823
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s050,submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s_ae949353.csv,analysis_outputs/submission_e291_lifeblock_S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv_bf70_centered_s_ae949353.csv,S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,0.7,centered,0.5,-0.014015037377880013,0.8888888888888888,0.6875,50,-0.007218557016610259,0.04,1.8046392541525647
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s025,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s025_869bd14d.csv,analysis_outputs/submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s025_869bd14d.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,0.7,raw,0.25,-0.013682708981415659,1.0,1.0,187,-0.004188218692514735,0.02,3.420359950744329
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s050,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s050_adcae137.csv,analysis_outputs/submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_raw_s050_adcae137.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,0.7,raw,0.5,-0.013682708981415659,1.0,1.0,187,-0.00837643738502947,0.04,6.840719901488658
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s025,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s025_2e5b2fed.csv,analysis_outputs/submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s025_2e5b2fed.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,0.7,centered,0.25,-0.013682708981415659,1.0,1.0,87,0.006025170752253974,0.02,1.5062926880634935
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s050,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s050_f6ca17d0.csv,analysis_outputs/submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_bf70_centered_s050_f6ca17d0.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,0.7,centered,0.5,-0.013682708981415659,1.0,1.0,87,0.012050341504507948,0.04,3.012585376126987
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_raw_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ra_e2c7e2e1.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ra_e2c7e2e1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.2,raw,0.25,-0.013445320773193159,0.9930555555555556,0.9791666666666666,48,0.0023864867435780725,0.02,0.9166216858945181
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_raw_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ra_1e40404d.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ra_1e40404d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.2,raw,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,48,0.004772973487156145,0.04,1.8332433717890362
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ce_538fe4dc.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ce_538fe4dc.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.2,centered,0.25,-0.013445320773193159,0.9930555555555556,0.9791666666666666,11,-0.0008135132564219277,0.0,0.20337831410548193
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_centered_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ce_985ca9fd.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf20_ce_985ca9fd.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.2,centered,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,11,-0.0016270265128438554,0.0,0.40675662821096387
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_raw_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ra_db7e643e.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ra_db7e643e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.35,raw,0.25,-0.012412492468113823,0.9097222222222222,0.8125,92,0.004134371521594179,0.02,1.7264615972837745
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_raw_s050,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ra_64c1c739.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ra_64c1c739.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.35,raw,0.5,-0.012412492468113823,0.9097222222222222,0.8125,92,0.008268743043188358,0.04,3.452923194567549
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_centered_s025,submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ce_a89547a2.csv,analysis_outputs/submission_e291_lifeblock_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_bf35_ce_a89547a2.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,0.35,centered,0.25,-0.012412492468113823,0.9097222222222222,0.8125,26,-0.0018398910446353613,0.0007492850676010113,0.45997276115884034
