basename,source_path,candidate_id,target_task,feature_set,model,score_col,score_variant,action,k,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,undo_count,add_count,undo_idx_list,add_idx_list,undo_e247_overlap,undo_e256_overlap,undo_e284_overlap,undo_smooth_sum,undo_mean_amp,undo_mean_app_state,undo_mean_app_story,undo_mean_state_amp_z,add_e247_overlap,add_e256_overlap,add_e284_overlap,add_smooth_sum,add_mean_amp,add_mean_app_state,add_mean_app_story,add_mean_state_amp_z
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top5_62ec3506.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top5_62ec3506.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,add_high_preserve,5,0.0,0.35,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,5,,188 87 147 96 38,0,0,0,0.0,,,,,0,3,2,0.1404550505287783,0.0911477127790678,0.5757376919225531,0.8865109143026733,1.1047299184013872
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top5_d197c84c.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top5_d197c84c.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top5,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,swap_low_high,5,0.25,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,5,5,103 90 46 77 231,188 87 147 96 38,5,1,0,0.2995909504733594,0.03592685310353932,0.4021497240999925,0.3245344006185997,-0.11346990479801058,0,3,2,0.1404550505287783,0.0911477127790678,0.5757376919225531,0.8865109143026733,1.1047299184013872
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5_1c4e77a9.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5_1c4e77a9.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_undo_high_preserve,5,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,5,0,150 5 223 196 51,,5,5,0,1.054797871130978,0.10730057692572312,0.15964869712872673,-0.5238376054037059,0.502342036704201,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top5_0d148e41.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top5_0d148e41.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_add_low_preserve,5,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,5,,11 141 176 140 93,0,0,0,0.0,,,,,0,0,2,-0.9589989459850058,0.08150114546703756,0.33970478313553476,0.355089975480788,1.0215489149810089
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8_0a5e1783.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8_0a5e1783.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,undo_low_preserve,8,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,8,0,103 90 46 77 231 108 116 65,,8,2,0,0.4718437922283538,0.04018882001013209,0.30976301739858614,0.33102266650668133,0.13388928399003658,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8_9c61bd90.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8_9c61bd90.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,undo_low_preserve,8,0.5,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,8,0,103 90 46 77 231 108 116 65,,8,2,0,0.4718437922283538,0.04018882001013209,0.30976301739858614,0.33102266650668133,0.13388928399003658,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_668a392c.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_668a392c.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,add_high_preserve,8,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,8,,188 87 147 96 38 22 33 111,0,0,0,0.0,,,,,0,3,3,0.27264337603613176,0.07349086117533654,0.2446870729221566,0.42955336695403684,0.6742496548732524
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_55c93230.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8_55c93230.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,add_high_preserve,8,0.0,0.35,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,8,,188 87 147 96 38 22 33 111,0,0,0,0.0,,,,,0,3,3,0.27264337603613176,0.07349086117533654,0.2446870729221566,0.42955336695403684,0.6742496548732524
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top8_7ffddc35.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top8_7ffddc35.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,swap_low_high,8,0.25,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,8,8,103 90 46 77 231 108 116 65,188 87 147 96 38 22 33 111,8,2,0,0.4718437922283538,0.04018882001013209,0.30976301739858614,0.33102266650668133,0.13388928399003658,0,3,3,0.27264337603613176,0.07349086117533654,0.2446870729221566,0.42955336695403684,0.6742496548732524
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top8_3b9b84a5.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top8_3b9b84a5.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_undo_high_preserve,8,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,8,0,150 5 223 196 51 212 235 52,,8,8,0,1.5197305122841152,0.10020062758238465,0.022344348453989443,-0.4322687242633761,0.31713235349728436,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8_72795959.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8_72795959.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_add_low_preserve,8,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,8,,11 141 176 140 93 171 41 239,0,0,0,0.0,,,,,0,0,3,-1.3980719754867668,0.08349222857910321,0.2202208605364228,0.17652163232269047,1.0323739595774926
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_08fd46dd.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_08fd46dd.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,undo_low_preserve,13,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,13,0,103 90 46 77 231 108 116 65 48 99 109 64 247,,13,4,0,0.836170604429316,0.041911278882195445,0.3421627126488013,0.4443848318005725,0.15081116834280514,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_fe50f5d4.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13_fe50f5d4.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,undo_low_preserve,13,0.5,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,13,0,103 90 46 77 231 108 116 65 48 99 109 64 247,,13,4,0,0.836170604429316,0.041911278882195445,0.3421627126488013,0.4443848318005725,0.15081116834280514,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_43882ca1.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_43882ca1.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,add_high_preserve,13,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,13,,188 87 147 96 38 22 33 111 193 25 238 117 181,0,0,0,0.0,,,,,0,3,3,0.4699544727090453,0.06012773112578019,0.3618773123217128,0.5247645061921712,0.42448886735935837
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_d3f5d56c.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13_d3f5d56c.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,add_high_preserve,13,0.0,0.35,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,13,,188 87 147 96 38 22 33 111 193 25 238 117 181,0,0,0,0.0,,,,,0,3,3,0.4699544727090453,0.06012773112578019,0.3618773123217128,0.5247645061921712,0.42448886735935837
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top13_1287bd48.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top13_1287bd48.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_swap_low_high_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,swap_low_high,13,0.25,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,13,13,103 90 46 77 231 108 116 65 48 99 109 64 247,188 87 147 96 38 22 33 111 193 25 238 117 181,13,4,0,0.836170604429316,0.041911278882195445,0.3421627126488013,0.4443848318005725,0.15081116834280514,0,3,3,0.4699544727090453,0.06012773112578019,0.3618773123217128,0.5247645061921712,0.42448886735935837
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top13_7cec9a91.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top13_7cec9a91.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_undo_high_preserve,13,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,13,0,150 5 223 196 51 212 235 52 237 158 105 222 168,,13,12,0,2.0143650751433615,0.095478569826351,0.11780882240641341,-0.10113998668767898,0.4046111371497006,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13_05d3f9a8.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13_05d3f9a8.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_ctrl_add_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,raw,ctrl_add_low_preserve,13,0.0,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,0,13,,11 141 176 140 93 171 41 239 187 56 78 208 79,0,0,0,0.0,,,,,0,0,4,-2.0999288010886312,0.0765769051957305,-0.05785676080648273,-0.018135156714449693,0.39177698501660113
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_fbc7cb84.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_fbc7cb84.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,smooth_weighted,undo_low_preserve,3,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,3,0,103 90 77,,3,0,0,0.1618187160180907,0.026969786003015098,0.6155444136213692,0.8896106252566841,-0.20181868964880686,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_3254c88f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3_3254c88f.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_undo_low_preserve_top3,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,smooth_weighted,undo_low_preserve,3,0.5,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,3,0,103 90 77,,3,0,0,0.1618187160180907,0.026969786003015098,0.6155444136213692,0.8896106252566841,-0.20181868964880686,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_44fef5d5.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_swap_low_high_top3_44fef5d5.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_swap_low_high_top3,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,smooth_weighted,swap_low_high,3,0.25,0.2,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,3,3,103 90 77,87 188 147,3,0,0,0.1618187160180907,0.026969786003015098,0.6155444136213692,0.8896106252566841,-0.20181868964880686,0,2,1,0.0942145326285871,0.09703466884441077,0.40502616419903226,0.7980282941432219,0.6260307457820166
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_undo_high_preserve_top3_40fc3712.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_undo_high_preserve_top3_40fc3712.csv,e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_undo_high_preserve_top3,e247_body_vs_clean_neither,cell_geometry,lr_l2_c0p35,score_e247_body_vs_clean_n_cell_geometry_lr_l2_c0p35,smooth_weighted,ctrl_undo_high_preserve,3,0.25,0.0,1.6402643669056296,0.9989173583543846,0.9993985324191025,0.8227753765447195,0.46153846153846156,3,0,5 150 212,,3,3,0,0.7393718718720078,0.08855434355588777,0.034996387611236544,-0.09317372078457375,0.7666799006103258,0,0,0,0.0,,,,
