target,feature,mode,corr,abs_corr
Q1,quiet__quiet_w23_35_screen_step_activity_dur,subject_rank,0.20361412963538275,0.20361412963538275
Q1,quiet__quiet_w23_36_screen_step_activity_dur,subject_rank,0.2034616353623747,0.2034616353623747
Q1,quiet__quiet_w23_34_screen_step_activity_dur,subject_rank,0.20308711503738386,0.20308711503738386
Q1,quiet__quiet_w19_36_screen_end,subject_rank,0.20130921521096357,0.20130921521096357
Q1,quiet__quiet_w20_36_screen_end,subject_rank,0.20130921521096357,0.20130921521096357
Q1,quiet__quiet_w19_34_screen_end,subject_rank,0.20056507749435262,0.20056507749435262
Q1,quiet__quiet_w20_34_screen_end,subject_rank,0.20056507749435262,0.20056507749435262
Q1,quiet__quiet_w19_35_screen_end,subject_rank,0.20002976111964807,0.20002976111964807
Q1,quiet__quiet_w20_35_screen_end,subject_rank,0.20002976111964807,0.20002976111964807
Q1,quiet__quiet_w19_35_screen_step_activity_dur,subject_rank,0.19912020324741134,0.19912020324741134
Q2,deep__phone_light_m_light_all_q90,subject_z,-0.18144018317987862,0.18144018317987862
Q2,deep__phone_light_m_light_morning_sum,subject_z,-0.17876785193415662,0.17876785193415662
Q2,deep__subject_day_index,subject_rank,0.17768709904007174,0.17768709904007174
Q2,deep__usage_early_time_max_max,global_z,0.1744822822555995,0.1744822822555995
Q2,deep__month,subject_z,0.16925239875059306,0.16925239875059306
Q2,deep__wifi_evening_rssi_max,subject_rank,0.16631430946717393,0.16631430946717393
Q2,deep__wifi_evening_rssi_max,subject_center,0.16272161209840308,0.16272161209840308
Q2,deep__phone_light_m_light_morning_sum,global_z,-0.16024044499492227,0.16024044499492227
Q2,deep__wifi_late_rssi_max,subject_z,0.1601263640878894,0.1601263640878894
Q2,deep__phone_screen_m_screen_use_morning_count,subject_z,-0.15876052968978185,0.15876052968978185
Q3,deep__ble_morning_unique_max,subject_rank,-0.2251150187923284,0.2251150187923284
Q3,deep__watch_light_w_light_evening_sum,subject_z,-0.22049583171651058,0.22049583171651058
Q3,deep__watch_light_w_light_late_std,subject_z,-0.20576202703551189,0.20576202703551189
Q3,deep__phone_light_m_light_all_median,subject_center,-0.20045103362042802,0.20045103362042802
Q3,deep__watch_light_w_light_evening_sum,subject_center,-0.2003984890420896,0.2003984890420896
