basename,move_l2,move_l1,changed_rows,changed_cells,row_entropy,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4,cos_final9,poscos_final9,cos_stage2,poscos_stage2,cos_ordinal,poscos_ordinal,cos_mixmin,poscos_mixmin,cos_e72,poscos_e72,cos_e95,poscos_e95,cos_e101,poscos_e101,cos_e176,poscos_e176,cos_e216,poscos_e216,cos_e256,poscos_e256,cos_e267,poscos_e267,cos_e323,poscos_e323,public_loss_weighted_pos_cos,public_loss_weighted_abs_cos,severe_loss_weighted_pos_cos,max_severe_pos_cos,max_mild_pos_cos,public_loss_weighted_pos_cos_null_p90,public_loss_weighted_pos_cos_dominance_lower_is_better,severe_loss_weighted_pos_cos_null_p90,severe_loss_weighted_pos_cos_dominance_lower_is_better,max_severe_pos_cos_null_p90,max_severe_pos_cos_dominance_lower_is_better,poscos_e323_null_p90,poscos_e323_dominance_lower_is_better,poscos_e216_null_p90,poscos_e216_dominance_lower_is_better,poscos_e267_null_p90,poscos_e267_dominance_lower_is_better,poscos_e256_null_p90,poscos_e256_dominance_lower_is_better,public_analog_survival_score,public_analog_risk_score
submission_e350_compactplateau_control_all_t85_b58c2aab.csv,0.441670174974064,4.638905725056157,249,709,0.8327464019536859,2.2302075684348446,0.48076156331186615,1.0247324999943386,0.2208996174376259,0.22828197914359466,0.04921030792036239,1.118902848413561,0.24119973863012162,1.7496226689672767e-11,3.771627993034326e-12,0.03678082905232175,0.007928772696036751,0.0,0.0,-0.004870375893223588,0.0,-0.01792901698280369,0.0,0.03004834239687841,0.03004834239687841,-0.014769306472006279,0.0,-0.0031103831592729633,0.0,-0.010284367484059437,0.0,-0.010473643965580402,0.0,-0.013378902112858979,0.0,-0.006116368348965356,0.0,-0.018162409267609737,0.0,-0.057682244891879474,0.0,-0.05167085185301236,0.0,0.006914994834657271,0.019272171923624563,0.007855233108518576,0.03004834239687841,0.0,0.01250635946090091,0.5178571428571429,0.01373721513330228,0.4642857142857143,0.05167085185301236,0.39285714285714285,0.05167085185301236,0.5,0.00780074791923675,0.44642857142857145,0.057682244891879474,0.5178571428571429,0.018162409267609737,0.42857142857142855,0.46683673469387754,0.04481857034005426
submission_e347_stateful_counteraxis_lifestyle_e344_nullsafe_top5_e131968c_uploadsafe.csv,0.4416701749740641,4.638905725690548,250,834,0.8327464020411297,2.2302075684716782,0.48076156325406,1.0247325000948053,0.22089961742907432,0.22828197926818733,0.04921030794049087,1.1189028484412362,0.24119973860310234,2.0191604985231315e-10,4.352665516223923e-11,0.0367808290589347,0.007928772696377996,1.5378992935903557e-10,3.3152199775758373e-11,-0.0048703758933534525,0.0,-0.017929016984802416,0.0,0.030048342397953332,0.030048342397953332,-0.01476930647117792,0.0,-0.0031103831584249385,0.0,-0.010284367484005453,0.0,-0.010473643965528967,0.0,-0.01337890211277238,0.0,-0.006116368347657987,0.0,-0.018162409267399128,0.0,-0.057682244890881675,0.0,-0.05167085185301208,0.0,0.006914994834904641,0.01927217192406866,0.00785523310879958,0.030048342397953332,0.0,0.013155967907189103,0.44642857142857145,0.013234983993628309,0.42857142857142855,0.05167085185301208,0.35714285714285715,0.05167085185301208,0.48214285714285715,0.011737284455230444,0.5,0.057682244890881675,0.44642857142857145,0.018162409267399128,0.4107142857142857,0.4387755102040817,0.04481857034165755
submission_e350_compactplateau_compact_t35_s0_990_s3a0_00_abaf3bca.csv,0.4372401645717755,4.540746890682936,151,202,0.8254281855398159,2.200552298219425,0.48462342235683914,1.014485174994398,0.22341812909144432,0.22599915935215656,0.04977136246370168,1.0997102581169553,0.24218708608779443,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049520188484137246,0.0,-0.017670395705835302,0.0,0.029957193068696347,0.029957193068696347,-0.014948264224807559,0.0,-0.0032373308959840405,0.0,-0.010307578913417721,0.0,-0.010529134932685877,0.0,-0.01338112361424004,0.0,-0.006116554516964517,0.0,-0.018162962092381676,0.0,-0.05768400061566112,0.0,-0.054436761098495816,0.0,0.006894018731375549,0.019489180058379203,0.007831404864980277,0.029957193068696347,0.0,0.012595161327003656,0.4107142857142857,0.012685988313096044,0.35714285714285715,0.054436761098495816,0.375,0.054436761098495816,0.48214285714285715,0.006581609720266019,0.5178571428571429,0.05768400061566112,0.48214285714285715,0.018162962092381676,0.3392857142857143,0.42346938775510207,0.044682616665052174
submission_e350_compactplateau_compact_t35_s0_990_s3a0_25_7be877ac.csv,0.43724085524612877,4.54762883540951,190,292,0.8265244538233192,2.200552298219425,0.4838900398125353,1.014485174994398,0.22308002955188874,0.22599915935215656,0.04969604326377613,1.0997102581169553,0.2418205834112857,0.0,0.0,0.006881944726574457,0.0015133039602941189,0.0,0.0,-0.004933095608327071,0.0,-0.017736380859422186,0.0,0.02998611028460641,0.02998611028460641,-0.014928118153700261,0.0,-0.003224353770571314,0.0,-0.010297545925168832,0.0,-0.0105159503324259,0.0,-0.013377411620806313,0.0,-0.006116544855133321,0.0,-0.01816293340180543,0.0,-0.0576839094968662,0.0,-0.05402165770231426,0.0,0.006900673421208674,0.019463755074146733,0.007838964399174302,0.02998611028460641,0.0,0.01902052256138201,0.5892857142857143,0.02097473387612109,0.5892857142857143,0.05402165770231426,0.5,0.05402165770231426,0.5,0.007671500248801726,0.5714285714285714,0.0576839094968662,0.4642857142857143,0.01816293340180543,0.3392857142857143,0.5076530612244898,0.04472574810498939
submission_e350_compactplateau_compact_t35_s0_990_s3a0_50_f05a6804.csv,0.43724292726264247,4.554510780136074,190,292,0.827444921809588,2.200552298219425,0.4831588735757031,1.014485174994398,0.22274295176086195,0.22599915935215656,0.0496209516810837,1.0997102581169553,0.24145518831857024,0.0,0.0,0.013763889453138431,0.0030220346635614266,0.0,0.0,-0.00491415690312078,0.0,-0.01780230956313656,0.0,0.030014932585390786,0.030014932585390786,-0.014907925048827661,0.0,-0.0032113665407439173,0.0,-0.010287480468204322,0.0,-0.010502732593378444,0.0,-0.013373657388776229,0.0,-0.00611651586991445,0.0,-0.018162847330892445,0.0,-0.05768363614307224,0.0,-0.053606386263184445,0.0,0.006907306268319321,0.019438268760473703,0.007846499120670572,0.030014932585390786,0.0,0.012530962492154386,0.6428571428571429,0.01342061008077924,0.5892857142857143,0.053606386263184445,0.5178571428571429,0.053606386263184445,0.5535714285714286,0.010776061414706373,0.5357142857142857,0.05768363614307224,0.4642857142857143,0.018162847330892445,0.44642857142857145,0.5357142857142858,0.044768737974380676
submission_e350_compactplateau_compact_t35_s0_990_s3a0_75_34e43d6f.csv,0.43724638060167903,4.561392724862636,190,292,0.8282935069922817,2.200552298219425,0.48242991361486226,1.014485174994398,0.2224068910937122,0.22599915935215656,0.04954608668538025,1.0997102581169553,0.24109089579648754,0.0,0.0,0.02064583417970091,0.004526212809338429,0.0,0.0,-0.004895202912728132,0.0,-0.017868181193740788,0.0,0.030043659700582113,0.030043659700582113,-0.014887685102907874,0.0,-0.0031983693298761355,0.0,-0.01027738263884323,0.0,-0.010489481841757417,0.0,-0.013369860954931588,0.0,-0.006116467562132022,0.0,-0.018162703882089924,0.0,-0.05768318056205132,0.0,-0.053190950721640734,0.0,0.006913917210465111,0.019412721360651693,0.007854008958763557,0.030043659700582113,0.0,0.01449090039156952,0.5714285714285714,0.013985600108039275,0.5178571428571429,0.053190950721640734,0.44642857142857145,0.053190950721640734,0.5714285714285714,0.02683808096689947,0.6428571428571429,0.05768318056205132,0.44642857142857145,0.018162703882089924,0.39285714285714285,0.5127551020408163,0.04481158586981078
submission_e350_compactplateau_compact_t35_s0_990_s3a1_00_afd53e6e.csv,0.43725121523051014,4.568274669589199,190,292,0.8290934798217413,2.200552298219425,0.4817031499589817,1.014485174994398,0.22207184295365567,0.22599915935215656,0.04947144725262984,1.0997102581169553,0.24072770086208625,0.0,0.0,0.02752777890626351,0.00602585897242753,0.0,0.0,-0.004876233817508357,0.0,-0.017933995129645483,0.0,0.030072291362430382,0.030072291362430382,-0.014867398509982352,0.0,-0.0031853622616208354,0.0,-0.010267252534321222,0.0,-0.01047619820471013,0.0,-0.013366022357252372,0.0,-0.006116399933159499,0.0,-0.018162503059476334,0.0,-0.0576825427667563,0.0,-0.05277535502273568,0.0,0.006920506186029001,0.019387113119700067,0.00786149384345809,0.030072291362430382,0.0,0.015809026106939822,0.48214285714285715,0.016034422387108976,0.42857142857142855,0.05277535502273568,0.39285714285714285,0.05277535502273568,0.5892857142857143,0.011497268883650859,0.48214285714285715,0.0576825427667563,0.44642857142857145,0.018162503059476334,0.39285714285714285,0.45918367346938777,0.044854291391917475
submission_e350_compactplateau_compact_t35_s0_995_s3a0_00_bdf22bd8.csv,0.439448448231231,4.56367995578745,151,202,0.82542818553982,2.211666198715495,0.48462342235683653,1.0196088374943677,0.22341812909144146,0.2271405692478765,0.04977136246370158,1.1052643503297108,0.24218708608780137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049520188484132805,0.0,-0.017670395705835003,0.0,0.02995719306869794,0.02995719306869794,-0.014948264224808645,0.0,-0.003237330895985844,0.0,-0.010307578913418103,0.0,-0.010529134932686257,0.0,-0.013381123614240572,0.0,-0.006116554516964538,0.0,-0.01816296209238191,0.0,-0.05768400061566137,0.0,-0.054436761098494595,0.0,0.006894018731375915,0.019489180058379386,0.007831404864980693,0.02995719306869794,0.0,0.013982063072767297,0.5892857142857143,0.015042145234433386,0.5178571428571429,0.054436761098494595,0.5,0.054436761098494595,0.5714285714285714,0.013396597150983023,0.5892857142857143,0.05768400061566137,0.4642857142857143,0.01816296209238191,0.39285714285714285,0.5178571428571429,0.04468261666505455
submission_e350_compactplateau_compact_t35_s0_995_s3a0_25_9a9e860b.csv,0.4394491354348643,4.570561900514025,190,292,0.8265195685145921,2.211666198715495,0.48389371960289557,1.0196088374943677,0.22308172598635523,0.2271405692478765,0.04969642118232369,1.1052643503297108,0.24182242236018425,0.0,0.0,0.006881944726574457,0.0015057108680223712,0.0,0.0,-0.00493319073879769,0.0,-0.017736049416334006,0.0,0.02998596520901941,0.02998596520901941,-0.014928219507981864,0.0,-0.003224419007622215,0.0,-0.010297596423445613,0.0,-0.010516016669649134,0.0,-0.01337743037966431,0.0,-0.006116544951992967,0.0,-0.018162933689427996,0.0,-0.05768391041033018,0.0,-0.05402374407242254,0.0,0.00690064003510965,0.01946388299140954,0.007838926473536366,0.02998596520901941,0.0,0.012580558088543258,0.5892857142857143,0.012544929010142548,0.5,0.05402374407242254,0.375,0.05402374407242254,0.5357142857142857,0.014641236245988598,0.5535714285714286,0.05768391041033018,0.4642857142857143,0.018162933689427996,0.4107142857142857,0.489795918367347,0.044725531717665426
submission_e350_compactplateau_compact_t35_s0_995_s3a0_50_71fdee1a.csv,0.43945119703931634,4.577443845240588,190,292,0.8274360855242668,2.211666198715495,0.483166210987951,1.0196088374943677,0.22274633440982272,0.2271405692478765,0.04962170524145195,1.1052643503297108,0.24145885513782359,0.0,0.0,0.013763889453138431,0.0030068942227322944,0.0,0.0,-0.004914347318205872,0.0,-0.017801647245973596,0.0,0.030014643387089316,0.030014643387089316,-0.014908128227946751,0.0,-0.0032114971155273848,0.0,-0.010287581789778727,0.0,-0.010502865599414539,0.0,-0.013373695329752616,0.0,-0.006116516257347489,0.0,-0.018162848481365738,0.0,-0.05768363979687568,0.0,-0.053610560668437224,0.0,0.006907239715404873,0.01943852520861932,0.007846423518494499,0.030014643387089316,0.0,0.01453644089854267,0.6071428571428571,0.01506977618706704,0.5,0.053610560668437224,0.39285714285714285,0.053610560668437224,0.625,0.016776155118555156,0.625,0.05768363979687568,0.48214285714285715,0.018162848481365738,0.32142857142857145,0.5076530612244898,0.044768306620988685
