pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
38,broad_not_q2s3,e110_nonactive_tail_graft_90101bfc,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.5,3084,-2.659081806954955e-05,-1.3417441723177206e-05,-1.3689599917484595e-05,-1.0586369958603533e-05,-9.522132886361647e-06,1.8932582768713218e-06,1.6211000825639322e-06,4.724330041444993e-06,5.788567113686881e-06,0.185473411154345
38,tight_plausible,e110_nonactive_tail_graft_90101bfc,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.5,2790,-2.659081806954955e-05,-1.3685574293149543e-05,-1.3836619885233084e-05,-1.0916475189101291e-05,-1.003368370632539e-05,1.6251257068989838e-06,1.4740801148154433e-06,4.394224810947237e-06,5.2770162937231385e-06,0.2175627240143369
38,near_unit_tail,e110_nonactive_tail_graft_90101bfc,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.5,2354,-2.659081806954955e-05,-1.3538979291235309e-05,-1.3721121188171321e-05,-1.0924452144895157e-05,-1.0139339023342359e-05,1.7717207088132182e-06,1.5895788118772063e-06,4.386247855153369e-06,5.171360976706168e-06,0.17672047578589634
23,broad_plausible,e110_nonactive_tail_graft_8dbe9c65,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.75,3452,-2.6577850129716474e-05,-1.1517774233945508e-05,-1.2883984716863274e-05,-2.8631088806128074e-06,7.831472184310907e-08,3.7929257661030198e-06,2.4267152831852534e-06,1.244759111943572e-05,1.5389014721891635e-05,0.4235225955967555
23,broad_q2s3,e110_nonactive_tail_graft_8dbe9c65,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.75,368,-2.6577850129716474e-05,-3.1098133782616242e-06,-3.0152363044866093e-06,4.791016584703226e-06,6.419152619810851e-06,1.2200886621786905e-05,1.2295463695561918e-05,2.010171658475175e-05,2.1729852619859377e-05,0.019021739130434784
23,broad_not_q2s3,e110_nonactive_tail_graft_8dbe9c65,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.75,3084,-2.6577850129716474e-05,-1.2521058797788464e-05,-1.32741414683848e-05,-5.430014971287885e-06,-2.5130716947909523e-06,2.7896412022600655e-06,2.036558531663728e-06,9.880685028760642e-06,1.2797628305257575e-05,0.4717898832684825
23,tight_plausible,e110_nonactive_tail_graft_8dbe9c65,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.75,2790,-2.6577850129716474e-05,-1.1858791072595602e-05,-1.3021969951268781e-05,-3.7688324699118832e-06,-3.997537793041339e-07,3.4519089274529244e-06,2.288730048779746e-06,1.1541867530136644e-05,1.4910946220744393e-05,0.44802867383512546
23,near_unit_tail,e110_nonactive_tail_graft_8dbe9c65,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.75,2354,-2.6577850129716474e-05,-1.2157842491991924e-05,-1.3105082321368237e-05,-4.943497528095695e-06,-1.5516664189679794e-06,3.1528575080566012e-06,2.20561767868029e-06,1.0367202471952831e-05,1.3759033581080548e-05,0.4592183517417162
28,broad_plausible,e110_nonactive_tail_graft_bb22020e,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,1.0,3452,-2.6534155761703815e-05,-1.0948791703371026e-05,-1.1533433094060357e-05,-5.09433355104774e-06,-3.0041869401018807e-06,4.361908296677502e-06,3.7772669059881706e-06,1.0216366449000786e-05,1.2306513059946646e-05,0.17004634994206258
28,broad_q2s3,e110_nonactive_tail_graft_bb22020e,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,1.0,368,-2.6534155761703815e-05,-1.716939574495229e-05,-1.7191477403964077e-05,-1.6545583863078272e-05,-1.638178785421171e-05,-1.8586957449037608e-06,-1.8807774039155496e-06,-1.2348838630297432e-06,-1.0710878541631839e-06,1.0
28,broad_not_q2s3,e110_nonactive_tail_graft_bb22020e,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,1.0,3084,-2.6534155761703815e-05,-1.02065146971123e-05,-1.0916808696932989e-05,-4.7862371499437616e-06,-2.594048754244991e-06,5.104185302936225e-06,4.3938913031155386e-06,1.0524462850104766e-05,1.2716651245803536e-05,0.07101167315175097
28,tight_plausible,e110_nonactive_tail_graft_bb22020e,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,1.0,2790,-2.6534155761703815e-05,-1.0845052245720198e-05,-1.1312846393075255e-05,-5.525842331661469e-06,-3.921010670682182e-06,4.465647754328329e-06,3.997853606973272e-06,9.784857668387059e-06,1.1389689329366344e-05,0.12939068100358422
28,near_unit_tail,e110_nonactive_tail_graft_bb22020e,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,1.0,2354,-2.6534155761703815e-05,-1.067717719058938e-05,-1.1150315662301514e-05,-5.605865358866769e-06,-4.067109278958197e-06,4.633522809459149e-06,4.160384337747013e-06,9.704834641181758e-06,1.124359072109033e-05,0.09260832625318606
33,broad_plausible,e110_nonactive_tail_graft_5a814d61,nonactive_tail_graft,e86,nonactive_q2s3_e86,q2s3,0.25,3452,-2.6502615194989865e-05,-1.2864464501730586e-05,-1.3459938464502823e-05,-7.96844044128033e-06,-6.558346772182554e-06,2.4462354983179412e-06,1.8507615355457044e-06,7.342259558768199e-06,8.752353227865974e-06,0.32792584009269987
33,broad_q2s3,e110_nonactive_tail_graft_5a814d61,nonactive_tail_graft,e86,nonactive_q2s3_e86,q2s3,0.25,368,-2.6502615194989865e-05,-7.391548810708168e-06,-7.488803652635738e-06,-5.035807748463641e-06,-4.259978294980808e-06,7.91915118934036e-06,7.821896347412789e-06,1.0274892251584886e-05,1.1050721705067718e-05,0.0
33,broad_not_q2s3,e110_nonactive_tail_graft_5a814d61,nonactive_tail_graft,e86,nonactive_q2s3_e86,q2s3,0.25,3084,-2.6502615194989865e-05,-1.3517523183409006e-05,-1.390071487659038e-05,-9.566135071071391e-06,-8.186049373650514e-06,1.7931768166395203e-06,1.4099851234581478e-06,5.744564928977136e-06,7.124650626398013e-06,0.3670557717250324
33,tight_plausible,e110_nonactive_tail_graft_5a814d61,nonactive_tail_graft,e86,nonactive_q2s3_e86,q2s3,0.25,2790,-2.6502615194989865e-05,-1.3048470372670406e-05,-1.370622221559519e-05,-7.665128116052024e-06,-6.205474541001252e-06,2.2622296273781216e-06,1.6044777844533366e-06,7.645571883996504e-06,9.105225459047275e-06,0.33835125448028674
33,near_unit_tail,e110_nonactive_tail_graft_5a814d61,nonactive_tail_graft,e86,nonactive_q2s3_e86,q2s3,0.25,2354,-2.6502615194989865e-05,-1.3232929004312168e-05,-1.3793824725811452e-05,-9.225131102771408e-06,-6.109368858654144e-06,2.077770995736358e-06,1.5168752742370758e-06,6.085568897277119e-06,9.201331141394382e-06,0.3394222599830076
22,broad_plausible,e110_nonactive_tail_graft_6772c3c6,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.5,3452,-2.6497244167145162e-05,-1.2939745143265193e-05,-1.3808311354498774e-05,-7.2383592634358875e-06,-5.26590017253974e-06,2.3709548567833335e-06,1.5023886455497536e-06,8.07234073661264e-06,1.0044799827508787e-05,0.4238122827346466
22,broad_q2s3,e110_nonactive_tail_graft_6772c3c6,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.5,368,-2.6497244167145162e-05,-7.432328229677822e-06,-7.391215916336979e-06,-2.1512166594025903e-06,-1.0851849287087067e-06,7.878371770370705e-06,7.919484083711548e-06,1.3159483340645936e-05,1.4225515071339821e-05,0.019021739130434784
22,broad_not_q2s3,e110_nonactive_tail_graft_6772c3c6,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.5,3084,-2.6497244167145162e-05,-1.3596920702344361e-05,-1.4161440413569778e-05,-8.829241622377979e-06,-6.99373841489356e-06,1.7137792977041664e-06,1.1492595864787488e-06,6.481458377670548e-06,8.316961585154968e-06,0.4721141374837873
22,tight_plausible,e110_nonactive_tail_graft_6772c3c6,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.5,2790,-2.6497244167145162e-05,-1.3138345130492579e-05,-1.3880946465524451e-05,-7.800887511088148e-06,-5.566573846139108e-06,2.1723548695559495e-06,1.4297535345240759e-06,7.509812488960379e-06,9.744126153909419e-06,0.4483870967741935
22,near_unit_tail,e110_nonactive_tail_graft_6772c3c6,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.5,2354,-2.6497244167145162e-05,-1.3323223277796935e-05,-1.3950732252070831e-05,-8.51720007029662e-06,-6.1996646151299605e-06,1.9874767222515896e-06,1.359967747977696e-06,6.793499929751906e-06,9.111035384918567e-06,0.45964316057774
29,broad_plausible,e110_nonactive_tail_graft_5cb93e6b,nonactive_tail_graft,e90,nonactive_all_e90,all,0.25,3452,-2.6470604987061108e-05,-1.3168766299162234e-05,-1.3530957233484956e-05,-1.0542264232739435e-05,-9.223746256248162e-06,2.141933700886293e-06,1.7797427665635713e-06,4.768435767309092e-06,6.0869537438003664e-06,0.10225955967555041
29,broad_q2s3,e110_nonactive_tail_graft_5cb93e6b,nonactive_tail_graft,e90,nonactive_all_e90,all,0.25,368,-2.6470604987061108e-05,-1.2050170975779483e-05,-1.2011265249552917e-05,-9.422529837219042e-06,-8.726702060074654e-06,3.2605290242690424e-06,3.29943475049561e-06,5.888170162829486e-06,6.583997939973873e-06,0.0625
29,broad_not_q2s3,e110_nonactive_tail_graft_5cb93e6b,nonactive_tail_graft,e90,nonactive_all_e90,all,0.25,3084,-2.6470604987061108e-05,-1.3302243302730604e-05,-1.3658240190480763e-05,-1.0837788930071267e-05,-9.445850329288692e-06,2.008456697317923e-06,1.6524598095677646e-06,4.472911069977261e-06,5.864849670759835e-06,0.10700389105058365
29,tight_plausible,e110_nonactive_tail_graft_5cb93e6b,nonactive_tail_graft,e90,nonactive_all_e90,all,0.25,2790,-2.6470604987061108e-05,-1.321775986458377e-05,-1.3546371781650244e-05,-1.0874291984843596e-05,-9.733287850353752e-06,2.0929401354647593e-06,1.7643282183982832e-06,4.4364080152049315e-06,5.5774121496947755e-06,0.07419354838709677
29,near_unit_tail,e110_nonactive_tail_graft_5cb93e6b,nonactive_tail_graft,e90,nonactive_all_e90,all,0.25,2354,-2.6470604987061108e-05,-1.3256002568154333e-05,-1.3558596802185837e-05,-1.1025939048776888e-05,-9.92672926124209e-06,2.0546974318941946e-06,1.7521031978626897e-06,4.28476095127164e-06,5.383970738806438e-06,0.059473237043330504
27,broad_plausible,e110_nonactive_tail_graft_084ff57b,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.75,3452,-2.646786520377198e-05,-1.2095335038901384e-05,-1.252492928524075e-05,-7.712901676339801e-06,-6.14135057617421e-06,3.2153649611471436e-06,2.785770714807778e-06,7.5977983237087255e-06,9.169349423874317e-06,0.17323290845886444
27,broad_q2s3,e110_nonactive_tail_graft_084ff57b,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.75,368,-2.646786520377198e-05,-1.6792323066542236e-05,-1.6809925030409945e-05,-1.6295063589907376e-05,-1.6164496795636645e-05,-1.4816230664937105e-06,-1.4992250303614175e-06,-9.8436358985885e-07,-8.53796795588119e-07,1.0
27,broad_not_q2s3,e110_nonactive_tail_graft_084ff57b,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.75,3084,-2.646786520377198e-05,-1.1534864353372256e-05,-1.2063041218966255e-05,-7.475371353400765e-06,-5.823674153055853e-06,3.7758356466762735e-06,3.247658781082272e-06,7.835328646647762e-06,9.487025846992675e-06,0.07457846952010376
27,tight_plausible,e110_nonactive_tail_graft_084ff57b,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.75,2790,-2.646786520377198e-05,-1.200736977929105e-05,-1.2349447670534086e-05,-8.01758618998113e-06,-6.8220430741753335e-06,3.3033302207574754e-06,2.9612523295144413e-06,7.293113810067397e-06,8.488656925873194e-06,0.13225806451612904
27,near_unit_tail,e110_nonactive_tail_graft_084ff57b,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.75,2354,-2.646786520377198e-05,-1.1876399826199778e-05,-1.2225976038824862e-05,-8.057695063752831e-06,-6.933508157946689e-06,3.434300173848749e-06,3.0847239612236653e-06,7.253004936295696e-06,8.377191842101839e-06,0.0955819881053526
37,broad_plausible,e110_nonactive_tail_graft_9f4abae0,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.25,3452,-2.6403357586968212e-05,-1.459676890675257e-05,-1.4655522512404232e-05,-1.3070071146929856e-05,-1.2512237297361087e-05,7.139310932959581e-07,6.55177487644295e-07,2.240628853118671e-06,2.79846270268744e-06,0.27491309385863266
37,broad_q2s3,e110_nonactive_tail_graft_9f4abae0,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.25,368,-2.6403357586968212e-05,-1.6425392079612598e-05,-1.6438634833560118e-05,-1.6051281273277902e-05,-1.5953049965518574e-05,-1.11469207956407e-06,-1.1279348335115904e-06,-7.405812732293764e-07,-6.423499654700464e-07,1.0
37,broad_not_q2s3,e110_nonactive_tail_graft_9f4abae0,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.25,3084,-2.6403357586968212e-05,-1.4378567438655134e-05,-1.4511658769187235e-05,-1.29635487866272e-05,-1.2435878656873548e-05,9.321325613933931e-07,7.990412308612921e-07,2.347151213421328e-06,2.8748213431749792e-06,0.1883916990920882
37,tight_plausible,e110_nonactive_tail_graft_9f4abae0,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.25,2790,-2.6403357586968212e-05,-1.4510855296934512e-05,-1.458303884329409e-05,-1.312427864794617e-05,-1.2685985557562933e-05,7.998447031140161e-07,7.276611567544378e-07,2.1864213521023566e-06,2.6247144424855944e-06,0.22007168458781362
37,near_unit_tail,e110_nonactive_tail_graft_9f4abae0,nonactive_tail_graft,e86,nonactive_s1s2s3_e86,s1s2s3,0.25,2354,-2.6403357586968212e-05,-1.4436157254082095e-05,-1.4524785796920028e-05,-1.3125719944868333e-05,-1.2736917476283235e-05,8.745427459664346e-07,7.859142031285003e-07,2.1849800551801936e-06,2.5737825237652918e-06,0.1788445199660153
26,broad_plausible,e110_nonactive_tail_graft_94f1dcbf,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.5,3452,-2.6391300320449673e-05,-1.320447479979896e-05,-1.3479438752102596e-05,-1.0284381694755731e-05,-9.230850040107549e-06,2.106225200249568e-06,1.8312612479459311e-06,5.026318305292797e-06,6.079849959940978e-06,0.1775782155272306
26,broad_q2s3,e110_nonactive_tail_graft_94f1dcbf,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.5,368,-2.6391300320449673e-05,-1.6356808167781226e-05,-1.6369236131810562e-05,-1.6005715361688736e-05,-1.5913527953831344e-05,-1.0461081677326993e-06,-1.0585361317620349e-06,-6.950153616402075e-07,-6.028279537828158e-07,1.0
26,broad_not_q2s3,e110_nonactive_tail_graft_94f1dcbf,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.5,3084,-2.6391300320449673e-05,-1.2828320882996925e-05,-1.316629969437835e-05,-1.0117324828304515e-05,-9.024469221981316e-06,2.482379117051602e-06,2.1444003056701766e-06,5.1933751717440125e-06,6.286230778067212e-06,0.07944228274967574
26,tight_plausible,e110_nonactive_tail_graft_94f1dcbf,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.5,2790,-2.6391300320449673e-05,-1.3139062310595512e-05,-1.3362126185872388e-05,-1.047592220439787e-05,-9.672672731230157e-06,2.171637689453015e-06,1.948573814176139e-06,4.834777795650657e-06,5.6380272688183705e-06,0.13512544802867382
26,near_unit_tail,e110_nonactive_tail_graft_94f1dcbf,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.5,2354,-2.6391300320449673e-05,-1.3048375631538348e-05,-1.3284892425697418e-05,-1.0496154091595565e-05,-9.759613727927161e-06,2.2623243685101788e-06,2.0258075743511094e-06,4.814545908452961e-06,5.551086272121365e-06,0.0989804587935429
21,broad_plausible,e110_nonactive_tail_graft_6b092a86,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.25,3452,-2.63732733836175e-05,-1.4202318637916212e-05,-1.461696246218065e-05,-1.1389646056936053e-05,-1.0387553754101896e-05,1.1083813621323148e-06,6.937375378678775e-07,3.921053943112474e-06,4.923146245946631e-06,0.42439165701042875
21,broad_q2s3,e110_nonactive_tail_graft_6b092a86,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.25,368,-2.63732733836175e-05,-1.1496531218483073e-05,-1.1467672525588987e-05,-8.873243010640527e-06,-8.304934991578056e-06,3.814168781565454e-06,3.84302747445954e-06,6.437456989408e-06,7.005765008470471e-06,0.019021739130434784
21,broad_not_q2s3,e110_nonactive_tail_graft_6b092a86,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.25,3084,-2.63732733836175e-05,-1.452518821325713e-05,-1.4829678961885429e-05,-1.2138956221061308e-05,-1.1250111449394954e-05,7.855117867913955e-07,4.810210381630983e-07,3.1717437789872193e-06,4.060588550653573e-06,0.4727626459143969
21,tight_plausible,e110_nonactive_tail_graft_6b092a86,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.25,2790,-2.63732733836175e-05,-1.4287565891222413e-05,-1.4659424245633788e-05,-1.1657841794236089e-05,-1.0520733712726027e-05,1.0231341088261143e-06,6.512757544147395e-07,3.652858205812439e-06,4.7899662873225e-06,0.4483870967741935
21,near_unit_tail,e110_nonactive_tail_graft_6b092a86,nonactive_tail_graft,e90,nonactive_q2s3_e90,q2s3,0.25,2354,-2.63732733836175e-05,-1.4372920169645408e-05,-1.4693127056511796e-05,-1.1959835916910632e-05,-1.0797200212071184e-05,9.377798304031177e-07,6.175729435367313e-07,3.3508640831378942e-06,4.513499787977344e-06,0.45964316057774
25,broad_plausible,e110_nonactive_tail_graft_179a2efb,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.25,3452,-2.6304515040154186e-05,-1.4276404029345714e-05,-1.4410023582500238e-05,-1.2822878444769259e-05,-1.2286977917451805e-05,1.03429597070281e-06,9.006764175482887e-07,2.4878215552792685e-06,3.023722082596722e-06,0.1813441483198146
25,broad_q2s3,e110_nonactive_tail_graft_179a2efb,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.25,368,-2.6304515040154186e-05,-1.5863157803256685e-05,-1.5869721107056195e-05,-1.5677742980626644e-05,-1.5629058098508493e-05,-5.524578032081572e-07,-5.590211070076678e-07,-3.6704298057811724e-07,-3.1835809845996635e-07,1.0
25,broad_not_q2s3,e110_nonactive_tail_graft_179a2efb,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.25,3084,-2.6304515040154186e-05,-1.4087063760604072e-05,-1.4249387507265187e-05,-1.2735572661316356e-05,-1.2192077772787514e-05,1.2236362394444558e-06,1.0613124927833406e-06,2.5751273387321715e-06,3.1186222272610123e-06,0.08365758754863813
25,tight_plausible,e110_nonactive_tail_graft_179a2efb,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.25,2790,-2.6304515040154186e-05,-1.4240287331739587e-05,-1.4348131562256283e-05,-1.2898891166537585e-05,-1.2506048116322684e-05,1.070412668308938e-06,9.62568437792244e-07,2.411808833510942e-06,2.8046518837258438e-06,0.13942652329749103
25,near_unit_tail,e110_nonactive_tail_graft_179a2efb,nonactive_tail_graft,e90,nonactive_s1s2s3_e90,s1s2s3,0.25,2354,-2.6304515040154186e-05,-1.4193244310795155e-05,-1.4309486704229156e-05,-1.29186512341134e-05,-1.2547089780870564e-05,1.1174556892533698e-06,1.0012132958193709e-06,2.392048765935127e-06,2.7636102191779633e-06,0.1032285471537808
1,broad_plausible,e110_control_541e3973,control,,,,,3452,-2.6207391227939247e-05,-1.5310700000044092e-05,-1.5310700000048527e-05,-1.5310700000048514e-05,-1.53107000000485e-05,4.435812413452495e-18,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0
1,broad_q2s3,e110_control_541e3973,control,,,,,368,-2.6207391227939247e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.531070000000348e-05,-1.5310699999947307e-05,1.2164608430713466e-17,0.0,4.5048600266772765e-17,1.0121975957053102e-16,0.0
1,broad_not_q2s3,e110_control_541e3973,control,,,,,3084,-2.6207391227939247e-05,-1.5310700000045014e-05,-1.5310700000048527e-05,-1.5310700000048514e-05,-1.53107000000485e-05,3.5135695683318594e-18,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0
1,tight_plausible,e110_control_541e3973,control,,,,,2790,-2.6207391227939247e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,-1.531070000004852e-05,-1.5310700000048514e-05,-9.107881153272047e-23,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0
1,near_unit_tail,e110_control_541e3973,control,,,,,2354,-2.6207391227939247e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,-1.531070000004852e-05,-1.5310700000048514e-05,-1.3385567390764643e-22,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0
15,broad_plausible,e110_nonactive_tail_graft_dee1389d,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.25,3452,-2.6194141529600756e-05,-1.4042925042089498e-05,-1.416584819403736e-05,-1.2742437653864832e-05,-1.2331005820658369e-05,1.2677749579590298e-06,1.1448518060111678e-06,2.5682623461836956e-06,2.9796941793901592e-06,0.014194669756662804
15,broad_q2s3,e110_nonactive_tail_graft_dee1389d,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.25,368,-2.6194141529600756e-05,-1.5235333320429183e-05,-1.5234437949951596e-05,-1.5211856408632086e-05,-1.5208922557308319e-05,7.536667961934488e-08,7.626205009693084e-08,9.884359141644092e-08,1.0177744274020826e-07,0.0
15,broad_not_q2s3,e110_nonactive_tail_graft_dee1389d,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.25,3084,-2.6194141529600756e-05,-1.3900640266982818e-05,-1.403999680246684e-05,-1.2685462991825839e-05,-1.2263664912484536e-05,1.4100597330657107e-06,1.2707031975816863e-06,2.625237008222689e-06,3.0470350875639915e-06,0.015888456549935148
15,tight_plausible,e110_nonactive_tail_graft_dee1389d,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.25,2790,-2.6194141529600756e-05,-1.40359065161327e-05,-1.4146021631859694e-05,-1.2793831280911935e-05,-1.2383624378370593e-05,1.2747934839158262e-06,1.1646783681888328e-06,2.516868719136592e-06,2.927075621677933e-06,0.016129032258064516
15,near_unit_tail,e110_nonactive_tail_graft_dee1389d,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.25,2354,-2.6194141529600756e-05,-1.4003048536790162e-05,-1.412366424889695e-05,-1.278124690474485e-05,-1.238363634201692e-05,1.3076514632583654e-06,1.187035751151577e-06,2.5294530953036764e-06,2.927063658031608e-06,0.016142735768903994
11,broad_plausible,e110_active_restored_tail_cdd3201e,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,3452,-2.617806935800715e-05,-4.341255722904617e-06,-4.666306515346239e-06,2.3142329817224898e-06,4.095609602743133e-06,1.0969444277143911e-05,1.0644393484702288e-05,1.7624932981771016e-05,1.940630960279166e-05,0.0020278099652375433
11,broad_q2s3,e110_active_restored_tail_cdd3201e,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,368,-2.617806935800715e-05,-4.971272562168035e-06,-4.8167458792034015e-06,-8.87957586016637e-07,-1.1830132509872031e-07,1.0339427437880492e-05,1.0493954120845126e-05,1.442274241403189e-05,1.5192398674949806e-05,0.0
11,broad_not_q2s3,e110_active_restored_tail_cdd3201e,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,3084,-2.617806935800715e-05,-4.266078616273964e-06,-4.628467033715694e-06,2.680123476803389e-06,4.342082735083862e-06,1.1044621383774564e-05,1.0682232966332833e-05,1.7990823476851916e-05,1.965278273513239e-05,0.002269779507133593
11,tight_plausible,e110_active_restored_tail_cdd3201e,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,2790,-2.617806935800715e-05,-5.455524822335823e-06,-5.687675243022965e-06,4.1620585270458147e-07,2.448067843815465e-06,9.855175177712703e-06,9.623024757025563e-06,1.572690585275311e-05,1.7758767843863994e-05,0.0025089605734767025
11,near_unit_tail,e110_active_restored_tail_cdd3201e,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,2354,-2.617806935800715e-05,-5.911873281844036e-06,-6.2267267886578255e-06,-2.2218251610748791e-07,1.550120984060479e-06,9.39882671820449e-06,9.083973211390702e-06,1.5088517483941039e-05,1.6860820984109005e-05,0.0021240441801189465
16,broad_plausible,e110_nonactive_tail_graft_b6764610,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.5,3452,-2.6172467780249953e-05,-1.2744383713123816e-05,-1.298910022913126e-05,-1.014219619844303e-05,-9.298894321104041e-06,2.5663162869247113e-06,2.321599770917268e-06,5.168503801605498e-06,6.011805678944486e-06,0.011877172653534183
16,broad_q2s3,e110_nonactive_tail_graft_b6764610,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.5,368,-2.6172467780249953e-05,-1.5112049115651496e-05,-1.5109689105370755e-05,-1.5050168861632495e-05,-1.5042435840077627e-05,1.986508843970314e-07,2.0101089467777224e-07,2.605311384160325e-07,2.6826415997090023e-07,0.0
16,broad_not_q2s3,e110_nonactive_tail_graft_b6764610,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.5,3084,-2.6172467780249953e-05,-1.2461860733833872e-05,-1.2756646876053212e-05,-1.0031441286381627e-05,-9.177666295455828e-06,2.848839266214655e-06,2.5540531239953147e-06,5.279258713666901e-06,6.133033704592699e-06,0.013294422827496757
16,tight_plausible,e110_nonactive_tail_graft_b6764610,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.5,2790,-2.6172467780249953e-05,-1.2735870644053391e-05,-1.2961679530836176e-05,-1.0248311470446568e-05,-9.42727335059727e-06,2.5748293559951343e-06,2.3490204692123515e-06,5.06238852960196e-06,5.883426649451256e-06,0.013620071684587814
16,near_unit_tail,e110_nonactive_tail_graft_b6764610,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.5,2354,-2.6172467780249953e-05,-1.2672904930635776e-05,-1.2916970256052227e-05,-1.0232086212820965e-05,-9.42932564516307e-06,2.63779506941275e-06,2.3937297439963e-06,5.078613787227562e-06,5.881374354885458e-06,0.014018691588785047
17,broad_plausible,e110_nonactive_tail_graft_5998eeab,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.75,3452,-2.6141362527098977e-05,-1.1411470631540607e-05,-1.1780478570708252e-05,-7.5020885367511205e-06,-6.232682325828868e-06,3.89922936850792e-06,3.5302214293402754e-06,7.808611463297407e-06,9.078017674219659e-06,0.010428736964078795
17,broad_q2s3,e110_nonactive_tail_graft_5998eeab,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.75,368,-2.6141362527098977e-05,-1.4935116812105016e-05,-1.493065481240312e-05,-1.4818121697139636e-05,-1.4803501108392927e-05,3.7558318794350995e-07,3.800451876454072e-07,4.925783029088914e-07,5.071988916556004e-07,0.0
