method,target,target_row_logloss,target_count_nll_per_row,target_rate_mae,target_count_mae,delta_row_vs_subject,delta_row_vs_raw
raw_phone_td_knn_pair_stage_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s3_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_pair_stage_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s3_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_s2s3_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_groupcross_stage_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k8_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a8_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a24_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a24_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s3_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_s2s3_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_knn_allcross_stage_k16_a24_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_stage_k0_a2_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_stage_k0_a2_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_stage_k0_a2_w0.75,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_stage_k0_a8_w0.25,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.50,Q1,0.6380106081454148,0.30022876461171377,0.20997517246123767,0.9679343315896077,-0.010726162821286023,0.0
