candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,name,file,submit_role,actual_anchor_score_final,signal,target_mask,cell_gate,row_gate,strength,cap,anti_lambda,mean_abs_move_vs_a2c8,cv_stability_score
sparsejepa_f43ea825,low_error_best5,l2o,15,-0.0007238787310944665,-0.0009098504870129753,-0.0008229294557765554,-0.00045282709109302217,-0.00041112822695643647,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,sparse_large_probe,0.5777273630366125,sparse_fusion,all,broad_safe,all_rows,1.0,0.08,0.0,0.007325972369189,-0.0011398815004166174
sparsejepa_282e9546,low_error_best5,l2o,15,-0.0006262643864472839,-0.0007765340470511362,-0.0007072588403503888,-0.00040306735229984626,-0.0003668706933970256,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,sparse_first,0.5777075144536138,consensus_directrob,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0067830662189076,-0.0010422671557694346
sparsejepa_23e43e8f,low_error_best5,l2o,15,-0.0006115163188792127,-0.000760802635870772,-0.0006922617326691194,-0.0003910934899820973,-0.0003572016668523803,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,sparse_large_probe,0.5777216031734747,consensus,all,broad_safe,all_rows,0.75,0.08,0.0,0.0064843252272292,-0.0010275190882013635
sparsejepa_f4657144,low_error_best5,l2o,15,-0.0006099179082231787,-0.0007550451827991411,-0.0006875615924918366,-0.00039733325447142146,-0.00036363840443287554,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,sparse_first,0.5776977695000097,sparse_fusion,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0061756478118266,-0.0010259206775453296
sparsejepa_f255c9bf,low_error_best5,l2o,15,-0.0005919127986958964,-0.0007317564339029747,-0.0006656385160294098,-0.0003898529523349126,-0.0003590933332001667,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,sparse_first,0.5777003672273247,sparse_fusion,all,broad_safe,all_rows,0.75,0.08,0.0,0.0054959887061002,-0.0010079155680180474
sparsejepa_133201ac,low_error_best5,l2o,15,-0.0005828607330927789,-0.0007151681777321839,-0.0006514562300669047,-0.00038125402641888686,-0.00034380339344575184,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,sparse_large_probe,0.577714717852427,consensus_directrob,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0009988635024149298
sparsejepa_193e80c6,low_error_best5,l2o,15,-0.0005828607330927789,-0.0007151681777321839,-0.0006514562300669047,-0.00038125402641888686,-0.00034380339344575184,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,sparse_large_probe,0.577714717852427,consensus_directrob,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0009988635024149298
sparsejepa_3cfdf64a,low_error_best5,l2o,15,-0.0005688984813351154,-0.0006980741661051671,-0.0006350463885881341,-0.00037561878010414776,-0.00034084974554460246,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,sparse_first,0.5777059596297323,sparse_fusion,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.0009849012506572663
sparsejepa_c3cf33b7,low_error_best5,l2o,15,-0.0005688984813351154,-0.0006980741661051671,-0.0006350463885881341,-0.00037561878010414776,-0.00034084974554460246,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,sparse_first,0.5777059596297323,sparse_fusion,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.0009849012506572663
sparsejepa_e912710d,low_error_best5,l2o,15,-0.000559072082077942,-0.0006914271496147428,-0.0006323980649546312,-0.0003597098615760963,-0.00032714794540356085,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_e912710d,submission_sparsejepa_e912710d.csv,sparse_large_probe,0.5777144597989983,consensus_directrob,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.0064855762451881,-0.0009750748514000928
sparsejepa_0de2b4ad,low_error_best5,l2o,15,-0.0005571762686746047,-0.0006918267915350995,-0.0006322879374525137,-0.00035285887187133105,-0.00031905601791104576,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,sparse_large_probe,0.577724557462136,consensus,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.006830682542299,-0.0009731790379967556
sparsejepa_e7419346,low_error_best5,l2o,15,-0.0005555897119613684,-0.0006824940956788427,-0.0006175051032616397,-0.0003703691804199938,-0.0003385894575527182,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_e7419346,submission_sparsejepa_e7419346.csv,sparse_first,0.5777074469676449,sparse_fusion,q1_q3_s_stage,broad_safe,all_rows,0.75,0.08,0.0,0.0049811995793928,-0.0009715924812835193
sparsejepa_2ca0c010,low_error_best5,l2o,15,-0.0005555897119613684,-0.0006824940956788427,-0.0006175051032616397,-0.0003703691804199938,-0.0003385894575527182,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_2ca0c010,submission_sparsejepa_2ca0c010.csv,sparse_first,0.5777074469676449,sparse_fusion,no_q2,broad_safe,all_rows,0.75,0.08,0.0,0.0049811995793928,-0.0009715924812835193
sparsejepa_e8ca148f,low_error_best5,l2o,15,-0.0005549209121329686,-0.000685744766387586,-0.0006278026094113098,-0.00035884833766388626,-0.0003270293354251663,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_e8ca148f,submission_sparsejepa_e8ca148f.csv,sparse_large_probe,0.5777083760821681,sparse_fusion,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.0061687904380062,-0.0009709236814551195
sparsejepa_c11772d9,low_error_best5,l2o,15,-0.0005482168315079861,-0.0006810942877744086,-0.0006186926687744565,-0.0003565907182516703,-0.0003281960525031158,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,sparse_first,0.5777068135278373,sparse_fusion,all,balanced,all_rows,0.75,0.08,0.0,0.0044767471286121,-0.0009642196008301369
sparsejepa_4c15d431,low_error_best5,l2o,15,-0.0005158572084587032,-0.0006319300126919503,-0.0005789656786721054,-0.0003331775753932176,-0.00029807927774705423,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,sparse_large_probe,0.577729576241589,consensus,no_q2,q3s4_edge,all_rows,1.0,0.05,0.0,0.0060244725719926,-0.0009318599777808541
sparsejepa_045229ee,low_error_best5,l2o,15,-0.0004099780323328842,-0.0005295909025820223,-0.0004069743806136561,-0.00026954708385014127,-0.00025415857473498615,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,sparse_q3s4,0.5777316455427225,consensus_directrob,q3_s2_s3_s4,q3s4_edge,all_rows,0.75,0.08,0.0,0.004041846367581,-0.0008259808016550351
sparsejepa_60e60d7b,low_error_best5,l2o,15,-0.0003995238273154659,-0.0005147598425362832,-0.000391111574760461,-0.0002678912408426326,-0.00025492625215361997,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,sparse_q3s4,0.5777323278610863,consensus_directrob,q3_s2_s3_s4,broad_safe,all_rows,0.75,0.08,0.0,0.0035711486523998,-0.0008155265966376167
sparsejepa_a2d8107a,low_error_best5,l2o,15,-0.0003979648305934373,-0.000512538975112209,-0.00039724485535364007,-0.00026332425719359786,-0.00024968896894439485,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,sparse_q3s4,0.5777274756057525,sparse_fusion,q3_s2_s3_s4,q3s4_edge,all_rows,0.75,0.08,0.0,0.0036999963960614,-0.0008139675999155882
sparsejepa_27bde1f3,low_error_best5,l2o,15,-0.0003890872275890504,-0.0004995126263428462,-0.00038342985337824764,-0.00026213796045235774,-0.0002499660238763912,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,sparse_q3s4,0.5777289159307554,sparse_fusion,q3_s2_s3_s4,broad_safe,all_rows,0.75,0.08,0.0,0.0033191285989341,-0.0008050899969112013
control_directrob_29ffe34b,low_error_best5,l2o,15,-0.00038743113925043815,-0.0005282418010221334,-0.0003904561659825445,-0.00026302633901416074,-0.00025729792527351414,1.0,0.0004199861533892457,0.001037445570604875,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,control,,,,,,,,,,-0.000803433908572589
sparsejepa_b11150fc,low_error_best5,l2o,15,-0.00036123181351170136,-0.0004654059204816319,-0.0003615781025712028,-0.00023763155930971448,-0.00022365987852501767,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,sparse_q3s4,0.5777340297171091,sparse_fusion,q3_s2_s3_s4,q3s4_edge,all_rows,1.0,0.05,0.0,0.0036492372585615,-0.0007772345828338523
sparsejepa_af49b27d,low_error_best5,l2o,15,-0.00035124996467175154,-0.00045049347185635027,-0.00034474494980363257,-0.00023773432902467474,-0.00022610707225789728,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,sparse_q3s4,0.5777339672582196,sparse_fusion,q3_s2_s3_s4,broad_safe,all_rows,1.0,0.05,0.0,0.003146687998682,-0.0007672527339939024
sparsejepa_5993833f,low_error_best5,l2o,15,-0.00032167956200537253,-0.0004091457079107297,-0.0003201486080399718,-0.00021885220308073274,-0.00020788119108150482,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,sparse_q3s4,0.5777323007682182,consensus_directrob,q3_s2_s3_s4,q3s4_edge,all_rows,0.55,0.08,0.0,0.0029642246638074,-0.0007376823313275234
sparsejepa_0d57230b,low_error_best5,l2o,15,-0.00031282823774635057,-0.00039713221173200977,-0.0003073987709645287,-0.00021641457700452007,-0.00020722989529331493,1.0,0.0004199861533892457,0.001037445570604875,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,sparse_q3s4,0.5777341124055856,consensus_directrob,q3_s2_s3_s4,broad_safe,all_rows,0.55,0.08,0.0,0.0026190937367409,-0.0007288310070685015
control_directcons_de1d6b6d,low_error_best5,l2o,15,-0.00029578581662460156,-0.0004469678636143115,-0.00038485290649981074,-8.241015320991086e-05,-7.240437901334662e-05,1.0,0.0004199861533892457,0.001037445570604875,control_directcons_de1d6b6d,submission_directcons_de1d6b6d.csv,control,,,,,,,,,,-0.0007117885859467524
control_a2c8,low_error_best5,l2o,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0004199861533892457,0.001037445570604875,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,control,,,,,,,,,,8.399723067784915e-05
control_raw05,low_error_best5,l2o,15,0.00014696042568538293,8.698620002427493e-05,0.00016514947625323462,0.00021878872974774312,0.00022355476118929296,0.0,0.0004199861533892457,0.001037445570604875,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,control,,,,,,,,,,0.0004958871477812987
sparsejepa_f43ea825,structured_best3,l2o,15,-0.0008821380732975041,-0.0009476365725353375,-0.0009112901378618421,-0.0007941300165766885,-0.0006715810335939931,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,sparse_large_probe,0.5777273630366125,sparse_fusion,all,broad_safe,all_rows,1.0,0.08,0.0,0.007325972369189,-0.001259391387228691
sparsejepa_282e9546,structured_best3,l2o,15,-0.0007494390597572324,-0.0008005354186594316,-0.000769216980313514,-0.0006782233571385188,-0.0005792587907049729,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,sparse_first,0.5777075144536138,consensus_directrob,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0067830662189076,-0.0011266923736884195
sparsejepa_23e43e8f,structured_best3,l2o,15,-0.0007338765572651562,-0.0007846898644470856,-0.0007529978499895007,-0.0006632821739391392,-0.0005653072034770279,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,sparse_large_probe,0.5777216031734747,consensus,all,broad_safe,all_rows,0.75,0.08,0.0,0.0064843252272292,-0.0011111298711963431
sparsejepa_f4657144,structured_best3,l2o,15,-0.0007318960125495118,-0.0007823022052412476,-0.000753721446959843,-0.0006636611639145862,-0.0005682770262448456,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,sparse_first,0.5776977695000097,sparse_fusion,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0061756478118266,-0.0011091493264806986
sparsejepa_f255c9bf,structured_best3,l2o,15,-0.0007130704035494503,-0.000763526754045496,-0.0007362669280402967,-0.0006467902021934701,-0.0005538073750346317,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,sparse_first,0.5777003672273247,sparse_fusion,all,broad_safe,all_rows,0.75,0.08,0.0,0.0054959887061002,-0.0010903237174806372
sparsejepa_133201ac,structured_best3,l2o,15,-0.0006907361174667651,-0.000747951528328894,-0.0007075071257413024,-0.0006262036568075224,-0.0005215530348672281,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,sparse_large_probe,0.577714717852427,consensus_directrob,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0010679894313979522
sparsejepa_193e80c6,structured_best3,l2o,15,-0.0006907361174667651,-0.000747951528328894,-0.0007075071257413024,-0.0006262036568075224,-0.0005215530348672281,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,sparse_large_probe,0.577714717852427,consensus_directrob,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0010679894313979522
sparsejepa_3cfdf64a,structured_best3,l2o,15,-0.0006767370895055969,-0.0007326886853427528,-0.0006901885537938801,-0.0006150470152747501,-0.0005144350837319456,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,sparse_first,0.5777059596297323,sparse_fusion,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.0010539904034367839
sparsejepa_c3cf33b7,structured_best3,l2o,15,-0.0006767370895055969,-0.0007326886853427528,-0.0006901885537938801,-0.0006150470152747501,-0.0005144350837319456,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,sparse_first,0.5777059596297323,sparse_fusion,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.0010539904034367839
sparsejepa_c11772d9,structured_best3,l2o,15,-0.0006694519656917474,-0.0007238167784062056,-0.000682465395599241,-0.0006097419781276869,-0.0005140790353603819,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,sparse_first,0.5777068135278373,sparse_fusion,all,balanced,all_rows,0.75,0.08,0.0,0.0044767471286121,-0.0010467052796229344
sparsejepa_e7419346,structured_best3,l2o,15,-0.0006636598192661566,-0.0007190389644904371,-0.0006751196400481829,-0.0006032725844690833,-0.0005054997669113881,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_e7419346,submission_sparsejepa_e7419346.csv,sparse_first,0.5777074469676449,sparse_fusion,q1_q3_s_stage,broad_safe,all_rows,0.75,0.08,0.0,0.0049811995793928,-0.0010409131331973434
sparsejepa_2ca0c010,structured_best3,l2o,15,-0.0006636598192661566,-0.0007190389644904371,-0.0006751196400481829,-0.0006032725844690833,-0.0005054997669113881,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_2ca0c010,submission_sparsejepa_2ca0c010.csv,sparse_first,0.5777074469676449,sparse_fusion,no_q2,broad_safe,all_rows,0.75,0.08,0.0,0.0049811995793928,-0.0010409131331973434
sparsejepa_e912710d,structured_best3,l2o,15,-0.0006624463020425445,-0.0007055124415016767,-0.000675492783177023,-0.0006000939421247908,-0.0005155777386542937,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_e912710d,submission_sparsejepa_e912710d.csv,sparse_large_probe,0.5777144597989983,consensus_directrob,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.0064855762451881,-0.0010396996159737315
sparsejepa_0de2b4ad,structured_best3,l2o,15,-0.0006601501383299328,-0.0007039283698289545,-0.0006711821180851452,-0.0005967125764032132,-0.0005125904247251789,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,sparse_large_probe,0.577724557462136,consensus,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.006830682542299,-0.0010374034522611197
sparsejepa_e8ca148f,structured_best3,l2o,15,-0.0006581069090984438,-0.0007003451139265593,-0.0006716869014343763,-0.0005968965190332742,-0.0005139928942352601,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_e8ca148f,submission_sparsejepa_e8ca148f.csv,sparse_large_probe,0.5777083760821681,sparse_fusion,all,q3s4_edge,all_rows,1.0,0.05,0.0,0.0061687904380062,-0.0010353602230296307
sparsejepa_4c15d431,structured_best3,l2o,15,-0.0006048729038222437,-0.0006515590097106339,-0.0006261650216977666,-0.0005472003875895748,-0.0004577045013904879,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,sparse_large_probe,0.577729576241589,consensus,no_q2,q3s4_edge,all_rows,1.0,0.05,0.0,0.0060244725719926,-0.0009821262177534306
sparsejepa_045229ee,structured_best3,l2o,15,-0.0004909061577018721,-0.000535972217730496,-0.0004835761738078981,-0.0004419358471239088,-0.0003671110334062533,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,sparse_q3s4,0.5777316455427225,consensus_directrob,q3_s2_s3_s4,q3s4_edge,all_rows,0.75,0.08,0.0,0.004041846367581,-0.0008681594716330591
sparsejepa_60e60d7b,structured_best3,l2o,15,-0.0004794798350664727,-0.0005261764164454563,-0.0004744174687235647,-0.0004286350714146181,-0.00035669886499678505,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,sparse_q3s4,0.5777323278610863,consensus_directrob,q3_s2_s3_s4,broad_safe,all_rows,0.75,0.08,0.0,0.0035711486523998,-0.0008567331489976597
sparsejepa_a2d8107a,structured_best3,l2o,15,-0.0004778909958918757,-0.00052117639030691,-0.0004714639101872642,-0.000430174270406436,-0.0003596942201893327,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,sparse_q3s4,0.5777274756057525,sparse_fusion,q3_s2_s3_s4,q3s4_edge,all_rows,0.75,0.08,0.0,0.0036999963960614,-0.0008551443098230627
