basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_block_S4_mean,inactive_block_S4_mean,active_row_center_mean,inactive_row_center_mean,active_row_rank_mean,active_minus_inactive_block_S4,active_minus_inactive_row_center,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0520_2a0df251.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0520_2a0df251.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0520,26,26,0,0.0054080000000000005,0.052,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044,promote_candidate,True,False,-0.0001864071331948293,-0.0003410020649685013,-5.632525583099377e-05,0.9117647058823529,0.0002402590005723404
submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0388_3462bfb6.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0388_3462bfb6.csv,topblock_rowtop,topblock16_rowtop3_up_a0.0388,41,41,0,0.0063632,0.0388,0.33817674103122297,-0.13513065791163958,0.09836831514821379,-0.019297133593668737,0.30121951219512194,0.47330739894286256,0.11766544874188252,promote_candidate,True,False,-0.00024083848764859048,-0.00043551981403809094,-5.5891969397806504e-05,0.9411764705882353,0.00099455344816185
submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0388_fd4de6a0.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0388_fd4de6a0.csv,global_rowcenter_top,global_rowcenter_top32_up_a0.0388,32,32,0,0.0049664,0.0388,-0.008151521161428386,-0.06475326809214135,0.279762581278361,-0.041066066976640156,0.4706845238095238,0.056601746930712966,0.3208286482550012,promote_candidate,True,False,-0.000185600153548117,-0.0003401723443693537,-5.41003800301528e-05,0.9411764705882353,0.0016713542076807753
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0520_bc16577b.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0520_bc16577b.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0520,26,26,0,0.0054080000000000005,0.052,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232,promote_candidate,True,False,-0.00019895299660462835,-0.00036652161991729954,-5.224463004283061e-05,0.9411764705882353,6.225824666827862e-05
submission_e306_withinblock_s4_global_rowcenter_top50_up_a0_0250_40089d2c.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top50_up_a0_0250_40089d2c.csv,global_rowcenter_top,global_rowcenter_top50_up_a0.0250,50,50,0,0.005,0.025,-0.06770686076514003,-0.05495859041497763,0.24533841124896205,-0.06133460281224051,0.4295238095238095,-0.012748270350162398,0.30667301406120256,too_small_to_submit,False,True,-0.00020612899374355462,-0.0003742558680095977,-4.9272646933144626e-05,0.9411764705882353,0.0018956576439488892
submission_e306_withinblock_s4_global_combined_top32_up_a0_0388_f671ac48.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top32_up_a0_0388_f671ac48.csv,global_combined_top,global_combined_top32_up_a0.0388,32,32,0,0.0049664,0.0388,0.34745153450943206,-0.11695188176859796,0.18413882851425434,-0.027029552809431832,0.3866815476190476,0.46440341627803,0.21116838132368618,too_small_to_submit,False,True,-0.0001821153167097727,-0.0003352564663463246,-4.857656318458026e-05,0.9411764705882353,0.0004382873008841326
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0520_4f53de0b.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0520_4f53de0b.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0520,23,23,0,0.004784,0.052,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096,too_small_to_submit,False,True,-0.000167247697634473,-0.00030682346185676666,-4.786857471602848e-05,0.9411764705882353,0.0002702539605431986
submission_e306_withinblock_s4_global_combined_top24_up_a0_0520_a80ce63a.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top24_up_a0_0520_a80ce63a.csv,global_combined_top,global_combined_top24_up_a0.0520,24,24,0,0.004992,0.052,0.40461462543689936,-0.1065832395209651,0.18700472295585677,-0.019858908632480365,0.3909722222222222,0.5111978649578645,0.20686363158833712,too_small_to_submit,False,True,-0.00017667115826299767,-0.00032499968037531443,-4.784333686418994e-05,0.9411764705882353,-0.00015201692252150845
submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0520_2e9bf159.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0520_2e9bf159.csv,global_rowcenter_top,global_rowcenter_top20_up_a0.0520,20,20,0,0.0041600000000000005,0.052,-0.021681946060595102,-0.06062357478278533,0.3162878027940701,-0.02750328719948436,0.47738095238095235,0.03894162872219023,0.34379108999355446,too_small_to_submit,False,True,-0.00015396523859511968,-0.00028123270740631226,-4.781589507464708e-05,0.9117647058823529,0.001480396492832714
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0520_79dfd24a.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0520_79dfd24a.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0520,23,23,0,0.004784,0.052,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754,too_small_to_submit,False,True,-0.00017133906502619158,-0.00031525090672477105,-4.621551220643732e-05,0.9411764705882353,-0.00017084636955819188
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0388_79097005.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0388_79097005.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0388,31,31,0,0.0048112,0.0388,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326,too_small_to_submit,False,True,-0.00017798670254372446,-0.0003267774554439688,-4.572191342839561e-05,0.9411764705882353,0.0006728845605901146
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0388_2d38c0d5.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0388_2d38c0d5.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0388,31,31,0,0.0048112,0.0388,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406,too_small_to_submit,False,True,-0.00017938878604309327,-0.00032849668699531546,-4.554747035202412e-05,0.9411764705882353,0.0004586457230757457
submission_e306_withinblock_s4_global_combined_top50_up_a0_0250_aa174980.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top50_up_a0_0250_aa174980.csv,global_combined_top,global_combined_top50_up_a0.0250,50,50,0,0.005,0.025,0.25270063837918344,-0.1350604652010585,0.17509825115904337,-0.04377456278976084,0.37609523809523815,0.38776110358024196,0.2188728139488042,too_small_to_submit,False,True,-0.00019341170093397262,-0.0003494581550092427,-4.460128434897887e-05,0.9411764705882353,0.0007732895603784207
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0388_7a52f987.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0388_7a52f987.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0388,29,29,0,0.0045008,0.0388,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677,too_small_to_submit,False,True,-0.0001583593130749906,-0.00029113641367563167,-4.3427594220167635e-05,0.9411764705882353,0.0002524236057556972
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0520_61f2f04d.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0520_61f2f04d.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425,too_small_to_submit,False,True,-0.0001474914457509601,-0.00027035840467956834,-4.2892224505421654e-05,0.9411764705882353,0.00017221328329858343
submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0388_72d45e14.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0388_72d45e14.csv,global_rowcenter_top,global_rowcenter_top24_up_a0.0388,24,24,0,0.0037248,0.0388,-0.027900045827043755,-0.06065247797081184,0.30137508462279317,-0.03200443376525238,0.4692460317460318,0.03275243214376808,0.3333795183880455,too_small_to_submit,False,True,-0.0001372144580471513,-0.00025091429568866233,-4.1760226030602634e-05,0.9117647058823529,0.0013925933336894625
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0520_c2b35022.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0520_c2b35022.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097,too_small_to_submit,False,True,-0.00015158281314267867,-0.0002787858495475728,-4.1239161995830496e-05,0.9411764705882353,-0.0002688870468028348
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0520_fa8274a6.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0520_fa8274a6.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937,too_small_to_submit,False,True,-0.00012542251880396713,-0.00022824012077082297,-4.02739026737403e-05,0.9117647058823529,0.0004091464431450753
submission_e306_withinblock_s4_global_rowcenter_top40_up_a0_0250_4aefb6e9.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top40_up_a0_0250_4aefb6e9.csv,global_rowcenter_top,global_rowcenter_top40_up_a0.0250,40,40,0,0.004,0.025,-0.015994609138419418,-0.06541560359864643,0.2630607512844676,-0.05010680976847001,0.44904761904761903,0.049420994460227005,0.31316756105293764,too_small_to_submit,False,True,-0.00015922203259840796,-0.00029098549704183516,-3.9871200040293214e-05,0.9411764705882353,0.0013405202501973745
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0388_b6ff6585.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0388_b6ff6585.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0388,26,26,0,0.0040352,0.0388,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044,too_small_to_submit,False,True,-0.00014346180448331208,-0.00026360878340042073,-3.9768824978851105e-05,0.9411764705882353,0.0001792701773500882
submission_e306_withinblock_s4_global_rowcenter_top16_up_a0_0520_0d17e782.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top16_up_a0_0520_0d17e782.csv,global_rowcenter_top,global_rowcenter_top16_up_a0.0520,16,16,0,0.003328,0.052,-0.0008491196500525697,-0.06138237267885335,0.33529253971128303,-0.02292598562128431,0.48214285714285715,0.06053325302880078,0.3582185253325674,too_small_to_submit,False,True,-0.00012743669376741914,-0.00023272322581017546,-3.9737906027296065e-05,0.9117647058823529,0.0015501826654447937
submission_e306_withinblock_s4_global_combined_top20_up_a0_0520_7b04bfd0.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top20_up_a0_0520_7b04bfd0.csv,global_combined_top,global_combined_top20_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.46474832735486443,-0.10292185942760788,0.1722769967424917,-0.014980608412390588,0.36916666666666664,0.5676701867824723,0.1872576051548823,too_small_to_submit,False,True,-0.00014326967769063312,-0.0002632901521540366,-3.961016291757591e-05,0.9411764705882353,-0.0003339891444273657
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0520_4df17a15.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0520_4df17a15.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424,too_small_to_submit,False,True,-0.00013390566330388756,-0.0002452754328386565,-3.949172348749906e-05,0.9411764705882353,0.0002756440226568402
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0388_4d03fec5.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0388_4d03fec5.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0388,29,29,0,0.0045008,0.0388,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757,too_small_to_submit,False,True,-0.0001668486191149139,-0.00030208346020412955,-3.906783184839251e-05,0.9411764705882353,0.00011960765861190881
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0388_07873d1e.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0388_07873d1e.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0388,26,26,0,0.0040352,0.0388,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232,too_small_to_submit,False,True,-0.0001519511105232115,-0.0002750863369253132,-3.555584462313141e-05,0.9411764705882353,4.645423020627204e-05
submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0388_bcb97fef.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0388_bcb97fef.csv,global_rowcenter_top,global_rowcenter_top20_up_a0.0388,20,20,0,0.003104,0.0388,-0.021681946060595102,-0.06062357478278533,0.3162878027940701,-0.02750328719948436,0.47738095238095235,0.03894162872219023,0.34379108999355446,too_small_to_submit,False,True,-0.00011586243457599021,-0.0002118789154979304,-3.523265216350509e-05,0.9117647058823529,0.0011046035369597917
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0520_7e69d132.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0520_7e69d132.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0520,16,16,0,0.003328,0.052,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892,too_small_to_submit,False,True,-0.000115425367555779,-0.0002110788466729228,-3.5102194173935025e-05,0.9117647058823529,0.00043586873100182055
submission_e306_withinblock_s4_control_topblock16_rowbottom3_up_a0_0250_c312ffd6.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom3_up_a0_0250_c312ffd6.csv,control_wrong_row,control_topblock16_rowbottom3_up_a0.0250,41,41,0,0.0040999999999999995,0.025,0.33817674103122297,-0.13513065791163958,-0.09735334375015693,0.019098024372040355,-0.01707317073170733,0.47330739894286256,-0.11645136812219728,too_small_to_submit,False,True,-0.00015419233635853615,-0.0002773747083545872,-3.439021578760668e-05,0.9411764705882353,0.0005558244509498156
submission_e306_withinblock_s4_global_rowcenter_top50_up_a0_0180_58af843e.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top50_up_a0_0180_58af843e.csv,global_rowcenter_top,global_rowcenter_top50_up_a0.0180,50,50,0,0.0035999999999999995,0.018,-0.06770686076514003,-0.05495859041497763,0.24533841124896205,-0.06133460281224051,0.4295238095238095,-0.012748270350162398,0.30667301406120256,too_small_to_submit,False,True,-0.0001495331750502539,-0.00026975505174049643,-3.4078704772592955e-05,0.9411764705882353,0.0013648735036431714
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0388_ee468e51.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0388_ee468e51.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0388,23,23,0,0.0035696000000000005,0.0388,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096,too_small_to_submit,False,True,-0.00012829188556775755,-0.00023627025481069036,-3.3921342604428045e-05,0.9411764705882353,0.00020165103209757174
submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0250_5b5ab5fe.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0250_5b5ab5fe.csv,global_rowcenter_top,global_rowcenter_top32_up_a0.0250,32,32,0,0.0032,0.025,-0.008151521161428386,-0.06475326809214135,0.279762581278361,-0.041066066976640156,0.4706845238095238,0.056601746930712966,0.3208286482550012,too_small_to_submit,False,True,-0.00012171669065983012,-0.0002236334338883828,-3.379926409634242e-05,0.9411764705882353,0.0010769034843303993
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0520_45ba2627.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0520_45ba2627.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0520,16,16,0,0.003328,0.052,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974,too_small_to_submit,False,True,-0.00010647328412243438,-0.00019431598084500103,-3.3581381964494826e-05,0.9117647058823529,0.0003580162694001854
