file,full_expected,subset_mean_expected,subset_std_expected,subset_p90_expected,subset_p95_expected,subset_worst_expected,subset_p90_delta_vs_full,subset_p95_delta_vs_full,random_p95_delta_vs_full,worst_structured_delta_vs_full,mean_delta_vs_prior,loss_vs_prior_p90,win_rate_vs_prior,mean_delta_vs_stage2,win_rate_vs_stage2,n_masks,subset_robust_score
submission_public_minimaxens_r07_a12_h981086.csv,0.5758483750037424,0.5759388141635216,0.00792853434837089,0.582126818690278,0.5848001139690503,0.646418778077137,0.0062784436865356286,0.008951738965307876,0.009598824644480919,0.07057040307339457,-0.0013440968217228325,-0.0012286218226178701,1.0,-0.0021044034678038936,1.0,2124,0.6055819365806667
submission_public_minimaxens_r08_a10_h869363.csv,0.5758483624666862,0.5759388022617119,0.007928538151868477,0.5821268166422742,0.5848001034033049,0.6464188167431214,0.006278454175587922,0.008951740936618657,0.009598847919110032,0.07057045427643516,-0.001344108723532591,-0.0012286473972027757,1.0,-0.0021044153696136527,1.0,2124,0.6055819440602077
submission_public_universeens_u80_r04_8b6653a9.csv,0.5758485659391976,0.5759390091861118,0.007928525505341129,0.5821269885993142,0.5848002966019652,0.6464187509383961,0.006278422660116578,0.008951730662767554,0.009598876750334107,0.07057018499919843,-0.0013439017991325917,-0.0012283638462662338,1.0,-0.002104208445213653,1.0,2124,0.6055820541818231
submission_public_minimaxens_r05_a10_h506746.csv,0.5758485887159794,0.5759390330137568,0.00792852329052881,0.5821270111651351,0.584800309863953,0.6464187333280046,0.006278422449155663,0.008951721147973601,0.009598913044238877,0.07057014461202515,-0.001343877971487637,-0.0012283990196842343,1.0,-0.0021041846175686983,1.0,2124,0.6055820572415371
submission_public_minimaxens_r06_a9_h512521.csv,0.5758486022971404,0.5759390461543797,0.007928523274809253,0.5821270194622169,0.5848003310473652,0.646418739884858,0.006278417165076489,0.008951728750224763,0.009598881821871852,0.07057013758771757,-0.0013438648308646763,-0.0012283134193236457,1.0,-0.0021041714769457374,1.0,2124,0.6055820740268328
submission_public_universeens_u80_r02_4c0e785c.csv,0.5758486022971404,0.5759390461543797,0.007928523274809253,0.5821270194622169,0.5848003310473652,0.646418739884858,0.006278417165076489,0.008951728750224763,0.009598881821871852,0.07057013758771757,-0.0013438648308646763,-0.0012283134193236457,1.0,-0.0021041714769457374,1.0,2124,0.6055820740268328
submission_public_minimaxens_r03_a12_h597891.csv,0.5758486471851229,0.575939095017674,0.00792852430158929,0.5821270868797641,0.5848003644704427,0.6464187865305245,0.006278439694641258,0.008951717285319849,0.009599010660162555,0.07057013934540168,-0.0013438159675702595,-0.0012283698375571861,1.0,-0.0021041226136513207,1.0,2124,0.6055821191541138
submission_public_minimaxens_r04_a11_h082844.csv,0.5758486538949111,0.5759390955106797,0.007928526162487556,0.5821270870563865,0.5848003896404982,0.6464189348680158,0.006278433161475361,0.008951735745587053,0.009598890799848547,0.0705702809731047,-0.0013438154745647087,-0.001228304483382825,1.0,-0.0021041221206457694,1.0,2124,0.6055821764645121
submission_public_universeens_u80_r03_72e58bdb.csv,0.5758486538949111,0.5759390955106797,0.007928526162487556,0.5821270870563865,0.5848003896404982,0.6464189348680158,0.006278433161475361,0.008951735745587053,0.009598890799848547,0.0705702809731047,-0.0013438154745647087,-0.001228304483382825,1.0,-0.0021041221206457694,1.0,2124,0.6055821764645121
submission_public_minimaxens_r02_a13_h745897.csv,0.5758486628848539,0.5759391066791295,0.00792852900912202,0.5821271118296836,0.5848003897638694,0.6464189844040299,0.006278448944829651,0.008951726879015465,0.00959895659347354,0.07057032151917597,-0.001343804306114897,-0.0012283449783205501,1.0,-0.002104110952195958,1.0,2124,0.6055821946160782
submission_public_maskaware_t50_r05_fb7b695a.csv,0.5758399294286222,0.5759296556397207,0.007928099545934559,0.582122200943561,0.5847949972084012,0.6464242445647014,0.006282271514938875,0.008955067779779058,0.00959557137405953,0.07058431513607921,-0.0013532553455236785,-0.0012393038327738193,1.0,-0.00211356199160474,1.0,2124,0.6055822117498905
submission_public_universeens_u80_r01_07c571e6.csv,0.5758489402210142,0.5759393841758026,0.007928533700248338,0.5821273882513107,0.5848006475422975,0.6464193412162001,0.006278448030296535,0.008951707321283364,0.009598955611972548,0.07057040099518597,-0.0013435268094417955,-0.0012280793128646272,1.0,-0.0021038334555228567,1.0,2124,0.6055824718062424
submission_public_minimaxens_r01_a6_h422045.csv,0.5758489025067433,0.5759393424301609,0.007928538920309909,0.5821273539312845,0.5848006265984466,0.6464194442160512,0.006278451424541198,0.008951724091703306,0.009598915491731752,0.07057054170930799,-0.0013435685550835623,-0.0012281399509123992,1.0,-0.002103875201164624,1.0,2124,0.6055824877380442
submission_public_maskaware_t65_r09_35ff9a82.csv,0.5758541588639267,0.5759414132978319,0.007929382487004049,0.5821362524039038,0.5848105728838437,0.6464921187408056,0.006282093539977107,0.008956414019917092,0.009594430353675354,0.07063795987687893,-0.0013414976874124383,-0.001229508828228043,1.0,-0.0021018043334935003,1.0,2124,0.605611109623052
submission_public_universeens_u65_r02_c0e2b2f1.csv,0.5758761385517721,0.5759662420176224,0.007928746860208035,0.582155871320183,0.584828191310802,0.6464692010783475,0.006279732768410873,0.008952052759029883,0.009600399039163987,0.07059306252657538,-0.0013166689676220782,-0.0012038619677781747,1.0,-0.0020769756137031395,1.0,2124,0.6056163233266514
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g075.csv,0.5758870302496651,0.5759767654032695,0.007927402181310798,0.5821626517366897,0.5848393480093366,0.6464617517457997,0.006275621487024541,0.008952317759671424,0.009593469698710222,0.07057472149613453,-0.001306145581974962,-0.0011917805183782938,1.0,-0.002066452228056023,1.0,2124,0.6056208391268825
submission_public_maskaware_t80_r11_544844af.csv,0.5758885265025581,0.5759783724878471,0.00792738258961933,0.5821646717054039,0.584839815571024,0.6464606036087566,0.0062761452028458065,0.008951289068465984,0.009590923769307813,0.0705720771061985,-0.0013045384973972662,-0.0011901760925380977,1.0,-0.0020648451434783274,1.0,2124,0.6056209074489965
submission_public_universeens_u65_r01_365a84a6.csv,0.5758831307257334,0.5759735336957286,0.007929030891295714,0.5821657785219155,0.5848367838116412,0.6464729563053264,0.00628264779618215,0.008953653085907787,0.009602429309338412,0.07058982557959304,-0.001309377289515776,-0.0011985204863037113,1.0,-0.002069683935596837,1.0,2124,0.6056255641046305
submission_public_maskaware_t80_r12_dcfaabba.csv,0.5758950325204537,0.5759850159278197,0.00792776451407798,0.5821709739012734,0.5848477755839561,0.6464793292133881,0.006275941380819661,0.008952743063502355,0.009591063651557041,0.07058429669293442,-0.0012978950574247979,-0.001184027975031654,1.0,-0.002058201703505859,1.0,2124,0.6056318204475994
submission_public_universeens_u65_r03_cf973915.csv,0.5758994181899834,0.5759901166658551,0.007929486364677274,0.5821813772830833,0.5848484212548161,0.6464779871509921,0.00628195909309992,0.008949003064832706,0.009604977437940754,0.07057856896100878,-0.0012927943193894336,-0.0011815192584992418,1.0,-0.0020531009654704948,1.0,2124,0.6056340430416182
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g075.csv,0.5758941793522511,0.5759857840589723,0.007930501150328733,0.5821797409096353,0.5848432283121685,0.6464878201459212,0.006285561557384245,0.008949048959917438,0.009613845695130685,0.07059364079367014,-0.0012971269262722152,-0.0011872570019104134,1.0,-0.0020574335723532763,1.0,2124,0.6056344192892782
submission_public_universeens_u65_r04_dc6f3303.csv,0.5758927162191797,0.5759829255816137,0.007928866914569252,0.5821767653533971,0.5848458880996574,0.6464796172612183,0.006284049134217429,0.008953171880477728,0.009600419987461417,0.07058690104203857,-0.0012999854036306708,-0.0011899768582318226,1.0,-0.002060292049711732,1.0,2124,0.6056346379272757
submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g075.csv,0.5759556184092364,0.5760474016435504,0.007929904599120194,0.5822371785574461,0.5849013526818945,0.6465342676174876,0.006281560148209686,0.008945734272658101,0.00961617462476505,0.07057864920825119,-0.0012355093416939983,-0.0011259905536114446,1.0,-0.00199581598777506,1.0,2124,0.6056867950580622
submission_public_maskaware_t35_r02_517540cc.csv,0.5759563655849806,0.5760457848481749,0.007931671413426144,0.5822356369939397,0.5849016582593206,0.6466283815787127,0.0062792714089590085,0.008945292674339966,0.009614169287033625,0.07067201599373207,-0.001237126137069523,-0.0011310546926333487,1.0,-0.0019974327831505843,1.0,2124,0.6057092979622332
submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g075.csv,0.5760104384960916,0.5761039341938103,0.007933969057502939,0.5823036122046727,0.5849484209570217,0.6465852820886558,0.006293173708581179,0.008937982460930138,0.00960317425598256,0.07057484359256427,-0.0011789767914340602,-0.0010684223284701643,1.0,-0.0019392834375151216,1.0,2124,0.6057387187094534
submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g075.csv,0.5760718775530769,0.5761655517783887,0.007933370988215007,0.5823623381288864,0.5850063612216027,0.6466317295602222,0.006290460575809509,0.008934483668525783,0.009601341623161508,0.07055985200714532,-0.0011173592068558437,-0.0010064424550637941,1.0,-0.001877665852936905,1.0,2124,0.6057915545112937
submission_public_maskaware_t35_r01_2d5fa124.csv,0.5760281490057619,0.5761189421676679,0.007930817181260522,0.5823322752266581,0.5849765116096882,0.646703904257732,0.006304126220896156,0.008948362603926285,0.009602626008188175,0.07067575525197012,-0.0011639688175765783,-0.0010650269326579088,1.0,-0.0019242754636576397,1.0,2124,0.6057975135331288
submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g075.csv,0.5760790266556629,0.5761745704340914,0.007936472735053806,0.5823803082707196,0.5850039051270445,0.6466577979603437,0.00630128161505672,0.00892487847138157,0.009631749327142947,0.07057877130468082,-0.0011083405511530925,-0.0009992093986546102,1.0,-0.001868647197234154,1.0,2124,0.605799238760743
submission_public_maskaware_t35_r03_cac1b720.csv,0.5760587237498284,0.5761288735553352,0.007931218012462085,0.5823722399866252,0.5849930936298873,0.6468405906975486,0.006313516236796879,0.008934369880058912,0.009609544158994288,0.07078186694772026,-0.001154037429909265,-0.0010531196487270967,1.0,-0.0019143440759903261,1.0,2124,0.6058453184852157
submission_public_universeens_u50_r04_f6ae8481.csv,0.576081424673376,0.5761724344222412,0.00793166026632202,0.5823905685119237,0.5850288170090079,0.6467336742616043,0.006309143838547748,0.00894739233563191,0.009611698999525409,0.07065224958822836,-0.001110476563003211,-0.0010151581088509443,1.0,-0.0018707832090842722,1.0,2124,0.6058464513253389
submission_public_entropytm_public2d0_q1_q3_s3_s4_g075.csv,0.5761404657126482,0.5762361880186695,0.007935875599164767,0.5824390341949333,0.5850578907114404,0.6467042454319101,0.00629856848228505,0.008917424998792223,0.009634078256777312,0.07056377971926187,-0.001046722966574878,-0.0009373182180685502,1.0,-0.0018070296126559396,1.0,2124,0.6058481198823985
submission_public_universeens_u35_r03_efb5e8c9.csv,0.5761153138526186,0.5762059004059273,0.007928467938610136,0.5824176358932538,0.5850748762570124,0.6466568687378348,0.006302322040635189,0.008959562404393773,0.009597959651625021,0.07054155488521618,-0.0010770105793170299,-0.0009738913996000798,1.0,-0.0018373172253980912,1.0,2124,0.6058614259986339
submission_public_universeens_u50_r03_77e68ed8.csv,0.5761156681349936,0.5762069104481075,0.007932416181301758,0.5824278888422652,0.5850600203083738,0.6467688458353725,0.006312220707271554,0.008944352173380188,0.00961708339793399,0.07065317770037893,-0.0010760005371369939,-0.0009826256862995764,1.0,-0.0018363071832180552,1.0,2124,0.6058794250871044
submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g075.csv,0.5761331985956577,0.5762254730943777,0.007929783517597395,0.5824332515852652,0.5850695939952671,0.646773118554324,0.006300052989607452,0.008936395399609443,0.009608457142747273,0.07063991995866625,-0.001057437890866752,-0.0009576792558475434,1.0,-0.0018177445369478133,1.0,2124,0.6058796004797373
submission_public_universeens_u50_r02_93b58286.csv,0.5761198035582936,0.5762111832221856,0.00793251628692018,0.5824314647985674,0.5850617991288628,0.6467689578711917,0.006311661240273825,0.008941995570569183,0.009617302871264721,0.07064915431289809,-0.0010717277630589524,-0.0009780461975772425,1.0,-0.0018320344091400137,1.0,2124,0.6058799183272242
submission_public_entropyproj_public2d0_g050.csv,0.5760997785864291,0.5761894185498285,0.007932309786311193,0.5824066675395723,0.585046079389477,0.6468283955235362,0.0063068889531431305,0.008946300803047813,0.009604992346949226,0.07072861693710708,-0.001093492435415858,-0.0010024111040222495,1.0,-0.0018537990814969196,1.0,2124,0.6058816781003253
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g050.csv,0.5760997785864291,0.5761894185498285,0.007932309786311193,0.5824066675395723,0.585046079389477,0.6468283955235362,0.0063068889531431305,0.008946300803047813,0.009604992346949226,0.07072861693710708,-0.001093492435415858,-0.0010024111040222495,1.0,-0.0018537990814969196,1.0,2124,0.6058816781003253
submission_public_universeens_u50_r01_f5115a9b.csv,0.576123667732047,0.5762140097213528,0.00793181046347175,0.5824371119553099,0.5850681867725219,0.6467755078623215,0.006313444223262854,0.008944519040474885,0.009617224716477635,0.07065184013027448,-0.0010689012638916305,-0.0009753875818405034,1.0,-0.0018292079099726918,1.0,2124,0.605887868916722
submission_public_entropyproj_proj0_g050.csv,0.5761228046299421,0.576212935476705,0.007931710487487283,0.5824355821789207,0.585063238232845,0.6468350160431986,0.006312777548978521,0.008940433602902864,0.00960683020822728,0.07071221141325645,-0.0010699755085393698,-0.0009802366745149337,1.0,-0.0018302821546204312,1.0,2124,0.6058976798606485
submission_public_universeens_u35_r02_caa8c427.csv,0.5761632780375053,0.5762547311102244,0.007931081959344796,0.5824777320947181,0.5851219358109959,0.6467252209988745,0.006314454057212759,0.008958657773490586,0.009603740496893498,0.0705619429613692,-0.0010281798750199779,-0.00093028195230066,1.0,-0.0017884865211010392,1.0,2124,0.6059196485799445
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g050.csv,0.5761489175584812,0.5762387008850863,0.007931832699328387,0.5824516272858723,0.5850925710936735,0.6468655330374318,0.006302709727391109,0.00894365353519233,0.00960685716176457,0.07071661547895058,-0.0010442101001580987,-0.0009526179746410901,1.0,-0.0018045167462391602,1.0,2124,0.6059230798271067
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g050.csv,0.576154659502367,0.5762459483661351,0.007934320236868929,0.5824447796031091,0.5850955870753497,0.6468863499290751,0.006290120100742147,0.008940927572982704,0.009614720871496951,0.07073169042670813,-0.001036962619109383,-0.0009492761683947415,1.0,-0.0017972692651904443,1.0,2124,0.6059235697323978
submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g075.csv,0.5761306646866742,0.5762238771976076,0.007929257653662097,0.5824397871893792,0.5851012016800975,0.6468061415297928,0.006309122502704989,0.008970536993423317,0.009605047878590067,0.07067547684311859,-0.001059033787636815,-0.0009523182095776739,1.0,-0.0018193404337178763,1.0,2124,0.6059246321422296
submission_public_consfront_t65_r09_6ab53561.csv,0.5761817401570215,0.576273137966283,0.007931282136703202,0.5824882768642028,0.5851325350180221,0.6467493574498153,0.006306536707181287,0.008950794861000588,0.00961712259720604,0.07056761729279382,-0.001009773018961382,-0.000913954151163221,1.0,-0.0017700796650424436,1.0,2124,0.6059277076948112
submission_public_consfront_t80_r10_b06ca82f.csv,0.5761820348034444,0.576273427963255,0.007931311182667964,0.5824886166790404,0.5851328438343003,0.6467500951000115,0.006306581875595962,0.008950809030855877,0.009617093239199237,0.07056806029656704,-0.0010094830219894426,-0.0009136500420489413,1.0,-0.001769789668070504,1.0,2124,0.60592814984624
submission_public_entropytm_public2d0_q1_q3_s2_s4_g075.csv,0.5762017867552289,0.5762961093346587,0.007932290808012697,0.5824737220539602,0.5851315986678249,0.6468456344260117,0.006271935298731268,0.008929811912596008,0.009623150847705486,0.0706438476707828,-0.0009868016505857856,-0.0008913785060282841,1.0,-0.0017471082966668472,1.0,2124,0.6059285282348863
submission_public_universeens_u35_r01_b5f79815.csv,0.5761791642557605,0.5762703524401415,0.007930066659868633,0.5824892820551169,0.5851337063603097,0.6467448330241222,0.006310117799356307,0.008954542104549157,0.009602481442614996,0.07056566876836168,-0.0010125585451029092,-0.0009136616372264816,1.0,-0.0017728651911839703,1.0,2124,0.6059301824520783
submission_public_consfront_t65_r07_f8156dce.csv,0.5761685078070264,0.576259319108733,0.007930411042491266,0.5824778843545491,0.5851311101606004,0.6467602259684356,0.006309376547522616,0.008962602353573934,0.009614265770313435,0.07059171816140919,-0.0010235918765114172,-0.0009285627679637365,1.0,-0.0017838985225924785,1.0,2124,0.605933727974714
submission_public_universeens_u35_r04_02cf816a.csv,0.5761848865946644,0.5762764113171499,0.007930695173973072,0.5824954696060449,0.5851450963193093,0.6467391619498444,0.006310583011380544,0.008960209724644952,0.009609435417446965,0.07055427535518,-0.0010064996680946151,-0.0009081197544882569,1.0,-0.0017668063141756765,1.0,2124,0.6059389566637946
submission_public_consfront_t80_r11_cbf95500.csv,0.5761846624352307,0.5762750945113383,0.007930318428248963,0.5824919726561789,0.5851577212483584,0.6467880005916891,0.006307310220948215,0.00897305881312771,0.009622481776456193,0.07060333815645836,-0.001007816473906083,-0.0009124060048574689,1.0,-0.0017681231199871443,1.0,2124,0.605962210897947
submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g050.csv,0.576203798474419,0.5762952307013929,0.007933843750365231,0.5824872706104439,0.5851420787795464,0.6469234874429707,0.00628347213602487,0.008938280305127333,0.009616585686312296,0.07071968896855163,-0.0009876802838516224,-0.0009000487406911728,1.0,-0.0017479869299326836,1.0,2124,0.6059637370896966
submission_public_consfront_t50_r04_b26d90bf.csv,0.5762246367469757,0.5763165043169727,0.007931666267339835,0.5825334123662438,0.5851915554728929,0.6467606452539316,0.0063087756192681255,0.008966918725917261,0.009595067930342482,0.07053600850695596,-0.0009664066682716771,-0.0008668425227437826,1.0,-0.0017267133143527387,1.0,2124,0.605979945409266
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g075.csv,0.5761226909763313,0.5762015079925845,0.007937551303028452,0.5823722731275048,0.5850285898649085,0.647434779028632,0.006249582151173549,0.00890589888857718,0.009656856776140699,0.07131208805230072,-0.0010814029926599932,-0.000990591759430981,1.0,-0.0018417096387410546,1.0,2124,0.6059814029535704
submission_public_consfront_t80_r12_9e52dcea.csv,0.5762108438186225,0.5763017623919989,0.007931241476011484,0.5825233122437317,0.5851803520833662,0.6468218347378859,0.00631246842510913,0.00896950826474363,0.009624774162310334,0.07061099091926337,-0.0009811485932455079,-0.0008893093599567803,1.0,-0.0017414552393265695,1.0,2124,0.6059893340257365
submission_public_entropytm_public2d0_q1_s2_s3_s4_g075.csv,0.5761992528462455,0.5762945134378886,0.00793175995035886,0.5824963388746552,0.5851736112958035,0.6468786574014807,0.006297086028409726,0.008974358449557962,0.009616570685144099,0.07067940455523514,-0.0009883975473558503,-0.0008854055735513123,1.0,-0.0017487041934369117,1.0,2124,0.6059920054488172
submission_public_consfront_t35_r01_9df5211a.csv,0.5762348512891661,0.5763256244863386,0.00792839572160282,0.5825434350186048,0.5852138140663083,0.6467518778622043,0.006308583729438766,0.008978962777142274,0.009594078608910261,0.07051702657303827,-0.0009572864989058139,-0.0008544370671755952,1.0,-0.0017175931449868753,1.0,2124,0.6059973625742873
submission_public_consfront_t65_r08_c67c491d.csv,0.5762435864561024,0.5763353058269178,0.007931896660403791,0.5825493805550432,0.5852189079099348,0.6467941875178348,0.006305794098940831,0.008975321453832397,0.00961020640489929,0.07055060106173239,-0.0009476051583266718,-0.000850801104767085,1.0,-0.001707911804407733,1.0,2124,0.6060094552248383
submission_public_consfront_t50_r05_2ecf14de.csv,0.5762558333705553,0.5763461485024922,0.007928123229001003,0.5825645507643347,0.5852450978930378,0.6467841348166072,0.006308717393779362,0.008989264522482499,0.00960641724183764,0.07052830144605193,-0.0009367624827520629,-0.0008329381823898308,1.0,-0.0016970691288331243,1.0,2124,0.6060315319514405
submission_public_consfront_t50_r06_783c0eda.csv,0.5762953134712084,0.576386389490315,0.007927532224799102,0.5825968069210876,0.5852715990343077,0.6467776978149381,0.006301493449879181,0.008976285563099262,0.009593139044384302,0.07048238434372966,-0.0008965214949294283,-0.0007921968946316804,1.0,-0.0016568281410104897,1.0,2124,0.6060429418451796
submission_public_entropytm_public2d0_q1_q3_s2_s3_g075.csv,0.5761912791359025,0.5762721442328654,0.007940048146625021,0.5824405435040595,0.5850905945374663,0.6475072949003199,0.0062492643681569815,0.008899315401563745,0.009675512534550568,0.07131601576441737,-0.0010107667523790267,-0.0009219515960750213,1.0,-0.001771073398460088,1.0,2124,0.6060442306626491
submission_public_consfront_t35_r03_58360e62.csv,0.5762824724170615,0.5763745902020299,0.007932922694292122,0.5825882168394687,0.5852561030337621,0.6468413547604787,0.006305744422407167,0.008973630616700534,0.009609270499798872,0.07055888234341712,-0.0009083207832145625,-0.0008135222538896203,1.0,-0.001668627429295624,1.0,2124,0.60604869583082
submission_public_entropytm_public2d0_q1_q2_q3_s1_s3_s4_g050.csv,0.5762474755645262,0.5763402678099218,0.007937092259889342,0.5825671838359348,0.5852156775246163,0.6469640142667528,0.006319708271408597,0.008968201960090183,0.009619349689010237,0.0707165387022266,-0.0009426431753226361,-0.0008543645916235798,1.0,-0.0017029498214036975,1.0,2124,0.6060546663358772
submission_public_consfront_t35_r02_685b9221.csv,0.5762916644208704,0.5763827383911085,0.007929557963379172,0.5825982521189729,0.5852808220216416,0.6468296435259108,0.006306587698102439,0.008989157600771125,0.009609153761343636,0.07053797910504034,-0.0009001725941359288,-0.0007999585152244748,1.0,-0.0016604792402169903,1.0,2124,0.6060686106469529
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s4_g050.csv,0.5762971232551765,0.5763888121150083,0.007934201082378288,0.5826060912698201,0.585230307546596,0.6470773071858672,0.0063089680146436455,0.008933184291419538,0.009630233208082317,0.07078018393069074,-0.0008940988702362247,-0.0008154165098466226,1.0,-0.001654405516317286,1.0,2124,0.6060798375365904
submission_public_entropytm_public2d0_q1_q2_q3_s3_s4_g050.csv,0.576302356480464,0.5763967976262283,0.007939104082224218,0.5826066456027028,0.5852525230227917,0.6470219686722916,0.006304289122238793,0.00895016654232772,0.009629078213557962,0.07071961219182754,-0.0008861133590161613,-0.0007988496814089307,1.0,-0.0016464200050972226,1.0,2124,0.606084570631868
submission_public_entropytm_public2d0_q1_q3_s1_s3_s4_g050.csv,0.5762966145365781,0.5763895501451795,0.007936614802939015,0.5826121435822349,0.5852583327273119,0.6470011517806482,0.006315529045656798,0.00896171819073377,0.009621214503825803,0.07070453724407011,-0.0008933608400648801,-0.0008046153065267792,1.0,-0.0016536674861459414,1.0,2124,0.6060922315611578
submission_public_entropytm_public2d0_q1_q2_q3_s2_s4_g050.csv,0.5763520041711143,0.5764453419313147,0.00793621467106521,0.5826368597012523,0.5852798152324687,0.6471352615914061,0.006284855530138023,0.00892781106135443,0.009620962886395024,0.07078325742029179,-0.0008375690539297524,-0.0007614717992466824,1.0,-0.0015978757000108138,1.0,2124,0.6061180573526107
submission_public_entropytm_public2d0_q1_q3_s1_s2_s4_g050.csv,0.5763462622272286,0.576438094450266,0.007933724281876274,0.5826467763983246,0.5852767992507927,0.6471144446997628,0.0063005141710960055,0.008930537023564056,0.009633063897889538,0.07076818247253414,-0.0008448165349784683,-0.0007652289177302873,1.0,-0.0016051231810595297,1.0,2124,0.6061191019544742
submission_public_entropytm_public2d0_q1_q3_s3_s4_g050.csv,0.5763514954525161,0.576446079961486,0.007938627225567374,0.5826511524827785,0.5852951782254873,0.6470591061861871,0.006299657030262473,0.008943682772971195,0.009630943028373418,0.07070761073367104,-0.0008368310237584078,-0.00074917972340105,1.0,-0.0015971376698394693,1.0,2124,0.6061219094240362
submission_public_entropytm_public2d0_q1_q2_s1_s2_s3_s4_g050.csv,0.5762945540136514,0.5763869646701015,0.007933815801458284,0.5826214972481097,0.5852636592856013,0.647103563814447,0.006326943234458371,0.00896910527194994,0.009617431949295319,0.07080900980079563,-0.0008959463151428084,-0.0008109222745634748,1.0,-0.0016562529612238698,1.0,2124,0.6061293833530295
