candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,axis_group,anti_lambda,amplitude_policy,amplitude_boost,scale_x,active_cells_x,active_rows_x,source_mean_abs_move_vs_a2c8,mean_active_energy_x,p10_active_energy,projected_mean_abs_logit_delta,adjusted_mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,before_bad_axis_align_mean_pos,before_bad_axis_align_max_pos,before_bad_axis_cosine_mean,before_bad_axis_cosine_max,after_bad_axis_align_mean_pos,after_bad_axis_align_max_pos,after_bad_axis_cosine_mean,after_bad_axis_cosine_max,removed_norm,removed_norm_ratio,cheap_priority,source_name_robust,source_file_robust,variant_robust,axis_group_robust,anti_lambda_robust,amplitude_policy_robust,amplitude_boost_robust,scale_robust,active_cells_robust,active_rows_robust,source_mean_abs_move_vs_a2c8_robust,mean_active_energy_robust,p10_active_energy_robust,projected_mean_abs_logit_delta_robust,adjusted_mean_abs_logit_delta_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,before_bad_axis_align_mean_pos_robust,before_bad_axis_align_max_pos_robust,before_bad_axis_cosine_mean_robust,before_bad_axis_cosine_max_robust,after_bad_axis_align_mean_pos_robust,after_bad_axis_align_max_pos_robust,after_bad_axis_cosine_mean_robust,after_bad_axis_cosine_max_robust,removed_norm_robust,removed_norm_ratio_robust,cheap_priority_robust,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
ortholadder_02010291,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,229,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,ortholadder_02010291,submission_ortholadder_02010291.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,public_bad4,0.0,restore_mean_abs,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.0,0.0,0.00012202704021961476,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,public_bad4,0.0,restore_mean_abs,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.0,0.0,0.00012202704021961476,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
ortholadder_a8498084,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,230,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,ortholadder_a8498084,submission_ortholadder_a8498084.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,public_bad4,0.0,project_only,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.0,0.0,0.00012202704021961476,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,public_bad4,0.0,project_only,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.05380326746537538,0.11683579934618997,0.10720019793558386,0.518347053540652,0.0,0.0,0.00012202704021961476,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
ortholadder_44100e3d,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,127,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,ortholadder_44100e3d,submission_ortholadder_44100e3d.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,jepa_bad2,0.0,restore_mean_abs,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-9.318602964188678e-05,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,jepa_bad2,0.0,restore_mean_abs,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-9.318602964188678e-05,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
ortholadder_516fe068,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,126,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,ortholadder_516fe068,submission_ortholadder_516fe068.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,jepa_bad2,0.0,project_only,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-9.318602964188678e-05,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,jepa_bad2,0.0,project_only,1.0,1.3,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.036507686101925244,0.036507686101925244,0.008626813970358114,0.025994140117203524,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-0.22431307857601115,-0.10355972917191024,0.0,0.0,-9.318602964188678e-05,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
ortholadder_50c8a7b1,low_error_best5,l2o,15,-0.0007873995038978861,-0.0010009344453072889,-0.000901825922898003,-0.00047455761695702764,-0.0004261322774584686,1.0,0.0004199861533892457,0.001037445570604875,58,0.5771332440133525,0.5772053701832679,8.11761291999902e-05,0.5776896446139473,0.5779826535308055,0.0004932178264551301,0.5780257691306259,0.5780923766940891,0.0001311439840518544,0.5777601334693875,0.577616219252642,0.5772053701832679,0.5780923766940891,ortholadder_50c8a7b1,submission_ortholadder_50c8a7b1.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,jepa_bad2,0.0,project_only,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.00017337861336981833,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,jepa_bad2,0.0,project_only,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.00017337861336981833,0.576164743209745,-0.001274602013227793,-0.001438170037509634,-0.0012981820043587167,-0.00110958892170121,-0.0006814928403118259,1.0,0.008423378613369819,0.022995781135023596,0.009325064347893102,0.3286517432860786,0.9444511801226265,0.02537140460173823,-0.001203402273220037,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,1.312638744869999
ortholadder_1d7ec4c8,low_error_best5,l2o,15,-0.0007873995038978861,-0.0010009344453072889,-0.000901825922898003,-0.00047455761695702764,-0.0004261322774584686,1.0,0.0004199861533892457,0.001037445570604875,204,0.5771332440133525,0.5772053701832679,8.11761291999902e-05,0.5776896446139473,0.5779826535308055,0.0004932178264551301,0.5780257691306259,0.5780923766940891,0.0001311439840518544,0.5777601334693875,0.577616219252642,0.5772053701832679,0.5780923766940891,ortholadder_1d7ec4c8,submission_ortholadder_1d7ec4c8.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,public_bad4,0.0,restore_mean_abs,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.0,0.0,4.956917496064687e-05,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,public_bad4,0.0,restore_mean_abs,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.0,0.0,4.956917496064687e-05,0.576164743209745,-0.001274602013227793,-0.001438170037509634,-0.0012981820043587167,-0.00110958892170121,-0.0006814928403118259,1.0,0.008423378613369819,0.022995781135023596,0.009325064347893102,0.3286517432860786,0.9444511801226265,0.02537140460173823,-0.001203402273220037,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,1.312638744869999
ortholadder_7dba9ca2,low_error_best5,l2o,15,-0.0007873995038978861,-0.0010009344453072889,-0.000901825922898003,-0.00047455761695702764,-0.0004261322774584686,1.0,0.0004199861533892457,0.001037445570604875,203,0.5771332440133525,0.5772053701832679,8.11761291999902e-05,0.5776896446139473,0.5779826535308055,0.0004932178264551301,0.5780257691306259,0.5780923766940891,0.0001311439840518544,0.5777601334693875,0.577616219252642,0.5772053701832679,0.5780923766940891,ortholadder_7dba9ca2,submission_ortholadder_7dba9ca2.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,public_bad4,0.0,project_only,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.0,0.0,4.956917496064687e-05,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,public_bad4,0.0,project_only,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.05573694708261629,0.11982073320439361,0.1318105076091542,0.5240825717041122,0.0,0.0,4.956917496064687e-05,0.576164743209745,-0.001274602013227793,-0.001438170037509634,-0.0012981820043587167,-0.00110958892170121,-0.0006814928403118259,1.0,0.008423378613369819,0.022995781135023596,0.009325064347893102,0.3286517432860786,0.9444511801226265,0.02537140460173823,-0.001203402273220037,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,1.312638744869999
ortholadder_0743824b,low_error_best5,l2o,15,-0.0007873995038978861,-0.0010009344453072889,-0.000901825922898003,-0.00047455761695702764,-0.0004261322774584686,1.0,0.0004199861533892457,0.001037445570604875,57,0.5771332440133525,0.5772053701832679,8.11761291999902e-05,0.5776896446139473,0.5779826535308055,0.0004932178264551301,0.5780257691306259,0.5780923766940891,0.0001311439840518544,0.5777601334693875,0.577616219252642,0.5772053701832679,0.5780923766940891,ortholadder_0743824b,submission_ortholadder_0743824b.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,jepa_bad2,0.0,restore_mean_abs,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.00017337861336981833,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,jepa_bad2,0.0,restore_mean_abs,1.0,1.15,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,0.03951382003980107,0.03951382003980107,0.008423378613369819,0.022995781135023596,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.18106767002676963,-0.06725879234383454,0.0,0.0,-0.00017337861336981833,0.576164743209745,-0.001274602013227793,-0.001438170037509634,-0.0012981820043587167,-0.00110958892170121,-0.0006814928403118259,1.0,0.008423378613369819,0.022995781135023596,0.009325064347893102,0.3286517432860786,0.9444511801226265,0.02537140460173823,-0.001203402273220037,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.15,1015.0,248.0,1.312638744869999
ortholadder_fc71490a,low_error_best5,l2o,15,-0.0007816607107799633,-0.0010180691937000219,-0.0009081664743527673,-0.00043137907971313455,-0.0003772738621314886,1.0,0.0004199861533892457,0.001037445570604875,215,0.5771290451074982,0.5772101044957292,8.713017246586456e-05,0.5777526110988247,0.5780634852213394,0.0005234639754997234,0.5781059891411507,0.578180842754231,0.00014803276272578922,0.5778181441570999,0.5776625484491579,0.5772101044957292,0.578180842754231,ortholadder_fc71490a,submission_ortholadder_fc71490a.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,public_bad4,0.0,restore_mean_abs,1.0,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.0253186849614704,0.0253186849614704,0.008166231801135624,0.02624396359355813,0.05638430619475023,0.12898684557424292,0.11124619670373556,0.618914013128848,0.05638430619475023,0.12898684557424292,0.11124619670373556,0.618914013128848,0.0,0.0,7.930542364337715e-05,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,public_bad4,0.0,restore_mean_abs,1.0,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.0253186849614704,0.0253186849614704,0.008166231801135624,0.02624396359355813,0.05638430619475023,0.12898684557424292,0.11124619670373556,0.618914013128848,0.05638430619475023,0.12898684557424292,0.11124619670373556,0.618914013128848,0.0,0.0,7.930542364337715e-05,0.5761350018787328,-0.0013043433442397284,-0.0014865082804181196,-0.0013425286274497683,-0.0011224055232864406,-0.0006741923418005502,1.0,0.008166231801135624,0.02624396359355813,0.009308210797461162,0.31684687167408293,0.9484767049908746,0.025413213729991963,-0.0011976634801021142,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,1.75,754.0,241.0,1.5343774242744705
ortholadder_a2b2db80,low_error_best5,l2o,15,-0.0007816607107799633,-0.0010180691937000219,-0.0009081664743527673,-0.00043137907971313455,-0.0003772738621314886,1.0,0.0004199861533892457,0.001037445570604875,99,0.5771290451074982,0.5772101044957292,8.713017246586456e-05,0.5777526110988247,0.5780634852213394,0.0005234639754997234,0.5781059891411507,0.578180842754231,0.00014803276272578922,0.5778181441570999,0.5776625484491579,0.5772101044957292,0.578180842754231,ortholadder_a2b2db80,submission_ortholadder_a2b2db80.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,jepa_bad2,0.0,project_only,1.0,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.0253186849614704,0.0253186849614704,0.008166231801135624,0.02624396359355813,0.0,0.0,-0.28719120226320993,-0.15472210573714784,0.0,0.0,-0.28719120226320993,-0.15472210573714784,0.0,0.0,-0.00014623180113562375,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,jepa_bad2,0.0,project_only,1.0,1.75,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.0253186849614704,0.0253186849614704,0.008166231801135624,0.02624396359355813,0.0,0.0,-0.28719120226320993,-0.15472210573714784,0.0,0.0,-0.28719120226320993,-0.15472210573714784,0.0,0.0,-0.00014623180113562375,0.5761350018787328,-0.0013043433442397284,-0.0014865082804181196,-0.0013425286274497683,-0.0011224055232864406,-0.0006741923418005502,1.0,0.008166231801135624,0.02624396359355813,0.009308210797461162,0.31684687167408293,0.9484767049908746,0.025413213729991963,-0.0011976634801021142,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,1.75,754.0,241.0,1.5343774242744705
