basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_latent_mean,inactive_latent_mean,active_current_logit_mean,active_mismatch_mean,active_overconf_mean,active_underconf_mean,delta_latent_alignment,delta_current_alignment,active_minus_inactive_latent
submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0388_a7650ab1.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0388_a7650ab1.csv,temper_mismatch,temper_mismatch_top10_s0.08_cap0.0388,10,4,6,0.0013777807829041268,0.0388,0.01953523862015405,-0.0008139682758397271,0.8906488496301981,2.8532280625546687,0.7307310284925962,-0.38884296044952643,0.26070337796054677,-0.2740996738093832,0.020349206895993777
submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.08_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216
submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0520_607c13aa.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0520_607c13aa.csv,temper_mismatch,temper_mismatch_top10_s0.08_cap0.0520,10,4,6,0.0017758456884196527,0.052,0.01953523862015405,-0.0008139682758397271,0.8906488496301981,2.8532280625546687,0.7307310284925962,-0.38884296044952643,0.25280704046842106,-0.27675963673478693,0.020349206895993777
submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0520_6f26db37.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0520_6f26db37.csv,temper_overconf,temper_overconf_top10_s0.08_cap0.0520,10,0,10,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.2039176154067705,-0.3240169448886924,-1.0406127235660216
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216
submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0700_b21f97f3.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0700_b21f97f3.csv,temper_mismatch,temper_mismatch_top10_s0.08_cap0.0700,10,4,6,0.002279845688419653,0.07,0.01953523862015405,-0.0008139682758397271,0.8906488496301981,2.8532280625546687,0.7307310284925962,-0.38884296044952643,0.24330369052043307,-0.27861870471192424,0.020349206895993777
submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0700_b5e5dd20.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0700_b5e5dd20.csv,temper_overconf,temper_overconf_top10_s0.08_cap0.0700,10,0,10,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.2039176154067706,-0.32401694488869304,-1.0406127235660216
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216
submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0900_0aedabfd.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top10_s0_08_cap0_0900_0aedabfd.csv,temper_mismatch,temper_mismatch_top10_s0.08_cap0.0900,10,4,6,0.0028398456884196526,0.09,0.01953523862015405,-0.0008139682758397271,0.8906488496301981,2.8532280625546687,0.7307310284925962,-0.38884296044952643,0.2357429239674439,-0.2785598380478374,0.020349206895993777
