fold_kind,fold_name,policy,candidate_name,file,n_selected_fits,delta_vs_a2c8,candidate_public_proxy,a2c8_public_proxy,selector_abs_error_mean,top_mask_kind,top_mask_name,top_prior_name,top_fit_quality
loo,anchor578,train_best1,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,1,-0.0007042536311405723,0.576735067368846,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,1,-0.0006416639357078591,0.5767976570642788,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,1,-0.0008442329490545575,0.5765950880509321,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,1,-0.00043086411450743434,0.5770084568854792,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,1,-0.0004174084046171256,0.5770219125953695,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,1,-0.0005901865330939504,0.5768491344668927,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,1,-0.00044278109356521433,0.5769965399064214,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,1,-0.00034459859852975505,0.5770947224014569,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,1,-0.00042663848027291174,0.5770126825197137,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,1,-0.00037444542122044844,0.5770648755787662,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,1,-0.0003907790067299022,0.5770485419932567,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best1,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,1,-0.00033164915407168927,0.5771076718459149,0.5774393209999866,0.001576284921725733,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,5,0.0,0.5774393209999836,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,5,8.698620003366742e-05,0.5775263072000173,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,5,-0.0005245930404550458,0.5769147279595286,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,control_directcons_de1d6b6d,submission_directcons_de1d6b6d.csv,5,-0.0004684469566529348,0.5769708740433307,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,5,-0.0007388343847978263,0.5767004866151858,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,5,-0.0007192495991453773,0.5767200714008383,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,5,-0.0006827921398689929,0.5767565288601146,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,5,-0.0006827921398689929,0.5767565288601146,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,5,-0.0006758044626802295,0.5767635165373034,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_e7419346,submission_sparsejepa_e7419346.csv,5,-0.0006676916848932235,0.5767716293150904,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_2ca0c010,submission_sparsejepa_2ca0c010.csv,5,-0.0006676916848932235,0.5767716293150904,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,5,-0.0007577449958742211,0.5766815760041094,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_e8ca148f,submission_sparsejepa_e8ca148f.csv,5,-0.0006692902238197851,0.5767700307761638,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_e912710d,submission_sparsejepa_e912710d.csv,5,-0.0006739210966363318,0.5767653999033473,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,5,-0.0006985548707107991,0.5767407661292728,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,5,-0.0006985548707107991,0.5767407661292728,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,5,-0.0007446369990502522,0.5766946840009334,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,5,-0.0006733265036700242,0.5767659944963136,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,5,-0.0008907745103015063,0.5765485464896821,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,5,-0.00046221103702659416,0.576977109962957,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,5,-0.0004505840606990885,0.5769887369392845,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,5,-0.0006174953700357477,0.5768218256299479,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,5,-0.0004747812917025307,0.5769645397082811,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,5,-0.00036974353095742263,0.5770695774690262,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,5,-0.00046124897031663004,0.576978072029667,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,5,-0.00040435818654571687,0.5770349628134379,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,5,-0.00041823180707689644,0.5770210891929067,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,train_best5,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,5,-0.0003587231762325338,0.5770805978237511,0.5774393209999836,0.001590838295897596,random_rows,frac0.40_rep009,entropy_g075,0.0014895979680107784
loo,anchor578,structured_best3,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,3,0.0,0.5774393209999837,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,3,8.698620003444457e-05,0.5775263072000182,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,3,-0.0003950240578762809,0.5770442969421075,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,control_directcons_de1d6b6d,submission_directcons_de1d6b6d.csv,3,-0.00045166331177382,0.5769876576882099,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,3,-0.0007333806563083467,0.5767059403436754,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,3,-0.0007126049704688775,0.5767267160295149,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,3,-0.0006816487812763006,0.5767576722187074,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,3,-0.0006816487812763006,0.5767576722187074,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,3,-0.0006659850394654665,0.5767733359605183,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_e7419346,submission_sparsejepa_e7419346.csv,3,-0.000666368107516635,0.5767729528924671,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_2ca0c010,submission_sparsejepa_2ca0c010.csv,3,-0.000666368107516635,0.5767729528924671,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,3,-0.0007524222992930651,0.5766868987006907,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_e8ca148f,submission_sparsejepa_e8ca148f.csv,3,-0.0006632255351881611,0.5767760954647956,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_e912710d,submission_sparsejepa_e912710d.csv,3,-0.0006665645343005844,0.5767727564656832,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,3,-0.0006970091100555464,0.5767423118899282,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,3,-0.0006970091100555464,0.5767423118899282,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,3,-0.0007365061156602293,0.5767028148843235,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,3,-0.0006656552031518714,0.5767736657968319,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,3,-0.0008833111608397282,0.576556009839144,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,3,-0.00046547257487838944,0.5769738484251054,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,3,-0.00045351373000646067,0.5769858072699773,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,3,-0.0006130994990970473,0.5768262215008867,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,3,-0.0004785612324627042,0.576960759767521,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,3,-0.00037246945645208474,0.5770668515435317,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,3,-0.00046448912943519716,0.5769748318705485,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,3,-0.00040705921245198784,0.5770322617875318,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,3,-0.00042109885949770387,0.577018222140486,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,structured_best3,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,3,-0.0003609441917807876,0.577078376808203,0.5774393209999837,0.001490478718973209,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,5,0.0,0.577439321853179,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,5,8.698657411310151e-05,0.5775263084272921,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,5,-0.0004266279928084593,0.5770126938603706,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,control_directcons_de1d6b6d,submission_directcons_de1d6b6d.csv,5,-0.00040669171197549314,0.5770326301412035,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,5,-0.0007769672632468305,0.5766623545899322,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,5,-0.0007500791337875512,0.5766892427193915,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,5,-0.0007288078766634065,0.5767105139765156,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,5,-0.0007288078766634065,0.5767105139765156,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,5,-0.0006866776134885066,0.5767526442396905,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_e7419346,submission_sparsejepa_e7419346.csv,5,-0.0007116032230058966,0.5767277186301731,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_2ca0c010,submission_sparsejepa_2ca0c010.csv,5,-0.0007116032230058966,0.5767277186301731,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,5,-0.0008030536827799972,0.576636268170399,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_e8ca148f,submission_sparsejepa_e8ca148f.csv,5,-0.0007153327608393489,0.5767239890923397,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_e912710d,submission_sparsejepa_e912710d.csv,5,-0.0007216747865839146,0.5767176470665951,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,5,-0.0007498432840131741,0.5766894785691659,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,5,-0.0007498432840131741,0.5766894785691659,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,5,-0.0007911060343751553,0.5766482158188039,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_0de2b4ad,submission_sparsejepa_0de2b4ad.csv,5,-0.0007240102897274614,0.5767153115634516,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,5,-0.0009353265797341637,0.5765039952734449,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_a2d8107a,submission_sparsejepa_a2d8107a.csv,5,-0.0005217886165742591,0.5769175332366048,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,5,-0.0005077991911860424,0.576931522661993,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_4c15d431,submission_sparsejepa_4c15d431.csv,5,-0.0006649235156899191,0.5767743983374891,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_045229ee,submission_sparsejepa_045229ee.csv,5,-0.0005371061047432235,0.5769022157484358,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,5,-0.0004150590814294697,0.5770242627717496,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_60e60d7b,submission_sparsejepa_60e60d7b.csv,5,-0.0005209317314591733,0.5769183901217199,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,5,-0.0004554635430958909,0.5769838583100831,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,5,-0.0004722736689817264,0.5769670481841973,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,anchor578,low_error_best5,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,5,-0.000402116377571482,0.5770372054756076,0.577439321853179,0.0014285724281666887,subject_contiguous,frac0.40_rep052,entropy_g075,0.001638128549479477
loo,ordinal_q,train_best1,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,1,0.0,0.5774393209999741,0.5774393209999741,0.00038644766695819337,random_rows,frac0.40_rep009,entropy_g075,0.0015637966151658155
loo,ordinal_q,train_best1,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,1,8.698620005143098e-05,0.5775263072000255,0.5774393209999741,0.00038644766695819337,random_rows,frac0.40_rep009,entropy_g075,0.0015637966151658155
loo,ordinal_q,train_best1,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,1,-0.0011471768144653005,0.5762921441855088,0.5774393209999741,0.00038644766695819337,random_rows,frac0.40_rep009,entropy_g075,0.0015637966151658155
