candidate_id,basename,source_path,parent_policy_id,rule,scale,parent_actual_delta,parent_dominance,parent_min_mode_dominance,base_block_frac,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_mean,delta_p90_abs,delta_l1,promotion_decision,strict_promote_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,balanced_rank,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,public_free_submission_ready,final_decision,selector_realness,selector_rank,selector_dominance,anchor_geometry_realness,anchor_geometry_rank,anchor_geometry_dominance,s4_local_realness,s4_local_rank,s4_local_dominance,all_output_realness,all_output_rank,all_output_dominance,realness_safety_score,realness_gate_public_free
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8e8ac46c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8e8ac46c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.6,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,60,0.1311728395061728,0.2476851851851851,0.6792452830188679,0.4750320288842302,0.525734768470512,0.0085576177349784,0.048,2.5379291730727065,promote_candidate,True,-0.0003735584498594,-0.000686862110403,-0.0001021612027837,0.9411764705882352,0.0014707912745067,0.450812274368231,promote_candidate,True,-0.0003735584498594,-0.000686862110403,-0.0001021612027837,0.9411764705882352,21,1.0,0.8095238095238095,0.3333333333333333,0.7142857142857143,False,blocked_by_matched_nulls,0.7827636744611887,2,0.9523809523809523,0.7907942462413512,1,1.0,0.587162267445389,4,0.8571428571428571,0.9169895835259588,1,1.0,0.7576440323534847,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__aa751036.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__aa751036.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.55,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,60,0.1311728395061728,0.2476851851851851,0.6792452830188679,0.4750320288842302,0.525734768470512,0.0078444829237302,0.044,2.326435075316648,promote_candidate,True,-0.0003443075906934,-0.0006335780141414,-9.263117994312204e-05,0.9411764705882352,0.0013482253349645,0.5351985559566788,promote_candidate,True,-0.0003443075906934,-0.0006335780141414,-9.263117994312204e-05,0.9411764705882352,21,1.0,0.6190476190476191,0.4761904761904761,0.5714285714285714,False,blocked_by_matched_nulls,0.7692181777128542,1,1.0,0.7786553244905582,1,1.0,0.5646613341000346,6,0.7619047619047619,0.9020374670010259,1,1.0,0.7426919158285518,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__d8d1bc98.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__d8d1bc98.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.5,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,60,0.1311728395061728,0.2476851851851851,0.6792452830188679,0.4750320288842302,0.525734768470512,0.007131348112482,0.04,2.1149409775605887,promote_candidate,True,-0.0003147134222022,-0.0005795715823568,-8.328639000340495e-05,0.9411764705882352,0.0012256593954222,0.6768953068592058,promote_candidate,True,-0.0003147134222022,-0.0005795715823568,-8.328639000340495e-05,0.9411764705882352,21,1.0,0.8095238095238095,0.3333333333333333,0.7142857142857143,False,blocked_by_matched_nulls,0.7493418257649642,2,0.9523809523809523,0.7616210012717206,1,1.0,0.5446802045177559,3,0.9047619047619048,0.8789111436615553,2,0.9523809523809523,0.7195655924890811,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top12_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__6ed4511c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__6ed4511c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top12,0.6,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.005616759653652,0.048,2.0681567407308763,promote_candidate,True,-0.0002445849980281,-0.0004504538270731,-6.463641768216629e-05,0.9411764705882352,0.0001523242074465,1.0349729241877257,promote_candidate,True,-0.0002445849980281,-0.0004504538270731,-6.463641768216629e-05,0.9411764705882352,21,0.9523809523809524,0.4285714285714285,0.4285714285714285,0.2857142857142857,False,blocked_by_matched_nulls,0.6722079466683832,1,1.0,0.7459170797089545,1,1.0,0.5894919093947304,7,0.7142857142857143,0.8672979334169927,1,1.0,0.7110150603071965,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6ed4511c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6ed4511c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.6,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.005616759653652,0.048,2.0681567407308763,promote_candidate,True,-0.0002445849980281,-0.0004504538270731,-6.463641768216629e-05,0.9411764705882352,0.0001523242074465,1.0349729241877257,promote_candidate,True,-0.0002445849980281,-0.0004504538270731,-6.463641768216629e-05,0.9411764705882352,21,0.9047619047619048,0.5238095238095238,0.3333333333333333,0.4285714285714285,False,blocked_by_matched_nulls,0.672082781698122,1,1.0,0.7454365788427436,1,1.0,0.5878783994153152,3,0.9047619047619048,0.8672920268121977,1,1.0,0.7110091537024016,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a98231a0.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a98231a0.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.55,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.005148696349181,0.044,1.8958103456699704,promote_candidate,True,-0.0002256663005537,-0.0004153105654519,-5.84424397774365e-05,0.9411764705882352,0.0001396305234927,1.1270306859205776,promote_candidate,True,-0.0002256663005537,-0.0004153105654519,-5.84424397774365e-05,0.9411764705882352,21,0.9047619047619048,0.4285714285714285,0.5238095238095238,0.2857142857142857,False,blocked_by_matched_nulls,0.6645129130520415,5,0.8095238095238095,0.7359280836298706,4,0.8571428571428571,0.5691540574941635,8,0.6666666666666666,0.8494549707764106,1,1.0,0.6931720976666145,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top12_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__a98231a0.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__a98231a0.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top12,0.55,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.005148696349181,0.044,1.8958103456699704,promote_candidate,True,-0.0002256663005537,-0.0004153105654519,-5.84424397774365e-05,0.9411764705882352,0.0001396305234927,1.1270306859205776,promote_candidate,True,-0.0002256663005537,-0.0004153105654519,-5.84424397774365e-05,0.9411764705882352,21,0.8095238095238095,0.4761904761904761,0.3809523809523809,0.2857142857142857,False,blocked_by_matched_nulls,0.6648893156655158,2,0.9523809523809523,0.7342195779694854,2,0.9523809523809523,0.5697127601251819,7,0.7142857142857143,0.8477256405632065,1,1.0,0.6914427674534104,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top12_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6427a1fb.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__6427a1fb.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top12,0.45,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,60,0.1311728395061728,0.2476851851851851,0.6792452830188679,0.4750320288842302,0.525734768470512,0.0064182133012338,0.036,1.9034468798045303,promote_candidate,True,-0.000284392023342,-0.0005240351616582,-7.43335775049046e-05,0.9411764705882352,0.0011030934558801,0.8307761732851986,promote_candidate,True,-0.000284392023342,-0.0005240351616582,-7.43335775049046e-05,0.9411764705882352,21,1.0,0.9047619047619048,0.3809523809523809,0.8571428571428571,False,blocked_by_matched_nulls,0.728291169761545,1,1.0,0.7506000015701919,1,1.0,0.5322540724362026,4,0.8571428571428571,0.8474920582286083,1,1.0,0.6881465070561341,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__0da73dd5.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__0da73dd5.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.5,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.00468063304471,0.04,1.723463950609064,promote_candidate,True,-0.0002065939478428,-0.0003777488222681,-5.191428283614951e-05,0.9411764705882352,0.0001269368395388,1.2357851985559565,promote_candidate,True,-0.0002065939478428,-0.0003777488222681,-5.191428283614951e-05,0.9411764705882352,21,0.6190476190476191,0.5238095238095238,0.3809523809523809,0.4285714285714285,False,blocked_by_matched_nulls,0.6493017627086678,1,1.0,0.7171825020265267,1,1.0,0.5499710648942634,5,0.8095238095238095,0.8214319965303822,2,0.9523809523809523,0.6651491234205861,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__0da73dd5.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__0da73dd5.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top12,0.5,-0.0134453207731931,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.4780281854181225,0.5435207331588372,0.00468063304471,0.04,1.723463950609064,promote_candidate,True,-0.0002065939478428,-0.0003777488222681,-5.191428283614951e-05,0.9411764705882352,0.0001269368395388,1.2357851985559565,promote_candidate,True,-0.0002065939478428,-0.0003777488222681,-5.191428283614951e-05,0.9411764705882352,21,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.4285714285714285,False,blocked_by_matched_nulls,0.650104816362634,2,0.9523809523809523,0.7175505003874263,1,1.0,0.5495883167356672,7,0.7142857142857143,0.8194468240863785,1,1.0,0.6631639509765823,False
