candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,scale_x,active_cells_x,active_rows_x,source_mean_abs_move_vs_a2c8,mean_active_energy_x,p10_active_energy,source_active_overlap,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,source_name_robust,source_file_robust,variant_robust,scale_robust,active_cells_robust,active_rows_robust,source_mean_abs_move_vs_a2c8_robust,mean_active_energy_robust,p10_active_energy_robust,source_active_overlap_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
sparseladder_85654c8f,low_error_best5,l2o,15,-0.0003192311776200422,-0.0003840335105010473,-0.00035175529468500777,-0.00022320747340951464,-0.00020627247186533193,1.0,0.0004199861533892457,0.001037445570604875,70,0.5776299853786695,0.577675738021288,6.0939685929083336e-05,0.5776288692810878,0.5777340156951623,0.00016024938537109992,0.5777246067865753,0.5777619395389533,4.7330928133306283e-05,0.5777238977518012,0.5776611538154443,0.577675738021288,0.5777619395389533,sparseladder_85654c8f,submission_sparseladder_85654c8f.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,0.5,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.0027612098318260557,0.007499813637425412,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,0.5,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.0027612098318260557,0.007499813637425412,0.5769656202079565,-0.0004737250150161107,-0.0005333931978430462,-0.00048017325645965947,-0.0004270143739151688,-0.0002740485932690717,1.0,0.0027612098318260557,0.007499813637425412,0.0034942790023308316,0.6080662515639802,0.7938862851245956,0.01013723020894779,-0.0007352339469421931,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,0.5,1132.0,250.0,1.1823632311752297
sparseladder_a9fff118,low_error_best5,l2o,15,-0.00031265365387079435,-0.0003810485672069319,-0.00034804520824294194,-0.00021426375399367093,-0.0001994578504610489,1.0,0.0004199861533892457,0.001037445570604875,205,0.5776327215955754,0.5776813177937284,6.217731064373663e-05,0.577632335838264,0.5777364103808865,0.0001595721972535401,0.5777247185860425,0.5777619333770208,4.6770638596345306e-05,0.5777265538505453,0.577663258673294,0.5776813177937284,0.5777619333770208,sparseladder_a9fff118,submission_sparseladder_a9fff118.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,0.5,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.0023355819209297745,0.007499813637425412,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,0.5,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.0023355819209297745,0.007499813637425412,0.5769778426138616,-0.0004615026091109391,-0.0005116841082122737,-0.0004722825869356573,-0.0003945911280448078,-0.00026966728068500423,1.0,0.0023355819209297745,0.007499813637425412,0.003479233957733643,0.6161107624967328,0.7876595256427074,0.009964651654857559,-0.0007286564231929451,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,0.5,754.0,241.0,1.5343774242744705
sparseladder_70f262a1,low_error_best5,l2o,15,-0.00030888704376936805,-0.0003740024213731985,-0.00033816356422933236,-0.00021770006989740853,-0.00020327026087030298,1.0,0.0004199861533892457,0.001037445570604875,196,0.5776317619371872,0.5776795789857301,6.042956897960696e-05,0.5776290060827257,0.5777354900732269,0.00016204311490781797,0.5777251809048092,0.5777621223628122,4.565618426879449e-05,0.5777257304739231,0.5776619829749073,0.5776795789857301,0.5777621223628122,sparseladder_70f262a1,submission_sparseladder_70f262a1.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,0.5,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.0023173886186546077,0.007499813637425412,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,0.5,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.0023173886186546077,0.007499813637425412,0.5769846557449166,-0.000454689478056009,-0.0005109059498255685,-0.0004617724311319904,-0.0003907790768670649,-0.00026717507985041244,1.0,0.0023173886186546077,0.007499813637425412,0.0034866482716228477,0.6160570867667083,0.7877015080882581,0.010061607874954043,-0.0007248898130915189,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,0.5,754.0,243.0,1.51390093046247
sparseladder_ab316b7b,low_error_best5,l2o,15,-0.0003053488732569054,-0.0003720072768290228,-0.00033931598519088,-0.00021058076101092562,-0.00019676659837675192,1.0,0.0004199861533892457,0.001037445570604875,43,0.5776394351435464,0.5776882825167116,6.234826028247558e-05,0.577632243751271,0.5777342690566664,0.00015574912934980195,0.5777216801891887,0.5777588126808946,4.589425695054108e-05,0.5777271214180908,0.5776644530280021,0.5776882825167116,0.5777588126808946,sparseladder_ab316b7b,submission_sparseladder_ab316b7b.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,0.5,754.0,241.0,0.006175647811826695,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.0022207363675727726,0.007499813637425412,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,0.5,754.0,241.0,0.006175647811826695,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.0022207363675727726,0.007499813637425412,0.5769897443012953,-0.00044960092167732385,-0.0004986220416312026,-0.000461853604651008,-0.0003809684008331704,-0.00026149973275080285,1.0,0.0022207363675727726,0.007499813637425412,0.0033660261818060527,0.6279636748407774,0.7782426505149063,0.009684998926934571,-0.0007213516425790562,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,0.5,754.0,241.0,1.5343774242744705
sparseladder_58a65c75,low_error_best5,l2o,15,-0.0003019877324713427,-0.00036632201846276136,-0.0003310647627696728,-0.00021396576710068784,-0.00020014665992795777,1.0,0.0004199861533892457,0.001037445570604875,34,0.5776396875908465,0.5776879596241427,6.0473154778544875e-05,0.5776294372362281,0.5777323700216475,0.00015695242085767632,0.5777220491774837,0.5777586124661993,4.4281994629039305e-05,0.5777263140373298,0.577663724668186,0.5776879596241427,0.5777586124661993,sparseladder_58a65c75,submission_sparseladder_58a65c75.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,0.5,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.0022122382981755785,0.007499813637425412,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,0.5,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.0022122382981755785,0.007499813637425412,0.5769954290532454,-0.00044391616972721783,-0.0004977927429640428,-0.00045069004168718507,-0.0003785892107122768,-0.0002607541047707773,1.0,0.0022122382981755785,0.007499813637425412,0.00338160633908699,0.6224857853430457,0.7826311053400906,0.00979438686718931,-0.0007179905017934935,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,0.5,754.0,243.0,1.5122803258056963
sparseladder_2e9c1eaa,structured_best3,l2o,15,-0.0011403410020429216,-0.0012335147786754596,-0.0011763532621127393,-0.0010052200942841205,-0.0008208317429980738,1.0,0.0006137334303440652,0.0011516007873451533,14,0.576992601647348,0.5770762150151626,9.309852218082225e-05,0.5778337221783546,0.5782333355651532,0.000670166656396809,0.5782960931386515,0.5783863343931154,0.00017879533305184474,0.5778986283244771,0.5777074723214514,0.5770762150151626,0.5783863343931154,sparseladder_2e9c1eaa,submission_sparseladder_2e9c1eaa.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,full,2.0,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.012341500226365595,0.029990839505895817,f465_actual_best,submission_sparsejepa_f4657144.csv,full,2.0,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.012341500226365595,0.029990839505895817,0.5758652770555519,-0.0015740681674207002,-0.0017705520201591663,-0.0016007219021494379,-0.0013924698526608602,-0.0007905027966086386,1.0,0.012341500226365595,0.029990839505895817,0.013017277064260546,0.2838929761851762,0.9588559735813941,0.03507630565555906,-0.0015175943159741086,f465_actual_best,submission_sparsejepa_f4657144.csv,full,2.0,1256.0,250.0,1.146752178998714
sparseladder_4fd5a11e,structured_best3,l2o,15,-0.001117521698238518,-0.0012104333483467845,-0.0011559136963364969,-0.0009866091257261012,-0.0008070760587969295,1.0,0.0006137334303440652,0.0011516007873451533,120,0.5770195392257937,0.5771037223986698,9.363048380697934e-05,0.5778194664231514,0.5782013379598319,0.0006409253790804922,0.5782609322689879,0.5783477686319859,0.00017138137436943968,0.5778842763301625,0.5776999793059777,0.5771037223986698,0.5783477686319859,sparseladder_4fd5a11e,submission_sparseladder_4fd5a11e.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.5,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.010982098894655692,0.029990839505895928,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.5,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.010982098894655692,0.029990839505895928,0.5759133429262961,-0.001526002296676373,-0.0017277860899933106,-0.0015554673312088152,-0.0013325425388294842,-0.0007683880294409029,1.0,0.010982098894655692,0.029990839505895928,0.011883784629178974,0.28890122324696954,0.9573589103394842,0.03202620688041517,-0.001494775012169705,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.5,1015.0,248.0,1.312638744869999
sparseladder_3f325a80,structured_best3,l2o,15,-0.0010685082324858838,-0.0011517077342115157,-0.001101691407219052,-0.0009501345994324506,-0.0007872448168719792,1.0,0.0006137334303440652,0.0011516007873451533,13,0.5770451812820704,0.5771216498189786,8.618699971424077e-05,0.5777508217570719,0.5781002551438578,0.0005871283220638475,0.578154087994371,0.5782323094603188,0.00015600407180468886,0.577818071474385,0.5776500303445045,0.5771216498189786,0.5782323094603188,sparseladder_3f325a80,submission_sparseladder_3f325a80.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.75,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.010801165246585628,0.02624396359355813,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.75,1256.0,250.0,0.006175647811826695,1.146752178998714,0.45126459488564136,1.0,0.010801165246585628,0.02624396359355813,0.5759947329979276,-0.0014446122250451239,-0.0016243225782253345,-0.0014691886745915594,-0.0012762126692834608,-0.0007520940850631597,1.0,0.010801165246585628,0.02624396359355813,0.01147694208448058,0.30227926630095997,0.9532194108202754,0.031072902896826297,-0.0014457615464170707,f465_actual_best,submission_sparsejepa_f4657144.csv,full,1.75,1256.0,250.0,1.146752178998714
sparseladder_47e090d8,structured_best3,l2o,15,-0.001066113500655804,-0.0011508803550539515,-0.0010958005669925441,-0.000941570741238551,-0.0007731920465445796,1.0,0.0006137334303440652,0.0011516007873451533,175,0.5770503958474995,0.577127954301549,8.633533293760727e-05,0.5778039122634179,0.5781713895768894,0.0006193158589203998,0.5782306267184201,0.5783117954467292,0.00016254288641114983,0.5778703797750558,0.5776949782764459,0.577127954301549,0.5783117954467292,sparseladder_47e090d8,submission_sparseladder_47e090d8.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.75,1256.0,250.0,0.006783066218907599,1.146752178998714,0.45126459488564136,1.0,0.011864306861553918,0.02624396359355813,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.75,1256.0,250.0,0.006783066218907599,1.146752178998714,0.45126459488564136,1.0,0.011864306861553918,0.02624396359355813,0.5759702015379214,-0.0014691436850512306,-0.0016506563337224112,-0.001489343696163048,-0.0013121496948121259,-0.0007557204309298626,1.0,0.011864306861553918,0.02624396359355813,0.012540083699448869,0.29364946682954496,0.9559131710729398,0.03368112315727859,-0.001443366814586991,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full,1.75,1256.0,250.0,1.146752178998714
sparseladder_6d7d9a64,structured_best3,l2o,15,-0.0010643973228154024,-0.001169176669428218,-0.001098752580992901,-0.0009404855478710505,-0.0007472456408693651,1.0,0.0006137334303440652,0.0011516007873451533,77,0.5770695313609965,0.5771514558257251,9.250187255256578e-05,0.5778149610334037,0.578179881773762,0.0006108161527070628,0.5782360342485743,0.5783228420370207,0.00017318114031927796,0.5778847265455026,0.5777068422143249,0.5771514558257251,0.5783228420370207,sparseladder_6d7d9a64,submission_sparseladder_6d7d9a64.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,2.0,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.011028360040316898,0.029990839505895817,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,2.0,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.011028360040316898,0.029990839505895817,0.5759602706521487,-0.001479074570823727,-0.0016998613876046064,-0.001516605691867401,-0.0013375012264361663,-0.0007236159657237895,1.0,0.011028360040316898,0.029990839505895817,0.011710236617039784,0.29246647445433016,0.9562757768134955,0.03208692542300067,-0.0014416506367465893,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q2,2.0,1132.0,250.0,1.1823632311752297
sparseladder_b35cdffe,structured_best3,l2o,15,-0.0010643973228154024,-0.001169176669428218,-0.001098752580992901,-0.0009404855478710505,-0.0007472456408693651,1.0,0.0006137334303440652,0.0011516007873451533,23,0.5770695313609965,0.5771514558257251,9.250187255256578e-05,0.5778149610334037,0.578179881773762,0.0006108161527070628,0.5782360342485743,0.5783228420370207,0.00017318114031927796,0.5778847265455026,0.5777068422143249,0.5771514558257251,0.5783228420370207,sparseladder_b35cdffe,submission_sparseladder_b35cdffe.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,2.0,1132.0,250.0,0.006175647811826695,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.011028360040316898,0.029990839505895817,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,2.0,1132.0,250.0,0.006175647811826695,1.1823632311752297,0.4564439783783937,0.9012738853503185,0.011028360040316898,0.029990839505895817,0.5759602706521487,-0.001479074570823727,-0.0016998613876046064,-0.001516605691867401,-0.0013375012264361663,-0.0007236159657237895,1.0,0.011028360040316898,0.029990839505895817,0.011710236617039784,0.29246647445433016,0.9562757768134955,0.03208692542300067,-0.0014416506367465893,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,2.0,1132.0,250.0,1.1823632311752297
sparseladder_7facd543,structured_best3,l2o,15,-0.0010643973228154024,-0.001169176669428218,-0.001098752580992901,-0.0009404855478710505,-0.0007472456408693651,1.0,0.0006137334303440652,0.0011516007873451533,68,0.5770695313609965,0.5771514558257251,9.250187255256578e-05,0.5778149610334037,0.578179881773762,0.0006108161527070628,0.5782360342485743,0.5783228420370207,0.00017318114031927796,0.5778847265455026,0.5777068422143249,0.5771514558257251,0.5783228420370207,sparseladder_7facd543,submission_sparseladder_7facd543.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,2.0,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.011028360040316898,0.029990839505895817,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,2.0,1132.0,250.0,0.005519946266287414,1.1823632311752297,0.4564439783783937,1.0,0.011028360040316898,0.029990839505895817,0.5759602706521487,-0.001479074570823727,-0.0016998613876046064,-0.001516605691867401,-0.0013375012264361663,-0.0007236159657237895,1.0,0.011028360040316898,0.029990839505895817,0.011710236617039784,0.29246647445433016,0.9562757768134955,0.03208692542300067,-0.0014416506367465893,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,full,2.0,1132.0,250.0,1.1823632311752297
sparseladder_1d9a721a,structured_best3,l2o,15,-0.0010626043043399536,-0.0011626595323172228,-0.001092096124189812,-0.0009445771366142442,-0.0007619271601524424,1.0,0.0006137334303440652,0.0011516007873451533,50,0.5770711323025686,0.5771593689833351,9.410962122703531e-05,0.5777908965347168,0.5781372070267797,0.000581991456500655,0.5781854484764042,0.5782702837146929,0.00016562276273584446,0.5778556199082693,0.5776824924378966,0.5771593689833351,0.5782702837146929,sparseladder_1d9a721a,submission_sparseladder_1d9a721a.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,2.0,754.0,241.0,0.006175647811826695,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.008870300716593118,0.029990839505895817,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,2.0,754.0,241.0,0.006175647811826695,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.008870300716593118,0.029990839505895817,0.5760272669887205,-0.0014120782342523291,-0.0016155001768803246,-0.0014558382566631778,-0.0012072848000469262,-0.000712522154260542,1.0,0.008870300716593118,0.029990839505895817,0.010012279712918655,0.30288816211953123,0.9530261073275235,0.027354686601544474,-0.0014398576182711406,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top60,2.0,754.0,241.0,1.5343774242744705
sparseladder_5e703658,structured_best3,l2o,15,-0.001057468208886932,-0.0011543864479349076,-0.001093234722426062,-0.0009328338099719779,-0.0007573673592704555,1.0,0.0006137334303440652,0.0011516007873451533,41,0.5770726703000901,0.5771624322145686,9.352543223055717e-05,0.5777808356962693,0.5781400446019745,0.0005955654648908896,0.5781896902403274,0.5782753774417282,0.0001609557559619113,0.5778592847527572,0.577681065412229,0.5771624322145686,0.5782753774417282,sparseladder_5e703658,submission_sparseladder_5e703658.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,2.0,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.008835171959738791,0.029990839505895817,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,2.0,754.0,243.0,0.006175647811826695,1.5122803258056963,0.8319073800161859,0.6003184713375797,0.008835171959738791,0.029990839505895817,0.5760418840020491,-0.0013974612209235635,-0.0016208466499151087,-0.001414128389964353,-0.0012033229522115496,-0.000710292230319931,1.0,0.008835171959738791,0.029990839505895817,0.010004540000650203,0.29949874806637394,0.9540966931641018,0.02779064619041993,-0.001434721522818119,f465_actual_best,submission_sparsejepa_f4657144.csv,top_abs60,2.0,754.0,243.0,1.5122803258056963
sparseladder_408529c5,structured_best3,l2o,15,-0.001055148039499887,-0.001155143186145491,-0.0010956368319351428,-0.0009274645789161707,-0.0007465446822552124,1.0,0.0006137334303440652,0.0011516007873451533,203,0.5770754922258199,0.5771619627129653,9.1864875649628e-05,0.5778134125291432,0.5781821543719333,0.0006145699581642861,0.5782347268873094,0.5783214008932926,0.00016640094551751967,0.5778885059927305,0.5777078772140908,0.5771619627129653,0.5783214008932926,sparseladder_408529c5,submission_sparseladder_408529c5.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,2.0,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.009256343224797856,0.029990839505895817,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,2.0,754.0,243.0,0.006783066218907599,1.51390093046247,0.8413586017337856,0.6003184713375797,0.009256343224797856,0.029990839505895817,0.57603353029558,-0.0014058149273923817,-0.0016335290161825443,-0.001426923751636,-0.001217781094205206,-0.000708536118617209,1.0,0.009256343224797856,0.029990839505895817,0.010425602877766095,0.3024095629053985,0.9531780821354241,0.02881114832171996,-0.001432401353431074,282_consensus_directrob,submission_sparsejepa_282e9546.csv,top_abs60,2.0,754.0,243.0,1.51390093046247
sparseladder_36b3a053,structured_best3,l2o,15,-0.0010548634011003624,-0.0011565683222136691,-0.00108825054159567,-0.0009344918222218501,-0.0007464485033408241,1.0,0.0006137334303440652,0.0011516007873451533,212,0.5770808902348702,0.5771677525434058,9.317851048499464e-05,0.5778281160866545,0.5781835622625567,0.0005963249659106781,0.578233043131771,0.5783202156100444,0.00016931848469899934,0.577890510138669,0.5777140164844319,0.5771677525434058,0.5783202156100444,sparseladder_36b3a053,submission_sparseladder_36b3a053.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,2.0,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.009330451025007956,0.029990839505895817,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,2.0,754.0,241.0,0.006783066218907599,1.5343774242744705,0.8906403538113414,0.6003184713375797,0.009330451025007956,0.029990839505895817,0.5760196354154484,-0.0014197098075242277,-0.0016252312519858592,-0.0014634319411594987,-0.0012237332718434192,-0.0007089808327256364,1.0,0.009330451025007956,0.029990839505895817,0.010472430021333492,0.29753680534842214,0.9547103484633729,0.02845226654445048,-0.0014321167150315494,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top60,2.0,754.0,241.0,1.5343774242744705
sparseladder_163c75d6,structured_best3,l2o,15,-0.0010491680686724716,-0.0011525092966062189,-0.0010789920805899245,-0.000930059811266526,-0.000740569692619264,1.0,0.0006137334303440652,0.0011516007873451533,129,0.5770873615959424,0.5771692361571702,9.27707002041414e-05,0.5778043408640534,0.5781564618157218,0.0005887567507964613,0.5782096755351331,0.5782939694096841,0.00016735877706224278,0.5778732224608586,0.5777004593317097,0.5771692361571702,0.5782939694096841,sparseladder_163c75d6,submission_sparseladder_163c75d6.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.5,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.916256157635468,0.009950684576982359,0.029990839505895928,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.5,930.0,248.0,0.007325972369189028,1.3419461799758043,0.6441693763679492,0.916256157635468,0.009950684576982359,0.029990839505895928,0.5759971894072533,-0.0014421558157192622,-0.0016481064346739681,-0.0014793269400672493,-0.0012903591596715503,-0.0007026495161781554,1.0,0.009950684576982359,0.029990839505895928,0.010855083630956244,0.2967274014481302,0.9549622239805304,0.029629405004892556,-0.0014264213826036586,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.5,930.0,248.0,1.3419461799758043
sparseladder_1ba8ea4e,structured_best3,l2o,15,-0.0010397965715908638,-0.001122170672797984,-0.0010749203077224934,-0.0009259574506969015,-0.0007688739732494287,1.0,0.0006137334303440652,0.0011516007873451533,119,0.5770766957603839,0.5771543643510211,8.642130602483783e-05,0.5777376182103882,0.5780688626609048,0.0005565789596652364,0.578118950370069,0.5781934789682408,0.000148301118423878,0.5778055686600556,0.577644421446947,0.5771543643510211,0.5781934789682408,sparseladder_1ba8ea4e,submission_sparseladder_1ba8ea4e.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.3,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.00952031083285984,0.025994140117203524,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.3,1015.0,248.0,0.007325972369189028,1.312638744869999,0.6404378648630745,1.0,0.00952031083285984,0.025994140117203524,0.5760492129276209,-0.0013901322953516486,-0.001571605319686653,-0.0014166840415534843,-0.0012116812383196284,-0.0007256068242769143,1.0,0.00952031083285984,0.025994140117203524,0.010421996567383124,0.309197257184753,0.9509979264695722,0.02823119914475701,-0.0014170498855220507,f43_cv_best,submission_sparsejepa_f43ea825.csv,full,1.3,1015.0,248.0,1.312638744869999
sparseladder_65742fe8,structured_best3,l2o,15,-0.0010256756524331888,-0.001132669820819765,-0.0010412276107407692,-0.0009099639626480638,-0.0007304421284046736,1.0,0.0006137334303440652,0.0011516007873451533,60,0.5771083052440512,0.577208716263588,0.00010528535792411292,0.5778065960576477,0.5781448034854656,0.0005624798155169771,0.5781844148100546,0.5782748627854435,0.00016902438503181818,0.5778761275114991,0.5776997720372511,0.577208716263588,0.5782748627854435,sparseladder_65742fe8,submission_sparseladder_65742fe8.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.35,503.0,220.0,0.006175647811826695,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.007227018274857912,0.03523539518223706,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.35,503.0,220.0,0.006175647811826695,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.007227018274857912,0.03523539518223706,0.5761135382147559,-0.001325807008216925,-0.001499158897887809,-0.0013756659684032169,-0.001062786542651195,-0.0005746926660004092,1.0,0.007227018274857912,0.03523539518223706,0.008556767709026624,0.2930513487578284,0.9560967037863992,0.02306139708453161,-0.0014029289663643758,f465_actual_best,submission_sparsejepa_f4657144.csv,energy_top40,2.35,503.0,220.0,1.8232133182277057
sparseladder_df5f7c0b,structured_best3,l2o,15,-0.00102304787810464,-0.0011299746145150501,-0.001039542486117262,-0.000906867795756039,-0.0007264011307208662,1.0,0.0006137334303440652,0.0011516007873451533,222,0.5771102108368992,0.5772103997678186,0.00010508184280782413,0.5778137374853054,0.578153762856699,0.0005648433423329877,0.5781931412404238,0.5782839914077361,0.00017010239750169122,0.5778827180107512,0.5777056965208761,0.5772103997678186,0.5782839914077361,sparseladder_df5f7c0b,submission_sparseladder_df5f7c0b.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.35,503.0,220.0,0.006783066218907599,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.007290179644702328,0.03523539518223706,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.35,503.0,220.0,0.006783066218907599,1.8232133182277057,1.2301448491640756,0.4004777070063694,0.007290179644702328,0.03523539518223706,0.5761136916852021,-0.0013256535377706349,-0.0014994339647094624,-0.0013752641770108376,-0.001064377895811619,-0.0005705645429046058,1.0,0.007290179644702328,0.03523539518223706,0.008619929078871042,0.29189037994434136,0.9564517792842185,0.023203444034878916,-0.001400301192035827,282_consensus_directrob,submission_sparsejepa_282e9546.csv,energy_top40,2.35,503.0,220.0,1.8232133182277057
