support_variant,heldout,pair_id,new_file,base_file,actual_delta,abs_actual_delta,actual_new_better,frontier_pair,micro_pair,e95_edge_pair,e95_e101_pair,p_shape,shape_correct,p_support,support_correct,disagreement_class,p_support_minus_shape,new_public_lb,base_public_lb,heldout_public_lb,abs_public_delta,new_tag,base_tag,pair_context,pair_has_e72,pair_has_e95,pair_has_e101,pair_has_mixmin,pair_is_e95_e101,pair_is_e72_frontier_neighbor,shape_signed_mean,shape_abs_sum,target_signed_mean,target_abs_sum,context_signed_mean,context_abs_sum,axis_signed_mean,axis_abs_sum,support_signed_mean,support_abs_sum,axis_e72_active_abs_sum,axis_e72_active_signed_mean,axis_e101_active_abs_sum,axis_e101_active_signed_mean,axis_all_veto_null_abs_sum,axis_all_veto_null_signed_mean,axis_safe_density_abs_sum,axis_safe_density_signed_mean,axis_broad_low_alpha_abs_sum,axis_broad_low_alpha_signed_mean
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.0001074112,0.0001074112,1,True,True,True,False,0.8170760440497805,True,0.9657639617915138,True,both_correct,0.1486879177417333,0.576300366,0.5764077772,0.576300366,0.00010741120000001825,e101,e72,e101__e72,True,False,True,False,False,True,0.06493932089741135,3.727799795478123,0.008100548599869958,9.97535310298632,0.0,0.0,0.0,0.0,0.2440496702628982,48.87478201035885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,0.0001074112,0.0001074112,0,True,True,True,False,0.1829239559502195,True,0.0342360382084862,True,both_correct,-0.14868791774173332,0.5764077772,0.576300366,0.576300366,0.00010741120000001825,e72,e101,e101__e72,True,False,True,False,False,True,-0.06493932089741135,3.727799795478123,-0.008100548599869958,9.97535310298632,0.0,0.0,0.0,0.0,-0.2440496702628982,48.87478201035885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0011389549999999,0.0011389549999999,1,True,False,False,False,0.943479949414593,True,0.9899264669256816,True,both_correct,0.046446517511088636,0.576300366,0.577439321,0.576300366,0.0011389549999999415,e101,a2c8_frontier,a2c8_frontier__e101,False,False,True,False,False,False,0.06920425221534762,5.11648550114208,-8.372169123741309e-05,11.658479177966042,0.0,0.0,0.0,0.0,0.2420078012235857,48.85956008304441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv,0.0011389549999999,0.0011389549999999,0,True,False,False,False,0.0565200505854069,True,0.0100735330743182,True,both_correct,-0.0464465175110887,0.577439321,0.576300366,0.576300366,0.0011389549999999415,a2c8_frontier,e101,a2c8_frontier__e101,False,False,True,False,False,False,-0.06920425221534762,5.11648550114208,8.372169123741309e-05,11.658479177966042,0.0,0.0,0.0,0.0,-0.2420078012235857,48.85956008304441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e101_q2s3tail_177569bc.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,-0.0016446097,0.0016446097,1,False,False,False,False,0.9797793564235086,True,0.9916341606129616,True,both_correct,0.011854804189453061,0.576300366,0.5779449757,0.576300366,0.0016446097000000215,e101,hybrid_stage2,e101__hybrid_stage2,False,False,True,False,False,False,-0.05315732136120388,5.0592947870021625,-0.01346271394421114,14.661857007638346,0.0,0.0,0.0,0.0,-0.01615458770625849,19.33402404458305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e101_q2s3tail_177569bc.csv,0.0016446097,0.0016446097,0,False,False,False,False,0.0202206435764914,True,0.0083658393870384,True,both_correct,-0.011854804189453,0.5779449757,0.576300366,0.576300366,0.0016446097000000215,hybrid_stage2,e101,e101__hybrid_stage2,False,False,True,False,False,False,0.05315732136120388,5.0592947870021625,0.01346271394421114,14.661857007638346,0.0,0.0,0.0,0.0,0.01615458770625849,19.33402404458305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e101_q2s3tail_177569bc.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,-0.0021269868,0.0021269868,1,False,False,False,False,0.970364373290742,True,0.9679497405002968,True,both_correct,-0.0024146327904451814,0.576300366,0.5784273528,0.576300366,0.002126986800000008,e101,hybrid_final9,e101__hybrid_final9,False,False,True,False,False,False,-0.1477563068420714,8.274353183155998,-0.07974127451698129,15.40520642711382,0.0,0.0,0.0,0.0,-0.1499013418297923,32.805705524193435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e101_q2s3tail_177569bc.csv,0.0021269868,0.0021269868,0,False,False,False,False,0.029635626709258,True,0.0320502594997031,True,both_correct,0.0024146327904451016,0.5784273528,0.576300366,0.576300366,0.002126986800000008,hybrid_final9,e101,e101__hybrid_final9,False,False,True,False,False,False,0.1477563068420714,8.274353183155998,0.07974127451698129,15.40520642711382,0.0,0.0,0.0,0.0,0.1499013418297923,32.805705524193435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e101_q2s3tail_177569bc.csv,submission_jepa_latent_q2_w0p45.csv,-0.0035009202,0.0035009202,1,False,False,False,False,0.9957435733756502,True,0.9969866029567324,True,both_correct,0.0012430295810821335,0.576300366,0.5798012862,0.576300366,0.003500920200000035,e101,jepa_latent,e101__jepa_latent,False,False,True,False,False,False,-0.01962416927676483,5.267039217206058,-0.014150179320520807,8.921259219810567,0.0,0.0,0.0,0.0,0.18803462540424476,41.9007122258615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_e101_q2s3tail_177569bc.csv,0.0035009202,0.0035009202,0,False,False,False,False,0.0042564266243497,True,0.0030133970432675,True,both_correct,-0.0012430295810822002,0.5798012862,0.576300366,0.576300366,0.003500920200000035,jepa_latent,e101,e101__jepa_latent,False,False,True,False,False,False,0.01962416927676483,5.267039217206058,0.014150179320520807,8.921259219810567,0.0,0.0,0.0,0.0,-0.18803462540424476,41.9007122258615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e101_q2s3tail_177569bc.csv,submission_jepa_latent_residual_probe.csv,-0.0049269617999999,0.0049269617999999,1,False,False,False,False,0.9996904618538264,True,0.9995442110245376,True,both_correct,-0.0001462508292887632,0.576300366,0.5812273278,0.576300366,0.004926961799999963,e101,jepa_latent,e101__jepa_latent,False,False,True,False,False,False,0.03279634136402905,2.705750453953329,0.01409612198477742,17.56738500590622,0.0,0.0,0.0,0.0,0.14135002498118723,33.587322153219986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e101_q2s3tail_177569bc.csv,0.0049269617999999,0.0049269617999999,0,False,False,False,False,0.0003095381461734,True,0.0004557889754623,True,both_correct,0.00014625082928890003,0.5812273278,0.576300366,0.576300366,0.004926961799999963,jepa_latent,e101,e101__jepa_latent,False,False,True,False,False,False,-0.03279634136402905,2.705750453953329,-0.01409612198477742,17.56738500590622,0.0,0.0,0.0,0.0,-0.14135002498118723,33.587322153219986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.0039464531999999,0.0039464531999999,1,False,False,False,False,0.9915423108270696,True,0.9990123131418968,True,both_correct,0.0074700023148271955,0.576300366,0.5802468192,0.576300366,0.0039464531999999775,e101,bad_lejepa,bad_lejepa__e101,False,False,True,False,False,False,0.17791085300203807,9.963007768114132,0.06863925708166566,21.09619118076447,0.0,0.0,0.0,0.0,0.29893002665513835,60.416103681935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,0.0039464531999999,0.0039464531999999,0,False,False,False,False,0.0084576891729302,True,0.0009876868581032,True,both_correct,-0.007470002314827,0.5802468192,0.576300366,0.576300366,0.0039464531999999775,bad_lejepa,e101,bad_lejepa__e101,False,False,True,False,False,False,-0.17791085300203807,9.963007768114132,-0.06863925708166566,21.09619118076447,0.0,0.0,0.0,0.0,-0.29893002665513835,60.416103681935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_mixmin_0c916bb4.csv,submission_e101_q2s3tail_177569bc.csv,submission_mixmin_0c916bb4.csv,-6.2745000000141715e-06,6.2745000000141715e-06,1,True,True,True,False,0.6867295816808279,True,0.9384413714915456,True,both_correct,0.25171178981071773,0.576300366,0.5763066405,0.576300366,6.2745000000141715e-06,e101,mixmin,e101__mixmin,False,False,True,True,False,False,-0.09717218938900214,6.149046618827384,-0.01586276506688945,6.520994367946413,0.0,0.0,0.0,0.0,-0.21028447823950866,60.9806179088583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_mixmin_0c916bb4.csv,submission_mixmin_0c916bb4.csv,submission_e101_q2s3tail_177569bc.csv,6.2745000000141715e-06,6.2745000000141715e-06,0,True,True,True,False,0.3132704183191721,True,0.0615586285084545,True,both_correct,-0.25171178981071757,0.5763066405,0.576300366,0.576300366,6.2745000000141715e-06,mixmin,e101,e101__mixmin,False,False,True,True,False,False,0.09717218938900214,6.149046618827384,0.01586276506688945,6.520994367946413,0.0,0.0,0.0,0.0,0.21028447823950866,60.9806179088583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e101_q2s3tail_177569bc.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,-0.0020029992,0.0020029992,1,False,False,False,False,0.9712330930432508,True,0.9724751603526398,True,both_correct,0.0012420673093890278,0.576300366,0.5783033652,0.576300366,0.002002999200000022,e101,ordinal,e101__ordinal,False,False,True,False,False,False,0.07383829293150566,5.460267750720326,-0.0031727943338005628,17.945859935846997,0.0,0.0,0.0,0.0,0.13056068125651904,40.20951014485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e101_q2s3tail_177569bc.csv,0.0020029992,0.0020029992,0,False,False,False,False,0.0287669069567494,True,0.0275248396473601,True,both_correct,-0.0012420673093893018,0.5783033652,0.576300366,0.576300366,0.002002999200000022,ordinal,e101,e101__ordinal,False,False,True,False,False,False,-0.07383829293150566,5.460267750720326,0.0031727943338005628,17.945859935846997,0.0,0.0,0.0,0.0,-0.13056068125651904,40.20951014485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,-0.0012259411999999,0.0012259411999999,1,True,False,False,False,0.949184177758994,True,0.9766000818215068,True,both_correct,0.02741590406251282,0.576300366,0.5775263072,0.576300366,0.0012259411999999692,e101,raw_jepa,e101__raw_jepa,False,False,True,False,False,False,0.022617378279259203,5.266573183638515,0.015255824545420283,14.998311788326799,0.0,0.0,0.0,0.0,0.015110213612905684,28.78712514064471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,0.0012259411999999,0.0012259411999999,0,True,False,False,False,0.050815822241006,True,0.0233999181784931,True,both_correct,-0.027415904062512902,0.5775263072,0.576300366,0.576300366,0.0012259411999999692,raw_jepa,e101,e101__raw_jepa,False,False,True,False,False,False,-0.022617378279259203,5.266573183638515,-0.015255824545420283,14.998311788326799,0.0,0.0,0.0,0.0,-0.015110213612905684,28.78712514064471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,-9.036200000034356e-06,9.036200000034356e-06,1,True,True,True,True,0.7618879452365547,True,0.0083168394443791,False,shape_only_win,-0.7535711057921756,0.5762913298,0.576300366,0.576300366,9.036200000034356e-06,e95,e101,e101__e95,False,True,True,False,True,False,-0.11259036204638592,6.305060274597611,-0.023008228410711346,4.233514027570887,0.0,0.0,0.0,0.0,-0.28989978600543526,57.40293809453236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
