source_rank,source_kind,source_path,source_file,source_family,source_known_public_lb,source_known_delta_vs_e95,source_e164_broad_edge_score,source_e164_expected_delta_vs_e95,source_bad_span_energy,source_max_bad_cos,source_geometry_health_gate,source_move_norm_vs_e95,scale,scaled_expected_delta_focus_mean,scaled_moved_cells,scaled_moved_rows,scaled_targets_moved,scaled_cells_to_flip_expected,scaled_cells_for_2e6_guard,scaled_cells_for_e95_edge,scaled_top1_over_abs_expected,scaled_top5_over_abs_expected,scaled_support_prob_swing_weighted_focus_mean,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,entropy_delta_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,scaled_sensor_gate,material_gate,sensor_score,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.005,-4.429006808148377e-06,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,18,164,0.026451630128701987,0.13088334586225595,0.49220501289370727,1.0000000000000018,7.570786613583541e-13,e72,1.0000000000000002,2.850771286631542e-06,4.412544307769004e-05,0.00020502028737157119,0.10637621562617493,-0.031628728295560946,0.2011340720337978,0.6719025345729838,False,False,0.0,-0.25633910384649944,-0.2974999171321678,-0.23028049521344957,0.002873471827116459,0.30519517186898876,1.0000000000000002,-0.09751078688558516,-0.12222938819016817,-0.2635118971208645
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.01,-8.85722005298682e-06,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,9,70,0.02645400006450695,0.13089507236592324,0.49220501289366553,1.0000000000000007,3.604696093772588e-13,e72,0.9999999999999999,5.701128363064927e-06,8.825088615537856e-05,0.00041004057474314237,0.1063762156261701,-0.031628728295578494,0.2011340720337599,0.6719025345729441,False,False,0.0,-0.2563391038464749,-0.29749991713214285,-0.23028049521340926,0.00287347182713016,0.30519517186898365,0.9999999999999999,-0.09751078688555558,-0.12222938819013082,-0.2635118971208234
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.015,-1.3284639716048719e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,6,46,0.026456370461821664,0.13090680115273742,0.4922050128936691,1.000000000000001,2.1290553722691248e-13,e72,1.0,8.551071202970615e-06,0.00013237632923306943,0.0006150608621147136,0.1063762156261706,-0.03162872829556873,0.20113407203376282,0.6719025345729603,False,False,0.0,-0.25633910384648884,-0.29749991713215623,-0.23028049521342922,0.0028734718271147867,0.30519517186897543,1.0,-0.09751078688556833,-0.12222938819014963,-0.2635118971208432
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.02,-1.7711265778887966e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,5,34,0.02645874132072975,0.13091853222358843,0.49220501289368485,1.0000000000000018,1.90698760821856e-13,e72,1.0,1.1400599780030504e-05,0.00017650177231076194,0.0008200811494862292,0.10637621562616402,-0.03162872829557034,0.20113407203373723,0.6719025345729452,False,False,0.0,-0.2563391038464919,-0.29749991713215823,-0.2302804952134287,0.0028734718271119335,0.3051951718689717,1.0,-0.09751078688557074,-0.12222938819014999,-0.26351189712084205
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.03,-2.6562137030137177e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,3,23,0.026463484423791133,0.13094200121944147,0.4922050128936868,1.0000000000000007,1.1276378044842951e-13,e72,0.9999999999999998,1.7098414040388642e-05,0.00026475265846613935,0.0012301217242293716,0.10637621562616811,-0.03162872829556924,0.20113407203375586,0.671902534572957,False,False,0.0,-0.2563391038464912,-0.2974999171321584,-0.23028049521343136,0.0028734718271147875,0.30519517186897593,0.9999999999999998,-0.09751078688557076,-0.12222938819014885,-0.26351189712084105
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.04,-3.540983365920278e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,3,17,0.026468229374736814,0.13096547935871666,0.4922050128936817,1.000000000000001,9.510989114093029e-14,e72,0.9999999999999999,2.279457093372246e-05,0.00035300354462152725,0.001640162298972514,0.1063762156261671,-0.03162872829557195,0.20113407203375347,0.6719025345729482,False,False,0.0,-0.2563391038464869,-0.2974999171321557,-0.23028049521342675,0.0028734718271122045,0.30519517186898076,0.9999999999999999,-0.09751078688556855,-0.12222938819013907,-0.2635118971208386
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.05,-4.425435551860457e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,2,14,0.026472976174592443,0.1309889666464518,0.4922050128936842,1.0000000000000007,7.231999927593122e-14,e72,1.0,2.8489070249730178e-05,0.00044125443077691086,0.002050202873715601,0.10637621562616524,-0.031628728295568544,0.20113407203374598,0.6719025345729448,False,False,0.0,-0.2563391038464854,-0.2974999171321548,-0.23028049521342606,0.0028734718271127948,0.30519517186898226,1.0,-0.09751078688556937,-0.12222938819013889,-0.26351189712083845
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.075,-6.635176958243672e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,2,9,0.026484851270108415,0.13104772492427985,0.492205012893681,1.0000000000000016,5.211026431520601e-14,e72,0.9999999999999999,4.271806525973931e-05,0.000661881646165363,0.0030753043105734568,0.10637621562616698,-0.031628728295570896,0.20113407203374847,0.6719025345729497,False,False,0.0,-0.256339103846489,-0.2974999171321572,-0.23028049521342867,0.0028734718271125133,0.3051951718689773,0.9999999999999999,-0.09751078688556983,-0.12222938819014467,-0.2635118971208392
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.1,-8.842933811231953e-05,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,1,7,0.026496737944099194,0.13110654049275397,0.49220501289368185,1.0000000000000009,3.872436806760229e-14,e72,0.9999999999999999,5.693669581636801e-05,0.0008825088615538164,0.004100405747431257,0.10637621562616781,-0.03162872829557008,0.2011340720337518,0.6719025345729513,False,False,0.0,-0.25633910384648906,-0.297499917132157,-0.230280495213428,0.002873471827111988,0.30519517186897843,0.9999999999999999,-0.09751078688556998,-0.12222938819014391,-0.26351189712083906
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.15,-0.00013252492937088474,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,1,5,0.02652054609259366,0.13122434382354428,0.49220501289367985,1.0000000000000009,2.5033107469041322e-14,e72,0.9999999999999999,8.534285046340331e-05,0.0013237632923307281,0.006150608621146858,0.10637621562616761,-0.03162872829557078,0.20113407203375033,0.6719025345729506,False,False,0.0,-0.25633910384648767,-0.2974999171321557,-0.23028049521342817,0.002873471827111054,0.3051951718689784,0.9999999999999999,-0.09751078688557019,-0.12222938819014291,-0.26351189712083933
