feature_set,heldout,pair_id,new_file,base_file,actual_delta,abs_actual_delta,actual_new_better,prob_new_better,correct,frontier_pair,micro_pair,e95_edge_pair
shape_only,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.0039464531999999775,0.0039464531999999775,1,0.9844802295721726,True,False,False,False
shape_only,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e101_q2s3tail_177569bc.csv,0.0039464531999999775,0.0039464531999999775,0,0.015430399797012592,True,False,False,False
shape_only,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e101_q2s3tail_177569bc.csv,submission_jepa_latent_residual_probe.csv,-0.004926961799999963,0.004926961799999963,1,0.9991964353831383,True,False,False,False
shape_only,submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e101_q2s3tail_177569bc.csv,0.004926961799999963,0.004926961799999963,0,0.0006586749701982134,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.0001164474000000526,0.0001164474000000526,1,0.10031305169320401,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,0.0001164474000000526,0.0001164474000000526,0,0.9088791224599295,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.00010741120000001825,0.00010741120000001825,1,0.0937965655519399,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,0.00010741120000001825,0.00010741120000001825,0,0.9181745682775331,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_mixmin_0c916bb4.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_mixmin_0c916bb4.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.00010113670000000408,0.00010113670000000408,1,0.16837849513343664,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_mixmin_0c916bb4.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_mixmin_0c916bb4.csv,0.00010113670000000408,0.00010113670000000408,0,0.5611767294342382,False,True,True,True
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0010315437999999233,0.0010315437999999233,1,0.937250422189971,True,True,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0010315437999999233,0.0010315437999999233,0,0.16039019795150486,True,True,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,-0.001118529999999951,0.001118529999999951,1,0.9783263503005687,True,True,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.001118529999999951,0.001118529999999951,0,0.038792809631590305,True,True,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,-0.0015371985000000032,0.0015371985000000032,1,0.9690657791545464,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0015371985000000032,0.0015371985000000032,0,0.017635234556203645,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,-0.0018955880000000036,0.0018955880000000036,1,0.9338362603806059,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0018955880000000036,0.0018955880000000036,0,0.04202687708900763,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,-0.00201957559999999,0.00201957559999999,1,0.9572095966950211,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.00201957559999999,0.00201957559999999,0,0.039603501498257934,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_jepa_latent_q2_w0p45.csv,-0.0033935090000000168,0.0033935090000000168,1,0.9848870074878847,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0033935090000000168,0.0033935090000000168,0,0.010134420679319196,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.003839041999999959,0.003839041999999959,1,0.9773891765217902,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.003839041999999959,0.003839041999999959,0,0.045126844420075404,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_jepa_latent_residual_probe.csv,-0.004819550599999944,0.004819550599999944,1,0.9989421761302635,True,False,False,False
shape_only,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.004819550599999944,0.004819550599999944,0,0.0018371816231522624,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,-9.036200000034356e-06,9.036200000034356e-06,1,0.9999999999999996,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,9.036200000034356e-06,9.036200000034356e-06,0,0.9999999999999947,False,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,submission_mixmin_0c916bb4.csv,-1.5310700000048527e-05,1.5310700000048527e-05,1,0.6469499965209902,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,1.5310700000048527e-05,1.5310700000048527e-05,0,0.2852163855366074,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.0001164474000000526,0.0001164474000000526,1,0.7576270701466843,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,0.0001164474000000526,0.0001164474000000526,0,0.24136416584547055,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.001147991199999976,0.001147991199999976,1,0.9402656723438678,True,True,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv,0.001147991199999976,0.001147991199999976,0,0.06685425077887908,True,True,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,-0.0012349774000000036,0.0012349774000000036,1,0.9417633639755234,True,True,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv,0.0012349774000000036,0.0012349774000000036,0,0.0672138987006051,True,True,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e95_hardtail_541e3973.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,-0.0016536459000000558,0.0016536459000000558,1,0.9644150629345901,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e95_hardtail_541e3973.csv,0.0016536459000000558,0.0016536459000000558,0,0.02488191151753898,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,-0.002012035400000056,0.002012035400000056,1,0.9529356076554587,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv,0.002012035400000056,0.002012035400000056,0,0.03346770665707079,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e95_hardtail_541e3973.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,-0.0021360230000000424,0.0021360230000000424,1,0.9479108216849964,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e95_hardtail_541e3973.csv,0.0021360230000000424,0.0021360230000000424,0,0.04672378202099902,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv,submission_jepa_latent_q2_w0p45.csv,-0.0035099564000000694,0.0035099564000000694,1,0.9903770645267927,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv,0.0035099564000000694,0.0035099564000000694,0,0.0067090469341086496,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.003955489400000012,0.003955489400000012,1,0.9844764438562876,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv,0.003955489400000012,0.003955489400000012,0,0.016263749824669424,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv,submission_jepa_latent_residual_probe.csv,-0.004935997999999997,0.004935997999999997,1,0.9993603114730641,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv,0.004935997999999997,0.004935997999999997,0,0.0005993698769810104,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.001147991199999976,0.001147991199999976,1,0.8750630400352395,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e95_hardtail_541e3973.csv,0.001147991199999976,0.001147991199999976,0,0.373608808598534,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0011389549999999415,0.0011389549999999415,1,0.875406776838237,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e101_q2s3tail_177569bc.csv,0.0011389549999999415,0.0011389549999999415,0,0.376075747938723,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_mixmin_0c916bb4.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_mixmin_0c916bb4.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0011326804999999274,0.0011326804999999274,1,0.8280366947574187,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_mixmin_0c916bb4.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_mixmin_0c916bb4.csv,0.0011326804999999274,0.0011326804999999274,0,0.9081609673504265,False,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0010315437999999233,0.0010315437999999233,1,0.8932925537840661,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0010315437999999233,0.0010315437999999233,0,0.49823636421060125,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,-8.698620000002766e-05,8.698620000002766e-05,1,0.2279356397646026,False,True,True,True
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,8.698620000002766e-05,8.698620000002766e-05,0,0.03989862671201113,True,True,True,True
