variant,family,latent_id,view_id,split,local_actual_delta,local_dominance,local_placebo_adjusted,student_spearman,student_oof_r2,latent_gate,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_abs_delta_spearman_vs_e368,q2_signed_delta_spearman_vs_e368,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_bad_positive_contrib,q2_bad_negative_contrib,q2_bad_positive_share,q2_bad_signed_sum,file,basename,q2_agree_keep_rate
e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p0,q2_calib_replace_e368_s1,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,21.219584522217474,0.10927604031376492,21.328860562531236,0.01292630466806676,-0.000684350763068636,0.26907968078044386,-0.026893472073978502,-0.06320046219866256,0.18157660977441228,-0.02418325849448418,-0.06087766165956515,0.0,0.051336500582651046,1.0303359890483108e-09,0.9999999799102791,0.051336499552315056,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p0_61dbb52c.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p0_61dbb52c.csv,
e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p06,q2_calib_replace_e368_s1,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,21.219584522217474,0.11583260273259083,21.335417124950062,0.012892021532067014,-0.000725395634784267,0.26907968078044386,-0.026893472073978502,-0.06320046219876742,0.18157660977441228,-0.02418325849448418,-0.06087766165956515,0.0,0.051336500582651046,1.0303359890483108e-09,0.9999999799102791,0.051336499552315056,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p06_64a95c87.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p06_64a95c87.csv,
e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p15,q2_calib_replace_e368_s1,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,21.219584522217474,0.12566744636082963,21.3452519685783,0.012840568440448834,-0.000786957595449598,0.26907968078044386,-0.026893472073978502,-0.06320046219890421,0.18157660977441228,-0.02418325849448418,-0.06087766165956515,0.0,0.051336500582651046,1.0303359890483108e-09,0.9999999799102791,0.051336499552315056,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p15_b14f1c2c.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_subject_q21p25_s11p15_b14f1c2c.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,3.6482131097382937,0.10927604031376492,3.7574891500520584,0.012194368988481086,-0.003944799446958911,0.31012476124227223,-0.027591266986018746,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.010204582225332978,1.7515711813821283e-10,0.9999999827374496,0.010204582050175858,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p0_62e637e3.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p0_62e637e3.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,3.6482131097382937,0.11583260273259083,3.764045712470884,0.011989528974121842,-0.00417839313614054,0.31012476124227223,-0.027591266986018746,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.010204582225332978,1.7515711813821283e-10,0.9999999827374496,0.010204582050175858,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p06_1e79445a.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p06_1e79445a.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,3.6482131097382937,0.12566744636082963,3.7738805560991233,0.011681907009134547,-0.004527775814529984,0.31012476124227223,-0.027591266986018746,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.010204582225332978,1.7515711813821283e-10,0.9999999827374496,0.010204582050175858,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p15_f94ccabb.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp0p85_s11p15_f94ccabb.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.292015423221522,0.10927604031376492,4.401291463535287,0.012705421922146888,-0.003358670463724795,0.31012476124368604,-0.027600181240903424,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012005390853332916,2.0606719780966216e-10,0.999999982752149,0.012005390647265714,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p0_1789efb8.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p0_1789efb8.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.292015423221522,0.11583260273259083,4.407848025954113,0.012531848989184378,-0.003558280313223307,0.31012476124368604,-0.027600181240903424,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012005390853332916,2.0606719780966216e-10,0.999999982752149,0.012005390647265714,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p06_fcc3f2bc.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p06_fcc3f2bc.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.292015423221522,0.12566744636082963,4.417682869582351,0.012271127367660289,-0.0038570702021367945,0.31012476124368604,-0.027600181240903424,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012005390853332916,2.0606719780966216e-10,0.999999982752149,0.012005390647265714,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p15_6465cd69.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p0_s11p15_6465cd69.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.635376657079244,0.10927604031376492,4.7446526973930085,0.012919413678414881,-0.0031118094971172754,0.31012476124427946,-0.02760392474348448,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012965822121599548,2.2255257363443515e-10,0.9999999827583189,0.012965821899046975,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p0_92b849d2.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p0_92b849d2.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.635376657079244,0.11583260273259083,4.751209259811835,0.012758951570091414,-0.003296998549247133,0.31012476124427946,-0.02760392474348448,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012965822121599548,2.2255257363443515e-10,0.9999999827583189,0.012965821899046975,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p06_e6f79b0b.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p06_e6f79b0b.csv,
e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,4.635376657079244,0.12566744636082963,4.7610441034400734,0.012517911573237204,-0.0035742843068383564,0.31012476124427946,-0.02760392474348448,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.012965822121599548,2.2255257363443515e-10,0.9999999827583189,0.012965821899046975,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p15_25c238e4.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p25_amp1p08_s11p15_25c238e4.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,7.241914564861489,0.10927604031376492,7.351190605175253,0.012517937161035638,-0.002001621800914097,0.28307132314560984,-0.027142497072429342,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.01843932828228955,3.5031423627642566e-10,0.999999980947558,0.018439327931975315,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p0_4987b735.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p0_4987b735.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,7.241914564861489,0.11583260273259083,7.35774716759408,0.012416136963471297,-0.0021213145426902543,0.28307132314560984,-0.027142497072429342,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.01843932828228955,3.5031423627642566e-10,0.999999980947558,0.018439327931975315,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p06_8a087b29.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p06_8a087b29.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,7.241914564861489,0.12566744636082963,7.367582011222319,0.012263255045888787,-0.0023007203677463603,0.28307132314560984,-0.027142497072429342,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.01843932828228955,3.5031423627642566e-10,0.999999980947558,0.018439327931975315,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p15_f7105de5.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp0p85_s11p15_f7105de5.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,8.51989948807234,0.10927604031376492,8.629175528386105,0.012771988238192719,-0.001702107570249945,0.28307132314626177,-0.027146930773578763,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02169332739092889,4.1213439561932433e-10,0.9999999809556932,0.02169332697879449,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p0_acfbcaec.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p0_acfbcaec.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,8.51989948807234,0.11583260273259083,8.63573209080493,0.012685685080675106,-0.0018039852305258963,0.28307132314626177,-0.027146930773578763,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02169332739092889,4.1213439561932433e-10,0.9999999809556932,0.02169332697879449,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p06_c9c48caa.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p06_c9c48caa.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,8.51989948807234,0.12566744636082963,8.645566934433168,0.012556086392829718,-0.0019567196642830747,0.28307132314626177,-0.027146930773578763,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02169332739092889,4.1213439561932433e-10,0.9999999809556932,0.02169332697879449,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p15_09451d75.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p0_s11p15_09451d75.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,9.201491447118128,0.10927604031376492,9.31076748743189,0.012878425755495268,-0.001576276480509997,0.28307132314653527,-0.027148792264958338,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.023428793582203202,4.451051472688703e-10,0.9999999809591078,0.02342879313709805,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p0_6a1d22c9.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p0_6a1d22c9.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,9.201491447118128,0.11583260273259083,9.317324049850717,0.01279860910397423,-0.001670655468271969,0.28307132314653527,-0.027148792264958338,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.023428793582203202,4.451051472688703e-10,0.9999999809591078,0.02342879313709805,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p06_e1701f85.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p06_e1701f85.csv,
e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,9.201491447118128,0.12566744636082963,9.327158893478956,0.012678756146870541,-0.0018121587511692352,0.28307132314653527,-0.027148792264958338,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.023428793582203202,4.451051472688703e-10,0.9999999809591078,0.02342879313709805,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p15_da5cae02.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p5_amp1p08_s11p15_da5cae02.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,10.835616019984682,0.10927604031376492,10.944892060298448,0.012612459223660355,-0.0013393938470576674,0.2737760713954992,-0.026975523449487844,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02667407433924613,5.254713544146384e-10,0.9999999802628075,0.026674073813774773,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p0_21aa4237.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p0_21aa4237.csv,
