candidate,complete_scenarios,mean_delta,median_delta,p10_delta,p90_delta,p95_delta,max_delta,min_delta,improve_vs_mixmin_rate,beat_failed_e72_rate,win_rate_live,mean_margin_vs_e85,beat_e85_rate,mean_margin_vs_e86,beat_e86_rate,mean_margin_vs_noq2,beat_noq2_rate,mean_margin_vs_e90,beat_e90_rate,mean_margin_vs_e89,beat_e89_rate,mean_margin_vs_e95,beat_e95_rate,rank_by_mean,rank_by_p95,rank_by_win
mixmin,3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,-5.8976927888455015e-05,0.9637904468412943,-7.616165728047713e-05,0.9781715459681561,-7.123747221867947e-05,0.9650744735490498,-6.929523334015111e-05,0.9738058551617874,-5.9964214411271585e-05,0.9601951720595788,-5.7873597185972365e-05,0.9478685156651259,1.0,1.0,7.0
failed_e72,3894,0.00010113670000000408,0.00010113670000000408,0.00010113670000000408,0.00010113670000000408,0.00010113670000000408,0.0001011367000000041,0.00010113670000000405,0.0,0.0,,4.215977211154906e-05,0.1332819722650231,2.497504271952694e-05,0.32973805855161786,2.9899227781324618e-05,0.2829994863893169,3.1841466659852974e-05,0.2598870056497175,4.117248558873249e-05,0.15254237288135594,4.326310281403171e-05,0.13610683102208526,8.0,2.0,7.0
e85,3894,5.8976927888455015e-05,5.890910120376229e-05,1.1550443616633805e-05,0.00010544986093096919,0.00011530357536377692,0.00019059220774642023,-6.493577095703243e-05,0.03543913713405239,0.8667180277349769,0.3687724704673857,0.0,0.0,-1.718472939202213e-05,0.9817668207498716,-1.2260544330224459e-05,0.9684129429892142,-1.0318305451696095e-05,0.9563430919363123,-9.872865228165714e-07,0.5701078582434514,1.1033307024826384e-06,0.2827426810477658,3.0,3.0,2.0
e86,3894,7.616165728047713e-05,7.542601555321409e-05,2.180458065263634e-05,0.00013051655302294694,0.00013875091373668656,0.0002311823967851486,-7.879433262228409e-05,0.02182845403184386,0.6702619414483821,0.00025680534155110427,1.718472939202213e-05,0.018233179250128403,0.0,0.0,4.9241850617976705e-06,0.357216230097586,6.866423940326032e-06,0.06368772470467386,1.6197442869205556e-05,0.015408320493066256,1.8288060094504766e-05,0.0,7.0,7.0,5.0
noq2,3894,7.123747221867947e-05,7.121902939244217e-05,1.4488559332637248e-05,0.00012676122811332828,0.00013887644263829783,0.00023567167826906313,-7.882454869677735e-05,0.03415511042629687,0.7170005136106831,0.0015408320493066256,1.2260544330224459e-05,0.030816640986132512,-4.9241850617976705e-06,0.6427837699024139,0.0,0.0,1.942238878528362e-06,0.38906009244992296,1.1273257807407887e-05,0.030303030303030304,1.3363875032707096e-05,0.01386748844375963,6.0,8.0,4.0
e90,3894,6.929523334015111e-05,6.932595282720417e-05,1.759284291671801e-05,0.0001203434942898603,0.000129152468746766,0.00022563304973412541,-7.857055984081282e-05,0.026194144838212634,0.7401129943502824,0.0,1.0318305451696095e-05,0.04365690806368772,-6.866423940326032e-06,0.9144838212634823,-1.942238878528362e-06,0.610939907550077,0.0,0.0,9.331018928879524e-06,0.03954802259887006,1.1421636154178734e-05,0.00025680534155110427,5.0,6.0,6.0
e89,3894,5.9964214411271585e-05,6.001756196238231e-05,1.1296910756566194e-05,0.00010745712062318752,0.00011773549736687265,0.0002182234856361227,-7.53772410139607e-05,0.03903441191576785,0.847457627118644,0.10195172059578839,9.872865228165714e-07,0.28582434514637906,-1.6197442869205556e-05,0.9845916795069337,-1.1273257807407887e-05,0.9689265536723164,-9.331018928879524e-06,0.96045197740113,0.0,0.0,2.09061722529921e-06,0.24473549049820237,4.0,5.0,3.0
e95,3894,5.7873597185972365e-05,5.800374021205958e-05,8.65329984167068e-06,0.00010646523437567953,0.00011564395270623972,0.00019059220774642017,-9.146721125791498e-05,0.05187467899332306,0.8638931689779148,0.5274781715459682,-1.1033307024826384e-06,0.559065228556754,-1.8288060094504766e-05,0.9989727786337956,-1.3363875032707096e-05,0.9858757062146892,-1.1421636154178734e-05,0.9994863893168978,-2.09061722529921e-06,0.7123780174627632,0.0,0.0,2.0,4.0,1.0
