gate_class,source_family,projection_mode,rows,best_all_minus_base,median_q2s3_share,median_share_Q3,median_share_S3,median_tail_equal_resid,fail_action_cos_rate,fail_relaxed_tail_rate,fail_relaxed_raw_rate,fail_relaxed_world_rate
missing_actionable,e138,e144_plus_orth_top50,24,-1.215426375356099e-05,0.15731455647227016,0.3496520711348433,0.1573145564722688,0.24963556644164814,0.3333333333333333,0.0,0.0,0.0
missing_actionable,e139,e144_plus_orth_top50,23,-1.213269261046701e-05,0.1586611991009279,0.34653425480812244,0.15866119910092655,0.2483652859471712,0.17391304347826086,0.0,0.0,0.0
missing_actionable,e139,e144_plus_orth_top100,18,-1.2415491779882435e-05,0.1598545806499146,0.342367038196823,0.1598545806499132,0.25685929305372734,1.0,0.0,0.0,0.0
missing_actionable,e139,e144_plus_orth_full,18,-1.2286610903577966e-05,0.15985049334305151,0.3405002552217193,0.15985049334305013,0.24867953485963662,0.5,0.0,0.0,0.0
missing_actionable,e138,e144_plus_orth_top100,15,-1.280321492236336e-05,0.15893684116176077,0.3518419083705978,0.1589368411617594,0.2519021092897713,0.7333333333333333,0.0,0.0,0.0
missing_actionable,e138,e144_plus_orth_full,4,-1.2257879977162212e-05,0.16053201655376054,0.3513289993985661,0.16053201655375915,0.24063022222640978,0.0,0.0,0.0,0.0
missing_relaxed,e139,e95_plus_orth_top50,1,-1.0614210494863665e-05,0.12013391227472511,0.29339860002591295,0.12013391227472131,0.2402793889310759,0.0,0.0,1.0,1.0
