basename,role,mode,rep,move_l2,move_l1,changed_rows,changed_cells,row_entropy,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4,cos_final9,poscos_final9,cos_stage2,poscos_stage2,cos_ordinal,poscos_ordinal,cos_mixmin,poscos_mixmin,cos_e72,poscos_e72,cos_e95,poscos_e95,cos_e101,poscos_e101,cos_e176,poscos_e176,cos_e216,poscos_e216,cos_e256,poscos_e256,cos_e267,poscos_e267,cos_e323,poscos_e323,public_loss_weighted_pos_cos,public_loss_weighted_abs_cos,severe_loss_weighted_pos_cos,max_severe_pos_cos,max_mild_pos_cos
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_perm,15,0.4411898801932498,4.555861068742438,107,135,0.8214571882696158,2.2260726467949565,0.4886173246299046,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028136438816817695,0.0,-0.052875108926838096,0.0,-0.048686571363794805,0.0,0.0030659295842803834,0.0030659295842803834,0.004214432178817441,0.004214432178817441,0.007736683166042556,0.007736683166042556,0.007981467083656532,0.007981467083656532,0.004816252111425912,0.004816252111425912,-5.356209652726494e-05,0.0,0.0,0.0,-0.006332305576813067,0.0,-0.02422954334226835,0.0,0.000471189173815964,0.024896392844121283,0.0,0.0,0.007981467083656532
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,0,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.014118410034893586,0.014118410034893586,-0.013685968851648474,0.0,0.041474845634439345,0.041474845634439345,-0.014416101847987455,0.0,-0.022344299957058524,0.0,-0.006982612023468801,0.0,-0.006694934053463971,0.0,-0.008538899631372096,0.0,-0.0019662677982686273,0.0,0.011991450453267124,0.011991450453267124,-0.015375849419362743,0.0,-0.023836626159223728,0.0,0.013137983211129285,0.01968879233097135,0.014746580060354212,0.041474845634439345,0.011991450453267124
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,1,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.04056178492359561,0.04056178492359561,0.01814108714698084,0.01814108714698084,0.03165009979289366,0.03165009979289366,0.0032253255204795148,0.0032253255204795148,0.012490234714734686,0.012490234714734686,-0.003017211124712428,0.0,-0.0032668069207041576,0.0,-0.0039035179611365298,0.0,-8.35496163237319e-05,0.0,-0.008479505365223149,0.0,0.009451161617819974,0.009451161617819974,0.003400781128911921,0.003400781128911921,0.021512355750266034,0.021789620914751975,0.023803962821356082,0.04056178492359561,0.012490234714734686
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,2,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.001115293984991348,0.0,0.017642646144522902,0.017642646144522902,-0.015539877241178755,0.0,0.007516787758270315,0.007516787758270315,0.01090797025295993,0.01090797025295993,0.011437222471293376,0.011437222471293376,0.011132580076246141,0.011132580076246141,0.009768612463458571,0.009768612463458571,0.004114736784072557,0.004114736784072557,-0.011991450453267124,0.0,-0.004701796200891744,0.0,0.010943897986881277,0.010943897986881277,0.0058110194829880234,0.00990125809245762,0.00557637172235052,0.017642646144522902,0.011437222471293376
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,3,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.021399126376296575,0.021399126376296575,-0.01810248544894643,0.0,-0.02186732233962735,0.0,0.011584868830504892,0.011584868830504892,0.010862732616307023,0.010862732616307023,0.013296280730569756,0.013296280730569756,0.012984558512301535,0.012984558512301535,0.012537650521013605,0.012537650521013605,0.0004865411407587769,0.0004865411407587769,-0.00228877431538975,0.0,-0.0006517220347687095,0.0,0.009507723861241288,0.009507723861241288,0.007227866458943993,0.015771643266671676,0.00700045978947439,0.021399126376296575,0.013296280730569756
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,4,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.0517871719111988,0.0,0.009010839889208802,0.009010839889208802,0.0036124422140561474,0.0036124422140561474,0.007488650665102955,0.007488650665102955,0.009666033495895381,0.009666033495895381,-0.0011653632070851823,0.0,-0.0008998389770435758,0.0,-0.0016140918647204502,0.0,-0.001965488641714379,0.0,-0.011991450453267124,0.0,-0.02757654612721571,0.0,-0.0057146933414882585,0.0,0.0029352241330198067,0.017035341916637827,0.0029062903654129024,0.009010839889208802,0.009666033495895381
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,5,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.05429670829250864,0.0,0.004309269522084233,0.004309269522084233,-0.005980985695380199,0.0,0.010741089939079476,0.010741089939079476,0.007778141512387506,0.007778141512387506,-0.0036673709777122897,0.0,-0.003392318389629623,0.0,-0.004626626655660456,0.0,-0.00048576198420452894,0.0,-0.018182181503100525,0.0,-0.012396990130778619,0.0,0.024856843194437022,0.024856843194437022,0.003542115712123399,0.018838690791457068,0.0035944097875835897,0.024856843194437022,0.010741089939079476
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,6,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.021064928851441986,0.021064928851441986,0.02171759379255763,0.02171759379255763,-0.006004236074959661,0.0,-0.0006730756782522392,0.0,0.0004529920984788307,0.0004529920984788307,0.003299174147829801,0.003299174147829801,0.0035476961483400997,0.0035476961483400997,0.003427855393210427,0.003427855393210427,0.004184495184122367,0.004184495184122367,0.011991450453267124,0.011991450453267124,0.007764273721725625,0.007764273721725625,0.014649564320422298,0.014649564320422298,0.011642559758822302,0.013034976511997188,0.012694364161286838,0.02171759379255763,0.011991450453267124
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,7,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.016068365807981384,0.016068365807981384,0.007140697021464524,0.007140697021464524,0.017532416878969413,0.017532416878969413,-0.01485581199465433,0.0,-0.009828192952469988,0.0,-0.015306538350422337,0.0,-0.014987160498713804,0.0,-0.018764621122462813,0.0,-0.0041877496282655335,0.0,-0.008479505365223149,0.0,-0.018752204828264295,0.0,-0.024452175966703613,0.0,0.009314961562536661,0.013826401155998721,0.010581525542707734,0.017532416878969413,0.0
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,8,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.016813329891069186,0.0,0.0022440014171204964,0.0022440014171204964,-0.007588582633728023,0.0,-0.0040487584903236284,0.0,0.00047151391419073815,0.00047151391419073815,-0.00974808587315292,0.0,-0.009449876191255615,0.0,-0.008470222364863006,0.0,-0.0060487763530818524,0.0,0.018182181503100525,0.018182181503100525,-0.012186955345232542,0.0,-0.0005534163130598909,0.0,0.0006799997167550336,0.008011378196774107,0.0004885854575802355,0.0022440014171204964,0.018182181503100525
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,9,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.032218080388556246,0.0,0.017911970386285368,0.017911970386285368,0.01607489852946192,0.01607489852946192,-0.0056464726861125605,0.0,-0.008474657815024883,0.0,-0.00410917092192678,0.0,-0.004354608224073507,0.0,-0.002606234837062437,0.0,-0.0004660873274246592,0.0,0.008479505365223149,0.008479505365223149,-0.011518980943266746,0.0,-0.018123787510301994,0.0,0.007243126762078385,0.017541229653329857,0.008102263095427225,0.017911970386285368,0.008479505365223149
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,10,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.020722634877401072,0.0,-0.015774830102792226,0.0,0.005033323203883847,0.005033323203883847,-0.011669611202266056,0.0,-0.0171803370138448,0.0,-0.009737811958313783,0.0,-0.009961813792629863,0.0,-0.01243311744524602,0.0,-0.004588724352351871,0.0,0.018182181503100525,0.018182181503100525,-0.009329071847613602,0.0,0.009074333940018041,0.009074333940018041,0.0022492195557436453,0.01218059796691229,0.0022854764391699953,0.009074333940018041,0.018182181503100525
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,11,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.04620635264671414,0.0,-0.016021045620230333,0.0,-0.03292171607717491,0.0,-0.0033926206433224438,0.0,0.009224149952449577,0.009224149952449577,-0.0037192212549770187,0.0,-0.003443971206274082,0.0,-0.00408807815256494,0.0,-0.0004648496836303401,0.0,-0.00228877431538975,0.0,-0.004231001694006605,0.0,-0.02590133171037134,0.0,0.00024631314898906567,0.024967495028509094,0.0,0.0,0.009224149952449577
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,12,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.048275741489028405,0.0,0.02185487059752836,0.02185487059752836,-0.013162103113611025,0.0,-0.0035634952290665035,0.0,0.006636498378144039,0.006636498378144039,-0.005610620512542877,0.0,-0.0053281674768883205,0.0,-0.005770744015572252,0.0,-0.0015087004426261558,0.0,-0.011991450453267124,0.0,-0.01309530793372752,0.0,0.08936212945138698,0.08936212945138698,0.012772182100525354,0.028443626809445673,0.0143075165951527,0.08936212945138698,0.006636498378144039
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,13,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,-0.03376560692874104,0.0,0.012938328828588945,0.012938328828588945,0.014236966673444115,0.014236966673444115,-0.006040784702700317,0.0,-0.0215034116035394,0.0,-0.006953799169812358,0.0,-0.007188403317578922,0.0,-0.007237990964380593,0.0,-0.0019478307852832868,0.0,-0.00228877431538975,0.0,-0.022572936552256766,0.0,0.03143196381585304,0.03143196381585304,0.008712935583589316,0.01860794981387658,0.009897641531932472,0.03143196381585304,0.0
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,14,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00914764125267862,0.00914764125267862,-0.02613448465055514,0.0,-0.007926767296568217,0.0,0.010715777669072748,0.010715777669072748,0.012140901166879707,0.012140901166879707,-0.001321849998753182,0.0,-0.0015779022126692188,0.0,-0.00354726666121183,0.0,0.0019465931414888976,0.0019465931414888976,-0.018182181503100525,0.0,0.012151695173990925,0.012151695173990925,-0.05550393618685334,0.0,0.0031788459076687163,0.015571527635975616,0.0027972156424197203,0.00914764125267862,0.012151695173990925
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,row_sign,15,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.02993760861540671,0.02993760861540671,-0.004318091852013613,0.0,0.001403322036771276,0.001403322036771276,0.0192278134033035,0.0192278134033035,0.029839843696749434,0.029839843696749434,0.017325963443828057,0.017325963443828057,0.01752106743654964,0.01752106743654964,0.01746032003640193,0.01746032003640193,0.004133173797058037,0.004133173797058037,-0.018182181503100525,0.0,-0.007782568440810863,0.0,-0.018476777857679195,0.0,0.010011008322169508,0.012956460850751104,0.00921378439074189,0.02993760861540671,0.029839843696749434
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,0,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,1,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,2,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,3,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,4,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,5,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,6,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,7,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,8,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,9,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,10,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9d09e4d2.csv,e344_nullsafe_top1,sign_flip,11,0.4411898801932498,4.555861068742438,107,135,0.8214571882696154,2.226072646794957,0.4886173246299047,1.031662500000003,0.22644731356668613,0.19562592194747466,0.0429393958673614,1.1025000000000027,0.24199596593582817,0.0,0.0,0.0,0.0,0.0,0.0,0.00539071057514463,0.00539071057514463,0.014322049268249383,0.014322049268249383,-0.03427918479521217,0.0,0.014916923159310268,0.014916923159310268,0.0039922532631163875,0.0039922532631163875,0.010278868728880262,0.010278868728880262,0.01050081006494729,0.01050081006494729,0.013942901510476178,0.013942901510476178,0.006123026841069148,0.006123026841069148,0.018182181503100525,0.018182181503100525,0.04636798400720812,0.04636798400720812,0.05698152192281884,0.05698152192281884,0.012121526438914199,0.020010160782343748,0.011539645590972928,0.05698152192281884,0.04636798400720812
