pred_index,base_index,tag,strategy,method,parent_rank,parent_tag,parent_pred_index,parent_all_minus_base,parent_e72_gap,parent_post101_p95,ranker,rollback_cells,rollback_q2s3_cells,rollback_s_cells,keep_factor,parent_excess_weighted_sum,estimated_excess_removed,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,materialized_submission
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,excess_per_reward,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1560,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,low_reward_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1587,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,low_reward_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1590,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,low_reward_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1593,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,plausible_density,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1620,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,plausible_density,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1623,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,plausible_density,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1626,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,q2s3_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1653,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,q2s3_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1656,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
713,0,e142_cell_clip_5b964374,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,q2s3_excess,46,3,12,0.5,0.0005957220339504062,0.00029786101697520316,-3.5361004490752634e-05,-9.153613262813387e-06,1.1102230246251565e-16,-2.3431892575365154e-05,-1.8194193011411564e-05,-1.317961757729691e-05,-4.0293710867556065e-05,-6.468584875185535e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.7980619019540853e-06,1.1102230246251565e-16,-4.2357410029447706e-05,-2.3431892575365154e-05,3,1,1659,-0.0005747658318405124,-0.00020652449885749657,-2.042062775775566e-05,-7.523958144906029e-06,8.321937010029312e-05,3.7847705977693546e-05,2.6564116524732322e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.00721821994554804,0.005776975742043668,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000940227611366479,0.0028636168753708676,0.3987819882559564,0.0035338151523454505,1.4996735876667666e-05,0.0018525435931108826,0.0016578144879115073,0.0017942857142857717,0.02000000000000135,180,101,0.9442218322237058,0.3495853492446772,0.0009995818156209486,0.00099958181562095,0.001200000000000244,0.0014600000000000377,0.0009282300293869798,0.00359403802580834,-0.9406355604271501,False,False,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-2.6220299248941575e-05,-7.654187059938697e-06,-7.654187059938697e-06,-2.0982831927156782e-05,3452.0,57.0,57.0,2790.0,-1.0178411413311838e-07,5.799759398902092e-06,5.799759398902092e-06,1.5691175080793458e-07,True,True,True,0.000295208572849951,False,False,True,False,False
741,0,e142_cell_clip_2b8386cf,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,plausible_density,13,1,3,0.0,0.0005957220339504062,0.00043162560695810567,-3.5346633494359736e-05,-9.139242266420489e-06,1.1102230246251565e-16,-2.419336251469062e-05,-1.895566295073703e-05,-1.4475047372508598e-05,-4.0099038441376855e-05,-6.273912449006325e-06,1.1102230246251565e-16,-4.174749952690071e-05,-2.18815139940709e-06,1.1102230246251565e-16,-4.174749952690071e-05,-2.419336251469062e-05,3,1,1609,-0.0006318973708477949,-0.00023056513006880497,-3.315270761053424e-05,0.0,8.147711202512176e-05,4.073855601256088e-05,2.8556480166224722e-05,0.0012309635877555882,0.2222222222222222,0.9166666666666666,True,0.0073434487208179884,0.005796975742043669,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000975391760294313,0.002901253015273503,0.3861936825294926,0.0035723889087690476,1.5567862855553235e-05,0.0017214314472532347,0.0014839609551688783,0.0019085714285714864,0.02000000000000135,167,98,0.9404652201763773,0.36285823488600344,0.0006958295370471026,0.0006958295370471036,0.0016000000000002488,0.001480000000000039,0.000696334465440474,0.003730494704585643,-0.9365245044527505,False,False,False,True,False,False,0.9487253765932793,0.8245614035087719,0.8245614035087719,0.9412186379928316,-2.6339194958425966e-05,-8.604695066860677e-06,-8.604695066860677e-06,-2.1079177607454815e-05,3452.0,57.0,57.0,2790.0,1.8385623362205316e-07,5.304477756685898e-06,5.304477756685898e-06,8.640164347539496e-07,True,True,True,0.00016409642699230314,False,False,True,False,False
706,0,e142_cell_clip_0b32b4a4,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,excess,21,1,3,0.25,0.0005957220339504062,0.0003978866241953645,-3.5344929292246974e-05,-9.137538064307726e-06,1.1102230246251565e-16,-2.3953676078214414e-05,-1.8715976514260824e-05,-1.4786477289474576e-05,-4.0160321830851053e-05,-6.335195838480523e-06,1.1102230246251565e-16,-4.192078996745341e-05,-2.361441839959788e-06,1.1102230246251565e-16,-4.192078996745341e-05,-2.3953676078214414e-05,3,1,1514,-0.000619382791418821,-0.00023170021310892075,-3.324174613639208e-05,-3.773428955994307e-06,8.147711202512176e-05,3.8851841534563725e-05,2.7365372541221118e-05,0.0012309635877555882,0.25,0.9444444444444444,True,0.007292273696425326,0.0058069757420436685,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0009562309376096391,0.002868450790881078,0.4011730546259529,0.0035470948849613535,1.533072623733083e-05,0.0017546754417465038,0.0015375633830617664,0.0018771428571429149,0.02000000000000135,180,101,0.9485220864438316,0.3334761694622418,0.0008115699454295957,0.0008115699454295967,0.0016000000000002488,0.0014900000000000382,0.000779090355277629,0.0034284218041109793,-0.9445547487229581,False,False,False,True,False,False,0.9469872537659328,0.8771929824561403,0.8771929824561403,0.942652329749104,-2.60512308233629e-05,-8.26173368508834e-06,-8.26173368508834e-06,-2.0783395676191936e-05,3452.0,57.0,57.0,2790.0,3.492982555781068e-07,7.323661684515418e-06,7.323661684515418e-06,7.547563165479587e-07,True,True,True,0.0001973404214855722,False,False,True,False,False
765,0,e142_cell_clip_59028886,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,q2s3_excess,21,3,6,0.0,0.0005957220339504062,0.0002873556693153895,-3.5281937542319675e-05,-9.074546314380427e-06,1.1102230246251565e-16,-2.2404885651639006e-05,-1.7167186087685415e-05,-1.3259928143272148e-05,-4.067987350264701e-05,-6.854747510276482e-06,1.1102230246251565e-16,-4.276105347256198e-05,-3.201705345068362e-06,1.1102230246251565e-16,-4.276105347256198e-05,-2.2404885651639006e-05,3,1,1645,-0.0005898537124466251,-0.00021970864158038506,-2.4106841799570455e-05,0.0,8.505253264375068e-05,4.252626632187534e-05,2.9342268051479987e-05,0.0012309635877555882,0.2222222222222222,0.9166666666666666,True,0.007232273696425328,0.005716975742043667,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000948222509138053,0.00285679555737833,0.38021601660450166,0.0035390864564897677,1.5203350697161864e-05,0.001865701384895951,0.0017240410483092767,0.001817142857142914,0.02000000000000135,159,93,0.9086189353997746,0.45899397778967704,0.0011133785950582498,0.0011133785950582509,0.000800000000000235,0.0014000000000000375,0.0009238475097916341,0.0047188528162218045,-0.9054860847073263,False,False,False,True,False,False,0.9458285052143685,0.7719298245614035,0.7719298245614035,0.9397849462365592,-2.6102770086157675e-05,-7.165402477560693e-06,-7.165402477560693e-06,-2.0855847679748548e-05,3452.0,57.0,57.0,2790.0,6.278264982981767e-07,1.2327796755073734e-05,1.2327796755073734e-05,9.975551792469678e-07,True,True,True,0.00030836636463501947,False,False,True,False,False
732,0,e142_cell_clip_65da59af,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,excess_per_reward,34,3,8,0.0,0.0005957220339504062,0.0005568831604531944,-3.5073042325972636e-05,-8.865651098033389e-06,1.1102230246251565e-16,-2.446952522228152e-05,-1.9231825658327928e-05,-1.3262571096905873e-05,-3.936337482646213e-05,-5.538248834091597e-06,1.1102230246251565e-16,-4.138622692906324e-05,-1.8268788015696202e-06,1.1102230246251565e-16,-4.138622692906324e-05,-2.446952522228152e-05,3,1,1549,-0.0005181257896541447,-0.0001709181184019748,-1.5755701793573884e-05,0.0,8.505253264375068e-05,4.252626632187534e-05,2.9342268051479987e-05,0.0012309635877555882,0.2222222222222222,0.9166666666666666,True,0.007083761088490776,0.005716975742043667,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008713126116669478,0.0027332008233123145,0.36927604997597285,0.003462192104272335,1.486952302724019e-05,0.0015961738937581463,0.0013660893459466906,0.0016685714285714854,0.02000000000000135,146,87,0.9572570374937055,0.30174476440409526,0.0004811808993115227,0.0004811808993115238,0.000800000000000235,0.0014000000000000375,0.000445691008001029,0.003102195671815356,-0.9542589505468262,False,False,False,True,False,False,0.9716106604866744,0.9473684210526315,0.9473684210526315,0.9695340501792115,-2.658266745844906e-05,-1.0977445243309166e-05,-1.0977445243309166e-05,-2.1669608707398294e-05,3452.0,57.0,57.0,2790.0,-2.20581602311159e-06,2.59321528760075e-07,2.59321528760075e-07,-2.2532413364193045e-06,True,True,True,3.883887349721469e-05,False,False,True,False,False
732,0,e142_cell_clip_65da59af,transfer_budget_clip,cell_clip,9,e140_score_top_local_29d64fb1,67,-1.012627345442496e-05,0.0005957220339503683,1.6483258013803364e-05,low_reward_excess,34,3,8,0.0,0.0005957220339504062,0.0005568831604531944,-3.5073042325972636e-05,-8.865651098033389e-06,1.1102230246251565e-16,-2.446952522228152e-05,-1.9231825658327928e-05,-1.3262571096905873e-05,-3.936337482646213e-05,-5.538248834091597e-06,1.1102230246251565e-16,-4.138622692906324e-05,-1.8268788015696202e-06,1.1102230246251565e-16,-4.138622692906324e-05,-2.446952522228152e-05,3,1,1582,-0.0005181257896541447,-0.0001709181184019748,-1.5755701793573884e-05,0.0,8.505253264375068e-05,4.252626632187534e-05,2.9342268051479987e-05,0.0012309635877555882,0.2222222222222222,0.9166666666666666,True,0.007083761088490776,0.005716975742043667,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008713126116669478,0.0027332008233123145,0.36927604997597285,0.003462192104272335,1.486952302724019e-05,0.0015961738937581463,0.0013660893459466906,0.0016685714285714854,0.02000000000000135,146,87,0.9572570374937055,0.30174476440409526,0.0004811808993115227,0.0004811808993115238,0.000800000000000235,0.0014000000000000375,0.000445691008001029,0.003102195671815356,-0.9542589505468262,False,False,False,True,False,False,0.9716106604866744,0.9473684210526315,0.9473684210526315,0.9695340501792115,-2.658266745844906e-05,-1.0977445243309166e-05,-1.0977445243309166e-05,-2.1669608707398294e-05,3452.0,57.0,57.0,2790.0,-2.20581602311159e-06,2.59321528760075e-07,2.59321528760075e-07,-2.2532413364193045e-06,True,True,True,3.883887349721469e-05,False,False,True,False,False
