row_idx,feature_block,pred_action_cliff,pred_actual_p90,pred_null_common,pred_null_rare,pred_null_strict_rate,pred_readiness_distance,pred_safe_invisible,pred_strict_health,pred_visible_null_common,experiment,basename,family,target_norm,selector_visible,null_rare,null_common,visible_null_common,strict_health,actual_p90,null_strict_rate,readiness_distance,failure_mode,pred_health_rank,pred_submission_hope
1157,full_safe,0.9993978848918164,-9.475640892849809e-05,0.998910660857518,0.000811761081156798,0.9770885331677945,1.5479197449341218,0.0005731543266142147,,0.9989549595782116,e300,submission_e300_s4mean_all_abs_pos_m0p97_9d35be19.csv,unknown,multi,True,False,True,True,False,-7.831008979393253e-05,1.0,1.1714285714285715,matched_null_hallucination,-2140.0,6.924829053418654e-08
776,full_safe,0.9645020094270479,-0.00019951196625235906,0.9427219775771143,6.1983527783074e-06,0.7906571317362205,1.7163073100663748,3.0736785475452416e-06,2.013540479061549e-05,0.9298583352947803,e289,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s025_78b305b4.csv,family_jepa_context,Q3,True,False,True,True,False,-0.0001899892796551,1.0,1.4166666666666665,matched_null_hallucination,-3002.0,6.745177795245674e-08
1148,full_safe,0.9993547007284148,-9.019201484782149e-05,0.9988954140344036,0.0008461438183325787,0.9043843127949884,1.2432599884396467,0.0005896003398793948,,0.9988523537691488,e300,submission_e300_s4mean_drop_subject_id03_abs_pos_m1p16_521b414c.csv,unknown,multi,True,False,True,True,False,-7.206437677398837e-05,1.0,1.0761904761904761,matched_null_hallucination,-495.0,6.735414725270382e-08
1169,full_safe,0.9994090097791903,-9.620173224150882e-05,0.9989470708253912,0.0007877596863380693,0.9658652309488787,1.5037090162949838,0.00055580761393639,,0.998973739200318,e300,submission_e300_s4mean_drop_dateblock_id03_b3_abs_pos_m1p00_d3c8dade.csv,unknown,multi,True,False,True,True,False,-7.993170170341136e-05,1.0,1.2666666666666666,matched_null_hallucination,-1507.0,6.62997621318057e-08
1158,full_safe,0.9994036707196258,-9.412968254021755e-05,0.9989307991304017,0.0007986507599417378,0.9670980082453875,1.5042291797003546,0.0005633234091189658,,0.9989619185460581,e300,submission_e300_s4mean_drop_dateblock_id02_b10_abs_pos_m1p00_e19d0a76.csv,unknown,multi,True,False,True,True,False,-7.710035419047546e-05,1.0,1.1714285714285715,matched_null_hallucination,-1509.0,6.583738696005398e-08
1137,full_safe,0.9993600182821935,-9.145380152163213e-05,0.9989181930611329,0.0008138042489049295,0.9051208823160932,1.245393835930697,0.000567240251519246,,0.9988713035102493,e300,submission_e300_s4mean_pos_only_raw_m1p16_5ce5c347.csv,unknown,multi,True,False,True,True,False,-7.433660385366966e-05,0.9523809523809524,1.0761904761904764,matched_null_hallucination,-496.5,6.544439115966274e-08
1164,full_safe,0.9993600182821935,-9.145380152163213e-05,0.9989181930611329,0.0008138042489049295,0.9051208823160932,1.245393835930697,0.000567240251519246,,0.9988713035102493,e300,submission_e300_s4mean_pos_only_abs_pos_m1p16_5ce5c347.csv,unknown,multi,True,False,True,True,False,-7.433660385366966e-05,1.0,1.2190476190476192,matched_null_hallucination,-496.5,6.544439115966274e-08
1309,full_safe,0.9993643224208023,-0.00019588905703032256,0.9987167824096492,0.00025893916403021446,0.84593397372951,1.7490591126658366,0.00012403782747556736,0.0001118540545452918,0.9992958473504853,e310,submission_e310_pair_cashflow_stress_S1_S2_raw_human_context_subject5_topabs96_s020_68cd3503.csv,cashflow_stress,multi,True,False,True,True,False,-0.000196726471722,0.7222222222222222,0.6222222222222222,matched_null_hallucination,-3081.0,6.536734546458918e-08
983,full_safe,0.9995819116289654,-0.00016645655327332412,0.9998628407482643,0.004568200405550256,1.0373526103150708,2.051655410195142,0.0025289095889336464,0.00010673617586739206,0.9999145901100688,e293,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8e8ac46c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,multi,True,False,True,True,False,-0.0001021612027837,1.0,1.2666666666666666,matched_null_hallucination,-3957.0,6.401124182045613e-08
1145,full_safe,0.999398591197945,-9.397083032289133e-05,0.9989529116547152,0.0007893031650580005,0.9363645548059036,1.3741750996843045,0.0005543735354958618,,0.9989460443379585,e300,submission_e300_s4mean_drop_subject_id03_neg_abs_pos_m1p08_ceb48ce5.csv,unknown,multi,True,False,True,True,False,-7.622906928577764e-05,1.0,1.0285714285714285,matched_null_hallucination,-945.0,6.300104994801313e-08
1192,full_safe,0.9994375030096714,-9.789699530993764e-05,0.9990057476670559,0.0007352047615245027,0.9682140774892822,1.5051929650499858,0.0005203584145473541,,0.9990298353686675,e300,submission_e300_s4mean_drop_subject_id07_neg_abs_pos_m1p00_d493aa0f.csv,unknown,multi,True,False,True,True,False,-8.06965027380532e-05,1.0,1.4095238095238094,matched_null_hallucination,-1512.0,5.898745285631349e-08
1140,full_safe,0.9994851640189337,-9.763408345007758e-05,0.9988710715379856,0.0006127381012838475,0.948317557057738,1.5762347350170085,0.00040114390914950646,,0.9991794493041573,e300,submission_e300_s4mean_drop_dateblock_id08_b5_abs_pos_m1p08_6928f9cd.csv,unknown,multi,True,False,True,True,False,-8.379746472867184e-05,0.9523809523809524,1.3142857142857145,matched_null_hallucination,-2284.0,5.796584727453432e-08
