path,file,family,known_public_lb,known_delta_vs_e95,known_beats_e95,q_share_vs_e95,s_share_vs_e95,q2s3_share_vs_e95,mean_abs_logit_move_vs_e95,mean_abs_logit_move_vs_mixmin,cos_move_e95_vs_e95_from_mixmin,cos_move_e95_vs_e72_from_mixmin,cos_move_e95_vs_e72_from_e95,cos_move_e95_vs_e101_loss,cos_move_e95_vs_e154,vs_e95_moved_cells,vs_e95_moved_rows,vs_e95_targets_moved,vs_e95_expected_delta_focus_mean,vs_e95_total_swing,vs_e95_top1_swing,vs_e95_top5_swing,vs_e95_top10_swing,vs_e95_top25_swing,vs_e95_cells_for_2e6_guard,vs_e95_cells_for_e95_edge,vs_e95_cells_to_flip_expected_focus_mean,vs_e95_top1_over_abs_expected,vs_e95_top5_over_abs_expected,vs_e95_support_prob_swing_weighted_focus_mean,vs_mixmin_moved_cells,vs_mixmin_moved_rows,vs_mixmin_targets_moved,vs_mixmin_expected_delta_focus_mean,vs_mixmin_total_swing,vs_mixmin_top1_swing,vs_mixmin_top5_swing,vs_mixmin_top10_swing,vs_mixmin_top25_swing,vs_mixmin_cells_for_2e6_guard,vs_mixmin_cells_for_e95_edge,vs_mixmin_cells_to_flip_expected_focus_mean,vs_mixmin_top1_over_abs_expected,vs_mixmin_top5_over_abs_expected,vs_mixmin_support_prob_swing_weighted_focus_mean,broad_edge_score,broad_edge_gate,low_e72_axis_gate,not_known_public_bad,candidate_gate
analysis_outputs/bridge_scan_candidates/submission_bridge_inv7_s0p25.csv,submission_bridge_inv7_s0p25.csv,other,,,,0.4534689639733156,0.5465310360266842,0.28228707158877925,0.039701105471640435,0.04429909559408578,0.29629688575882,0.028562948173208324,-0.25263981164091437,0.045882266856537304,0.11631113130129139,1630,250,"Q1,Q2,Q3,S1,S2,S3,S4",0.00010714259476510414,0.03970110547164042,6.84049362723379e-05,0.0002979020613419836,0.0005567213552689715,0.001284832820046544,1,1,2,0.6384476353434095,2.7804260480632763,0.48736070163271106,1624,250,"Q1,Q2,Q3,S1,S2,S3,S4",-3.740006001570057e-05,0.04429909559408579,5.437375926768741e-05,0.0002609365221596722,0.00051232774355472,0.0012545422177227669,1,1,1,1.4538414977104654,6.976901161392011,0.4903013664687483,0.0,False,True,True,False
analysis_outputs/submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,e101_q2s3,0.576300366,9.036200000034356e-06,False,0.0641376779429069,0.935862322057093,0.9999999999999909,0.00030835541014597454,0.005239923012922761,-0.6510264869775284,-0.5144021960213223,0.20113407203374936,1.0000000000000002,-0.005523655005929034,50,48,"Q2,S3",4.639793716350395e-05,0.0003083554101459689,1.1619193802823402e-05,5.529633581556495e-05,0.00010574039623860063,0.00022819187816136666,1,2,5,0.2504247928496898,1.1917843593068265,0.5360009201562888,550,250,"Q2,S1,S2,S3",-9.814471761731373e-05,0.005239923012922693,3.485758140847213e-05,0.00016588900744669589,0.0003172211887158026,0.0006845756344840956,1,1,3,0.35516513017428963,1.6902489657520943,0.5158884972030029,0.0,False,False,False,False
analysis_outputs/submission_e108_if_e101win_amp050_079aab57.csv,submission_e108_if_e101win_amp050_079aab57.csv,e101_q2s3,,,,0.06413767794289953,0.9358623220571004,0.9999999999999954,0.0006167108202919335,0.004931567602776804,-0.6510264869775281,-0.5144021960213209,0.20113407203375008,0.9999999999999999,-0.005523655005929049,50,48,"Q2,S3",9.336163619228558e-05,0.0006167108202919311,2.323838760564629e-05,0.00011059267163112947,0.00021148079247719986,0.0004563837563227286,1,1,5,0.24890724448942836,1.1845622692746647,0.5360009201562876,550,250,"Q2,S1,S2,S3",-5.11810185885321e-05,0.004931567602776731,2.323838760564924e-05,0.00011059267163113137,0.00021148079247720333,0.00046028989079275066,1,1,3,0.4540430856305029,2.160814197940003,0.5191329792543186,0.0,False,False,True,False
analysis_outputs/submission_e108_if_e101win_strict_amp038_64514c53.csv,submission_e108_if_e101win_strict_amp038_64514c53.csv,e101_q2s3,,,,0.06413767794290068,0.9358623220570994,0.999999999999994,0.00046870022342187096,0.005079578199646866,-0.6510264869775282,-0.5144021960213218,0.2011340720337496,1.0,-0.005523655005929041,50,48,"Q2,S3",7.074861034750552e-05,0.00046870022342186793,1.7661174580291025e-05,8.405043043965442e-05,0.0001607254022826689,0.0003468516548052729,1,1,5,0.24963281248270808,1.1880152843541738,0.5360009201562873,550,250,"Q2,S1,S2,S3",-7.379404443331214e-05,0.005079578199646793,2.88156006310045e-05,0.00013713491282260642,0.00026223618267173424,0.0005659158578401894,1,1,3,0.3904868048944686,1.858346616935132,0.5175264676427628,0.0,False,False,True,False
analysis_outputs/submission_e142_transferclip_09a92236.csv,submission_e142_transferclip_09a92236.csv,other,,,,0.5081081081081101,0.49189189189188975,0.2540540540540541,0.0021142857142857135,0.00753849038190021,0.042451011907142705,0.016021803117137322,-0.026846588323673728,-0.0386165376999486,0.9399508190927022,185,108,"Q1,Q3,S2,S3,S4",-2.7544255341979527e-05,0.00211428571428571,1.1428571428572081e-05,5.71428571428603e-05,0.00011428571428571992,0.000285714285714296,1,2,3,0.4149166963012456,2.0745834815062243,0.46717780699359696,708,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00017208691012279593,0.00753849038190015,4.647677521129553e-05,0.00022448535683909586,0.00043313314292947597,0.0009399717749432955,1,1,4,0.2700773416068144,1.30448827676033,0.5003658464373724,3.818444586183264e-05,False,True,True,False
analysis_outputs/submission_e143_activeq2s3repair_68ca656f.csv,submission_e143_activeq2s3repair_68ca656f.csv,q2s3_sparse,,,,0.5731707317073207,0.4268292682926793,0.15853658536585188,0.0018742857142857098,0.0072984903819002175,0.02859201681065446,0.0039928530520138145,-0.023410044107274774,-0.01567749772160219,0.9750918563322231,164,106,"Q1,Q3,S2,S3,S4",-2.51852141993458e-05,0.001874285714285705,1.1428571428572073e-05,5.714285714286001e-05,0.00011428571428571895,0.0002857142857142937,1,2,3,0.4537809898344615,2.2689049491722932,0.4732197779009172,689,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00016972786898016218,0.00729849038190015,4.647677521129553e-05,0.00022118534326226084,0.0004229615849544032,0.0009171146320861525,1,1,4,0.27383113622152255,1.3031763409939061,0.5030087915143516,3.491412042814968e-05,False,True,True,False
analysis_outputs/submission_e144_activeboundary_d7b4b331.csv,submission_e144_activeboundary_d7b4b331.csv,repaired_branch,,,,0.5710814094775245,0.42891859052247544,0.16160388821385047,0.0018811428571428538,0.00730534752475735,0.031301925856133735,0.005991536336246517,-0.024358969802615593,-0.01962579558349453,0.9835692989085755,185,108,"Q1,Q3,S2,S3,S4",-3.047595433538905e-05,0.0018811428571428495,1.1428571428572073e-05,5.714285714286001e-05,0.00011428571428571895,0.0002857142857142937,1,2,3,0.37500290566130284,1.8750145283065025,0.4738468482207182,708,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00017501860911620505,0.007305347524757288,4.647677521129553e-05,0.00022118534326226084,0.0004229615849544032,0.0009205432035147241,1,1,4,0.26555333427679617,1.263781859421606,0.5031423021143329,4.2248643644897125e-05,False,True,True,False
analysis_outputs/submission_e154_s3repair_9f2e2e73.csv,submission_e154_s3repair_9f2e2e73.csv,repaired_branch,,,,0.5896895566638509,0.41031044333614924,0.15244476485702707,0.0020176469477509893,0.007441211442541966,0.02378233193702927,-0.012190018108368983,-0.031628728295569924,-0.005523655005929034,0.9999999999999998,294,139,"Q1,Q3,S2,S3,S4",-2.983755801312066e-05,0.0020176469477509833,1.5339633652824394e-05,7.04601978722272e-05,0.00013543134402313104,0.0003205575359349004,1,1,3,0.5141048622705316,2.36145993721213,0.47278238590354293,800,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00017438021279393665,0.007441211442541909,4.647677521129553e-05,0.00022118534326226084,0.00042260125665957623,0.0009144249520941825,1,1,4,0.26652551035831495,1.2684084949685968,0.5023165431812646,4.136363842317678e-05,False,True,True,False
analysis_outputs/submission_e155_bodytemp_d27e7965.csv,submission_e155_bodytemp_d27e7965.csv,repaired_branch,,,,0.5759821145129737,0.4240178854870264,0.15919171028417092,0.0019152688797948758,0.0073391563745639375,0.029502550649442513,0.0014243074215137337,-0.02626826890021428,-0.01612985900360209,0.9907694887202126,294,139,"Q1,Q3,S2,S3,S4",-3.0342251947011358e-05,0.0019152688797948708,1.2406336984634719e-05,6.018814343359336e-05,0.00011911121046022377,0.00029387148451278126,1,2,3,0.40887990140945074,1.9836412781326784,0.47356650779855913,800,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00017488490672782736,0.007339156374563881,4.647677521129553e-05,0.00022118534326226084,0.0004228715028806963,0.0009166900332356177,1,1,4,0.2657563541697005,1.2647480414447123,0.5029330589972487,4.206329277782087e-05,False,True,True,False
analysis_outputs/submission_e156_targetaxis_757546d2.csv,submission_e156_targetaxis_757546d2.csv,repaired_branch,,,,0.5706587764989753,0.42934122350102455,0.16011420284937164,0.0018986448084557972,0.007322857462348381,0.0327524519171573,0.0038115215555431393,-0.02741391536222523,-0.01967852424702662,0.9851229553553638,246,125,"Q1,Q3,S2,S3,S4",-3.105569521052047e-05,0.0018986448084557916,1.2010935886868842e-05,5.902025361458366e-05,0.00011722851310288658,0.00028988382001843917,1,2,3,0.38675469363828635,1.9004647364838212,0.47410493182781915,753,250,"Q1,Q2,Q3,S1,S2,S3,S4",-0.00017559834999133665,0.00732285746234832,4.647677521129553e-05,0.00022118534326226084,0.0004229615849544032,0.0009205432035147241,1,1,4,0.26467660552384753,1.259609462578511,0.5031391962772491,4.3052335151002525e-05,False,True,True,False
