candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,selector_id,rule_family,rule_note,pruned_cells,pruned_q3,pruned_s4,row_idx_list,selected_smooth_gain_sum,selected_pair_delta_sum,selected_smooth_gain_mean,selected_amp_mean,selected_nn_dist_mean,selected_positive_smooth_share,selected_e237_overlap,selected_e230_swing_overlap,selected_e230_risk_overlap,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e230_gate,e230_score,actual_expected_focus,actual_adverse_delta,actual_support_prob_focus_swing_weighted,actual_expected_delta_vs_e224,actual_adverse_reduction_vs_e224,actual_support_gain_vs_e224,e237_like_gate,e237_like_score,overlap_e237,jaccard_e237,overlap_e230_swing25,jaccard_e230_swing25,overlap_e230_risk21,jaccard_e230_risk21,overlap_amp_top25,jaccard_amp_top25
control_e247_nn_smooth_sum_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,control_e247_nn_smooth_sum_top34,submission_e154_s3repair_9f2e2e73.csv,current E247 selected row set,321,235,"Q3,S4",-0.0006898706640537811,-0.0008420168140003652,-0.000610454711075807,-0.0006171404670851707,-0.00039968244899965847,-0.0045617256976387965,0.0027681830436473405,0.007329908741286136,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4822127984124339,0.4717730915561653,0.008188869579330524,0.03996056167367831,0.17209235472968332,2.7815931040016975,1,1,9,0.1425462677875161,0.6358117558846736,0.013416059038097516,0.05984083755023625,False,control_e247_nn_smooth_sum_top34,control,current E247 selected row set,34,34,0,5 46 48 51 52 64 65 76 77 90 99 103 105 108 109 116 134 150 158 160 162 164 166 168 196 212 222 223 230 231 235 236 237 247,3.555889570007099,-3.555889570007099,0.06609622822956054,0.06721282594765998,8.888232969787536,1.0,13,10,7,0.6942252823650142,expected_good_but_low_support,0.5497134939421922,0.0015830454061444264,-0.00017889043929364252,0.4630239642834338,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.65190691797919e-05,-0.0006325915258670097,0.005788959476231037,-0.015211391333964153,0.0006325915258670097,-6.65190691797919e-05,0.005788959476231037,False,1.033820288901409,-0.0007197082220669017,0.0034978930456814644,0.4707756420455069,-6.65190691797919e-05,0.0005961762911840837,0.004986134957097044,True,0.07303493902997032,13,0.2826086956521739,10,0.20408163265306123,7,0.14583333333333334,10,0.20408163265306123
state_score_b0p2_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p2_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.20 * predicted app-entropy state z, top34",321,234,"Q3,S4",-0.0006846615674406223,-0.0008366750086563478,-0.0006076698601388752,-0.0006096398335266439,-0.00036784428699923805,-0.004556338625991581,0.002769978510415869,0.007326317136407448,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48212783664522907,0.4715384296823543,0.008177943392495668,0.03994098127324933,0.17209235472968332,2.7833972686479855,1,1,9,0.1436307996439282,0.6406491894747701,0.013422636037454333,0.05987017352356208,False,state_score_b0p2_top34,appentropy_score,"smooth z-score plus +0.20 * predicted app-entropy state z, top34",34,34,0,5 22 46 48 51 52 64 65 76 77 90 99 105 109 116 117 134 150 158 160 162 164 168 196 212 222 223 230 231 235 236 237 238 247,3.506372762288415,-3.506372762288415,0.06628109024537539,0.06739768796347483,8.988472905467379,1.0,12,10,7,0.6889692533770932,expected_good_but_low_support,0.5662006459604135,0.0015848408729129551,-0.00017368134268048378,0.4625634765950537,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.130997256663308e-05,-0.0006307960590984812,0.005554297602420044,-0.014126859477552073,0.0006307960590984812,-6.130997256663308e-05,0.005554297602420044,False,1.0181665629556664,-0.000714499125453743,0.003499688512449993,0.47058326427432967,-6.13099725666333e-05,0.0005943808244155552,0.004793757185919789,True,0.07210734587737036,12,0.2553191489361702,10,0.20408163265306123,7,0.14583333333333334,10,0.20408163265306123
avoid_high_state_amp_b0p25_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,avoid_high_state_amp_b0p25_top34,submission_e154_s3repair_9f2e2e73.csv,top34 by smooth score penalizing positive state*amplitude interaction beta=0.25,321,234,"Q3,S4",-0.0006936229914776182,-0.0008438806128072977,-0.0006146271477761697,-0.0006223612138493869,-0.00041688048546450226,-0.004574436080777601,0.002784832948001235,0.007359269028778836,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4832739924150937,0.47266323949785705,0.008220085785907228,0.040120625546302066,0.17209235472968332,2.798323666396899,1,1,9,0.14177512802375877,0.6323721728297323,0.01336253478876824,0.059602098595673204,False,avoid_high_state_amp_b0p25_top34,appentropy_amp_penalty,top34 by smooth score penalizing positive state*amplitude interaction beta=0.25,34,34,0,5 25 46 48 51 52 64 65 76 77 81 90 99 103 105 108 134 150 158 160 162 164 166 168 196 212 222 223 230 231 235 236 237 247,3.532854941497506,-3.532854941497506,0.06343540770416575,0.06570163467965341,8.585788743708553,1.0,12,10,7,0.6981556393771896,expected_good_but_low_support,0.538419835531053,0.0015996953104983214,-0.00018264276671747963,0.4647992846535016,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-7.027139660362896e-05,-0.0006159416215131153,0.006679107417922769,-0.015982531097721492,0.0006159416215131153,-7.027139660362896e-05,0.006679107417922769,False,1.0203363153363953,-0.0007234605494907389,0.0035261931862624503,0.471581397846466,-7.027139660362918e-05,0.0005678761506030978,0.00579189075805614,True,0.07196648626925341,12,0.2553191489361702,10,0.20408163265306123,7,0.14583333333333334,10,0.20408163265306123
state_score_bm0p2_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_bm0p2_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.20 * predicted app-entropy state z, top34",321,235,"Q3,S4",-0.0007012880421767718,-0.0008473727663069041,-0.0006156793189227925,-0.0006408120413006187,-0.0004443854854125768,-0.004596013810942119,0.0027964996941225078,0.007392513505064627,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48284921538974435,0.4731527015680035,0.00824979085632678,0.040301864903000306,0.17209235472968332,2.810046930373804,1,1,9,0.1402255314545545,0.6254603698700977,0.013302442849727626,0.05933406519242142,False,state_score_bm0p2_top34,appentropy_score,"smooth z-score plus -0.20 * predicted app-entropy state z, top34",34,34,0,5 33 46 48 51 52 64 76 91 99 103 105 108 111 134 150 158 160 162 164 166 168 194 196 212 222 223 227 230 231 235 236 237 247,3.439892386351385,-3.439892386351385,0.06287392421155003,0.06399052192964948,8.782803787302939,1.0,12,10,7,0.7059185824903725,expected_good_but_low_support,0.516733835487553,0.001611362056619594,-0.00019030781741663326,0.46580236210522674,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-7.793644730278262e-05,-0.0006042748753918425,0.00716856948806921,-0.017532127666925773,0.0006042748753918425,-7.793644730278262e-05,0.00716856948806921,False,1.0234102285495708,-0.0007311256001898925,0.003515277732053998,0.4718448337183247,-7.793644730278272e-05,0.0005787916048115502,0.0060553266299148145,True,0.07191207572061935,12,0.2553191489361702,10,0.20408163265306123,7,0.14583333333333334,10,0.20408163265306123
story_score_b0p5_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_score_b0p5_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.50 * raw app-entropy story z, top34",321,236,"Q3,S4",-0.0006821803759420547,-0.000837129906517749,-0.0006052761777613269,-0.0006041350435470885,-0.0003467993729056789,-0.004594451482448864,0.0027968503108206644,0.0073913017932695285,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017519545357966668,0.4810186039796937,0.47069254971170327,0.008286925973440898,0.040295258997575314,0.17209235472968332,2.810399245583587,1,1,9,0.14415320622666938,0.6429793258705788,0.013304623619415493,0.05934379227279991,False,story_score_b0p5_top34,appentropy_story_score,"smooth z-score plus +0.50 * raw app-entropy story z, top34",34,34,0,5 22 25 48 51 52 64 65 76 77 90 95 96 99 105 109 116 117 134 150 158 160 162 164 168 172 196 212 217 223 230 235 237 238,3.230850287862113,-3.230850287862113,0.058379311913550856,0.0640528894485148,8.366991641474877,0.9117647058823529,9,10,7,0.6863188858843954,expected_good_but_low_support,0.574406551267983,0.0016117126733177507,-0.0001712001511819163,0.46109737905468834,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.8828781068065504e-05,-0.0006039242586936859,0.004708417631768991,-0.013604452894810881,0.0006039242586936859,-5.8828781068065504e-05,0.004708417631768991,False,0.9739201236572085,-0.0007120179339551755,0.003524964294990371,0.4698863631691074,-5.882878106806572e-05,0.0005691050418751772,0.004096856080697542,True,0.06900512862943929,9,0.18,10,0.20408163265306123,7,0.14583333333333334,10,0.20408163265306123
control_e256_top50_amp_then_smooth25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,control_e256_top50_amp_then_smooth25,submission_e154_s3repair_9f2e2e73.csv,E256 public-worse selected row set,330,239,"Q3,S4",-0.0006707695737285118,-0.0008235749150070783,-0.0006000328232627886,-0.0005887009829156685,-0.0003283148756879228,-0.0045832269085204986,0.002785172115088125,0.007368399023608623,9.833848841696186e-05,0.000434857342909863,0.0008243215533751102,0.0017209007245375869,0.4814113369418914,0.46902205998123486,0.008015480365062186,0.039074843307015425,0.17209235472968332,2.7986644765294377,1,1,8,0.14660546970003666,0.6482961659883931,0.013345977613574088,0.0590165301195774,False,control_e256_top50_amp_then_smooth25,control_known_public_worse,E256 public-worse selected row set,25,25,0,5 51 52 87 96 105 109 116 138 150 158 160 164 166 188 196 212 222 223 230 231 235 236 237 247,2.6023204625418845,-2.6023204625418845,0.07303601157146047,0.08871512352624354,10.0630397346767,0.92,14,14,7,0.6745739857247588,expected_good_but_low_support,0.6154258031079762,0.0016000344775852111,-0.00015978934896837337,0.45783792548198665,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-4.741797885452262e-05,-0.0006156024544262252,0.0030379279013005855,-0.011152189421443609,0.0006156024544262252,-4.741797885452262e-05,0.0030379279013005855,True,0.9699073472836722,-0.0007006071317416326,0.003501585756234912,0.46843364137926474,-4.741797885452284e-05,0.000592483580630636,0.0026441342908548604,True,0.06844179671435974,14,0.3888888888888889,14,0.3888888888888889,7,0.1794871794871795,14,0.3888888888888889
avoid_high_state_amp_b0p5_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,avoid_high_state_amp_b0p5_top34,submission_e154_s3repair_9f2e2e73.csv,top34 by smooth score penalizing positive state*amplitude interaction beta=0.50,321,233,"Q3,S4",-0.0006862330926120974,-0.0008404969944496232,-0.0006052278378839269,-0.0006129744455027422,-0.00039103907451066964,-0.004617950727857076,0.002810674358955068,0.007428625086812143,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017793187753264114,0.4826867335334422,0.4707341413386361,0.008316759665083022,0.04049873489695094,0.17209235472968332,2.824290262309627,1,1,9,0.1433018743567778,0.6391820548550852,0.013237777821300981,0.05904563403314642,False,avoid_high_state_amp_b0p5_top34,appentropy_amp_penalty,top34 by smooth score penalizing positive state*amplitude interaction beta=0.50,34,34,0,5 25 38 46 48 51 52 64 65 76 77 81 90 99 103 108 111 134 150 158 160 162 164 166 168 196 212 222 223 230 231 235 236 247,3.411481839939217,-3.411481839939217,0.05895893377793782,0.06213183757499787,8.144741177306114,1.0,11,8,6,0.6903799208798247,expected_good_but_low_support,0.5611234191045088,0.001625536721452154,-0.00017525286785195895,0.4612682531820741,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.28814977381082e-05,-0.0005901002105592823,0.004750009258701837,-0.014455784764702467,0.0005901002105592823,-6.28814977381082e-05,0.004750009258701837,False,0.9647190437576166,-0.0007160706506252182,0.0035520345972162833,0.47001155449933746,-6.288149773810842e-05,0.0005420347396492648,0.004222047410927576,True,0.06819343147995953,11,0.22916666666666666,8,0.1568627450980392,6,0.12244897959183673,8,0.1568627450980392
avoid_high_state_amp_b0p75_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,avoid_high_state_amp_b0p75_top34,submission_e154_s3repair_9f2e2e73.csv,top34 by smooth score penalizing positive state*amplitude interaction beta=0.75,321,234,"Q3,S4",-0.0006813186351651997,-0.0008354421172531276,-0.0006066173723212222,-0.0006018964159212491,-0.00037951793186847676,-0.004609383672286214,0.0028221955015972607,0.007431579173883474,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017793187753264114,0.4833703610862286,0.47143602386350547,0.008322099708221285,0.04051483973300959,0.17209235472968332,2.8358672174525634,1,1,9,0.14433553309916097,0.6437925745844395,0.013232515743430305,0.05902216312070175,False,avoid_high_state_amp_b0p75_top34,appentropy_amp_penalty,top34 by smooth score penalizing positive state*amplitude interaction beta=0.75,34,34,0,5 25 33 46 48 51 52 64 65 76 77 81 90 99 103 108 111 134 150 158 160 162 164 166 168 196 212 222 223 230 231 235 236 247,3.406312187564387,-3.406312187564387,0.059713562000250506,0.06197978897573817,8.141208119663709,1.0,11,8,6,0.6856058399379008,expected_good_but_low_support,0.5773124698247154,0.0016370578640943468,-0.00017033841040506117,0.4626104914981765,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.7967040291210495e-05,-0.0005785790679170896,0.005451891783571194,-0.013422126022319292,0.0005785790679170896,-5.7967040291210495e-05,0.005451891783571194,False,0.9366542417037372,-0.0007111561931783204,0.003563555739858476,0.4705860086688318,-5.7967040291210603e-05,0.0005305135970070721,0.004796501580421941,True,0.06640944377516413,11,0.22916666666666666,8,0.1568627450980392,6,0.12244897959183673,8,0.1568627450980392
state_score_bm0p4_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_bm0p4_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.40 * predicted app-entropy state z, top34",321,237,"Q3,S4",-0.0007050334167403405,-0.0008380228764846452,-0.0006105137503425368,-0.0006665636233938394,-0.00045327318110731005,-0.004666660091763133,0.002858710655716034,0.007525370747479167,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48366856984728307,0.4735639202427534,0.008422586061435576,0.04102616451117926,0.17209235472968332,2.8725592639273914,1,1,9,0.13948060628334633,0.6221377140864011,0.013067593839134514,0.058286547329550645,False,state_score_bm0p4_top34,appentropy_score,"smooth z-score plus -0.40 * predicted app-entropy state z, top34",34,34,0,5 27 33 34 40 46 48 51 52 64 66 76 91 99 108 134 139 150 158 160 162 166 168 194 196 212 222 223 227 230 235 236 237 247,3.14819250348478,-3.14819250348478,0.05461435740817995,0.05715228151125403,8.801346775385307,0.9411764705882353,10,9,7,0.7097462007888912,expected_good_but_low_support,0.5067604784722878,0.00167357301821312,-0.00019405319198020197,0.46681995303689927,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-8.168182186635124e-05,-0.0005420639137983163,0.007579788162819123,-0.01827705283813394,0.0005420639137983163,-8.168182186635124e-05,0.007579788162819123,False,0.9458839280649306,-0.0007348709747534611,0.003575677899842369,0.4721916878873255,-8.168182186635135e-05,0.0005183914370231789,0.006402180798915635,True,0.06624822949414634,10,0.20408163265306123,9,0.18,7,0.14583333333333334,9,0.18
story_score_bm0p5_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_score_bm0p5_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.50 * raw app-entropy story z, top34",321,234,"Q3,S4",-0.0007039960066039606,-0.0008418478678430649,-0.0006149835622037082,-0.0006551565897651087,-0.0004309508224605424,-0.004676094051957397,0.0028599002032628357,0.007535994255220233,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48347975632646595,0.47291652423939434,0.008422715837396254,0.04108408083063989,0.17209235472968332,2.8737545740643635,1,1,9,0.13968614522593886,0.623054497654437,0.013049172423246228,0.058204380655083425,False,story_score_bm0p5_top34,appentropy_story_score,"smooth z-score plus -0.50 * raw app-entropy story z, top34",34,34,0,5 27 36 40 46 51 52 66 76 91 98 108 111 134 150 158 160 166 168 194 196 198 205 212 222 223 227 228 230 231 235 236 237 247,2.9686314780222043,-2.9686314780222043,0.054695248901894866,0.05660548331869919,8.937072661238116,0.9705882352941176,11,9,7,0.7085793114518394,expected_good_but_low_support,0.5094841855809077,0.0016747625657599218,-0.0001930157818438221,0.4656215760952351,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-8.064441172997135e-05,-0.0005408743662515146,0.006932392159460066,-0.018071513895541402,0.0005408743662515146,-8.064441172997135e-05,0.006932392159460066,False,0.9413013381567789,-0.0007338335646170813,0.003558524788908459,0.47154525119134916,-8.064441172997156e-05,0.0005355445479570892,0.005755744102939275,True,0.06593224564010426,11,0.22916666666666666,9,0.18,7,0.14583333333333334,9,0.18
