method,target,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mixmin_better_block_rate,mean_predicted_rate
transition_raw_topology_baseedge_mid_k16_a4_w0.35,Q1,-0.0010018132708294978,-0.0022760545934394894,0.4722222222222222,0.48982946253308246
transition_full_transition_baseedge_mid_k16_a12_w0.35,Q1,-0.0009981665574680773,-0.0023480552854481546,0.4444444444444444,0.4958546890969273
transition_raw_residual_baseedge_mid_k8_a12_w1.00,Q1,-0.0009956888446543833,-0.0016262616814689684,0.5,0.48984390760358476
transition_raw_residual_baseedge_mid_k8_a4_w0.65,Q1,-0.0009954763958263117,-0.0015830402218685096,0.5,0.4896927347257982
transition_topology_baseedge_mid_k4_a12_w0.65,Q1,-0.000994601875580294,-0.00236740188093883,0.5,0.5018087257678426
transition_raw_topology_baseedge_mid_k16_a24_w0.65,Q1,-0.000992334284988349,-0.002282416761377863,0.4722222222222222,0.49047801843074346
transition_topology_baseedge_mid_k4_a24_w1.00,Q1,-0.0009763414351622747,-0.002362616101091173,0.5,0.5014651426326179
transition_raw_residual_baseedge_mid_k4_a24_w0.35,Q1,-0.0009723570267121552,-0.002298235056105966,0.5,0.49367724668545904
transition_topology_baseedge_mid_k8_a4_w0.65,Q1,-0.0009684476791472623,-0.002243834004025984,0.5277777777777778,0.5000501671779626
transition_raw_topology_baseedge_mid_k16_a12_w0.35,Q1,-0.000964969713228879,-0.0023034194740116903,0.4722222222222222,0.4925147215211563
transition_full_transition_baseedge_mid_k16_a24_w0.35,Q1,-0.000962384046352152,-0.0023575609776623177,0.4722222222222222,0.49698021109182755
transition_raw_residual_baseedge_mid_k8_a12_w0.65,Q1,-0.0009595396356128983,-0.001830179605221179,0.5,0.49197346358053906
transition_raw_topology_baseedge_mid_k8_a4_w0.65,Q1,-0.0009569262036405748,-0.0017505842803065522,0.5,0.47406519933285907
transition_raw_residual_baseedge_mid_k8_a24_w1.00,Q1,-0.000956299958442881,-0.0018474016237799821,0.4722222222222222,0.49219930234369674
transition_raw_residual_baseedge_mid_k8_a4_w0.35,Q1,-0.0009509007983459661,-0.0018770163209726218,0.4722222222222222,0.49259492686855805
transition_topology_baseedge_mid_k8_a12_w1.00,Q1,-0.0009459793572002165,-0.0022341681591638227,0.5,0.5000194542646805
transition_raw_topology_baseedge_mid_k16_a24_w0.35,Q1,-0.0009390763305530197,-0.002326991526036012,0.4722222222222222,0.494671913348205
transition_topology_baseedge_mid_k4_a24_w0.65,Q1,-0.0009365726782895991,-0.0023610461757912144,0.5,0.5007578573219557
transition_raw_topology_baseedge_mid_k8_a12_w1.00,Q1,-0.0009343782987201452,-0.0017755363327467248,0.5,0.47558006587221463
transition_topology_baseedge_mid_k4_a12_w0.35,Q1,-0.0009328589767842783,-0.0023617270244500866,0.5,0.5006968467780533
transition_raw_residual_baseedge_mid_k16_a4_w0.65,Q1,-0.0009327192428423454,-0.0015708210397140732,0.4722222222222222,0.4753977611776464
transition_raw_residual_baseedge_mid_k8_a24_w0.65,Q1,-0.00092851329154816,-0.002015298837528006,0.4722222222222222,0.49452441411789927
transition_raw_residual_baseedge_mid_k16_a24_w1.00,Q1,-0.0009264358390393754,-0.001691011305786077,0.4444444444444444,0.4792676583093305
transition_raw_residual_baseedge_mid_k8_a12_w0.35,Q1,-0.0009217073257820516,-0.0020631293141661375,0.4722222222222222,0.495212149694542
transition_raw_residual_baseedge_mid_k16_a12_w0.65,Q1,-0.0009210223863794944,-0.001722981944655128,0.4444444444444444,0.48039841606120615
transition_raw_residual_baseedge_mid_k16_a12_w1.00,Q1,-0.0009098526903966584,-0.0015117586506857394,0.4722222222222222,0.474388004749494
transition_topology_baseedge_mid_k4_a24_w0.35,Q1,-0.0009093454913557482,-0.0023702832930235407,0.4722222222222222,0.5003415989965709
transition_raw_residual_baseedge_mid_k8_a24_w0.35,Q1,-0.0009064535677753694,-0.0021807209621364974,0.4722222222222222,0.4969278446599213
transition_raw_residual_baseedge_mid_k16_a4_w0.35,Q1,-0.0009038773755834684,-0.001843573524994222,0.4722222222222222,0.4844501921234507
transition_raw_residual_baseedge_mid_k16_a24_w0.65,Q1,-0.0009006437049232399,-0.0018741255918429183,0.4722222222222222,0.4854191888696501
transition_raw_residual_baseedge_mid_k16_a12_w0.35,Q1,-0.0008926474472242884,-0.0019750344748022414,0.5,0.4884897032916744
transition_raw_residual_baseedge_mid_k16_a24_w0.35,Q1,-0.0008873150567496384,-0.002088904773339664,0.5,0.49177890576531386
edge_mid,Q1,-0.0008823969435230579,-0.002388361103564125,0.5,0.5
transition_topology_baseedge_mid_k8_a12_w0.65,Q1,-0.0008780721629348336,-0.002228997921684022,0.5,0.49979935989747915
transition_topology_baseedge_mid_k8_a24_w1.00,Q1,-0.0008751706810110859,-0.0022311844388109314,0.5,0.4997850290130452
transition_topology_baseedge_mid_k8_a4_w0.35,Q1,-0.0008709663390890778,-0.002235645996788886,0.5,0.4997637145080408
transition_raw_topology_baseedge_mid_k8_a12_w0.65,Q1,-0.0008678145255329514,-0.0019234769628657866,0.4722222222222222,0.48281108506349546
transition_topology_baseedge_mid_k8_a24_w0.35,Q1,-0.0008661533007299828,-0.0023157943696971665,0.4722222222222222,0.4997966886504067
transition_raw_topology_baseedge_mid_k8_a24_w1.00,Q1,-0.0008651346166222274,-0.001937016384376174,0.4722222222222222,0.4833859436121932
transition_raw_topology_baseedge_mid_k8_a24_w0.35,Q1,-0.0008619357041077529,-0.0022113732722252965,0.4722222222222222,0.4938016519713566
transition_topology_baseedge_mid_k8_a24_w0.65,Q1,-0.0008618634228060609,-0.002265901335074801,0.4722222222222222,0.4997241530896491
transition_topology_baseedge_mid_k8_a12_w0.35,Q1,-0.0008618015109318895,-0.0022791436166313466,0.4722222222222222,0.49973305217106884
transition_raw_topology_baseedge_mid_k8_a4_w0.35,Q1,-0.0008613389341682041,-0.0019605035809960713,0.4722222222222222,0.48436206822251876
transition_raw_topology_baseedge_mid_k8_a12_w0.35,Q1,-0.0008553090879857299,-0.0021125630815348054,0.4722222222222222,0.49023335649723104
transition_raw_topology_baseedge_mid_k8_a24_w0.65,Q1,-0.0008544948868791113,-0.002072881998055923,0.4722222222222222,0.48875784727550325
transition_full_transition_baseedge_mid_k4_a24_w0.35,Q1,-0.0007966629259161558,-0.0021468055089950036,0.4722222222222222,0.5014725629583918
transition_topology_baseedge_mid_k16_a24_w0.35,Q1,-0.0007931400336865595,-0.0022819839345044773,0.4722222222222222,0.49931481951464957
transition_full_transition_baseedge_mid_k8_a24_w0.35,Q1,-0.000779702439056849,-0.0021604611491366213,0.4722222222222222,0.5005541794959556
transition_topology_baseedge_mid_k16_a12_w0.35,Q1,-0.0007571120828943432,-0.002238973563061082,0.4722222222222222,0.4990670714147069
transition_full_transition_baseedge_mid_k4_a12_w0.35,Q1,-0.0007358430470443493,-0.0019719786230162272,0.4722222222222222,0.5025529204935413
transition_full_transition_baseedge_mid_k4_a24_w0.65,Q1,-0.0007275477518647313,-0.0019477213241645395,0.4722222222222222,0.5027044898857529
transition_topology_baseedge_mid_k16_a24_w0.65,Q1,-0.0007233038798541683,-0.002198526936119907,0.4722222222222222,0.4988635093994105
transition_full_transition_baseedge_mid_k8_a12_w0.35,Q1,-0.0007220353187962574,-0.0020281329745641765,0.4444444444444444,0.5008190281480162
transition_topology_baseedge_mid_k16_a4_w0.35,Q1,-0.0007126136432441772,-0.002185711144734021,0.4722222222222222,0.49880685318480444
transition_full_transition_baseedge_mid_k8_a24_w0.65,Q1,-0.0006987851588602588,-0.001973073102008776,0.4444444444444444,0.5009076283785105
transition_topology_baseedge_mid_k16_a12_w0.65,Q1,-0.0006679469309934043,-0.0021319303157179576,0.4722222222222222,0.4986254294312673
transition_raw_topology_baseedge_mid_k4_a24_w0.35,Q1,-0.0006592301287535549,-0.002037562352928262,0.4444444444444444,0.4995265824019024
transition_full_transition_baseedge_mid_k4_a24_w1.00,Q1,-0.0006563252987718067,-0.001732689096858775,0.4722222222222222,0.5040741747494317
transition_topology_baseedge_mid_k16_a24_w1.00,Q1,-0.0006555068803150426,-0.002116848814726308,0.4722222222222222,0.49859553779499094
transition_full_transition_baseedge_mid_k8_a4_w0.35,Q1,-0.0006327509628587378,-0.0018079495178996092,0.4444444444444444,0.5010662446522479
transition_full_transition_baseedge_mid_k4_a12_w0.65,Q1,-0.0006318546932013449,-0.0016546777379643951,0.4722222222222222,0.5045860547375892
transition_full_transition_baseedge_mid_k8_a24_w1.00,Q1,-0.0006189575166065287,-0.0017711288070382742,0.4444444444444444,0.5010746128874976
transition_full_transition_baseedge_mid_k4_a4_w0.35,Q1,-0.0006174192657687616,-0.0016071409119014848,0.4722222222222222,0.5049030091316833
transition_topology_baseedge_mid_k16_a4_w0.65,Q1,-0.0006116632916861708,-0.0020629167948484927,0.4722222222222222,0.4986053442667646
transition_full_transition_baseedge_mid_k8_a12_w0.65,Q1,-0.000611018225119214,-0.0017494351213538288,0.4444444444444444,0.501074112427927
transition_topology_baseedge_mid_k16_a12_w1.00,Q1,-0.0005970682257791405,-0.0020444192805578096,0.4722222222222222,0.4986711676857275
transition_topology_baseedge_mid_k16_a4_w1.00,Q1,-0.0005606165409470516,-0.0019913333615006984,0.4722222222222222,0.4992956777402083
transition_full_transition_baseedge_mid_k4_a12_w1.00,Q1,-0.0005501991690440499,-0.001358245504975375,0.4722222222222222,0.5066469667177586
transition_full_transition_baseedge_mid_k8_a12_w1.00,Q1,-0.0005266981115391634,-0.001478702950554055,0.4722222222222222,0.5006401471714101
transition_full_transition_baseedge_mid_k4_a4_w0.65,Q1,-0.0005144407974828291,-0.0011694339385530969,0.5,0.5081183762406686
transition_full_transition_baseedge_mid_k8_a4_w0.65,Q1,-0.0005136700884727001,-0.0014233522677516138,0.4722222222222222,0.500429306257416
transition_raw_topology_baseedge_mid_k4_a12_w0.35,Q1,-0.0004986648210174369,-0.0017848452150220474,0.4444444444444444,0.4992903738590966
transition_full_transition_baseedge_mid_k4_a4_w1.00,Q1,-0.0004842184377019629,-0.0008238553748433739,0.5,0.5115231211343836
transition_full_transition_baseedge_mid_k8_a4_w1.00,Q1,-0.00047860350523024043,-0.001121021407157374,0.4722222222222222,0.49822307591468884
transition_raw_topology_baseedge_mid_k4_a24_w0.65,Q1,-0.00047648784633082594,-0.0017499034399893723,0.4444444444444444,0.4992693854916518
transition_raw_topology_baseedge_mid_k4_a24_w1.00,Q1,-0.0002812949094918991,-0.0014417757617535285,0.4444444444444444,0.4992571354498428
transition_raw_residual_baseedge_mid_k8_a4_w1.00,Q1,-0.00024418417870962814,-0.0008462783188495082,0.5,0.5009379982128073
transition_raw_topology_baseedge_mid_k4_a12_w0.65,Q1,-0.00021118815801111256,-0.0013307623842683108,0.4444444444444444,0.49934709813677475
transition_raw_topology_baseedge_mid_k4_a4_w0.35,Q1,-0.00016867238539999984,-0.0012633179620546034,0.4444444444444444,0.4994317074262054
transition_raw_residual_baseedge_mid_k16_a4_w1.00,Q1,-4.597323593228442e-05,-0.0007381756402462555,0.4722222222222222,0.4822578657538922
transition_raw_topology_baseedge_mid_k4_a12_w1.00,Q1,5.116225298081512e-05,-0.0009123172425620126,0.4444444444444444,0.5003288173339588
transition_raw_residual_baseraw_k4_a4_w1.00,Q1,5.6384682067200484e-05,0.0012598042488860802,0.4444444444444444,0.46923214900881277
transition_raw_topology_baseedge_mid_k4_a4_w0.65,Q1,0.00021368909780855637,-0.0006474642645451616,0.4444444444444444,0.5016981916072928
transition_raw_residual_basesubject_k4_a4_w1.00,Q1,0.0002787642355219582,0.0005300483175505913,0.5,0.493783123797004
edge_shrink050,Q1,0.0002808931447810896,-0.0007434342351037848,0.5833333333333334,0.48993083658204917
transition_raw_residual_baseedge_shrink025_k4_a4_w1.00,Q1,0.00036445354355958817,0.0010744857330046839,0.4444444444444444,0.511793500590827
transition_raw_residual_baseraw_k4_a4_w0.65,Q1,0.0004502733212941643,0.001194725655519159,0.4444444444444444,0.47319939860466903
transition_raw_topology_baseedge_mid_k4_a4_w1.00,Q1,0.0004513785672371555,-0.00019477674547362485,0.4444444444444444,0.5063859191044315
transition_raw_residual_baseedge_shrink025_k8_a4_w1.00,Q1,0.00046436841307088495,0.0018535719408320156,0.4722222222222222,0.45952763520574597
transition_raw_residual_basesubject_k4_a4_w0.65,Q1,0.0005859510658364319,0.0006624694672836937,0.4722222222222222,0.4890059006443636
calendar_count_strict,Q1,0.000649262090596273,-2.9792777753740204e-05,0.4722222222222222,0.46421477637101805
transition_raw_residual_baseedge_shrink025_k16_a4_w1.00,Q1,0.0006587003600512064,0.0017801142115369008,0.5,0.45214483333553446
transition_raw_residual_baseedge_shrink025_k4_a4_w0.65,Q1,0.000689118087170131,0.0008933292966555625,0.5,0.511922520917624
transition_raw_residual_baseraw_k4_a12_w1.00,Q1,0.0006941909950046656,0.0011956996310457874,0.4166666666666667,0.47596116475731404
transition_raw_residual_baseedge_shrink025_k8_a4_w0.65,Q1,0.0007330318507999358,0.0014729071127467257,0.5,0.4706512063703876
transition_raw_residual_baseedge_shrink025_k16_a12_w1.00,Q1,0.0007568993340538836,0.0014636389354702785,0.5,0.46099856553307955
transition_raw_residual_basesubject_k4_a12_w1.00,Q1,0.0007605541524486216,0.0007324648949298221,0.4166666666666667,0.48706938537053485
transition_raw_residual_baseedge_shrink025_k8_a12_w1.00,Q1,0.0007670192238180991,0.0014027414727179287,0.5,0.4723352447343909
transition_raw_residual_baseedge_shrink025_k16_a4_w0.65,Q1,0.0007740870216189608,0.0013716770271515436,0.5,0.46323881280630946
transition_raw_residual_baseedge_shrink025_k4_a12_w1.00,Q1,0.0008006090717750973,0.0007739565502443008,0.5,0.5097121438913836
transition_raw_residual_baseedge_shrink025_k16_a24_w1.00,Q1,0.0008051362604211958,0.0011245869285530013,0.5277777777777778,0.4687068831685008
transition_raw_residual_baseedge_shrink025_k16_a12_w0.65,Q1,0.0008107451693043923,0.0010593079019207434,0.5277777777777778,0.47003409992623774
transition_raw_residual_baseedge_shrink025_k16_a4_w0.35,Q1,0.000825117129808519,0.0008360080276414131,0.5555555555555556,0.47424379453766907
transition_raw_residual_baseedge_shrink025_k16_a24_w0.65,Q1,0.0008277263740454091,0.0007846431655195148,0.5555555555555556,0.47514270998464714
transition_raw_residual_baseedge_shrink025_k16_a12_w0.35,Q1,0.0008349882964315363,0.0006264109761722034,0.5555555555555556,0.4777524860061779
transition_raw_residual_baseedge_shrink025_k16_a24_w0.35,Q1,0.0008421330070862898,0.00046371225139555907,0.5277777777777778,0.4801847052322475
edge_shrink025,Q1,0.0008625602316665995,7.905817337351222e-05,0.5555555555555556,0.48489625487307386
transition_topology_baseedge_shrink025_k16_a24_w0.35,Q1,0.0008710354505308533,0.0006670249393976205,0.4444444444444444,0.48011325153002116
transition_raw_residual_baseedge_shrink025_k4_a4_w0.35,Q1,0.0008764818746408367,0.0006167051916486951,0.5555555555555556,0.5053540057908852
transition_raw_residual_baseedge_shrink025_k8_a12_w0.65,Q1,0.0008775549097752442,0.0010482148791174759,0.5277777777777778,0.4789393248326804
transition_raw_residual_baseedge_shrink025_k8_a24_w1.00,Q1,0.0008828111484122512,0.0010186933965846629,0.5555555555555556,0.47935432508133125
transition_raw_residual_baseedge_shrink025_k4_a12_w0.65,Q1,0.0008847344998237161,0.0005862578538082777,0.5555555555555556,0.5043827443878219
transition_raw_residual_baseedge_shrink025_k8_a4_w0.35,Q1,0.0008906250276051455,0.0009681276659873309,0.5555555555555556,0.4800213065842667
transition_raw_residual_baseedge_shrink025_k4_a24_w0.35,Q1,0.0008941527107088321,0.00025520131097939467,0.5277777777777778,0.4922046941947387
transition_raw_residual_baseedge_shrink025_k4_a24_w1.00,Q1,0.0008948842748716097,0.0005358295104525244,0.5833333333333334,0.5027047878313341
transition_full_transition_baseedge_shrink025_k16_a24_w0.35,Q1,0.0008990956556192542,0.0006256334233490306,0.5,0.4908629315393312
transition_raw_residual_baseedge_shrink025_k8_a24_w0.35,Q1,0.0009030153209918854,0.0004503193609627905,0.5,0.4841598197998689
transition_raw_residual_baseedge_shrink025_k4_a12_w0.35,Q1,0.0009041372006185493,0.00037665771782331714,0.5277777777777778,0.496952900967896
transition_raw_residual_baseedge_shrink025_k4_a24_w0.65,Q1,0.0009045070188310551,0.00039314326818288187,0.5277777777777778,0.4975758501059518
transition_raw_residual_baseedge_shrink025_k8_a24_w0.65,Q1,0.0009096176326036063,0.0007336039111636131,0.5277777777777778,0.48245076557865324
transition_raw_residual_baseedge_shrink025_k8_a12_w0.35,Q1,0.0009105583331361779,0.0006523482409947829,0.5277777777777778,0.48306427991564516
transition_topology_baseedge_shrink025_k4_a24_w0.35,Q1,0.0009291282527400766,0.0003872966701800148,0.5277777777777778,0.4924150157521044
transition_topology_baseedge_shrink025_k16_a12_w0.35,Q1,0.0009312034794431472,0.0009109710629500537,0.4166666666666667,0.4797465751076667
transition_full_transition_baseedge_shrink025_k16_a12_w0.35,Q1,0.0009405142237730057,0.0008492599764341206,0.4444444444444444,0.49374101336001985
transition_full_transition_baseedge_shrink025_k4_a24_w0.35,Q1,0.0009461703119653802,0.0002864377319205093,0.5,0.4943956430109362
transition_raw_topology_baseedge_shrink025_k4_a24_w0.35,Q1,0.0009569780530576144,0.0004586094474582682,0.5,0.49224322528596776
transition_raw_residual_basesubject_k4_a4_w0.35,Q1,0.0009570548672061585,0.0007996396784152732,0.4166666666666667,0.4851271060738081
transition_raw_residual_baseraw_k4_a4_w0.35,Q1,0.000965004587825399,0.0012014351492039,0.4166666666666667,0.47904120677963086
transition_topology_baseedge_shrink025_k4_a12_w0.35,Q1,0.0009837772178424447,0.0006079195818304295,0.5,0.49801305941054186
transition_raw_residual_basesubject_k4_a12_w0.65,Q1,0.0009916106263767452,0.0008100435183235333,0.3888888888888889,0.48479806664032477
transition_topology_baseedge_shrink025_k4_a24_w0.65,Q1,0.000991888050947929,0.0006385121172014399,0.5,0.49881773498672644
transition_full_transition_baseedge_shrink025_k16_a24_w0.65,Q1,0.0009975964890824066,0.0010656782490567973,0.3888888888888889,0.4968338413376079
transition_full_transition_baseedge_shrink025_k4_a12_w0.35,Q1,0.0010052356649236994,0.00043014620431830464,0.4722222222222222,0.5014541137063407
transition_raw_residual_baseraw_k4_a12_w0.65,Q1,0.0010110215079729835,0.0012017872002245194,0.4166666666666667,0.47955527590164354
transition_full_transition_baseedge_shrink025_k4_a24_w0.65,Q1,0.001013409583746056,0.0004497919903058993,0.5,0.5024562656083325
transition_full_transition_baseedge_shrink025_k16_a4_w0.35,Q1,0.001019745085768611,0.0011360415846088487,0.3888888888888889,0.49791033434801363
transition_topology_baseedge_shrink025_k16_a24_w0.65,Q1,0.001020620158272802,0.0011480696771802934,0.3888888888888889,0.4803793526660108
transition_raw_residual_basesubject_k8_a12_w1.00,Q1,0.0010279514532313446,0.0004899777593990631,0.4444444444444444,0.49651425428734974
transition_raw_residual_basesubject_k8_a4_w0.65,Q1,0.0010303111971719816,0.00046068246343118776,0.4444444444444444,0.49807848614948064
transition_raw_topology_baseedge_shrink025_k4_a12_w0.35,Q1,0.001031777081384038,0.0007345036610288402,0.5,0.4978525565896416
transition_raw_topology_baseedge_shrink025_k4_a24_w0.65,Q1,0.0010427533946180873,0.0007731432276262551,0.5,0.49866116397804267
transition_raw_residual_basesubject_k4_a24_w1.00,Q1,0.0010467155071567805,0.0008257360229640501,0.3888888888888889,0.4842748593784184
transition_topology_baseedge_shrink025_k16_a4_w0.35,Q1,0.0010556869188574536,0.001225331933995058,0.3888888888888889,0.4807907373203014
transition_topology_baseedge_shrink025_k8_a24_w0.35,Q1,0.001064592397852972,0.0005614162059820876,0.4722222222222222,0.49084049755160675
transition_topology_baseedge_shrink025_k4_a24_w1.00,Q1,0.0010711042905801522,0.0009118702303373108,0.4722222222222222,0.506468023163672
transition_raw_residual_baseraw_k4_a24_w1.00,Q1,0.0010830875500422344,0.0012015628555393325,0.4444444444444444,0.48035055986783615
transition_full_transition_baseedge_shrink025_k4_a24_w1.00,Q1,0.001086685575462658,0.0006228998083491955,0.5277777777777778,0.5117041457123963
transition_raw_topology_baseedge_shrink025_k16_a24_w0.35,Q1,0.0010935054756055825,0.0009210961234643384,0.4166666666666667,0.4802134893360656
transition_raw_residual_basesubject_k8_a12_w0.65,Q1,0.0010993607790640322,0.0006413640555248756,0.4444444444444444,0.4904732176960746
transition_topology_baseedge_shrink025_k4_a12_w0.65,Q1,0.0011039581803055443,0.0010131783970911397,0.4722222222222222,0.5095665495429222
transition_raw_residual_basesubject_k8_a24_w1.00,Q1,0.001109081533263666,0.0006531705174742694,0.4166666666666667,0.490069591637148
transition_full_transition_baseedge_shrink025_k4_a12_w0.65,Q1,0.0011141189294364593,0.0006862637808882679,0.5277777777777778,0.515270341599474
transition_topology_baseedge_shrink025_k4_a4_w0.35,Q1,0.0011253834207106393,0.0010759081047947289,0.4722222222222222,0.5115709624846354
transition_raw_residual_basesubject_k8_a4_w0.35,Q1,0.0011264817661911374,0.0006729053354859629,0.4166666666666667,0.48940332012690263
transition_full_transition_baseedge_shrink025_k4_a4_w0.35,Q1,0.0011312351426141871,0.0007254048321649809,0.5555555555555556,0.5175150819108525
transition_raw_residual_baseraw_k8_a4_w1.00,Q1,0.0011343535461164863,0.002027906004788237,0.3611111111111111,0.5119218659409492
transition_full_transition_baseedge_shrink025_k16_a12_w0.65,Q1,0.0011369920416641809,0.0014450563465066414,0.3333333333333333,0.5030887570289522
transition_raw_topology_baseedge_shrink025_k4_a24_w1.00,Q1,0.0011487863102149789,0.0011235214768295211,0.5,0.506282698790384
transition_full_transition_baseedge_shrink025_k16_a24_w1.00,Q1,0.0011778864130441902,0.001537068296318503,0.3333333333333333,0.5047829395123142
transition_raw_residual_basesubject_k4_a24_w0.65,Q1,0.0011896207311946382,0.0008611230906611783,0.3888888888888889,0.4828874174610771
transition_raw_topology_baseedge_shrink025_k4_a12_w0.65,Q1,0.0011922236323932524,0.0012559953294246872,0.5,0.5093041000127052
transition_raw_topology_baseedge_shrink025_k8_a24_w0.35,Q1,0.001198890456129888,0.0008517097811547488,0.5277777777777778,0.49416955589414246
transition_raw_residual_basesubject_k4_a12_w0.35,Q1,0.0012049768872255404,0.0008644477293368113,0.3888888888888889,0.48273189137083095
transition_raw_residual_basesubject_k8_a24_w0.65,Q1,0.0012150715226856602,0.0007555702383158872,0.4166666666666667,0.48663843875572205
transition_topology_baseedge_shrink025_k8_a12_w0.35,Q1,0.0012163404975395833,0.0008472633554784947,0.4444444444444444,0.49533356832853603
transition_raw_topology_baseedge_shrink025_k4_a4_w0.35,Q1,0.0012203844634566389,0.0013387943264762437,0.4722222222222222,0.5112309620893867
transition_full_transition_baseedge_shrink025_k4_a12_w1.00,Q1,0.0012297961393933792,0.000945575583537349,0.5277777777777778,0.5304801655797309
transition_raw_residual_basesubject_k8_a4_w1.00,Q1,0.001231550913742348,0.0003490451608353219,0.4166666666666667,0.5101691644761641
transition_full_transition_baseedge_shrink025_k8_a24_w0.35,Q1,0.0012375998760523529,0.000726234516693401,0.5277777777777778,0.4945625508897585
transition_raw_topology_baseedge_shrink025_k16_a12_w0.35,Q1,0.0012388266577678861,0.0012743753457747117,0.3888888888888889,0.47938096529018115
transition_topology_baseedge_shrink025_k16_a12_w0.65,Q1,0.0012398933447783256,0.0015661446227277667,0.3333333333333333,0.48372953380267464
transition_raw_residual_basesubject_k8_a12_w0.35,Q1,0.0012471121097388416,0.0007806264002991676,0.4166666666666667,0.4857700536425786
transition_raw_residual_baseraw_k4_a24_w0.65,Q1,0.0012619702820373742,0.0011950694945045662,0.4166666666666667,0.48225251926852686
transition_topology_baseedge_shrink025_k4_a12_w1.00,Q1,0.0012627124633621729,0.0014264974444917816,0.4444444444444444,0.5241528176927884
transition_full_transition_basesubject_k4_a4_w1.00,Q1,0.001268957990221595,0.0017721951059472012,0.4166666666666667,0.5340093253184457
transition_raw_residual_baseraw_k8_a4_w0.65,Q1,0.0012754349287187167,0.0017895804905406795,0.3611111111111111,0.503723384672607
