solution_id,mask_index,mask_kind,mask_name,prior_name,lambda,target,n_cells,solution_rate,prior_rate,rate_delta_vs_prior,mean_abs_shift_vs_prior,confidence_abs_y_minus_half,solution_score
b6ae0add,495,subject_contiguous,frac0.50_rep142,entropy_g075,3e-10,S4,126,0.5595865665251776,0.5611882192280684,-0.0016016527028906388,0.013184743199297733,0.1776343791626242,0.00046675357950816946
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,Q1,101,0.4985051471490123,0.5087156093202777,-0.010210462171265273,0.023392352509879723,0.21983936272500346,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,Q2,101,0.5405142864700154,0.5394358316558129,0.0010784548142025348,0.007558114771364135,0.12160888050110595,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,Q3,101,0.6026957573489596,0.5989901692523514,0.003705588096608288,0.014180897539329137,0.14863623516735885,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,S1,101,0.6565641634972365,0.6597762577609054,-0.0032120942636687587,0.017618502256663914,0.26360032746784995,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,S2,101,0.6370559012312788,0.6360253949426178,0.0010305062886609118,0.018437045041946997,0.205415487853467,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,S3,101,0.6635255719451043,0.6515639648693177,0.011961607075786555,0.018985259875003095,0.23606026327856147,0.0004786810642966778
15766c08,243,subject_contiguous,frac0.40_rep052,entropy_g050,3e-10,S4,101,0.5701724952820253,0.5722472000574924,-0.0020747047754670145,0.011520062665718825,0.17391983878270192,0.0004786810642966778
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,Q1,62,0.5122674717017672,0.520434964862234,-0.008167493160466653,0.02375104683566768,0.228454711980525,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,Q2,62,0.5566656155105075,0.5560954266623276,0.0005701888481800326,0.007604850336941003,0.128608834107654,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,Q3,62,0.6040065951603496,0.6043069651866056,-0.0003003700262558296,0.01663315153145531,0.15772061886774286,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,S1,62,0.6703722278847218,0.6696486436483912,0.0007235842363305304,0.01895236895808368,0.26678376905088524,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,S2,62,0.6338604297562087,0.6365025578165983,-0.002642128060389575,0.016645150145929717,0.21158615878100204,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,S3,62,0.6459873286048832,0.6403629480030765,0.005624380601806997,0.015992256348554244,0.2297181843356618,0.00048337863801155105
2de8001a,21,global_order,rowmod4_rem3,entropy_g075,3e-10,S4,62,0.5594497001463411,0.5590796508073081,0.000370049339032909,0.01320951307886657,0.17428561412156915,0.00048337863801155105
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,Q1,75,0.45172640030651234,0.46585574028390275,-0.014129339977390378,0.02085630858881479,0.19128312030469624,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,Q2,75,0.5478153824637831,0.5473007054596674,0.000514677004115854,0.007935560825181784,0.11591462059864635,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,Q3,75,0.6031058292048411,0.6048000026567538,-0.001694173451912775,0.01659259178922402,0.16032768682461623,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,S1,75,0.6349698280075412,0.6406253894565485,-0.005655561449007082,0.02172874926220682,0.26201166731156517,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,S2,75,0.632826932811447,0.6309861041188881,0.0018408286925590445,0.01596189364738818,0.19946715794517256,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,S3,75,0.683261861921776,0.6736042782029226,0.009657583718853363,0.0168159480455489,0.23703815527862276,0.0004900878039957419
954a647c,981,random_rows,frac0.30_rep056,entropy_g075,3e-10,S4,75,0.5776452380467574,0.5761773470453798,0.0014678910013776023,0.014462754326412511,0.17276140879245383,0.0004900878039957419
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,Q1,64,0.4985105799760857,0.5134461855719746,-0.014935605595888954,0.020812771335357586,0.2023140225942876,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,Q2,64,0.5398477449583725,0.5506448144367043,-0.01079706947833187,0.016383834110966274,0.12015851218429845,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,Q3,64,0.6157408237984295,0.6175249875936103,-0.0017841637951807598,0.012182765848830178,0.1580372655356342,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,S1,64,0.6652557388872121,0.6732578375468723,-0.008002098659660239,0.013626099225361185,0.24313434308646165,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,S2,64,0.6353535788616251,0.6309386674821397,0.004414911379485355,0.01978663911917881,0.20592222964508125,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,S3,64,0.6633218386620221,0.6568110669695029,0.006510771692519255,0.018667049720886085,0.2347579722317315,0.0004949054754457116
b4863538,128,subject_contiguous,frac0.25_rep099,entropy_g075,3e-10,S4,64,0.5802538836647715,0.5782423366551996,0.002011547009571815,0.0140187769252281,0.15701587617211615,0.0004949054754457116
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,Q1,50,0.47324467969752937,0.48217543221936887,-0.0089307525218394,0.019069042690066807,0.2497535573622981,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,Q2,50,0.5575016743936326,0.5636741214004665,-0.006172447006833828,0.01498425494180145,0.12662940386912308,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,Q3,50,0.6423068545474672,0.6414547963999121,0.0008520581475550571,0.01425838340258858,0.1609959385873551,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,S1,50,0.6614620235351926,0.6671800089662997,-0.005717985431107191,0.020178815769921893,0.26029457690922186,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,S2,50,0.6477065408676961,0.648758953612528,-0.0010524127448320946,0.01799787412944787,0.20597851039129492,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,S3,50,0.6796277216346531,0.6710452063597541,0.00858251527489907,0.016598721833602656,0.23827661558266797,0.000496424507732664
54b0139f,799,random_rows,frac0.20_rep114,entropy_g050,3e-10,S4,50,0.5698287724072214,0.568948424380723,0.0008803480264983898,0.012745283855143836,0.208955994814836,0.000496424507732664
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,Q1,100,0.48944815649612056,0.500932587074479,-0.011484430578358393,0.024229241910641953,0.20692302235245552,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,Q2,100,0.5432922228214825,0.5437101480291482,-0.00041792520766572525,0.008337239555988932,0.1206114835540672,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,Q3,100,0.6114073538534525,0.6141450498398896,-0.0027376959864370393,0.011805857929728169,0.15588847511048776,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,S1,100,0.6362132314059097,0.6410794682736056,-0.004866236867695906,0.02203331011039248,0.26671223264510646,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,S2,100,0.6226631669855369,0.6219336524687887,0.0007295145167480845,0.016109646741764322,0.20980115542668795,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,S3,100,0.6541310084616918,0.6407464265328224,0.013384581928869588,0.01995966243985116,0.2532416053505266,0.0004968653790620118
c1ef0015,1167,random_rows,frac0.40_rep002,entropy_g050,3e-10,S4,100,0.5493497327996192,0.5481574540127881,0.0011922787868309523,0.013460281813320955,0.17396725906946425,0.0004968653790620118
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,Q1,100,0.47673951751565974,0.4895037205388516,-0.012764203023191905,0.024909118606001916,0.1927918131970486,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,Q2,100,0.5522830404435135,0.5487361602537493,0.0035468801897641524,0.008836697526057459,0.11468574784747827,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,Q3,100,0.5930413169860204,0.5922174866138,0.0008238303722204476,0.016119839967720217,0.15419557548199644,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,S1,100,0.6451544920383786,0.6523998456299949,-0.007245353591616287,0.019992109488239,0.25032583734869973,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,S2,100,0.6477495048610509,0.6485217509440783,-0.000772246083027435,0.0168314066394979,0.21202199276423758,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,S3,100,0.6716413669672008,0.6638589123219734,0.007782454645227333,0.017390598842066306,0.23963337221820777,0.0005010560118391844
674e6548,1362,random_rows,frac0.40_rep197,entropy_g075,3e-10,S4,100,0.557166386294824,0.5577402836454902,-0.00057389735066621,0.01283328118875494,0.17307375014142132,0.0005010560118391844
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,Q1,75,0.4725738878713846,0.48475951833456815,-0.012185630463183638,0.024446796312857563,0.17885816264247312,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,Q2,75,0.5515073253662318,0.5539085872560982,-0.002401261889866287,0.01030775668728627,0.11831348206278444,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,Q3,75,0.6039487769473257,0.6052862898493782,-0.0013375129020525142,0.01439611975191821,0.15545514583710754,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,S1,75,0.6563386824507053,0.6607297975214786,-0.00439111507077334,0.017586766727452692,0.2351803541620258,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,S2,75,0.6621981537722974,0.6597358224436117,0.002462331328685673,0.01909381342829653,0.222985662922962,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,S3,75,0.6729343916807857,0.6618135333385069,0.011120858342278802,0.021410017611389016,0.24947097208350763,0.0005054282950610268
06158183,1146,random_rows,frac0.30_rep221,entropy_g050,3e-10,S4,75,0.573162006225341,0.5722722750367232,0.0008897311886178642,0.01069198660944311,0.17692152526861732,0.0005054282950610268
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,Q1,101,0.46242060286465847,0.47490079533498913,-0.01248019247033057,0.026139899973452962,0.19798243759940826,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,Q2,101,0.5432737590789384,0.5448836338809818,-0.001609874802043374,0.007868412493915993,0.11498513933517114,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,Q3,101,0.6097848779361683,0.6068122858594787,0.002972592076689555,0.016072622724810446,0.15501363093578835,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,S1,101,0.6443540713622292,0.6522047230754596,-0.007850651713230138,0.01904154921061992,0.26670855223489237,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,S2,101,0.6328642553492931,0.6352561064553668,-0.0023918511060736737,0.016229989774474506,0.20469421940268734,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,S3,101,0.6657609096686781,0.6550291163094843,0.010731793359193649,0.020624553769877818,0.23930512974697338,0.0005060966183131806
513139a7,200,subject_contiguous,frac0.40_rep009,entropy_g075,3e-10,S4,101,0.5711113231515474,0.5679433160998566,0.003168007051690961,0.012112163446629695,0.16799667387103967,0.0005060966183131806
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,Q1,100,0.4905998340525002,0.50085511997217,-0.010255285919669985,0.024958330558773226,0.20100071084734825,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,Q2,100,0.5441380982551693,0.5435542847743545,0.0005838134808147616,0.011606982102147152,0.12595453459361666,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,Q3,100,0.6122152164483456,0.6131542207935965,-0.0009390043452509555,0.012850295643910705,0.1560323981599348,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,S1,100,0.635108488544504,0.6384241821226466,-0.003315693578142656,0.015825692361245588,0.26359964721878754,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,S2,100,0.62457407423125,0.6210103363046079,0.0035637379266421935,0.016511736892374267,0.21070784484040644,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,S3,100,0.6519907991507278,0.6341504196021127,0.01784037954861518,0.023421248183234038,0.2529342490513457,0.0005087390050904264
220c6c19,1167,random_rows,frac0.40_rep002,a2c8,3e-10,S4,100,0.5490667220474343,0.5483665841467031,0.0007001379007312572,0.013531471278006312,0.1700629845815496,0.0005087390050904264
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,Q1,100,0.49741611520427137,0.5074282378206366,-0.010012122616365322,0.025045463887343945,0.18792207082934825,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,Q2,100,0.551425399349466,0.5513581537983715,6.72455510946196e-05,0.013066195412118543,0.11398127226981623,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,Q3,100,0.6217662016430393,0.6220089947256681,-0.00024279308262872612,0.014027990164432196,0.15826808774841314,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,S1,100,0.679494152507574,0.6834869954668317,-0.00399284295925769,0.015400692643822949,0.27159591794711757,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,S2,100,0.6461542567532493,0.6466047271776063,-0.0004504704243569918,0.01837296266977939,0.22617596598254988,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,S3,100,0.6586893864630119,0.6440264813047731,0.014662905158238846,0.02115937391571892,0.2520938818773345,0.000515427500602291
de58f831,1174,random_rows,frac0.40_rep009,a2c8,3e-10,S4,100,0.5782885271848914,0.5781737918534176,0.00011473533147384474,0.013193728097631039,0.18081802946117403,0.000515427500602291
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,Q1,101,0.4981988930952407,0.5052256700281654,-0.007026776932924731,0.025426149732628866,0.21529658948375965,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,Q2,101,0.5412903039802867,0.5403372439428091,0.0009530600374775734,0.011210659884499683,0.1264155883064242,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,Q3,101,0.6054068866073988,0.6027957148310316,0.0026111717763673058,0.016586110158561852,0.15108632570221645,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,S1,101,0.6549895919913771,0.657451212440086,-0.0024616204487087,0.015024461341613164,0.26198507793945347,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,S2,101,0.6371528735256801,0.6346891621368875,0.0024637113887925255,0.02001725305015649,0.2057444302444923,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,S3,101,0.6636715417625728,0.6469456442984555,0.01672589746411767,0.02181325468298172,0.23750857306740913,0.0005212557792042165
c33b7229,243,subject_contiguous,frac0.40_rep052,a2c8,3e-10,S4,101,0.5687614005982006,0.5726569917452383,-0.003895591147037578,0.01154844928504301,0.16855489937872542,0.0005212557792042165
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,Q1,64,0.4985419237336441,0.5144718879175232,-0.015929964183879056,0.02316157980468946,0.20232511605321254,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,Q2,64,0.5399358277937505,0.5502679064576601,-0.010332078663909634,0.01709283560014884,0.12029226413007119,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,Q3,64,0.6161366285285681,0.6188034704648858,-0.0026668419363176515,0.011999932691626912,0.15838410310114912,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,S1,64,0.6654404158623934,0.672720786355607,-0.007280370493213468,0.014168009760741073,0.2435391565197716,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,S2,64,0.6359528649939251,0.6307329905429105,0.005219874451014597,0.02082113079757128,0.20661043160092665,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,S3,64,0.6640678996252847,0.6541328801056776,0.009935019519607104,0.02032836305393762,0.23558402883491347,0.0005225068697018911
270176f6,128,subject_contiguous,frac0.25_rep099,entropy_g050,3e-10,S4,64,0.580480155406271,0.5799821807476147,0.0004979746586562441,0.014346410012852976,0.15751656908909087,0.0005225068697018911
7cd37e18,1574,random_rows,frac0.50_rep169,entropy_g075,3e-10,Q1,125,0.48583761152832927,0.4958704031685233,-0.010032791640194055,0.022946698763828773,0.18643283500780822,0.0005227689330282937
7cd37e18,1574,random_rows,frac0.50_rep169,entropy_g075,3e-10,Q2,125,0.5443136717630237,0.5437502000158976,0.0005634717471261963,0.008675261724174913,0.117828943800841,0.0005227689330282937
