latent,latent_source,latent_dim,latent_raw_columns,pair_regime,pair_note,pair_count,sampled_pair_count,rho_abs_mean,rho_mean,rho_std,rho_q10,rho_q90,alignment_ratio,positive_dist_mean,random_dist_mean,marginal_skew_abs,marginal_excess_kurt_abs,increment_skew_abs,increment_excess_kurt_abs,marginal_gauss_score,increment_gauss_score,effective_rank,rank_fraction,cov_eig_cv,cov_condition,rho_intermediate_score,alignment_info_score,rank_score,rho_isotropy_score,frontier_smoothness,frontier_pair_count,train_label_consistency,train_label_pair_count,split_dist_cv,lejepa_readiness,decision
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,feature_nn1_all,feature nearest-neighbor rank=1 in broad PCA space,700,700,0.1898434509361667,0.1894762001293431,0.1383751738361543,0.05891142772594062,0.3995056784969718,0.857606063556026,1.1985545880773698,1.3975584350553862,0.2085472755313925,0.7379326628070397,0.09648194228941087,0.45290578172117574,0.6339089536875606,0.7558951317495597,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.2337094700769504,0.1327530562637746,1.0,0.8784450179374076,0.4220989819180354,92,0.594035594035594,297,0.0097307024605136,0.5554378758552819,energy_or_auxiliary
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,feature_nn3_all,feature nearest-neighbor rank=3 in broad PCA space,700,700,0.19070017105307543,0.19070017105307543,0.10911437141043138,0.09244232198640417,0.3509740376286147,0.8501559513860819,1.1789500830222759,1.3867456683684127,0.24932910687827134,0.9235732339092054,0.10908727933902414,0.5575178170974331,0.584414008983574,0.7205409423085777,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.23553227883633068,0.14860435875301728,1.0,0.9016202708908427,0.4309051410212155,85,0.5738581146744413,294,0.009726819808466102,0.5437164551742655,energy_or_auxiliary
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,feature_nn3_all,feature nearest-neighbor rank=3 in broad PCA space,700,700,0.1386102256831044,0.1363102387959075,0.12450609345983071,0.009177494698315298,0.344022998320804,0.8880419988176871,1.2347907094474417,1.3904643148538083,0.17804760321629023,0.5722954639663099,0.08577230391605034,0.3383851942843152,0.682968983686719,0.7968350343159263,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.12470260783639235,0.06799574719641054,1.0,0.8892793074364267,0.4309051410212155,85,0.5738581146744413,294,0.017591246573401255,0.5412642325288117,energy_or_auxiliary
jepa_group_pca48,train_jepa_features.parquet + submission_jepa_features.parquet,48,1542,feature_nn3_all,feature nearest-neighbor rank=3 in broad PCA space,700,700,0.29804108900696963,0.29804108900696963,0.12955131146416538,0.15607503646488163,0.4895292709492738,0.7584844493905115,1.0356920350368555,1.3654756348256014,0.3409788389759312,2.4907026157440555,0.19026563366966961,1.458631796571135,0.38664824025607525,0.5209468748021477,47.999999999999986,0.9999999999999997,2.088586961805412e-15,1.0000000000000084,0.4639172106531268,0.3436501076797628,1.0,0.8853072807323501,0.4309051410212155,85,0.5738581146744413,294,0.021678403248082463,0.5405805365146675,energy_or_auxiliary
lejepa_l0p2_d32_pca48,lejepa_block_canvas_l0p2_d32_train_features.parquet + lejepa_block_canvas_l0p2_d32_submission_features.parquet,48,124,subject_lag4_all,"same-subject lag=4, all splits",660,660,0.3455480529247446,0.3455480529247446,0.1224044585471046,0.1956883873245867,0.5082806156552298,0.6965311884473421,0.9213014949719054,1.322699557826844,0.32751567498447826,2.319830971460019,0.28250312836230496,3.7003637359386965,0.40202117581929814,0.3192149868789844,47.999999999999986,0.9999999999999997,3.1733624425098686e-15,1.0000000000000118,0.5649958572866906,0.4754655564950169,1.0,0.89094442951024,0.44977800709571447,162,0.5889375248706725,359,0.4204658865911055,0.5366542619149207,energy_or_auxiliary
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,train_target_manifold_neighbor,"train-only nearest neighbor in true 7-label Hamming space; diagnostic upper-bound, not inference-safe",450,450,0.16428739201088824,0.16428739201088824,0.051110659437755605,0.09425403757783699,0.2234101478144091,0.8397443307957909,1.1627086535862559,1.3845983961385069,0.20569377268991196,0.6540157112258937,0.16964043341134807,0.7651513532396838,0.6524427073958858,0.644240188938579,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.17933487661891112,0.17075674298767898,1.0,0.951374616003709,,0,0.9914285714285714,450,,0.5339643185232958,energy_or_auxiliary
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag1_submission,"same-subject lag=1, split=submission",240,240,0.1454493642620669,0.13506970179369995,0.12956205598372258,-0.017817203221574925,0.35300130307446437,0.92083893142759,1.2856393202129177,1.3961609097258436,0.17636990090891755,0.5689704565387028,0.11759474739961263,0.3409649062073375,0.6845305739265878,0.7763509823862087,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.13925396651503594,0.0,1.0,0.8852988595913056,0.44774768415778693,240,,0,,0.5308433046135328,energy_or_auxiliary
block_canvas_pca48,block_canvas_jepa_train_features.parquet + block_canvas_jepa_submission_features.parquet,48,441,subject_lag4_all,"same-subject lag=4, all splits",660,660,0.29243433975860117,0.29243433975860117,0.2356883643713215,0.06569922855465633,0.7357047650177655,0.8119445466405782,1.113755287619699,1.3717134898286627,0.31904431897939206,1.6426081999328084,0.11598231305122497,1.6218158013910227,0.467213651360809,0.5189709267636752,47.999999999999986,0.9999999999999997,1.9255421413130895e-15,1.000000000000008,0.45198795693319394,0.2299052199136634,1.0,0.8092655307220343,0.44977800709571447,162,0.5889375248706725,359,0.10380970466708962,0.5300687754595551,energy_or_auxiliary
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag1_all,"same-subject lag=1, all splits",690,690,0.17370713961095144,0.17269771350114296,0.13872379633882684,0.02250075050636722,0.3874684217254651,0.8970480817058963,1.2486198743457773,1.3919207897655883,0.18283187134115986,0.7412829873335781,0.10364093225839976,0.6646282446515223,0.6437187933343699,0.696400626751922,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.19937689278925835,0.04883386871085894,1.0,0.8781760802884375,0.45219890336822505,214,0.6359558316080055,414,0.010180075819643203,0.5249130861757195,energy_or_auxiliary
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag1_all,"same-subject lag=1, all splits",690,690,0.13529515420788726,0.13489767153853424,0.10792127580054443,0.029517561609227017,0.3243903802313199,0.9201137048171533,1.2855574100722211,1.397172331356253,0.17343193016558142,0.5143367957157582,0.10357972093681171,0.4496305997769034,0.6990072492025886,0.7527881272686129,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.11764926427210055,0.0,1.0,0.902591205568677,0.45219890336822505,214,0.6359558316080055,414,0.004660300552870177,0.524184478114962,energy_or_auxiliary
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag1_train,"same-subject lag=1, split=train",440,440,0.18017245809752858,0.17903375428966953,0.1322817080772444,0.032056079480344855,0.38972662466437846,0.9107134264267451,1.2423784262577806,1.3641815199017642,0.21480608470806928,0.8632386246216197,0.12071333255434369,0.6357854273350322,0.6073764422066512,0.6951173343294718,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.21313288956920973,0.0197586671771381,1.0,0.8831724409803676,,0,0.636038961038961,440,,0.5204859109707886,energy_or_auxiliary
lejepa_l0p05_d32_pca48,lejepa_block_canvas_l0p05_d32_train_features.parquet + lejepa_block_canvas_l0p05_d32_submission_features.parquet,48,124,subject_lag1_train,"same-subject lag=1, split=train",440,440,0.719502976864301,0.719502976864301,0.06644639833507456,0.6387691297318171,0.8049360299726576,0.317842782735624,0.42206534264134943,1.3279060138119163,0.34325178688242847,2.2264944019137216,0.8225959879426247,13.621248812655077,0.40708341625639727,0.11583163110995016,47.999999999999986,0.9999999999999997,2.8537085684705906e-15,1.0000000000000104,0.5539395345676291,0.66960695683906,1.0,0.9376936351992843,,0,0.636038961038961,440,,0.5191831640937082,diagnostic_only
lejepa_l0p05_d32_pca48,lejepa_block_canvas_l0p05_d32_train_features.parquet + lejepa_block_canvas_l0p05_d32_submission_features.parquet,48,124,subject_lag4_all,"same-subject lag=4, all splits",660,660,0.3269014148681431,0.3269014148681431,0.1249122113548097,0.1742723653856182,0.4998507580282146,0.6978070637177881,0.9297608165554427,1.3324038475647517,0.37918461259505504,2.615350577987725,0.24316439278960775,4.448948665358585,0.37218166805371355,0.2883806760650299,47.999999999999986,0.9999999999999997,2.8537085684705906e-15,1.0000000000000104,0.5253221592939215,0.47275092826002535,1.0,0.8889582581698804,0.44977800709571447,162,0.5889375248706725,359,0.39970455117296816,0.515232412571945,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,train_target_manifold_neighbor,"train-only nearest neighbor in true 7-label Hamming space; diagnostic upper-bound, not inference-safe",450,450,0.1471498245523424,0.1471498245523424,0.04981768459519408,0.09069124371985698,0.20962854706479936,0.8484237314705063,1.1708339902908917,1.3800108917999936,0.2254281655667084,0.8162417410310651,0.16282301346243042,0.9085985597511729,0.612164053794376,0.6183824217374612,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.1428719671326434,0.152289933041476,1.0,0.9525463465454922,,0,0.9914285714285714,450,,0.5107886974772635,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag8_all,"same-subject lag=8, all splits",620,620,0.08907093385364535,0.08309635390266135,0.09200935093498504,-0.003423281821222985,0.21850553192143765,0.955144092007994,1.3253364906723764,1.387577541191852,0.15011986258664364,0.5766222230894156,0.07873951235876221,0.39164619994055894,0.6952019373775555,0.7845828759818035,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.019299859263075217,0.0,1.0,0.9157430741264202,0.43437994996329854,96,0.5887896825396826,288,0.008673255092720603,0.5095991819409327,diagnostic_only
lejepa_l0p2_d32_pca48,lejepa_block_canvas_l0p2_d32_train_features.parquet + lejepa_block_canvas_l0p2_d32_submission_features.parquet,48,124,subject_lag1_train,"same-subject lag=1, split=train",440,440,0.7318953317353109,0.7318953317353109,0.07106948366176155,0.6325046011851656,0.8136838496702736,0.31418315982707556,0.418794172051005,1.332961869380608,0.3611951091809253,2.4673642898137405,0.8268509268956175,12.692545501249237,0.38537468330136504,0.12235224125513353,47.999999999999986,0.9999999999999997,3.1733624425098686e-15,1.0000000000000118,0.521328074380761,0.6604578995676889,1.0,0.9336462435482804,,0,0.636038961038961,440,,0.508536006581074,diagnostic_only
lejepa_l0p05_d32_pca48,lejepa_block_canvas_l0p05_d32_train_features.parquet + lejepa_block_canvas_l0p05_d32_submission_features.parquet,48,124,subject_lag1_all,"same-subject lag=1, all splits",690,690,0.7258572669277861,0.7258572669277861,0.06400019889405308,0.6468893681864326,0.819986789795797,0.3081083686994034,0.4010003193044806,1.3014911636356896,0.34778245633874366,2.467187324018448,0.9356628817729317,14.235995093542478,0.38739027330894393,0.11045256312543193,47.999999999999986,0.9999999999999997,2.8537085684705906e-15,1.0000000000000104,0.5372177186110894,0.6452709217485084,1.0,0.9398494483736222,0.45219890336822505,214,0.6359558316080055,414,0.9017110322058751,0.5054162925733303,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag4_all,"same-subject lag=4, all splits",660,660,0.09719910442450808,0.08853265780103853,0.10253933572956198,-0.021629196041937738,0.25200350325216186,0.9530852625608732,1.3225708959638982,1.3876732207675135,0.1874490703163411,0.6137168834867034,0.08531393185462122,0.47060427947868555,0.669206299191818,0.757222346077475,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.03659383920108101,0.0,1.0,0.906997118010569,0.44977800709571447,162,0.5889375248706725,359,0.00825901675240878,0.5028357141690482,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,calendar_same_day_cross_subject,adjacent subjects on the same lifelog date,534,534,0.04137008202099291,0.018671944880880264,0.052855859486316915,-0.030455072711324898,0.08207617158970569,1.0018787101913003,1.375038132107134,1.3724596781226963,0.21639882313469547,0.765913597050691,0.11007999532315411,0.2670869263952901,0.625251811702801,0.8041019113529976,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.0,0.0,1.0,0.9497976299318835,0.4381441804102215,67,0.5506607929515419,227,0.016646593360846607,0.5014177917129106,diagnostic_only
lejepa_l0p2_d32_pca48,lejepa_block_canvas_l0p2_d32_train_features.parquet + lejepa_block_canvas_l0p2_d32_submission_features.parquet,48,124,subject_lag1_all,"same-subject lag=1, all splits",690,690,0.7355513987033137,0.7355513987033137,0.07136596197332022,0.6451328018511541,0.820449730147376,0.29887123123555437,0.3946003613465978,1.320302257648863,0.3348950708713711,2.1875843144781473,0.8139813186349135,14.541943610733213,0.41174507298661717,0.11007211444581941,47.999999999999986,0.9999999999999997,3.1733624425098686e-15,1.0000000000000118,0.5117068455175958,0.6221780780888859,1.0,0.933387876312709,0.45219890336822505,214,0.6359558316080055,414,0.8950936696093369,0.4999240526014714,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag1_submission,"same-subject lag=1, split=submission",240,240,0.16636330616539421,0.14944084053864126,0.15667815746912028,-0.03412931377415964,0.37747573504123705,0.9215036773380909,1.2651324317515351,1.372900035956525,0.21190632110535837,0.7743251925667871,0.1287741985961719,0.8294826858461969,0.6253639159173829,0.6478716754712478,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.1837517152455196,0.0,1.0,0.864544725378111,0.44774768415778693,240,,0,,0.49887832099825213,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,train_submission_subject_boundary,same-subject adjacent rows where split changes,62,62,0.15917846635495655,0.12553095754348795,0.16827550660508342,-0.06805044920375336,0.35601585513193784,0.9072304737947381,1.2912759424968827,1.4233163234649406,0.24904071765841262,0.8872474392402602,0.24754000584240168,0.5380959219339231,0.5907845512532862,0.6593748743133084,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.16846482203182245,0.0271692046920467,1.0,0.8559624800368547,,0,,0,,0.4985588211421871,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag4_all,"same-subject lag=4, all splits",660,660,0.10179272307181798,0.10122606418704205,0.09123511530339955,0.00819374441686279,0.2179908268300375,0.9358297362719011,1.3028899994927414,1.3922297497011706,0.16181045530320456,0.6666471762900482,0.09584683451347135,0.5746034613740244,0.6688363524207498,0.7229881338560712,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.04636749589748507,0.0,1.0,0.9163927974604876,0.44977800709571447,162,0.5889375248706725,359,0.0011990302820111061,0.49736821378724366,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag1_train,"same-subject lag=1, split=train",440,440,0.12675879327783288,0.12491328005717002,0.10627201026995854,0.01630770379487109,0.28932870215168566,0.9300118161310318,1.2918964387266996,1.389118306153522,0.19248160057703215,0.6950415276077019,0.09745181752183325,0.746645744481803,0.6493496523961658,0.6799137943836386,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.09948679420815505,0.0,1.0,0.9039368172715266,,0,0.636038961038961,440,,0.4972379269702608,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,train_submission_subject_boundary,same-subject adjacent rows where split changes,62,62,0.1688520433410826,0.14021452605364285,0.18058019492569707,-0.0595588951827892,0.40192756932773405,0.9225176906546628,1.2725629931861118,1.3794456258969299,0.22256204075384603,0.7960132268558623,0.24679677252805102,0.6776572282025427,0.6170673469584653,0.6306659873337244,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.18904690072570768,0.0,1.0,0.8470411449371616,,0,,0,,0.4959738107787053,diagnostic_only
rawijepa_pca48,train_rawijepa_features.parquet + submission_rawijepa_features.parquet,48,64,subject_lag2_all,"same-subject lag=2, all splits",680,680,0.0947183805288732,0.08989303574612606,0.09574102542711851,-0.0073864053044784385,0.2249684799484324,0.9535805839654964,1.320854191114782,1.3851521447951112,0.22443909948881804,0.7534113323281358,0.06711291204884226,0.4936351098823229,0.6245531456315494,0.7610752814727203,48.00000000000001,1.0000000000000002,1.6892319948020425e-15,1.0000000000000064,0.0313157032529217,0.0,1.0,0.9126244037547113,0.45025212211792115,193,0.609233006179571,393,0.031437851814030984,0.4958723399388694,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag8_all,"same-subject lag=8, all splits",620,620,0.09276660316435903,0.086253254556982,0.08979589666702437,-0.004253634051857095,0.2319918055560402,0.9432872562244228,1.3143849155410812,1.3934089609161098,0.18770288604737384,0.8121362862020419,0.09715150094725776,0.49299280707814325,0.6274427014364374,0.7442425926175174,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.027162985456083037,0.0,1.0,0.9176030145262508,0.43437994996329854,96,0.5887896825396826,288,0.005743727843170341,0.49093611977337487,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,calendar_same_day_cross_subject,adjacent subjects on the same lifelog date,534,534,0.04944594474219279,0.01468708767996405,0.06889410374781903,-0.05151989431650815,0.07704044746791824,1.0018407271243577,1.3678045976325375,1.365291468593643,0.18490660157558184,0.9057236985304264,0.09350824652570561,0.4644528264076295,0.6105869236195273,0.7542987525150942,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.0,0.0,1.0,0.935546371238967,0.4381441804102215,67,0.5506607929515419,227,0.01007268614564945,0.48612106338998573,diagnostic_only
neural_jepa_pca48,train_neural_jepa_features.parquet + submission_neural_jepa_features.parquet,48,299,subject_lag2_all,"same-subject lag=2, all splits",680,680,0.10775912949280657,0.09595631943341171,0.10646852780805878,-0.02321952470815348,0.2547727229795181,0.9471710809075993,1.3096621511787703,1.3827091827210607,0.24171263147756608,1.2323509474325065,0.07597455318673357,0.5052124240121576,0.5382455472988119,0.7526828825155191,47.999999999999986,0.9999999999999997,1.9113943467742942e-15,1.0000000000000073,0.059061977644269285,0.0,1.0,0.9037762709627398,0.45025212211792115,193,0.609233006179571,393,0.01389078796302468,0.4855337595265616,diagnostic_only
jepa_group_pca48,train_jepa_features.parquet + submission_jepa_features.parquet,48,1542,train_target_manifold_neighbor,"train-only nearest neighbor in true 7-label Hamming space; diagnostic upper-bound, not inference-safe",450,450,0.17314755158903897,0.17314755158903897,0.05427140951788164,0.11881516269230596,0.2436984464639365,0.837760107660955,1.1509610094326652,1.3738551154532461,0.32938950788005955,2.6538736374626732,0.16689595770269647,1.0290683626758852,0.3764597707675747,0.5947318159590992,47.999999999999986,0.9999999999999997,2.088586961805412e-15,1.0000000000000084,0.19818627997667865,0.17497849433839371,1.0,0.948522354843427,,0,0.9914285714285714,450,,0.4824637347942801,diagnostic_only
block_canvas_pca48,block_canvas_jepa_train_features.parquet + block_canvas_jepa_submission_features.parquet,48,441,feature_nn1_all,feature nearest-neighbor rank=1 in broad PCA space,700,700,0.20515661047584818,0.20515661047584818,0.15297694516867916,0.05587154849201723,0.4838040559903996,0.8216961897548458,1.1191003569461895,1.3619393285492472,0.3172182031583755,1.6509153198841677,0.19422489113617866,1.749445447157524,0.4667061487093044,0.483337515598615,47.999999999999986,0.9999999999999997,1.9255421413130895e-15,1.000000000000008,0.26629066058691103,0.2091570430747962,1.0,0.8673200311509275,0.4220989819180354,92,0.594035594035594,297,0.09281622599414607,0.48035727017321495,diagnostic_only
broad_stage2_pca64,stage2 broad train/sub feature matrix,64,5707,train_target_manifold_neighbor,"train-only nearest neighbor in true 7-label Hamming space; diagnostic upper-bound, not inference-safe",450,450,0.16215449332834914,0.16215449332834914,0.04770350537167538,0.09561492947520508,0.2303760171561066,0.8402631086736606,1.140311566436642,1.3570886959878583,0.28794287765566096,2.1049945871235365,0.20100596270877225,1.0854160382024078,0.42727005470933654,0.5734885482549148,63.99999999999998,0.9999999999999997,2.1171411059526767e-15,1.0000000000000082,0.17479679431563644,0.1696529602688073,1.0,0.9544685064743078,,0,0.9914285714285714,450,,0.48001996497494803,diagnostic_only
