pred_index,base_index,tag,struct_tag,struct_source_file,struct_row_gate,struct_scale,struct_all_delta,struct_sets_beating_base,struct_sets_tail_neutral,q_tag,q_row_gate,q_target_scope,q_scale,q_all_delta,struct_weight,q_weight,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,active_cells,active_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission,materialized_sensor
1162,0,e84_sw1.00_qw1.00_fa2eda7a,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.00973686819067143,0.00360266988628022,1329,250,-3.0528767541504465e-05,-3.0528767541504465e-05,-8.870072045119581e-05,9.164080328716295e-05,9.164080328716295e-05,6.883711222993583e-05,-8.072573948048056e-05,-8.072573948048056e-05,-8.870072045119581e-05,-0.00010250136643108476,-0.00010250136643108476,-8.870072045119581e-05,-0.00010250136643108476,9.164080328716295e-05,2,2,1161,-0.0002629927557297795,-0.00019427092426205217,-0.00028091559667381416,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.00973686819067143,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1200,0,e84_sw1.00_qw1.50_fa2eda7a,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.009736868190671434,0.0036026698862802365,1329,250,-3.0528767541504465e-05,-3.0528767541504465e-05,-8.870072045119581e-05,9.164080328716295e-05,9.164080328716295e-05,6.883711222993583e-05,-8.072573948048056e-05,-8.072573948048056e-05,-8.870072045119581e-05,-0.00010250136643108476,-0.00010250136643108476,-8.870072045119581e-05,-0.00010250136643108476,9.164080328716295e-05,2,2,1199,-0.0002629927557297795,-0.00019427092426205217,-0.00028091559667381416,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.009736868190671434,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1233,0,e84_sw1.00_qw0.75_fa2eda7a,e83_all_rows_non_q2s3_0.25_cf3a5068,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,all_rows,0.25,-2.5166648673469183e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.00973686819067144,0.0036026698862802547,1329,250,-3.0528767541504465e-05,-3.0528767541504465e-05,-8.870072045119581e-05,9.164080328716295e-05,9.164080328716295e-05,6.883711222993583e-05,-8.072573948048056e-05,-8.072573948048056e-05,-8.870072045119581e-05,-0.00010250136643108476,-0.00010250136643108476,-8.870072045119581e-05,-0.00010250136643108476,9.164080328716295e-05,2,2,1232,-0.0002629927557297795,-0.00019427092426205217,-0.00028091559667381416,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.00973686819067144,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1066,0,e84_sw1.00_qw1.00_f7f289e9,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.00973705079422691,0.00360266988628022,1329,250,-3.0528064899004725e-05,-3.0528064899004725e-05,-8.869653654219878e-05,9.16534743581332e-05,9.16534743581332e-05,6.884485122271577e-05,-8.07314013249183e-05,-8.07314013249183e-05,-8.869653654219878e-05,-0.00010250626773011806,-0.00010250626773011806,-8.869653654219878e-05,-0.00010250626773011806,9.16534743581332e-05,2,2,1065,-0.00026271295514053715,-0.0001940475040255185,-0.0002807033172742279,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.00973705079422691,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1104,0,e84_sw1.00_qw1.50_f7f289e9,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.009737050794226917,0.0036026698862802365,1329,250,-3.0528064899004725e-05,-3.0528064899004725e-05,-8.869653654219878e-05,9.16534743581332e-05,9.16534743581332e-05,6.884485122271577e-05,-8.07314013249183e-05,-8.07314013249183e-05,-8.869653654219878e-05,-0.00010250626773011806,-0.00010250626773011806,-8.869653654219878e-05,-0.00010250626773011806,9.16534743581332e-05,2,2,1103,-0.00026271295514053715,-0.0001940475040255185,-0.0002807033172742279,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.009737050794226917,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1137,0,e84_sw1.00_qw0.75_f7f289e9,e83_all_rows_non_q2s3_0.25_1c88c602,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,all_rows,0.25,-2.5166906328588645e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.009737050794226921,0.0036026698862802547,1329,250,-3.0528064899004725e-05,-3.0528064899004725e-05,-8.869653654219878e-05,9.16534743581332e-05,9.16534743581332e-05,6.884485122271577e-05,-8.07314013249183e-05,-8.07314013249183e-05,-8.869653654219878e-05,-0.00010250626773011806,-0.00010250626773011806,-8.869653654219878e-05,-0.00010250626773011806,9.16534743581332e-05,2,2,1136,-0.00026271295514053715,-0.0001940475040255185,-0.0002807033172742279,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.009737050794226921,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
298,0,e84_sw1.00_qw1.00_500e031a,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.009832760897183443,0.00360266988628022,1329,250,-3.052688568194739e-05,-3.052688568194739e-05,-8.795556080432032e-05,9.346389411168943e-05,9.346389411168943e-05,6.998713345973684e-05,-8.171576491866617e-05,-8.171576491866617e-05,-8.795556080432032e-05,-0.00010332878623864339,-0.00010332878623864339,-8.795556080432032e-05,-0.00010332878623864339,9.346389411168943e-05,2,2,297,-0.00021356823112043678,-0.00015649353603353067,-0.00024531139077912933,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.009832760897183443,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
336,0,e84_sw1.00_qw1.50_500e031a,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.009832760897183448,0.0036026698862802365,1329,250,-3.052688568194739e-05,-3.052688568194739e-05,-8.795556080432032e-05,9.346389411168943e-05,9.346389411168943e-05,6.998713345973684e-05,-8.171576491866617e-05,-8.171576491866617e-05,-8.795556080432032e-05,-0.00010332878623864339,-0.00010332878623864339,-8.795556080432032e-05,-0.00010332878623864339,9.346389411168943e-05,2,2,335,-0.00021356823112043678,-0.00015649353603353067,-0.0002453113907791571,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.009832760897183448,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
369,0,e84_sw1.00_qw0.75_500e031a,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.009832760897183455,0.0036026698862802547,1329,250,-3.052688568194739e-05,-3.052688568194739e-05,-8.795556080432032e-05,9.346389411168943e-05,9.346389411168943e-05,6.998713345973684e-05,-8.171576491866617e-05,-8.171576491866617e-05,-8.795556080432032e-05,-0.00010332878623864339,-0.00010332878623864339,-8.795556080432032e-05,-0.00010332878623864339,9.346389411168943e-05,2,2,368,-0.00021356823112043678,-0.00015649353603353067,-0.00024531139077912933,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.009832760897183455,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
394,0,e84_sw1.00_qw1.00_de29bd6b,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.009832667818093154,0.00360266988628022,1329,250,-3.052610680842616e-05,-3.052610680842616e-05,-8.79573593670635e-05,9.34680337577598e-05,9.34680337577598e-05,6.998765064603063e-05,-8.171636572218421e-05,-8.171636572218421e-05,-8.79573593670635e-05,-0.00010332998846085406,-0.00010332998846085406,-8.79573593670635e-05,-0.00010332998846085406,9.34680337577598e-05,2,2,393,-0.00021367436907526738,-0.00015655924754742756,-0.0002452208861535021,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.009832667818093154,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
432,0,e84_sw1.00_qw1.50_de29bd6b,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.009832667818093159,0.0036026698862802365,1329,250,-3.052610680842616e-05,-3.052610680842616e-05,-8.79573593670635e-05,9.34680337577598e-05,9.34680337577598e-05,6.998765064603063e-05,-8.171636572218421e-05,-8.171636572218421e-05,-8.79573593670635e-05,-0.00010332998846085406,-0.00010332998846085406,-8.79573593670635e-05,-0.00010332998846085406,9.34680337577598e-05,2,2,431,-0.00021367436907523962,-0.00015655924754731654,-0.0002452208861535021,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.009832667818093159,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
465,0,e84_sw1.00_qw0.75_de29bd6b,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.009832667818093164,0.0036026698862802547,1329,250,-3.052610680842616e-05,-3.052610680842616e-05,-8.79573593670635e-05,9.34680337577598e-05,9.34680337577598e-05,6.998765064603063e-05,-8.171636572218421e-05,-8.171636572218421e-05,-8.79573593670635e-05,-0.00010332998846085406,-0.00010332998846085406,-8.79573593670635e-05,-0.00010332998846085406,9.34680337577598e-05,2,2,464,-0.00021367436907526738,-0.00015655924754742756,-0.0002452208861535021,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.009832667818093164,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
347,0,e84_sw1.00_qw1.25_29822d22,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,1.0,1.25,0.009510709541847157,0.0024754901426032113,1289,250,-3.051778792306781e-05,-3.051778792306781e-05,-8.633685596193263e-05,9.232210530929486e-05,9.232210530929486e-05,7.002830448010755e-05,-8.121482275524894e-05,-8.121482275524894e-05,-8.633685596193263e-05,-0.0001026606463230273,-0.0001026606463230273,-8.633685596193263e-05,-0.0001026606463230273,9.232210530929486e-05,2,2,346,-3.1027098149782883e-05,-8.609191662678484e-06,-0.00020037646172277324,0.0,-0.00027717013797877443,-0.00013858506898938722,-0.000239617684380822,5.31303642974505e-05,0.6944444444444444,0.9444444444444444,True,0.009510709541847157,0.0024754901426032113,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
443,0,e84_sw1.00_qw1.25_8def4757,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,1.0,1.25,0.009510616462756865,0.0024754901426032113,1289,250,-3.051695543376809e-05,-3.051695543376809e-05,-8.633865452467582e-05,9.232623984800625e-05,9.232623984800625e-05,7.002882166684543e-05,-8.121576875286252e-05,-8.121576875286252e-05,-8.633865452467582e-05,-0.00010266133739655903,-0.00010266133739655903,-8.633865452467582e-05,-0.00010266133739655903,9.232623984800625e-05,2,2,442,-3.112811594507825e-05,-8.674903176464355e-06,-0.00020028595709714603,0.0,-0.00027717013797877443,-0.00013858506898938722,-0.000239617684380822,5.31303642974505e-05,0.6944444444444444,0.9444444444444444,True,0.009510616462756865,0.0024754901426032113,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
586,0,e84_sw1.00_qw1.00_7e764652,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.009831303494061304,0.00360266988628022,1329,250,-3.050720124897488e-05,-3.050720124897488e-05,-8.793980331012197e-05,9.349283933557384e-05,9.349283933557384e-05,7.00263986006533e-05,-8.170065949075767e-05,-8.170065949075767e-05,-8.793980331012197e-05,-0.00010331378359162979,-0.00010331378359162979,-8.793980331012197e-05,-0.00010331378359162979,9.349283933557384e-05,2,2,585,-0.00021379111261801698,-0.00015653822829275743,-0.0002451672671796856,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.009831303494061304,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
624,0,e84_sw1.00_qw1.50_7e764652,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.00983130349406131,0.0036026698862802365,1329,250,-3.050720124897488e-05,-3.050720124897488e-05,-8.793980331012197e-05,9.349283933557384e-05,9.349283933557384e-05,7.00263986006533e-05,-8.170065949075767e-05,-8.170065949075767e-05,-8.793980331012197e-05,-0.00010331378359162979,-0.00010331378359162979,-8.793980331012197e-05,-0.00010331378359162979,9.349283933557384e-05,2,2,623,-0.00021379111261801698,-0.00015653822829275743,-0.0002451672671796856,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.00983130349406131,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
657,0,e84_sw1.00_qw0.75_7e764652,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.009831303494061314,0.0036026698862802547,1329,250,-3.050720124897488e-05,-3.050720124897488e-05,-8.793980331012197e-05,9.349283933557384e-05,9.349283933557384e-05,7.00263986006533e-05,-8.170065949075767e-05,-8.170065949075767e-05,-8.793980331012197e-05,-0.00010331378359162979,-0.00010331378359162979,-8.793980331012197e-05,-0.00010331378359162979,9.349283933557384e-05,2,2,656,-0.00021379111261801698,-0.00015653822829275743,-0.0002451672671796856,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.009831303494061314,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
490,0,e84_sw1.00_qw1.00_ebeff6c6,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.009831108341351502,0.00360266988628022,1329,250,-3.0506926880224938e-05,-3.0506926880224938e-05,-8.793886826807817e-05,9.349549258919065e-05,9.349549258919065e-05,7.003200497468498e-05,-8.170174899768679e-05,-8.170174899768679e-05,-8.793886826807817e-05,-0.0001033145242322897,-0.0001033145242322897,-8.793886826807817e-05,-0.0001033145242322897,9.349549258919065e-05,2,2,489,-0.00021387746874125811,-0.0001565292618396219,-0.0002452472069432998,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.009831108341351502,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
528,0,e84_sw1.00_qw1.50_ebeff6c6,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.009831108341351508,0.0036026698862802365,1329,250,-3.0506926880224938e-05,-3.0506926880224938e-05,-8.793886826807817e-05,9.349549258919065e-05,9.349549258919065e-05,7.003200497468498e-05,-8.170174899768679e-05,-8.170174899768679e-05,-8.793886826807817e-05,-0.0001033145242322897,-0.0001033145242322897,-8.793886826807817e-05,-0.0001033145242322897,9.349549258919065e-05,2,2,527,-0.00021387746874125811,-0.0001565292618396219,-0.0002452472069432998,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.009831108341351508,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
561,0,e84_sw1.00_qw0.75_ebeff6c6,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,1.0,0.75,0.009831108341351511,0.0036026698862802547,1329,250,-3.0506926880224938e-05,-3.0506926880224938e-05,-8.793886826807817e-05,9.349549258919065e-05,9.349549258919065e-05,7.003200497468498e-05,-8.170174899768679e-05,-8.170174899768679e-05,-8.793886826807817e-05,-0.0001033145242322897,-0.0001033145242322897,-8.793886826807817e-05,-0.0001033145242322897,9.349549258919065e-05,2,2,560,-0.00021387746874125811,-0.0001565292618396219,-0.0002452472069432998,-0.0003680916872371709,-0.00022362295413644317,-0.00029585732068680703,-0.0003546258850794812,4.163336342344337e-17,0.7777777777777778,1.0,True,0.009831108341351511,0.0036026698862802547,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1691,0,e84_sw1.00_qw1.25_3fae13fb,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,1.0,1.25,0.009422714948908766,0.0024754901426032113,1289,250,-3.0502512728292075e-05,-3.0502512728292075e-05,-8.711258155902346e-05,9.091881378908706e-05,9.091881378908706e-05,6.90677392993777e-05,-8.040279682997031e-05,-8.040279682997031e-05,-8.711258155902346e-05,-0.00010202355514399297,-0.00010202355514399297,-8.711258155902346e-05,-0.00010202355514399297,9.091881378908706e-05,2,2,1690,-7.057420512365242e-05,-3.9834145115769104e-05,-0.00023337049329721915,0.0,-0.00027717013797877443,-0.00013858506898938722,-0.000239617684380822,5.31303642974505e-05,0.6944444444444444,0.9444444444444444,True,0.009422714948908766,0.0024754901426032113,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
635,0,e84_sw1.00_qw1.25_032385ba,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,1.0,1.25,0.009509252138725015,0.0024754901426032113,1289,250,-3.049780044106498e-05,-3.049780044106498e-05,-8.63210984678453e-05,9.235104928373428e-05,9.235104928373428e-05,7.00675696214681e-05,-8.120581937165472e-05,-8.120581937165472e-05,-8.63210984678453e-05,-0.00010263863123505246,-0.00010263863123505246,-8.63210984678453e-05,-0.00010263863123505246,9.235104928373428e-05,2,2,634,-3.1129050729783445e-05,-8.653883921905248e-06,-0.00020023233812324626,0.0,-0.00027717013797877443,-0.00013858506898938722,-0.000239617684380822,5.31303642974505e-05,0.6944444444444444,0.9444444444444444,True,0.009509252138725015,0.0024754901426032113,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
539,0,e84_sw1.00_qw1.25_28d73461,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,1.0,1.25,0.009509056986015212,0.0024754901426032113,1289,250,-3.0497290071096472e-05,-3.0497290071096472e-05,-8.632016342569049e-05,9.235370328142256e-05,9.235370328142256e-05,7.007317599549978e-05,-8.120694153901376e-05,-8.120694153901376e-05,-8.632016342569049e-05,-0.00010263863195536516,-0.00010263863195536516,-8.632016342569049e-05,-0.00010263863195536516,9.235370328142256e-05,2,2,538,-3.123917383616725e-05,-8.644917468658697e-06,-0.0002003122778868882,0.0,-0.00027717013797877443,-0.00013858506898938722,-0.000239617684380822,5.31303642974505e-05,0.6944444444444444,0.9444444444444444,True,0.009509056986015212,0.0024754901426032113,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1642,0,e84_sw1.00_qw1.00_849a56a3,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,1.0,1.0,0.009744766304245055,0.00360266988628022,1329,250,-3.0486712778499125e-05,-3.0486712778499125e-05,-8.873128640141115e-05,9.21058535657826e-05,9.21058535657826e-05,6.90265682785629e-05,-8.087506578147163e-05,-8.087506578147163e-05,-8.873128640141115e-05,-0.00010269092611991937,-0.00010269092611991937,-8.873128640141115e-05,-0.00010269092611991937,9.21058535657826e-05,2,2,1641,-0.00025482801736472773,-0.00018771848948651026,-0.00027830542235363076,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.00035462588507949246,1.586032892321652e-17,0.75,1.0,True,0.009744766304245055,0.00360266988628022,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
1680,0,e84_sw1.00_qw1.50_849a56a3,e83_all_rows_non_q2s3_0.25_988620fb,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,all_rows,0.25,-2.5130636416292873e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,1.0,1.5,0.00974476630424506,0.0036026698862802365,1329,250,-3.0486712778499125e-05,-3.0486712778499125e-05,-8.873128640141115e-05,9.21058535657826e-05,9.21058535657826e-05,6.90265682785629e-05,-8.087506578147163e-05,-8.087506578147163e-05,-8.873128640141115e-05,-0.00010269092611991937,-0.00010269092611991937,-8.873128640141115e-05,-0.00010269092611991937,9.21058535657826e-05,2,2,1679,-0.00025482801736472773,-0.00018771848948651026,-0.00027830542235363076,-0.0003680916872371709,-0.00022362295413647093,-0.0002958573206868209,-0.0003546258850794955,1.586032892321652e-17,0.8333333333333334,1.0,True,0.00974476630424506,0.0036026698862802365,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False
