group_name,field,value,selected_records,budget_mass,budget_share,weight_share,n_scenarios
broad,subject_id,id06,7925,43.463983191699626,0.07113968035143871,0.09802114827932472,2849
broad,subject_id,id09,7041,38.66695824846369,0.06328814912857432,0.08730790524730321,2770
broad,subject_id,id05,4420,17.445995810375535,0.02855473599574899,0.054874733157997284,2056
broad,target,S3,13653,201.0538636847221,0.3290749385041246,0.16441013142133665,3383
broad,target,S2,20858,120.76173728076458,0.1976567897826409,0.2580381830981751,2988
broad,target,Q2,10650,117.59250835537595,0.19246955391154533,0.1297053926554377,2761
broad,target,S1,25059,113.5448504404103,0.18584454927327695,0.31114251920829145,3032
broad,target,Q3,4117,23.636137457387868,0.03868645117142306,0.050865131390442506,921
broad,target,Q1,3432,17.88625202404973,0.029275325412862006,0.04242009740598917,893
broad,target,S4,3492,16.491455457314082,0.026992391944127204,0.04341854482032725,891
broad,target_group,S,63062,451.8519068632111,0.7395686695041698,0.7770093785481303,3449
broad,target_group,Q,18199,159.11489783681355,0.2604313304958304,0.22299062145186938,2824
broad,target_is_q2s3,True,24303,318.6463720400981,0.5215444924156699,0.2941155240767743,3445
broad,target_is_q2s3,False,56958,292.3204326599266,0.47845550758433025,0.7058844759232255,3075
broad_all_or_top50,block_len_bin,11-16,14591,110.37780659839234,0.656464622862823,0.6186272783788301,950
broad_all_or_top50,block_len_bin,6-10,4861,34.34481938868099,0.20426351639071819,0.2064176209438934,941
broad_all_or_top50,block_len_bin,3-5,2763,16.7331779086365,0.09951945652496391,0.11709658611182308,873
broad_all_or_top50,block_len_bin,1-2,1360,6.68395985429695,0.03975240422149506,0.057858514565453496,682
broad_all_or_top50,context_type,between_train_runs,14189,94.09202730568012,0.5596060396848056,0.6025918279901897,950
broad_all_or_top50,context_type,after_train_run,9386,74.04773644432666,0.44039396031519457,0.39740817200981043,950
broad_all_or_top50,e101_active,False,20759,126.5508585698789,0.7526527678368634,0.8827480608831715,950
broad_all_or_top50,e101_active,True,2816,41.58890518012789,0.24734723216313678,0.11725193911682869,921
broad_all_or_top50,e95_fallback_cell,False,17028,91.77461274735131,0.5458233715839131,0.7257181651277044,950
broad_all_or_top50,e95_fallback_cell,True,6547,76.36515100265547,0.45417662841608697,0.27428183487229574,950
broad_all_or_top50,edge_like,False,12475,93.0837981890167,0.5536096644421089,0.5284309420867243,950
broad_all_or_top50,edge_like,True,11100,75.05596556099007,0.44639033555789126,0.47156905791327586,950
broad_all_or_top50,pos_bin,interior,12475,93.0837981890167,0.5536096644421089,0.5284309420867243,950
broad_all_or_top50,pos_bin,near_edge,4912,35.61594939254732,0.21182347707768734,0.2084386558304179,945
broad_all_or_top50,pos_bin,left_edge,3096,21.08795052788686,0.12541917543812425,0.13194669611867446,903
broad_all_or_top50,pos_bin,right_edge,2927,17.724719944034955,0.10541658646784106,0.12416638229695916,893
broad_all_or_top50,pos_bin,single,165,0.627345696520931,0.0037310965742385596,0.0070173236672242895,148
broad_all_or_top50,subject_id,id01,3254,29.164628201523136,0.17345467574752654,0.13748009151695334,932
broad_all_or_top50,subject_id,id07,3399,24.035784583263098,0.14295122133631602,0.14443622920072854,924
broad_all_or_top50,subject_id,id10,2572,21.743317133846237,0.1293169244972569,0.1086219086193635,894
broad_all_or_top50,subject_id,id04,2837,21.675476660600378,0.12891344781968334,0.12076889208866586,898
broad_all_or_top50,subject_id,id02,2076,14.6602589152304,0.08719090944499922,0.08799464208389647,815
broad_all_or_top50,subject_id,id06,2119,12.95671582268121,0.07705920083214515,0.08979004219943831,811
broad_all_or_top50,subject_id,id08,2027,12.563594890313745,0.07472114037815306,0.08592767663170765,823
broad_all_or_top50,subject_id,id09,2214,12.236907223866352,0.07277818733027606,0.09465987582698623,826
broad_all_or_top50,subject_id,id03,1589,11.433406540929552,0.06799942075527683,0.06719317362899795,781
broad_all_or_top50,subject_id,id05,1488,7.669673777752673,0.04561487185836709,0.06312746820326219,680
broad_all_or_top50,target,S3,2330,38.10200692540968,0.22660913799106103,0.09675403848333781,895
broad_all_or_top50,target,S2,3839,25.207148931574544,0.14991783245903087,0.16349667736478019,917
broad_all_or_top50,target,Q2,2262,24.924174561475926,0.14823486131771685,0.0945101947093558,888
broad_all_or_top50,target,Q3,4102,23.583056634129093,0.14025865213652144,0.17446484054640027,919
broad_all_or_top50,target,S1,4154,22.055707268485218,0.13117484393089812,0.17680826641330913,920
broad_all_or_top50,target,Q1,3415,17.833091812310144,0.10606112090668039,0.14530440770102235,891
broad_all_or_top50,target,S4,3473,16.434577616622168,0.09774355125809142,0.1486615747817945,889
broad_all_or_top50,target_group,S,13796,101.7994407420916,0.6054453656390815,0.5857205570432216,950
broad_all_or_top50,target_group,Q,9779,66.34032300791517,0.39455463436091875,0.41427944295677843,950
broad_all_or_top50,target_is_q2s3,False,18983,105.11358226312117,0.6251560006912223,0.8087357668073065,950
broad_all_or_top50,target_is_q2s3,True,4592,63.026181486885605,0.3748439993087779,0.19126423319269364,949
broad_low_alpha,block_len_bin,11-16,7565,41.28261937580356,0.6253333429879488,0.5992681077883195,373
broad_low_alpha,block_len_bin,6-10,2733,14.647116012768361,0.22186891626274066,0.21641478461179492,372
broad_low_alpha,block_len_bin,3-5,1600,7.134458316255756,0.1080700482859209,0.1264734925089606,359
broad_low_alpha,block_len_bin,1-2,727,2.9527872201749856,0.04472769246338974,0.05784361509092485,308
broad_low_alpha,context_type,between_train_runs,7777,39.31818552480488,0.595576849681623,0.616066943699116,373
broad_low_alpha,context_type,after_train_run,4848,26.69879540019778,0.40442315031837706,0.3839330563008838,373
broad_low_alpha,e101_active,False,11718,58.06716539291445,0.8795792321808923,0.9299144865556884,373
broad_low_alpha,e101_active,True,907,7.949815532088206,0.12042076781910768,0.07008551344431146,343
broad_low_alpha,e95_fallback_cell,False,9830,42.28176298395904,0.6404679885617981,0.78173812554575,372
broad_low_alpha,e95_fallback_cell,True,2795,23.735217941043615,0.35953201143820196,0.21826187445424985,373
broad_low_alpha,edge_like,False,6678,37.36897668034838,0.5660509789564704,0.5292307205124799,373
broad_low_alpha,edge_like,True,5947,28.648004244654285,0.43394902104352984,0.47076927948752,373
broad_low_alpha,pos_bin,interior,6678,37.36897668034838,0.5660509789564704,0.5292307205124799,373
broad_low_alpha,pos_bin,near_edge,2553,12.165404377802016,0.18427689675209918,0.20237938714930898,373
broad_low_alpha,pos_bin,left_edge,1791,8.892276832432824,0.13469681145423368,0.14192900721381083,368
broad_low_alpha,pos_bin,right_edge,1473,7.23346570699802,0.10956977440721595,0.11612827651713839,363
broad_low_alpha,pos_bin,single,130,0.3568573274214229,0.005405538429980976,0.01033260860726186,104
broad_low_alpha,subject_id,id07,1755,11.435047515947222,0.17321373009980254,0.13906262570510197,372
broad_low_alpha,subject_id,id01,1505,9.574543514699737,0.14503152644282108,0.11886033481400513,366
broad_low_alpha,subject_id,id04,1395,8.540663979077912,0.12937071431334268,0.10988039758746433,366
broad_low_alpha,subject_id,id10,1165,7.173751365495896,0.10866524438076774,0.09185369914721635,357
broad_low_alpha,subject_id,id09,1299,6.092259721337992,0.09228322222518762,0.10343709490409055,355
broad_low_alpha,subject_id,id03,1007,5.699286333952044,0.0863306115198847,0.07959668913915706,339
broad_low_alpha,subject_id,id06,1462,5.691069993872549,0.08620615354006846,0.11621460819762623,341
broad_low_alpha,subject_id,id08,934,5.2750482140903365,0.07990441459422319,0.07413003807434189,335
broad_low_alpha,subject_id,id02,1254,3.271326922160828,0.049552810145576894,0.09971259783411714,323
broad_low_alpha,subject_id,id05,849,3.2639833643681433,0.04944157273832516,0.0672519145968792,315
broad_low_alpha,target,S2,3781,19.151941435614656,0.2901062903402362,0.30025367889830795,371
broad_low_alpha,target,S1,4170,15.478509753358646,0.23446255094492605,0.3319997749666318,368
broad_low_alpha,target,Q2,938,10.129956250856829,0.1534447063304027,0.07352223812523788,306
broad_low_alpha,target,S3,693,6.401061936990811,0.09696084018538527,0.0532816718355034,323
broad_low_alpha,target,Q3,1090,5.865354255761895,0.08884614493996809,0.08622358478719108,191
broad_low_alpha,target,Q1,966,4.652959029469916,0.07048124534437318,0.07621665317488899,188
broad_low_alpha,target,S4,987,4.337198262949906,0.06569822191470856,0.07850239821223876,187
broad_low_alpha,target_group,S,9631,45.36871138891402,0.6872279033852561,0.764037523912682,371
broad_low_alpha,target_group,Q,2994,20.64826953608864,0.312772096614744,0.23596247608731793,321
broad_low_alpha,target_is_q2s3,False,10994,49.48596273715502,0.749594453484212,0.8731960900392587,371
broad_low_alpha,target_is_q2s3,True,1631,16.53101818784764,0.25040554651578795,0.12680390996074126,370
broad_q2s3,block_len_bin,11-16,3082,42.331719138272774,0.6499369974891536,0.5640239864512527,368
broad_q2s3,block_len_bin,6-10,1529,16.20789551582847,0.24884675514279825,0.28351815802623154,364
broad_q2s3,block_len_bin,3-5,649,5.726078566654594,0.0879149343980631,0.1203198937644396,304
broad_q2s3,block_len_bin,1-2,170,0.8663415792467871,0.013301312969984967,0.032137961758076004,141
broad_q2s3,context_type,between_train_runs,2963,32.7557212135311,0.502912603822563,0.5469076399457209,368
broad_q2s3,context_type,after_train_run,2467,32.376313586471525,0.4970873961774371,0.4530923600542789,368
broad_q2s3,e101_active,True,3161,38.091787903107885,0.5848395189874576,0.5802005722821832,368
broad_q2s3,e101_active,False,2269,27.040246896894743,0.41516048101254244,0.41979942771781664,368
broad_q2s3,e95_fallback_cell,True,4489,59.85328889036835,0.918953155296876,0.8230659404099063,368
broad_q2s3,e95_fallback_cell,False,941,5.2787459096342815,0.08104684470312401,0.17693405959009362,303
broad_q2s3,edge_like,False,2827,37.84846812973816,0.5811037263914351,0.5173496691173142,368
broad_q2s3,edge_like,True,2603,27.283566670264463,0.41889627360856474,0.4826503308826856,367
broad_q2s3,pos_bin,interior,2827,37.84846812973816,0.5811037263914351,0.5173496691173142,368
broad_q2s3,pos_bin,near_edge,1389,15.360776639871352,0.23584057656173107,0.25680380215930265,364
broad_q2s3,pos_bin,left_edge,782,8.640061983695093,0.13265456868076758,0.14618173994099334,332
broad_q2s3,pos_bin,right_edge,396,3.212198221075139,0.04931825377387118,0.07280087951405277,250
broad_q2s3,pos_bin,single,36,0.07052982562288118,0.001082874592194966,0.006863909268336934,36
broad_q2s3,subject_id,id01,688,12.29942015460091,0.18883826050219474,0.12459592222390141,343
broad_q2s3,subject_id,id10,734,11.070790557248156,0.16997458456875522,0.13424222339306408,333
broad_q2s3,subject_id,id04,742,8.61648940865198,0.1322926488495279,0.1361112612699522,335
broad_q2s3,subject_id,id06,1043,8.299918229574786,0.12743219607771952,0.1956052260560635,341
broad_q2s3,subject_id,id07,835,8.250899721145291,0.12667959394299405,0.154858680404238,346
broad_q2s3,subject_id,id02,452,6.057746745479944,0.09300717786694575,0.0819680000412747,289
broad_q2s3,subject_id,id08,429,4.962876320485513,0.07619716374169402,0.07896579213609141,279
broad_q2s3,subject_id,id03,226,2.9219376670684123,0.04486175928697217,0.041116861141809805,186
broad_q2s3,subject_id,id09,204,2.2740666595231485,0.03491471848693197,0.037990732413968116,164
broad_q2s3,subject_id,id05,77,0.37788933622448256,0.005801896676264555,0.01454530091963664,72
broad_q2s3,target,S3,2521,33.45831335696985,0.5136998016369129,0.46051091178580117,368
broad_q2s3,target,Q2,2909,31.673721443032772,0.48630019836308713,0.5394890882141987,368
broad_q2s3,target_group,S,2521,33.45831335696985,0.5136998016369129,0.46051091178580117,368
broad_q2s3,target_group,Q,2909,31.673721443032772,0.48630019836308713,0.5394890882141987,368
broad_q2s3,target_is_q2s3,True,5430,65.13203480000263,1.0,1.0,368
broad_tail_equal,block_len_bin,11-16,758,4.119277617754862,0.6290316684921564,0.6049896197124791,37
broad_tail_equal,block_len_bin,6-10,271,1.4334303989997133,0.21889107732476837,0.21633094446659434,37
broad_tail_equal,block_len_bin,3-5,151,0.6670336366751903,0.10185894721193207,0.11846522793247942,35
broad_tail_equal,block_len_bin,1-2,75,0.32885967157049845,0.05021830697114322,0.060214207888447134,29
broad_tail_equal,context_type,between_train_runs,802,4.144960081323273,0.6329534927556619,0.6371117585013436,37
broad_tail_equal,context_type,after_train_run,453,2.403641243676991,0.367046507244338,0.36288824149865634,37
broad_tail_equal,e101_active,False,1255,6.548601325000264,1.0,1.0,37
broad_tail_equal,e95_fallback_cell,False,993,4.408113986351254,0.673138242440049,0.7924067308536336,36
broad_tail_equal,e95_fallback_cell,True,262,2.14048733864901,0.326861757559951,0.20759326914636642,37
broad_tail_equal,edge_like,False,704,3.9552488898900506,0.6039837659364446,0.5606454780136514,37
broad_tail_equal,edge_like,True,551,2.593352435110214,0.39601623406355546,0.4393545219863485,37
broad_tail_equal,pos_bin,interior,704,3.9552488898900506,0.6039837659364446,0.5606454780136514,37
broad_tail_equal,pos_bin,near_edge,253,1.1971695304634127,0.18281301167213207,0.2017874631747025,37
broad_tail_equal,pos_bin,left_edge,150,0.6929716011800138,0.10581978758341742,0.11994536353734347,35
broad_tail_equal,pos_bin,right_edge,135,0.6582782815106119,0.10052196627049752,0.10735777879153316,35
broad_tail_equal,pos_bin,single,13,0.044933021956175406,0.006861468537508442,0.010263916482769385,10
broad_tail_equal,subject_id,id07,168,1.1840773753298819,0.18081378244992402,0.1351448281691788,37
broad_tail_equal,subject_id,id01,168,0.9215193397833531,0.14072002463569058,0.13311623676460627,34
broad_tail_equal,subject_id,id04,121,0.6708061191602528,0.10243502175027058,0.09640476414444323,37
broad_tail_equal,subject_id,id09,147,0.669038759346561,0.10216513819407598,0.11835984020129717,35
broad_tail_equal,subject_id,id08,112,0.601883166605885,0.09191018611991329,0.08824295949753451,34
broad_tail_equal,subject_id,id06,124,0.5843637556433698,0.08923489561236136,0.09784322598203876,35
broad_tail_equal,subject_id,id10,104,0.5822620755660284,0.08891395989295545,0.08274547906703417,34
broad_tail_equal,subject_id,id03,97,0.5730674095347936,0.08750989426505829,0.07682322352983915,33
broad_tail_equal,subject_id,id05,105,0.43943297501811623,0.06710333294233613,0.08420246762893083,27
broad_tail_equal,subject_id,id02,109,0.32215034901202216,0.049193764137414366,0.08711697501509708,30
broad_tail_equal,target,S1,440,1.5958164718125336,0.2436881392856007,0.35375114629048005,35
broad_tail_equal,target,S2,211,1.3135213283257152,0.20058043895742306,0.16671281230294552,33
broad_tail_equal,target,Q2,89,1.1107589016654045,0.16961773156428328,0.06937090959492347,30
broad_tail_equal,target,Q3,193,1.0662291971257054,0.16281785135632187,0.15537539517630694,29
broad_tail_equal,target,S4,168,0.7649043526955233,0.11680423264970898,0.1342482371960397,29
broad_tail_equal,target,Q1,154,0.697371073375382,0.10649160618666213,0.12054149943930431,29
broad_tail_equal,target_group,S,819,3.674242152833772,0.5610728108927328,0.6547121957894653,36
broad_tail_equal,target_group,Q,436,2.874359172166492,0.4389271891072673,0.3452878042105347,31
broad_tail_equal,target_is_q2s3,False,1166,5.4378424233348595,0.8303822684357167,0.9306290904050765,36
broad_tail_equal,target_is_q2s3,True,89,1.1107589016654045,0.16961773156428328,0.06937090959492347,30
e101_plausible,block_len_bin,11-16,1173,6.34458839233931,0.6289002524681945,0.6027988953884991,57
e101_plausible,block_len_bin,6-10,425,2.1661466656566577,0.21471687376276277,0.21789743007980164,57
e101_plausible,block_len_bin,3-5,235,1.0776154337116295,0.106817428715023,0.11941338159042751,55
e101_plausible,block_len_bin,1-2,118,0.5000353332928087,0.049565445054019684,0.059890292941271746,48
e101_plausible,context_type,between_train_runs,1225,6.270558290284084,0.6215621011187715,0.6261043161761901,57
e101_plausible,context_type,after_train_run,726,3.817827534716322,0.3784378988812284,0.3738956838238099,57
e101_plausible,e101_active,False,1928,9.975050554552727,0.9887657676447288,0.9884766270379761,57
e101_plausible,e101_active,True,23,0.1133352704476793,0.01123423235527124,0.011523372962023992,20
e101_plausible,e95_fallback_cell,False,1486,6.495117441442054,0.6438212766750316,0.7625575704284264,54
e101_plausible,e95_fallback_cell,True,465,3.593268383558353,0.3561787233249684,0.2374424295715736,57
e101_plausible,edge_like,False,1090,6.019211533115538,0.5966476339752098,0.5582552339225842,57
e101_plausible,edge_like,True,861,4.069174291884869,0.4033523660247902,0.44174476607741575,57
e101_plausible,pos_bin,interior,1090,6.019211533115538,0.5966476339752098,0.5582552339225842,57
e101_plausible,pos_bin,near_edge,390,1.8801618145686387,0.18636894416838612,0.2003797981795217,57
e101_plausible,pos_bin,right_edge,224,1.0739655844777336,0.10645564147797552,0.1148760083642279,55
e101_plausible,pos_bin,left_edge,225,1.0531226782081613,0.10438961162630979,0.11532760807745662,54
e101_plausible,pos_bin,single,22,0.06192421463033568,0.006138168752118795,0.011161351456209502,17
e101_plausible,subject_id,id07,261,1.7720069237575717,0.17564821117034354,0.13510327511840725,57
e101_plausible,subject_id,id01,246,1.2995418328043544,0.1288156356573825,0.1259087766479251,54
e101_plausible,subject_id,id04,198,1.1251308986450455,0.11152734621398168,0.10164433382766777,57
e101_plausible,subject_id,id09,234,1.0194321525600574,0.1010500758241982,0.12032738266630873,55
e101_plausible,subject_id,id10,163,1.002257170811078,0.09934762490222637,0.0835380763832805,54
e101_plausible,subject_id,id06,217,0.9468435928334232,0.09385481575129836,0.11083851378197611,55
e101_plausible,subject_id,id03,145,0.9047674510171928,0.0896840650934518,0.07434140762588405,51
e101_plausible,subject_id,id08,167,0.8857280199165888,0.0877968027076872,0.08335171584641815,53
e101_plausible,subject_id,id05,146,0.6050175961433394,0.059971694841807366,0.0753647029007473,43
e101_plausible,subject_id,id02,174,0.5276601865117552,0.052303727837623014,0.08958181520138506,49
e101_plausible,target,S1,651,2.5045405616109617,0.24825979151237118,0.3361798459988771,55
e101_plausible,target,S2,362,2.041772035068427,0.20238837713845514,0.18491597415370956,53
e101_plausible,target,Q2,148,1.7783315241023407,0.17627513012987578,0.07455012584289218,46
e101_plausible,target,Q3,271,1.4971003123810753,0.14839839973913915,0.14002784794420117,43
e101_plausible,target,S4,264,1.1463554780615328,0.11363120899090778,0.13522302669672787,43
e101_plausible,target,Q1,242,1.0775370535001128,0.10680965936392202,0.12278017405250638,43
e101_plausible,target,S3,13,0.042748860275955945,0.004237433125328969,0.0063230053110856785,10
e101_plausible,target_group,S,1290,5.735416935016877,0.5685168107670631,0.6626418521604003,56
e101_plausible,target_group,Q,661,4.352968889983529,0.431483189232937,0.3373581478395997,49
e101_plausible,target_is_q2s3,False,1790,8.26730544062211,0.8194874367447953,0.9191268688460222,56
e101_plausible,target_is_q2s3,True,161,1.8210803843782968,0.18051256325520473,0.08087313115397785,50
