basename,source_path,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,nonzero_rows,mean_abs_delta,max_abs_delta,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p025_cad3f8af.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p025_cad3f8af.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.025,-2.118815519405413e-05,0.0,64,64,0.0011025483056119726,0.03997500000000026,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_96881b04.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_96881b04.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.035,-2.118815519405413e-05,0.0,64,64,0.0011133048744472113,0.04036500000000026,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_673f84d1.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_673f84d1.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.05,-2.118815519405413e-05,0.0,64,64,0.0011294397277000696,0.04095000000000027,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_3d70725c.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_3d70725c.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.07,-2.118815519405413e-05,0.0,64,64,0.001150952865370547,0.041730000000000274,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_dc79600b.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_dc79600b.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.1,-2.118815519405413e-05,0.0,64,64,0.0011832225718762634,0.042900000000000285,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_0b7bf95f.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_0b7bf95f.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.14,-2.118815519405413e-05,0.0,64,64,0.0012262488472172184,0.04446000000000029,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_0e17df70.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_0e17df70.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.2,-2.118815519405413e-05,0.0,64,64,0.0012907882602286507,0.04680000000000031,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_096099c3.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_096099c3.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.3,-2.118815519405413e-05,0.0,64,64,0.0013983539485810386,0.050700000000000335,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_a1926d5c.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_a1926d5c.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.55,-5.258217398978411e-05,0.1333333333333333,50,50,0.0005660231138324722,0.022000000000000266,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_d6a90e6c.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_d6a90e6c.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.65,-5.258217398978411e-05,0.1333333333333333,50,50,0.0006689364072565581,0.02600000000000031,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_ae748958.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_ae748958.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.75,-5.258217398978411e-05,0.1333333333333333,50,50,0.000771849700680644,0.03000000000000036,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_7137ac6b.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_7137ac6b.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.85,-5.258217398978411e-05,0.1333333333333333,50,50,0.0008747629941047297,0.034000000000000405,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_5d275714.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_5d275714.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.92,-5.258217398978411e-05,0.1333333333333333,50,50,0.00094680229950159,0.03680000000000044,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_66cc85cf.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_66cc85cf.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.97,-5.258217398978411e-05,0.1333333333333333,50,50,0.000998258946213633,0.038800000000000466,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_df233e89.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_df233e89.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.99,-5.258217398978411e-05,0.1333333333333333,50,50,0.00101884160489845,0.039600000000000475,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_f6ed5196.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_f6ed5196.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.55,-5.143677301359792e-05,0.2,96,96,0.0005475624418761489,0.011000000000001476,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_9b454b59.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_9b454b59.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.65,-5.143677301359792e-05,0.2,96,96,0.000647119249489994,0.013000000000001745,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_1ada9515.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_1ada9515.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.75,-5.143677301359792e-05,0.2,96,96,0.0007466760571038394,0.015000000000002012,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_86a8ecb3.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_86a8ecb3.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.85,-5.143677301359792e-05,0.2,96,96,0.0008462328647176844,0.01700000000000228,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_4050897a.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_4050897a.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.92,-5.143677301359792e-05,0.2,96,96,0.0009159226300473763,0.01840000000000247,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_3f76daca.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_3f76daca.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.97,-5.143677301359792e-05,0.2,96,96,0.0009657010338542989,0.019400000000002603,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_9a53d270.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_9a53d270.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.99,-5.143677301359792e-05,0.2,96,96,0.000985612395377068,0.019800000000002656,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p550_ef2d08a5.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p550_ef2d08a5.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.55,-0.00056547497621,0.9047619047619048,250,250,0.0055685828814469734,0.10725000000000029,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p650_0cd8c25a.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p650_0cd8c25a.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.65,-0.00056547497621,0.9047619047619048,250,250,0.006581052496255514,0.12675000000000033,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_84828960.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_84828960.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.75,-0.00056547497621,0.9047619047619048,250,250,0.007593522111064055,0.14625000000000038,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_17ab72f3.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_17ab72f3.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.85,-0.00056547497621,0.9047619047619048,250,250,0.008605991725872595,0.16575000000000042,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_3fe20b68.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_3fe20b68.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.92,-0.00056547497621,0.9047619047619048,250,250,0.009314720456238575,0.17940000000000048,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_882116d4.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_882116d4.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.97,-0.00056547497621,0.9047619047619048,250,250,0.009820955263642845,0.18915000000000048,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_9c74921f.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_9c74921f.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.99,-0.00056547497621,0.9047619047619048,250,250,0.010023449186604553,0.1930500000000005,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0
