candidate,role,scenario_count,range_width_mean,range_width_min,range_width_max,differing_moved_cells_mean,differing_range_share_mean,support_gap_coeff_weighted_mean,global_prefers_min_rate,global_ce_gap_mean,global_min_prob_mean,global_max_prob_mean,subject_prefers_min_rate,subject_ce_gap_mean,subject_min_prob_mean,subject_max_prob_mean,nearest_hard085_prefers_min_rate,nearest_hard085_ce_gap_mean,nearest_hard085_min_prob_mean,nearest_hard085_max_prob_mean,focus_mean_prefers_min_rate,focus_mean_ce_gap_mean,focus_mean_min_prob_mean,focus_mean_max_prob_mean,flank_mean_prefers_min_rate,flank_mean_ce_gap_mean,flank_mean_min_prob_mean,flank_mean_max_prob_mean,visible_mean_prefers_min_rate,visible_mean_ce_gap_mean,visible_mean_min_prob_mean,visible_mean_max_prob_mean
e154,repaired_all_four_branch,3,0.001964297258205967,0.0019196583686945,0.0020163921076077,282.6666666666667,0.973558460969627,0.9735584614521485,0.0,21.435792633123754,0.47931336274757036,0.5206866372524296,0.0,19.701687954462084,0.4678994636182743,0.5321005363817256,0.0,20.81521266465728,0.4702794826694851,0.5297205173305147,0.0,19.875091152406668,0.47249743634510993,0.52750256365489,0.0,24.965319003348345,0.46530442333776517,0.5346955766622348,0.0,22.360364826656944,0.4683871431980557,0.5316128568019441
e144,active_boundary_branch,3,0.001672190476190333,0.0013874285714283998,0.0018302857142856,164.0,0.9051235313130928,0.8889226407452413,0.0,11.290626714413596,0.4826278333420266,0.5173721666579735,0.0,22.93248151003012,0.46825679610729587,0.5317432038927042,0.0,27.75361688620967,0.4709051337534724,0.5290948662465276,0.0,19.35314188371744,0.47392992106759824,0.5260700789324018,0.0,26.868795380517344,0.4664282430657473,0.5335717569342527,0.0,23.108376002327674,0.4696432479236834,0.5303567520763166
e176,visible_body_q2_underopen,3,0.0006566407394410001,0.0006273178729414,0.0006753387778924999,601.6666666666666,0.8011652745285572,0.7979454345305248,1.0,-4.822537328762015,0.48113082339978214,0.5188691766002179,0.0,99.8561665766988,0.38452646943163576,0.6154735305683644,0.0,69.9622425673203,0.4482655634583761,0.5517344365416239,0.0,48.78679764530536,0.43797428542993133,0.5620257145700688,0.0,112.88842351804799,0.3908399228413016,0.6091600771586984,0.0,80.62014051254346,0.41104036395071436,0.5889596360492856
