gate_class,passed_gate_count,projection_mode,source_family,source_tag,alpha,top_k,all_minus_base,post101_p95_vs_e95_e101_sensor,e72_plausible_gap_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,q2s3_share,share_Q3,share_S3,cos_e144,cos_e72,fail_action_cos,fail_action_active_q2s3,fail_relaxed_tail,fail_relaxed_world,fail_relaxed_raw,tag
missing_actionable,3,e144_plus_orth_top100,e138,e138_blocktarget_vetonull_overlap_659fb9e1,0.1,100,-1.247021312100749e-05,-4.587625900930471e-06,2.818925648462312e-18,0.9699792802297764,0.251712561875767,0.15964296249709897,0.3510774402227479,0.15964296249709764,0.987909696313348,-0.035611942853994084,True,True,False,False,False,e152_c0838df9
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_f69d87df,0.1,100,-1.2415491779882435e-05,-4.708070119695559e-06,2.818925648462312e-18,0.9673466929041524,0.2632219175274467,0.1499861936465745,0.35187299440868264,0.14998619364657317,0.9845467312663382,-0.03674367586914482,True,True,False,False,False,e152_c6ed9e78
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_b1db95cd,0.1,100,-1.2340154698420314e-05,-5.015863338482e-06,-4.82979188826593e-07,0.9679746980969406,0.2610433829404193,0.15999427387430776,0.33088104742335306,0.15999427387430643,0.9877782669410309,-0.03658288470283012,True,True,False,False,False,e152_33f3d6b8
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_f6547fe2,0.1,100,-1.2327885410834403e-05,-4.516442497511542e-06,-6.277601019590278e-07,0.9695520323815532,0.2535598408926125,0.15830650881117853,0.34964808029998545,0.15830650881117717,0.9841627922318362,-0.03324704580525967,True,True,False,False,False,e152_2086a57e
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_bc02c721,0.1,100,-1.2323081431619975e-05,-5.008923622157138e-06,-4.82979188826593e-07,0.9679160298352036,0.2613474069673078,0.1606299174963636,0.32962875748370113,0.1606299174963623,0.9878741079752655,-0.03683739620156934,True,True,False,False,False,e152_aa7c894c
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_f3f54666,0.1,100,-1.230739650692758e-05,-4.507813716465804e-06,-6.265518904980272e-07,0.9695808132785771,0.2534307867978895,0.1583316877288991,0.34957607727611034,0.15833168772889775,0.9844144456333283,-0.033179783352905896,True,True,False,False,False,e152_9c3eeec8
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_f8461d4e,0.1,100,-1.229709305194948e-05,-4.998360208326315e-06,-4.82979188826593e-07,0.9680679769156044,0.2606248686326026,0.16001879163828991,0.3310232794172726,0.16001879163828858,0.9881683363684229,-0.03639215444393703,True,True,False,False,False,e152_c88a1519
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_f6547fe2,0.1,0,-1.2286610903577966e-05,-4.69888378558982e-06,-1.8684107861426536e-06,0.971196070906895,0.246377729875535,0.15765488796252833,0.34809215329111287,0.15765488796252697,0.9825705701906209,-0.034113533417758864,False,True,False,False,False,e152_2266b73b
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_8024ba79,0.1,100,-1.2286317778165134e-05,-4.993980417143963e-06,-4.82979188826593e-07,0.9680911375667302,0.260520854251944,0.1600249347490922,0.3310589167167768,0.16002493474909088,0.9882649927921553,-0.0363443753830073,True,True,False,False,False,e152_cac01164
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_49c5e734,0.1,100,-1.2280288597232849e-05,-4.991529755192117e-06,-4.82979188826593e-07,0.9680120505349628,0.2609164364897548,0.16064475288819857,0.3297900622563881,0.16064475288819724,0.9882613087831592,-0.03664245254985116,True,True,False,False,False,e152_4b620d72
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_169e0bff,0.1,100,-1.2269580639712174e-05,-4.987177325836846e-06,-4.82979188826593e-07,0.968035887558866,0.2608093430454722,0.16064847000856305,0.3298304783951858,0.16064847000856172,0.9883572527934126,-0.03659361935126909,True,True,False,False,False,e152_02c30b53
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_107ff795,0.1,100,-1.2267226804807407e-05,-4.490899917968597e-06,-6.241861498122118e-07,0.9696366417697582,0.2531802515067847,0.15838109377900358,0.3494347930062862,0.15838109377900225,0.9849020238735489,-0.03304771560823788,True,True,False,False,False,e152_51e6ba85
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_f3f54666,0.1,0,-1.226570467227628e-05,-4.685111800486538e-06,-1.856848566686919e-06,0.9712118405221196,0.2463032154245251,0.15753842344305527,0.3480919413380233,0.1575384234430539,0.9828557384090207,-0.03413466331216702,False,True,False,False,False,e152_3e1d7dcd
missing_actionable,3,e144_plus_orth_full,e138,e138_blocktarget_vetonull_overlap_7f70f22f,0.1,0,-1.2257879977162212e-05,-4.688297919218098e-06,-2.859820270717907e-06,0.972400185097718,0.2408177373789411,0.15967201816793164,0.3531839172267617,0.15967201816793028,0.9872972878128077,-0.03393768057008036,False,True,False,False,False,e152_efe33e46
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_8e6b6523,0.1,100,-1.2252678839974608e-05,-4.48477549108755e-06,-6.233303536189692e-07,0.96965666589398,0.2530903268706034,0.1583990003377416,0.3493835864218512,0.15839900033774024,0.9850767091889325,-0.03299982206049846,True,True,False,False,False,e152_053d27b5
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_dccaf6c0,0.1,100,-1.2248573253215156e-05,-4.978638520421287e-06,-4.82979188826593e-07,0.968171698367862,0.2601587452148421,0.16004647886029633,0.3311838980118087,0.160046478860295,0.9886005632872582,-0.036176845086686976,True,True,False,False,False,e152_de27948e
missing_actionable,3,e144_plus_orth_full,e138,e138_blocktarget_vetonull_overlap_c975a0f9,0.1,0,-1.2242547635987757e-05,-4.680767441657646e-06,-2.845983221182657e-06,0.9723916826854704,0.2408545235752523,0.15956437041244148,0.35323932724666207,0.1595643704124401,0.9874367951807812,-0.03398764917561905,False,True,False,False,False,e152_50b3194b
missing_actionable,3,e144_plus_orth_full,e138,e138_blocktarget_vetonull_overlap_fa60a8ba,0.1,0,-1.223241125603014e-05,-4.685098991810754e-06,-3.068236480870427e-06,0.9725022601679124,0.2404005874885065,0.16151497243710725,0.34939476024289867,0.16151497243710586,0.987981558121626,-0.0338824441366719,False,True,False,False,False,e152_75b0527f
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_00282dc0,0.1,100,-1.2232072078344204e-05,-4.97193134047907e-06,-4.82979188826593e-07,0.968118786964388,0.2604365680417027,0.16066150608687912,0.32997221928569753,0.1606615060868778,0.9886903449994797,-0.03642239710811255,True,True,False,False,False,e152_31231d6f
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_f69d87df,0.1,0,-1.2226770434886625e-05,-4.525196996616865e-06,2.6020852139652106e-18,0.969664917221878,0.2532127568210982,0.14707611720655306,0.35317477475744213,0.1470761172065517,0.9811172177985104,-0.03796350777075054,True,False,False,False,False,e152_f631badf
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_107ff795,0.1,0,-1.2225961543266273e-05,-4.6585167473911135e-06,-1.834209173303498e-06,0.9712421556416544,0.2461597872703895,0.15774545019496136,0.34791159204212907,0.15774545019496,0.9833996090966457,-0.033890768015188456,False,True,False,False,False,e152_f4216ea5
missing_actionable,3,e144_plus_orth_full,e138,e138_blocktarget_vetonull_overlap_c65b97ae,0.1,0,-1.2218390675999837e-05,-4.678026062819427e-06,-3.0533848936530137e-06,0.972492547901908,0.2404427070738785,0.1613920149395894,0.34947408157037047,0.16139201493958805,0.9881117143343666,-0.033937451955198907,False,True,False,False,False,e152_f35b6b55
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_8e6b6523,0.1,0,-1.2211005175788436e-05,-4.648715444552399e-06,-1.826019483601709e-06,0.9712529384999136,0.2461087106780042,0.15762322133951678,0.34792772068395844,0.15762322133951542,0.9835980537403807,-0.0339314936668043,False,True,False,False,False,e152_83890456
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_44d71d03,0.1,50,-1.215426375356099e-05,-4.626904799482642e-06,2.818925648462312e-18,0.9698161177156476,0.2525030893110745,0.1556398272377668,0.3516126292952616,0.15563982723776543,0.986419515231654,-0.03618382461126835,True,True,False,False,False,e152_d3b3dea6
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_46382460,0.1,50,-1.21469872025326e-05,-4.621787729411124e-06,2.818925648462312e-18,0.969829165811648,0.2524441860628344,0.15565594824504797,0.35158781277226786,0.1556559482450466,0.9865105289403572,-0.03614514594500774,True,True,False,False,False,e152_82ef3cf4
missing_actionable,3,e144_plus_orth_top100,e138,e138_blocktarget_vetonull_overlap_7f70f22f,0.1,100,-1.2144673913749848e-05,-4.407846726359047e-06,2.818925648462312e-18,0.9707856763329366,0.2480236772921326,0.15743288213801263,0.35396594002941945,0.15743288213801127,0.9888314472944988,-0.0324990669827676,False,True,False,False,False,e152_aff6876f
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_f69d87df,0.1,50,-1.213269261046701e-05,-4.652592696500511e-06,2.818925648462312e-18,0.9701556796826598,0.2510996165261041,0.1529701119455611,0.3503091123123974,0.15297011194555973,0.9859333671536763,-0.03438772146396639,True,True,False,False,False,e152_bc961b22
missing_actionable,3,e144_plus_orth_top100,e138,e138_blocktarget_vetonull_overlap_c975a0f9,0.1,100,-1.2132081577909126e-05,-4.402682647510547e-06,2.818925648462312e-18,0.9707962207648688,0.2479751177551445,0.157454068415437,0.35389500089651443,0.15745406841543563,0.9889549247995546,-0.0324536793639507,False,True,False,False,False,e152_46f1ca00
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_b1db95cd,0.1,0,-1.2129460100096525e-05,-4.930222976819131e-06,-4.82979188826593e-07,0.9701515039387651,0.2515609053002894,0.16050894989797354,0.32829619163328844,0.16050894989797218,0.9846709302732936,-0.039296843839669346,True,True,False,False,False,e152_10bf283d
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_8eca8d2c,0.1,50,-1.212685649365497e-05,-4.646017760534775e-06,2.818925648462312e-18,0.9700256705499418,0.2516015147673265,0.15730888098612558,0.3489092964203233,0.1573088809861242,0.986851712585861,-0.03576302100195074,True,True,False,False,False,e152_103107f6
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_9e3a5d8d,0.1,50,-1.2119471304528062e-05,-4.640809589850859e-06,2.818925648462312e-18,0.9700371744387946,0.2515491868957152,0.15732023195841477,0.3488905934858623,0.1573202319584134,0.986939977254632,-0.035726273682323964,True,True,False,False,False,e152_f69ce588
missing_actionable,3,e144_plus_orth_top100,e138,e138_blocktarget_vetonull_overlap_fa60a8ba,0.1,100,-1.2117819206625136e-05,-4.602818229465232e-06,2.818925648462312e-18,0.9709430381275288,0.2475493841721394,0.1589223662225118,0.3513594978957388,0.15892236622251044,0.9894743913200255,-0.03276221401896477,False,True,False,False,False,e152_dde9a688
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_bc02c721,0.1,0,-1.2117102589193074e-05,-4.925200058759324e-06,-4.82979188826593e-07,0.9700780426696838,0.2519364136189764,0.16120808233753514,0.32683892583782304,0.16120808233753378,0.9848057008316283,-0.03962474884115082,True,True,False,False,False,e152_cbd3ffc3
missing_actionable,3,e144_plus_orth_top100,e138,e138_blocktarget_vetonull_overlap_c65b97ae,0.1,100,-1.2105540679430147e-05,-4.59424458895533e-06,2.818925648462312e-18,0.9709522539351706,0.2475052972055016,0.15893684116176077,0.35130306916542253,0.1589368411617594,0.9895893530991613,-0.0327156929479747,False,True,False,False,False,e152_eb66a32a
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_a1b50678,0.1,50,-1.2095878014983796e-05,-4.585867263432615e-06,2.818925648462312e-18,0.969919449840258,0.2520361763597324,0.15576915172254333,0.35141385765564176,0.15576915172254197,0.9871405520193851,-0.03587325921580005,True,True,False,False,False,e152_26852cdc
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_1fa9b255,0.1,50,-1.2092007341424347e-05,-4.583211265153199e-06,2.818925648462312e-18,0.9699259103374368,0.2520069504488558,0.15577837363494407,0.35139706259781794,0.1557783736349427,0.9871854502250208,-0.03585375725448807,True,True,False,False,False,e152_9f016fc5
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_f8461d4e,0.1,0,-1.209144331826284e-05,-4.91477041670892e-06,-4.82979188826593e-07,0.9702098379898648,0.2512855463259194,0.16052620325307138,0.32848405927395086,0.16052620325307,0.9851758175230805,-0.03905679573024632,True,True,False,False,False,e152_3d84b382
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_8024ba79,0.1,0,-1.2081743295477844e-05,-4.910827679372255e-06,-4.82979188826593e-07,0.9702242505496744,0.2512174343043333,0.16053052332802006,0.32853109953268295,0.1605305233280187,0.985300807763526,-0.03899669328818041,True,True,False,False,False,e152_a8632f88
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_f6547fe2,0.1,50,-1.2079317693536318e-05,-4.436611037915832e-06,2.818925648462312e-18,0.9707294584097416,0.2483765628987682,0.15662203907074726,0.35132755481458566,0.15662203907074587,0.9845468917594145,-0.03253069265957168,False,True,False,False,False,e152_4f680713
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_49c5e734,0.1,0,-1.2078548385807686e-05,-4.909529054624353e-06,-4.82979188826593e-07,0.9701393831373966,0.2516470853279952,0.16121431700048988,0.32704968182277067,0.1612143170004885,0.9853062483233989,-0.039379176078807414,True,True,False,False,False,e152_85ae0375
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_9e3a1791,0.1,50,-1.2069027484629125e-05,-4.605209396906614e-06,2.818925648462312e-18,0.9701147966508212,0.2511957433616725,0.15739700907707932,0.34876656735046146,0.15739700907707793,0.9875365244939359,-0.035474304753113445,True,True,False,False,False,e152_a8ca2fe4
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_169e0bff,0.1,0,-1.2068898729622468e-05,-4.905606789638925e-06,-4.82979188826593e-07,0.9701545380852522,0.2515755182508605,0.16121587811142754,0.32710245347629113,0.16121587811142615,0.9854301631725807,-0.039317691947759636,True,True,False,False,False,e152_36c151b0
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_19f01659,0.1,50,-1.2065340860289986e-05,-4.602649063298949e-06,2.818925648462312e-18,0.970120237492266,0.251170945137452,0.15740323420868838,0.34875458180519325,0.15740323420868702,0.9875777623339108,-0.035456556092662996,True,True,False,False,False,e152_8543721c
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_06e4cb6e,0.1,50,-1.2062663934608864e-05,-4.5827191272564416e-06,2.818925648462312e-18,0.9703683256946009,0.2500663483084627,0.15735424029352496,0.35032221097503585,0.15735424029352357,0.9880894830932145,-0.034247386851561284,True,True,False,False,False,e152_11a5b27a
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_f3f54666,0.1,50,-1.2060851856121602e-05,-4.425249174340123e-06,2.818925648462312e-18,0.9707461566589036,0.2482990762333629,0.15666084616898818,0.35124102028876314,0.1566608461689868,0.9847948696497125,-0.03246839895272145,False,True,False,False,False,e152_68116caf
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_b1db95cd,0.1,50,-1.2055732707794142e-05,-4.636711294180406e-06,2.818925648462312e-18,0.9707631151447124,0.2483652859471712,0.15860198704710243,0.33682952875458133,0.15860198704710105,0.9892524465123641,-0.032305036978574043,False,True,False,False,False,e152_e4304f20
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_dccaf6c0,0.1,0,-1.204775787211343e-05,-4.89701373268663e-06,-4.82979188826593e-07,0.9702741556490726,0.2509813398437382,0.16054566486567448,0.3286959721002987,0.1605456648656731,0.9857343810368887,-0.038786051595816266,True,True,False,False,False,e152_3a89a5d9
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_00282dc0,0.1,0,-1.2035089949957722e-05,-4.891864642754743e-06,-4.82979188826593e-07,0.9702070124736936,0.251327449052778,0.1612213497226494,0.3272874153292141,0.161221349722648,0.9858600028741049,-0.0391022127210767,True,True,False,False,False,e152_8b8dd991
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_13629d17,0.1,50,-1.2034623409706846e-05,-4.563126254985301e-06,2.818925648462312e-18,0.9704043171597736,0.2499007906033845,0.1574063454817999,0.35021006751845624,0.15740634548179852,0.9883821499387706,-0.03412256358365629,False,True,False,False,False,e152_0c200fb5
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_bc02c721,0.1,50,-1.2029426891491111e-05,-4.632334801100716e-06,2.818925648462312e-18,0.9706372245851504,0.2489369379588213,0.15906785217746477,0.33598893957297865,0.1590678521774634,0.9894299206809375,-0.032774094185617275,False,True,False,False,False,e152_288032df
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_107ff795,0.1,50,-1.2024645921315802e-05,-4.405337807601618e-06,2.818925648462312e-18,0.970778433794268,0.2481491666032874,0.15673695850703234,0.35107130017619503,0.15673695850703095,0.985275154547904,-0.03234610715224608,False,True,False,False,False,e152_d2292977
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_f8461d4e,0.1,50,-1.2018251307255312e-05,-4.610108756563449e-06,2.818925648462312e-18,0.9707962826363606,0.2482086454109283,0.15864934211188847,0.33688299320415027,0.15864934211188708,0.989602609991299,-0.032179460638856024,False,True,False,False,False,e152_b7f30366
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_3bc79b8c,0.1,50,-1.2017361517124849e-05,-4.594208404381382e-06,2.818925648462312e-18,0.9698145887864236,0.2525314773168419,0.1578179190395555,0.346879428919993,0.1578179190395541,0.988357242896413,-0.03502729381313673,True,True,False,False,False,e152_609ce494
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_8e6b6523,0.1,50,-1.2011532646627464e-05,-4.399719418602517e-06,2.818925648462312e-18,0.9707899732745524,0.2480955293846627,0.15676453298645865,0.3510098128553152,0.15676453298645726,0.9854471711329715,-0.03230176533464724,False,True,False,False,False,e152_0c842332
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_8024ba79,0.1,50,-1.2008872858126908e-05,-4.603455449457569e-06,2.818925648462312e-18,0.970804481518712,0.2481698893001274,0.1586611991009279,0.33689637989035554,0.15866119910092655,0.9896893204010404,-0.03214801143032793,False,True,False,False,False,e152_3b68b299
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_49c5e734,0.1,50,-1.199133585827461e-05,-4.620067706161845e-06,2.818925648462312e-18,0.9706746553387542,0.2487614123776808,0.15910787530228032,0.33605569284798137,0.15910787530227893,0.9897745317361187,-0.032640681603100734,False,True,False,False,False,e152_193ebf0d
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_3c25d4be,0.1,50,-1.1990082617097109e-05,-4.574690999746515e-06,2.818925648462312e-18,0.9698642940094132,0.2523067181802422,0.15786601606507894,0.3468008681401981,0.15786601606507755,0.9886420519687135,-0.034894717282584885,True,True,False,False,False,e152_576b47f8
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_361230d2,0.1,50,-1.1988766581150225e-05,-4.6243583659199225e-06,2.6020852139652106e-18,0.9707422771153762,0.2488631655094978,0.15981683106090647,0.33179280636551856,0.1598168310609051,0.9866141209858063,-0.03350738709391356,False,True,False,False,False,e152_ea6db493
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_169e0bff,0.1,50,-1.1981804895921933e-05,-4.613287926108451e-06,2.818925648462312e-18,0.9706839087291428,0.2487179816978228,0.1591178963990879,0.33607240671113164,0.15911789639908652,0.9898598651847972,-0.03260727228674868,False,True,False,False,False,e152_b7ba38e8
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_dccaf6c0,0.1,50,-1.1975321084656264e-05,-4.579941815709133e-06,2.818925648462312e-18,0.9708328845790756,0.2480355172767663,0.15870275611488488,0.3369432982693502,0.1587027561148835,0.9899901811703301,-0.03203776595970451,False,True,False,False,False,e152_1aa11f73
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_00282dc0,0.1,50,-1.1948420682528216e-05,-4.589550152889069e-06,2.818925648462312e-18,0.9707159669256746,0.248567396181558,0.15915301860773873,0.3361309859066246,0.15915301860773734,0.9901559420153381,-0.03249016317848809,False,True,False,False,False,e152_3a3aae2c
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_02d30c7d,0.1,50,-1.1925169929427604e-05,-4.439794737360239e-06,2.818925648462312e-18,0.9704403093824168,0.2496869259933914,0.15596656710128418,0.35193914022378553,0.1559665671012828,0.9899562726755088,-0.033989285633886396,False,True,False,False,False,e152_2aa83f28
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_1009fcae,0.1,50,-1.1910992994024204e-05,-4.461127750506124e-06,2.818925648462312e-18,0.9705939807179776,0.2490232960460012,0.15740556773827472,0.34854250682775323,0.15740556773827333,0.9902714369941744,-0.033701159447235556,False,True,False,False,False,e152_f19c447b
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_36b09f34,0.1,50,-1.1896262351762664e-05,-4.4506496605966444e-06,2.818925648462312e-18,0.9706119060381988,0.2489403275609271,0.1574271110449847,0.34850999062078736,0.1574271110449833,0.9904141013508289,-0.03362887490373317,False,True,False,False,False,e152_f274a697
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_4df5582b,0.1,50,-1.1892256373324804e-05,-4.42326544742067e-06,2.818925648462312e-18,0.9704626922954364,0.2495842068899049,0.15600239083619008,0.3529378588614658,0.1560023908361887,0.9901474865605827,-0.03322856578338401,False,True,False,False,False,e152_af6aebf6
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_0aee7116,0.1,50,-1.1862440575827192e-05,-4.426744345247337e-06,2.818925648462312e-18,0.9706520553769388,0.2487543190269489,0.15747800683654348,0.3484301611123012,0.1574780068365421,0.9907352557463086,-0.03346507042724614,False,True,False,False,False,e152_a9ff7e65
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_6327a967,0.1,50,-1.1858263194164388e-05,-4.423950710110985e-06,2.818925648462312e-18,0.9706564900674612,0.2487337583908625,0.1574858972664317,0.34841445734931126,0.1574858972664303,0.990772409105359,-0.0334473324603182,False,True,False,False,False,e152_ce7cdb2c
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_c04699c9,0.1,50,-1.1853588738786058e-05,-4.3967812105734585e-06,2.818925648462312e-18,0.9705134343798082,0.2493511055500248,0.15608679532085412,0.3527663968989955,0.15608679532085273,0.9905154871520395,-0.03305367286225909,False,True,False,False,False,e152_f44d5d4f
