file,source,source_rank,actual_anchor_mean__all_sign,actual_anchor_mean__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__all_sign,actual_anchor_score__inverse_top,actual_anchor_score__raw05_compatible,actual_anchor_std__all_sign,actual_anchor_std__inverse_top,actual_anchor_std__raw05_compatible,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,posterior_expected_public_vs_anchor,raw_axis_expected_public_vs_stage2,delta_vs_raw05_rawaxis,bad_residual_axis_ratio,ordinal_axis_ratio,mean_abs_move_vs_raw05,min_prob,max_prob,abs_delta_vs_raw05_rawaxis,abs_bad_residual_axis_ratio,abs_ordinal_axis_ratio,actual_minus_mean_anchor,actual_gap_vs_raw05_public,posterior_gap_vs_raw05_public,prob_span,fit_actual_a1,fit_mean_a1,fit_anchor_gap_a1,fit_abs_axes_a1,fit_anchor_abs_axes_a1,fit_signed_axes_a1,independent_lb_proxy_mean,independent_lb_proxy_min_model,independent_lb_proxy_max_model,independent_lb_proxy_model_spread,independent_lb_proxy_weighted_mae,independent_lb_proxy_conservative_low,independent_lb_proxy_conservative_high,fit_actual_a1_raw05_relative_public,fit_mean_a1_raw05_relative_public,fit_anchor_gap_a1_raw05_relative_public,fit_abs_axes_a1_raw05_relative_public,fit_anchor_abs_axes_a1_raw05_relative_public,fit_signed_axes_a1_raw05_relative_public,raw05_relative_lb_proxy_mean,raw05_relative_delta_vs_raw05_public,raw05_relative_lb_proxy_min_model,raw05_relative_lb_proxy_max_model,raw05_relative_lb_proxy_model_spread,raw05_relative_conservative_low,raw05_relative_conservative_high,axis_only_lb_proxy_mean,axis_only_lb_proxy_min_model,axis_only_lb_proxy_max_model,axis_only_lb_proxy_model_spread,axis_only_lb_proxy_weighted_mae,fit_abs_axes_a1_axis_raw05_relative_public,fit_signed_axes_a1_axis_raw05_relative_public,axis_only_raw05_relative_lb_proxy_mean,axis_only_raw05_relative_delta_vs_raw05_public,axis_only_raw05_relative_lb_proxy_min_model,axis_only_raw05_relative_lb_proxy_max_model,axis_only_raw05_relative_lb_proxy_model_spread,available_raw05_relative_lb_proxy_mean,available_raw05_relative_delta_vs_raw05_public,available_raw05_relative_model_spread,available_proxy_model_family,posterior_scenario_not_independent,known_public
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,known_control,1,0.5776824713399071,0.5781071068461445,0.5777608704502566,0.5777302084275879,0.5781360888903859,0.5778516858407658,4.6169325014763805e-05,4.2556055844093907e-05,0.00011285734691399678,0.5779059943862466,0.5778501495454361,0.5777302084275879,0.5781360888903859,0.5775263072004251,0.5775263072,0.0,0.004844139491883268,0.023297975646368863,0.0,0.0619387639248489,0.9800550384349354,0.0,0.004844139491883268,0.023297975646368863,5.584484081044838e-05,0.00037968718624659115,4.2510439612897244e-13,0.9181162745100865,0.5781123479316064,0.5780062482456494,0.5782083560797129,0.5778160119445946,0.5778125608551795,0.5777961734556759,0.5778773915258978,0.5777961734556759,0.5782083560797129,0.0004121826240369719,0.00060561711803452,0.5772717744078633,0.5784830086439323,0.5775263072,0.5775263072,0.5775263072,0.5775263072,0.5775263072,0.5775263072,0.5775263072,0.0,0.5775263072,0.5775263072,0.0,0.5769206900819654,0.5781319243180345,0.5778089983459167,0.5777961734556759,0.5778160119445946,1.9838488918733077e-05,0.00041178931424762084,0.5775263072,0.5775263072,0.5775263072,0.0,0.5775263072,0.5775263072,0.0,0.5775263072,0.0,0.0,full,0.5775263072004251,0.5775263072
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,known_control,2,0.5779449757,0.5779449757000001,0.5779449757,0.5779449757,0.5779449757000001,0.5779449757,8.15611433119627e-17,1.3201466431110604e-16,7.976138938047234e-17,0.5779449757,0.5779449757,0.5779449757,0.5779449757000001,0.5779449756996323,0.5779449757,0.0004186685000000522,0.0,0.0,0.007454221095104109,0.065940657458297,0.9792024181782542,0.0004186685000000522,0.0,0.0,0.0,0.0004186685000000523,0.0004186684996323464,0.9132617607199571,0.5781298439019377,0.5780656596578634,0.5782851335627978,0.5779393963953815,0.5778739569710211,0.5779809226099644,0.5779773392727584,0.5778739569710211,0.5782851335627978,0.0004111765917766963,0.00060561711803452,0.5773717221547239,0.5785829563907929,0.5775438031703313,0.577585718612214,0.5776030846830849,0.5776496916507868,0.5775877033158415,0.5777110563542884,0.5776262549468606,9.994774686061803e-05,0.5775438031703313,0.5777110563542884,0.00016725318395716116,0.5770206378288261,0.5782318720648951,0.5779540773625101,0.5779393963953815,0.5779809226099644,4.152621458286543e-05,0.00041178931424762084,0.5776496916507868,0.5777110563542884,0.5776713862165934,0.00014507901659344125,0.5776496916507868,0.5777110563542884,6.13647035015985e-05,0.5776262549468606,9.994774686061803e-05,0.00016725318395716116,full,0.5779449756996323,0.5779449757
submission_cvjepa_surprise_full_nonq2_w020.csv,cvjepa_surprise,5,0.5783313471098847,0.5783360122060017,0.5782891925199274,0.5783682467085489,0.578393623002149,0.5783917064670674,4.111904377510644e-05,6.047835346255726e-05,0.0001312612658506114,0.5783845253925884,0.578318850611938,0.5783682467085489,0.578393623002149,0.5786423898598057,0.578342452498438,0.0008161452984379475,0.018048882990617673,0.03309609808828914,0.011754145274389166,0.069232709239801,0.9783417257964062,0.0008161452984379475,0.018048882990617673,0.03309609808828914,6.567478065044874e-05,0.0008582181925884669,0.0011160826598056728,0.9091090165566053,0.5783271268470257,0.578299903433874,0.5784870987618074,0.5780689388022158,0.578025854454856,0.5781339283602066,0.5781360542071805,0.578025854454856,0.5784870987618074,0.0004612443069513805,0.00060561711803452,0.577530437089146,0.578741671325215,0.5777410861154193,0.5778199623882246,0.5778050498820945,0.5777792340576211,0.5777396007996765,0.5778640621045307,0.5777849698812827,0.0002586626812827175,0.5777396007996765,0.5778640621045307,0.00012446130485421758,0.5771793527632482,0.5783905869993172,0.5780919148806798,0.5780689388022158,0.5781339283602066,6.49895579908355e-05,0.00041178931424762084,0.5777792340576211,0.5778640621045307,0.577809223734763,0.00028291653476297807,0.5777792340576211,0.5778640621045307,8.482804690956858e-05,0.5777849698812827,0.0002586626812827175,0.00012446130485421758,full,0.5786423898598057,
submission_cvjepa_surprise_q_targets.csv,cvjepa_surprise,7,0.5787014854555601,0.5785902113666817,0.5786054956902029,0.5787630555309895,0.5786777758835825,0.5787284617644735,7.891803033777695e-05,9.090935324136976e-05,0.0001771201884933605,0.5787230977263486,0.5786323975041482,0.5786777758835825,0.5787630555309895,0.5792566251568995,0.5787119912012025,0.001185684001202605,0.03199128982400472,0.048319110684336364,0.013501416559955189,0.0695024890853539,0.9792024181782542,0.001185684001202605,0.03199128982400472,0.048319110684336364,9.070022220036833e-05,0.001196790526348579,0.0017303179568994853,0.9096999290929002,0.5784790881571024,0.5784963499073938,0.5787030602586275,0.578142178728212,0.5781225027008231,0.5782225675842814,0.5782446351353941,0.5781225027008231,0.5787030602586275,0.0005805575578043953,0.00060561711803452,0.5776390180173596,0.5788502522534287,0.577893047425496,0.5780164088617444,0.5780210113789146,0.5778524739836174,0.5778362490456436,0.5779527013286054,0.5778935508094962,0.00036724360949624835,0.5778362490456436,0.5780210113789146,0.00018476233327102687,0.5772879336914617,0.5784991679275308,0.5781705989963564,0.578142178728212,0.5782225675842814,8.038885606931334e-05,0.00041178931424762084,0.5778524739836174,0.5779527013286054,0.5778879078504396,0.00036160065043966405,0.5778524739836174,0.5779527013286054,0.00010022734498804642,0.5778935508094962,0.00036724360949624835,0.00018476233327102687,full,0.5792566251568995,
submission_cvjepa_surprise_q1_s2.csv,cvjepa_surprise,6,0.5788161852766223,0.5788565114878617,0.5788217836273748,0.5789319071789787,0.5789600596223402,0.5789686565535616,0.00012182245500498614,0.00010798292905718147,0.0001669616699916207,0.5789535411182934,0.5788314934639529,0.5789319071789787,0.5789686565535616,0.5794949104211261,0.5788048267411093,0.0012785195411093597,0.03196224083619936,0.010303807036781468,0.0135099450966217,0.0695024890853539,0.9792024181782542,0.0012785195411093597,0.03196224083619936,0.010303807036781468,0.00012204765434054021,0.001427233918293469,0.0019686032211261306,0.9096999290929002,0.5785825179895093,0.5786210894604475,0.5788326968812039,0.5781434764693084,0.5781572302002258,0.5782385533958269,0.5782847883900584,0.5781434764693084,0.5788326968812039,0.0006892204118954526,0.00060561711803452,0.5776791712720238,0.5788904055080929,0.5779964772579029,0.5781411484147981,0.578150648001491,0.5778537717247137,0.5778709765450463,0.5779686871401509,0.5779337040641606,0.00040739686416058074,0.5778537717247137,0.578150648001491,0.00029687627677721373,0.577328086946126,0.5785393211821951,0.5781770894833269,0.5781434764693084,0.5782385533958269,9.507692651844479e-05,0.00041178931424762084,0.5778537717247137,0.5779686871401509,0.5778943983374102,0.00036809113741020916,0.5778537717247137,0.5779686871401509,0.00011491541543717787,0.5779337040641606,0.00040739686416058074,0.00029687627677721373,full,0.5794949104211261,
submission_cvjepa_surprise_full_nonq2_w030.csv,cvjepa_surprise,2,0.5788108006471004,0.5788291648645563,0.578746953793135,0.5788788616068737,0.5789198630996115,0.5789077734631306,8.118985007733574e-05,9.56261488025647e-05,0.0001979517555725017,0.5789021660565385,0.578795639768264,0.5788788616068737,0.5789198630996115,0.5792922908318471,0.5788353266972714,0.0013090194972715204,0.027073324485926704,0.04964414713243375,0.015710268736777958,0.070878735130553,0.977911379605482,0.0013090194972715204,0.027073324485926704,0.04964414713243375,0.00010652628827456656,0.0013758588565385699,0.0017659836318471012,0.907032644474929,0.5785594593373069,0.5785986260514464,0.5788021461383512,0.5781693225599148,0.5781599011030135,0.5782660875868455,0.5782927579606804,0.5781599011030135,0.5788021461383512,0.0006422450353377185,0.00060561711803452,0.5776871408426458,0.5788983750787149,0.5779734186057005,0.578118685005797,0.5781200972586383,0.5778796178153202,0.577873647447834,0.5779962213311696,0.5779416736347825,0.0004153664347825714,0.577873647447834,0.5781200972586383,0.00024644981080435,0.577336056516748,0.5785472907528171,0.5782035323763847,0.5781693225599148,0.5782660875868455,9.676502693067857e-05,0.00041178931424762084,0.5778796178153202,0.5779962213311696,0.5779208412304679,0.0003945340304679634,0.5778796178153202,0.5779962213311696,0.00011660351584941164,0.5779416736347825,0.0004153664347825714,0.00024644981080435,full,0.5792922908318471,
submission_cvjepa_surprise_s_targets.csv,cvjepa_surprise,4,0.5791386210068097,0.5793032715122339,0.5791376430923981,0.579274690135487,0.5794092840794248,0.579343591060024,0.00014953931588102988,0.00012339114458897118,0.00022948463824699954,0.5793425217583119,0.5791931785371472,0.579274690135487,0.5794092840794248,0.5793399546361131,0.5791824164313825,0.0016561092313825223,0.008618696904885098,0.026147110014314204,0.016162229224330683,0.065940657458297,0.9794394312980292,0.0016561092313825223,0.008618696904885098,0.026147110014314204,0.00014934322116466614,0.001816214558311935,0.0018136474361131194,0.9134987738397322,0.5787571040432343,0.5788476959391561,0.5790783759194922,0.5781319913126856,0.5781771681798763,0.5782541921311883,0.5783385720326228,0.5781319913126856,0.5790783759194922,0.0009463846068066273,0.00060561711803452,0.5777329549145883,0.5789441891506574,0.5781710633116279,0.5783677548935067,0.5783963270397793,0.5778422865680909,0.5778909145246968,0.5779843258755124,0.577987487706725,0.0004611805067250563,0.5778422865680909,0.5783963270397793,0.0005540404716883884,0.5773818705886905,0.5785931048247596,0.5781751935698032,0.5781319913126856,0.5782541921311883,0.0001222008185027823,0.00041178931424762084,0.5778422865680909,0.5779843258755124,0.5778925024238865,0.0003661952238864785,0.5778422865680909,0.5779843258755124,0.00014203930742151538,0.577987487706725,0.0004611805067250563,0.0005540404716883884,full,0.5793399546361131,
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,known_control,4,0.5807594860980276,0.5782867472974249,0.5789332844024758,0.5810661750167654,0.5784099100958774,0.5804835035793408,0.0004335397331839309,0.00013812899747102234,0.002543787203572245,0.5799865295639945,0.5793265059326428,0.5784099100958774,0.5810661750167654,0.57830336520019,0.5813293869451225,0.0038030797451225067,-0.003579868868789775,1.0,0.025599726855819734,0.0719103317814162,0.9811666297047934,0.0038030797451225067,0.003579868868789775,1.0,0.0006600236313517582,0.0024602223639945686,0.0007770580001900118,0.9092562979233771,0.5790461538565025,0.5789312295263782,0.5785730549908301,0.5783125196376054,0.5782894810787802,0.5782569147950103,0.5784216129751306,0.5782569147950103,0.5790461538565025,0.0007892390614921974,0.00060561711803452,0.5778159958570961,0.5790272300931651,0.5784601131248961,0.5784512884807288,0.5778910061111172,0.5780228148930108,0.5780032274236007,0.5779870485393344,0.5780705286492327,0.000544221449232718,0.5778910061111172,0.5784601131248961,0.0005691070137788801,0.5774649115311982,0.5786761457672672,0.5782928613837883,0.5782569147950103,0.5783125196376054,5.56048425951472e-05,0.00041178931424762084,0.5780228148930108,0.5779870485393344,0.5780101702378716,0.00048386303787162355,0.5779870485393344,0.5780228148930108,3.576635367641412e-05,0.5780705286492327,0.000544221449232718,0.0005691070137788801,full,0.57830336520019,0.5783033652
submission_cvjepa_surprise_core_q1_q3_s2_s4.csv,cvjepa_surprise,3,0.5794659508264592,0.5793395936353969,0.5793505334524895,0.5795818469222865,0.5794576724692189,0.5795352719419065,0.000147733149801608,0.00013084289418049177,0.0002548018950491445,0.5795249304444706,0.5793853593047819,0.5794576724692189,0.5795818469222865,0.5799284131025113,0.5795189814778376,0.0019926742778376355,0.056311704155064174,0.06909244447755405,0.018774826345748084,0.0695024890853539,0.9792024181782542,0.0019926742778376355,0.056311704155064174,0.06909244447755405,0.00013957113968876556,0.001998623244470643,0.002402105902511331,0.9096999290929002,0.5788389744743183,0.5789681029182016,0.5792248963618892,0.5783111738615204,0.5783449757198867,0.5784374984086014,0.5785006919643173,0.5783111738615204,0.5792248963618892,0.0009137225003688076,0.00060561711803452,0.5778950748462828,0.5791063090823518,0.5782529337427119,0.5784881618725521,0.5785428474821763,0.5780214691169258,0.5780587220647072,0.5781676321529254,0.5781496076384195,0.0006233004384195162,0.5780214691169258,0.5785428474821763,0.0005213783652505688,0.577543990520385,0.578755224756454,0.5783558340007088,0.5783111738615204,0.5784374984086014,0.0001263245470809471,0.00041178931424762084,0.5780214691169258,0.5781676321529254,0.578073142854792,0.0005468356547920772,0.5780214691169258,0.5781676321529254,0.00014616303599968017,0.5781496076384195,0.0006233004384195162,0.0005213783652505688,full,0.5799284131025113,
submission_cvjepa_surprise_full_nonq2.csv,cvjepa_surprise,1,0.5798951307623696,0.5799485071789154,0.579798163082601,0.5800308754996657,0.5800992895231123,0.5800628229931687,0.0001721445691245758,0.00016119767144864508,0.0003104868150765608,0.5800643293386489,0.5798806003412954,0.5800308754996657,0.5800992895231123,0.5806516040933802,0.5799494319325851,0.0024231247325850755,0.04060998672888982,0.07446622069865054,0.022209424689181762,0.0695024890853539,0.9794394312980292,0.0024231247325850755,0.04060998672888982,0.07446622069865054,0.0001837289973535272,0.0025380221386489543,0.0031252968933802583,0.9099369422126753,0.5790810727039725,0.5792783861886865,0.5795557160170892,0.5783347736455161,0.5784162815568781,0.5784958371055053,0.5786054196620707,0.5783347736455161,0.5795557160170892,0.0012209423715731083,0.00060561711803452,0.5779998025440362,0.5792110367801052,0.5784950319723661,0.5787984451430371,0.5788736671373763,0.5780450689009214,0.5781300279016985,0.5782259708498294,0.5782543353361728,0.0007280281361727869,0.5780450689009214,0.5788736671373763,0.0008285982364548694,0.5776487182181382,0.5788599524542073,0.5783917152036494,0.5783347736455161,0.5784958371055053,0.00016106345998923022,0.00041178931424762084,0.5780450689009214,0.5782259708498294,0.5781090240577327,0.0005827168577327013,0.5780450689009214,0.5782259708498294,0.0001809019489079633,0.5782543353361728,0.0007280281361727869,0.0008285982364548694,full,0.5806516040933802,
