candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,selector_id,rule_family,e222_tail_survival_score,e222_decision
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,control_e237_learned_cell25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,control_e237_learned_cell25,control,0.02252257255491804,expected_good_tail_unclear
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,control_e237_learned_cell25,submission_e95_hardtail_541e3973.csv,Q3,238,238,Q3,-0.00011945040901625338,-0.00015858488524265937,-0.00011315239506965036,-8.661394673645042e-05,0.0001249912870794419,-0.002357507074228588,0.0017991397435811315,0.004156646817809719,7.830084452423077e-05,0.0003334938788610277,0.0005862362638516967,0.001225086866103033,0.47435404393378533,0.46157160728136065,0.006647201184299294,0.03056357954271854,0.13702647791740402,1.8078554145345798,1,1,2,0.6555092206806636,2.7919023602141864,0.018837502428337222,0.08023146865211829,False,control_e237_learned_cell25,control,0.11565454605891223,expected_good_but_low_support
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,control_e237_learned_cell25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,control_e237_learned_cell25,control,-0.14746135165950913,expected_bad_or_neutral
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,control_e237_learned_cell25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,control_e237_learned_cell25,control,-0.04568403438454463,expected_bad_or_neutral
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,control_e237_learned_cell25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,control_e237_learned_cell25,control,0.5394675969417104,expected_good_but_low_support
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_amp_resid_combo25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,global_amp_resid_combo25,combined,0.02252257255491804,expected_good_tail_unclear
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_amp_resid_combo25,submission_e95_hardtail_541e3973.csv,Q3,235,235,Q3,-0.00017177534110488432,-0.0001979367564098189,-0.00014205491115577766,-0.00017533435574905624,-0.00010059330201552566,-0.002405768007344839,0.001841421126794038,0.004247189134138877,7.673594008276325e-05,0.0003356966666761555,0.0005896664725645927,0.0012470537929617645,0.4789423713252583,0.47400678526813483,0.0069262082339081685,0.03162800419039591,0.13428789514483563,1.850341623762172,1,1,3,0.44672267619546774,1.9542773981230661,0.018067464777106412,0.07903972629281517,False,global_amp_resid_combo25,combined,0.17464224463460193,expected_good_but_low_support
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_amp_resid_combo25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,global_amp_resid_combo25,combined,-0.14746135165950913,expected_bad_or_neutral
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_amp_resid_combo25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,global_amp_resid_combo25,combined,-0.04568403438454463,expected_bad_or_neutral
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_amp_resid_combo25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,global_amp_resid_combo25,combined,0.5394675969417104,expected_good_but_low_support
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e215_e208_combo25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,global_e215_e208_combo25,combined,0.02252257255491804,expected_good_tail_unclear
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e215_e208_combo25,submission_e95_hardtail_541e3973.csv,Q3,236,236,Q3,-0.00015221958701021267,-0.0001721451219557036,-0.00012263620937669819,-0.00016187742969823605,-4.1132876493838214e-05,-0.002353743619409319,0.001824145612232962,0.0041778892316422815,7.387688222791883e-05,0.00031233124218912325,0.0005576222512200161,0.0011997128700836478,0.47776041212472764,0.4730535180958562,0.006799757615753407,0.030980110827855907,0.1292845438988578,1.8329824204820828,1,1,3,0.4853309858406219,2.0518466008462393,0.017682824539337692,0.07475814337623052,False,global_e215_e208_combo25,combined,0.15412367091257148,expected_good_but_low_support
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e215_e208_combo25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,global_e215_e208_combo25,combined,-0.14746135165950913,expected_bad_or_neutral
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e215_e208_combo25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,global_e215_e208_combo25,combined,-0.04568403438454463,expected_bad_or_neutral
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e215_e208_combo25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,global_e215_e208_combo25,combined,0.5394675969417104,expected_good_but_low_support
global_e239_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e239_combo25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,global_e239_combo25,combined,0.02252257255491804,expected_good_tail_unclear
global_e239_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e239_combo25,submission_e95_hardtail_541e3973.csv,Q3,235,235,Q3,-0.00018103467018638355,-0.00020154075954215782,-0.00015144429792141988,-0.00019011895309557284,-0.00012612070345403238,-0.002371870456261457,0.0018112772685990616,0.004183147724860519,7.673594008276325e-05,0.0003356966666761555,0.0005859926457910178,0.0012326235041646876,0.47894237132525835,0.4762709973030838,0.006805103313907357,0.03115110007874855,0.13428789514483563,1.8200517380280719,1,1,3,0.42387427780413584,1.8543225246884494,0.01834406650922707,0.08024977570863788,False,global_e239_combo25,combined,0.1848113840909176,expected_good_but_low_support
global_e239_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e239_combo25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,global_e239_combo25,combined,-0.14746135165950913,expected_bad_or_neutral
global_e239_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e239_combo25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,global_e239_combo25,combined,-0.04568403438454463,expected_bad_or_neutral
global_e239_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,global_e239_combo25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,global_e239_combo25,combined,0.5394675969417104,expected_good_but_low_support
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_nn_dist_top25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,simple_nn_dist_top25,simple,0.02252257255491804,expected_good_tail_unclear
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_nn_dist_top25,submission_e95_hardtail_541e3973.csv,Q3,232,232,Q3,-0.00015217380185078146,-0.0002114265548999607,-0.00014691477380231064,-9.818007685007306e-05,0.00010867924432115728,-0.0027150802140784433,0.0020117106198365626,0.004726790833915006,8.305643996964921e-05,0.0003867077561004483,0.0006908353834664062,0.0014222397341368564,0.4781290564226504,0.45779144830385643,0.007846161245296693,0.035654672238583034,0.14534876994688622,2.0214560594993833,1,1,2,0.5457998614708508,2.5412242540910297,0.017571422744944477,0.08181190361244611,False,simple_nn_dist_top25,simple,0.14981609428213574,expected_good_but_low_support
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_nn_dist_top25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,simple_nn_dist_top25,simple,-0.14746135165950913,expected_bad_or_neutral
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_nn_dist_top25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,simple_nn_dist_top25,simple,-0.04568403438454463,expected_bad_or_neutral
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_nn_dist_top25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,simple_nn_dist_top25,simple,0.5394675969417104,expected_good_but_low_support
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_pc10_top25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,simple_pc10_top25,simple,0.02252257255491804,expected_good_tail_unclear
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_pc10_top25,submission_e95_hardtail_541e3973.csv,Q3,239,239,Q3,-0.00017595763918573298,-0.0002178141680219145,-0.00016280645168738223,-0.00014725229784790216,-0.00014261101273490732,-0.002296753531562164,0.0017785418760821196,0.004075295407644284,7.673594008276325e-05,0.0003243732540076031,0.0005634456073578304,0.0011566187519551727,0.48029955362283466,0.47959701561797874,0.006524174708370299,0.0298400291354707,0.13428789514483563,1.7871577636607052,1,1,3,0.43610462403263,1.8434735514109124,0.01882954053804907,0.07959502847306629,False,simple_pc10_top25,simple,0.1801549498286761,expected_good_but_low_support
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_pc10_top25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,simple_pc10_top25,simple,-0.14746135165950913,expected_bad_or_neutral
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_pc10_top25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,simple_pc10_top25,simple,-0.04568403438454463,expected_bad_or_neutral
