target,raw_gain_mean,raw_win_rate,reg_oof_corr_gain,prob_oof_win_auc_proxy,blend_oof_top30_gain,blend_oof_bottom30_gain
Q3,0.0030923482834843293,0.5688888888888889,-0.09424698318118702,-0.02064860159860793,0.0007896172461181397,0.010483542086493313
S4,0.002422253616570974,0.5355555555555556,0.12281482769504914,0.01884170539773139,0.005303039565718201,0.0009795931700250554
