basename,actual__min_prob,actual__max_prob,actual__mean_prob,actual__prob_span,actual__mean_abs_move_vs_stage2,actual__mean_abs_move_vs_raw05,actual__mean_abs_move_vs_a2c8,actual__rms_move_vs_a2c8,actual__max_abs_move_vs_a2c8,actual__move_abs_a2c8_Q1,actual__mean_prob_Q1,actual__move_abs_a2c8_Q2,actual__mean_prob_Q2,actual__move_abs_a2c8_Q3,actual__mean_prob_Q3,actual__move_abs_a2c8_S1,actual__mean_prob_S1,actual__move_abs_a2c8_S2,actual__mean_prob_S2,actual__move_abs_a2c8_S3,actual__mean_prob_S3,actual__move_abs_a2c8_S4,actual__mean_prob_S4,actual__proj_a2c8,actual__cos_a2c8,actual__proj_raw05,actual__cos_raw05,actual__proj_final9,actual__cos_final9,actual__proj_ordinal,actual__cos_ordinal,actual__proj_q2_bad,actual__cos_q2_bad,actual__proj_resid_bad,actual__cos_resid_bad,actual__proj_lejepa_bad,actual__cos_lejepa_bad,actual__bad_axis_abs_load,actual__bad_axis_positive_load,actual__good_axis_load,actual__good_span_residual_ratio,actual__bad_to_good_load_ratio,actual__raw05_a2c8_compat_energy,policy,recipe,group_key,base_variant,meta_source_count,meta_weight,meta_nonzero_rows,meta_nonzero_cells,meta_mean_abs_delta,meta_max_abs_delta,meta_l1_delta,meta_signed_delta_sum,meta_q_abs_share,meta_s_abs_share,meta_abs_Q1,meta_abs_Q2,meta_abs_Q3,meta_abs_S1,meta_abs_S2,meta_abs_S3,meta_abs_S4,mix_actual,mix_row,mix_subject,mix_dateblock,mix_actual_share,mix_row_share,mix_subject_share,mix_dateblock_share,previously_null_evaluated,old_strict_promote,old_info_sensor,actual_p90,actual_mean,actual_beats_current_rate,incremental_bad_axis_vs_current,pred_target_worst_placement_dominance,pred_null_strict_rate,pred_target_adversarial_health,pred_row_p90_dominance,pred_subject_p90_dominance,pred_dateblock_p90_dominance,pred_worst_placement_dominance,pred_adversarial_health,pred_ready_score
submission_e319_modespec_human_identity_action_p90_rank__all__selected_tbal__c64__w3_00_0bbac074.csv,0.0681101766719186,0.9750816656566133,0.5949784166222283,0.9069714889846947,0.07074874176706952,0.05413919452563284,0.05120294367375315,0.07418167284729146,0.43210849999999906,0.056066830070223735,0.4941381852461235,0.025741513597124482,0.5486605446144907,0.07950821756109995,0.6082994591516664,0.03982047253256863,0.6598881283970245,0.03301601284580745,0.6346331809966811,0.06294419035853613,0.6482275163594132,0.06132336875091167,0.5710019015901985,1.0433291691663584,0.6339014822047991,1.0870366397254094,0.5967256943477149,0.1700057578945323,0.4146244706290283,0.16271672735811155,0.317253025941686,-0.01264962033049761,-0.015834016930144548,-0.09027840832367284,-0.13432018506508367,0.016515067054919997,0.02677478700304818,0.20080145938814623,0.09787343073397577,2.130365808891768,0.7616197006513158,0.09425679780241489,0.0826884437087818,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_tbal,67.0,3.0,50.0,64.0,0.0083523417318072,0.35,14.616598030662647,4.2929076389838645,0.3249418400559034,0.6750581599440965,1.0508297653905028,0.0,3.698714494050512,1.1445351904800225,0.0,2.6583817278202053,6.064136852921403,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0009178111716260647,-0.0016219667375898241,0.9705882352941176,0.001241194565721443,0.4238204538270119,0.711197462902595,-0.2873770090755837,0.9896204774587772,0.5045028289023691,0.5575055630386463,0.4238204538270119,-0.2873770090755837,-0.465176374801232
submission_e319_modespec_human_action_p90_rank__mode_actual__selected_maxmean__call__w0_75_3135ca43.csv,0.0681101766719186,0.9779215454302864,0.5947006481956879,0.9098113687583678,0.07301516290520177,0.05706185716976875,0.054110732000622074,0.08051141561231132,0.4097003390022176,0.05289816635560876,0.49504123528681265,0.025741513597124482,0.5486605446144907,0.07490907699865261,0.6069668466115161,0.08468731606489989,0.6623031136441802,0.03301601284580745,0.6346331809966811,0.057981302131595074,0.6480588917119126,0.04954173601066624,0.5672407245042218,1.0228991327698607,0.5948756633938136,1.0668310228758249,0.560556207168411,0.16796308104874566,0.39210114080430725,0.1830811733071257,0.3416726634017423,-0.01264962033049761,-0.015155981932843106,-0.06976053120580895,-0.09934823155051242,0.02365543477058304,0.03670874961665875,0.19760617296045246,0.1151960214241459,2.0897301556456855,0.7943070704156747,0.09456061699259703,0.08690777666855001,human_action_p90_rank,policy_mode,human_action_p90_rank__mode_actual,selected_maxmean,9.0,0.75,92.0,152.0,0.0117062052420014,0.35,20.48585917350255,4.1265062891680415,0.1509714575959193,0.8490285424040807,0.4571534591586799,0.0,2.6356265603697366,13.598216976699348,0.0,1.5318385280487217,2.26302364922607,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,-0.0008922710872945053,-0.0018494744276259332,0.9411764705882353,-0.001954091861972318,0.07867846190313182,0.6675989104819711,-0.5889204485788392,0.6881978144981514,0.3338550791685349,0.3402701064106786,0.07867846190313182,-0.5889204485788392,-0.7558201761993321
submission_e319_modespec_human_action_p90_rank__mode_actual__selected_maxmean__c128__w0_75_551e4df7.csv,0.0681101766719186,0.9779215454302864,0.5947027317656055,0.9098113687583678,0.07301518643842628,0.05705776769684451,0.05410480027574228,0.08050824679292794,0.4097003390022176,0.05285449105390236,0.49505746255400324,0.025741513597124482,0.5486605446144907,0.07490907699865244,0.6069668466115162,0.08469979057430539,0.6623003071178166,0.03301601284580745,0.6346331809966811,0.05797098084973756,0.6480600559605089,0.04954173601066624,0.5672407245042218,1.022883103930742,0.5948846989898194,1.066855724968436,0.5605864855566413,0.16792596961175354,0.3920266034591116,0.18303634593958368,0.34159954623836764,-0.01264962033049761,-0.01515644963951536,-0.06976440569022174,-0.0993568153405064,0.023545980559704947,0.03654002500791705,0.19747817955021613,0.11506415352949678,2.0897388288991783,0.7943177606113181,0.09449897600828122,0.08689979809272073,human_action_p90_rank,policy_mode,human_action_p90_rank__mode_actual,selected_maxmean,9.0,0.75,89.0,128.0,0.0116801621755876,0.35,20.44028380727833,4.139968815782703,0.1494644231846983,0.8505355768153017,0.4194686686166907,0.0,2.635626560369695,13.593854630145255,0.0,1.5283102989206163,2.26302364922607,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,-0.0008882522713092107,-0.001844812299343163,0.9411764705882353,-0.002082085272208656,0.08801676173960721,0.6708609220214907,-0.5828441602818836,0.6904486352157546,0.34412266973956884,0.35341084663419914,0.08801676173960721,-0.5828441602818836,-0.7505593907872562
submission_e319_modespec_human_action_p90_rank__top24__selected_vote2__c64__w5_00_c1ac66b7.csv,0.0681101766719186,0.9797766514642752,0.5946326169649142,0.9116664747923566,0.07289984757363033,0.056964499791612284,0.05388597922851414,0.08104025154164626,0.4068862706551628,0.053209788952038165,0.494894148830296,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.09634507437654925,0.6624177918877117,0.03301601284580745,0.6346331809966811,0.05991807477141914,0.6480985584027994,0.04142229484797425,0.5654989620215859,1.034325479819517,0.5966929600542898,1.078820526317608,0.562306404014451,0.17474401857874935,0.4046568450122453,0.17299200201404685,0.3202527514839311,-0.01264962033049761,-0.015034340354774295,-0.07933295982914977,-0.11207385702578411,0.020791491915612574,0.032005499525017064,0.1992700730822834,0.10728749292263601,2.113146006137125,0.7929150705253457,0.0943001914724544,0.08674279432307995,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_vote2,24.0,5.0,63.0,64.0,0.0105270927608002,0.35,18.422412331400487,2.557568246053811,0.0138145524190905,0.9861854475809096,0.2544973808382312,0.0,0.0,16.594496119521285,0.0,1.5734188310409696,0.0,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.0008825179619117666,-0.0019627066323172266,0.9411764705882353,-0.0002901917401413878,0.6051562762236569,0.7274413372434192,-0.12228506101976275,0.7412406953137586,0.8909735800042442,0.9149714811857029,0.6051562762236569,-0.12228506101976275,-0.30414539533061724
submission_e319_modespec_human_action_p90_rank__top24__selected_row2__c64__w5_00_c1ac66b7.csv,0.0681101766719186,0.9797766514642752,0.5946326169649142,0.9116664747923566,0.07289984757363033,0.056964499791612284,0.05388597922851414,0.08104025154164626,0.4068862706551628,0.053209788952038165,0.494894148830296,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.09634507437654925,0.6624177918877117,0.03301601284580745,0.6346331809966811,0.05991807477141914,0.6480985584027994,0.04142229484797425,0.5654989620215859,1.034325479819517,0.5966929600542898,1.078820526317608,0.562306404014451,0.17474401857874935,0.4046568450122453,0.17299200201404685,0.3202527514839311,-0.01264962033049761,-0.015034340354774295,-0.07933295982914977,-0.11207385702578411,0.020791491915612574,0.032005499525017064,0.1992700730822834,0.10728749292263601,2.113146006137125,0.7929150705253457,0.0943001914724544,0.08674279432307995,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_row2,24.0,5.0,63.0,64.0,0.0105270927608002,0.35,18.422412331400487,2.557568246053811,0.0138145524190905,0.9861854475809096,0.2544973808382312,0.0,0.0,16.594496119521285,0.0,1.5734188310409696,0.0,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.0008825179619117666,-0.0019627066323172266,0.9411764705882353,-0.0002901917401413878,0.6376167809871407,0.6743144598675321,-0.036697678880391826,0.7421363429107132,0.8879163933728507,0.9156130703878698,0.6376167809871407,-0.036697678880391826,-0.20527629384727458
submission_e319_modespec_regime_then_geometry__recipe_family_consensus__selected_maxmean__c128__w5_00_20b420b7.csv,0.063156583280465,0.9715428750543724,0.5941393259032189,0.9083862917739074,0.08453331596581705,0.06865043678595098,0.06573163838532141,0.10925211758231958,0.47181042044685273,0.09503390620007576,0.49362043044614257,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.08542084465834651,0.6597772257097984,0.03301601284580745,0.6346331809966811,0.1119378013392352,0.6485598055329983,0.04142229484797425,0.5654989620215859,1.1092386516693986,0.5096375419410444,1.1570386117078502,0.48030201455062677,0.17765224921828826,0.3276408244395109,0.17136948403284338,0.2526638221550115,-0.01264962033049761,-0.011973665055965907,-0.08504270768837036,-0.09568204912712801,0.018547384766981968,0.022738633675445416,0.2019244548022716,0.10423212678340366,2.2662772633772486,0.8539248182347863,0.08909962517660368,0.1032246252251954,regime_then_geometry,policy_recipe,regime_then_geometry__recipe_family_consensus,selected_maxmean,18.0,5.0,90.0,128.0,0.0251121135131058,0.35,43.94619864793525,-5.600833937136519,0.282168251525339,0.7178317484746608,12.400222033673108,0.0,0.0,13.508842118311762,0.0,18.037134495950372,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.8888888888888888,0.1111111111111111,False,True,False,-0.0008790766421145526,-0.0015575198491867984,1.0,0.0023641899798468313,0.8981860350247248,0.18337188346868158,0.7148141515560434,0.9102249451345923,1.0355091563248797,1.2598961020531583,0.8981860350247248,0.7148141515560434,0.6689711806888728
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_maxmean__c64__w1_50_0c772756.csv,0.0681101766719186,0.9715428750543724,0.594449420243143,0.9034326983824539,0.07228382686539174,0.05609090014850791,0.05285631746572034,0.07889628242170213,0.4318667300633121,0.05543623699171333,0.4945933856317278,0.025741513597124482,0.5486605446144907,0.07068929925188633,0.6084446391246012,0.08157205297029854,0.6614365693901753,0.03301601284580745,0.6346331809966811,0.06211681175523796,0.6478786599227392,0.04142229484797425,0.5654989620215859,1.0459967252992008,0.6113873142196726,1.0831802187303021,0.5720275642118925,0.17367777100534648,0.40749399824570487,0.16527326834933312,0.3100001244905125,-0.01264962033049761,-0.015232696371496796,-0.09094732725058545,-0.13017662542306271,0.013039054571892878,0.020336558802688247,0.1992726363276425,0.09567568874655943,2.1291769440295027,0.7773315198981682,0.09359139304642494,0.08535301600540636,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_maxmean,10.0,1.5,57.0,64.0,0.0102451433580191,0.35,17.929000876533543,-1.599057231020157,0.1141595916817377,0.8858404083182623,0.946767419326589,0.0,1.0999999999999988,13.285311030756624,0.0,2.596922426450332,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0008693458622213468,-0.0016108247263129543,0.9411764705882353,-0.0002876284947822827,0.47942826118779924,0.4911828075435785,-0.011754546355779633,0.7219379566928346,0.7569245798258789,0.8842786085296944,0.47942826118779924,-0.011754546355779633,-0.13455024824167403
submission_e319_modespec_regime_then_geometry__recipe_family_consensus__selected_maxmean__call__w8_00_21d9dfb6.csv,0.063156583280465,0.9762439644424842,0.5955960886080344,0.9130873811620192,0.10942288133506244,0.09623784992031324,0.09375784191452638,0.1469106725726271,0.5098077061714181,0.15833869703378475,0.49431881656470117,0.025741513597124482,0.5486605446144907,0.06754909520868717,0.6082251320008346,0.15028814426066583,0.668596453933989,0.03301601284580745,0.6346331809966811,0.16377320362487233,0.6456083434222496,0.05759822683074273,0.5691301487232945,1.1209316930558388,0.4064834695727565,1.1772117458710503,0.3856989575490961,0.16550560197523878,0.2409169299007686,0.1764029413170459,0.20527814613332412,-0.01264962033049761,-0.009450492189803717,-0.0695173807889086,-0.06173253500392224,0.03611920765310174,0.0349500032510682,0.2064876794310309,0.12432067831162469,2.298143438926889,0.9109551824485469,0.08984977867073428,0.14125996160634843,regime_then_geometry,policy_recipe,regime_then_geometry__recipe_family_consensus,selected_maxmean,18.0,8.0,203.0,483.0,0.0622167649058573,0.35,108.87933858525054,11.617169293715556,0.309911578400549,0.690088421599451,33.74296767616177,0.0,1.028524708082894e-12,33.67746250890575,0.0,36.92358341383144,4.535324986350557,0.0,0.0,16.0,2.0,0.0,0.0,0.8888888888888888,0.1111111111111111,False,True,False,-0.0008599823750397621,-0.004544011618689873,0.9411764705882353,0.0069274146086061306,0.2656231748613047,0.49568412609514334,-0.2300609512338377,0.3138751568207934,0.7288486477854792,0.732832655754562,0.2656231748613047,-0.2300609512338377,-0.3539819827576242
submission_e319_modespec_human_action_p90_rank__top24__selected_l1sum__c64__w8_00_1462431d.csv,0.0681101766719186,0.9797766514642752,0.5946247353010934,0.9116664747923566,0.07125685393637628,0.05515924288313576,0.05208808627763818,0.07507310932010362,0.4068862706551628,0.05350483223880521,0.49482258796251266,0.025741513597124482,0.5486605446144907,0.0706469542160058,0.6090733371699791,0.08151046037794764,0.6615855294098247,0.03301601284580745,0.6346331809966811,0.05877453581980246,0.648099004932579,0.04142229484797425,0.5654989620215859,1.0378510430377201,0.6273086262372773,1.0815195099726105,0.5906235093879716,0.17370161717039218,0.42144506900791534,0.17090115043158294,0.3314853763886262,-0.01264962033049761,-0.015752044161361205,-0.08471182295553305,-0.12538547551792634,0.009407570324638593,0.015172913170441475,0.19221958882646073,0.09485814554043007,2.119370553010331,0.7673978685117305,0.09069654594508618,0.08394734559782334,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_l1sum,24.0,8.0,60.0,64.0,0.0087964829719392,0.35,15.393845200893754,1.2158581066618217,0.0858876081684104,0.9141123918315897,0.3282582025299928,0.0,0.9938823422895358,12.784170562937422,0.0,1.2875340931368018,0.0,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.0008453172342050573,-0.0016521020635453746,0.9411764705882353,-0.007340675995964052,0.6561119110896575,0.7521452009010968,-0.09603328981143969,0.7489710602013067,0.9863792465904142,0.8590423214840232,0.6561119110896575,-0.09603328981143969,-0.28406959003671367
submission_e319_modespec_human_identity_action_p90_rank__all__selected_tbal__c32__w5_00_be1d4f70.csv,0.0681101766719186,0.9797766514642752,0.5951089153225556,0.9116664747923566,0.07009536218299237,0.053137875435525304,0.05008058735686004,0.07492439830568183,0.5158211410597998,0.05466351100866173,0.49445963779065366,0.025741513597124482,0.5486605446144907,0.07760388243105996,0.6089368634081127,0.03705715179979708,0.6600601880500986,0.03301601284580745,0.6346331809966811,0.06062439944725527,0.6485068238510062,0.06185764036831431,0.5705051685468465,1.0497461108675166,0.6325125616936031,1.0907588211373087,0.5938048665874416,0.17032271079859507,0.41195361935185576,0.16160383551029953,0.3124709869686639,-0.01264962033049761,-0.01570274462808503,-0.09088074482366564,-0.13409535320960064,0.013374000514642683,0.021502625037405784,0.1977062834239557,0.09417591826979245,2.1405049320048253,0.761284280127257,0.0923643203879082,0.08124451806305823,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_tbal,67.0,5.0,29.0,32.0,0.0063999999999999,0.35,11.2,6.3,0.3125,0.6875,0.7,0.0,2.8000000000000003,0.35,0.0,1.75,5.599999999999999,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0008244879689277876,-0.0014336504618588167,0.9705882352941176,-0.0018539813984690956,0.3729322925098756,0.7477500678143181,-0.37481777530444316,0.9974218330055492,0.43224439156510186,0.5452083656183372,0.3729322925098756,-0.37481777530444316,-0.5617552922580221
submission_e319_modespec_human_identity_action_p90_rank__all__selected_tbal__c32__w8_00_be1d4f70.csv,0.0681101766719186,0.9797766514642752,0.5951089153225556,0.9116664747923566,0.07009536218299237,0.053137875435525304,0.05008058735686004,0.07492439830568183,0.5158211410597998,0.05466351100866173,0.49445963779065366,0.025741513597124482,0.5486605446144907,0.07760388243105996,0.6089368634081127,0.03705715179979708,0.6600601880500986,0.03301601284580745,0.6346331809966811,0.06062439944725527,0.6485068238510062,0.06185764036831431,0.5705051685468465,1.0497461108675166,0.6325125616936031,1.0907588211373087,0.5938048665874416,0.17032271079859507,0.41195361935185576,0.16160383551029953,0.3124709869686639,-0.01264962033049761,-0.01570274462808503,-0.09088074482366564,-0.13409535320960064,0.013374000514642683,0.021502625037405784,0.1977062834239557,0.09417591826979245,2.1405049320048253,0.761284280127257,0.0923643203879082,0.08124451806305823,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_tbal,67.0,8.0,29.0,32.0,0.0063999999999999,0.35,11.2,6.3,0.3125,0.6875,0.7,0.0,2.8000000000000003,0.35,0.0,1.75,5.599999999999999,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0008244879689277876,-0.0014336504618588167,0.9705882352941176,-0.0018539813984690956,0.41626718427784287,0.7361543662994579,-0.3198871820216157,1.0471464175352285,0.4673355517074047,0.538524008465673,0.41626718427784287,-0.3198871820216157,-0.5039257735964796
submission_e319_modespec_human_action_p90_rank__top24__selected_maxmean__c64__w1_50_b36fa83e.csv,0.0681101766719186,0.9797766514642752,0.5946452756681894,0.9116664747923566,0.07207600042766465,0.0561406526456466,0.05306213208254845,0.07832980489549358,0.4068862706551628,0.05306436187727345,0.49492995996753825,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.09162266790443477,0.6624788400996505,0.03301601284580745,0.6346331809966811,0.05901897829653856,0.6480903099765446,0.04142229484797425,0.5654989620215859,1.0349175763833205,0.6099772666530406,1.079275065960068,0.5747383390739904,0.1739359991022572,0.4115174392832016,0.17302772972727848,0.32726288196830533,-0.01264962033049761,-0.015360260244976835,-0.07940906005194592,-0.11461327233688774,0.01951534705149557,0.030692299763480858,0.19808789229757834,0.10602921191513481,2.1141926423433883,0.7822294123815664,0.09369434375872283,0.08550601138281788,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_maxmean,24.0,1.5,63.0,64.0,0.0097032456148345,0.35,16.98067982596051,2.707242038520591,0.012846400402271,0.9871535995977287,0.2181406121470541,0.0,0.0,15.413894501492631,0.0,1.3486447123208232,0.0,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.0007944856467854924,-0.0018420793162186495,0.9411764705882353,-0.0014723725248464437,0.48845083958473334,0.723117280623736,-0.23466644103900322,0.668819819940014,0.7700115453188867,0.833372838772188,0.48845083958473334,-0.23466644103900322,-0.4154457611949368
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_l1sum__call__w8_00_b7285f4b.csv,0.0681101766719186,0.9715428750543724,0.5946466124866204,0.9034326983824539,0.07117329639262357,0.05576746655352941,0.052696346589214356,0.07341221995132302,0.4072098181837469,0.058272684226465817,0.4948552414157675,0.025741513597124482,0.5486605446144907,0.07611016742943989,0.6092741512513922,0.07473892874026965,0.6615360410185187,0.03301601284580745,0.6346331809966811,0.05957282443741899,0.6480681660879072,0.04142229484797425,0.5654989620215859,1.0495393043524088,0.6401678274628307,1.0907670667032443,0.6011146216920045,0.1749794721379971,0.42842333810263006,0.1615971183462676,0.3163019748557434,-0.01264962033049761,-0.015895925704335127,-0.09121994476319611,-0.1362516945270932,0.012237086627225236,0.019916748395219768,0.19690521089405277,0.09303564580035904,2.140306371055653,0.7546530482660487,0.09199860985552995,0.08471129650582572,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_l1sum,10.0,8.0,157.0,285.0,0.0126573912211273,0.35,22.150434636972875,1.0170005779277318,0.2631204599181565,0.7368795400818435,3.098152678546369,0.0,2.7300798705209988,13.51120121296944,0.0,2.81100087493607,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0007792543292026251,-0.0015363048459967373,0.9411764705882353,-0.0026550539283720087,0.5986473535809799,0.5548879641041827,0.04375938947679697,0.8966130318967964,0.8544020031774447,0.7028222959520678,0.5986473535809799,0.04375938947679697,-0.09496260154924856
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_tbal__c128__w5_00_607aa700.csv,0.063156583280465,0.9715428750543724,0.5945726176134744,0.9083862917739074,0.07972003725743153,0.06412146197652845,0.061076293403646356,0.09627568931028468,0.47181042044685273,0.08679481043843765,0.4946492621837042,0.025741513597124482,0.5486605446144907,0.08478984794735607,0.609502064190022,0.06842930407214458,0.6607592590049829,0.03301601284580745,0.6346331809966811,0.08734027007668005,0.6483050502828539,0.04142229484797425,0.5654989620215859,1.0753595895394337,0.5457022426046563,1.1180577004507075,0.5126209856819253,0.17477491559342834,0.3560180432680891,0.1538772367123195,0.250581820082966,-0.01264962033049761,-0.013224909641915961,-0.099236341681386,-0.1233189283986853,0.0077833779996261164,0.010539388513909448,0.19660795836766948,0.08472199635578587,2.1934172899901414,0.8291244971669672,0.0896354556769805,0.09673852901498939,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_tbal,10.0,5.0,88.0,128.0,0.0199606818994341,0.35,34.93119332400981,0.7685249466121151,0.4379585792237076,0.5620414207762926,10.398415798771998,0.0,4.8999999999999995,9.56411384163242,0.0,10.068663683605395,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.000775457753178719,-0.0013657689255084356,1.0,-0.0029523064547553046,0.8409029772856264,0.416253881555949,0.42464909572967735,0.7802334996833357,1.11852130423279,1.1565567680866602,0.8409029772856264,0.42464909572967735,0.3205856253406901
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_vote2__c64__w5_00_86a5902d.csv,0.0681101766719186,0.9715428750543724,0.5946137319341147,0.9034326983824539,0.07334450008270255,0.05724241586641558,0.054058663951396135,0.08267347045149881,0.47181042044685273,0.058141242517666086,0.4950539495720922,0.025741513597124482,0.5486605446144907,0.07117454694053782,0.6085299583218464,0.0853472063160014,0.6620693577922453,0.03301601284580745,0.6346331809966811,0.06356783059466144,0.6478501702198611,0.04142229484797425,0.5654989620215859,1.0388095287640287,0.5907122689781765,1.0758582781150585,0.5527455697102857,0.17439850097350118,0.39808305882732714,0.16436471593125074,0.29993131689005437,-0.01264962033049761,-0.014819404543807395,-0.09116035200598838,-0.1269413258906237,0.01163249484792936,0.017650548296317767,0.1976248251500407,0.09381485281355473,2.114667806879087,0.7941355206414452,0.09345431202655378,0.08706867583306929,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_vote2,10.0,5.0,53.0,64.0,0.0111311715949054,0.35,19.47955029108451,0.034224287180266,0.1406234657092334,0.8593765342907668,1.68928187238961,0.0,1.0499999999999998,13.780591282388707,0.0,2.959677136306195,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0007693693399184009,-0.0016601354679355456,0.9411764705882353,-0.001935439672384076,0.5674477855942457,0.5416303630934057,0.02581742250083944,0.7427883420745645,0.901418889915659,0.9618136054761487,0.5674477855942457,0.02581742250083944,-0.1095901682725116
submission_e319_modespec_human_identity_action_p90_rank__all__selected_tbal__call__w1_50_fbe091d7.csv,0.0680143878241928,0.977548755135522,0.5948102797785466,0.9095343673113292,0.06817651332742837,0.05148172455082082,0.04885372844941434,0.0650750013099706,0.4311408779336698,0.05860032307245548,0.49437665241812007,0.025741513597124482,0.5486605446144907,0.07179551991440554,0.6078861008036244,0.04186019348385284,0.6607567200680527,0.03301601284580745,0.6346331809966811,0.05761485300672719,0.6481451814364614,0.053347683225527374,0.5692135781123959,1.0518107512983554,0.6858277231046797,1.0975775953354163,0.6466105736481261,0.16872610816368744,0.44162189970306787,0.16329808582090233,0.34168953608378755,-0.01264962033049761,-0.01699292411493369,-0.08369917696098618,-0.13364588414710984,0.02167628359283528,0.037714427589938176,0.19967412379477023,0.10332532650328644,2.1493883466337715,0.7141127081713011,0.0928981140214091,0.0787167684467504,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_tbal,67.0,1.5,244.0,743.0,0.0120582082720478,0.35,21.10186447608371,3.303763552216794,0.4001101780063117,0.5998898219936883,4.221535375895462,0.0,4.221535375895459,4.22153537589546,0.0,4.221535375895462,4.21572297250187,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0007615634229525936,-0.0011500780746007068,0.9705882352941176,0.00011385897234544862,-0.08773882268079397,0.7368153005856856,-0.8245541232664798,0.9012958554699377,-0.08678630318198521,-0.00803291730813327,0.0,-0.8245541232664798,-0.9429538314023055
submission_e319_modespec_human_identity_action_p90_rank__all__selected_l1sum__c64__w5_00_35ac7168.csv,0.0681101766719186,0.9715428750543724,0.5944239401164911,0.9034326983824539,0.07016709098598768,0.05375290581193613,0.050629950850518655,0.07194757117840368,0.41086893722424045,0.05290046073331593,0.4950044458768184,0.025741513597124482,0.5486605446144907,0.07163009018618699,0.6090770690225317,0.07103397109554789,0.6597173690487301,0.03301601284580745,0.6346331809966811,0.05767711094825754,0.6481451013471431,0.042410496547390354,0.5657298699090434,1.0562240617372467,0.6502476239411298,1.0995837391383871,0.611619275297503,0.17464274476002864,0.43158281853023783,0.17055321972074136,0.33694250000966786,-0.01264962033049761,-0.016044027740274153,-0.10177490068415454,-0.1534335644881897,0.005900641626791602,0.009693201062925061,0.20560177250181444,0.09117725148716228,2.1558078008756336,0.7465952971528254,0.09537110512492494,0.08202336816867313,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_l1sum,67.0,5.0,61.0,64.0,0.0071359068617368,0.35,12.487837008039492,-3.041697920571243,0.0935994839098189,0.9064005160901812,0.148606354727234,0.0,1.0202487443751995,10.058753608832466,0.0,1.0131778752505651,0.2470504248540264,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0007557709760528884,-0.001088354160781363,1.0,0.006041507679389657,0.45982437195053016,0.6636269245093291,-0.20380255255879962,0.7968195461757122,0.7038507207934092,0.7090840628682358,0.45982437195053016,-0.20380255255879962,-0.36970928368613143
