candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,mix_label,source_name_x,source_file_x,source_weights,variant_x,target_group,row_gate,cell_gate,projection,anti_lambda,scale_x,active_cells_x,active_rows_x,active_cell_frac,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,removed_norm_ratio,bad_axis_positive_coef,posterior_expected_public_vs_anchor,raw_axis_expected_public_vs_stage2,delta_vs_raw05_rawaxis,bad_residual_axis_ratio,ordinal_axis_ratio,mean_abs_move_vs_raw05,min_prob,max_prob,prefilter_score,combo_weighted_mean_score,combo_p50_score,combo_p90_score,combo_worst_score,combo_weighted_delta_vs_a2c8,combo_weighted_win_vs_a2c8,combo_p50_delta_vs_a2c8,combo_p90_delta_vs_a2c8,combo_worst_delta_vs_a2c8,combo_weighted_delta_vs_b01_ladder,combo_weighted_win_vs_b01_ladder,combo_p50_delta_vs_b01_ladder,combo_p90_delta_vs_b01_ladder,combo_worst_delta_vs_b01_ladder,combo_weighted_delta_vs_898_ladder,combo_weighted_win_vs_898_ladder,combo_p50_delta_vs_898_ladder,combo_p90_delta_vs_898_ladder,combo_worst_delta_vs_898_ladder,combo_weighted_delta_vs_blockorth_3a28,combo_weighted_win_vs_blockorth_3a28,combo_p50_delta_vs_blockorth_3a28,combo_p90_delta_vs_blockorth_3a28,combo_worst_delta_vs_blockorth_3a28,combo_weighted_delta_vs_direns_c4af,combo_weighted_win_vs_direns_c4af,combo_p50_delta_vs_direns_c4af,combo_p90_delta_vs_direns_c4af,combo_worst_delta_vs_direns_c4af,is_generated,selection_score,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
mixmin_02d7b6ee35,low_error_best5,l2o,15,-0.0007514870857071587,-0.0009452653508372544,-0.0008561762354774016,-0.00046173086808498637,-0.0004128415240632899,1.0,0.0004199861533892457,0.001037445570604875,1469,0.577172666128474,0.5772392567059272,7.628180305524795e-05,0.5776648677518541,0.5779356905896051,0.00045682743718881047,0.5779758765789482,0.5780377141708957,0.00012317636728657262,0.5777375538221426,0.5776044701530921,0.5772392567059272,0.5780377141708957,mixmin_02d7b6ee35,submission_mixmin_43a99684.csv,dirichlet_6_119,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.593+b01:0.155+s898:0.051+f1ee:0.092+block3a28:0.015+target_q3:0.094,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.0436223020596697,0.00850530811567271,0.020760238339374626,43a99684d1,0.0,0.0,0.5781219678886252,0.5778322682690713,0.0003059610690713352,-0.09146684619679134,0.16879212886600767,0.00918179411901076,0.06779501092266467,0.9797988457189036,0.006239979741599622,0.5776044701530921,0.5779478604586136,0.5780152064573596,0.5780701254492164,-0.00017969032327021722,0.4652483607335006,0.00027693309192547075,0.00031370775394859673,0.0003561756866992116,-9.142006953724383e-06,0.9345208517433793,-9.817743990225836e-06,-2.2176943995226342e-06,2.671796807973692e-05,-7.244941980336231e-06,0.5384483699359119,-5.0506869734440765e-05,5.990810820325225e-05,9.874200419579537e-05,-1.4714386189984905e-05,0.5652696016493824,-2.63640621095237e-06,9.078903915771264e-06,2.1727416799510735e-05,2.0989627969690754e-06,0.4386002688224129,1.0236655623214364e-05,1.26626245533501e-05,1.639117498242193e-05,True,0.5777510759575281,-0.0011674898550293096,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_403dfc1f76,low_error_best5,l2o,15,-0.000751437334349377,-0.0009460751668362466,-0.0008568965450558297,-0.0004605406401019474,-0.0004120442807010738,1.0,0.0004199861533892457,0.001037445570604875,563,0.5771714132767818,0.5772376399090299,7.591544179769238e-05,0.5776662387702916,0.5779381802163991,0.0004588017283513051,0.5779786057495988,0.5780403081142861,0.00012278693362131706,0.5777387094132383,0.5776054192655574,0.5772376399090299,0.5780403081142861,mixmin_403dfc1f76,submission_mixmin_a4786c2f.csv,dirichlet_6_015,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.580+b01:0.249+s898:0.064+f1ee:0.007+block3a28:0.010+target_q3:0.090,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04390937515611897,0.008585649111409995,0.020544273863709994,a4786c2f02,0.0,0.0,0.5781083942125117,0.5778347324965766,0.00030842529657657783,-0.0916957016587939,0.16917052290879905,0.009262608951522392,0.06775684887561208,0.9797988457189036,0.0036592284348801463,0.5776054192655573,0.577951157987486,0.578018292875145,0.5780718798268276,-0.00017874121080497992,0.4652483607335006,0.0002809858586190206,0.0003166088711158295,0.0003577874985845053,-8.192894488487046e-06,0.9515395646866402,-8.434561562520315e-06,-3.827528381585343e-06,1.7459387919638303e-05,-6.295829515098895e-06,0.5384483699359119,-4.8207975932967884e-05,5.917914356335217e-05,9.249692149837507e-05,-1.3765273724747568e-05,0.5044311649540455,-1.1270273247987461e-07,1.1241653043916906e-05,2.372828038943453e-05,3.048075262206411e-06,0.453899467785543,1.2797496193872604e-05,1.534944956027573e-05,1.800298686771562e-05,True,0.5777481848208434,-0.001167440103671528,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_e6bc7544a9,low_error_best5,l2o,15,-0.0007508377973963384,-0.0009484701300953802,-0.0008606036541133344,-0.0004561613150578348,-0.0004070853799410523,1.0,0.0004199861533892457,0.001037445570604875,15,0.577169684063037,0.5772355212092325,7.525123350978557e-05,0.5776716235300099,0.57794543364795,0.0004617077336256938,0.5779861772529395,0.5780482361334571,0.0001232889760228622,0.5777430636635466,0.5776091616153288,0.5772355212092325,0.5780482361334571,mixmin_e6bc7544a9,submission_mixmin_d4eba420.csv,dirichlet_6_107,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.116+b01:0.436+s898:0.048+f1ee:0.159+block3a28:0.157+target_q3:0.083,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.0445582002303496,0.008714176852758434,0.020791992929628855,d4eba420aa,0.0,0.0,0.578153485539953,0.5778422253630321,0.0003159181630320837,-0.09189908158648968,0.1700265472086366,0.009377037141442937,0.06784548276474606,0.9797988457189036,0.0006210869880353131,0.5776091616153289,0.5779585902528667,0.5780261975371538,0.5780809432351102,-0.0001749988610334624,0.4652483607335006,0.00028932997920083636,0.00032383065435448444,0.0003655646883060637,-4.45054471696958e-06,0.8439142338092669,-3.818172324840031e-06,6.12036844078222e-07,1.6502992292721785e-05,-2.5534797435814264e-06,0.5347516392664995,-4.023370465655596e-05,5.720177822243001e-05,9.451694481743544e-05,-1.0022923953230101e-05,0.45926365209072745,8.610506057071423e-06,1.84565124026661e-05,2.9039440209155387e-05,6.790425033723879e-06,0.44245672686758963,1.9914941557175325e-05,2.3209140532554073e-05,2.7669104240901632e-05,True,0.5777518250612832,-0.0011668405667184891,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_6851fb06cf,low_error_best5,l2o,15,-0.0007507696972648192,-0.0009467602611922254,-0.0008573860671100553,-0.00045713338018920084,-0.00040865768545916836,1.0,0.0004199861533892457,0.001037445570604875,283,0.5771707020340933,0.5772366557399172,7.550770313603204e-05,0.5776721543009973,0.5779465779214281,0.00046356822661422004,0.5779879693539103,0.578049886784403,0.000123091577709393,0.5777443734819162,0.5776102752296669,0.5772366557399172,0.578049886784403,mixmin_6851fb06cf,submission_mixmin_77af88f7.csv,dirichlet_5_204,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.779+s898:0.070+f1ee:0.042+block3a28:0.001+target_q3:0.107,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04470198171976075,0.008775900781074151,0.020322248591285563,77af88f76c,0.0,0.0,0.5781128297211663,0.5778438780131602,0.0003175708131601839,-0.09271135693216181,0.17051437304740552,0.00945356412536273,0.06763357820247604,0.9797988457189036,0.002428824994372858,0.5776102752296669,0.5779599860135761,0.5780283889799178,0.5780803128025518,-0.00017388524669540025,0.4652483607335006,0.0002912139269964301,0.0003257534565516837,0.00036699639437198783,-3.3369303789073964e-06,0.7568699536902342,-1.5605607597279914e-06,1.095767261467057e-06,8.328150525871436e-06,-1.4398654055192424e-06,0.5384483699359119,-3.822222681155244e-05,5.8382011212402735e-05,8.551305259496544e-05,-8.909309615167918e-06,0.45926365209072745,9.097090671099633e-06,2.0813594668656066e-05,3.201274554598399e-05,7.904039371786062e-06,0.4427720118380426,2.100813537664469e-05,2.5432260234659054e-05,3.064045714018526e-05,True,0.5777548194554859,-0.00116677246658697,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_d061642121,low_error_best5,l2o,15,-0.0007502029161639297,-0.0009439883468248533,-0.0008551131675333945,-0.00045957301417427494,-0.0004103615066780586,1.0,0.0004199861533892457,0.001037445570604875,380,0.577174062825681,0.5772405796490376,7.60588542917839e-05,0.5776685388685323,0.5779406555362999,0.00045858289098244176,0.5779809220952147,0.5780429779918737,0.0001235118555389159,0.5777414043924037,0.5776078412631427,0.5772405796490376,0.5780429779918737,mixmin_d061642121,submission_mixmin_47bf64de.csv,dirichlet_5_202,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.634+s898:0.008+f1ee:0.227+block3a28:0.018+target_q3:0.113,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044096917809037725,0.008610847381114716,0.02068005661521738,47bf64dec0,0.0,0.0,0.5781408544704776,0.5778372521899722,0.0003109449899722401,-0.09207681971643482,0.16951823684314757,0.009286818706002157,0.06770065711284472,0.9797988457189036,0.0029571561567171556,0.5776078412631427,0.5779536609420534,0.5780205365130473,0.5780749307694972,-0.00017631921321963965,0.4652483607335006,0.0002831717829037128,0.0003191919834452101,0.00036209702234279995,-5.77089690314681e-06,0.9207192750817906,-5.822789354209054e-06,-9.210331089580156e-07,2.4054806876172563e-05,-3.873831929758656e-06,0.5384483699359119,-4.5328005906286606e-05,6.173299056233048e-05,9.959371771195435e-05,-1.1343276139407332e-05,0.4829337456130678,2.509866466299789e-06,1.376219825697599e-05,2.6456276591257932e-05,5.470072847546648e-06,0.4386002688224129,1.516542531808817e-05,1.7920520530451155e-05,2.231251062601025e-05,True,0.5777528912427908,-0.0011662056854860807,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_6967be99df,low_error_best5,l2o,15,-0.0007501389773382809,-0.0009448165349450921,-0.0008562644729421809,-0.00045932466254541284,-0.00041078126151405936,1.0,0.0004199861533892457,0.001037445570604875,755,0.5771721812892785,0.5772384085564846,7.582866812302883e-05,0.5776661167169155,0.5779375221386857,0.0004576911812987453,0.5779777392519495,0.578039473138613,0.0001227970747864416,0.5777384679445944,0.5776053457527145,0.5772384085564846,0.578039473138613,mixmin_6967be99df,submission_mixmin_560c6e19.csv,dirichlet_6_139,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.421+b01:0.276+s898:0.091+f1ee:0.061+block3a28:0.046+target_q3:0.105,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04384616567187326,0.00856646470005989,0.020651720305414345,560c6e199e,0.0,0.0,0.578115602821206,0.5778339298303091,0.0003076226303091265,-0.09142159250795277,0.16895068610516165,0.009239967658450886,0.06772253618810745,0.9797988457189036,0.004273129598083514,0.5776053457527144,0.5779502979947034,0.5780171815141412,0.5780715206373943,-0.00017881472364780554,0.4652483607335006,0.0002801516476267363,0.00031565921589963653,0.0003572344436086894,-8.266407331312662e-06,0.949307697050562,-8.819294884742369e-06,-3.406323074015864e-06,2.09074322778946e-05,-6.369342357924509e-06,0.5384483699359119,-4.864953492456081e-05,5.989874753288593e-05,9.674213595944892e-05,-1.3838786567573182e-05,0.5149051780595579,-8.302782400493314e-07,1.0458858073825184e-05,2.2412005159289095e-05,2.974562419380797e-06,0.44245672686758963,1.1775943114855636e-05,1.4453422735333426e-05,1.7449931891899695e-05,True,0.5777492566321205,-0.0011661417466604317,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_a3d1eafa8a,low_error_best5,l2o,15,-0.0007494015657689405,-0.0009451335081704481,-0.0008555744986582514,-0.00045857857030475737,-0.0004115934112455255,1.0,0.0004199861533892457,0.001037445570604875,548,0.5771714436752932,0.5772365066354479,7.507421540517164e-05,0.5776655341885333,0.577937172828548,0.00045897396101482934,0.5779776644202521,0.5780388154186811,0.00012054871441921085,0.5777374982942256,0.5776048807613595,0.5772365066354479,0.5780388154186811,mixmin_a3d1eafa8a,submission_mixmin_c2342173.csv,pair_b01_s898_0.50,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,b01:0.500+s898:0.500,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.048318021225094834,0.008586753578111804,0.019946700946610718,c2342173a2,0.0,0.0,0.578051683929319,0.5778328938002112,0.0003065866002112068,-0.09089754194869357,0.16837008340344792,0.00926518058427802,0.06796379945739477,0.9797988457189036,0.0036238855004222525,0.5776048807613594,0.5779475162283904,0.5780178644274429,0.5780687146465788,-0.0001792797150028071,0.4652483607335006,0.00028085297017474685,0.00031539645789457893,0.0003514276356870738,-8.731398686314279e-06,0.9793284843044003,-9.490402955059096e-06,-4.0970651915514495e-06,7.602832286401906e-06,-6.834333712926125e-06,0.5423111143676362,-4.866998304876689e-05,5.8522774519183285e-05,8.203001047557557e-05,-1.4303777922574799e-05,0.5003398776618408,-1.4221589554762414e-07,9.89582590632388e-06,2.1649497511599947e-05,2.5095710643791816e-06,0.44563867858433426,1.075632790516919e-05,1.4526881279230963e-05,2.019818638232529e-05,True,0.5777446137066409,-0.0011654043350910913,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_3034ed2e87,low_error_best5,l2o,15,-0.0007485610757146155,-0.0009421527447407652,-0.0008530314091558244,-0.0004605995678281572,-0.00041319052626742625,1.0,0.0004199861533892457,0.001037445570604875,1775,0.5771745867362496,0.5772398956210985,7.53087924290237e-05,0.5776623683488739,0.5779317061780128,0.00045491235302928747,0.5779716973671593,0.5780324952459107,0.00012045628181217501,0.5777346990150073,0.5776028841507609,0.5772398956210985,0.5780324952459107,mixmin_3034ed2e87,submission_mixmin_76733e45.csv,dirichlet_3_063,b01+s898+f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,b01:0.459+s898:0.406+f1ee:0.135,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04785246019828989,0.008477717889207318,0.020064133820334507,76733e45b5,0.0,0.0,0.578067520832254,0.5778270912386424,0.000300784038642378,-0.09041235355160168,0.1675387450590709,0.00915611139510858,0.0679935666339234,0.9797988457189036,0.007113027545365802,0.5776028841507608,0.577943469169453,0.5780112831580807,0.5780629146767764,-0.00018127632560145692,0.4652483607335006,0.0002742626761707001,0.00030900295214441817,0.0003466864009540327,-1.0728009284964056e-05,0.9334480758639274,-1.4316068035589716e-05,-1.6325586410987266e-06,1.7600184770927285e-05,-8.830944311575904e-06,0.5423111143676362,-5.464965164436777e-05,6.184949975388107e-05,9.172607533747268e-05,-1.6300388521224578e-05,0.730453754032524,-5.906345069028873e-06,4.051487193276996e-06,1.6422448064989936e-05,5.129604657294017e-07,0.44563867858433426,6.141999276362792e-06,7.828316311186967e-06,1.0419769253422473e-05,True,0.577746332350142,-0.0011645638450367662,b01+s898+f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_15ca4dd5a3,low_error_best5,l2o,15,-0.0007481730304369494,-0.0009464006411201709,-0.0008595286981791794,-0.0004539625575871398,-0.0004056710537695407,1.0,0.0004199861533892457,0.001037445570604875,152,0.5771700295729028,0.5772353092689018,7.47449342212856e-05,0.5776692408218265,0.5779414511989407,0.00045916351971434806,0.5779818750175356,0.5780436916014194,0.00012213371065140235,0.5777401506897539,0.577607048470755,0.5772353092689018,0.5780436916014194,mixmin_15ca4dd5a3,submission_mixmin_c1681340.csv,dirichlet_6_056,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.530+b01:0.064+s898:0.113+f1ee:0.003+block3a28:0.214+target_q3:0.076,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044212497701220176,0.008650567544185597,0.021029602450201024,c1681340f3,0.0,0.0,0.5781302752750149,0.5778376845618048,0.0003113773618048652,-0.09083414401713286,0.1690332656871714,0.009308310628290963,0.0678580059263154,0.9797988457189036,0.001633214961135665,0.5776070484707551,0.5779539973551958,0.5780224513329173,0.5780763092638559,-0.0001771120056073506,0.4652483607335006,0.00028527675579164633,0.00031891369197137114,0.00035917085198811094,-6.563689290857744e-06,0.94222722513182,-7.021490505284975e-06,-2.9121629725459286e-06,1.5105339720378197e-05,-4.666624317469592e-06,0.5423111143676362,-4.410230579998675e-05,5.758819231314195e-05,9.632282890414956e-05,-1.2136068527118266e-05,0.469868663046655,4.191997193486155e-06,1.3387285818555719e-05,2.346796318408728e-05,4.6772804598357145e-06,0.42920377580959956,1.5321248369190284e-05,1.891731517789097e-05,2.4702810139665132e-05,True,0.5777479421259504,-0.0011641757997591002,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_d7177142de,low_error_best5,l2o,15,-0.0007475445522390804,-0.0009452944239965788,-0.0008576308614759443,-0.00045553078908289196,-0.00040868268321114787,1.0,0.0004199861533892457,0.001037445570604875,1354,0.5771699686077605,0.577234948481419,7.466328528704189e-05,0.5776639973735584,0.5779347249345241,0.0004565107532749538,0.5779743917979754,0.5780360088684995,0.00012034632740365665,0.5777352274281475,0.5776027859264314,0.577234948481419,0.5780360088684995,mixmin_d7177142de,submission_mixmin_54c6c193.csv,dirichlet_5_181,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.133+s898:0.652+f1ee:0.024+block3a28:0.170+target_q3:0.021,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04802898235761954,0.008514679987151708,0.020368611026764016,54c6c19393,0.0,0.0,0.5780633462938237,0.5778297719362965,0.00030346473629654715,-0.08973370171152605,0.16760318854437334,0.009178506814738325,0.06799227562295787,0.9797988457189036,0.0059302404111453155,0.5776027859264313,0.577943884848792,0.578014482402681,0.5780699763053864,-0.00018137454993088692,0.4652483607335006,0.00027702735128786794,0.00031157173787124193,0.00034786709642764535,-1.0826233614394066e-05,0.9634280664796709,-1.2013609666345718e-05,-4.33700972469691e-06,1.4461951870714529e-05,-8.929168641005915e-06,0.5423111143676362,-5.2173959242611866e-05,5.724031999730764e-05,8.967868308307203e-05,-1.6398612850654588e-05,0.5956794202923723,-3.2426708955757277e-06,6.3693788713073625e-06,1.6664613536665485e-05,4.147361362993923e-07,0.4383440508979597,7.334950030668309e-06,1.1332530547969455e-05,1.7925218086078942e-05,True,0.57774487559746,-0.0011635473215612312,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_0df49e452e,low_error_best5,l2o,15,-0.0007465223856562527,-0.0009444017283281259,-0.0008571445890063201,-0.0004544920343311665,-0.0004076090100563201,1.0,0.0004199861533892457,0.001037445570604875,1253,0.5771707978800593,0.5772355391185148,7.44304173640292e-05,0.5776645254865002,0.5779349853636745,0.0004561197967529945,0.5779746566425519,0.5780361219632268,0.00012011478672305841,0.5777355488151387,0.5776033266697038,0.5772355391185148,0.5780361219632268,mixmin_0df49e452e,submission_mixmin_eb9db0cd.csv,dirichlet_5_198,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.134+s898:0.612+f1ee:0.042+block3a28:0.201+target_q3:0.011,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.048075674642192194,0.00852378060269296,0.020492777089998082,eb9db0cdab,0.0,0.0,0.5780700574579537,0.5778299323310576,0.00030362513105763715,-0.0895847101677946,0.16750119637070557,0.009184981976849223,0.06802299782849888,0.9797988457189036,0.005639020713825271,0.5776033266697038,0.5779445209215687,0.578014761887806,0.5780697111107937,-0.0001808338066585413,0.4652483607335006,0.00027737704169562957,0.00031144024995768044,0.00034781808825457006,-1.0285490342048463e-05,0.9500469817568056,-1.1585094907761102e-05,-3.275756277791958e-06,1.4637635662229087e-05,-8.388425368660314e-06,0.5423111143676362,-5.187285545691901e-05,5.806891945420061e-05,9.15542077490894e-05,-1.5857869578308985e-05,0.5708953505235559,-2.783139344075618e-06,6.504373597851088e-06,1.640373297373543e-05,9.55479408644995e-07,0.4307697305349297,7.582957454399519e-06,1.1690534869490676e-05,1.819321167340071e-05,True,0.5777452650827924,-0.0011625251549784036,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
