candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,variant_id,row_idx,target_idx,keep_fraction,pruned_cells,pruned_q3,pruned_s4,prune_swing,prune_expected_focus,prune_adverse_delta,prune_support_prob_sw,rule_note,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e230_gate,e230_score,submission_file
q3_swingtop25_drop,e230_e224_support_tail_prune,generated,graft_vs_e154,q3_swingtop25_drop,submission_e154_s3repair_9f2e2e73.csv,drop top 25 Q3 swing cells,330,236,"Q3,S4",-0.0006000435823650581,-0.0007124595014056812,-0.00049951090611195,-0.0005881603395775428,-0.0003946007447634195,-0.004309405801476887,0.0027676065500832885,0.007077012351560176,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4838256220695912,0.4758576027786534,0.007732466330346479,0.03752961095524336,0.14789051018904398,2.781013817698377,1,1,8,0.14083787486248617,0.6759166488735034,0.011941319128337739,0.057309416350083,False,q3_swingtop25_drop,"[140 223 171 188  44 195 150 235 237  96 178  70  87  53 158 222  51 189
 105   7 196  78 187 230 138]",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],0.0,25,25,0,0.001558745579566214,-2.3308012508931846e-05,0.0006331680194310627,0.4211566278331877,drop top 25 Q3 swing cells,0.6052151029207887,expected_good_but_low_support,0.49039599065543393,0.0015824689125803744,-8.906335760491954e-05,0.4705382184750384,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,2.330801250893116e-05,-0.0006331680194310617,0.009873470698719133,-0.016919784258994097,0.0006331680194310617,2.330801250893116e-05,0.009873470698719133,True,0.8211019312805181,submission_e230_q3_swingtop25_drop_e0918606.csv
q3_risktop21_drop,e230_e224_support_tail_prune,generated,graft_vs_e154,q3_risktop21_drop,submission_e154_s3repair_9f2e2e73.csv,drop top 21 Q3 cells by low-support swing risk,334,240,"Q3,S4",-0.0006912439252666981,-0.0007633184182558234,-0.000561267319561386,-0.0007491460379828853,-0.0005799537311754317,-0.0045323142138074,0.002956044163494451,0.00748835837730185,8.463831019350367e-05,0.00041283581070292717,0.0007837401349015971,0.0016535698929453066,0.4897151457253255,0.4870611027133177,0.008058814720378647,0.03923541065951569,0.14811704283863136,2.970364289735227,1,1,9,0.12244347776488339,0.5972360777617618,0.011302652187434427,0.05513034899001149,False,q3_risktop21_drop,"[ 44 237 171 223  53  51  52 140 178  79   7  62 150   5 235  57  16  13
  56   3  75]",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],0.0,21,21,0,0.001147399553824538,6.789233039270841e-05,0.00044473040601989935,0.32842794331852915,drop top 21 Q3 cells by low-support swing risk,0.6986561458093616,expected_good_but_low_support,0.4695249789927824,0.0017709065259915375,-0.00018026370050655972,0.4922561299882627,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.789233039270891e-05,-0.0004447304060198991,0.02107697063338343,-0.03531418135659688,0.0004447304060198991,-6.789233039270891e-05,0.02107697063338343,True,0.7948918797263227,submission_e230_q3_risktop21_drop_7d95c14a.csv
q3_risktop13_drop,e230_e224_support_tail_prune,generated,graft_vs_e154,q3_risktop13_drop,submission_e154_s3repair_9f2e2e73.csv,drop top 13 Q3 cells by low-support swing risk,342,244,"Q3,S4",-0.0006745316245128159,-0.0007692390455033409,-0.000558515797672089,-0.0006958400303630183,-0.00046209000339608687,-0.004723911373595211,0.0030739078912737964,0.007797819264869006,8.463831019350367e-05,0.00041283581070292717,0.0007886407461638341,0.001672757323183318,0.48559211163892396,0.48070356447913665,0.008236553684494349,0.03990112196935896,0.14811704283863136,3.0887989912103824,1,1,9,0.12547715647080912,0.6120332919914615,0.010854100014194864,0.052942469770086716,False,q3_risktop13_drop,[ 44 237 171 223  53  51  52 140 178  79   7  62 150],[2 2 2 2 2 2 2 2 2 2 2 2 2],0.0,13,13,0,0.0008379386662573818,5.118002963882614e-05,0.00032686667824055436,0.3290057610458187,drop top 13 Q3 cells by low-support swing risk,0.6806723374086432,expected_good_but_low_support,0.5175028175943083,0.0018887702537708825,-0.00016355139975267753,0.48027852421333395,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.118002963882672e-05,-0.00032686667824055387,0.01471943239920237,-0.032280502650671145,0.00032686667824055387,-5.118002963882672e-05,0.01471943239920237,True,0.5929231398334434,submission_e230_q3_risktop13_drop_9704f7c9.csv
