basename,mode,rep,move_l2,move_l1,changed_rows,changed_cells,row_entropy,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4,cos_final9,poscos_final9,cos_stage2,poscos_stage2,cos_ordinal,poscos_ordinal,cos_mixmin,poscos_mixmin,cos_e72,poscos_e72,cos_e95,poscos_e95,cos_e101,poscos_e101,cos_e176,poscos_e176,cos_e216,poscos_e216,cos_e256,poscos_e256,cos_e267,poscos_e267,cos_e323,poscos_e323,public_loss_weighted_pos_cos,public_loss_weighted_abs_cos,severe_loss_weighted_pos_cos,max_severe_pos_cos,max_mild_pos_cos
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,0,0.4438633464419492,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749996,0.049656758806604515,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.021202436779422927,0.021202436779422927,-0.039879659403384185,0.0,-0.03799859306145844,0.0,-0.00457155512051741,0.0,-0.0045262007173530105,0.0,0.01130296720272785,0.01130296720272785,0.010899320809690475,0.010899320809690475,0.007208662641621875,0.007208662641621875,0.0006714062540786239,0.0006714062540786239,0.002303183641151809,0.002303183641151809,-0.0077894022779467316,0.0,-0.012830127752447336,0.0,0.00571696858189848,0.023647996469129032,0.005955502328755845,0.021202436779422927,0.01130296720272785
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,1,0.4438633464419493,4.63571648048913,250,1750,0.829656355958626,2.2411280727825185,0.48344804567201793,1.0299581958097013,0.22217885846651364,0.23019465516749998,0.04965675880660452,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.023372496528661694,0.023372496528661694,-0.012758103912374346,0.0,-0.03779306475283118,0.0,0.00710792692047114,0.00710792692047114,0.024594476208702316,0.024594476208702316,0.012289148251156658,0.012289148251156658,0.01229274420157354,0.01229274420157354,0.007707605435560956,0.007707605435560956,0.0045951335658391745,0.0045951335658391745,-0.0010792476966065504,0.0,0.0003503198248572018,0.0003503198248572018,-0.06048955027810961,0.0,0.007509125618291774,0.024355922612824644,0.0070949458748873415,0.023372496528661694,0.024594476208702316
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,2,0.4438633464419492,4.63571648048913,250,1750,0.829656355958626,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749996,0.049656758806604515,1.1241603633582653,0.2424998094877901,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.01749909390996709,0.01749909390996709,-0.030090099067585543,0.0,-0.02460160451691927,0.0,0.013879614802812868,0.013879614802812868,0.0171743756702339,0.0171743756702339,0.01893937112753699,0.01893937112753699,0.018684148630190873,0.018684148630190873,0.015417357144760982,0.015417357144760982,0.006357080799028606,0.006357080799028606,0.03641737619981736,0.03641737619981736,0.010079110384034941,0.010079110384034941,0.028136286650745548,0.028136286650745548,0.009819767138335085,0.021248626481292245,0.008719528022075455,0.028136286650745548,0.03641737619981736
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,3,0.44386334644194914,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.0299581958097013,0.22217885846651364,0.23019465516749993,0.049656758806604515,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.002506833440574969,0.002506833440574969,-0.04370473785035192,0.0,-0.017399921720317582,0.0,0.004081626265136203,0.004081626265136203,-0.007854144409947608,0.0,0.009456958757814547,0.009456958757814547,0.009405815646699995,0.009405815646699995,0.005860924725579006,0.005860924725579006,-0.0017169051888555585,0.0,1.0504937472981774e-06,1.0504937472981774e-06,-0.0007844053417940029,0.0,-0.05131136350059631,0.0,0.0010482080777397466,0.018687822682319766,0.0006932267754800397,0.002506833440574969,0.009456958757814547
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,4,0.4438633464419491,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749996,0.049656758806604515,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,-0.020154446380702285,0.0,-0.046012112246767996,0.0,-0.028521586978068034,0.0,0.00018647718130187756,0.00018647718130187756,0.005836095972750714,0.005836095972750714,-0.0077161288280242725,0.0,-0.007936569048338851,0.0,-0.010872054025411368,0.0,-0.009633616582448958,0.0,-0.01594840330107436,0.0,0.0014802377951562127,0.0014802377951562127,0.007836426849111868,0.007836426849111868,0.0009230432087866842,0.02299434321436272,0.0008373854831847725,0.007836426849111868,0.005836095972750714
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,5,0.44386334644194914,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749998,0.04965675880660452,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.005475823553696857,0.005475823553696857,-0.03154679931704228,0.0,-0.016448470797538986,0.0,-0.015869670660508567,0.0,-0.014983811083602229,0.0,-0.002972018673336386,0.0,-0.0031604387722298007,0.0,-0.005429035480949656,0.0,-0.0026855519307223143,0.0,-0.03333468641366283,0.0,0.020556788258031762,0.020556788258031762,-0.0068985673976851205,0.0,0.001709245284926833,0.013780897213736177,0.0015142559708140298,0.005475823553696857,0.020556788258031762
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,6,0.4438633464419491,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749996,0.049656758806604515,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.005697038878815176,0.005697038878815176,-0.0477046286980163,0.0,-0.030947840044446007,0.0,0.02354611887289776,0.02354611887289776,0.021069011658496783,0.021069011658496783,0.019308754975127466,0.019308754975127466,0.01905783373031325,0.01905783373031325,0.017174411082161233,0.017174411082161233,0.004471803786329757,0.004471803786329757,0.008722229874205806,0.008722229874205806,0.004620907953657166,0.004620907953657166,0.008800572314722092,0.008800572314722092,0.004735337133456754,0.021000795460839387,0.0031305256711139312,0.008800572314722092,0.02354611887289776
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,row_perm,7,0.44386334644194914,4.63571648048913,250,1750,0.8296563559586261,2.2411280727825185,0.48344804567201793,1.0299581958097013,0.22217885846651364,0.23019465516749998,0.04965675880660452,1.124160363358265,0.24249980948779004,0.00045980384288929477,9.918722269241973e-05,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.020460947376271035,0.020460947376271035,0.011550352481406527,0.011550352481406527,0.012789616662286596,0.012789616662286596,-0.002011172511100495,0.0,0.01327102498537755,0.01327102498537755,0.007264353274914545,0.007264353274914545,0.00730679944266821,0.00730679944266821,0.0048942333511585775,0.0048942333511585775,-0.00023918901799756392,0.0,-0.009979328386466783,0.0,-0.0019869192172067753,0.0,0.032878016453980474,0.032878016453980474,0.013879525215018977,0.014106955157149876,0.015029759158747737,0.032878016453980474,0.01327102498537755
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,target_perm,0,0.44386334644194914,4.63571648048913,250,1750,0.829656355958626,0.00045980384288929477,9.918722269241973e-05,1.124160363358265,0.24249980948779004,2.2411280727825185,0.48344804567201793,1.029958195809701,0.22217885846651358,0.23019465516749996,0.049656758806604515,0.0005608463974973354,0.0001209837572806087,0.009254543130758379,0.0019963565868851203,0.03624113429485445,0.03624113429485445,-0.05257320919882369,0.0,-0.054169876954843175,0.0,-0.0649564631824791,0.0,-0.059372564061651506,0.0,-0.08306918668536784,0.0,-0.08248009622058018,0.0,-0.07977846576381524,0.0,-0.02194447412151185,0.0,0.009952577896678071,0.009952577896678071,0.013764926647397157,0.013764926647397157,-0.008827946166543494,0.0,0.009204180604441278,0.04158836407891339,0.010021936144747903,0.03624113429485445,0.013764926647397157
submission_e353_publictangent_sequential_all_existing_a0_01_b6a08f83.csv,target_perm,1,0.44386334644194914,4.63571648048913,250,1750,0.829656355958626,0.23019465516749996,0.049656758806604515,2.2411280727825185,0.48344804567201793,0.00045980384288929477,9.918722269241973e-05,1.029958195809701,0.22217885846651358,1.124160363358265,0.24249980948779004,0.009254543130758379,0.0019963565868851203,0.0005608463974973354,0.0001209837572806087,0.02950944700282861,0.02950944700282861,0.015288908930873455,0.015288908930873455,0.0022562306753021455,0.0022562306753021455,0.024283831369951568,0.024283831369951568,0.020731214924323775,0.020731214924323775,0.0012298957688744617,0.0012298957688744617,0.0018298480747140494,0.0018298480747140494,0.003704386925170877,0.003704386925170877,-0.017747805684693932,0.0,8.285430054389231e-06,8.285430054389231e-06,-5.6643061357716615e-06,0.0,-0.006546090743429258,0.0,0.011677850121370766,0.014441294518754512,0.012079061107212926,0.02950944700282861,0.024283831369951568
