file,subject_id,target,mean_delta,mean_abs_delta
submission_public_entropyproj_public2d0_g050.csv,id09,S1,0.003723855990201578,0.01014092768090891
submission_public_entropyproj_public2d0_g050.csv,id01,S4,-0.001340972030036981,0.01005650450820046
submission_public_entropyproj_public2d0_g050.csv,id04,S2,-0.00012240647385981435,0.009976775381190593
submission_public_entropyproj_public2d0_g050.csv,id05,S4,0.0011820253725021764,0.009961520674477803
submission_public_entropyproj_public2d0_g050.csv,id03,Q3,4.917445235112849e-05,0.009733722660043602
submission_public_entropyproj_public2d0_g050.csv,id05,S2,0.002659031832718547,0.009418031979451387
submission_public_entropyproj_public2d0_g050.csv,id10,S2,0.006199842352655096,0.009207087504106757
submission_public_entropyproj_public2d0_g050.csv,id08,S4,-0.00309600684936889,0.009196226459657926
submission_public_entropyproj_public2d0_g050.csv,id09,S2,0.0015024112915042115,0.009183042261727302
submission_public_entropyproj_public2d0_g050.csv,id02,S3,0.006118542917928727,0.009084001120279569
submission_public_entropyproj_public2d0_g050.csv,id09,Q1,-0.0008678522801176258,0.008591820686292702
submission_public_entropyproj_public2d0_g050.csv,id01,S3,0.004928430312885968,0.008509799883828993
submission_public_entropyproj_public2d0_g050.csv,id06,Q3,0.0005188221425060138,0.008358700413924286
submission_public_entropyproj_public2d0_g050.csv,id10,Q1,-0.0011983807875265832,0.008312620047196491
submission_public_entropyproj_public2d0_g050.csv,id05,Q3,-0.0007622720590836193,0.008301716085298436
submission_public_entropyproj_public2d0_g050.csv,id02,S4,-0.0036831138473269777,0.00827149643576568
submission_public_entropyproj_public2d0_g050.csv,id02,Q2,0.0020940559322203747,0.008057854587533553
submission_public_entropyproj_public2d0_g050.csv,id07,S3,0.004065435374280827,0.007970292923481762
submission_public_entropyproj_public2d0_g050.csv,id07,S4,-0.0009853773821438558,0.007423650100267631
submission_public_entropyproj_public2d0_g050.csv,id05,Q2,0.0054159924056786804,0.007266913533914042
submission_public_entropyproj_public2d0_g050.csv,id04,Q3,0.0013329440772547997,0.0072294631260084894
submission_public_entropyproj_public2d0_g050.csv,id07,Q2,0.0001229190292963848,0.006876878654922993
submission_public_entropyproj_public2d0_g050.csv,id05,S3,0.006082318444601338,0.00637144859686485
submission_public_entropyproj_public2d0_g050.csv,id01,Q2,-0.0004390353445693208,0.006294338618320866
submission_public_entropyproj_public2d0_g050.csv,id09,Q2,-0.0005280789382693775,0.00628092943750014
submission_public_entropyproj_public2d0_g050.csv,id08,S1,0.002696604292250807,0.006066035535051831
submission_public_entropyproj_public2d0_g050.csv,id06,Q2,-0.0010885453412036196,0.0058452002345267704
submission_public_entropyproj_public2d0_g050.csv,id04,Q2,-0.002459479931814912,0.005745751243784958
submission_public_entropyproj_public2d0_g050.csv,id05,S1,0.0029571602995019453,0.005742902998136692
submission_public_entropyproj_public2d0_g050.csv,id10,Q2,0.0003385093239792242,0.005512659313910106
submission_public_entropyproj_public2d0_g050.csv,id10,S1,0.004244842428518149,0.005447146763455225
submission_public_entropyproj_public2d0_g050.csv,id03,Q2,-0.0017967288441979035,0.005175547363084306
submission_public_entropyproj_public2d0_g050.csv,id06,S4,-0.0007246008921705747,0.004889942624323994
submission_public_entropyproj_public2d0_g050.csv,id08,Q2,0.001586981284502298,0.004473094957449332
submission_public_entropyproj_public2d0_g050.csv,id03,S4,-0.0001992138323431372,0.0043245572790468955
submission_public_entropyproj_public2d0_g050.csv,id07,S1,0.0012180404414128914,0.003638775950610749
submission_public_entropyproj_public2d0_g050.csv,id03,S1,-0.0021809051810736326,0.0033943056587501016
submission_public_entropyproj_public2d0_g050.csv,id06,S2,-0.0007407075545064664,0.003042648663853472
submission_public_entropyproj_public2d0_g050.csv,id02,S1,-0.0019642229749603363,0.003028283598682756
submission_public_entropyproj_public2d0_g050.csv,id06,S1,-0.0018107382372950047,0.002692751460469739
submission_public_entropyproj_public2d0_g050.csv,id02,S2,-0.0006511636347598729,0.002170241431004985
submission_public_entropyproj_public2d0_g050.csv,id04,S1,-0.0021317473096440437,0.0021317473096440437
submission_public_entropyproj_public2d0_g050.csv,id06,S3,0.0002317003914059044,0.002004138619120563
submission_public_entropyproj_public2d0_g050.csv,id01,S1,0.0009469193746869407,0.0015350251301271154
submission_public_entropyproj_public2d0_g075.csv,id07,Q1,0.01527614829528807,0.02907917659755636
submission_public_entropyproj_public2d0_g075.csv,id10,S4,0.005560020241565423,0.026726254512009436
submission_public_entropyproj_public2d0_g075.csv,id03,S3,0.02216438876546318,0.022310518099121452
submission_public_entropyproj_public2d0_g075.csv,id08,S3,0.01495215318027973,0.020675429065220522
submission_public_entropyproj_public2d0_g075.csv,id01,S2,0.002508028263198549,0.020272265475960265
submission_public_entropyproj_public2d0_g075.csv,id10,Q3,-0.011825632985705752,0.02025024512814315
submission_public_entropyproj_public2d0_g075.csv,id10,S3,0.013522118052572828,0.020072396264502246
submission_public_entropyproj_public2d0_g075.csv,id04,S3,0.015151527898525542,0.020025457765344274
submission_public_entropyproj_public2d0_g075.csv,id01,Q3,-0.0023685742339054814,0.019811517449307335
submission_public_entropyproj_public2d0_g075.csv,id07,Q3,-0.010218387161357582,0.019718516652933876
submission_public_entropyproj_public2d0_g075.csv,id08,Q1,-0.007221967565526521,0.019606873732740223
submission_public_entropyproj_public2d0_g075.csv,id02,Q3,-0.01041098472017558,0.01925760723432111
submission_public_entropyproj_public2d0_g075.csv,id09,S3,0.01582619373086093,0.019144212568282745
submission_public_entropyproj_public2d0_g075.csv,id09,Q3,-0.006493876807309558,0.01869092223528601
submission_public_entropyproj_public2d0_g075.csv,id04,S4,0.0037126028069589413,0.018460683668365847
submission_public_entropyproj_public2d0_g075.csv,id08,Q3,0.005604705615362275,0.01743572549941935
submission_public_entropyproj_public2d0_g075.csv,id02,Q1,-0.004441540805797385,0.017409689712184588
submission_public_entropyproj_public2d0_g075.csv,id03,Q1,-0.003980262688155307,0.017392131143501324
submission_public_entropyproj_public2d0_g075.csv,id06,Q1,-0.004476480119873577,0.017266239568231364
submission_public_entropyproj_public2d0_g075.csv,id01,Q1,-0.0020478202903430197,0.016637671112487398
submission_public_entropyproj_public2d0_g075.csv,id03,S2,0.0049286770161249644,0.01650111750590431
submission_public_entropyproj_public2d0_g075.csv,id08,S2,-0.008009160364512696,0.01614891930996899
submission_public_entropyproj_public2d0_g075.csv,id07,S2,-0.005338185165814504,0.015840171086732753
submission_public_entropyproj_public2d0_g075.csv,id09,S4,-0.003470611780736161,0.015799939496309773
submission_public_entropyproj_public2d0_g075.csv,id05,Q1,-0.005005825695095979,0.015774830424004616
submission_public_entropyproj_public2d0_g075.csv,id04,Q1,-0.006111939628885011,0.015472333967233366
submission_public_entropyproj_public2d0_g075.csv,id01,S4,-0.001956597860898867,0.01520385354850935
submission_public_entropyproj_public2d0_g075.csv,id09,S1,0.0055037982449481415,0.01516644158222382
submission_public_entropyproj_public2d0_g075.csv,id04,S2,-0.00028003702094183926,0.015014863452735118
submission_public_entropyproj_public2d0_g075.csv,id05,S4,0.0018190058077091381,0.014971686601304298
submission_public_entropyproj_public2d0_g075.csv,id03,Q3,-2.2498026311532743e-05,0.01463029372059287
submission_public_entropyproj_public2d0_g075.csv,id05,S2,0.004121264531532022,0.014174565347786076
submission_public_entropyproj_public2d0_g075.csv,id10,S2,0.009401706787918455,0.01390549105473632
submission_public_entropyproj_public2d0_g075.csv,id08,S4,-0.0046446600449482,0.013811642096717246
submission_public_entropyproj_public2d0_g075.csv,id09,S2,0.002116701261639361,0.013794726089809863
submission_public_entropyproj_public2d0_g075.csv,id02,S3,0.008823888415455929,0.013356864875360162
submission_public_entropyproj_public2d0_g075.csv,id09,Q1,-0.0012517075355393476,0.012926346464166131
submission_public_entropyproj_public2d0_g075.csv,id01,S3,0.007219199920773216,0.012640353948464918
submission_public_entropyproj_public2d0_g075.csv,id06,Q3,0.0006679470822602424,0.012551609228008442
submission_public_entropyproj_public2d0_g075.csv,id05,Q3,-0.0012115061226349601,0.012491781235318758
submission_public_entropyproj_public2d0_g075.csv,id10,Q1,-0.0018166288802280968,0.012476236643112187
submission_public_entropyproj_public2d0_g075.csv,id02,S4,-0.005626748467803706,0.012471719126444666
submission_public_entropyproj_public2d0_g075.csv,id02,Q2,0.003102701583582633,0.012087938000883196
submission_public_entropyproj_public2d0_g075.csv,id07,S3,0.005992015085664127,0.011892993073273765
submission_public_entropyproj_public2d0_g075.csv,id07,S4,-0.0014731745897333466,0.01115325626897128
submission_public_entropyproj_public2d0_g075.csv,id05,Q2,0.008131326960838644,0.01090695433691066
submission_public_entropyproj_public2d0_g075.csv,id04,Q3,0.0019075831450600963,0.010850134160786128
submission_public_entropyproj_public2d0_g075.csv,id07,Q2,0.00020964853400035066,0.010324580505784765
submission_public_entropyproj_public2d0_g075.csv,id05,S3,0.009319345165933553,0.009752299652816418
submission_public_entropyproj_public2d0_g075.csv,id01,Q2,-0.0006694139893598794,0.009449606931370633
submission_public_entropyproj_public2d0_g075.csv,id09,Q2,-0.0007892961996949366,0.009426380267855392
submission_public_entropyproj_public2d0_g075.csv,id08,S1,0.004052454249902731,0.009095671390901868
submission_public_entropyproj_public2d0_g075.csv,id06,Q2,-0.0016534397656764847,0.008779093955369159
submission_public_entropyproj_public2d0_g075.csv,id05,S1,0.004427285487749781,0.00866286439913791
submission_public_entropyproj_public2d0_g075.csv,id04,Q2,-0.0036960941188924224,0.008627792789681772
submission_public_entropyproj_public2d0_g075.csv,id10,Q2,0.000520708190155342,0.008277488126793731
submission_public_entropyproj_public2d0_g075.csv,id10,S1,0.0063856252528534385,0.00819079098308581
submission_public_entropyproj_public2d0_g075.csv,id03,Q2,-0.002734274226154465,0.007776190525727359
submission_public_entropyproj_public2d0_g075.csv,id06,S4,-0.0011977096423217194,0.007327914333516238
submission_public_entropyproj_public2d0_g075.csv,id08,Q2,0.0023621001818725797,0.006701813889874143
submission_public_entropyproj_public2d0_g075.csv,id03,S4,-0.0002531334070287916,0.006479063974355268
submission_public_entropyproj_public2d0_g075.csv,id07,S1,0.0018157946829896485,0.005451443649803014
submission_public_entropyproj_public2d0_g075.csv,id03,S1,-0.0032878243271907905,0.005103973470557423
submission_public_entropyproj_public2d0_g075.csv,id06,S2,-0.0011943786696389236,0.00460285128393335
submission_public_entropyproj_public2d0_g075.csv,id02,S1,-0.0030026478316406736,0.004548701918974021
submission_public_entropyproj_public2d0_g075.csv,id06,S1,-0.0027892159184084997,0.004074330051054805
submission_public_entropyproj_public2d0_g075.csv,id02,S2,-0.0010125616757617716,0.003270509912823804
submission_public_entropyproj_public2d0_g075.csv,id04,S1,-0.0032047581593106747,0.0032047581593106747
submission_public_entropyproj_public2d0_g075.csv,id06,S3,0.0003106901134626768,0.002998728086391641
submission_public_entropyproj_public2d0_g075.csv,id01,S1,0.0014210640917277043,0.0023043794839575104
submission_public_entropyproj_public2d0_g100.csv,id07,Q1,0.02066599638040987,0.039062776529869024
submission_public_entropyproj_public2d0_g100.csv,id10,S4,0.007486310612727049,0.036004035992084266
submission_public_entropyproj_public2d0_g100.csv,id03,S3,0.029619226343672995,0.029814038746319108
submission_public_entropyproj_public2d0_g100.csv,id08,S3,0.0198450893593515,0.027507601296455787
submission_public_entropyproj_public2d0_g100.csv,id10,Q3,-0.015862054381925086,0.02708170401782096
submission_public_entropyproj_public2d0_g100.csv,id01,S2,0.003275817264542914,0.02698905838952554
submission_public_entropyproj_public2d0_g100.csv,id10,S3,0.01809013707914814,0.026815731609801944
submission_public_entropyproj_public2d0_g100.csv,id04,S3,0.020201367653702833,0.026701557528896226
submission_public_entropyproj_public2d0_g100.csv,id01,Q3,-0.003201461228490424,0.026394935399245444
submission_public_entropyproj_public2d0_g100.csv,id07,Q3,-0.01365697750860284,0.026329056261317478
submission_public_entropyproj_public2d0_g100.csv,id08,Q1,-0.009442693751943095,0.02603803750746339
submission_public_entropyproj_public2d0_g100.csv,id02,Q3,-0.014062869821606535,0.025788217866898232
submission_public_entropyproj_public2d0_g100.csv,id09,S3,0.02095256723258477,0.025419202603479844
submission_public_entropyproj_public2d0_g100.csv,id09,Q3,-0.00863618531742626,0.024898878651541143
submission_public_entropyproj_public2d0_g100.csv,id04,S4,0.005027801359349458,0.024706729460856305
submission_public_entropyproj_public2d0_g100.csv,id02,Q1,-0.005987672917679445,0.023358175762380806
submission_public_entropyproj_public2d0_g100.csv,id08,Q3,0.007614494600104242,0.023286113910663903
submission_public_entropyproj_public2d0_g100.csv,id03,Q1,-0.00567068427977765,0.023279717419134472
submission_public_entropyproj_public2d0_g100.csv,id06,Q1,-0.00575804855507392,0.023075105236491728
submission_public_entropyproj_public2d0_g100.csv,id01,Q1,-0.0025791313902062056,0.02235801173847749
submission_public_entropyproj_public2d0_g100.csv,id03,S2,0.006576740429125649,0.022040206577836296
submission_public_entropyproj_public2d0_g100.csv,id08,S2,-0.010730776078956786,0.021599015476776565
submission_public_entropyproj_public2d0_g100.csv,id07,S2,-0.007243463848202314,0.021253221671833834
submission_public_entropyproj_public2d0_g100.csv,id09,S4,-0.0047130090510735245,0.021160057774489083
submission_public_entropyproj_public2d0_g100.csv,id05,Q1,-0.006745806945486369,0.021081725249982815
submission_public_entropyproj_public2d0_g100.csv,id04,Q1,-0.00825382357653906,0.020785596595470062
submission_public_entropyproj_public2d0_g100.csv,id01,S4,-0.00253922869810168,0.02042392684339814
submission_public_entropyproj_public2d0_g100.csv,id09,S1,0.007230149860628178,0.020156852081594834
submission_public_entropyproj_public2d0_g100.csv,id04,S2,-0.0005030733565240716,0.020083429565235567
submission_public_entropyproj_public2d0_g100.csv,id05,S4,0.0024842410982436813,0.019997322833377525
submission_public_entropyproj_public2d0_g100.csv,id03,Q3,-0.00015896090772630052,0.019545140753681727
submission_public_entropyproj_public2d0_g100.csv,id05,S2,0.005676737252599232,0.01895845096511565
submission_public_entropyproj_public2d0_g100.csv,id10,S2,0.012670070562759456,0.01866550568472082
submission_public_entropyproj_public2d0_g100.csv,id08,S4,-0.00619214943392835,0.01843572902326738
submission_public_entropyproj_public2d0_g100.csv,id09,S2,0.0026380788462625152,0.018419781338704918
submission_public_entropyproj_public2d0_g100.csv,id02,S3,0.011299974098613216,0.017460277725166996
submission_public_entropyproj_public2d0_g100.csv,id09,Q1,-0.001602761877787945,0.017284692180481172
submission_public_entropyproj_public2d0_g100.csv,id06,Q3,0.0007437722587985048,0.016752182982070957
submission_public_entropyproj_public2d0_g100.csv,id02,S4,-0.0076394575752103365,0.016714357171777775
submission_public_entropyproj_public2d0_g100.csv,id05,Q3,-0.0017063293055889204,0.01670587188350275
submission_public_entropyproj_public2d0_g100.csv,id01,S3,0.009394334872551627,0.01668836669901729
submission_public_entropyproj_public2d0_g100.csv,id10,Q1,-0.002447327575051329,0.01664214440586972
submission_public_entropyproj_public2d0_g100.csv,id02,Q2,0.004085430264905175,0.016118013606088187
submission_public_entropyproj_public2d0_g100.csv,id07,S3,0.007844950043935666,0.01577139662285925
submission_public_entropyproj_public2d0_g100.csv,id07,S4,-0.0019577515425644046,0.014893529788905801
submission_public_entropyproj_public2d0_g100.csv,id05,Q2,0.010850754027884036,0.014550396757377602
submission_public_entropyproj_public2d0_g100.csv,id04,Q3,0.002421554848377225,0.014473594428985688
submission_public_entropyproj_public2d0_g100.csv,id07,Q2,0.00031338750809432604,0.013777713980479939
submission_public_entropyproj_public2d0_g100.csv,id05,S3,0.01269361871666692,0.013269905000832069
submission_public_entropyproj_public2d0_g100.csv,id01,Q2,-0.0009067990376770336,0.012609493534265171
submission_public_entropyproj_public2d0_g100.csv,id09,Q2,-0.0010488468828727527,0.012574593929553577
submission_public_entropyproj_public2d0_g100.csv,id08,S1,0.005413773556111559,0.012122116499284647
submission_public_entropyproj_public2d0_g100.csv,id06,Q2,-0.0022318514819574323,0.011720040428124192
submission_public_entropyproj_public2d0_g100.csv,id05,S1,0.005893131006744497,0.011613719416890607
submission_public_entropyproj_public2d0_g100.csv,id04,Q2,-0.004936835409458471,0.011515340995469048
submission_public_entropyproj_public2d0_g100.csv,id10,Q2,0.0007111641403118218,0.011047506386265416
submission_public_entropyproj_public2d0_g100.csv,id10,S1,0.008537476799901966,0.010946575340719506
submission_public_entropyproj_public2d0_g100.csv,id03,Q2,-0.003698021970278433,0.010385286970586874
submission_public_entropyproj_public2d0_g100.csv,id06,S4,-0.0017441198490469045,0.009763594893387554
submission_public_entropyproj_public2d0_g100.csv,id08,Q2,0.0031247243883925024,0.00892501509284961
submission_public_entropyproj_public2d0_g100.csv,id03,S4,-0.0002766091225852096,0.008628519556082978
submission_public_entropyproj_public2d0_g100.csv,id07,S1,0.002405306613128185,0.007258890024436008
submission_public_entropyproj_public2d0_g100.csv,id03,S1,-0.004405764742008565,0.006821996963224114
submission_public_entropyproj_public2d0_g100.csv,id06,S2,-0.0017062282028841441,0.006192418052246199
submission_public_entropyproj_public2d0_g100.csv,id02,S1,-0.004078070545530117,0.006074768547012027
submission_public_entropyproj_public2d0_g100.csv,id06,S1,-0.003819033322628946,0.005483564892218716
submission_public_entropyproj_public2d0_g100.csv,id02,S2,-0.0013983087867872543,0.0043816153437284955
submission_public_entropyproj_public2d0_g100.csv,id04,S1,-0.004282544623170508,0.004282544623170508
submission_public_entropyproj_public2d0_g100.csv,id06,S3,0.00036533977725651995,0.003989126800727633
submission_public_entropyproj_public2d0_g100.csv,id01,S1,0.0018956549273594894,0.0030749515572658227
