file,known_public,mean_abs_move_vs_stage2,min_prob,max_prob,generated_now,raw05_good_proj,raw05_good_cos,ordinal_bad_proj,ordinal_bad_cos,q2_bad_proj,q2_bad_cos,resid_bad_proj,resid_bad_cos,lejepa_bad_proj,lejepa_bad_cos,linear_public_est_vs_stage2,linear_public_delta_vs_stage2,bad_axis_load,raw05_distance,rank_score
submission_hiddenblock_rawaxis_stage2_raw10_s1p0_e8dc057d.csv,,0.056947647447167696,0.0611819111761735,0.9801772770682088,False,1.4458347073192543,0.9951514108560532,0.027777889444705172,0.06790672388336083,-8.744183638792642e-17,-1.3723751499150265e-16,0.003164443380696778,0.005903297617923925,0.019641005049750512,0.03992540700116862,0.577405202892931,-0.0005397728070690722,0.03367812180157369,0.018358672983829576,0.5773177004698524
submission_hiddenblock_rawneutral_orthgate_noq2_all_k0.7_252af756.csv,,0.05305629147864071,0.0628648802000701,0.979680828914188,False,1.3351464695837552,0.981144864919217,0.026470162718346534,0.0690881957005541,-9.720151006063099e-17,-1.6287719964584295e-16,0.0038409910161469663,0.007650227442967545,0.01667158771301317,0.03618231186794805,0.5774464614294204,-0.0004985142705796752,0.030464436951349403,0.01632437720355443,0.5773650559120205
submission_hiddenblock_rawneutral_orthgate_noq2_noq2_k0.7_22b90915.csv,,0.05305629147864071,0.0628648802000701,0.979680828914188,False,1.3351464695837552,0.981144864919217,0.026470162718346534,0.0690881957005541,-9.720151006063099e-17,-1.6287719964584295e-16,0.0038409910161469663,0.007650227442967545,0.01667158771301317,0.03618231186794805,0.5774464614294204,-0.0004985142705796752,0.030464436951349403,0.01632437720355443,0.5773650559120205
submission_hiddenblock_rawneutral_orthgate_noq2_same_k0.7_c2d738c1.csv,,0.05305629147864071,0.0628648802000701,0.979680828914188,False,1.3351464695837552,0.981144864919217,0.026470162718346534,0.0690881957005541,-9.720151006063099e-17,-1.6287719964584295e-16,0.0038409910161469663,0.007650227442967545,0.01667158771301317,0.03618231186794805,0.5774464614294204,-0.0004985142705796752,0.030464436951349403,0.01632437720355443,0.5773650559120205
submission_hiddenblock_rawneutral_orthgate_noq2_all_k0.7_92bf96ab.csv,,0.052663783623018746,0.0624244794713551,0.9797971689750594,False,1.3308115962100684,0.9863932478456691,0.02649233754213648,0.069742387473524,-9.720151006063099e-17,-1.6428184991396012e-16,0.004614032371832064,0.009269172907443411,0.01626218455809984,0.03559815807593085,0.5774498792635036,-0.0004950964364964783,0.03075173822708599,0.015343415173266027,0.577368776406359
submission_hiddenblock_rawneutral_orthgate_noq2_noq2_k0.7_e4d27bf7.csv,,0.052663783623018746,0.0624244794713551,0.9797971689750594,False,1.3308115962100684,0.9863932478456691,0.02649233754213648,0.069742387473524,-9.720151006063099e-17,-1.6428184991396012e-16,0.004614032371832064,0.009269172907443411,0.01626218455809984,0.03559815807593085,0.5774498792635036,-0.0004950964364964783,0.03075173822708599,0.015343415173266027,0.577368776406359
submission_hiddenblock_rawneutral_orthgate_noq2_same_k0.7_a96f627c.csv,,0.052663783623018746,0.0624244794713551,0.9797971689750594,False,1.3308115962100684,0.9863932478456691,0.02649233754213648,0.069742387473524,-9.720151006063099e-17,-1.6428184991396012e-16,0.004614032371832064,0.009269172907443411,0.01626218455809984,0.03559815807593085,0.5774498792635036,-0.0004950964364964783,0.03075173822708599,0.015343415173266027,0.577368776406359
submission_hiddenblock_rawneutral_orthgate_noq2_q3s_k0.7_09bb421f.csv,,0.05116446359059223,0.0634073293133058,0.979680828914188,False,1.2811333202820683,0.976601362017134,0.026638827761911357,0.07212421929269952,-9.720151006063099e-17,-1.6895812035127338e-16,0.0037424375205214445,0.007732223338116678,0.012617465513568328,0.02840601112786406,0.5774594800392931,-0.00048549566070688055,0.025543103077281276,0.015363205443324358,0.5773787103471856
submission_hiddenblock_rawneutral_orthgate_noq2_q3s_k0.7_c58498e6.csv,,0.05077256487451724,0.0629633837703056,0.9797971689750594,False,1.276798446908381,0.9819977989129,0.02666100258570131,0.07282955594181956,-9.720151006063099e-17,-1.7046853898642692e-16,0.004515478876206553,0.009412799668088426,0.012208062358654945,0.02773001056777838,0.5774628978733763,-0.0004820778266236836,0.025830404353017814,0.014312999705383935,0.5773824135305972
submission_hiddenblock_rawneutral_orth_noq2_q3s_k0.7_6a959755.csv,,0.05055979945140153,0.0629633837703056,0.9797971689750594,False,1.2655203956407668,0.9786513745578073,0.027582477715869518,0.07575916057124546,-9.720151006063099e-17,-1.7140162381922507e-16,0.006583578509224008,0.013799003114547638,0.010049669393546281,0.02295227633575299,0.5774697698335509,-0.0004752058664491132,0.025538801210446924,0.0147265540965451,0.5773900870012711
