file,public_lb,public_delta_vs_e95,active_cells_vs_mixmin,active_rows_vs_mixmin,l1_prob_vs_mixmin,mean_abs_prob_vs_mixmin,max_abs_prob_vs_mixmin,l1_logit_vs_mixmin,mean_abs_logit_vs_mixmin,max_abs_logit_vs_mixmin,entropy_delta_vs_mixmin,cosine_with_e95_from_mixmin,active_cells_vs_e95,active_rows_vs_e95,l1_prob_vs_e95,max_abs_prob_vs_e95,q_l1_share,s_l1_share,q2s3_l1_share,s123_l1_share,share_Q1,share_Q2,share_Q3,share_S1,share_S2,share_S3,share_S4,e95rel_q_l1_share,e95rel_s_l1_share,e95rel_q2s3_l1_share,e95rel_s123_l1_share,e95rel_share_Q1,e95rel_share_Q2,e95rel_share_Q3,e95rel_share_S1,e95rel_share_S2,e95rel_share_S3,e95rel_share_S4,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,kl_if_mixmin_calibrated
submission_e87_inverse_top_prior_consensus_5445ec28.csv,,,329,250,1.043236427685331,0.0005961351015344749,0.01976725076079472,6.860581123687281,0.003920332070678446,0.08142231348250117,0.00021308138865853765,0.8316788087932191,578,250,0.8351380801725261,0.006585272739737802,0.13893051202950824,0.861069487970492,0.43342658117081295,0.8610694879704895,3.2325389986440282e-15,0.13893051202950227,2.713736443306098e-15,0.5665734188291768,2.155025999096019e-15,0.2944960691413107,2.2747496657124643e-15,0.13796988951528008,0.8620301104847199,0.16249038969658708,0.8620301104847198,6.148422172092292e-16,0.13796988951527914,3.323471444374211e-16,0.06302346103318214,0.7744861492702297,0.024520500181307966,1.3293885777496847e-16,0.0008763396180093051,0.0031506813951572197,0.3703725707170435,9.281896878111107e-06
submission_e84_inverse_sensor_1c74da00.csv,,,1289,250,3.127715408761491,0.0017872659478637093,0.018338323528922007,17.267869808988934,0.009867354176565105,0.0755221458388422,0.00016007685467663894,0.7566402837399296,1268,250,2.0629685937159916,0.0069606047308401475,0.4507451862566089,0.5492548137433911,0.0910645575972736,0.41228888363957783,0.20747990634672864,1.7038220623502795e-15,0.24326527990987856,0.151675358996346,0.16954896704596,0.09106455759727189,0.13696593010381322,0.6979824100994145,0.3020175899005853,0.015595647853287148,0.09436030836660231,0.31456518633671193,0.014596987376906666,0.368820236385796,0.0363932918421376,0.056968356048084236,0.0009986604763804832,0.20765728153398297,0.0013349820163345838,0.0033968748429210973,0.542048892290357,1.844476364737437e-05
submission_targetabl_ee70d8b9.csv,,,1256,250,8.290693820419035,0.004737539325953734,0.02052369939482307,48.630127309670314,0.027788644176954466,0.08210850000001058,0.0002368330946774684,0.626183180473597,1389,250,7.121705031861676,0.02741973655596419,0.04363748015024043,0.9563625198497596,0.2952201587946442,0.7661825765290212,0.019163765263461047,0.003075825336113793,0.021397889550665586,0.22092184379228175,0.25311639927820906,0.29214433345853036,0.19017994332073843,0.05502412439089132,0.9449758756091089,0.34360913559434986,0.7235789385269338,0.022309392137827115,0.007804496589830333,0.024910235663233877,0.1821987563348411,0.20557554318757312,0.3358046390045196,0.22139693708217503,0.002207267107438259,0.004417482694187919,0.39776536891848085,0.00015519628707257648
submission_targetabl_f656ca2c.csv,,,1256,250,8.573999662867084,0.004899428378781191,0.02052369939482307,49.885195277305456,0.028505825872745975,0.08210850000001058,0.00026049739237541227,0.6245573075690869,1389,250,7.399984495748567,0.02741973655596419,0.0752380283220809,0.9247619716779192,0.3095604014826235,0.7408660371252879,0.022221050694921814,0.027069228714703176,0.025947748912455913,0.21362204771906618,0.24475281663830134,0.28249117276792024,0.1838959345526313,0.0905603312845176,0.9094396687154825,0.35792606926184706,0.6963684546118926,0.02574644329001921,0.03474950197377443,0.030064386020723966,0.17534709708300789,0.19784479024081209,0.32317656728807265,0.21307121410358992,0.0022268938184821637,0.004459474733924063,0.3875778852499554,0.0001561164605626724
submission_targetabl_c2de5708.csv,,,1256,250,9.288446519835292,0.005307683725620167,0.02052369939482307,53.449424427078384,0.03054252824404479,0.08210850000001058,0.0003091277423318052,0.6164003128952634,1389,250,8.10741690638382,0.02741973655596419,0.14636868323817626,0.8536313167618237,0.2780689991811903,0.6838802526317965,0.06088766566874246,0.01730642549324648,0.06817459207618734,0.1971907101163703,0.22592696882748237,0.2607625736879438,0.16975106413002716,0.1699157048388404,0.8300842951611599,0.3170296034208723,0.6356051288541491,0.06975733859651506,0.022052594721849967,0.07810577152047533,0.1600467590074303,0.1805813611476965,0.2949770086990224,0.19447916630701068,0.0025248514493283925,0.0049873133848506845,0.4217222851598217,0.00016168154338924611
submission_targetabl_a38d0e64.csv,,,1256,250,8.912528613003289,0.005092873493144736,0.02052369939482307,51.40755098655737,0.029375743420889923,0.08210850000001058,0.0002227283316944204,0.6144824853840647,1389,250,7.743043645644504,0.02741973655596419,0.11036371632730797,0.8896362836726921,0.3133123663270882,0.7127253586904749,0.029403087046933778,0.04155119447050796,0.03940943480986624,0.20550793659747363,0.23545625023642106,0.2717611718565802,0.1769109249822171,0.13085347877396414,0.869146521226036,0.3605058091388568,0.6655155263595918,0.03384403686834859,0.05164772996914803,0.04536171193646752,0.1675782623953907,0.18907918479449234,0.3088580791697088,0.20363099486644415,0.002329247220968071,0.004763870213791832,0.4051126206478741,0.00016317202779833742
submission_targetabl_3100ef2f.csv,,,1256,250,9.768806931999972,0.0055821753897142695,0.02052369939482307,55.66084213050429,0.03180619550314531,0.08210850000001058,0.00028829306767075974,0.612615326216307,1389,250,8.581499353827509,0.02741973655596419,0.18834419713774703,0.8116558028622529,0.280712642650384,0.6502518881536955,0.07350732407592896,0.03277251680543574,0.08206435625638234,0.18749427415997322,0.21481748814877397,0.24794012584494823,0.16140391470855744,0.21577347141421735,0.7842265285857827,0.31735850243551494,0.6004913075193566,0.08367755183311038,0.03867741318572941,0.09341850639537758,0.15120502213987103,0.1706051961297001,0.2786810892497856,0.18373522106642598,0.0026466266256127643,0.005225058511261659,0.42052675197482337,0.00016442081090204134
submission_targetabl_08f0fc76.csv,,,1256,250,9.732819188353995,0.005561610964773711,0.02052369939482307,54.92383610122895,0.03138504920070226,0.08210850000001058,0.0001360590326418211,0.5966062945167155,1389,250,8.542063442764041,0.02741973655596419,0.18534304604299257,0.8146569539570074,0.3996483689711558,0.6526562375825011,0.016324243487010393,0.15079146808746685,0.018227334468515335,0.18818754665820595,0.21561179004060624,0.24885690088368892,0.16200071637450633,0.21215295421223873,0.7878470457877614,0.45275258686288333,0.6032635793429497,0.018599827935055466,0.1727849182374747,0.020768208039708577,0.15190308623707796,0.171392824480463,0.2799676686254087,0.1845834664448117,0.0023454409271533327,0.004964045972819592,0.41933121878982516,0.00017934034065866688
submission_public6entropy_raw05_q1q3s34_g350_43eb3412.csv,,,1750,250,11.993855712832975,0.006853631835904557,0.03662116527223602,65.81192683270665,0.037606815332975226,0.19238526768259268,0.0006986096016592631,0.5875462761085781,1750,250,10.754776108172742,0.036621165272236134,0.44374481705088487,0.5562551829491151,0.2295558773533306,0.4384747243895386,0.13218973382584176,0.12495261235432031,0.18660247087072276,0.14466265132752534,0.189208808063003,0.1046032649990103,0.11778045855957643,0.4956425772983373,0.5043574227016628,0.25049112230082204,0.3730072382304702,0.14741958161454627,0.14012167504534373,0.20810132063844725,0.11159228536652592,0.15104550560846602,0.11036944725547834,0.13135018447119254,0.003828782862032673,0.007497926479593113,0.5942006162940635,0.0001978241940392289
submission_targetabl_ef7e267d.csv,,,1256,250,10.916284636693712,0.00623787693525355,0.02052369939482307,60.670223924925814,0.034668699385671894,0.08210850000001058,0.0002070228679624024,0.5856865321432283,1389,250,9.725528891103757,0.02741973655596419,0.2736623221836161,0.7263376778163839,0.35632135324156805,0.5818999196109107,0.06578051790368052,0.13444373638889248,0.07343806789104305,0.16778559977884536,0.19223670297938977,0.2218776168526755,0.1444377582054732,0.30802329378001486,0.6919767062199854,0.3976587149307587,0.529854553428977,0.07383442741531039,0.1517593284708037,0.08242953789390076,0.133418533255883,0.15053663371313897,0.24589938645995507,0.1621221527910083,0.0027549075025223644,0.005652522620662059,0.42052675197482337,0.00018745893672872662
submission_public6entropy_siggate_q1q3s34_g350_8d73c8ef.csv,,,1750,250,12.369148128297713,0.007068084644741551,0.038045695341364205,67.69382272906918,0.03868218441661096,0.1951112487331429,0.0010633897563318666,0.5712935590636916,1750,250,11.12517358327343,0.038045695341364205,0.4547856791618647,0.5452143208381354,0.2196899446973269,0.417398716156254,0.1424385293770287,0.12028977366327953,0.19205737612155646,0.1478570108595328,0.17014153426267384,0.09940017103404737,0.12781560468188138,0.5063853637436465,0.49361463625635355,0.23893446319078798,0.3515071773853202,0.1583654633209738,0.13448739986453434,0.21353250055813847,0.11594670216220833,0.1311134118968583,0.10444706332625361,0.14210745887103327,0.004458535612490052,0.008753401775928557,0.6350449967182027,0.00020977000637057168
submission_public6entropy_energyfront_q1q3s34_g350_5fffe158.csv,,,1750,250,12.365289263278324,0.007065879579016185,0.038008558372644,67.67543735612028,0.03867167848921159,0.19491550488532172,0.0010640823850499418,0.571240833205911,1750,250,11.123616397414587,0.038008558372644,0.4553720550690514,0.5446279449309486,0.21993384619945866,0.41683424964733096,0.14253537353193274,0.120669148957531,0.19216753257958763,0.14749601488511005,0.17007353752029322,0.09926469724192767,0.12779369528361767,0.5069503137620373,0.49304968623796264,0.23908397256707045,0.3509910290756697,0.1584458741656556,0.13488622026356156,0.21361821933282008,0.11582903424332447,0.13096424252883626,0.10419775230350888,0.1420586571622931,0.004454417431444979,0.008749152977396651,0.6255772150702827,0.0002095118682399591
submission_public6entropy_efmicro5_q1q3s34_g350_3a95820e.csv,,,1750,250,12.356944563845236,0.007061111179340135,0.03800321406828483,67.62491244052404,0.03864280710887088,0.1949933352601544,0.0010702727933669081,0.571202127713526,1750,250,11.115467617774149,0.03800321406828483,0.45518076038356514,0.5448192396164349,0.2194909709731821,0.4169466249788208,0.14270719876915944,0.12020203281377216,0.1922715288006335,0.14762975180069357,0.17002793501871732,0.09928893815940991,0.12787261463761407,0.5067674393722147,0.49323256062778537,0.2385916065947491,0.3510779644698814,0.15864604213612654,0.13437522799746382,0.21374616923862436,0.11594847663714689,0.13091310923544922,0.1042163785972853,0.14215459615790396,0.004457170941924878,0.008756463734549556,0.6348246768464985,0.00020940354314507786
submission_public6entropy_compatband_q1q3s34_g350_943205e1.csv,,,1750,250,12.363239379396784,0.007064708216798162,0.03799693752011202,67.6599765275046,0.03866284373000263,0.1952366782075503,0.0010680062840003291,0.5709885019004157,1750,250,11.121734933011782,0.03799693752011202,0.4554985636250577,0.5445014363749424,0.21993139615362176,0.4166972160505994,0.14263770980080437,0.120678987910316,0.19218186591393727,0.14746189739263116,0.16998291041466249,0.09925240824330575,0.127804220324343,0.5070927739721155,0.4929072260278844,0.23908162907257002,0.35083639093928604,0.15856016722372362,0.13489773530215068,0.21363487144624127,0.11578397980327028,0.1308685173655964,0.10418389377041931,0.14207083508859844,0.004455893075251787,0.008752357240550634,0.6291638146252774,0.00020947016624389315
submission_public6entropy_efmicro3_q1q3s34_g350_42fcba64.csv,,,1750,250,12.365201508597808,0.007065829433484462,0.03799782908309712,67.66959899159826,0.038668342280913294,0.19527229662732326,0.0010669727302362601,0.5709244103759928,1750,250,11.123696829201265,0.03799782908309712,0.45558835285493626,0.5444116471450637,0.22005889671578727,0.41662475687534223,0.1426253927996579,0.12080944796672959,0.19215351208854883,0.14740936017738948,0.16996594794889514,0.09924944874905768,0.12778689026972143,0.5071834943133824,0.4928165056866175,0.23922274406963565,0.350767448380941,0.15854367026445837,0.13504025062992236,0.21359957341900168,0.11573236492126972,0.13085259001995794,0.10418249343971332,0.14204905730567655,0.004455267836202868,0.008750693376809667,0.6291638146252774,0.00020948529947877796
submission_public6entropy_raw05_q1q3s34_g500_2bacd8cf.csv,,,1750,250,12.360175243844271,0.007062957282196726,0.057088763216815,68.08067778922549,0.038903244450985995,0.24272806432550476,0.0010154807476212638,0.5587775561883331,1750,250,11.117810780730155,0.057088763216815,0.4416599524965966,0.5583400475034034,0.2212728421108777,0.423999944082319,0.14830729490181468,0.12124938149769739,0.17210327609708456,0.14037527242361042,0.18360121104552832,0.10002346061318029,0.13434010342108432,0.49176120716297606,0.5082387928370238,0.24037125346597832,0.35888679779868793,0.16487995623240265,0.13554622153012014,0.19133502940045327,0.10794841432240031,0.14611335154042954,0.10482503193585815,0.14935199503833582,0.004380571528629593,0.008655769335079798,0.6143733945660602,0.00022440015793303357
submission_inverse7blend_1040423d.csv,,,1624,250,12.815062243309953,0.00732289271046283,0.024724625815204737,70.63757729868715,0.040364329884964086,0.1342908148737858,0.0008288620287154502,0.5463012591286192,1630,250,11.550650967296093,0.024724625815204737,0.4427179394589073,0.5572820605410927,0.2723433940873074,0.44542903818928276,0.17213712643637039,0.11452352444155582,0.1560572885809811,0.1380737470279287,0.1495354215156025,0.15781986964575162,0.11185302235181,0.49190055227003526,0.5080994477299645,0.29496123486667325,0.3840022477020832,0.19098040412721398,0.12777978814494564,0.17314035999787572,0.10663511437001556,0.11018568661034002,0.1671814467217276,0.1240972000278814,0.0038051410089190154,0.0076856717319975934,0.5784082824465807,0.00020594041528277689
submission_inverse7blend_45ab2aad.csv,,,1518,250,13.257476807079026,0.007575701032616586,0.023645950770644353,72.64601468397774,0.04151200839084442,0.1342908148737858,0.000622657488282545,0.542714446908081,1579,250,11.996754641113881,0.023645950770644353,0.4566254121702949,0.543374587829705,0.26325503695541425,0.4352542068251237,0.19507413727930706,0.11070176590903827,0.15084950898194963,0.13815565297811738,0.1445452828006304,0.152553271046376,0.10812038100458132,0.5053045287840678,0.4946954712159322,0.2839929943346124,0.37521287059422814,0.21557420552540704,0.12302825036357229,0.16670207289508845,0.10815973474542111,0.10608839187776689,0.1609647439710401,0.1194826006217041,0.003921798432990782,0.00782376753919769,0.5286305056934956,0.0002248951416499059
submission_inverse7blend_404221a2.csv,,,1624,250,13.354994802777217,0.007631425601586981,0.024724625815204737,73.38509334300264,0.041934339053144365,0.1468350645731995,0.0006599789905751463,0.5414166478936394,1630,250,12.097520034021375,0.024724625815204737,0.4400805164061492,0.5599194835938509,0.27097778869093786,0.4470240541079178,0.17474131665417797,0.10989342307617886,0.15544577667579237,0.13442915241416015,0.15151053607899861,0.161084365614759,0.11289542948593308,0.48651183319815766,0.5134881668018425,0.2929862805713413,0.3888578401066319,0.1929047746301812,0.12200349570710192,0.1716035628608745,0.10391975341580659,0.1139553018265859,0.1709827848642394,0.12463032669521053,0.003833019512337541,0.007713701636635173,0.5721991294596407,0.00022404323031950898
submission_inverse7blend_ced7e364.csv,,,1518,250,13.643811010962981,0.007796463434835989,0.02438138260032252,74.59617483422514,0.04262638561955722,0.1468350645731995,0.000530051929247678,0.5397632505585671,1579,250,12.390436009826242,0.02438138260032252,0.4492728959215746,0.5507271040784254,0.2652416510847079,0.44022147827999797,0.18955047446518608,0.1075671667441384,0.1521552547122501,0.13424367749249375,0.1483033164469348,0.15767448434056947,0.11050562579842735,0.4953908094057155,0.5046091905942842,0.28605994140111896,0.38292518586303503,0.2087247655038438,0.11911927331425719,0.16754677058761455,0.10472317509728808,0.11126134267888513,0.1669406680868618,0.12168400473124931,0.0039326282094584815,0.007836512452415784,0.5212258195215573,0.00023788073635001115
submission_inverse7blend_f01b06d5.csv,,,1624,250,13.267036678717886,0.007581163816410221,0.023645950770644353,72.66246621746126,0.04152140926712072,0.1342908148737858,0.0008084070753852768,0.5368733428640476,1630,250,12.000662497600628,0.023645950770644353,0.4486842198337784,0.5513157801662217,0.27013003315248324,0.4414459781124884,0.17197886180951766,0.11062199717861912,0.16608336084564154,0.13567031526360085,0.14626762687502337,0.15950803597386415,0.10986980205373337,0.49672454686431056,0.5032754531356894,0.29171071052132747,0.3818116011173703,0.1901269924095617,0.12298818784649604,0.1836093666082529,0.10501599129046399,0.10807308715207486,0.16872252267483143,0.12146385201831914,0.00390352450895288,0.007834918862831762,0.5784082824465807,0.0002176735089884138
submission_public6entropy_siggate_q1q3s34_g500_b7e35781.csv,,,1750,250,13.028171350943154,0.007444669343396088,0.06227167375761372,71.32988876027312,0.040759936434441785,0.2529166946348759,0.001334332578580322,0.5358344692180416,1750,250,11.777294720530346,0.06227167375761372,0.45064052481486877,0.5493594751851314,0.21834049629989186,0.4060482731293846,0.15707525713823334,0.11420497847940851,0.1793602891972269,0.14037774142389423,0.16153501388500704,0.10413551782048336,0.14331120205574677,0.49920934764531794,0.500790652354682,0.2359187987524794,0.34225824391990095,0.17375835567934314,0.12704069175137978,0.19841030021459502,0.10952661188940556,0.1238535250293958,0.10887810700109962,0.15853240843478097,0.005034090176564951,0.00995947956167786,0.6619451395474306,0.0002454726187284211
submission_public6entropy_energyfront_q1q3s34_g500_32fbbffe.csv,,,1750,250,13.027357952709092,0.007444204544405196,0.062218208592177804,71.3312845180086,0.04076073401029063,0.25270218137184863,0.0013346562856470128,0.5356834412382854,1750,250,11.778660592633411,0.062218208592177804,0.4510584467924513,0.5489415532075488,0.21882517234611756,0.4057188198168875,0.15714040007583302,0.1145365727594213,0.1793814739571969,0.14000005955589162,0.16143016067429972,0.10428859958669624,0.14322273339066116,0.49958256604609275,0.5004174339539071,0.23632756064891863,0.34201115336097815,0.17379940821964948,0.12738482102518692,0.1983983368012563,0.10938745831691188,0.12368095542033453,0.10894273962373173,0.15840628059292905,0.0050299091618947874,0.009955056476809436,0.6512818247145123,0.0002452567657511207
submission_public6entropy_efmicro5_q1q3s34_g500_1600768c.csv,,,1750,250,13.020399470272622,0.0074402282687272125,0.06221051451442572,71.2869217088678,0.04073538383363874,0.25267131093714507,0.0013403848142157298,0.5356308016406636,1750,250,11.77176416140202,0.06221051451442572,0.4507880791455346,0.5492119208544654,0.21854446704958042,0.405938761359538,0.15727376181632516,0.11407713406431982,0.17943718326488964,0.14010727267933856,0.16136415569493878,0.10446733298526058,0.14327315949492736,0.4993095704108321,0.500690429589168,0.23600518822061073,0.34222023392311246,0.17395584697112845,0.12688357284070273,0.19847015059900094,0.10948414525805023,0.12361447328515421,0.109121615379908,0.15847019566605547,0.005032635571881993,0.00996247850593829,0.6605292864907281,0.00024514466792553767
submission_public6entropy_compatband_q1q3s34_g500_e0b2e791.csv,,,1750,250,13.02743783113361,0.007444250189219206,0.06220147830045131,71.32694027653974,0.04075825158659414,0.252635055471642,0.0013382565219968823,0.5354040630608287,1750,250,11.778843741759651,0.06220147830045131,0.45120067352016174,0.5487993264798382,0.21887446414821674,0.40560826127722027,0.15732722508216074,0.11452622034648689,0.17934722809151407,0.13994361442648343,0.161316403049007,0.10434824380172983,0.14319106520261796,0.4997351601054265,0.5002648398945736,0.23637480051282864,0.34189507620652665,0.17400440050293323,0.12737216725060105,0.19835859235189224,0.10932471481014726,0.12356772813415184,0.10900263326222759,0.1583697636880468,0.0050317710420303445,0.009958844843728264,0.654868424269507,0.0002452497300533548
