method,target,target_row_logloss,target_count_nll_per_row,target_rate_mae,target_count_mae,delta_row_vs_subject,delta_row_vs_raw
struct_raw_subject_fbsubject_k16_a12_w0.35,Q1,0.638573506852233,0.30079166331853185,0.2116521303029344,0.975664698225722,-0.010157118677902144,0.0005628933669609149
struct_raw_calendar_subject_fbraw_k4_a24_w0.35,Q1,0.6385843027860734,0.30080245925237237,0.21023441034653487,0.9691293550120754,-0.010146322744061798,0.0005736893008012611
struct_raw_calendar_subject_fbsubject_k16_a24_w0.65,Q1,0.6388157948684967,0.30103395133479555,0.2119786490232405,0.9771698698876209,-0.009914830661638452,0.0008051813832246069
struct_raw_calendar_subject_fbsubject_k16_a4_w0.35,Q1,0.6388468117167575,0.30106496818305656,0.21183748919519665,0.976519157509565,-0.009883813813377662,0.0008361982314853966
struct_raw_subject_fbraw_k4_a12_w0.35,Q1,0.6388538348962202,0.3010719913625191,0.20959359011082573,0.9661753300230748,-0.009876790633915,0.0008432214109480585
struct_raw_calendar_subject_fbraw_k8_a12_w0.35,Q1,0.638877016728611,0.30109517319490997,0.2096127472587735,0.9662636398026387,-0.009853608801524194,0.0008664032433388646
struct_raw_subject_fbraw_k8_a24_w0.65,Q1,0.6388810069950829,0.30109916346138177,0.2089755659792708,0.9633263895141995,-0.009849618535052285,0.000870393509810774
struct_raw_fbraw_k4_a24_w0.35,Q1,0.6389190064678034,0.30113716293410225,0.21040910987228803,0.969934677216157,-0.009811619062331745,0.0009083929825313142
struct_raw_subject_fbraw_k4_a24_w0.65,Q1,0.6389512195532798,0.3011693760195789,0.20959241775687218,0.9661699257572888,-0.009779405976855338,0.0009406060680077211
struct_raw_calendar_subject_fbsubject_k8_a4_w0.35,Q1,0.6390109306143509,0.3012290870806499,0.21181140414924063,0.976398911809914,-0.009719694915784283,0.001000317129078776
struct_raw_calendar_subject_fbsubject_k8_a24_w1.00,Q1,0.6390590258267207,0.30127718229301964,0.21166727111816108,0.9757344936910353,-0.009671599703414469,0.0010484123414485902
struct_raw_subject_fbraw_k16_a12_w0.35,Q1,0.6390925845075384,0.3013107409738372,0.20914778843015014,0.9641202930072774,-0.0096380410225968,0.0010819710222662593
struct_raw_calendar_subject_fbsubject_k8_a12_w0.65,Q1,0.6391196735692973,0.3013378300355962,0.2115814129044451,0.9753387082668323,-0.009610951960837832,0.0011090600840252263
struct_raw_calendar_subject_fbsubject_k16_a12_w0.35,Q1,0.6392154627383447,0.3014336192046436,0.21250649805350347,0.9796031251734673,-0.009515162791790432,0.0012048492530726262
struct_raw_subject_fbsubject_k8_a24_w0.65,Q1,0.639244480670175,0.301462637136474,0.2119358089452804,0.9769723875770243,-0.009486144859960133,0.001233867184902926
struct_raw_calendar_subject_fbraw_k8_a24_w0.65,Q1,0.6392725258133944,0.30149068227969317,0.2097146345467278,0.9667333153495502,-0.00945809971674072,0.0012619123281223388
struct_raw_calendar_subject_fbraw_k16_a12_w0.35,Q1,0.6393176339465158,0.3015357904128147,0.2101576866814481,0.9687756776291144,-0.009412991583619412,0.0013070204612436465
struct_raw_calendar_subject_fbraw_k4_a12_w0.35,Q1,0.6393549224205092,0.30157307888680807,0.2105702909648026,0.9706776827401875,-0.009375703109625988,0.0013443089352370707
struct_raw_calendar_fbraw_k4_a24_w0.35,Q1,0.6393725095020905,0.30159066596838935,0.210976765829249,0.9725514327250747,-0.009358116028044705,0.0013618960168183536
struct_raw_calendar_subject_fbraw_k4_a24_w0.65,Q1,0.6394870723157143,0.30170522878201317,0.21062589719060149,0.9709340138786264,-0.00924355321442083,0.0014764588304422288
struct_raw_calendar_subject_fbsubject_k8_a24_w0.65,Q1,0.6396234018236019,0.30184155828990067,0.21262646694650572,0.9801561525095019,-0.009107223706533274,0.0016127883383297847
struct_raw_subject_fbsubject_k16_a12_w0.65,Q1,0.6396285405535034,0.3018466970198024,0.2104129613117934,0.9699524314129013,-0.009102084976631786,0.001617927068231273
struct_raw_subject_fbsubject_k8_a12_w0.35,Q1,0.6398191868513393,0.30203734331763815,0.21237761845054923,0.9790090216378977,-0.008911438678795847,0.001808573366067212
struct_raw_fbraw_k8_a24_w0.35,Q1,0.6398237696864315,0.30204192615273057,0.21038116779963875,0.9698058710763835,-0.008906855843703654,0.001813156201159405
struct_raw_subject_fbsubject_k16_a24_w0.35,Q1,0.6398516738097678,0.30206983027606676,0.2126118699551777,0.9800888639397216,-0.008878951720367345,0.0018410603244957136
struct_raw_calendar_subject_fbsubject_k16_a12_w0.65,Q1,0.6398974019573448,0.3021155584236437,0.2118770416424669,0.9767014846445425,-0.008833223572790372,0.0018867884720726869
struct_raw_fbraw_k4_a12_w0.35,Q1,0.63993702361686,0.3021551800831588,0.21096351095692153,0.9724903309965407,-0.008793601913275162,0.0019264101315878968
struct_raw_subject_fbraw_k4_a24_w1.00,Q1,0.6400906942801645,0.3023088507464634,0.20969348860377796,0.9666358377100984,-0.008639931249970645,0.002080080794892414
struct_raw_fbraw_k4_a24_w0.65,Q1,0.6401054205082404,0.3023235769745393,0.21105391784902233,0.9729070847186639,-0.008625205021894788,0.0020948070229682703
struct_raw_calendar_subject_fbsubject_k8_a12_w0.35,Q1,0.6401337678094063,0.3023519242757054,0.21294363692503387,0.9816182287519853,-0.008596857720728823,0.0021231543241342354
struct_raw_calendar_fbraw_k8_a24_w0.35,Q1,0.6401789135896312,0.30239707005593003,0.2113436548624364,0.9742427016829386,-0.00855171194050397,0.002168300104359089
struct_raw_subject_fbsubject_k16_a24_w1.00,Q1,0.6403493865289732,0.30256754299527217,0.21076118122502363,0.9715576402812065,-0.008381239001161944,0.0023387730437011145
struct_raw_subject_fbraw_k16_a24_w0.65,Q1,0.6403521703882897,0.3025703268545887,0.2092606076904157,0.964640362280209,-0.008378455141845431,0.0023415569030176275
struct_raw_subject_fbraw_k8_a4_w0.35,Q1,0.6403844314888671,0.30260258795516615,0.2090342033505298,0.9635966934939056,-0.008346194041268018,0.0023738180035950407
struct_raw_calendar_subject_fbsubject_k16_a24_w0.35,Q1,0.640477006842794,0.3026951633090931,0.21324195781561517,0.9829934152963724,-0.008253618687341202,0.0024663933575218566
struct_raw_calendar_subject_fbraw_k16_a24_w0.65,Q1,0.6404849339422328,0.3027030904085318,0.21056843352630983,0.9706691204017697,-0.008245691587902337,0.0024743204569607213
struct_raw_calendar_subject_fbsubject_k16_a24_w1.00,Q1,0.6405049506757238,0.3027231071420226,0.21204946697622742,0.977496323378219,-0.008225674854411391,0.0024943371904516676
struct_raw_subject_fbraw_k4_a12_w0.65,Q1,0.6406478321433965,0.30286598860969544,0.2098160009164792,0.9672005895905992,-0.008082793386738674,0.002637218658124385
struct_raw_calendar_fbraw_k4_a12_w0.35,Q1,0.6406716746187431,0.3028898310850419,0.21183824518018313,0.9765226424159662,-0.008058950911392082,0.0026610611334709766
struct_raw_subject_fbsubject_k4_a4_w0.35,Q1,0.6406776856851047,0.3028958421514038,0.21225792336295296,0.9784572564780027,-0.008052939845030416,0.002667072199832643
struct_raw_calendar_fbraw_k16_a24_w0.35,Q1,0.6406795935048585,0.3028977499711575,0.21143688097721428,0.9746724513339877,-0.008051032025276683,0.0026689800195863755
struct_raw_subject_fbsubject_k4_a12_w0.65,Q1,0.6407604222071287,0.3029785786734277,0.21240504539699395,0.9791354531715086,-0.007970203323006464,0.0027498087218565948
struct_raw_subject_fbraw_k8_a24_w1.00,Q1,0.6408266208616261,0.303044777327925,0.20906963075024798,0.9637600051657773,-0.007904004668509046,0.0028160073763540128
struct_raw_subject_fbraw_k16_a4_w0.35,Q1,0.6408557033156831,0.3030738597819821,0.20934901246059825,0.9650478867086114,-0.007874922214452074,0.002845089830410985
struct_raw_calendar_fbraw_k4_a24_w0.65,Q1,0.6408760853519275,0.3030942418182264,0.21196520289025403,0.9771078864940979,-0.007854540178207636,0.0028654718666554224
struct_raw_calendar_subject_fbraw_k8_a4_w0.35,Q1,0.6409257272024049,0.3031438836687038,0.2101277214238425,0.968637545100152,-0.007804898327730236,0.0029151137171328223
struct_raw_calendar_subject_fbraw_k16_a4_w0.35,Q1,0.6409445239011217,0.3031626803674206,0.2107096163499181,0.9713199387837688,-0.007786101629013498,0.002933910415849561
struct_raw_calendar_subject_fbraw_k4_a24_w1.00,Q1,0.6409703725544055,0.30318852902070437,0.21119008452407906,0.9735347798792913,-0.007760252975729687,0.002959759069133372
struct_raw_subject_fbsubject_k4_a24_w1.00,Q1,0.641001372452368,0.30321952891866705,0.21268022112229665,0.9804039461491235,-0.007729253077767173,0.0029907589670958856
struct_raw_subject_fbraw_k4_a4_w0.35,Q1,0.6410333113740558,0.3032514678403548,0.2098957257722928,0.9675681017308131,-0.007697314156079327,0.003022697888783732
struct_raw_fbraw_k16_a24_w0.35,Q1,0.6410760384763748,0.3032941949426737,0.2114416442443212,0.9746944088335782,-0.00765458705376032,0.0030654249911027387
struct_raw_subject_fbraw_k8_a12_w0.65,Q1,0.6411075971703865,0.30332575363668535,0.2091056125363343,0.9639258724235898,-0.007623028359748707,0.0030969836851143517
struct_raw_subject_fbsubject_k4_a12_w1.00,Q1,0.6411979668311983,0.30341612329749734,0.21143326202322085,0.9746557688387498,-0.007532658698936823,0.003187353345926236
struct_raw_subject_fbsubject_k8_a12_w1.00,Q1,0.6412474836323889,0.30346564009868776,0.2097936873629499,0.9670977295511592,-0.007483141897746237,0.0032368701471168215
struct_raw_calendar_subject_fbraw_k8_a24_w1.00,Q1,0.6414008577551222,0.3036190142214212,0.2102273403309119,0.9690967639644475,-0.00732976777501293,0.003390244269850129
struct_raw_calendar_subject_fbsubject_k4_a12_w0.65,Q1,0.6414244459588362,0.30364260242513513,0.21417829578872435,0.9873097049772903,-0.007306179571298976,0.0034138324735640824
struct_raw_calendar_subject_fbsubject_k4_a4_w0.35,Q1,0.6414270448582287,0.30364520132452755,0.21416757762843042,0.9872602968725207,-0.007303580671906507,0.003416431372956552
struct_raw_calendar_subject_fbsubject_k4_a24_w1.00,Q1,0.6415381900117035,0.30375634647800254,0.21420897826597815,0.9874511437138993,-0.007192435518431628,0.0035275765264314307
struct_raw_fbraw_k8_a12_w0.35,Q1,0.6415415571283964,0.30375971359469545,0.2108416841296315,0.971928739036594,-0.0071890684017387185,0.00353094364312434
struct_raw_calendar_subject_fbraw_k4_a12_w0.65,Q1,0.6416713752686581,0.303889531734957,0.21149456870705277,0.9749383776983652,-0.007059250261477024,0.003660761783386035
struct_raw_calendar_subject_fbraw_k8_a12_w0.65,Q1,0.6417011613495054,0.3039193178158044,0.21028711167256373,0.9693722952710864,-0.007029464180629774,0.0036905478642332845
struct_raw_subject_fbsubject_k8_a24_w0.35,Q1,0.6418984646320436,0.30411662109834253,0.21348582948290454,0.9841176042016819,-0.006832160898091577,0.0038878511467714816
struct_raw_calendar_fbraw_k8_a12_w0.35,Q1,0.6419232079964862,0.304141364462785,0.2123121423197093,0.9787071926445136,-0.006807417533648996,0.0039125945112140625
struct_raw_fbraw_k4_a24_w1.00,Q1,0.6419483958221689,0.30416655228846795,0.21202879347217543,0.9774010235668574,-0.00678222970796627,0.003937782336896789
struct_raw_calendar_subject_fbsubject_k8_a24_w0.35,Q1,0.64206360562775,0.304281762094049,0.21383959102958014,0.9857483586485524,-0.006667019902385163,0.004052992142477896
struct_raw_calendar_subject_fbraw_k4_a4_w0.35,Q1,0.6421507620805418,0.3043689185468406,0.21169110854387282,0.9758443784095601,-0.006579863449593382,0.004140148595269677
struct_raw_calendar_subject_fbsubject_k8_a12_w1.00,Q1,0.6421840477858718,0.3044022042521708,0.21188539300323692,0.9767399823807751,-0.006546577744263371,0.004173434300599688
struct_raw_subject_fbsubject_k4_a24_w0.65,Q1,0.6423108122440081,0.30452896871030705,0.21360864047652448,0.9846837329283689,-0.006419813286127063,0.004300198758735996
struct_raw_fbraw_k8_a24_w0.65,Q1,0.6424169494237606,0.30463510589005965,0.21109193084498243,0.9730823153585775,-0.006313676106374566,0.004406335938488493
struct_raw_calendar_fbraw_k16_a12_w0.35,Q1,0.6424310244284741,0.30464918089477283,0.2122466977157619,0.9784055089824146,-0.0062996011016610565,0.004420410943202002
struct_raw_subject_fbsubject_k8_a4_w0.65,Q1,0.6424698709836174,0.30468802744991624,0.20991499431420144,0.9676569250093675,-0.006260754546517755,0.004459257498345304
struct_raw_calendar_subject_fbsubject_k4_a12_w1.00,Q1,0.6425171125356806,0.30473526900197956,0.21410326919303158,0.9869638506703162,-0.006213512994454606,0.004506499050408452
struct_raw_subject_fbsubject_k4_a12_w0.35,Q1,0.6425190217210278,0.3047371781873268,0.21370811396853584,0.9851422814647139,-0.006211603809107347,0.004508408235755712
struct_raw_calendar_subject_fbsubject_k4_a24_w0.65,Q1,0.6425702219366667,0.30478837840296563,0.21459320018097386,0.9892223130293674,-0.0061604035934684775,0.004559608451394581
struct_raw_calendar_subject_fbsubject_k4_a12_w0.35,Q1,0.6427534735230995,0.3049716299893984,0.21463587215220922,0.9894190204089645,-0.005977152007035635,0.004742860037827423
struct_raw_calendar_fbraw_k8_a24_w0.65,Q1,0.6427678322924077,0.3049859887587067,0.21279393580670314,0.9809281431089486,-0.005962793237727415,0.004757218807135644
struct_raw_fbraw_k4_a12_w0.65,Q1,0.6428046992627924,0.30502285572909127,0.212643417384411,0.9802342898939922,-0.005925926267342785,0.004794085777520274
struct_raw_calendar_fbraw_k4_a24_w1.00,Q1,0.6430047617095521,0.30522291817585107,0.2131764098176547,0.9826912550130913,-0.005725863820583044,0.004994148224280015
struct_raw_calendar_fbsubject_k16_a12_w0.35,Q1,0.6430841369273602,0.3053022933936591,0.21472540507173538,0.9898317453306825,-0.005646488602774946,0.005073523442088113
struct_raw_fbraw_k16_a12_w0.35,Q1,0.6431375199103313,0.3053556763766302,0.21253254523335804,0.9797231963196261,-0.005593105619803862,0.005126906425059197
struct_raw_subject_fbsubject_k4_a4_w0.65,Q1,0.6432231371491177,0.3054412936154166,0.21144443957163156,0.9747072946106918,-0.005507488381017445,0.005212523663845614
struct_raw_fbraw_k4_a4_w0.35,Q1,0.6433879938110827,0.30560615027738164,0.21304374287469766,0.9820796927638502,-0.005342631719052471,0.005377380325810588
struct_raw_calendar_fbsubject_k16_a24_w0.35,Q1,0.6434237673202249,0.3056419237865238,0.21474972731868053,0.9899438649568444,-0.005306858209910281,0.0054131538349527775
struct_raw_calendar_subject_fbsubject_k8_a4_w0.65,Q1,0.6434616289096246,0.30567978537592333,0.21222811556926316,0.9783198498192863,-0.005268996620510613,0.005451015424352446
struct_raw_calendar_subject_fbraw_k16_a12_w0.65,Q1,0.6434732518601406,0.3056914083264395,0.21154486719360965,0.9751702414534689,-0.0052573736699945695,0.005462638374868489
struct_raw_calendar_fbsubject_k16_a24_w0.65,Q1,0.6435733204459174,0.30579147691221625,0.21489829853713166,0.9906287420370216,-0.005157305084217745,0.005562706960645314
struct_raw_subject_fbraw_k16_a12_w0.65,Q1,0.6436637556445868,0.30588191211088583,0.21051630758919024,0.9704288325452916,-0.005066869885548386,0.0056531421593146725
struct_raw_fbsubject_k4_a24_w1.00,Q1,0.6438180024886251,0.30603615895492403,0.21495047771439743,0.9908692753175882,-0.004912623041510078,0.005807389003352981
struct_raw_subject_fbraw_k4_a12_w1.00,Q1,0.6438318385222311,0.3060499949885301,0.2104466252593031,0.9701076140002022,-0.004898787007904026,0.005821225036959032
struct_raw_fbsubject_k4_a12_w0.65,Q1,0.6438655237343028,0.30608368020060184,0.21506891513556636,0.991415242942001,-0.004865101795832327,0.005854910249030731
struct_raw_fbsubject_k16_a12_w0.35,Q1,0.6438924961806695,0.30611065264696835,0.2149030315463518,0.9906505600551339,-0.004838129349465703,0.005881882695397356
struct_raw_fbsubject_k8_a24_w0.65,Q1,0.6438946985012212,0.3061128549675201,0.21407808897421737,0.9868477760030997,-0.004835927028914,0.005884085015949059
struct_raw_calendar_fbsubject_k16_a4_w0.35,Q1,0.643899480609943,0.30611763707624184,0.2149841959570148,0.9910247081920925,-0.00483114492019221,0.005888867124670849
struct_raw_fbsubject_k8_a12_w0.35,Q1,0.643933175710744,0.30615133217704293,0.2141289291974099,0.9870821370319627,-0.00479744981939112,0.005922562225471939
struct_raw_calendar_fbraw_k4_a12_w0.65,Q1,0.643948178030772,0.30616633449707087,0.21366817410511177,0.9849581684357591,-0.004782447499363185,0.005937564545499874
struct_raw_fbsubject_k16_a24_w0.35,Q1,0.6439567900961143,0.30617494656241323,0.21453686024771715,0.9889625996785011,-0.004773835434020879,0.00594617661084218
struct_raw_fbsubject_k4_a4_w0.35,Q1,0.6439690750044835,0.30618723147078236,0.2152126505941358,0.9920778283485772,-0.004761550525651637,0.005958461519211422
struct_raw_calendar_fbsubject_k8_a24_w0.65,Q1,0.6443277948423246,0.30654595130862367,0.21565180201873885,0.9941022093058938,-0.004402830687810555,0.006317181357052504
struct_raw_calendar_subject_fbsubject_k16_a4_w0.65,Q1,0.6443508840481794,0.3065690405144783,0.21294511055350052,0.981625021819795,-0.004379741481955746,0.006340270562907313
struct_raw_calendar_fbsubject_k8_a12_w0.35,Q1,0.6443616709345994,0.30657982740089834,0.21555846956978594,0.9936719694802327,-0.004368954595535768,0.006351057449327291
struct_raw_fbsubject_k4_a24_w0.65,Q1,0.6443855175244575,0.3066036739907564,0.21494847656347735,0.9908600504999321,-0.004345108005677667,0.006374904039185392
struct_raw_calendar_subject_fbraw_k16_a24_w1.00,Q1,0.6444030006239503,0.30662115709024923,0.21185090058694772,0.9765809807544663,-0.004327624906184879,0.006392387138678179
struct_raw_subject_fbsubject_k4_a24_w0.35,Q1,0.6444325785004005,0.30665073496669937,0.21449298730144634,0.9887603560969112,-0.004298047029734686,0.0064219650151283725
struct_raw_fbsubject_k4_a12_w0.35,Q1,0.6445100843797453,0.3067282408460443,0.21497065182131025,0.9909622730299424,-0.004220541150389834,0.006499470894473225
struct_raw_calendar_fbraw_k16_a24_w0.65,Q1,0.6445234659170352,0.30674162238333424,0.21323620473433488,0.9829668949948608,-0.00420715961309992,0.006512852431763139
struct_raw_calendar_subject_fbsubject_k4_a24_w0.35,Q1,0.6445250687499139,0.30674322521621283,0.21499479223706622,0.9910735544586711,-0.004205556780221276,0.006514455264641783
struct_raw_calendar_fbraw_k4_a4_w0.35,Q1,0.6445794499003943,0.3067976063666933,0.21399584476771807,0.9864686502707004,-0.0041511756297408775,0.006568836415122181
struct_raw_subject_fbraw_k16_a24_w1.00,Q1,0.6447062282276672,0.30692438469396605,0.21108027874885374,0.9730286020373989,-0.0040243973024679525,0.006695614742395106
struct_raw_fbsubject_k8_a24_w0.35,Q1,0.644725354278183,0.30694351074448184,0.21455635229612302,0.989052453267494,-0.004005271251952158,0.0067147407929109
struct_raw_fbsubject_k16_a24_w0.65,Q1,0.644732060505217,0.306950216971516,0.21550915683650892,0.9934446498073216,-0.003998565024918133,0.006721447019944926
struct_raw_fbsubject_k8_a4_w0.35,Q1,0.6448109361212208,0.30702909258751965,0.21454868412595007,0.9890171048732821,-0.003919689408914406,0.006800322635948652
struct_raw_subject_fbsubject_k16_a4_w0.65,Q1,0.6448183638182505,0.30703652028454953,0.2128879763523938,0.9813616470878641,-0.003912261711884635,0.006807750332978424
struct_raw_calendar_fbsubject_k4_a24_w1.00,Q1,0.644885395091343,0.3071035515576419,0.21617433223461674,0.9965109461546967,-0.0038452304387921465,0.006874781606070912
struct_raw_calendar_fbsubject_k4_a12_w0.65,Q1,0.6450495635346338,0.3072677200009327,0.2164073575058468,0.9975851358196353,-0.0036810619955013335,0.007038950049361725
struct_raw_calendar_fbsubject_k8_a24_w0.35,Q1,0.645058498616426,0.3072766550827249,0.21547171750441235,0.9932720636179009,-0.003672126913709217,0.0070478851311538415
struct_raw_calendar_fbsubject_k8_a4_w0.35,Q1,0.6451000759257467,0.30731823239204564,0.21621322224895043,0.9966902196354056,-0.0036305496043884666,0.007089462440474592
struct_raw_calendar_fbsubject_k4_a24_w0.65,Q1,0.6451073037525237,0.3073254602188227,0.21587510077032626,0.9951315620876016,-0.003623321777611488,0.007096690267251571
struct_raw_calendar_subject_fbsubject_k4_a4_w0.65,Q1,0.6451873982826016,0.3074055547489005,0.21484556827307635,0.9903856683807666,-0.0035432272475335314,0.007176784797329527
struct_raw_calendar_fbsubject_k4_a12_w0.35,Q1,0.64519143398469,0.3074095904509889,0.21584381693778026,0.9949873512497676,-0.0035391915454451306,0.007180820499417928
struct_raw_fbsubject_k16_a4_w0.35,Q1,0.645193720546255,0.307411877012554,0.21581214692345035,0.9948413602081004,-0.0035369049838801514,0.007183107060982907
struct_raw_calendar_fbsubject_k4_a4_w0.35,Q1,0.6452208845590065,0.3074390410253054,0.21656810563936532,0.9983261455082938,-0.003509740971128661,0.007210271073734398
struct_raw_fbsubject_k8_a24_w1.00,Q1,0.645238233977476,0.30745639044377493,0.21470818819758375,0.9897523797400811,-0.0034923915526591243,0.007227620492203934
struct_raw_calendar_fbraw_k16_a4_w0.35,Q1,0.6452947719606282,0.3075129284269272,0.21358398753375948,0.9845700888751352,-0.0034358535695069303,0.007284158475356128
struct_raw_calendar_fbsubject_k8_a24_w1.00,Q1,0.645456911516478,0.30767506798277694,0.21637812969914902,0.9974504027594918,-0.0032737140136571696,0.007446298031205889
struct_raw_fbsubject_k8_a12_w0.65,Q1,0.6455311134692296,0.30774926993552865,0.21480389052264953,0.9901935441166039,-0.0031995120609055183,0.00752049998395754
struct_raw_calendar_subject_fbraw_k4_a12_w1.00,Q1,0.6455473074085887,0.30776546387488757,0.21296497984748022,0.9817166144188723,-0.0031833181215464856,0.007536693923316573
struct_raw_fbraw_k16_a24_w0.65,Q1,0.6456261551219573,0.3078443115882562,0.2140342734449361,0.9866457970998275,-0.0031044704081778507,0.007615541636685208
struct_raw_fbsubject_k4_a12_w1.00,Q1,0.6456960980150522,0.30791425448135107,0.21624671736382964,0.9968446239454586,-0.00303452751508293,0.007685484529780129
struct_raw_calendar_fbsubject_k8_a12_w0.65,Q1,0.645700623975107,0.30791878044140586,0.21647707407592037,0.9979065122036329,-0.0030300015550281945,0.007690010489834864
struct_raw_fbraw_k8_a4_w0.35,Q1,0.6457049329766635,0.3079230894429624,0.21266615903281574,0.9803391233463945,-0.003025692553471626,0.0076943194913914326
struct_raw_fbsubject_k4_a24_w0.35,Q1,0.6457743252140415,0.30799248168034044,0.2152799611257763,0.9923881134822371,-0.0029563003160936185,0.00776371172876944
struct_raw_calendar_fbraw_k8_a4_w0.35,Q1,0.6457949128397505,0.30801306930604955,0.21442800138172222,0.9884607868572073,-0.0029357126903846176,0.007784299354478441
struct_raw_calendar_fbsubject_k4_a24_w0.35,Q1,0.6461614423222274,0.3083795987885261,0.2156811680290743,0.9942375794510986,-0.002569183207907777,0.008150828836955282
struct_raw_subject_fbraw_k8_a12_w1.00,Q1,0.6462257690848993,0.30844392555119804,0.2108383769011653,0.971913493520006,-0.0025048564452359035,0.008215155599627155
struct_raw_calendar_fbsubject_k16_a12_w0.65,Q1,0.6463185541839485,0.30853671065024735,0.21584208326397383,0.9949793594363673,-0.002412071346186706,0.008307940698676353
struct_raw_fbraw_k16_a4_w0.35,Q1,0.6465489636823002,0.30876712014859914,0.2145828659947693,0.9891746749514976,-0.0021816618478349703,0.008538350197028088
struct_raw_calendar_fbraw_k8_a24_w1.00,Q1,0.6465867435121481,0.308804899978447,0.21482103843020345,0.9902725917880111,-0.0021438820179870977,0.008576130026875961
struct_raw_fbraw_k8_a24_w1.00,Q1,0.6465943337691286,0.30881249023542756,0.21317441795241304,0.9826820730001479,-0.0021362917610066035,0.008583720283856455
struct_raw_calendar_subject_fbsubject_k16_a12_w1.00,Q1,0.6465988483557698,0.30881700482206875,0.21380196466068774,0.9855749102651216,-0.0021317771743654124,0.008588234870497646
struct_raw_calendar_subject_fbraw_k8_a12_w1.00,Q1,0.6470541904800784,0.3092723469463772,0.2121483935563426,0.9779523507841159,-0.0016764350500567682,0.00904357699480629
struct_raw_calendar_fbraw_k8_a12_w0.65,Q1,0.6470761748986552,0.3092943313649541,0.2150579976216778,0.991364915865783,-0.0016544506314799534,0.009065561413383105
struct_raw_fbraw_k8_a12_w0.65,Q1,0.6471489416031022,0.3093670980694011,0.2134799610229031,0.9840905520324069,-0.0015816839270329508,0.009138328117830108
struct_raw_calendar_fbsubject_k4_a12_w1.00,Q1,0.6472368394256708,0.3094549958919697,0.21774707222694822,1.0037608939242249,-0.0014937861044643785,0.00922622594039868
struct_raw_calendar_fbsubject_k16_a24_w1.00,Q1,0.6473649242357064,0.30958308070200524,0.21621170915878296,0.99668324465878,-0.0013657012944288116,0.009354310750434247
struct_raw_subject_fbsubject_k16_a12_w1.00,Q1,0.6474058329216893,0.30962398938798824,0.2141899800159669,0.987363566415067,-0.0013247926084458683,0.00939521943641719
struct_raw_subject_fbraw_k4_a4_w0.65,Q1,0.6474257286743177,0.3096438851406165,0.21165819771473193,0.9756926675142521,-0.0013048968558174723,0.009415115189045586
struct_raw_fbraw_k4_a12_w1.00,Q1,0.6475079322770257,0.3097260887433247,0.21565737669575497,0.9941279072072607,-0.0012226932531094192,0.00949731879175364
struct_raw_subject_fbraw_k8_a4_w0.65,Q1,0.6477593814573744,0.3099775379236734,0.2115225097572226,0.9750671791247577,-0.0009712440727607241,0.009748767972102335
struct_raw_fbsubject_k16_a12_w0.65,Q1,0.6483610443795943,0.31057920084589324,0.21781459083921867,1.0040721382588371,-0.00036958115054086527,0.010350430894322193
