basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90
submission_e276_only_diary_global_m160_6988f6a1.csv,analysis_outputs/submission_e276_only_diary_global_m160_6988f6a1.csv,block_or_reject,False,9.479587206218516e-05,5.6070284774071115e-05,0.00011803293460169235,0.058823529411764705,0.005298418593505716,21.0,0.0,8.494987343164312e-05,0.0001039001336616645,7.310576911179689e-05,0.23809523809523808,0.23809523809523808,0.0,False,only_diary_global,True,2.0,-0.00041411180312505,0.8883333333333333,,,False,block_or_reject,False,0.14285714285714285,0.0,8.505563798331448e-05,0.0,0.0,7.310576911179689e-05,0.5714285714285714,0.0,7.658779938317423e-05
submission_e276_no_mobility_context_m160_68587259.csv,analysis_outputs/submission_e276_no_mobility_context_m160_68587259.csv,below_selector_resolution,False,0.0001039889486371406,3.83619964805048e-05,0.00014835215090901833,0.08823529411764706,0.008267110927352939,21.0,0.0,0.00011359337021144307,0.00013072965737261777,8.711770609640082e-05,0.2857142857142857,0.2857142857142857,0.0,False,no_mobility_context,True,2.0,-0.00121585735976215,0.9133333333333332,,,False,below_selector_resolution,False,0.2857142857142857,0.0,0.00011359337021144307,0.0,0.0,8.711770609640082e-05,0.5714285714285714,0.0,0.00011781952479854607
submission_e250_featnn1_decisive_all3_latent_no_targetid_featnn1_hgb_shallow_row5_risk_q0p10_drop_q3_top21_4e9a88af.csv,analysis_outputs/submission_e250_featnn1_decisive_all3_latent_no_targetid_featnn1_hgb_shallow_row5_risk_q0p10_drop_q3_top21_4e9a88af.csv,block_or_reject,False,0.00012580273124901444,7.758406923846588e-05,0.00016105704860973257,0.0,0.001250934529174852,21.0,0.0,7.99526210012659e-05,8.542413080954488e-05,7.369336513016205e-05,0.0,0.0,0.0,False,,,,,,,,False,block_or_reject,False,0.0,0.0,7.369336513016205e-05,0.0,0.0,7.470468355488099e-05,0.0,0.0,7.648244655630908e-05
submission_e276_nonjepa_only_m160_a1ae06d0.csv,analysis_outputs/submission_e276_nonjepa_only_m160_a1ae06d0.csv,block_or_reject,False,0.00012931208151349054,7.012188946803028e-05,0.0001837961537821693,0.058823529411764705,0.011175667593584626,21.0,0.0,0.00011934095719698157,0.00013244039682554825,9.682905250187846e-05,0.09523809523809523,0.09523809523809523,0.0,False,nonjepa_only,True,2.0,-0.0010081660917664,0.8733333333333333,,,False,block_or_reject,False,0.0,0.0,0.00012409095645826202,0.0,0.0,9.682905250187846e-05,0.2857142857142857,0.0,0.00012550076051699385
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,block_or_reject,False,0.00019633214071660142,0.0001317938932918769,0.0002329226304599574,0.0,0.007414803556293037,21.0,0.0,0.00022107071171438854,0.00026608836237215636,9.547131827221949e-05,0.6666666666666666,0.09523809523809523,0.42857142857142855,False,,,,,,0.5764077772,0.0002488278000000177,True,blocked_known_public_worse_than_current,False,1.0,0.0,0.00025825112818136074,0.42857142857142855,0.0,9.547131827221949e-05,0.5714285714285714,0.0,0.00015839942529600687
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,analysis_outputs/submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,block_or_reject,False,0.0011192009488207734,0.000986894473100067,0.0010733080643160115,0.0,-0.015906866344868653,21.0,0.0,0.000927184506149438,0.0010057285183402175,0.0008803966711520478,0.23809523809523808,0.0,0.0,False,,,,,,0.5772865088,0.0011275593999999778,True,blocked_known_public_worse_than_current,False,0.7142857142857143,0.0,0.0009763653639897145,0.0,0.0,0.0008803966711520478,0.0,0.0,0.00097091016822822
submission_frontier_cvjepa_refine_a2c8d2c8.csv,analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,block_or_reject,False,0.0011968716943378315,0.0011475470577827552,0.001231759627545541,0.0,-0.16265449759163253,21.0,0.0,0.001169470169683776,0.001265585412724061,0.0009611657434325239,0.6190476190476191,0.0,0.14285714285714285,False,,,,,,0.577439321,0.001280371599999941,True,blocked_known_public_worse_than_current,False,0.14285714285714285,0.0,0.0009611657434325239,0.7142857142857143,0.0,0.0011543019533717105,1.0,0.0,0.0012524179717289564
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,jepa/submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,block_or_reject,False,0.0012047108986196452,0.0011680338230706112,0.0012668754238387117,0.0,-0.17477025470145008,21.0,0.0,0.0012786489262050541,0.0013652592886359625,0.0011186820932294558,0.9523809523809523,0.0,0.8571428571428571,False,,,,,,0.5775263072,0.0013673577999999686,True,blocked_known_public_worse_than_current,False,0.8571428571428571,0.0,0.0011186820932294558,1.0,0.0,0.001270407973041701,1.0,0.0,0.0013506030815675424
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,analysis_outputs/submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,block_or_reject,False,0.0017318933715081896,0.0016542645914285298,0.0017384961957681877,0.0,-0.19956026482242478,21.0,0.0,0.0017880682649877996,0.0019653380163066696,0.0017044652763543568,0.9047619047619048,0.47619047619047616,0.8571428571428571,False,,,,,,0.5779449757,0.001786026300000021,True,blocked_known_public_worse_than_current,False,0.8571428571428571,0.0,0.0017044652763543568,1.0,0.0,0.002107749403018925,0.8571428571428571,0.0,0.0017101258710450933
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,analysis_outputs/submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,block_or_reject,False,0.0018930521091252816,0.001994736437550072,0.002076680584195261,0.058823529411764705,0.35213288423203976,21.0,0.0,0.002073206810726509,0.0022577688474257718,0.0016150113813756652,0.7142857142857143,0.2857142857142857,0.7142857142857143,False,,,,,,0.5783033652,0.0021444158000000213,True,blocked_known_public_worse_than_current,False,0.7142857142857143,0.0,0.002073206810726509,0.7142857142857143,0.0,0.0016150113813756652,0.7142857142857143,0.0,0.001634220855092558
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,analysis_outputs/submission_hybrid_0p578_logit_after_subject_final9_strict.csv,block_or_reject,False,0.0018665937304127142,0.002108617526677262,0.0021979828328112477,0.058823529411764705,0.2684463279382325,21.0,0.0,0.0023212079503439078,0.0026906754085827458,0.0021309745434409167,0.9047619047619048,0.5714285714285714,0.7142857142857143,False,,,,,,0.5784273528,0.0022684034000000075,True,blocked_known_public_worse_than_current,False,0.7142857142857143,0.0,0.0021309745434409167,1.0,0.0,0.002750599027675798,1.0,0.0,0.0023212079503439078
submission_jepa_latent_q2_w0p45.csv,jepa/submission_jepa_latent_q2_w0p45.csv,block_or_reject,False,0.0030646550958007552,0.0034857926537840726,0.003576610798445423,0.058823529411764705,1.3117350882197727,21.0,0.0,0.0033181687248944208,0.0034862992226948426,0.0032031047237833813,0.3333333333333333,0.09523809523809523,0.0,False,,,,,,0.5798012862,0.0036423368000000345,True,blocked_known_public_worse_than_current,False,0.2857142857142857,0.0,0.0032031047237833813,0.7142857142857143,0.0,0.0035138998837505038,0.0,0.0,0.003215611360872619
submission_lejepa_targetwise_strict_best_scale0p5.csv,jepa/submission_lejepa_targetwise_strict_best_scale0p5.csv,block_or_reject,False,0.003994768160729331,0.003940123470510563,0.004022195910462134,0.0,1.076310500904741,21.0,0.0,0.004160738155210734,0.004307743095023404,0.004063552412580527,1.0,0.2857142857142857,1.0,False,,,,,,0.5802468192,0.004087869799999977,True,blocked_known_public_worse_than_current,False,1.0,0.0,0.004154133496341125,1.0,0.0,0.004327127551537128,1.0,0.0,0.004063552412580527
submission_jepa_latent_residual_probe.csv,jepa/submission_jepa_latent_residual_probe.csv,block_or_reject,False,0.005542655860948105,0.004928056047255836,0.0050147394944513625,0.0,1.5894862547303779,21.0,0.0,0.005087928818770027,0.005236960767613951,0.004979327963225197,0.9523809523809523,0.6190476190476191,0.8571428571428571,False,,,,,,0.5812273278,0.005068378399999962,True,blocked_known_public_worse_than_current,False,0.8571428571428571,0.0,0.004979327963225197,1.0,0.0,0.005385045929164567,1.0,0.0,0.0052023415233390935
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,analysis_outputs/submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,current_anchor,False,0.0,,0.0,,,,,,,,,,,,,,,,,0.5761589494,0.0,,current_anchor,False,,,,,,,,,
