variant,family,file,candidate_origin,gate_count,rank_mean,rank_median,rank_min,top1_count,top5_count,top10_count,score_mean,score_std,pred_mean,pred_std_mean,gate_rate,top1_rate,top5_rate,top10_rate
e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_92cfe11c.csv,e364_existing,94,214.68085106382978,199.0,2.0,0,2,2,5.299801273330792,0.36311390249999015,0.00036773634194884025,0.00017294812310944654,0.9591836734693877,0.0,0.02040816326530612,0.02040816326530612
e371_riskdamp0.4_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p15_c1ace33f.csv,e371_generated,95,7.052631578947368,7.0,4.0,0,1,94,7.828649616368287,0.4199663003481151,0.0003399401055937181,0.0001386648646230053,0.9693877551020408,0.0,0.01020408163265306,0.9591836734693877
e371_identity_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p06_3135ce56.csv,e371_generated,95,20.042105263157893,17.0,5.0,0,1,5,7.716134876834029,0.4579445481572278,0.000337802051491364,0.00013741785955568718,0.9693877551020408,0.0,0.01020408163265306,0.05102040816326531
e371_identity_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p0_s11p06_6f085645.csv,e371_generated,94,35.12765957446808,32.0,4.0,0,1,1,7.6195451923600155,0.45445923813257527,0.00033601319255286967,0.00013843456303906413,0.9591836734693877,0.0,0.01020408163265306,0.01020408163265306
e371_trust_floor0.65_g1.5_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g1_5_q21p08_s11p15_7d315f0e.csv,e371_generated,94,67.25531914893617,71.0,2.0,0,1,1,7.461626163138704,0.3851529722595289,0.00033663274679416927,0.00014215284877620618,0.9591836734693877,0.0,0.01020408163265306,0.01020408163265306
e371_trust_floor0.65_g1.0_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g1_0_q21p0_s11p15_ea377bbb.csv,e371_generated,94,75.47872340425532,80.0,3.0,0,1,1,7.422768787070796,0.38537786011764796,0.0003368786057329189,0.00014212218665915643,0.9591836734693877,0.0,0.01020408163265306,0.01020408163265306
e371_trust_floor0.65_g1.5_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g1_5_q21p0_s11p15_3b9edf29.csv,e371_generated,94,88.81914893617021,96.0,4.0,0,1,1,7.354220275344179,0.3793910186612128,0.00033719011918450267,0.00014233833920299335,0.9591836734693877,0.0,0.01020408163265306,0.01020408163265306
e371_hardtrust_q0.85_floor0.65_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_hardtrust_q0_85_floor0_65_q21p08_s11p15_80dbf248.csv,e371_generated,94,105.7872340425532,110.0,5.0,0,1,1,7.2598788703270385,0.37372907460374627,0.0003372301198526574,0.00014248399812699812,0.9591836734693877,0.0,0.01020408163265306,0.01020408163265306
e362_donorblend_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_w0.15,donor_blend,analysis_outputs/submission_e363_cellrobust_e362_donorblend_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_w0_15_3c2114a1.csv,e364_existing,89,194.86516853932585,200.0,5.0,0,1,1,5.374775596999915,0.2204181241705888,0.00032471704018099,0.0001589421344248847,0.9081632653061225,0.0,0.01020408163265306,0.01020408163265306
e362_donorblend_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_w0.15,donor_blend,analysis_outputs/submission_e363_cellrobust_e362_donorblend_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_w0_15_51cbdc8c.csv,e364_existing,96,196.09375,203.0,5.0,0,1,2,5.2745757672634275,0.2641976028521476,0.00035248687461011214,0.00016111825978411308,0.9795918367346939,0.0,0.01020408163265306,0.02040816326530612
e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_1f057e41.csv,e364_existing,88,205.88636363636363,201.0,4.0,0,1,2,5.266935596372936,0.3245527787382749,0.0003378855326529551,0.00016093128265559222,0.8979591836734694,0.0,0.01020408163265306,0.02040816326530612
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,e364_existing,90,210.16666666666666,197.0,3.0,0,1,1,5.419596116707552,0.44430629364539176,0.0003701661149835865,0.00014306394401717042,0.9183673469387755,0.0,0.01020408163265306,0.01020408163265306
e371_transfer_floor0.35_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g0_7_q21p08_s11p15_e00ba552.csv,e371_generated,95,9.726315789473684,10.0,6.0,0,0,73,7.800477453223852,0.4175432415237351,0.00034065854981816976,0.0001379776124362772,0.9693877551020408,0.0,0.0,0.7448979591836735
e371_identity_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p0_s11p15_3b8f8737.csv,e371_generated,94,10.72340425531915,10.0,6.0,0,0,67,7.788949121184089,0.4253747896050809,0.0003351278927242278,0.00013886673021065558,0.9591836734693877,0.0,0.0,0.6836734693877551
e371_transfer_floor0.65_g0.7_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p15_e5a36e60.csv,e371_generated,94,10.808510638297872,11.0,7.0,0,0,37,7.78363606682266,0.4168101276275014,0.0003356643243211915,0.00013942203608644202,0.9591836734693877,0.0,0.0,0.37755102040816324
e371_transfer_floor0.65_g1.0_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_0_q21p0_s11p15_1d5d228c.csv,e371_generated,94,12.957446808510639,12.0,9.0,0,0,1,7.759031615606463,0.4141063234349312,0.00033575083902054033,0.00013948086849424293,0.9591836734693877,0.0,0.0,0.01020408163265306
e371_riskdamp0.25_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_25_q21p0_s11p15_e402e763.csv,e371_generated,94,14.351063829787234,13.0,6.0,0,0,3,7.752191761440931,0.4171310886299864,0.00033596151597334735,0.00013916940046691185,0.9591836734693877,0.0,0.0,0.030612244897959183
e371_transfer_floor0.5_g1.5_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p15_ff5909ba.csv,e371_generated,95,15.126315789473685,15.0,9.0,0,0,4,7.750551891237043,0.4169493699973788,0.00034088556565427773,0.00013802399165159437,0.9693877551020408,0.0,0.0,0.04081632653061224
e371_transfer_floor0.5_g0.7_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g0_7_q21p0_s11p15_583914d5.csv,e371_generated,94,17.72340425531915,16.0,14.0,0,0,0,7.7306893399357905,0.41146519638934126,0.0003359203707981854,0.00013959087243072698,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.35_g1.0_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g1_0_q21p08_s11p15_72f364b8.csv,e371_generated,95,18.2,18.0,11.0,0,0,0,7.733892313904968,0.4134407907719195,0.0003410660386013586,0.00013809869905360427,0.9693877551020408,0.0,0.0,0.0
e371_riskdamp0.55_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p15_09cd39f2.csv,e371_generated,94,18.5,18.0,7.0,0,0,1,7.7292941176470595,0.41361447011495267,0.0003371923882563073,0.00013765677895025513,0.9591836734693877,0.0,0.0,0.01020408163265306
e371_transfer_floor0.65_g0.7_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p06_2d672901.csv,e371_generated,94,18.77659574468085,17.5,9.0,0,0,3,7.712342656581598,0.4553446267788417,0.0003359507238904184,0.00013869075195494746,0.9591836734693877,0.0,0.0,0.030612244897959183
e371_riskdamp0.25_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_25_q21p08_s11p06_260eafe0.csv,e371_generated,94,21.71276595744681,21.0,11.0,0,0,0,7.699272024813627,0.4566974647806257,0.00033600119171655707,0.00013871756026573366,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g1.5_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_5_q21p0_s11p15_6ed0c2a5.csv,e371_generated,94,22.01063829787234,21.0,15.0,0,0,0,7.710303477172554,0.4107240932609824,0.0003377463277733807,0.0001414524063208005,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g1.0_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_0_q21p08_s11p06_61346f00.csv,e371_generated,94,22.95744680851064,23.0,13.0,0,0,0,7.691810796103826,0.45369040356140267,0.00033608049987472093,0.00013877121498988537,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g0.7_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g0_7_q21p08_s11p06_dc16649c.csv,e371_generated,94,25.24468085106383,24.0,13.0,0,0,0,7.678062578222778,0.4515880368025592,0.00033757588625980324,0.00013701103993511848,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g1.0_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_0_q21p0_s11p15_7b50929e.csv,e371_generated,94,26.319148936170212,26.0,15.0,0,0,0,7.675332807313489,0.40892499045549136,0.0003392987181563235,0.0001397234904692042,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g1.5_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_5_q21p08_s11p06_4e92b311.csv,e371_generated,94,26.585106382978722,25.0,14.0,0,0,0,7.67363378135713,0.45218872357106,0.00033748804924379523,0.00013700918428492478,0.9591836734693877,0.0,0.0,0.0
e371_riskdamp0.4_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p15_0b10fb9b.csv,e371_generated,94,26.97872340425532,27.0,17.0,0,0,0,7.671754366871633,0.4087810939206807,0.00033817595171809747,0.00014126905261537743,0.9591836734693877,0.0,0.0,0.0
e371_contribdamp0.25_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p08_s11p15_e4c87925.csv,e371_generated,94,28.9468085106383,29.0,17.0,0,0,0,7.660775316972303,0.40395560640431094,0.0003383315684917581,0.00014141308962235666,0.9591836734693877,0.0,0.0,0.0
e371_riskdamp0.4_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p08_s11p06_4b682913.csv,e371_generated,94,29.45744680851064,28.0,18.0,0,0,0,7.6563870054960015,0.4492389965750955,0.0003362727621615533,0.00013891851956203866,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.35_g0.7_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g0_7_q21p0_s11p15_522c97f7.csv,e371_generated,94,30.095744680851062,30.0,17.0,0,0,0,7.655072971649344,0.40729591060460535,0.00033939553622391915,0.0001397654385051456,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g1.0_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_0_q21p08_s11p06_ce597c36.csv,e371_generated,94,31.43617021276596,31.0,18.0,0,0,0,7.63988110137672,0.4470400086187831,0.00033775657028073744,0.00013715162734611068,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.35_g0.7_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g0_7_q21p08_s11p06_91a88da1.csv,e371_generated,94,33.0531914893617,32.0,15.0,0,0,0,7.627712847581216,0.4429644337141552,0.00033776872933461875,0.00013713552351917553,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g0.7_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p06_82ec83a6.csv,e371_generated,94,36.43617021276596,34.0,28.0,0,0,0,7.603470588235295,0.4439930471660565,0.0003374121751772469,0.00013826124876716096,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g1.5_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p15_e10f1da5.csv,e371_generated,94,37.287234042553195,36.0,22.0,0,0,0,7.602913805300103,0.4062775786842019,0.00033978903187266944,0.0001395551088104657,0.9591836734693877,0.0,0.0,0.0
e371_riskdamp0.25_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_25_q21p0_s11p06_2a0caf6a.csv,e371_generated,94,39.01063829787234,36.0,30.0,0,0,0,7.590770365130327,0.44299622424471913,0.0003373945049194239,0.00013829225328209239,0.9591836734693877,0.0,0.0,0.0
e371_trust_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p08_s11p15_f89da35e.csv,e371_generated,93,39.55913978494624,38.0,24.0,0,0,0,7.591675384319225,0.39806294145440335,0.0003351372277557957,0.00014112340528026112,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.5_g1.5_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p06_017fb613.csv,e371_generated,94,40.138297872340424,38.0,25.0,0,0,0,7.585352995592316,0.44347755695548724,0.0003387922450650981,0.0001364387954449157,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g1.0_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_0_q21p0_s11p06_58f84d84.csv,e371_generated,94,41.138297872340424,39.0,33.0,0,0,0,7.581941992708277,0.44028095499965436,0.00033752017836635403,0.00013835768331267018,0.9591836734693877,0.0,0.0,0.0
e371_badtop0.7_weaktransfer_damp45_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_ff64d5aa.csv,e371_generated,94,41.159574468085104,40.0,17.0,0,0,0,7.5818169450944115,0.4375909772606474,0.00033785450047148837,0.00013723364764603286,0.9591836734693877,0.0,0.0,0.0
e371_identity_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p0_bc7c6a80.csv,e371_generated,95,42.95789473684211,39.0,7.0,0,0,1,7.57603445955041,0.46769631589295546,0.0003385642117525959,0.00013721474450811142,0.9693877551020408,0.0,0.0,0.01020408163265306
e371_riskdamp0.55_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p08_s11p06_c5d79bc3.csv,e371_generated,94,44.648936170212764,43.0,27.0,0,0,0,7.567397398922565,0.4406164723621892,0.00033889166868856586,0.00013652431554236265,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.35_g1.0_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g1_0_q21p08_s11p06_7c7f0cab.csv,e371_generated,94,45.202127659574465,44.0,19.0,0,0,0,7.5647263427109985,0.4374740404087689,0.00033896985392559104,0.0001365369529565211,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g0.7_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g0_7_q21p0_s11p06_d9df15fb.csv,e371_generated,94,47.42553191489362,46.0,29.0,0,0,0,7.5559651738586275,0.4384156375913115,0.0003389710510877788,0.00013658377129382513,0.9591836734693877,0.0,0.0,0.0
e371_riskdamp0.55_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_55_q21p0_s11p15_58db6cef.csv,e371_generated,94,48.351063829787236,49.0,26.0,0,0,0,7.544600206780214,0.4036973421154497,0.0003400494070825492,0.00013977348210534433,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.65_g0.7_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p0_3ebde00f.csv,e371_generated,93,49.74193548387097,46.0,32.0,0,0,0,7.538644281274921,0.4672636446092085,0.00033320336102017183,0.00013788270953846567,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.65_g1.5_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_5_q21p0_s11p06_a3e48824.csv,e371_generated,94,50.8936170212766,49.0,43.0,0,0,0,7.539446917342331,0.43771209005057143,0.00033768410472502676,0.0001384532178287607,0.9591836734693877,0.0,0.0,0.0
e371_contribdamp0.25_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_contribdamp0_25_q21p0_s11p15_e66bbb87.csv,e371_generated,93,52.58064516129032,53.0,27.0,0,0,0,7.532620080851416,0.3944637516484942,0.0003353188151803931,0.00014127445775731853,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.65_g0.7_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p15_11b9b19c.csv,e371_generated,93,52.82795698924731,54.0,26.0,0,0,0,7.530720925116189,0.39655544113467955,0.00033533346407948366,0.00014121671317753328,0.9489795918367347,0.0,0.0,0.0
e371_riskdamp0.25_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_25_q21p08_s11p0_b081052f.csv,e371_generated,93,53.11827956989247,49.0,33.0,0,0,0,7.527412094711658,0.4677054869576433,0.00033319328189694553,0.0001378932724233241,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.65_g1.0_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g1_0_q21p08_s11p0_b3fc9269.csv,e371_generated,93,53.193548387096776,49.0,35.0,0,0,0,7.5270411132194806,0.4666254337296899,0.0003346120260286881,0.00013608756046740533,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.35_g1.5_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g1_5_q21p08_s11p15_1e58fea3.csv,e371_generated,95,53.810526315789474,55.0,14.0,0,0,0,7.530691613945348,0.4086707820938319,0.0003439821775938212,0.0001391975576188666,0.9693877551020408,0.0,0.0,0.0
e371_riskdamp0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_7_q21p08_s11p15_32b2a6ee.csv,e371_generated,94,54.297872340425535,55.0,27.0,0,0,0,7.524256298634161,0.40679317830358463,0.00033964304326213643,0.00013990960004362242,0.9591836734693877,0.0,0.0,0.0
e371_trust_floor0.65_g1.0_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g1_0_q21p08_s11p15_514ac1ad.csv,e371_generated,93,54.795698924731184,56.0,27.0,0,0,0,7.524420042350741,0.39115755196076896,0.000335459830585478,0.00014137201229284975,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.5_g0.7_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g0_7_q21p08_s11p0_7bcf60f5.csv,e371_generated,93,55.924731182795696,53.0,38.0,0,0,0,7.517055853477436,0.46404799332361957,0.0003347588696080808,0.00013616139418545198,0.9489795918367347,0.0,0.0,0.0
e371_transfer_floor0.35_g1.0_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_35_g1_0_q21p0_s11p15_93c871a2.csv,e371_generated,94,56.03191489361702,56.5,30.0,0,0,0,7.520076889590248,0.4036897693651635,0.0003397780957124485,0.00014000612284118205,0.9591836734693877,0.0,0.0,0.0
e371_riskdamp0.4_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_4_q21p0_s11p06_f8260f99.csv,e371_generated,94,56.6063829787234,55.0,47.0,0,0,0,7.512751210752571,0.4315380895597672,0.0003395615098477375,0.0001403793286132352,0.9591836734693877,0.0,0.0,0.0
e371_transfer_floor0.5_g1.0_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_0_q21p0_s11p06_5741f37a.csv,e371_generated,94,57.234042553191486,57.5,40.0,0,0,0,7.511864831038799,0.4321220377805547,0.00034097387140336744,0.00013855538552053084,0.9591836734693877,0.0,0.0,0.0
