selector,feature_type,feature,level,n_valid,selected_n,selected_mean,population_mean,diff,lift,perm_p_two_sided,z,abs_z
e230_risk21,category,sleep_weekday,1.0,250.0,21.0,0.2857142857142857,0.148,0.1377142857142857,1.9305019304888864,0.10017996400719856,1.8543954215034746,1.8543954215034746
e230_risk21,category,lifelog_weekday,0.0,250.0,21.0,0.2857142857142857,0.148,0.1377142857142857,1.9305019304888864,0.10017996400719856,1.8508272408384732,1.8508272408384732
e230_risk21,continuous,e208_pred_to_nn_cos,,250.0,21.0,0.48744609289786617,0.5444716662892611,-0.05702557339139497,0.8952643876201369,0.0649870025994801,-1.8261356613420137,1.8261356613420137
e230_risk21,continuous,e215_pred_norm,,250.0,21.0,4.5913777955027575,4.216531963742271,0.3748458317604868,1.0888990845990678,0.08038392321535692,1.7222795981521635,1.7222795981521635
e230_risk21,continuous,e215_resid_abs_mean,,250.0,21.0,0.5157549801001389,0.45647220268231203,0.05928277741782684,1.129871604597916,0.08478304339132174,1.7118282035515,1.7118282035515
e230_risk21,continuous,e215_deep_resid_abs_mean,,250.0,21.0,0.6317690145672836,0.5535392076780761,0.07822980688920755,1.1413265868125508,0.08138372325534893,1.71172413250883,1.71172413250883
e230_risk21,category,subject_id,id04,250.0,21.0,0.0,0.108,-0.108,0.0,0.13937212557488501,-1.6612880066024283,1.6612880066024283
e230_risk21,category,subject_id,id05,250.0,21.0,0.0,0.084,-0.084,0.0,0.23175364927014597,-1.4109490584757514,1.4109490584757514
e230_risk21,category,subject_id,id08,250.0,21.0,0.0,0.076,-0.076,0.0,0.2403519296140772,-1.3650689150071404,1.3650689150071404
e230_risk21,continuous,base_prob,,250.0,21.0,0.6485928380082726,0.6106028157755145,0.03799002223275816,1.0622172404879031,0.20595880823835233,1.2865439592257135,1.2865439592257135
e230_risk21,continuous,gap_adjacent_1,,250.0,21.0,0.09523809523809523,0.2,-0.10476190476190478,0.4761904761880952,0.26354729054189163,-1.2383446340702675,1.2383446340702675
e230_risk21,category,sleep_weekday,4.0,250.0,21.0,0.047619047619047616,0.132,-0.08438095238095239,0.36075036074762773,0.3395320935812837,-1.1959145397383153,1.1959145397383153
e230_risk21,category,lifelog_weekday,3.0,250.0,21.0,0.047619047619047616,0.132,-0.08438095238095239,0.36075036074762773,0.33373325334933013,-1.1799869339743991,1.1799869339743991
e230_risk21,category,subject_id,id03,250.0,21.0,0.14285714285714285,0.084,0.058857142857142844,1.700680272088597,0.40071985602879423,1.0217668494796934,1.0217668494796934
e230_risk21,continuous,e208_s2_pred_norm,,250.0,21.0,3.289064889289441,3.195217345882262,0.09384754340717905,1.0293712549874245,0.3395320935812837,0.9427071900805949,0.9427071900805949
e230_risk21,category,subject_id,id09,250.0,21.0,0.047619047619047616,0.108,-0.06038095238095238,0.44091710757969166,0.48370325934813035,-0.9194082060922056,0.9194082060922056
e230_risk21,continuous,next_train_gap,,156.0,8.0,8.25,6.634615384615385,1.615384615384615,1.2434782608693777,0.3853229354129174,0.9123132138239222,0.9123132138239222
e230_risk21,continuous,e208_pred_pc14,,250.0,21.0,0.13520349979045845,0.07993099236759979,0.05527250742285866,1.6915028299282318,0.4315136972605479,0.8012172129552236,0.8012172129552236
e230_risk21,category,sleep_weekday,2.0,250.0,21.0,0.09523809523809523,0.156,-0.06076190476190477,0.610500610496697,0.5516896620675865,-0.7975506024420338,0.7975506024420338
e230_risk21,category,lifelog_weekday,1.0,250.0,21.0,0.09523809523809523,0.156,-0.06076190476190477,0.610500610496697,0.5378924215156968,-0.7949304661208489,0.7949304661208489
e230_risk21,continuous,e208_pred_norm,,250.0,21.0,2.758542595835693,2.706138629553979,0.052403966281714176,1.0193648491279739,0.5560887822435513,0.601705875609097,0.601705875609097
e230_risk21,continuous,near_test_edge_2,,250.0,21.0,0.19047619047619047,0.24,-0.049523809523809526,0.7936507936474867,0.615876824635073,-0.5586907003340194,0.5586907003340194
e230_risk21,continuous,e215_quiet_resid_abs_mean,,250.0,21.0,0.39209425151933985,0.4178497984922551,-0.025755546972915266,0.9383617101963709,0.6222755448910218,-0.5092858150734562,0.5092858150734562
e230_risk21,continuous,e215_pred_to_context_cos,,250.0,21.0,0.7322720260953502,0.7430842408243252,-0.010812214728974978,0.9854495437583684,0.6172765446910617,-0.5034307247769166,0.5034307247769166
e230_risk21,continuous,near_test_edge_5,,250.0,21.0,0.5238095238095238,0.48,0.043809523809523854,1.0912698412675679,0.8136372725454909,0.42162502190255263,0.42162502190255263
e230_risk21,category,subject_id,id07,250.0,21.0,0.09523809523809523,0.12,-0.024761904761904763,0.7936507936441799,0.75624875024995,-0.3643587377307368,0.3643587377307368
e230_risk21,continuous,base_margin,,250.0,21.0,0.14859283800827264,0.1554176954807031,-0.006824857472430473,0.9560869986375911,0.7348530293941212,-0.355850817627816,0.355850817627816
e230_risk21,category,lifelog_weekday,6.0,250.0,21.0,0.14285714285714285,0.132,0.010857142857142843,1.0822510822428832,1.0,0.154626070841736,0.154626070841736
e230_risk21,category,sleep_weekday,0.0,250.0,21.0,0.14285714285714285,0.132,0.010857142857142843,1.0822510822428832,1.0,0.15304227908339307,0.15304227908339307
e230_risk21,category,subject_id,id10,250.0,21.0,0.09523809523809523,0.088,0.007238095238095238,1.0822510822387839,1.0,0.12295649279172344,0.12295649279172344
e230_risk21,category,sleep_weekday,3.0,250.0,21.0,0.14285714285714285,0.148,-0.0051428571428571435,0.9652509652444432,1.0,-0.06934399358746893,0.06934399358746893
e230_risk21,category,lifelog_weekday,2.0,250.0,21.0,0.14285714285714285,0.148,-0.0051428571428571435,0.9652509652444432,1.0,-0.0692387502410321,0.0692387502410321
e230_risk21,continuous,distance_to_test_edge,,250.0,21.0,5.9523809523809526,5.92,0.03238095238095262,1.0054697554695857,0.9778044391121775,0.03995904961176627,0.03995904961176627
e230_risk21,category,sleep_weekday,6.0,250.0,21.0,0.14285714285714285,0.14,0.002857142857142836,1.0204081632580173,1.0,0.03931801672068938,0.03931801672068938
e230_risk21,category,lifelog_weekday,5.0,250.0,21.0,0.14285714285714285,0.14,0.002857142857142836,1.0204081632580173,1.0,0.03878502017434503,0.03878502017434503
e230_risk21,category,sleep_weekday,5.0,250.0,21.0,0.14285714285714285,0.144,-0.00114285714285714,0.9920634920566027,1.0,-0.015530072377311169,0.015530072377311169
e230_risk21,category,lifelog_weekday,4.0,250.0,21.0,0.14285714285714285,0.144,-0.00114285714285714,0.9920634920566027,1.0,-0.0152798564204132,0.0152798564204132
e230_risk21,category,subject_id,id06,250.0,21.0,0.09523809523809523,0.096,-0.0007619047619047692,0.9920634920531579,1.0,-0.012552126163110749,0.012552126163110749
e230_risk21,continuous,full_prob,,250.0,21.0,0.6053266343533713,0.6054897957653127,-0.00016316141194139266,0.9997305298717134,0.9958008398320336,-0.0056408278762964306,0.0056408278762964306
e230_risk21_only_not_e237,continuous,prob_gap,,250.0,10.0,-0.03564072292498153,-0.0051130200102018535,-0.030527702914779676,6.970581546882129,0.0001999600079984003,-4.745618654353258,4.745618654353258
e230_risk21_only_not_e237,continuous,logit_step,,250.0,10.0,-0.1617190495963356,-0.023001195264644468,-0.13871785433169112,7.030897644347536,0.0001999600079984003,-4.685046823897581,4.685046823897581
e230_risk21_only_not_e237,continuous,e208_resid_self_pc10,,250.0,10.0,1.2631315064401538,0.11412073272593633,1.1490107737142174,11.068378867339785,0.0001999600079984003,4.590209898873215,4.590209898873215
e230_risk21_only_not_e237,continuous,abs_logit_e224_minus_e95_q3,,250.0,10.0,0.0842055443910674,0.03805550213370384,0.046150042257363556,2.2127035426574517,0.0001999600079984003,4.5556512353102585,4.5556512353102585
e230_risk21_only_not_e237,continuous,abs_logit_step,,250.0,10.0,0.1617190495963356,0.0715558091001045,0.09016324049623109,2.260040821672986,0.0001999600079984003,4.489243537313592,4.489243537313592
e230_risk21_only_not_e237,continuous,abs_logit_e224_minus_e154_q3,,250.0,10.0,0.0808595247981678,0.03577790455005223,0.045081620248115566,2.2600408216414034,0.0001999600079984003,4.467407799990796,4.467407799990796
e230_risk21_only_not_e237,continuous,e224_top_abs_50,,250.0,10.0,0.7,0.2,0.49999999999999994,3.4999999999824993,0.0009998000399920016,4.0093364461930285,4.0093364461930285
e230_risk21_only_not_e237,continuous,min_train_gap,,250.0,10.0,10.7,5.244,5.4559999999999995,2.0404271548432416,0.0013997200559888023,3.6924358637918595,3.6924358637918595
e230_risk21_only_not_e237,continuous,prev_train_gap,,250.0,10.0,12.5,6.916,5.584,1.8074031231923353,0.0009998000399920016,3.3557040008035193,3.3557040008035193
e230_risk21_only_not_e237,continuous,e224_top_abs_25,,250.0,10.0,0.4,0.1,0.30000000000000004,3.99999999996,0.01259748050389922,3.208235057850675,3.208235057850675
e230_risk21_only_not_e237,continuous,between_train_runs,,250.0,10.0,0.2,0.624,-0.424,0.3205128205123069,0.0065986802639472104,-2.8445124552010133,2.8445124552010133
e230_risk21_only_not_e237,continuous,subject_test_pos_frac,,250.0,10.0,0.7577823185181602,0.5,0.25778231851816025,1.5155646370332894,0.004199160167966407,2.7896583266580603,2.7896583266580603
e230_risk21_only_not_e237,continuous,subject_pos_frac,,250.0,10.0,0.7577823185181602,0.5,0.25778231851816025,1.5155646370332894,0.004399120175964807,2.7571806978762754,2.7571806978762754
e230_risk21_only_not_e237,category,subject_id,id02,250.0,10.0,0.4,0.128,0.272,3.1249999999755858,0.026194761047790442,2.6385392789462623,2.6385392789462623
e230_risk21_only_not_e237,continuous,e208_resid_nn_norm,,250.0,10.0,6.337891706334135,5.191660639152297,1.146231067181838,1.2207831264117017,0.007798440311937612,2.575409343062635,2.575409343062635
e230_risk21_only_not_e237,continuous,e215_pred_pc10,,250.0,10.0,0.7153056219278154,-0.05931576106490911,0.7746213829927245,-12.059284228977814,0.014997000599880024,2.5113647182860115,2.5113647182860115
e230_risk21_only_not_e237,category,subject_id,id03,250.0,10.0,0.3,0.084,0.21599999999999997,3.5714285713860536,0.04479104179164167,2.4750745025542744,2.4750745025542744
e230_risk21_only_not_e237,category,lifelog_weekday,0.0,250.0,10.0,0.4,0.148,0.252,2.7027027026844412,0.04559088182363527,2.301197369618467,2.301197369618467
e230_risk21_only_not_e237,category,sleep_weekday,1.0,250.0,10.0,0.4,0.148,0.252,2.7027027026844412,0.044191161767646474,2.2763280313263476,2.2763280313263476
e230_risk21_only_not_e237,continuous,e215_deep_resid_abs_mean,,250.0,10.0,0.6777203780587058,0.5535392076780761,0.1241811703806297,1.224340333361943,0.0619876024795041,1.8336160643772819,1.8336160643772819
e230_risk21_only_not_e237,continuous,e215_pred_norm,,250.0,10.0,4.771572497792182,4.216531963742271,0.5550405340499109,1.1316343712846346,0.07678464307138572,1.7271312612574423,1.7271312612574423
e230_risk21_only_not_e237,continuous,gap_adjacent_2,,250.0,10.0,0.1,0.344,-0.24399999999999997,0.2906976744177597,0.17116576684663068,-1.6561204805175085,1.6561204805175085
e230_risk21_only_not_e237,continuous,base_prob,,250.0,10.0,0.6819512408033632,0.6106028157755145,0.07134842502784877,1.116849158214434,0.10057988402319536,1.6371416166163864,1.6371416166163864
e230_risk21_only_not_e237,category,sleep_weekday,2.0,250.0,10.0,0.0,0.156,-0.156,0.0,0.22515496900619877,-1.3980183856367663,1.3980183856367663
e230_risk21_only_not_e237,continuous,near_test_edge_5,,250.0,10.0,0.7,0.48,0.21999999999999997,1.4583333333302952,0.20695860827834434,1.3862648101136166,1.3862648101136166
e230_risk21_only_not_e237,category,lifelog_weekday,1.0,250.0,10.0,0.0,0.156,-0.156,0.0,0.23175364927014597,-1.357880628256991,1.357880628256991
e230_risk21_only_not_e237,category,sleep_weekday,4.0,250.0,10.0,0.0,0.132,-0.132,0.0,0.3739252149570086,-1.2534345157853617,1.2534345157853617
e230_risk21_only_not_e237,category,lifelog_weekday,3.0,250.0,10.0,0.0,0.132,-0.132,0.0,0.38392321535692864,-1.2379318136920983,1.2379318136920983
e230_risk21_only_not_e237,continuous,near_test_edge_2,,250.0,10.0,0.4,0.24,0.16000000000000003,1.6666666666597223,0.24935012997400519,1.214338498150874,1.214338498150874
e230_risk21_only_not_e237,category,subject_id,id09,250.0,10.0,0.0,0.108,-0.108,0.0,0.3909218156368726,-1.1270474705005848,1.1270474705005848
e230_risk21_only_not_e237,category,subject_id,id04,250.0,10.0,0.0,0.108,-0.108,0.0,0.3899220155968806,-1.1180873110031824,1.1180873110031824
e230_risk21_only_not_e237,continuous,distance_to_test_edge,,250.0,10.0,4.6,5.92,-1.3200000000000003,0.7770270270268957,0.276744651069786,-1.10551106986991,1.10551106986991
e230_risk21_only_not_e237,continuous,e208_pred_pc14,,250.0,10.0,0.18447320597867173,0.07993099236759979,0.10454221361107194,2.307905863697752,0.3069386122775445,1.0186450858573888,1.0186450858573888
e230_risk21_only_not_e237,continuous,abs_logit_e237_minus_e224_q3,,250.0,10.0,1.1145598333150986e-16,0.009282638642174058,-0.009282638642173947,1.2006929022651167e-14,0.47230553889222154,-1.0160878110205933,1.0160878110205933
e230_risk21_only_not_e237,category,subject_id,id10,250.0,10.0,0.0,0.088,-0.088,0.0,0.6022795440911818,-1.0033945046381263,1.0033945046381263
e230_risk21_only_not_e237,category,subject_id,id05,250.0,10.0,0.0,0.084,-0.084,0.0,0.6068786242751449,-0.9786579600391151,0.9786579600391151
e230_risk21_only_not_e237,continuous,full_prob,,250.0,10.0,0.6463105178783816,0.6054897957653127,0.040820722113068864,1.067417687956914,0.3375324935012997,0.9482860638975894,0.9482860638975894
e230_risk21_only_not_e237,continuous,base_margin,,250.0,10.0,0.18195124080336314,0.1554176954807031,0.02653354532266003,1.1707240944438257,0.35172965406918616,0.9396237744460009,0.9396237744460009
e230_risk21_only_not_e237,category,subject_id,id08,250.0,10.0,0.0,0.076,-0.076,0.0,0.6166766646670666,-0.9314424948725478,0.9314424948725478
e230_risk21_only_not_e237,continuous,gap_adjacent_1,,250.0,10.0,0.1,0.2,-0.1,0.4999999999975,0.48570285942811436,-0.8028580825925037,0.8028580825925037
e230_risk21_only_not_e237,continuous,e208_pred_to_nn_cos,,250.0,10.0,0.5092520190275666,0.5444716662892611,-0.035219647261694575,0.9353140862174475,0.46370725854829037,-0.7410893932450568,0.7410893932450568
e230_risk21_only_not_e237,continuous,e208_resid_self_abs_mean,,250.0,10.0,0.712440143074787,0.6597890847464398,0.052651058328347156,1.0797998323168705,0.5046990601879624,0.6244912627512407,0.6244912627512407
e230_risk21_only_not_e237,continuous,e208_resid_self_norm,,250.0,10.0,7.212105297187198,6.739938672280147,0.4721666249070511,1.0700550328221674,0.5676864627074585,0.5415471766459318,0.5415471766459318
e230_risk21_only_not_e237,continuous,e208_s2_pred_norm,,250.0,10.0,3.274093521784932,3.195217345882262,0.07887617590266993,1.024685699707813,0.5982803439312138,0.5212501445901426,0.5212501445901426
e230_risk21_only_not_e237,category,lifelog_weekday,4.0,250.0,10.0,0.2,0.144,0.05600000000000002,1.3888888888792439,0.6346730653869226,0.5163240592965923,0.5163240592965923
e230_risk21_only_not_e237,category,sleep_weekday,5.0,250.0,10.0,0.2,0.144,0.05600000000000002,1.3888888888792439,0.6416716656668666,0.5133358447590952,0.5133358447590952
e230_risk21_only_not_e237,category,lifelog_weekday,2.0,250.0,10.0,0.2,0.148,0.05200000000000002,1.3513513513422206,0.6506698660267947,0.475260437463556,0.475260437463556
e230_risk21_only_not_e237,category,sleep_weekday,3.0,250.0,10.0,0.2,0.148,0.05200000000000002,1.3513513513422206,0.6452709458108379,0.46390468785085703,0.46390468785085703
e230_risk21_only_not_e237,continuous,e208_pred_to_self_cos,,250.0,10.0,0.5438459190864936,0.5243012857163201,0.019544633370173536,1.0372774851055986,0.668866226754649,0.4390256790249363,0.4390256790249363
e230_risk21_only_not_e237,continuous,e215_resid_pc10,,250.0,10.0,-0.1608209180766468,-0.03041229540065952,-0.1304086226759873,5.288023017113246,0.6746650669866027,-0.4226647562260475,0.4226647562260475
e230_risk21_only_not_e237,category,lifelog_weekday,5.0,250.0,10.0,0.1,0.14,-0.04000000000000001,0.7142857142806122,1.0,-0.3791244796967011,0.3791244796967011
e230_risk21_only_not_e237,category,sleep_weekday,6.0,250.0,10.0,0.1,0.14,-0.04000000000000001,0.7142857142806122,1.0,-0.3779223707495771,0.3779223707495771
e230_risk21_only_not_e237,continuous,next_train_gap,,156.0,2.0,5.5,6.634615384615385,-1.134615384615385,0.8289855072462518,0.7982403519296141,-0.31897990542387594,0.31897990542387594
e230_risk21_only_not_e237,category,lifelog_weekday,6.0,250.0,10.0,0.1,0.132,-0.032,0.7575757575700184,1.0,-0.30941481796645093,0.30941481796645093
e230_risk21_only_not_e237,category,sleep_weekday,0.0,250.0,10.0,0.1,0.132,-0.032,0.7575757575700184,1.0,-0.3021314846666346,0.3021314846666346
e230_risk21_only_not_e237,continuous,e215_resid_abs_mean,,250.0,10.0,0.4674271876271776,0.45647220268231203,0.010954984944865576,1.02399923780565,0.7970405918816237,0.2108134317813359,0.2108134317813359
e230_risk21_only_not_e237,category,subject_id,id07,250.0,10.0,0.1,0.12,-0.01999999999999999,0.8333333333263889,1.0,-0.1974703979706405,0.1974703979706405
e230_risk21_only_not_e237,continuous,e215_quiet_resid_abs_mean,,250.0,10.0,0.42855732586144013,0.4178497984922551,0.01070752736918501,1.0256253022181554,0.885622875424915,0.14169793983390178,0.14169793983390178
e230_risk21_only_not_e237,continuous,full_margin,,250.0,10.0,0.14631051787838162,0.14982600580313932,-0.0035154879247576987,0.9765361967243968,0.9032193561287742,-0.12753110874296172,0.12753110874296172
e230_risk21_only_not_e237,continuous,e208_nn_target_dist,,250.0,10.0,6.956338773051937,7.051430716636272,-0.09509194358433515,0.9865145177756659,0.8848230353929214,-0.12281759658999235,0.12281759658999235
e230_risk21_only_not_e237,category,subject_id,id01,250.0,10.0,0.1,0.108,-0.007999999999999993,0.9259259259173526,1.0,-0.08222383106310913,0.08222383106310913
e230_risk21_only_not_e237,continuous,e215_resid_norm,,250.0,10.0,4.159900109802034,4.190743714461499,-0.030843604659465562,0.9926400642076912,0.9406118776244751,-0.05429027470719564,0.05429027470719564
e230_risk21_only_not_e237,category,subject_id,id06,250.0,10.0,0.1,0.096,0.0040000000000000036,1.0416666666558159,1.0,0.04344108599118492,0.04344108599118492
e230_risk21_only_not_e237,continuous,e215_pred_to_context_cos,,250.0,10.0,0.741711914291652,0.7430842408243252,-0.0013723265326732736,0.9981532019409414,0.9628074385122976,-0.04239421577693775,0.04239421577693775
e230_risk21_only_not_e237,continuous,e208_pred_norm,,250.0,10.0,2.710838950237245,2.706138629553979,0.0047003206832663125,1.001736910530352,0.973005398920216,0.035949493230160126,0.035949493230160126
e230_swing25,continuous,e224_top_abs_25,,250.0,25.0,1.0,0.1,0.9,9.999999999899998,0.0001999600079984003,15.858170226970893,15.858170226970893
e230_swing25,continuous,abs_logit_step,,250.0,25.0,0.21822438113927004,0.0715558091001045,0.14666857203916553,3.049708806044394,0.0001999600079984003,12.004830185838035,12.004830185838035
e230_swing25,continuous,abs_logit_e224_minus_e154_q3,,250.0,25.0,0.10911219056963496,0.03577790455005223,0.07333428601958272,3.049708806001775,0.0001999600079984003,11.793532020564362,11.793532020564362
e230_swing25,continuous,abs_logit_e224_minus_e95_q3,,250.0,25.0,0.11001947721319509,0.03805550213370384,0.07196397507949126,2.8910268171935476,0.0001999600079984003,11.454711328927264,11.454711328927264
e230_swing25,continuous,e224_top_abs_50,,250.0,25.0,1.0,0.2,0.8,4.9999999999749996,0.0001999600079984003,10.472473099162865,10.472473099162865
e230_swing25,continuous,abs_logit_e237_minus_e224_q3,,250.0,25.0,0.061699245140506564,0.009282638642174058,0.052416606498332505,6.646735644059223,0.0001999600079984003,9.245985228110333,9.245985228110333
e230_swing25,continuous,e208_resid_self_pc10,,250.0,25.0,0.9394908691393935,0.11412073272593633,0.8253701364134571,8.232429346448123,0.0001999600079984003,5.268561226650061,5.268561226650061
e230_swing25,continuous,prob_gap,,250.0,25.0,-0.02593078360290754,-0.0051130200102018535,-0.020817763592705686,5.071520071550699,0.0001999600079984003,-5.239092486589914,5.239092486589914
e230_swing25,continuous,logit_step,,250.0,25.0,-0.11356301318878077,-0.023001195264644468,-0.09056181792413631,4.937265732806403,0.0001999600079984003,-5.046655195554067,5.046655195554067
e230_swing25,continuous,e208_resid_self_abs_mean,,250.0,25.0,0.8740585567115265,0.6597890847464398,0.21426947196508672,1.324754496425334,0.0005998800239952009,4.101325002750515,4.101325002750515
e230_swing25,continuous,e208_nn_target_dist,,250.0,25.0,8.971844761506368,7.051430716636272,1.9204140448700961,1.2723438862326246,0.0003999200159968006,4.057444672611136,4.057444672611136
e230_swing25,continuous,e208_resid_self_norm,,250.0,25.0,8.88568290317766,6.739938672280147,2.145744230897513,1.3183625749773005,0.0001999600079984003,4.017375211270824,4.017375211270824
e230_swing25,continuous,e208_resid_nn_norm,,250.0,25.0,6.269125011867845,5.191660639152297,1.0774643727155482,1.20753751980412,0.0001999600079984003,3.9195850103178693,3.9195850103178693
e230_swing25,continuous,e215_resid_norm,,250.0,25.0,5.1830237612043,4.190743714461499,0.9922800467428008,1.2367789858676839,0.017196560687862426,2.8046144689098167,2.8046144689098167
e230_swing25,continuous,e215_resid_abs_mean,,250.0,25.0,0.5420377473744217,0.45647220268231203,0.08556554469210964,1.1874496282317386,0.013597280543891222,2.7455450638503587,2.7455450638503587
e230_swing25,continuous,e215_deep_resid_abs_mean,,250.0,25.0,0.6547083979340566,0.5535392076780761,0.10116919025598048,1.182767885005239,0.011397720455908818,2.502160927007095,2.502160927007095
e230_swing25,category,subject_id,id08,250.0,25.0,0.2,0.076,0.12400000000000001,2.631578947333795,0.02979404119176165,2.4653351038904705,2.4653351038904705
e230_swing25,continuous,e208_pred_to_nn_cos,,250.0,25.0,0.4768474710503397,0.5444716662892611,-0.06762419523892144,0.8757985044461973,0.01979604079184163,-2.3263090312915535,2.3263090312915535
e230_swing25,continuous,e215_resid_pc10,,250.0,25.0,-0.3954486068004916,-0.03041229540065952,-0.36503631139983206,13.002918773599669,0.052189562087582485,-1.9415494483675566,1.9415494483675566
e230_swing25,continuous,full_prob,,250.0,25.0,0.5550727668068546,0.6054897957653127,-0.05041702895845812,0.9167334787274988,0.05898820235952809,-1.8864624528154041,1.8864624528154041
e230_swing25,continuous,e208_pred_to_self_cos,,250.0,25.0,0.474964027057203,0.5243012857163201,-0.04933725865911709,0.9058990317130035,0.07738452309538092,-1.7583767951033211,1.7583767951033211
e230_swing25,category,subject_id,id05,250.0,25.0,0.0,0.084,-0.084,0.0,0.14657068586282743,-1.607632561603819,1.607632561603819
e230_swing25,continuous,e215_quiet_resid_abs_mean,,250.0,25.0,0.4881770606579668,0.4178497984922551,0.07032726216571167,1.168307517242579,0.11717656468706258,1.5609822984530048,1.5609822984530048
e230_swing25,continuous,e215_pred_pc10,,250.0,25.0,0.20889113385828564,-0.05931576106490911,0.26820689492319477,-3.5216800747649213,0.15736852629474105,1.4159830600110015,1.4159830600110015
