role,family,basename,file,reason,local_mean,local_p90,local_bad_axis,bad_axis_margin,p90_margin,variant,counter_weight,veto_strength,move_l2,move_l1,changed_rows,changed_cells,row_entropy,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4,cos_final9,poscos_final9,cos_stage2,poscos_stage2,cos_ordinal,poscos_ordinal,cos_mixmin,poscos_mixmin,cos_e72,poscos_e72,cos_e95,poscos_e95,cos_e101,poscos_e101,cos_e176,poscos_e176,cos_e216,poscos_e216,cos_e256,poscos_e256,cos_e267,poscos_e267,cos_e323,poscos_e323,public_loss_weighted_pos_cos,public_loss_weighted_abs_cos,severe_loss_weighted_pos_cos,max_severe_pos_cos,max_mild_pos_cos,public_loss_weighted_pos_cos_null_p10,public_loss_weighted_pos_cos_null_median,public_loss_weighted_pos_cos_null_p90,public_loss_weighted_pos_cos_dominance_lower_is_better,severe_loss_weighted_pos_cos_null_p10,severe_loss_weighted_pos_cos_null_median,severe_loss_weighted_pos_cos_null_p90,severe_loss_weighted_pos_cos_dominance_lower_is_better,max_severe_pos_cos_null_p10,max_severe_pos_cos_null_median,max_severe_pos_cos_null_p90,max_severe_pos_cos_dominance_lower_is_better,poscos_e323_null_p10,poscos_e323_null_median,poscos_e323_null_p90,poscos_e323_dominance_lower_is_better,poscos_e216_null_p10,poscos_e216_null_median,poscos_e216_null_p90,poscos_e216_dominance_lower_is_better,poscos_e267_null_p10,poscos_e267_null_median,poscos_e267_null_p90,poscos_e267_dominance_lower_is_better,poscos_e256_null_p10,poscos_e256_null_median,poscos_e256_null_p90,poscos_e256_dominance_lower_is_better,public_analog_survival_score,public_analog_risk_score,local_metric_imputed_from,state_corr_abs,state_corr_col,state_corr_signed,state_enrich_abs,state_enrich_col,state_enrich_signed,residual_corr_abs,residual_corr_col,residual_corr_signed,calendar_corr_abs,calendar_corr_col,calendar_corr_signed,signed_state_corr_abs,signed_state_corr_col,signed_state_corr_signed,top_target_state,top_target_state_corr_abs,top_target_state_col,top_target_state_corr_signed,state_corr_dominance,state_enrich_dominance,residual_corr_dominance,row_l2_q80,row_l2_max,row_l2_entropy,row_l1_mean,lifestyle_state_score,direct_bad_poscos_sum,e347_gate,e347_rank_score,selected_uploadsafe_file
e344_nullsafe_top5,e344,submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_e131968c.csv,analysis_outputs/submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_e131968c.csv,strict and movement-null-safe neighborhood row,-0.0002490491022177,-5.011627886457851e-05,0.0146711325183864,0.0003288674816135,1.1627886457850705e-07,cellveto,0.1,,0.4416701749740641,4.638905725690548,250,834,0.8327464020411297,2.2302075684716782,0.48076156325406,1.024732500094805,0.2208996174290743,0.2282819792681873,0.0492103079404908,1.1189028484412362,0.2411997386031023,2.0191604985231315e-10,4.352665516223923e-11,0.0367808290589347,0.0079287726963779,1.5378992935903555e-10,3.3152199775758373e-11,-0.0048703758933534,0.0,-0.0179290169848024,0.0,0.0300483423979533,0.0300483423979533,-0.0147693064711779,0.0,-0.0031103831584249,0.0,-0.0102843674840054,0.0,-0.0104736439655289,0.0,-0.0133789021127723,0.0,-0.0061163683476579,0.0,-0.0181624092673991,0.0,-0.0576822448908816,0.0,-0.051670851853012,0.0,0.0069149948349043,0.0192721719240686,0.0078552331087995,0.0300483423979533,0.0,0.0019939034154515,0.0092650749161132,0.0158821753798603,0.6160714285714286,0.0013142302615316,0.008974142050476,0.0158706610234979,0.5625,0.0081698933283266,0.0301659640204994,0.051670851853012,0.5,0.0,0.0,0.051670851853012,0.4464285714285714,0.0,0.0014267659730077,0.0121377843419658,0.5892857142857143,0.0,7.265325059811109e-06,0.0576822448908816,0.5089285714285714,0.0,0.0,0.0181624092673991,0.4732142857142857,0.5280612244897959,0.0448185703416572,,0.4323298612777804,rs01_Q1_jepa_resid_dateblock,0.4323298612777804,0.8525842069414464,rs01_Q1_jepa_resid_dateblock,0.8525842069414464,0.4323298612777804,rs01_Q1_jepa_resid_dateblock,0.4323298612777804,0.0532132631570117,subject_order,-0.0532132631570117,0.4057520280324484,rs01_Q1_jepa_resid_dateblock,-0.4057520280324484,Q1,0.5582846445543129,rs01_Q1_jepa_resid_dateblock,0.5582846445543129,1.0,1.0,1.0,0.013174531583273053,0.030970513427761304,0.8370786451518463,0.00265080327182317,1.0,0.0,True,3.291274711467938,analysis_outputs/submission_e347_stateful_counteraxis_lifestyle_e344_nullsafe_top5_e131968c_uploadsafe.csv
e344_nullsafe_top3,e344,submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_bdadf4e2.csv,analysis_outputs/submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_bdadf4e2.csv,strict and movement-null-safe neighborhood row,-0.0002497195224705,-5.018126641484368e-05,0.0146974855620184,0.0003025144379815,1.8126641484367425e-07,cellveto,0.1,,0.4423696599076511,4.581587125942855,108,136,0.8231828191129401,2.226072646794957,0.4858736908416562,1.0247325000000038,0.2236632136050229,0.2282819791478912,0.0498259604963558,1.1025000000000027,0.2406371350567465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047129670819776,0.0,-0.0176699046921242,0.0,0.0301096588080394,0.0301096588080394,-0.0148771404053385,0.0,-0.0031966992232513,0.0,-0.0102514554546157,0.0,-0.0104728048832583,0.0,-0.0133145791551247,0.0,-0.0061066970076458,0.0,-0.018133690453996,0.0,-0.0575910364193444,0.0,-0.056829554807114,0.0,0.0069291055187292,0.0196828310710614,0.0078712624354173,0.0301096588080394,0.0,0.0011718099742885,0.0081853328818237,0.0127537255523321,0.5446428571428571,0.0007252678223338,0.0080457934436205,0.0131035029720982,0.5178571428571429,0.0042613291704122,0.027289458482793,0.056829554807114,0.4553571428571428,0.0,0.0044384973821188,0.056829554807114,0.5714285714285714,0.0,0.0001156004232574,0.0194689523496147,0.5,0.0,0.0,0.0575910364193444,0.4553571428571428,0.0,0.0,0.018133690453996,0.375,0.4885204081632653,0.044910026762186,,0.4709415629854842,rs01_Q1_jepa_resid_dateblock,0.4709415629854842,0.853817025424279,rs01_Q1_jepa_resid_dateblock,0.853817025424279,0.4709415629854842,rs01_Q1_jepa_resid_dateblock,0.4709415629854842,0.06655489062452727,subject_order,-0.06655489062452727,0.48218024099006185,rs01_Q1_jepa_resid_dateblock,-0.48218024099006185,Q1,0.7042698242753059,rs01_Q1_jepa_resid_dateblock,0.7042698242753059,1.0,1.0,1.0,0.013228756555322763,0.030914218873706455,0.8293136257939475,0.0026180497862530595,1.0,0.0,True,3.2106846760690546,
e344_nullsafe_top6,e344,submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9fdf1eb9.csv,analysis_outputs/submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_9fdf1eb9.csv,strict and movement-null-safe neighborhood row,-0.0002496450485156,-5.0106014816578314e-05,0.0146817231410287,0.0003182768589712,1.0601481657831163e-07,cellveto,0.1,,0.441697357827304,4.645835725690548,250,834,0.8328216037417008,2.2302075684716782,0.4800444312179601,1.031662500094805,0.2220617690784231,0.2282819792681873,0.0491369029700693,1.1189028484412362,0.2408399509809796,2.0191604985231315e-10,4.346172826036747e-11,0.0367808290589347,0.0079169456757879,1.5378992935903555e-10,3.310274801766553e-11,-0.004854249809202,0.0,-0.017794821350207,0.0,0.0300474600900015,0.0300474600900015,-0.0147683975413798,0.0,-0.0029700045544406,0.0,-0.0102837345654538,0.0,-0.0104729993985607,0.0,-0.0133792453107654,0.0,-0.0061159919353018,0.0,-0.0181612915199259,0.0,-0.0576786950213394,0.0,-0.0516676719344141,0.0,0.0069147917902622,0.0192381218626731,0.0078550024559886,0.0300474600900015,0.0,0.0009257143655877,0.0073345082964189,0.0123233300724109,0.5267857142857143,0.0001466589567858,0.0074535930355259,0.0127394728058267,0.4732142857142857,0.001064710294282,0.026134257713136,0.0516676719344141,0.4464285714285714,0.0,0.0,0.0516676719344141,0.4285714285714285,0.0,0.0,0.0114307450724736,0.4642857142857143,0.0,7.2648810596643725e-06,0.0576786950213394,0.5178571428571429,0.0,3.581852159370268e-13,0.0181612915199259,0.5178571428571429,0.4821428571428571,0.0448172543362525,,0.43239283828541253,rs01_Q1_jepa_resid_dateblock,0.43239283828541253,0.8525842069414464,rs01_Q1_jepa_resid_dateblock,0.8525842069414464,0.43239283828541253,rs01_Q1_jepa_resid_dateblock,0.43239283828541253,0.05308766596729332,subject_order,-0.05308766596729332,0.4084631114097825,rs01_Q1_jepa_resid_dateblock,-0.4084631114097825,Q1,0.5582846445543129,rs01_Q1_jepa_resid_dateblock,0.5582846445543129,1.0,1.0,1.0,0.013174531583273053,0.030970513427761304,0.8370820646143299,0.00265476327182317,1.0,0.0,True,3.1991761072140497,
e344_nullsafe_top4,e344,submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_1860f60a.csv,analysis_outputs/submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_1860f60a.csv,strict and movement-null-safe neighborhood row,-0.0002503154716311,-5.017100584605437e-05,0.0147080761846608,0.0002919238153392,1.710058460543693e-07,cellveto,0.1,,0.4423967997813851,4.588517125942854,108,136,0.823269549164726,2.226072646794957,0.4851398797682499,1.031662500000003,0.2248357087231729,0.2282819791478912,0.049750708754505,1.1025000000000027,0.2402737027538541,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046968766234035,0.0,-0.0175359388623378,0.0,0.0301087770526831,0.0301087770526831,-0.0148762277321177,0.0,-0.0030565375687585,0.0,-0.0102508265549339,0.0,-0.0104721624043743,0.0,-0.0133149270563356,0.0,-0.0061063223779337,0.0,-0.0181325780000418,0.0,-0.0575875033615615,0.0,-0.0568260684631742,0.0,0.0069289026012553,0.0196488115232513,0.0078710319270659,0.0301087770526831,0.0,0.0015959609634985,0.0072998741795619,0.0141781139381206,0.5089285714285714,0.0008527476586053,0.0070863919056236,0.0143863591043299,0.4642857142857143,0.004023102752999,0.0251565725382824,0.0568260684631742,0.4375,0.0,9.98465266098766e-05,0.0568260684631742,0.5,0.0,0.0004362934132517,0.0090536043849681,0.5357142857142857,0.0,3.7250423747120066e-05,0.0575875033615615,0.5,0.0,0.0,0.0181325780000418,0.375,0.4744897959183673,0.0449087115810045,,0.4709415629854842,rs01_Q1_jepa_resid_dateblock,0.4709415629854842,0.853817025424279,rs01_Q1_jepa_resid_dateblock,0.853817025424279,0.4709415629854842,rs01_Q1_jepa_resid_dateblock,0.4709415629854842,0.06655489062452727,subject_order,-0.06655489062452727,0.4844303572309915,rs01_Q1_jepa_resid_dateblock,-0.4844303572309915,Q1,0.7042698242753059,rs01_Q1_jepa_resid_dateblock,0.7042698242753059,1.0,1.0,1.0,0.013228756555322763,0.030914218873706455,0.8293174043772286,0.0026220097862530594,1.0,0.0,False,3.1823615772562244,
e345_nullsafe_top6,e345,submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,analysis_outputs/submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_45_q1s1_counter_20f213b3.csv,strict and movement-null-safe neighborhood row,-0.0002480507395766,-5.163148529846474e-05,0.0146439782717327,0.0003560217282672,1.6314852984647358e-06,q1s1_counter,0.105,0.45,0.4468647530017678,4.66974117236192,107,135,0.8228780170212864,2.2333684124377964,0.4782638544627725,1.038592500000004,0.2224090076226792,0.19605525992412,0.0419841812827743,1.2017250000000002,0.2573429566315597,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041511931414387,0.0,-0.015110692733557,0.0,0.0340842667472965,0.0340842667472965,-0.0144924613827883,0.0,-0.0028634617569759,0.0,-0.0101929249226649,0.0,-0.0104118779434018,0.0,-0.0138575955435027,0.0,-0.006066332973517,0.0,-0.0179512803932706,0.0,-0.0458583900096839,0.0,-0.0527458404679597,0.0,0.0078437780489719,0.0193562397509932,0.0089103038396139,0.0340842667472965,0.0,0.0011439328461298,0.008817285246232,0.0153061150560671,0.5625,0.0007947709402864,0.0091192637402763,0.0156856750539134,0.5178571428571429,0.0028642491998367,0.0283888385767199,0.0527458404679597,0.3928571428571428,0.0,0.0002502750044585,0.0527458404679597,0.5,0.0,0.0007489300375538,0.0191610369144927,0.5625,0.0,0.0,0.0458583900096839,0.4464285714285714,0.0,0.0,0.0179512803932706,0.375,0.4795918367346939,0.0508383486358823,,0.47311580783427365,rs01_Q1_jepa_resid_dateblock,0.47311580783427365,0.8330926543902464,rs01_Q1_jepa_resid_dateblock,0.8330926543902464,0.47311580783427365,rs01_Q1_jepa_resid_dateblock,0.47311580783427365,0.06896533784705074,subject_order,-0.06896533784705074,0.47988045349769504,rs01_Q1_jepa_resid_dateblock,-0.47988045349769504,Q1,0.7042922879339333,rs01_Q1_jepa_resid_dateblock,0.7042922879339333,1.0,1.0,1.0,0.013890194383088653,0.03120298749433188,0.8291528303743527,0.002668423527063955,1.0,0.0,False,3.136332215615712,
e344_nullsafe_top2,e344,submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,analysis_outputs/submission_e344_counteraxis_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_10_cellveto_8de06933.csv,strict and movement-null-safe neighborhood row,-0.0002457578448317,-5.350930631163162e-05,0.014839096175915,0.0001609038240849,3.5093063116316208e-06,cellveto,0.1,,0.4411626660710696,4.548931068742438,107,135,0.8213690467358858,2.226072646794957,0.4893617012776301,1.0247325000000038,0.225268856466332,0.1956259219474746,0.0430048112383274,1.1025000000000027,0.2423646310174906,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054068886474381,0.0,-0.0144561863155226,0.0,0.0342803312914407,0.0342803312914407,-0.0149178433436337,0.0,-0.0041328566274193,0.0,-0.01027950280427,0.0,-0.010501457831293,0.0,-0.0139425936363866,0.0,-0.0061234045539024,0.0,-0.0181833031123095,0.0,-0.0463708443217339,0.0,-0.0569850369586071,0.0,0.0078888981854542,0.0200442990031177,0.0089615590029845,0.0342803312914407,0.0,0.0010677702810994,0.0082783072238646,0.0147046279199383,0.5446428571428571,0.0005255966838379,0.007724099209069,0.0164460482020302,0.4553571428571428,0.0045886050941961,0.0281279851355308,0.0569850369586071,0.3660714285714285,0.0,0.0032664642288943,0.0569850369586071,0.5625,0.0,0.0009782984964461,0.0120842384218406,0.5892857142857143,0.0,0.0,0.0463708443217339,0.4732142857142857,0.0,0.0,0.0181833031123095,0.375,0.4808673469387755,0.0511307884798795,,0.4774198397495971,rs01_Q1_jepa_resid_dateblock,0.4774198397495971,0.853817025424279,rs01_Q1_jepa_resid_dateblock,0.853817025424279,0.4774198397495971,rs01_Q1_jepa_resid_dateblock,0.4774198397495971,0.07242949514929191,subject_order,-0.07242949514929191,0.4780163608911212,rs01_Q1_jepa_resid_dateblock,-0.4780163608911212,Q1,0.7042698242753059,rs01_Q1_jepa_resid_dateblock,0.7042698242753059,1.0,1.0,1.0,0.013228756555322763,0.030914218873706455,0.8275069300633385,0.0025993891821385357,1.0,0.0,False,3.1329587109925123,
e345_nullsafe_top3,e345,submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,analysis_outputs/submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_joint_cellveto_61d91c4c.csv,strict and movement-null-safe neighborhood row,-0.0002465802797464,-5.188773301777056e-05,0.0146558258772986,0.0003441741227014,1.8877330177705573e-06,joint_cellveto,0.105,0.35,0.446027666807105,4.63066162055218,107,135,0.8222820826037436,2.229720529616376,0.4815123004712257,1.0254255000000034,0.2214425462332757,0.1958405909357993,0.0422921402994685,1.1796750000000016,0.254753012995814,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044955399692585,0.0,-0.014555723399017,0.0,0.0342893062709992,0.0342893062709992,-0.0147593090936317,0.0,-0.0036689169249689,0.0,-0.0101897173845946,0.0,-0.0104091663936676,0.0,-0.0138471833319458,0.0,-0.0060671660830057,0.0,-0.0179849706105205,0.0,-0.0459047571273069,0.0,-0.0545992034202134,0.0,0.0078909635884794,0.0195820918550528,0.0089639052407784,0.0342893062709992,0.0,0.0008892860867566,0.0091362561070292,0.0165156474426942,0.5803571428571429,0.0002293497956812,0.0093807092578758,0.0183115502578313,0.5267857142857143,0.0012506907457829,0.0294089761479893,0.0545992034202134,0.4107142857142857,0.0,0.0,0.0545992034202134,0.4732142857142857,0.0,0.0004128627165424,0.0112831988430183,0.5357142857142857,0.0,0.0,0.0459047571273069,0.4732142857142857,0.0,0.0,0.0179849706105205,0.3482142857142857,0.4783163265306122,0.0511441751002572,,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.8330926543902464,rs01_Q1_jepa_resid_dateblock,0.8330926543902464,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.06913491324746715,subject_order,-0.06913491324746715,0.47770747791984347,rs01_Q1_jepa_resid_dateblock,-0.47770747791984347,Q1,0.7043023046511596,rs01_Q1_jepa_resid_dateblock,0.7043023046511596,1.0,1.0,1.0,0.013890194383088653,0.03120298749433188,0.8285743322827427,0.0026460923546012456,1.0,0.0,False,3.130682988143959,
e345_nullsafe_top1,e345,submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_q1q2s1_counter_61d91c4c.csv,analysis_outputs/submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_q1q2s1_counter_61d91c4c.csv,strict and movement-null-safe neighborhood row,-0.0002465802797464,-5.188773301777247e-05,0.0146558258772985,0.0003441741227014,1.887733017772468e-06,q1q2s1_counter,0.105,0.35,0.4460276668071048,4.630661620552176,107,135,0.8222820826037436,2.229720529616376,0.4815123004712262,1.0254255000000034,0.221442546233276,0.1958405909357951,0.0422921402994676,1.1796750000000016,0.2547530129958142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044955399692588,0.0,-0.0145557233990169,0.0,0.0342893062709995,0.0342893062709995,-0.0147593090936317,0.0,-0.0036689169249689,0.0,-0.0101897173845946,0.0,-0.0104091663936676,0.0,-0.0138471833319458,0.0,-0.0060671660830057,0.0,-0.0179849706105195,0.0,-0.0459047571273063,0.0,-0.0545992034202134,0.0,0.0078909635884795,0.0195820918550529,0.0089639052407785,0.0342893062709995,0.0,0.0020956181987091,0.008025938085655,0.0126769719351476,0.5089285714285714,0.0007704710096332,0.0081385078826449,0.014016847889422,0.4464285714285714,0.0054535953474793,0.0271028804257465,0.0545992034202134,0.3839285714285714,0.0,0.0,0.0545992034202134,0.4732142857142857,0.0,0.0005655599629466,0.0067237934818632,0.5357142857142857,0.0,0.0007650859479871,0.0459047571273063,0.5178571428571429,0.0,0.0,0.0179849706105195,0.4017857142857143,0.4668367346938775,0.0511441751002576,,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.8330926543902464,rs01_Q1_jepa_resid_dateblock,0.8330926543902464,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.06913491324746715,subject_order,-0.06913491324746715,0.47770747791984347,rs01_Q1_jepa_resid_dateblock,-0.47770747791984347,Q1,0.7043023046511596,rs01_Q1_jepa_resid_dateblock,0.7043023046511596,1.0,1.0,1.0,0.013890194383088653,0.03120298749433188,0.8285743322827427,0.0026460923546012434,1.0,0.0,False,3.107723804470489,
E345_upload,e345,submission_e345_counterrefine_lifestyle_61d91c4c_uploadsafe.csv,analysis_outputs/submission_e345_counterrefine_lifestyle_61d91c4c_uploadsafe.csv,refined bad-axis-margin upload-safe candidate,-0.0002465802797464,-5.188773301777247e-05,0.0146558258772985,0.0003441741227014,1.887733017772468e-06,q1q2s1_counter,0.105,0.35,0.4460276668071048,4.630661620552176,107,135,0.8222820826037436,2.229720529616376,0.4815123004712262,1.0254255000000034,0.221442546233276,0.1958405909357951,0.0422921402994676,1.1796750000000016,0.2547530129958142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044955399692588,0.0,-0.0145557233990169,0.0,0.0342893062709995,0.0342893062709995,-0.0147593090936317,0.0,-0.0036689169249689,0.0,-0.0101897173845946,0.0,-0.0104091663936676,0.0,-0.0138471833319458,0.0,-0.0060671660830057,0.0,-0.0179849706105195,0.0,-0.0459047571273063,0.0,-0.0545992034202134,0.0,0.0078909635884795,0.0195820918550529,0.0089639052407785,0.0342893062709995,0.0,0.0008735601223135,0.0075560807215299,0.012717251197064,0.4553571428571428,0.0004972386795422,0.0072857127127487,0.0132541143061424,0.4196428571428571,0.0022458823227621,0.0264751846570029,0.0545992034202134,0.3482142857142857,0.0,0.0017505158727967,0.0545992034202134,0.5446428571428571,0.0,0.000903709317776,0.0142500234485935,0.5982142857142857,0.0,0.0003086683226927,0.0459047571273063,0.5,0.0,0.0,0.0179849706105195,0.3660714285714285,0.4617346938775509,0.0511441751002576,submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_q1q2s1_counter_61d91c4c.csv,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.8330926543902464,rs01_Q1_jepa_resid_dateblock,0.8330926543902464,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.06913491324746715,subject_order,-0.06913491324746715,0.47770747791984347,rs01_Q1_jepa_resid_dateblock,-0.47770747791984347,Q1,0.7043023046511596,rs01_Q1_jepa_resid_dateblock,0.7043023046511596,1.0,1.0,1.0,0.013890194383088653,0.03120298749433188,0.8285743322827427,0.0026460923546012434,1.0,0.0,False,3.0975197228378355,
e345_nullsafe_top4,e345,submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_preserve_q2_cellve_61d91c4c.csv,analysis_outputs/submission_e345_counterrefine_e342_submission_e342_signtransfer_q2_su__ctr_submission_e315null_submission_e31__w0_105_v0_35_preserve_q2_cellve_61d91c4c.csv,strict and movement-null-safe neighborhood row,-0.0002465802797464,-5.188773301777056e-05,0.0146558258772986,0.0003441741227014,1.8877330177705573e-06,preserve_q2_cellveto,0.105,0.35,0.446027666807105,4.63066162055218,107,135,0.8222820826037436,2.229720529616376,0.4815123004712257,1.0254255000000034,0.2214425462332757,0.1958405909357993,0.0422921402994685,1.1796750000000016,0.254753012995814,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044955399692585,0.0,-0.014555723399017,0.0,0.0342893062709992,0.0342893062709992,-0.0147593090936317,0.0,-0.0036689169249689,0.0,-0.0101897173845946,0.0,-0.0104091663936676,0.0,-0.0138471833319458,0.0,-0.0060671660830057,0.0,-0.0179849706105205,0.0,-0.0459047571273069,0.0,-0.0545992034202134,0.0,0.0078909635884794,0.0195820918550528,0.0089639052407784,0.0342893062709992,0.0,0.0017590760791441,0.0072706846984001,0.0146591556263798,0.4821428571428571,0.0010186007863647,0.0073610356895491,0.0159844939175976,0.4196428571428571,0.0038950860977357,0.0262224879778427,0.0545992034202134,0.3035714285714285,0.0,0.0012494150695421,0.0545992034202134,0.5446428571428571,0.0,0.0014695554653396,0.0181193079299147,0.5535714285714286,0.0,0.0,0.0459047571273069,0.4642857142857143,0.0,0.0,0.0179849706105205,0.4107142857142857,0.4540816326530613,0.0511441751002572,,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.8330926543902464,rs01_Q1_jepa_resid_dateblock,0.8330926543902464,0.47306056966054144,rs01_Q1_jepa_resid_dateblock,0.47306056966054144,0.06913491324746715,subject_order,-0.06913491324746715,0.47770747791984347,rs01_Q1_jepa_resid_dateblock,-0.47770747791984347,Q1,0.7043023046511596,rs01_Q1_jepa_resid_dateblock,0.7043023046511596,1.0,1.0,1.0,0.013890194383088653,0.03120298749433188,0.8285743322827427,0.0026460923546012456,1.0,0.0,False,3.0822136003888563,
