scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_origin,top_file,top_score,generated_gated_count,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees,e365_rank,e365_score,top_beats_e365,top_is_e365,best_generated_variant,best_generated_family,best_generated_rank,best_generated_score
anatomy__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,anatomy,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.804534534534534,23,0.8881118881118882,0.8741258741258742,1.0,0.9071817764981586,7.0,4.454954954954954,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.804534534534534
anatomy__drop_submission_e95_hardtail_541e3973_csv,anatomy,submission_e95_hardtail_541e3973.csv,12,18,201,e362_scale_g1.06_q11.08_q20.90_q30.00_s10.70,target_scale,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_70_e42abfdd.csv,4.832402402402402,23,0.9300699300699302,0.9300699300699302,1.0,0.9422080999150758,15.0,4.1604204204204205,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,3.0,4.552882882882883
anatomy__drop_submission_e101_q2s3tail_177569bc_csv,anatomy,submission_e101_q2s3tail_177569bc.csv,12,18,201,e362_scale_g1.06_q11.08_q20.90_q30.00_s10.70,target_scale,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_70_e42abfdd.csv,4.833093093093093,23,0.8951048951048951,0.9300699300699302,1.0,0.9632238939652261,17.0,4.118738738738738,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,3.0,4.5070570570570565
anatomy__drop_submission_e176_abl_q2_to0p75_91e49725_csv,anatomy,submission_e176_abl_q2_to0p75_91e49725.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.812732732732733,23,0.9090909090909092,0.9440559440559443,1.0,0.9842396880153765,7.0,4.470930930930931,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.812732732732733
anatomy__drop_submission_e216_maskfam_jepa_s2_rank_e154_,anatomy,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.8203303303303295,23,0.8881118881118882,0.8951048951048951,1.0,0.9211923058649254,7.0,4.499459459459459,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.8203303303303295
anatomy__drop_submission_e247_featnn1_nn_smooth_sum_top3,anatomy,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.8096996996997,23,0.9020979020979022,0.8881118881118882,1.0,0.9422080999150758,7.0,4.48039039039039,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.8096996996997
anatomy__drop_submission_e256_featnn1_top50_amp_then_smo,anatomy,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.826216216216216,23,0.8671328671328673,0.9090909090909092,1.0,0.9141870411815418,7.0,4.494204204204204,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.826216216216216
anatomy__drop_submission_e267_humansocial_tail_balanced_,anatomy,submission_e267_humansocial_tail_balanced_2936100f.csv,12,18,201,e362_scale_g1.06_q11.08_q20.90_q30.00_s10.70,target_scale,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_70_e42abfdd.csv,4.832192192192192,23,0.9440559440559443,0.9790209790209792,1.0,0.9842396880153765,9.0,4.4787387387387385,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,3.0,4.801681681681681
anatomy__drop_submission_e323_5508f966_uploadsafe_csv,anatomy,submission_e323_5508f966_uploadsafe.csv,12,18,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.769459459459459,23,0.8881118881118882,0.8811188811188813,1.0,0.9772344233319931,9.0,4.423183183183182,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.769459459459459
bad_good__none,bad_good,none,13,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.567717717717717,23,0.8681318681318682,0.9285714285714285,1.0,0.9972489631508746,67.0,3.6721321321321323,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.567717717717717
bad_good__drop_submission_hybrid_0p578_logit_after_subjec,bad_good,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.559969969969969,23,0.8321678321678322,0.9300699300699302,1.0,0.9720279720279721,76.0,3.557777777777778,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.559969969969969
bad_good__drop_submission_hybrid_0p567_foldsafe_stage2_q1,bad_good,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.55042042042042,23,0.965034965034965,0.9860139860139862,1.0,0.9754446010932804,32.0,4.253393393393393,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.55042042042042
bad_good__drop_submission_ordinal_q_constraints_ambnext_Q,bad_good,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.567927927927928,23,0.8111888111888113,0.8601398601398602,1.0,0.9860139860139862,32.0,4.135675675675675,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.567927927927928
bad_good__drop_submission_mixmin_0c916bb4_csv,bad_good,submission_mixmin_0c916bb4.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.571861861861861,23,0.8811188811188813,0.9440559440559443,1.0,0.9894797752097304,71.0,3.6063063063063066,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.571861861861861
bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,bad_good,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.567027027027026,23,0.9090909090909092,0.965034965034965,1.0,0.99124495269876,74.0,3.569249249249249,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.567027027027026
bad_good__drop_submission_e95_hardtail_541e3973_csv,bad_good,submission_e95_hardtail_541e3973.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.573933933933934,23,0.9230769230769231,0.9440559440559443,1.0,0.9894797752097304,74.0,3.5632132132132135,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.573933933933934
bad_good__drop_submission_e101_q2s3tail_177569bc_csv,bad_good,submission_e101_q2s3tail_177569bc.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.569099099099099,23,0.9230769230769231,0.9160839160839163,1.0,0.9894797752097304,74.0,3.5763663663663663,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.569099099099099
bad_good__drop_submission_e176_abl_q2_to0p75_91e49725_csv,bad_good,submission_e176_abl_q2_to0p75_91e49725.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.56978978978979,23,0.8881118881118882,0.9020979020979022,1.0,0.9824621881515054,73.0,3.583813813813814,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.56978978978979
bad_good__drop_submission_e216_maskfam_jepa_s2_rank_e154_,bad_good,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.574384384384383,23,0.9090909090909092,0.9300699300699302,1.0,0.9842396880153765,57.0,3.7987687687687686,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.574384384384383
bad_good__drop_submission_e247_featnn1_nn_smooth_sum_top3,bad_good,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.573213213213212,23,0.8391608391608393,0.9160839160839163,1.0,0.9281975705483089,65.0,3.7028228228228226,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.573213213213212
bad_good__drop_submission_e256_featnn1_top50_amp_then_smo,bad_good,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.5770870870870874,23,0.8321678321678322,0.9160839160839163,1.0,0.9842396880153765,65.0,3.702102102102102,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.5770870870870874
bad_good__drop_submission_e267_humansocial_tail_balanced_,bad_good,submission_e267_humansocial_tail_balanced_2936100f.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.521171171171171,23,0.9300699300699302,0.965034965034965,1.0,0.9842396880153765,92.0,3.485975975975976,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.521171171171171
bad_good__drop_submission_e323_5508f966_uploadsafe_csv,bad_good,submission_e323_5508f966_uploadsafe.csv,12,38,201,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,4.8203303303303295,23,0.965034965034965,0.9720279720279721,1.0,0.99124495269876,31.0,4.0545045045045045,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,4.8203303303303295
compact__none,compact,none,13,20,49,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.528738738738739,23,0.9835164835164836,0.9945054945054945,1.0,0.9711150865094875,8.0,5.075255255255255,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.528738738738739
compact__drop_submission_hybrid_0p578_logit_after_subjec,compact,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,20,68,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.507957957957957,23,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,9.0,5.026036036036035,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.507957957957957
compact__drop_submission_hybrid_0p567_foldsafe_stage2_q1,compact,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,20,91,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.3202102102102105,23,0.9790209790209792,0.9790209790209792,1.0,0.9632238939652261,12.0,4.883633633633633,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.3202102102102105
compact__drop_submission_ordinal_q_constraints_ambnext_Q,compact,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,20,51,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.520270270270269,23,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,8.0,5.055585585585585,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.520270270270269
compact__drop_submission_mixmin_0c916bb4_csv,compact,submission_mixmin_0c916bb4.csv,12,20,88,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.547657657657658,23,0.9860139860139862,1.0,1.0,0.99124495269876,10.0,5.041081081081081,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.547657657657658
compact__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,compact,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,20,46,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.4924924924924925,23,0.965034965034965,0.9930069930069931,1.0,0.9702291586486097,7.0,5.077297297297297,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.4924924924924925
compact__drop_submission_e95_hardtail_541e3973_csv,compact,submission_e95_hardtail_541e3973.csv,12,20,52,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.526666666666666,23,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,8.0,5.068378378378378,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.526666666666666
compact__drop_submission_e101_q2s3tail_177569bc_csv,compact,submission_e101_q2s3tail_177569bc.csv,12,20,51,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.528048048048048,23,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,8.0,5.074564564564564,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.528048048048048
compact__drop_submission_e176_abl_q2_to0p75_91e49725_csv,compact,submission_e176_abl_q2_to0p75_91e49725.csv,12,20,50,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.528738738738739,23,0.9860139860139862,1.0,1.0,0.9842396880153765,8.0,5.074564564564564,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.528738738738739
compact__drop_submission_e216_maskfam_jepa_s2_rank_e154_,compact,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,20,52,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.496336336336337,23,0.9930069930069931,0.9930069930069931,1.0,0.9720279720279721,7.0,5.066216216216215,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.496336336336337
compact__drop_submission_e247_featnn1_nn_smooth_sum_top3,compact,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,20,49,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.526906906906906,23,0.9860139860139862,0.9930069930069931,1.0,0.9562186292818428,7.0,5.082612612612612,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.526906906906906
compact__drop_submission_e256_featnn1_top50_amp_then_smo,compact,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,20,52,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.56042042042042,23,0.9720279720279721,0.9930069930069931,1.0,0.9842396880153765,14.0,5.039969969969969,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.56042042042042
compact__drop_submission_e267_humansocial_tail_balanced_,compact,submission_e267_humansocial_tail_balanced_2936100f.csv,12,20,80,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.558618618618618,23,0.9860139860139862,0.9930069930069931,1.0,0.9702291586486097,16.0,5.019309309309309,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.558618618618618
compact__drop_submission_e323_5508f966_uploadsafe_csv,compact,submission_e323_5508f966_uploadsafe.csv,12,20,45,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,e366_generated,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,5.501231231231231,23,0.9720279720279721,0.9790209790209792,1.0,0.9702291586486097,7.0,5.090060060060059,True,False,e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,1.0,5.501231231231231
