candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,q3_dropped_cells
e250_top21,e251_e237_e250_cellset,generated,actual_vs_e95,e250_top21,submission_e95_hardtail_541e3973.csv,Q3,241,241,Q3,-0.00011468435936221468,-0.00014229782293966617,-0.0001044154147910193,-9.733984035595856e-05,0.00018206683632701073,-0.002415074980623322,0.0018503561942359613,0.004265431174859283,7.473764929588622e-05,0.0003174707717972948,0.0005588251715331598,0.0012004582548020616,0.47453497561372443,0.4606897809488164,0.006776950521082355,0.030973047950223025,0.13079088626780067,1.8593199758394598,1,1,2,0.6516812729435728,2.7682133253638126,0.017521710287202518,0.074428764357631,False,21
e250_top21,e251_e237_e250_cellset,generated,actual_vs_e95,e250_top21,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675085,-0.0006402965859643858,-0.00043501573100234977,-0.0005259687683357901,-0.00043772381883248326,-0.0024662813247333247,0.0012396727099376684,0.003705954034670993,9.673998182827695e-05,0.00042022968017634503,0.000761116052846303,0.0016101638684489807,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949466,0.7873002760729274,0.026103934620674625,0.1133931171959752,False,21
e250_top21,e251_e237_e250_cellset,generated,actual_vs_e95,e250_top21,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,21
e250_top21,e251_e237_e250_cellset,generated,actual_vs_e95,e250_top21,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,21
shared_intersection,e251_e237_e250_cellset,generated,graft_vs_e154,shared_intersection,submission_e154_s3repair_9f2e2e73.csv,Q3,235,235,Q3,-8.355620592527218e-05,-0.00011791229117887232,-7.527183186206495e-05,-5.748449473487927e-05,0.00022622942160407884,-0.0023608750871937957,0.0018359711959220085,0.004196846283115804,8.814970509269118e-05,0.00034897656754259953,0.0006026617390598126,0.0012272875844966196,0.4783160850037759,0.45737376886298386,0.00684435104266822,0.03125311061894748,0.15426198391220963,1.8448652914922692,1,1,1,1.0549749610642585,4.176548751563755,0.021003796457192962,0.08315209659847582,False,15
shared_intersection,e251_e237_e250_cellset,generated,graft_vs_e154,shared_intersection,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,15
shared_intersection,e251_e237_e250_cellset,generated,actual_vs_e95,shared_intersection,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,15
shared_intersection,e251_e237_e250_cellset,generated,actual_vs_e95,shared_intersection,submission_e95_hardtail_541e3973.csv,Q3,242,242,Q3,-8.502373707947677e-05,-0.00012657419948976673,-8.461589706017811e-05,-4.388111468848547e-05,0.0002460021923744348,-0.002561819938275746,0.001985112319878863,0.004546932258154609,7.830084452423083e-05,0.00033973601365598204,0.0006001484558004328,0.001272825756649576,0.47378564628850883,0.4552819218376727,0.007229727517704381,0.03288070847839078,0.13702647791740413,1.9947289079440356,1,1,2,0.9209292276936538,3.995778418189387,0.017220587437563793,0.07471763254152049,False,15
shared_intersection,e251_e237_e250_cellset,generated,actual_vs_e95,shared_intersection,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,15
shared_intersection,e251_e237_e250_cellset,generated,actual_vs_e95,shared_intersection,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,15
shared_intersection,e251_e237_e250_cellset,generated,actual_vs_e95,shared_intersection,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,15
union_e237_e250,e251_e237_e250_cellset,generated,graft_vs_e154,union_e237_e250,submission_e154_s3repair_9f2e2e73.csv,Q3,219,219,Q3,-0.00014764350014478657,-0.00016564660038166407,-0.00012360784760237826,-0.00015367605245031725,4.128316026166169e-05,-0.0019892069769601676,0.0014946322054473305,0.003483839182407498,7.473764929588622e-05,0.0003035585798485587,0.0005271641254585448,0.0010581338588416785,0.4842231586518067,0.4713982533651932,0.005967796818489816,0.027838897576315625,0.13079088626780067,1.501872733897431,1,1,3,0.5062034510330272,2.0560240007238657,0.021452669133894684,0.0871333502939666,False,31
union_e237_e250,e251_e237_e250_cellset,generated,graft_vs_e154,union_e237_e250,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,31
union_e237_e250,e251_e237_e250_cellset,generated,actual_vs_e95,union_e237_e250,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,31
union_e237_e250,e251_e237_e250_cellset,generated,actual_vs_e95,union_e237_e250,submission_e95_hardtail_541e3973.csv,Q3,237,237,Q3,-0.00014911103129899113,-0.00017430850869255848,-0.0001329519128004914,-0.00014007267240392346,6.10559310320176e-05,-0.0022107621165761626,0.0016643836179382298,0.0038751457345143937,7.473764929588622e-05,0.00030457253046853154,0.0005428592072163202,0.001129068059103592,0.47511841846974406,0.46798101890340277,0.006184324464808518,0.028613945297047208,0.13079088626780067,1.6724464824300036,1,1,3,0.5012214632599882,2.042588853522283,0.019286409961366737,0.07859640677660822,False,31
union_e237_e250,e251_e237_e250_cellset,generated,actual_vs_e95,union_e237_e250,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,31
union_e237_e250,e251_e237_e250_cellset,generated,actual_vs_e95,union_e237_e250,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,31
union_e237_e250,e251_e237_e250_cellset,generated,actual_vs_e95,union_e237_e250,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,31
e237_only,e251_e237_e250_cellset,generated,graft_vs_e154,e237_only,submission_e154_s3repair_9f2e2e73.csv,Q3,240,240,Q3,-0.00014679804205062764,-0.00020764411256915419,-0.0001531899499123738,-7.956006367035483e-05,0.00016145453630734738,-0.002680417997411853,0.0020189029277481205,0.004699320925159973,9.833848841696186e-05,0.0004460258387896716,0.0008092817886116829,0.001535487764895556,0.48045418876177176,0.46085402641979034,0.0074735405659759465,0.03426588174595814,0.17209235472968332,2.0286832095010996,1,1,2,0.6698896459603114,3.038363676784234,0.020926106129603023,0.09491282802195258,False,10
e237_only,e251_e237_e250_cellset,generated,graft_vs_e154,e237_only,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,10
e237_only,e251_e237_e250_cellset,generated,actual_vs_e95,e237_only,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,10
e237_only,e251_e237_e250_cellset,generated,actual_vs_e95,e237_only,submission_e95_hardtail_541e3973.csv,Q3,246,246,Q3,-0.0001482655732048322,-0.00021630602088004857,-0.00016253401511048698,-6.5956683623961e-05,0.00018122730707770328,-0.0028797668306293858,0.002166448033840557,0.005046214864469944,9.833848841696186e-05,0.000437975726344462,0.0008035342828840284,0.0015737021166429344,0.4767674414421506,0.45870294254474386,0.007862205642731632,0.03589786997082277,0.17209235472968332,2.1769430764119115,1,1,2,0.66325908497386,2.953994760060643,0.01948757455996503,0.08679292065587998,False,10
e237_only,e251_e237_e250_cellset,generated,actual_vs_e95,e237_only,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,10
e237_only,e251_e237_e250_cellset,generated,actual_vs_e95,e237_only,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,10
e237_only,e251_e237_e250_cellset,generated,actual_vs_e95,e237_only,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,10
e250_only,e251_e237_e250_cellset,generated,graft_vs_e154,e250_only,submission_e154_s3repair_9f2e2e73.csv,Q3,244,244,Q3,-0.00014203199239658923,-0.0001913570502661614,-0.00014445296963374305,-9.028595728986315e-05,0.00021853008555491562,-0.002738898471203712,0.0020710319458000755,0.004809930417003786,9.833848841696186e-05,0.0004346120737797436,0.0007828015142976469,0.0014950748227718891,0.47914679080304,0.4601031088460592,0.007562609192546069,0.03449745176129766,0.17209235472968332,2.0810647590032034,1,1,2,0.6923685766681068,3.0599590025196353,0.020444887948757293,0.09035724763155166,False,6
e250_only,e251_e237_e250_cellset,generated,graft_vs_e154,e250_only,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,6
e250_only,e251_e237_e250_cellset,generated,actual_vs_e95,e250_only,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,6
e250_only,e251_e237_e250_cellset,generated,actual_vs_e95,e250_only,submission_e95_hardtail_541e3973.csv,Q3,249,249,Q3,-0.00014349952355079376,-0.00020001895857705575,-0.00015379703483185618,-7.668257724346933e-05,0.0002383028563252716,-0.0029373347370241203,0.0022176644844953877,0.005154999221519508,9.833848841696186e-05,0.0004364108219029944,0.0007875111758202955,0.0015446807484338003,0.47691348297765346,0.4580338243679103,0.007973147718191157,0.036229914207466414,0.17209235472968332,2.228407637716792,1,1,2,0.685287908863011,3.0412004939411554,0.01907633429049776,0.08465778618960805,False,6
e250_only,e251_e237_e250_cellset,generated,actual_vs_e95,e250_only,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,6
e250_only,e251_e237_e250_cellset,generated,actual_vs_e95,e250_only,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,6
e250_only,e251_e237_e250_cellset,generated,actual_vs_e95,e250_only,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,6
symmetric_difference,e251_e237_e250_cellset,generated,graft_vs_e154,symmetric_difference,submission_e154_s3repair_9f2e2e73.csv,Q3,234,234,Q3,-0.00017645866433336555,-0.00022336773601905365,-0.00017298946764321508,-0.000133018789337828,9.751918025992291e-05,-0.0025238241791909685,0.0018742979415367587,0.004398122120727726,9.833848841696186e-05,0.0004346120737797436,0.0007778981290589784,0.0014623950225810438,0.4826098590333874,0.4662800507983165,0.007131306382559201,0.03289193893706634,0.17209235472968332,1.883377705454732,1,1,2,0.5572890897053424,2.462968171167129,0.022359199157637413,0.09881764577010686,False,16
symmetric_difference,e251_e237_e250_cellset,generated,graft_vs_e154,symmetric_difference,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,16
symmetric_difference,e251_e237_e250_cellset,generated,actual_vs_e95,symmetric_difference,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,16
