group,n_rows,e237_overlap,e230_swing_overlap,e230_risk_overlap,app_state_avg_z_mean,app_state_avg_z_median,app_story_score_mean,app_story_score_median,single_row_smooth_gain_sum_mean,single_row_smooth_gain_sum_median,rollback_amp_abs_mean,rollback_amp_abs_median,state_x_amp_mean,state_x_amp_median,story_x_amp_mean,story_x_amp_median,nn_dist_mean,nn_dist_median,app_state_high80_rate,app_story_high80_rate
e247_e256_common,21,13,10,7,0.09988302497194528,0.1129879405166024,-0.13037123148693985,-0.5579580398928128,0.12157288518777129,0.0876244113429944,0.0846004959851345,0.0764335485965866,0.2626171166795005,0.0795318276203516,-0.21788139594236292,-0.5021514027080131,10.60256242822537,8.400505750657741,0.23809523809523808,0.3333333333333333
e247_only,13,0,0,0,0.23526215479235443,0.2667515158669026,0.5706634160552255,0.752707008410792,0.07714299854337707,0.0776627088344263,0.03912505127173959,0.0388313544172131,0.07043892624933472,0.04961449104775967,0.1019830597595547,0.08352602617091512,6.118931536926419,5.832526615779385,0.15384615384615385,0.38461538461538464
e256_only,4,1,4,0,0.7196238877139897,0.7320493109886128,1.142024397538767,0.9612028518621101,0.01232246839967185,0.0097352474707598,0.11031691811706597,0.10822817206330834,1.7380903017926006,1.520934341856694,2.8894778052072256,2.6499377317401196,7.23054559354619,7.1263687797895265,0.5,0.75
neither,212,11,11,14,0.05827914571318992,0.15731248324490185,0.001254691600411012,0.1455474650404792,-0.02224262934617229,-0.0080112034262364,0.02933005840954879,0.0225337692096904,-0.01949801749855831,-0.032126765801341266,-0.04353627619897862,-0.0201796820556336,7.221184574159279,6.967129992575572,0.19811320754716982,0.16981132075471697
