target,feature,mode,coef_base_logit,coef_feature_z,intercept,z_q0,z_q25,z_q50,z_q75,z_q100,label_rate_q1,label_rate_q2,label_rate_q3,label_rate_q4,base_loss_q1,base_loss_q2,base_loss_q3,base_loss_q4
Q1,presleep__presleep_charge_core5h_m_charging_min,subject_z,1.011159121445568,0.44570496533637133,0.004670626733038964,-2.2559728803463925,-0.2407007673281998,-0.13153092290940288,0.5543828592466822,8.151905061843069,0.35398230088495575,0.5089285714285714,0.5,0.6194690265486725,0.6028934355753306,0.608022808827682,0.5531503653222538,0.5535999933405356
S1,presleep__presleep_mlight_core5h_m_light_min,subject_z,1.1165098841700916,-0.5345439068475317,-0.10688658566829491,-0.4449811074797913,-0.24428611178809673,7.430504252570875e-18,7.430504252570875e-18,10.16643712549926,0.4690265486725664,0.7678571428571429,0.7946428571428571,0.6991150442477876,0.5208482057266342,0.44486254529971675,0.47378505296913836,0.481421116913953
S4,presleep__presleep_mlight_pre3h_m_light_sum,subject_center,1.0295441495566826,0.38048589959411644,-0.01376318369077726,-2.493774143136668,-0.5278639972790502,-0.1586702978453522,0.51100465135457,3.6003766233152197,0.35398230088495575,0.5982142857142857,0.625,0.6637168141592921,0.61629922194697,0.6302057094084061,0.6022727573435745,0.5761312377121757
Q3,presleep__presleep_hr_pre6h_hr_points_count,subject_z,0.9498472609327396,-0.38252543071802864,0.011667130547993305,-2.361298651749853,-0.65073432711745,-0.3581154198699707,0.7713230461433558,3.342961080163956,0.7433628318584071,0.5982142857142857,0.5714285714285714,0.48672566371681414,0.5806042001673544,0.664600581250833,0.6388264766233032,0.6797381632414292
Q3,deep__ble_morning_unique_max,subject_rank,0.8144808618753145,-0.36661686042198083,0.07174914366482227,-1.8757529226476835,-0.8434536640811092,0.015740197343422215,0.9598448362278716,1.3161417173373076,0.7256637168141593,0.6428571428571429,0.5714285714285714,0.46017699115044247,0.5991553285602496,0.6305790665234626,0.6461418585442082,0.6876568301965348
S2,quiet__quiet_w22_32_screen_step_end,subject_z,1.0222095764948573,0.31532331450064227,-0.02162475390781395,-5.126999950215576,-0.33156019234458467,0.3825358579391888,0.5678848177730618,1.5237579324806618,0.5663716814159292,0.625,0.6696428571428571,0.7433628318584071,0.5842389413769536,0.6147604158243399,0.525389507875422,0.44372212775890646
S3,presleep__presleep_activity_pre1h_m_activity_last,subject_center,1.048178918446432,0.3305156318416332,-0.01349656150941959,-4.508682916237854,-0.22047642422493782,0.0314040443912059,0.1360411318320802,6.010250957332292,0.504424778761062,0.7142857142857143,0.7410714285714286,0.6902654867256637,0.5421906763748842,0.4678067056516482,0.46674863587830384,0.5431802915071495
