mask_index,mask_kind,mask_name,rows,prior_name,l2o_mae,l2o_median,l2o_p80,l2o_p90,l2o_max,l2o_signed_mean,l2o_signed_abs_mean,train_solution_score_mean,train_weighted_std_rmse_mean,train_shift_mean,n_pairs,n_anchor_errors,l2o_pair_mae,l2o_pair_p90,l2o_pair_max,l2o_source_score
1478,random_rows,frac0.50_rep073,125,entropy_g075,0.0006829638704093389,0.0006138564860262017,0.0012247323941487517,0.0013804893010221958,0.0018968114011705091,0.00023167282421149448,0.0006829638704093389,0.00076571692587698,0.00035195401370516723,0.011262120782700842,15,30,0.0006829638704093389,0.0013995076755632713,0.0018968114011705091,0.001966557610429956
495,subject_contiguous,frac0.50_rep142,126,entropy_g075,0.0006706236630231709,0.0005297137680895518,0.0011656829629165181,0.0013216759720619615,0.002161533594022413,0.0002564315899187889,0.0006706236630231709,0.0003377265968345073,3.974868023351938e-11,0.011257551577621231,15,30,0.0006706236630231709,0.001433564110529961,0.002161533594022413,0.0019747323398230853
1297,random_rows,frac0.40_rep132,100,entropy_g075,0.0006339049617165077,0.00044360253353994776,0.0009243424660048547,0.0011561066848501265,0.0023181841457852025,0.0002911546711312176,0.0006339049617165077,0.0007226283629039922,0.0003299746300609479,0.010663372037056645,15,30,0.0006339049617165077,0.0015274786999960775,0.0023181841457852025,0.001988533279741525
981,random_rows,frac0.30_rep056,75,entropy_g075,0.0007385910237200383,0.0006814158089491805,0.0013741988687283563,0.0015049322644826138,0.0018229219377240355,0.00024188468153254114,0.0007385910237200383,0.00033044596971755117,2.6379263139917505e-11,0.011014864560559277,15,30,0.0007385910237200383,0.0013824156149853505,0.0018229219377240355,0.0019972325575885936
21,global_order,rowmod4_rem3,62,entropy_g075,0.000649054364218469,0.0004965076795412475,0.0009939436951359488,0.0012656402335148589,0.002282660211329896,0.0003300131209172122,0.0006490543642184691,0.00031562523222067394,2.0904879509294217e-11,0.01052084022132349,15,30,0.000649054364218469,0.0015194914147374724,0.002282660211329896,0.00199887895740266
27,subject_order,per_subject_prefix_frac0.25,64,entropy_g075,0.0007407537407895585,0.0006211723740287786,0.001486892784933156,0.0015435872481620021,0.0017462519401554646,0.00021623688121509397,0.0007407537407895585,0.000682368943082394,0.00024860474978517734,0.012710611055622451,15,30,0.0007407537407895585,0.0012633524606626774,0.0017462519401554646,0.0020012680593546875
1520,random_rows,frac0.50_rep115,125,entropy_g075,0.0006873863430669062,0.0005444889205792201,0.0012151120649461144,0.001418182233558687,0.002122882692040558,0.0002347352003734431,0.0006873863430669062,0.000593486757638399,0.00019421728917385928,0.01174418002380838,15,30,0.0006873863430669062,0.0014753782413737555,0.002122882692040558,0.002036324984015972
128,subject_contiguous,frac0.25_rep099,64,entropy_g050,0.000690932137152977,0.000253859153727159,0.0014092334804329545,0.0018562198082924936,0.001977569651224871,6.705884697012681e-05,0.000690932137152977,0.0004555935792336575,2.0733720826317037e-11,0.015186451742457412,15,30,0.0006909321371529771,0.001278174485084871,0.001977569651224871,0.0020439276917389483
1192,random_rows,frac0.40_rep027,100,entropy_g075,0.0006947781107071757,0.0004669970113888516,0.0013200144576354623,0.0014588810195980564,0.002084470126690325,0.00022585395074842162,0.0006947781107071756,0.0008321670178762813,0.0003771082072824205,0.012130342874751315,15,30,0.0006947781107071757,0.001387814254916957,0.002084470126690325,0.0020442400245407775
1117,random_rows,frac0.30_rep192,75,entropy_g075,0.0007405975839920814,0.0005803496080612953,0.0012236085390156639,0.001433963515367243,0.0019827713883341447,0.00028624512299085515,0.0007405975839920813,0.0005354679558441224,0.00016717460242343023,0.010922005822036885,15,30,0.0007405975839920814,0.0014922305886636822,0.0019827713883341447,0.0020696015400521925
1561,random_rows,frac0.50_rep156,125,entropy_g075,0.0007377465887301928,0.0006082738087536147,0.001156015284811075,0.0014260197918741196,0.0021860746509595355,0.0002960835866134231,0.0007377465887301929,0.00042172097395135256,6.740898790107227e-05,0.011261587497680936,15,30,0.0007377465887301928,0.0015352456615419466,0.0021860746509595355,0.002113569181716551
200,subject_contiguous,frac0.40_rep009,101,entropy_g075,0.0007385005424872791,0.000580033160761691,0.0015081201161140005,0.0017691783921286832,0.0020871545113544426,0.00016269399167043476,0.0007385005424872791,0.0003694270151198884,4.12685595063292e-11,0.012314232091698164,15,30,0.0007385005424872791,0.0014620805689196095,0.0020871545113544426,0.0021283258375235795
1646,random_rows,frac0.60_rep001,150,entropy_g075,0.0006808948954815091,0.0004364000267776695,0.0012554287904084525,0.0015728669732102524,0.002249436070858333,0.00019785426491407678,0.0006808948954815092,0.0012616697973784642,0.0007283125419701436,0.012560800452952093,15,30,0.0006808948954815091,0.0014366726051940038,0.002249436070858333,0.0021350201272741856
1217,random_rows,frac0.40_rep052,100,entropy_g075,0.0007245657824540742,0.0005531831110305863,0.0012468286637558124,0.001444505655917572,0.0023670815628568675,0.00026525479082529157,0.0007245657824540742,0.0003604908948884206,3.692755679371706e-11,0.01201636163747387,15,30,0.0007245657824540742,0.0016221104765255924,0.0023670815628568675,0.0021569871642269345
1576,random_rows,frac0.50_rep171,125,entropy_g075,0.0007205198010340763,0.0004282139840172729,0.0012553893235686137,0.0017168981058922408,0.002394847161847638,0.00020320396923833133,0.0007205198010340763,0.0006622826613466345,0.00022990563767655135,0.012562692895080961,15,30,0.0007205198010340763,0.0015637514441137544,0.002394847161847638,0.002223196363483439
675,single_subject,id01,27,entropy_g075,0.0008292893829982201,0.001128262951331339,0.0012924244664878968,0.0015374085407937688,0.0019635550194211406,-0.00016032004783840873,0.00082928938299822,0.0005585454636441975,2.2360390939628656e-11,0.018618181168846844,15,30,0.0008292893829982201,0.0015805980925471452,0.0019635550194211406,0.002238999039199293
1135,random_rows,frac0.30_rep210,75,entropy_g075,0.0007382357962453024,0.0004887234765658778,0.0012203865363665245,0.00167501774838713,0.002316813666509233,0.0002652463063209376,0.0007382357962453023,0.0010138164759815336,0.000514929400686662,0.012477989095617311,15,30,0.0007382357962453024,0.001532400282251926,0.002316813666509233,0.002252000348325625
1174,random_rows,frac0.40_rep009,100,entropy_g050,0.0007261842892288934,0.0005652406445187921,0.0010872066718746768,0.001806489848883845,0.0024170397736414046,0.0003890576339509509,0.0007261842892288935,0.0003663195027873475,2.252012586033028e-11,0.012210649147365745,15,30,0.0007261842892288934,0.0014562966314225069,0.0024170397736414046,0.002257108991454248
1574,random_rows,frac0.50_rep169,125,entropy_g075,0.0007774849368387131,0.0006635586423178693,0.0012188556619563949,0.0014354696173858295,0.0025198588501195683,0.0003343507477151791,0.0007774849368387131,0.0003565793397228326,4.2781470534644785e-11,0.011885976226630741,15,30,0.0007774849368387131,0.0016906113037103107,0.0025198588501195683,0.002271794024053414
799,random_rows,frac0.20_rep114,50,entropy_g050,0.0007730783677110302,0.0005506920015732938,0.00114806721935028,0.0016778142466286898,0.002600421169372291,0.0002659852821795356,0.0007730783677110301,0.00035722420828716107,1.7442101277170233e-11,0.011907472875946247,15,30,0.0007730783677110302,0.001520614982847278,0.002600421169372291,0.002281564240645225
1002,random_rows,frac0.30_rep077,75,entropy_g075,0.0007587160304634074,0.0005826332371658287,0.0013164391895687522,0.0016315070355746716,0.002246195680961443,0.0002940790260307478,0.0007587160304634074,0.0015857976247359202,0.001033427925898041,0.01141694855803501,15,30,0.0007587160304634074,0.0015240463246338496,0.002246195680961443,0.002288164708553104
1167,random_rows,frac0.40_rep002,100,entropy_g050,0.0007471413228066243,0.0006676780655919781,0.0011060746560653204,0.0017718425505495144,0.00249941805880136,0.0004251514833035728,0.0007471413228066243,0.0003784680314302003,2.5326761662256378e-11,0.012615600004826257,15,30,0.0007471413228066243,0.0014353886185377895,0.00249941805880136,0.0022954545482521418
243,subject_contiguous,frac0.40_rep052,101,entropy_g050,0.0007955849191802821,0.0007569124743942314,0.0011425298133999331,0.0016665258542600757,0.002354609129385042,0.00038816128420807123,0.000795584919180282,0.00037330854249790693,2.8572021412224645e-11,0.01244361688376148,15,30,0.0007955849191802821,0.001525445398602133,0.002354609129385042,0.002295469549813697
1205,random_rows,frac0.40_rep040,100,entropy_g050,0.000801839870903994,0.000725001069369727,0.0012746492558191541,0.001725323609859374,0.002334965702964627,0.0003771843128537645,0.0008018398709039941,0.00045728890647677204,5.774276437382137e-05,0.012843771888567031,15,30,0.000801839870903994,0.001515395920052695,0.002334965702964627,0.0023170970256896784
1388,random_rows,frac0.40_rep223,100,entropy_g075,0.0007052926330768929,0.0004954666864981669,0.0009369088698640263,0.0014226570324033989,0.002724924327224254,0.00036587620406974933,0.000705292633076893,0.0016152915538164532,0.0010511308382650107,0.011196434546916925,15,30,0.0007052926330768929,0.0017010167530609307,0.002724924327224254,0.002346881844229392
179,subject_contiguous,frac0.25_rep150,64,entropy_g075,0.0008214418846760874,0.0006403318611221279,0.0012914476400702288,0.0014819135264092826,0.0024956966660916327,0.0004178409355813885,0.0008214418846760874,0.00034100372777525547,2.1779696166625104e-11,0.011366790031009237,15,30,0.0008214418846760874,0.0017723024629264382,0.0024956966660916327,0.002359363600201069
1257,random_rows,frac0.40_rep092,100,entropy_g050,0.0008420038246299032,0.000818578284196651,0.001287407980239903,0.0015507409747115022,0.002479492607649336,0.0004134250772522633,0.0008420038246299031,0.00045055586074195194,4.770983607855183e-05,0.013036201692153145,15,30,0.0008420038246299032,0.0016466476610303214,0.002479492607649336,0.002385583322820298
1362,random_rows,frac0.40_rep197,100,entropy_g050,0.0008765579802756258,0.0009406246142998956,0.0012832679155931877,0.0015664721141155663,0.0023466848877070298,0.0004239791760357628,0.0008765579802756258,0.000402974205044332,3.170644761755991e-11,0.01343247218017075,15,30,0.0008765579802756258,0.001660275910538729,0.0023466848877070298,0.002402510475982807
1146,random_rows,frac0.30_rep221,75,entropy_g050,0.0008068510368127311,0.0006401347675784568,0.0013532060480495052,0.0017280302447304143,0.002741351329854153,0.00038761372068036866,0.0008068510368127311,0.0003902459518969136,2.174236027864639e-11,0.013008197488926593,15,30,0.0008068510368127311,0.0015554925040121947,0.002741351329854153,0.002413245205373707
27,subject_order,per_subject_prefix_frac0.25,64,entropy_g050,0.0008818519946708867,0.0007127247487889947,0.0015287090520998972,0.0017370058587928795,0.0022742566964687044,0.0003658987730895013,0.0008818519946708866,0.0005697648134187031,0.00012167492793845793,0.01406312273792648,15,30,0.0008818519946708867,0.0015652493540090212,0.0022742566964687044,0.0024141565818111698
800,random_rows,frac0.20_rep115,50,entropy_g050,0.0007897558534863537,0.0005029325529404434,0.0013453129372357952,0.0016156443590105924,0.0028229024052826655,0.00032435355333434513,0.0007897558534863536,0.0007340606816112869,0.00027353733589968125,0.013467911399474607,15,30,0.0007897558534863537,0.001640538748603738,0.0028229024052826655,0.002419604353296104
1148,random_rows,frac0.30_rep223,75,entropy_g075,0.0008336798647922185,0.0007869770529327258,0.001445817815636898,0.001646493327799647,0.002472420147955663,0.0003043498133587912,0.0008336798647922186,0.0017901789098730481,0.0011658012669508008,0.012479469370862912,15,30,0.0008336798647922185,0.0016562822881079416,0.002472420147955663,0.002471487755626748
1,global_order,prefix_frac0.20,50,entropy_g075,0.0008810415252852108,0.000970603054116257,0.0015837923794909867,0.001666869903520701,0.002380129387490302,-0.0002219132431300837,0.0008810415252852108,0.000624229230614291,4.801256072296195e-11,0.020807638963774366,15,30,0.0008810415252852108,0.0017554782997854985,0.002380129387490302,0.0024931910783714726
1478,random_rows,frac0.50_rep073,125,entropy_g050,0.0008654039942538214,0.000760602046590903,0.0012814901031135296,0.0017375126475077528,0.0025734112756040876,0.0004223625631853421,0.0008654039942538214,0.0006733138056778544,0.00023257682951504532,0.013013383924930722,15,30,0.0008654039942538214,0.0016810929483268091,0.0025734112756040876,0.0025021751612797263
981,random_rows,frac0.30_rep056,75,entropy_g050,0.0009103233488309751,0.0009059086561134461,0.0013796063680366444,0.0018861020144727814,0.002453329483347597,0.0004307919827331583,0.0009103233488309751,0.00036815103856476634,2.436364857662408e-11,0.012271700268853408,15,30,0.0009103233488309751,0.0016361533225276398,0.002453329483347597,0.0025174435929027138
824,random_rows,frac0.20_rep139,50,entropy_g075,0.0008995784712727377,0.0006951586831125563,0.0015044087459394095,0.0019443950956043513,0.002361498837177193,0.00036432703171559056,0.0008995784712727377,0.00036892644715776795,2.0506464622444263e-11,0.012297547383769607,15,30,0.0008995784712727377,0.0018422861782307768,0.002361498837177193,0.002535357332728316
675,single_subject,id01,27,entropy_g050,0.0009623008203192372,0.001116035695086991,0.001574740024224487,0.0019295995032100242,0.0022298043895733425,3.598037447320726e-05,0.0009623008203192372,0.0005899927621953619,2.181579967542162e-11,0.01966642447514514,15,30,0.0009623008203192372,0.0017775517881421894,0.0022298043895733425,0.0025415922581250396
1520,random_rows,frac0.50_rep115,125,entropy_g050,0.0008696683854459149,0.0006331719410842857,0.0013312429243007536,0.0017510830929439102,0.0027741365180277673,0.0004278306884602124,0.0008696683854459149,0.0005438325869436583,0.00011495664577811345,0.01335973016265445,15,30,0.0008696683854459148,0.0017587581049981588,0.0027741365180277673,0.002563925684384791
148,subject_contiguous,frac0.25_rep119,64,entropy_g075,0.0008257165527170925,0.0005788610094525563,0.0013049768567693707,0.0016156261943688164,0.0031411530091770713,0.00034197894628669397,0.0008257165527170925,0.0003353865716333424,2.3087047122638514e-11,0.01117955143057937,15,30,0.0008257165527170925,0.0020441867991145696,0.0031411530091770713,0.002568834699209968
1117,random_rows,frac0.30_rep192,75,entropy_g050,0.0009229928256320625,0.000971704331686979,0.001353698242694346,0.0017247601664149377,0.0026205324518384287,0.00048112400924924133,0.0009229928256320625,0.0004993725672534963,9.456879870424337e-05,0.012716451758656828,15,30,0.0009229928256320625,0.0017529406596692551,0.0026205324518384287,0.0025818264069808134
21,global_order,rowmod4_rem3,62,entropy_g050,0.0008463617601898962,0.0005844772302645742,0.001446699500784672,0.0017745734819780746,0.002854920503333137,0.0005327815479466758,0.0008463617601898963,0.0003654471826628996,1.9302123080989123e-11,0.01218157196407279,15,30,0.0008463617601898962,0.0018121114343133424,0.002854920503333137,0.0025825849605576458
1057,random_rows,frac0.30_rep132,75,entropy_g075,0.0009313179490395193,0.0008790058505578641,0.001530186235805597,0.00179736883160385,0.0026511085688083226,0.0003882631655099934,0.0009313179490395195,0.00039404964630551415,3.118023770717462e-11,0.013134986917584216,15,30,0.0009313179490395193,0.0018007052475810775,0.0026511085688083226,0.0025938450756787207
760,random_rows,frac0.20_rep075,50,entropy_g075,0.0008641452701775851,0.0008422736342691777,0.00133057720033143,0.0016323024986862656,0.00274760004356331,0.0003799107969368083,0.0008641452701775851,0.0015885428217687655,0.0010180242499117265,0.012113724825420813,15,30,0.0008641452701775851,0.0018312432884608418,0.00274760004356331,0.0025985383752448964
114,subject_contiguous,frac0.25_rep085,64,entropy_g075,0.0008197760110386165,0.0005977744214851266,0.0012057692723489205,0.001576205486281082,0.003343528913229992,0.0004069514824897211,0.0008197760110386165,0.0003698630329684722,2.280557622059779e-11,0.012328766834261958,15,30,0.0008197760110386165,0.0019353306384401266,0.003343528913229992,0.00260033918004
1297,random_rows,frac0.40_rep132,100,entropy_g050,0.000824224758985949,0.0004907301753829187,0.0012258146358833301,0.001876302909963828,0.002934604435779333,0.00048692516041145623,0.000824224758985949,0.0006770515928142631,0.000242190297327232,0.012721518137504138,15,30,0.000824224758985949,0.0018046549461773437,0.002934604435779333,0.0026176307291514303
1171,random_rows,frac0.40_rep006,100,entropy_g075,0.0009267624369504866,0.0007799769186514656,0.0015546964942112396,0.0017356553701042318,0.0025263428222716527,0.00037162554141813005,0.0009267624369504867,0.0011570098465519933,0.000642169468970956,0.012814555712446623,15,30,0.0009267624369504866,0.0018670323976684449,0.0025263428222716527,0.0026185588287745264
1192,random_rows,frac0.40_rep027,100,entropy_g050,0.0008805357029225635,0.0007430704581706167,0.001387016693126219,0.002007347506779352,0.002744533815851526,0.00042319612735861647,0.0008805357029225633,0.0007328276956984605,0.0002617490371185251,0.013580128988920777,15,30,0.0008805357029225635,0.0016415135404609933,0.002744533815851526,0.002619017286509496
200,subject_contiguous,frac0.40_rep009,101,entropy_g050,0.0009261573401014918,0.0006654270381507544,0.0015805593906008514,0.0018025307330793569,0.0028073468198229123,0.0003620121914162044,0.0009261573401014917,0.0004122809333596331,3.901996901949222e-11,0.013742696121185746,15,30,0.0009261573401014918,0.0018344384985128793,0.0028073468198229123,0.0026295742382645483
1561,random_rows,frac0.50_rep156,125,entropy_g050,0.0009223864891044204,0.0008590307732632358,0.0013660247128562657,0.0017842399372290498,0.002856585859977035,0.0004930376166587939,0.0009223864891044205,0.0004424285345486305,4.405441533215029e-05,0.012917172270438567,15,30,0.0009223864891044204,0.0018055208198601552,0.002856585859977035,0.002657501816382822
495,subject_contiguous,frac0.50_rep142,126,entropy_g050,0.0008763960138399791,0.0007383776806108337,0.0012775452109676459,0.0019500238548880893,0.00298651855154991,0.00047197715813564526,0.0008763960138399791,0.00039477699106484933,3.70692571011698e-11,0.013159231489143951,15,30,0.0008763960138399791,0.001750194422612745,0.00298651855154991,0.0026597021144504915
1646,random_rows,frac0.60_rep001,150,entropy_g050,0.0008708232009453665,0.0006696061109332872,0.0013783527647660534,0.001885402607303051,0.002929642658219822,0.0003991325123300766,0.0008708232009453666,0.0011151494256510979,0.0005690990944489133,0.014130180883610474,15,30,0.0008708232009453665,0.0017142337402268443,0.002929642658219822,0.002663373176011752
128,subject_contiguous,frac0.25_rep099,64,a2c8,0.0009417418388141411,0.0010185913867430025,0.001785628125621013,0.0022612674056309914,0.002679983368400865,0.0003515681188391871,0.0009417418388141413,0.00046403225747325964,1.9084652528460236e-11,0.015467741084727784,15,30,0.0009417418388141413,0.0015643609680013164,0.002679983368400865,0.002684328941058579
1,global_order,prefix_frac0.20,50,entropy_g050,0.0009940953454971842,0.0011690268448770733,0.0015673274672540012,0.001967838055075196,0.002349066716808062,-5.4938101587667926e-05,0.000994095345497184,0.0006480892682185393,4.709353987724958e-11,0.02160297358664768,15,30,0.0009940953454971842,0.001979760697137982,0.002349066716808062,0.0026854619174374924
128,subject_contiguous,frac0.25_rep099,64,raw05,0.0009583065024629767,0.0010174075304993503,0.0017869944386979411,0.0022643689108292173,0.0026701394455662534,0.0003685092292058982,0.0009583065024629767,0.0004869120918206416,1.906193206639368e-11,0.016230402230163473,15,30,0.0009583065024629767,0.0015598815528042578,0.0026701394455662534,0.0027122914407705025
1217,random_rows,frac0.40_rep052,100,entropy_g050,0.0009188827899938846,0.0006793139925318976,0.0013374637045251503,0.0019119846218082542,0.0029947231256000706,0.0004693578464411914,0.0009188827899938846,0.00040915793398850194,3.455146421123893e-11,0.013638596366295988,15,30,0.0009188827899938846,0.0018804650647093952,0.0029947231256000706,0.0027299216495580143
1576,random_rows,frac0.50_rep171,125,entropy_g050,0.0009082210418128212,0.0006105145529572289,0.0015548178380798668,0.001893684151211709,0.0030718861382815735,0.0004021821285143207,0.0009082210418128212,0.0006141164240507904,0.0001517592390725258,0.014179783429002408,15,30,0.0009082210418128211,0.0018849248431231599,0.0030718861382815735,0.0027334212527305958
1135,random_rows,frac0.30_rep210,75,entropy_g050,0.0009272701100487072,0.0007816777917376027,0.001490757259267042,0.0022097348754435172,0.002983300253910796,0.0004631478772835539,0.0009272701100487072,0.0008635313794221964,0.00034723349035766643,0.014391981297633454,15,30,0.0009272701100487072,0.0018273039814322677,0.002983300253910796,0.002838773056062553
1002,random_rows,frac0.30_rep077,75,entropy_g050,0.0009446309729866981,0.0008315156768510755,0.0013941917537804846,0.002186737597240601,0.002878560293148937,0.000489537127306122,0.000944630972986698,0.0013821858421856502,0.0008244641734867371,0.01298305558942628,15,30,0.0009446309729866981,0.0017792871490228085,0.002878560293148937,0.002851884230993955
1574,random_rows,frac0.50_rep169,125,entropy_g050,0.000969553958394269,0.000747935009474795,0.0013884602002677908,0.001949729960019262,0.003195453080348968,0.0005362921757650576,0.000969553958394269,0.00040848733504767046,3.949910091148663e-11,0.01361624286523583,15,30,0.0009695539583942688,0.00197034478742366,0.003195453080348968,0.0028699146315907687
179,subject_contiguous,frac0.25_rep150,64,entropy_g050,0.0009849627059766903,0.000973238533291414,0.0013988478338322196,0.0018705719161655377,0.0031521120547201623,0.0006006902896849056,0.0009849627059766906,0.0003971472456008405,2.0185701913940705e-11,0.013238240687090591,15,30,0.0009849627059766903,0.0020611046024094533,0.0031521120547201623,0.0028934173846900807
27,subject_order,per_subject_prefix_frac0.25,64,a2c8,0.0010143292144484315,0.0009809350271935214,0.0014239029376795055,0.002491773404782111,0.0028924190905770825,0.0005423756343069256,0.0010143292144484317,0.00042144881828215427,1.9808195634667805e-11,0.014048293095906817,15,30,0.0010143292144484315,0.0018441768243619974,0.0028924190905770825,0.0029629956558411713
1205,random_rows,frac0.40_rep040,100,a2c8,0.0010027170646918003,0.0006128575544941993,0.002079808595228124,0.002491584675752602,0.0030310892856416937,0.0006118677753914899,0.0010027170646918003,0.00041901335095952564,2.2065774544485662e-11,0.013967110752342271,15,30,0.0010027170646918,0.0017342522750176507,0.0030310892856416937,0.002972010814495744
1148,random_rows,frac0.30_rep223,75,entropy_g050,0.0010117383561305915,0.0008286992385127486,0.0015924882048435384,0.0019975543745679135,0.0031706903076049587,0.000494071945519963,0.0010117383561305915,0.001444789414845819,0.0008452870372871967,0.013957565205226324,15,30,0.0010117383561305913,0.0019451198105540353,0.0031706903076049587,0.002984338435021458
1167,random_rows,frac0.40_rep002,100,a2c8,0.0009600299912032188,0.0005114018450592605,0.001995201817611922,0.0026125966105418705,0.003267552113568369,0.0006713740274272247,0.0009600299912032189,0.0003961639199872515,1.7711523202861192e-11,0.013205463255583772,15,30,0.0009600299912032188,0.0016354180431405129,0.003267552113568369,0.002992702532160313
1388,random_rows,frac0.40_rep223,100,entropy_g050,0.0009154136639788984,0.0005921241916036807,0.0013534574514693515,0.0020980930436432957,0.0034709406104810776,0.0005863138664676657,0.0009154136639788984,0.0013771837415486492,0.0008049948469700127,0.013252740640858485,15,30,0.0009154136639788984,0.0020230292691158142,0.0034709406104810776,0.003012707946738723
1167,random_rows,frac0.40_rep002,100,raw05,0.0009748584188998216,0.0005195163966917476,0.0020467485376334856,0.0026163704094880813,0.003254924921383412,0.0006932671905457839,0.0009748584188998216,0.000421981285102504,1.6830390989330612e-11,0.014066042126524325,15,30,0.0009748584188998216,0.001626449335961844,0.003254924921383412,0.003020204499831173
1205,random_rows,frac0.40_rep040,100,raw05,0.0010203373576413534,0.0006242806426445923,0.0021150110655927894,0.002615467538747769,0.0030230052627234073,0.0006354439147389561,0.0010203373576413537,0.00044559011873082145,2.147536799063602e-11,0.01485300303336236,15,30,0.0010203373576413534,0.001732569508195788,0.0030230052627234073,0.0030357412182936325
27,subject_order,per_subject_prefix_frac0.25,64,raw05,0.0010365298602444202,0.000986876252787653,0.0014396862545210923,0.002488739836956223,0.0031346601554277246,0.0005630646510746945,0.0010365298602444202,0.000447740376844791,1.9747024334847963e-11,0.014924678383411298,15,30,0.00103652986024442,0.0018405915212455284,0.0031346601554277246,0.0030479536471722866
1174,random_rows,frac0.40_rep009,100,a2c8,0.00099476377736871,0.0004945918105946866,0.0020767941805088686,0.0027193061724513283,0.0032306241826598183,0.0006759195438311248,0.0009947637773687098,0.00041745425897447234,1.8795866960484817e-11,0.013915141166331559,15,30,0.00099476377736871,0.0016719783197641216,0.0032306241826598183,0.0030642951636167116
1174,random_rows,frac0.40_rep009,100,raw05,0.0010142099932928725,0.0005050711948790994,0.002095615294898911,0.0027559880909513324,0.003234093853992057,0.0006991443038773939,0.0010142099932928725,0.00044272245872843186,1.8647213900878035e-11,0.014757414496699345,15,30,0.0010142099932928725,0.0016882523451812498,0.003234093853992057,0.0031141136062882717
243,subject_contiguous,frac0.40_rep052,101,a2c8,0.0010166032852518508,0.0007502643587133436,0.001875156347829878,0.0026246142438549483,0.003385088335479324,0.0006727717645108558,0.0010166032852518508,0.000413815206421464,2.0797528821010317e-11,0.013793839326300076,15,30,0.0010166032852518508,0.0018163739302809437,0.003385088335479324,0.003125912970749071
