candidate,base,target,active_cells,l1_prob,mean_abs_prob,max_abs_prob,mean_signed_prob_delta,l1_logit,entropy_mean_delta,e95_confident_l1_share
e108_win_amp050,e95_frontier_hardtail,S3,39,0.14392654881590713,0.0005757061952636286,0.009159199881746183,-6.443616427892874e-05,1.0100237355532555,-0.000304959367558197,0.4685119020438035
e108_win_amp050,e95_frontier_hardtail,S4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e108_win_strict_amp038,e95_frontier_hardtail,Q1,0,9.71445146547012e-17,3.885780586188048e-19,9.71445146547012e-17,-3.885780586188048e-19,1.3322676295501878e-15,-8.881784197001253e-19,1.0
e108_win_strict_amp038,e95_frontier_hardtail,Q2,11,0.011457596509074242,4.5830386036296964e-05,0.0012275248237794134,5.097263705050592e-06,0.05260735196779438,-2.8172541955980846e-05,0.10227149000842348
e108_win_strict_amp038,e95_frontier_hardtail,Q3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e108_win_strict_amp038,e95_frontier_hardtail,S1,0,3.3306690738754696e-16,1.3322676295501879e-18,1.1102230246251565e-16,-1.3322676295501879e-18,2.3314683517128287e-15,-1.7763568394002505e-18,0.6666666666666666
e108_win_strict_amp038,e95_frontier_hardtail,S2,0,2.220446049250313e-16,8.881784197001253e-19,1.1102230246251565e-16,-8.881784197001253e-19,1.2385925618474403e-15,8.881784197001253e-19,0.0
e108_win_strict_amp038,e95_frontier_hardtail,S3,39,0.10947244758769585,0.0004378897903507834,0.006958943284166519,-4.853018405714832e-05,0.7676180390204749,-0.00023150529787789375,0.4688092010090725
e108_win_strict_amp038,e95_frontier_hardtail,S4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e72_failed_sparse,e95_frontier_hardtail,Q1,158,0.3543972812936661,0.0014175891251746644,0.0034961385086567653,-2.8137862361461762e-05,1.8685169094470866,0.0009193191233068032,0.2678366966221174
e72_failed_sparse,e95_frontier_hardtail,Q2,40,0.21755488565160735,0.0008702195426064294,0.009457965395846812,2.6339992877499662e-05,0.943078114883183,0.00033920438425113673,0.009920532040987686
e72_failed_sparse,e95_frontier_hardtail,Q3,157,0.3912375430963937,0.0015649501723855748,0.003495900459817791,0.00019244486063019217,1.7973269377883432,0.000519005114472085,0.1411163990279858
e72_failed_sparse,e95_frontier_hardtail,S1,250,0.5109508984551034,0.0020438035938204137,0.009658285581942094,0.00034922244408489944,3.750007202440559,0.0005457065659195972,0.48810725556934836
e72_failed_sparse,e95_frontier_hardtail,S2,250,0.8570149103886846,0.0034280596415547384,0.009930642458388927,0.0009533755928693911,4.726201853006774,0.0010525649116959275,0.2374873268248465
e72_failed_sparse,e95_frontier_hardtail,S3,39,0.09740613000136931,0.00038962452000547724,0.006103616193054995,-3.702928799637234e-05,0.6997860617182405,-0.00021823402719477436,0.47627265492762816
e72_failed_sparse,e95_frontier_hardtail,S4,153,0.33243997185074875,0.001329759887402995,0.0034959826462713783,-0.00028554096436671553,1.6589879979076474,0.000775575176935512,0.1930402346045628
e85_conservative_floor,e95_frontier_hardtail,Q1,0,7.355227538141662e-16,2.9420910152566647e-18,1.1102230246251565e-16,2.0539125955565395e-18,4.385380947269368e-15,3.3306690738754695e-18,0.6981132075471698
e85_conservative_floor,e95_frontier_hardtail,Q2,11,0.030113126521428002,0.00012045250608571201,0.0032263153725338167,1.3377141277477245e-05,0.13844039991526946,-7.447172676329994e-05,0.10201694594148654
e85_conservative_floor,e95_frontier_hardtail,Q3,0,1.1657341758564144e-15,4.662936703425658e-18,2.220446049250313e-16,-6.661338147750939e-19,4.85722573273506e-15,8.881784197001253e-19,0.0
e85_conservative_floor,e95_frontier_hardtail,S1,197,0.07097977117026474,0.000283919084681059,0.0012190023379621828,4.623517083292061e-05,0.5943860774215781,-0.00010709601748219289,0.6834140304804251
e85_conservative_floor,e95_frontier_hardtail,S2,228,0.11578851199396192,0.0004631540479758477,0.001396092813651606,4.483594488400422e-05,0.6607112744924524,0.00016620038799736658,0.26736527195434856
e85_conservative_floor,e95_frontier_hardtail,S3,8,0.0020602051985580544,8.240820794232217e-06,0.0003243618896118239,8.240820794227777e-06,0.03965535702405077,-2.3144929182830732e-05,0.9999999999995959
e85_conservative_floor,e95_frontier_hardtail,S4,0,1.1102230246251565e-15,4.440892098500626e-18,2.220446049250313e-16,-3.552713678800501e-18,5.752343046339092e-15,1.7763568394002505e-18,0.2
e86_structure_retention,e95_frontier_hardtail,Q1,0,5.134781488891349e-16,2.0539125955565395e-18,1.1102230246251565e-16,2.0539125955565395e-18,3.774758283725532e-15,3.7747582837255325e-18,1.0
e86_structure_retention,e95_frontier_hardtail,Q2,29,0.11579222120428923,0.0004631688848171569,0.005565893614565165,2.1235834575241698e-05,0.499486536547882,0.00017234968486691394,0.0
e86_structure_retention,e95_frontier_hardtail,Q3,0,2.7755575615628914e-16,1.1102230246251566e-18,1.6653345369377348e-16,2.220446049250313e-19,9.992007221626409e-16,4.440892098500626e-19,0.0
e86_structure_retention,e95_frontier_hardtail,S1,53,0.04674473080238234,0.00018697892320952936,0.0014649004837598012,0.00010298042477009984,0.21288505733266022,3.852447641278989e-05,0.16093499402604156
e86_structure_retention,e95_frontier_hardtail,S2,21,0.01490079286049778,5.960317144199112e-05,0.0012272264949642064,3.8996239667980825e-05,0.07017547557259576,-1.7897578903728894e-05,0.17286774575464608
e86_structure_retention,e95_frontier_hardtail,S3,31,0.021092016289675178,8.436806515870072e-05,0.0014765469173640966,1.889517651707756e-05,0.12022004801908344,2.388024954139889e-05,0.4137653995999674
e86_structure_retention,e95_frontier_hardtail,S4,0,1.1102230246251565e-16,4.440892098500626e-19,1.1102230246251565e-16,-4.440892098500626e-19,3.3306690738754696e-16,4.440892098500626e-19,0.0
e89_diffuse_tail,e95_frontier_hardtail,Q1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e89_diffuse_tail,e95_frontier_hardtail,Q2,11,0.03011312652142295,0.0001204525060856918,0.0032263153725338167,1.33771412774788e-05,0.13844039991524712,-7.447172676329706e-05,0.10201694594149628
e89_diffuse_tail,e95_frontier_hardtail,Q3,0,3.3306690738754696e-16,1.3322676295501879e-18,2.220446049250313e-16,-1.3322676295501879e-18,1.4432899320127035e-15,1.3322676295501879e-18,0.0
e89_diffuse_tail,e95_frontier_hardtail,S1,83,0.039700484033697775,0.0001588019361347911,0.0014649004837598012,7.339658033584595e-05,0.2665075856757177,-2.9116832500775402e-05,0.4978569509787273
e89_diffuse_tail,e95_frontier_hardtail,S2,56,0.03559415241748748,0.0001423766096699499,0.0012611517277307804,7.595336989246815e-05,0.1728646718397155,-3.9168844296484375e-06,0.13908605058548934
e89_diffuse_tail,e95_frontier_hardtail,S3,8,0.0020602051985559866,8.240820794223947e-06,0.0003243618896118239,8.240820794223947e-06,0.03965535702403855,-2.3144929182836394e-05,1.0
e89_diffuse_tail,e95_frontier_hardtail,S4,0,1.1102230246251565e-16,4.440892098500626e-19,1.1102230246251565e-16,-4.440892098500626e-19,2.220446049250313e-16,0.0,0.0
e90_row_coherent,e95_frontier_hardtail,Q1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e90_row_coherent,e95_frontier_hardtail,Q2,15,0.05883622633163205,0.0002353449053265282,0.005155287214494486,1.0079929631331419e-05,0.2492682830031613,8.413444237915702e-05,0.0
e90_row_coherent,e95_frontier_hardtail,Q3,0,2.220446049250313e-16,8.881784197001253e-19,1.1102230246251565e-16,-8.881784197001253e-19,9.992007221626409e-16,8.881784197001253e-19,0.0
e90_row_coherent,e95_frontier_hardtail,S1,74,0.054046917386383425,0.0002161876695455337,0.0014649004837598012,0.00010542038563587763,0.28747293273803587,4.1139604753523186e-05,0.23565589349688804
e90_row_coherent,e95_frontier_hardtail,S2,44,0.02194312963082834,8.777251852331336e-05,0.0012272264949642064,3.8643189579112394e-05,0.13998740091124545,1.913747871860172e-05,0.2634655612340723
e90_row_coherent,e95_frontier_hardtail,S3,29,0.01655340625185052,6.621362500740207e-05,0.0013897706296633894,3.052470862165218e-05,0.11583953941682426,-4.583689709222738e-06,0.41532244314582034
e90_row_coherent,e95_frontier_hardtail,S4,0,3.3306690738754696e-16,1.3322676295501879e-18,2.220446049250313e-16,-1.3322676295501879e-18,1.2212453270876722e-15,8.881784197001253e-19,0.0
mixmin,e95_frontier_hardtail,Q1,0,3.885780586188048e-15,1.5543122344752193e-17,2.220446049250313e-16,1.199040866595169e-17,2.0122792321330962e-14,1.3877787807814457e-17,0.4857142857142857
mixmin,e95_frontier_hardtail,Q2,11,0.03011312652142878,0.00012045250608571512,0.0032263153725338167,1.3377141277477245e-05,0.13844039991527216,-7.447172676329727e-05,0.10201694594148392
mixmin,e95_frontier_hardtail,Q3,0,3.1086244689504383e-15,1.2434497875801754e-17,3.3306690738754696e-16,1.7763568394002505e-18,1.2545520178264269e-14,0.0,0.0
mixmin,e95_frontier_hardtail,S1,250,0.5457612924334845,0.002183045169733938,0.0062831886747117816,-0.00015041375754744262,3.89181902949692,-0.000554641186222905,0.501851415931333
mixmin,e95_frontier_hardtail,S2,250,0.6468028758217532,0.002587211503287013,0.006585272739737913,0.00018580844402619822,3.6591803398514684,0.0009777763613643018,0.26600851078525806
mixmin,e95_frontier_hardtail,S3,39,0.28688422518759304,0.001147536900750372,0.018338323528922007,-0.0001336808543499291,2.0200474711065777,-0.0006127781318637011,0.46730085404607175
mixmin,e95_frontier_hardtail,S4,0,2.4841240175987878e-15,9.93649607039515e-18,3.3306690738754696e-16,1.6653345369377348e-19,1.2913281555171352e-14,4.8849813083506885e-18,0.30726256983240224
e101_q2s3_rollback,mixmin,Q1,0,3.982925100842749e-15,1.5931700403370995e-17,3.0531133177191805e-16,-1.2378986724570496e-17,2.145505995088115e-14,-1.4765966227514583e-17,0.49825783972125437
e101_q2s3_rollback,mixmin,Q2,11,0.022573224229720412,9.029289691888165e-05,0.0024185238657785657,-1.0021754280156614e-05,0.1038302999364564,5.595470922242551e-05,0.10191408467444953
e101_q2s3_rollback,mixmin,Q3,0,3.1086244689504383e-15,1.2434497875801754e-17,3.3306690738754696e-16,-1.7763568394002505e-18,1.2545520178264269e-14,0.0,0.0
e101_q2s3_rollback,mixmin,S1,250,0.5457612924334841,0.0021830451697339368,0.0062831886747117816,0.0001504137575474413,3.8918190294969177,0.0005546411862229031,0.5018514159313329
e101_q2s3_rollback,mixmin,S2,250,0.6468028758217534,0.002587211503287014,0.006585272739737913,-0.00018580844402619912,3.6591803398514697,-0.000977776361364301,0.266008510785258
e101_q2s3_rollback,mixmin,S3,39,0.21479999251526932,0.0008591999700610773,0.013761597788133684,0.00010206841503439868,1.515035603329943,0.0004606609245972906,0.46668561385697066
e101_q2s3_rollback,mixmin,S4,0,2.4841240175987878e-15,9.93649607039515e-18,3.3306690738754696e-16,-1.6653345369377348e-19,1.2913281555171352e-14,-4.8849813083506885e-18,0.30726256983240224
e108_win_amp050,mixmin,Q1,0,3.982925100842749e-15,1.5931700403370995e-17,3.0531133177191805e-16,-1.2378986724570496e-17,2.145505995088115e-14,-1.4765966227514583e-17,0.49825783972125437
e108_win_amp050,mixmin,Q2,11,0.015041055420176974,6.01642216807079e-05,0.0016115382929760003,-6.673767617838333e-06,0.06922019995764901,3.737023644524484e-05,0.1018112659600905
e108_win_amp050,mixmin,Q3,0,3.1086244689504383e-15,1.2434497875801754e-17,3.3306690738754696e-16,-1.7763568394002505e-18,1.2545520178264269e-14,0.0,0.0
e108_win_amp050,mixmin,S1,250,0.5457612924334841,0.0021830451697339368,0.0062831886747117816,0.0001504137575474413,3.8918190294969177,0.0005546411862229031,0.5018514159313329
e108_win_amp050,mixmin,S2,250,0.6468028758217534,0.002587211503287014,0.006585272739737913,-0.00018580844402619912,3.6591803398514697,-0.000977776361364301,0.266008510785258
e108_win_amp050,mixmin,S3,39,0.1429576763716861,0.0005718307054867444,0.009179123647175824,6.924469007100037e-05,1.010023735553324,0.00030781876430550415,0.4660815983671347
e108_win_amp050,mixmin,S4,0,2.4841240175987878e-15,9.93649607039515e-18,3.3306690738754696e-16,-1.6653345369377348e-19,1.2913281555171352e-14,-4.8849813083506885e-18,0.30726256983240224
e108_win_strict_amp038,mixmin,Q1,0,3.982925100842749e-15,1.5931700403370995e-17,3.0531133177191805e-16,-1.2378986724570496e-17,2.145505995088115e-14,-1.4765966227514583e-17,0.49825783972125437
e108_win_strict_amp038,mixmin,Q2,11,0.018655530012354538,7.462212004941815e-05,0.0019987905487544033,-8.279877572426652e-06,0.08583304794747777,4.629918480731643e-05,0.10186061357189478
e108_win_strict_amp038,mixmin,Q3,0,3.1086244689504383e-15,1.2434497875801754e-17,3.3306690738754696e-16,-1.7763568394002505e-18,1.2545520178264269e-14,0.0,0.0
e108_win_strict_amp038,mixmin,S1,250,0.5457612924334841,0.0021830451697339368,0.0062831886747117816,0.0001504137575474413,3.8918190294969177,0.0005546411862229031,0.5018514159313329
e108_win_strict_amp038,mixmin,S2,250,0.6468028758217534,0.002587211503287014,0.006585272739737913,-0.00018580844402619912,3.6591803398514697,-0.000977776361364301,0.266008510785258
e108_win_strict_amp038,mixmin,S3,39,0.1774117775998974,0.0007096471103995896,0.011379380244755488,8.515067029278079e-05,1.2524294320861047,0.0003812728339858074,0.46637012421468804
e108_win_strict_amp038,mixmin,S4,0,2.4841240175987878e-15,9.93649607039515e-18,3.3306690738754696e-16,-1.6653345369377348e-19,1.2913281555171352e-14,-4.8849813083506885e-18,0.30726256983240224
e72_failed_sparse,mixmin,Q1,158,0.3543972812936647,0.0014175891251746587,0.0034961385086567653,-2.8137862361473753e-05,1.8685169094470762,0.0009193191233067893,0.2678366966221163
e72_failed_sparse,mixmin,Q2,40,0.24766801217303092,0.0009906720486921236,0.009457965395846812,1.2962851600022417e-05,1.081518514798433,0.000413676111014434,0.02111822745438657
e72_failed_sparse,mixmin,Q3,157,0.3912375430963938,0.0015649501723855753,0.003495900459817791,0.0001924448606301904,1.797326937788344,0.000519005114472085,0.14111639902798576
e72_failed_sparse,mixmin,S1,197,0.38826196159426296,0.0015530478463770519,0.003496127410185901,0.000499636201632342,2.4388647017606497,0.0011003477521425021,0.36449922460958084
e72_failed_sparse,mixmin,S2,149,0.2999986540814982,0.0011999946163259926,0.0034960657287811947,0.0007675671488431929,1.5319114057973975,7.478855033162568e-05,0.13899190905405245
e72_failed_sparse,mixmin,S3,39,0.18947809518622574,0.000757912380744903,0.012234707335867012,9.665156635355676e-05,1.3202614093883496,0.0003945441046689268,0.46268866706922906
e72_failed_sparse,mixmin,S4,153,0.33243997185074925,0.001329759887402997,0.0034959826462713783,-0.0002855409643667157,1.6589879979076487,0.0007755751769355071,0.19304023460456213
e85_conservative_floor,mixmin,Q1,0,3.1502578323738817e-15,1.2601031329495527e-17,1.1102230246251565e-16,-9.93649607039515e-18,1.5737411374061594e-14,-1.0547118733938987e-17,0.43612334801762115
e85_conservative_floor,mixmin,Q2,0,1.1102230246251565e-15,4.440892098500626e-18,1.6653345369377348e-16,0.0,3.747002708109903e-15,-2.6645352591003758e-18,0.0
e85_conservative_floor,mixmin,Q3,0,1.942890293094024e-15,7.771561172376097e-18,1.1102230246251565e-16,-2.4424906541753442e-18,7.688294445529209e-15,8.881784197001253e-19,0.0
e85_conservative_floor,mixmin,S1,250,0.47650019762147294,0.0019060007904858917,0.005384023658866699,0.00019664892838036323,3.3068970419324124,0.00044754516874071203,0.4737224827757674
e85_conservative_floor,mixmin,S2,250,0.5356590312658005,0.002142636125063202,0.005448712305846204,-0.000140972499142194,3.0218574109061254,-0.0008115759733669354,0.26528978049389396
e85_conservative_floor,mixmin,S3,39,0.2848240199890355,0.0011392960799561421,0.018338323528922007,0.00014192167514415687,1.9803921140825298,0.0005896332026808703,0.46344770447742584
e85_conservative_floor,mixmin,S4,0,1.3739009929736312e-15,5.495603971894525e-18,1.1102230246251565e-16,-3.719247132494275e-18,7.16093850883226e-15,-3.1086244689504384e-18,0.3939393939393939
e86_structure_retention,mixmin,Q1,0,3.372302437298913e-15,1.3489209749195652e-17,1.6653345369377348e-16,-9.93649607039515e-18,1.634803403760543e-14,-1.0103029524088924e-17,0.4074074074074074
e86_structure_retention,mixmin,Q2,40,0.14590534772571756,0.0005836213909028703,0.005565893614565165,7.858693297764452e-06,0.6379269364631525,0.0002468214116302112,0.02105508295858151
e86_structure_retention,mixmin,Q3,0,2.831068712794149e-15,1.1324274851176596e-17,2.220446049250313e-16,-1.5543122344752192e-18,1.1546319456101628e-14,4.440892098500626e-19,0.0
e86_structure_retention,mixmin,S1,250,0.592506023235866,0.0023700240929434638,0.006761100731873082,0.00025339418231754246,4.10470408682957,0.0005931656626356948,0.47495540856073676
e86_structure_retention,mixmin,S2,250,0.6617036686822484,0.0026468146747289935,0.006585272739737913,-0.0001468122043582174,3.729355815424053,-0.0009956739402680308,0.2639110896702242
e86_structure_retention,mixmin,S3,39,0.30797624147726715,0.0012319049659090687,0.019814870446286104,0.00015257603086700667,2.140267519125652,0.0006366583814051,0.4636344326629273
e86_structure_retention,mixmin,S4,0,2.373101715136272e-15,9.492406860545089e-18,2.220446049250313e-16,-6.106226635438361e-19,1.2580214647783805e-14,-4.440892098500626e-18,0.3216374269005848
e89_diffuse_tail,mixmin,Q1,0,3.885780586188048e-15,1.5543122344752193e-17,2.220446049250313e-16,-1.199040866595169e-17,2.0122792321330962e-14,-1.3877787807814457e-17,0.4857142857142857
e89_diffuse_tail,mixmin,Q2,0,6.161737786669619e-15,2.4646951146678476e-17,3.3306690738754696e-16,1.5543122344752192e-18,2.609024107869118e-14,2.220446049250313e-19,0.036036036036036036
e89_diffuse_tail,mixmin,Q3,0,2.7755575615628914e-15,1.1102230246251566e-17,2.7755575615628914e-16,-3.1086244689504384e-18,1.1102230246251565e-14,1.3322676295501879e-18,0.0
e89_diffuse_tail,mixmin,S1,250,0.5498511201441191,0.0021994044805764765,0.006761100731873082,0.00022381033788328858,3.834583757597011,0.0005255243537221295,0.4823941620206161
e89_diffuse_tail,mixmin,S2,250,0.6400839727359525,0.00256033589094381,0.006585272739737913,-0.00010985507413373008,3.6227990166353123,-0.0009816932457939504,0.26916000582817223
e89_diffuse_tail,mixmin,S3,39,0.28482401998903706,0.0011392960799561482,0.018338323528922007,0.00014192167514415305,1.9803921140825391,0.0005896332026808647,0.46344770447742634
e89_diffuse_tail,mixmin,S4,0,2.373101715136272e-15,9.492406860545089e-18,3.3306690738754696e-16,-6.106226635438361e-19,1.269123695024632e-14,-4.8849813083506885e-18,0.3216374269005848
e90_row_coherent,mixmin,Q1,0,3.885780586188048e-15,1.5543122344752193e-17,2.220446049250313e-16,-1.199040866595169e-17,2.0122792321330962e-14,-1.3877787807814457e-17,0.4857142857142857
e90_row_coherent,mixmin,Q2,26,0.08894935285305994,0.00035579741141223976,0.005155287214494486,-3.2972116461458257e-06,0.3877086829184295,0.0001586061691424543,0.034537060719717017
e90_row_coherent,mixmin,Q3,0,2.886579864025407e-15,1.1546319456101627e-17,3.3306690738754696e-16,-2.6645352591003758e-18,1.1546319456101628e-14,8.881784197001253e-19,0.0
e90_row_coherent,mixmin,S1,250,0.5811594190775083,0.002324637676310033,0.006761100731873082,0.00025583414318332027,4.008306249016487,0.0005957807909764281,0.4731849548494385
e90_row_coherent,mixmin,S2,250,0.6526903299377296,0.002610761319750918,0.006585272739737913,-0.00014716525444708584,3.6512083800836166,-0.0009586388826457002,0.2626568400146079
e90_row_coherent,mixmin,S3,39,0.299898800938428,0.0011995952037537122,0.018582831838802272,0.00016420556297158128,2.06322437723514,0.0006081944421544783,0.4581459266874664
e90_row_coherent,mixmin,S4,0,2.1510571102112408e-15,8.604228440844963e-18,2.220446049250313e-16,-1.4988010832439613e-18,1.169203622808368e-14,-3.996802888650563e-18,0.3548387096774194
e95_frontier_hardtail,mixmin,Q1,0,3.885780586188048e-15,1.5543122344752193e-17,2.220446049250313e-16,-1.199040866595169e-17,2.0122792321330962e-14,-1.3877787807814457e-17,0.4857142857142857
e95_frontier_hardtail,mixmin,Q2,11,0.03011312652142878,0.00012045250608571512,0.0032263153725338167,-1.3377141277477245e-05,0.13844039991527216,7.447172676329727e-05,0.10201694594148392
e95_frontier_hardtail,mixmin,Q3,0,3.1086244689504383e-15,1.2434497875801754e-17,3.3306690738754696e-16,-1.7763568394002505e-18,1.2545520178264269e-14,0.0,0.0
e95_frontier_hardtail,mixmin,S1,250,0.5457612924334845,0.002183045169733938,0.0062831886747117816,0.00015041375754744262,3.89181902949692,0.000554641186222905,0.501851415931333
e95_frontier_hardtail,mixmin,S2,250,0.6468028758217532,0.002587211503287013,0.006585272739737913,-0.00018580844402619822,3.6591803398514684,-0.0009777763613643018,0.26600851078525806
e95_frontier_hardtail,mixmin,S3,39,0.28688422518759304,0.001147536900750372,0.018338323528922007,0.0001336808543499291,2.0200474711065777,0.0006127781318637011,0.46730085404607175
e95_frontier_hardtail,mixmin,S4,0,2.4841240175987878e-15,9.93649607039515e-18,3.3306690738754696e-16,-1.6653345369377348e-19,1.2913281555171352e-14,-4.8849813083506885e-18,0.30726256983240224
