path,file,family,known_public_lb,known_delta_vs_e95,e164_candidate_gate,e164_broad_edge_gate,e164_broad_edge_score,e164_expected_delta_vs_e95,e164_cells_to_flip_expected,move_norm_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,entropy_delta_vs_e95,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,geometry_health_gate
analysis_outputs/submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,e101_q2s3,0.576300366,9.036200000034356e-06,False,False,0.0,4.639793716350395e-05,5,0.0863511290482678,0.00030835541014597454,0.020333589154941212,-2.437631782961201e-05,0.31146226158791934,0.950258522511921,e72,0.2011340720337495,-0.005523655005929034,1.0000000000000002,0.6510264869775284,0.05418244762683239,0.05049307134392415,-0.07057860843357722,-0.008233316238059216,-0.0871168014530914,0.2011340720337495,-0.055534014999000646,-0.03776017517516263,-0.06412695416334005,False
analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,q2s3_sparse,0.5764077772,0.0001164474,False,True,0.0016046356646682,-0.0008699854167794,39,0.5715883096925528,0.008825088615538192,0.041004057474312516,0.0005618773213408981,1.0000000000000002,8.934471991183813e-16,e72,0.9999999999999998,-0.031628728295569924,0.20113407203374936,0.6719025345729499,-0.25633910384648806,-0.29749991713215623,-0.23028049521342817,0.002873471827111582,0.3051951718689786,0.9999999999999998,-0.09751078688557024,-0.12222938819014334,-0.2635118971208395,False
analysis_outputs/submission_e74_fullpool_a20_q2s3_gate_55455b60.csv,submission_e74_fullpool_a20_q2s3_gate_55455b60.csv,q2s3_sparse,,,False,True,0.0017027719587273,-0.0009135623270601,40,0.5764396244598312,0.008790982487739641,0.051145587572815954,0.0005900904854323953,0.9926689353487205,0.12086515127876277,e72,0.9923863096144587,-0.03081090894241735,0.0995008390075045,0.601183898636144,-0.2569709274704665,-0.29783122206620716,-0.22001288811259895,0.004541401225003692,0.31097210576111134,0.9923863096144587,-0.08223439938719802,-0.11313007474813629,-0.24900847605911708,False
analysis_outputs/submission_e75_q2a8_s3a28_sparse_amp_f07219b4.csv,submission_e75_q2a8_s3a28_sparse_amp_f07219b4.csv,other,,,False,True,0.0017728552189642,-0.0009219492375586,41,0.5430013130738289,0.008306253514320218,0.041004057474312516,0.0005744699226157009,0.9482276858430645,0.31759133458063243,e72,0.9437242353245293,-0.03153705753450238,-0.08594602017885533,0.5134852632180655,-0.29315156372258244,-0.3345652181637455,-0.22428975106085247,0.004190978106541017,0.3491564036418672,0.9437242353245293,-0.11355145498531806,-0.12935243773679508,-0.2762260926817732,False
analysis_outputs/submission_e84_inverse_sensor_1c74da00.csv,submission_e84_inverse_sensor_1c74da00.csv,other,,,True,True,0.000411824497623,-0.0001806336779861,13,0.4093392795927149,0.005991637575596374,0.029191961052262072,0.00012234618560727,0.7283826637992719,0.6851705591140622,a2c8,0.6310745444328437,0.05897420834611921,0.03219753004017409,0.152399159727572,0.6310745444328437,0.617466121108243,0.41931960118363676,-0.1412663447429395,-0.188508285060135,0.15753830725482107,0.2177946737236528,0.20666187516180515,0.2230455532579599,False
analysis_outputs/submission_e86_e85_consensus_a3f7c96f.csv,submission_e86_e85_consensus_a3f7c96f.csv,other,,,True,True,7.975980271623492e-05,-5.31630242612367e-05,5,0.10291499295626119,0.0005158669242698437,0.024134324135923313,3.097954741676835e-05,0.27964097248540043,0.9601046435193505,e72,0.1942776798453976,0.001286760827422111,-0.18386846997789366,-0.20483292528285202,0.07804274937498096,0.05969469728700187,0.06442445877208143,0.018222448300850323,0.005774445890947799,0.1942776798453976,0.11033310722788427,0.049426326829140325,0.09828024931038394,True
analysis_outputs/submission_e87_inverse_top_prior_consensus_5445ec28.csv,submission_e87_inverse_top_prior_consensus_5445ec28.csv,other,,,False,True,0.0003806790314375,-0.0002224762887271,15,0.2973890958480915,0.002589093572653795,0.027989994946453767,0.00017535071958916872,0.6361834397609039,0.7715378350891066,e72,0.6203552025473876,-0.035511909522343905,-0.06060300003687911,0.4362725651572176,-0.2527552819455201,-0.26203460076145135,-0.20714326863656016,0.05021658144785375,0.19867491335528656,0.6203552025473876,-0.08891760191883875,-0.10695690853711072,-0.19847284320463354,False
analysis_outputs/submission_e95_hardtail_541e3973.csv,submission_e95_hardtail_541e3973.csv,hardtail,0.5762913298,0.0,False,False,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,1.0,a2c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,jepa,0.577439321,0.0011479911999999,False,False,0.0,0.0003429307535798,6,2.1559743721658284,0.041131551740464276,0.13446320150401814,0.0003535400568964117,0.9999999999999983,2.020794850253282e-15,a2c8,1.0000000000000004,0.09686365781241925,0.05418244762683238,-0.2846390289443038,1.0000000000000004,0.9764431155305522,0.6930423760749087,-0.12327668201142133,-0.3677503219410644,-0.2563391038464882,0.40895347502701623,0.36267377122886435,0.5359467892322658,False
analysis_outputs/submission_geometry_bridge_audit.csv,submission_geometry_bridge_audit.csv,other,,,False,True,0.1679956096056028,-0.0512430974186555,70,21.4295609054988,0.401283679835915,2.270399359084524,0.03986932715580652,0.6411260437495294,0.7674355973149004,final9,0.4922698453689118,0.0743441024100321,-0.10793642102107762,-0.060021970523325426,-0.051420686293344016,-0.1369113405199651,0.002548021389149927,0.006604951066365684,0.4922698453689118,0.300229932892756,0.034105802339873606,0.22329372313107704,0.01546430931926231,False
