basename,source_path,candidate_id,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,e237_score,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,public_lb_if_known,known_public_worse_than_current,public_free_submission_ready,final_decision,null_p90_q20,null_p90_median,null_p90_best,dateblock_p90_dominance,dateblock_null_strict_rate,row_p90_dominance,row_null_strict_rate,subject_p90_dominance,subject_null_strict_rate
submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_0af544e8.csv,analysis_outputs/submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_0af544e8.csv,all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_top21,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_q3_top21,21,0,0.04852714163984914,below_selector_resolution,False,1.9772193462563182e-05,1.287326897185247e-05,2.522348360717347e-05,0.0,0.002257981213862059,27,0.0,0.037037037037037035,0.0,0.0,False,,False,False,below_selector_resolution,8.718325514850516e-06,1.3631743395037972e-05,3.377386771938302e-06,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_af1e3537.csv,analysis_outputs/submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_af1e3537.csv,all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_top25,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_q3_top25,25,0,0.056990431577321816,below_selector_resolution,False,1.4956756275471176e-05,-7.788910443534056e-06,2.7735820242449362e-05,0.23529411764705882,0.0008913292175654064,27,0.0,0.037037037037037035,0.0,0.0,False,,False,False,below_selector_resolution,-9.323284353148887e-06,-6.135548741147434e-06,-1.3797205321500878e-05,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_58aa0c8f.csv,analysis_outputs/submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_58aa0c8f.csv,all3_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_p05,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_q3_p05,12,0,0.0299431338571637,below_selector_resolution,False,4.6017526676123405e-05,2.1647064281994327e-05,7.275100904608666e-05,0.029411764705882353,0.005394753657794016,27,0.0,0.4444444444444444,0.25925925925925924,0.3333333333333333,False,,False,False,below_selector_resolution,6.627397557442968e-05,7.144227994670639e-05,5.7186250883102776e-05,0.3333333333333333,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_8ed575b4.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_8ed575b4.csv,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_row5_risk_q0p20_drop_q3_top13,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,row5,risk,0.2,drop_q3_top13,13,0,0.03153209264877085,below_selector_resolution,False,5.1337020360377616e-05,1.596918915035144e-05,9.978124979490538e-05,0.08823529411764706,0.0036893060695740165,27,0.0,0.37037037037037035,0.5185185185185185,0.2222222222222222,False,,False,False,below_selector_resolution,9.304249018314946e-05,9.769816549182559e-05,8.130142086162786e-05,0.5555555555555556,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0
submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstate_hgb_shallow_row5_risk_q0p10_drop_q3_top13_8ae24a48.csv,analysis_outputs/submission_e284_appentropy_decisive_all3_latent_no_targetid_featnn1_appstate_hgb_shallow_row5_risk_q0p10_drop_q3_top13_8ae24a48.csv,all3_latent_no_targetid_featnn1_appstate_hgb_shallow_row5_risk_q0p10_drop_q3_top13,latent_no_targetid_featnn1_appstate,hgb_shallow,row5,risk,0.1,drop_q3_top13,13,0,0.03257682733232904,block_or_reject,False,9.534673799416155e-05,6.504937421221232e-05,0.00011728176645926523,0.0,0.001960473302600352,27,0.0,0.07407407407407407,0.07407407407407407,0.0,False,,False,False,block_or_reject,8.21163770938929e-05,8.973726837220968e-05,7.388999699869619e-05,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_b998aeea.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_b998aeea.csv,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top13,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top13,13,0,0.01889859709995339,below_selector_resolution,False,9.436243850215875e-05,4.468180034594338e-05,0.00014890015647477003,0.029411764705882353,0.008497906308807479,27,0.0,0.8518518518518519,0.8888888888888888,0.6666666666666666,False,,False,False,below_selector_resolution,0.00015092070748628432,0.00015770957648308421,0.00014387321155956445,0.6666666666666666,0.0,1.0,0.0,0.8888888888888888,0.0
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_83d5ef9c.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_83d5ef9c.csv,q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top21,latent_no_targetid_featnn1_appstate_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top21,21,0,0.02491830664319361,block_or_reject,False,9.982303837003199e-05,5.482745967400946e-05,0.0001520260440505233,0.029411764705882353,0.008001249839738434,27,0.0,0.4074074074074074,0.6666666666666666,0.2222222222222222,False,,False,False,block_or_reject,0.00013992243424421085,0.00015014235834933252,0.00012990697891959564,0.4444444444444444,0.0,0.5555555555555556,0.0,0.2222222222222222,0.0
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_5c8ea041.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_5c8ea041.csv,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top25,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top25,25,0,0.02864680079144079,block_or_reject,False,9.812606907791735e-05,5.1730575769485537e-05,0.00015273959190072992,0.029411764705882353,0.007623956393739195,27,0.0,0.3333333333333333,0.7407407407407407,0.1111111111111111,False,,False,False,block_or_reject,0.00014515186479537024,0.00014939060892833183,0.00013331889721736225,0.3333333333333333,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_05d17b9d.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_05d17b9d.csv,q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top40,latent_no_targetid_featnn1_appstate_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top40,40,0,0.04350114569210611,block_or_reject,False,0.00010606876580272421,6.14265980351608e-05,0.00015562809664648996,0.029411764705882353,0.006405566571369425,27,0.0,0.18518518518518517,0.6666666666666666,0.0,False,,False,False,block_or_reject,0.00014272999795113966,0.0001517289136277051,0.00013076170949849537,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0
