target,feature,mode,corr,abs_corr
Q1,deep__usage_early_time_sum_max,subject_rank,-0.2190229563926352,0.2190229563926352
Q1,deep__phone_activity_m_activity_afternoon_count,subject_rank,0.20132355819556147,0.20132355819556147
Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.20102657419122502,0.20102657419122502
Q1,deep__usage_early_usage_kw_search_time_mean,subject_rank,-0.1944617992252273,0.1944617992252273
Q1,deep__ambience_afternoon_hour_sum,subject_rank,0.19243789509809273,0.19243789509809273
Q1,deep__ambience_afternoon_hour_count,subject_rank,0.1912076236526106,0.1912076236526106
Q1,deep__ambience_afternoon_top_prob_count,subject_rank,0.1912076236526106,0.1912076236526106
Q1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.1912076236526106,0.1912076236526106
Q1,deep__ambience_afternoon_top_is_music_count,subject_rank,0.1912076236526106,0.1912076236526106
Q1,deep__ambience_afternoon_top_is_vehicle_count,subject_rank,0.1912076236526106,0.1912076236526106
Q2,deep__phone_activity_all_transitions,global_z,-0.22168852969794492,0.22168852969794492
Q2,deep__phone_activity_evening_transitions,global_z,-0.1918500137289612,0.1918500137289612
Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.19086149776449157,0.19086149776449157
Q2,deep__phone_activity_morning_frac_7,subject_rank,-0.18674744386021824,0.18674744386021824
Q2,deep__phone_activity_m_activity_afternoon_min,global_z,0.18480557949552928,0.18480557949552928
Q2,deep__phone_activity_morning_transitions,global_z,-0.18469651194896172,0.18469651194896172
Q2,wifi__wifi_novel_unique_ids,subject_center,-0.1789482511387725,0.1789482511387725
Q2,deep__phone_screen_m_screen_use_afternoon_median,global_z,0.1783850684800856,0.1783850684800856
Q2,wifi__wifi_unique_ids,subject_center,-0.17819422245285713,0.17819422245285713
Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.1768665623954993,0.1768665623954993
Q3,deep__ble_morning_unique_max,subject_z,-0.1967145367756043,0.1967145367756043
Q3,deep__ble_morning_unique_max,subject_center,-0.19655643428583358,0.19655643428583358
Q3,deep__phone_light_m_light_all_q90,subject_rank,-0.19356238640028242,0.19356238640028242
Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.18875938017791202,0.18875938017791202
Q3,deep__phone_activity_m_activity_morning_max,subject_z,-0.18525712220160578,0.18525712220160578
Q3,deep__ble_morning_unique_max,subject_rank,-0.18347140140137805,0.18347140140137805
Q3,deep__phone_activity_m_activity_morning_max,global_z,-0.18121913569885517,0.18121913569885517
Q3,deep__ble_morning_items_mean,subject_rank,-0.17671687974632924,0.17671687974632924
Q3,deep__ble_morning_unique_mean,subject_rank,-0.17671687974632924,0.17671687974632924
Q3,deep__phone_activity_m_activity_morning_max,subject_center,-0.1735967397655982,0.1735967397655982
S1,deep__phone_activity_m_activity_afternoon_count,subject_rank,0.19284219543269368,0.19284219543269368
S1,deep__ambience_afternoon_hour_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_music_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_vehicle_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_inside_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_outside_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_silence_count,subject_rank,0.19270244502626438,0.19270244502626438
S1,deep__ambience_afternoon_top_is_animal_count,subject_rank,0.19270244502626438,0.19270244502626438
S2,deep__watch_light_w_light_all_median,subject_center,-0.17542380116045442,0.17542380116045442
S2,quiet__quiet_w23_36_screen_step_dur,subject_rank,0.16711336740831848,0.16711336740831848
S2,quiet__quiet_w23_36_screen_step_speed_dur,subject_rank,0.16711336740831848,0.16711336740831848
S2,quiet__quiet_w23_33_screen_step_dur,subject_rank,0.16561604671378685,0.16561604671378685
