candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,e222_tail_survival_score,e222_decision
e211_e95_closer,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,S4,104,104,S4,-0.0005000946858844202,-0.0005939064864150883,-0.00042936803945037343,-0.0004770095317877988,-0.0003877063061624222,-0.0023095086115919915,0.0011758798479893254,0.0034853884595813164,8.450886296516798e-05,0.0004055794473702426,0.0007451421477559163,0.001568652190309149,0.4846307264164406,0.48085731427339173,0.011216271610496653,0.05864836350257023,0.1478905101890442,1.1815762269795789,1,1,7,0.1689857248047209,0.81100531322978,0.024246612377697388,0.11636563673564324,False,0.5062661487390985,expected_good_but_low_support
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.00014729230571973467,-0.00024851159644359203,-0.0001669436365822159,-2.6421684133396225e-05,0.00048444659302617095,-0.004600285776616928,0.0035775209776807266,0.008177806754297655,0.00015734158146713927,0.0007136413420634749,0.0012948508617786937,0.0024939929273059425,0.47716046097981735,0.4554782712911347,0.012639127760184632,0.057244647280083584,0.2753477675674938,3.594851758006028,1,1,1,1.0682267529067417,4.8450687126955545,0.01924007086428792,0.0872656157701987,False,0.13402342491982677,expected_good_but_low_support
e211_e95_toward,e211_q3s4,live_clean_sensor,actual_vs_e95,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,S4,108,108,S4,-0.0005070372690069069,-0.0005979714511962456,-0.0004259773567108137,-0.0004971629991136613,-0.000413091410635619,-0.002394036417799843,0.0012473904217938632,0.0036414268395937063,8.450886296516798e-05,0.0004055794473702426,0.0007451421477559163,0.001575604474355615,0.4847678600059551,0.4817967703551395,0.011377607016259835,0.05900460156749062,0.1478905101890442,1.2534332233636836,1,1,7,0.16667189599432933,0.7999006624594251,0.023207623464047707,0.11137926566595398,False,0.5133966230779349,expected_good_but_low_support
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,0.022522572554918463,expected_good_tail_unclear
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,Q3,95,95,Q3,-1.4675311542045668e-06,-8.661908310894396e-06,-9.344065198113134e-06,1.3603380046393837e-05,1.9772770770355936e-05,-0.0003852664552538096,0.0003334627281287134,0.0007187291833825231,1.5339633652824394e-05,7.03383708326716e-05,0.00013412351260704388,0.00031170384203596464,0.47388564134524835,0.4660034224666523,0.002935662879790895,0.013239748114941215,0.026844358892442632,0.335078139840882,1,1,1,10.45268007352035,47.929729213003654,0.021342717128351684,0.0978649155466893,False,-0.197385385822872,expected_good_but_low_support
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,S2,250,250,S2,-0.00028693263001597325,-0.0003739279857390718,-0.000248452236455278,-0.00023841766785356983,0.0003469473697830371,-0.007297735543716795,0.0060646861716047735,0.013362421715321569,0.00014284635720347263,0.0006649619484869371,0.001265587238888858,0.0028216218260298455,0.48688511784511784,0.47533440696141765,0.01714098181327681,0.09353695200725096,0.24998112510607706,6.094065662161979,1,1,3,0.4978393610915584,2.3174845901977736,0.010690154842193215,0.04976358048365447,False,0.2879956913553446,expected_good_but_low_support
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,-0.04568403438454416,expected_bad_or_neutral
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e95_hardtail_541e3973.csv,S4,34,34,S4,-2.2780137007370776e-05,-3.838217901490948e-05,-5.0954185383050365e-06,-2.4862813468897786e-05,-2.0035052074611893e-05,-0.00016088681504841602,8.863163493728631e-05,0.0002495184499857023,1.2391084031980209e-05,6.0535330938516393e-05,0.00011817832364846953,0.00024525811226631987,0.4638352916924346,0.4465071498762561,0.002113172585637741,0.012842861396322887,0.021684397055965476,0.08906099800868506,1,2,2,0.5439424718108996,2.6573734354156646,0.04965999120582158,0.24260863652361234,False,0.018202717546404006,expected_good_but_low_support
e216_e95_s2_negative,e216_s2_maskfam,negative_unsubmitted_control,actual_vs_e95,submission_e216_maskfam_jepa_s2_rank_e95_s0p75_4f8dc44d.csv,submission_e95_hardtail_541e3973.csv,S2,250,250,S2,-0.0002877980649549083,-0.00038740237634548225,-0.00024808253509352017,-0.00022790928342572233,0.00033328362034620027,-0.007321321250205655,0.006048994503760429,0.013370315753966081,0.00013139959478366054,0.0006427537581015423,0.0012433790485034632,0.0027987933295348104,0.486926176046176,0.47394487051180023,0.017142310759642697,0.09359221027776256,0.22994929087140603,6.0782979783138025,1,1,3,0.4565687222540847,2.2333498253445443,0.009827710669038092,0.04807319213167274,False,0.2894165156230297,expected_good_but_low_support
e209_e95_raw_control,e209_q3s4_raw,control,graft_vs_anchor,submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-9.728533938240201e-05,-0.0001478949847443305,-0.00010711100481364221,-3.685002858923336e-05,0.0002185841099905517,-0.0023237820748310016,0.001765121302317831,0.004088903377148833,7.867079073356964e-05,0.0003568206710317373,0.0006474254308893473,0.001246996463652972,0.47716046097981735,0.4554782712911348,0.006296848103315404,0.02862232364004184,0.1376738837837468,1.773672175877715,1,1,2,0.8086602897517406,3.66777433575241,0.019240070864287896,0.08726561577019856,False,0.08920778784559415,expected_good_but_low_support
e209_e95_raw_control,e209_q3s4_raw,control,graft_vs_anchor,submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,submission_e95_hardtail_541e3973.csv,S4,250,250,S4,-9.238202492500925e-05,-0.0001170117085104597,-7.581782731320065e-05,-8.431653895136742e-05,1.1558342144307237e-05,-0.002006980639436525,0.001777794968609926,0.003784775608046451,4.2254431482583345e-05,0.00020278972368512022,0.00038058550074887446,0.0008332520115195924,0.49564803133374563,0.49413153835565055,0.005424432779975913,0.026493429256325158,0.07394525509452099,1.7864072379038378,1,1,3,0.4573880202007178,2.1951210081153123,0.011164316159919817,0.05358038221710907,False,0.099060572192125,expected_good_but_low_support
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,Q3,138,138,Q3,-0.0006363191601977609,-0.0007461941644003073,-0.0005745366591521834,-0.0005882266570407914,-0.00014997858336534149,-0.004066637142046896,0.0022259506142157754,0.006292587756262671,0.00023601237220070888,0.0009768113666081587,0.0015809030551735058,0.002923912903979994,0.4553205194427816,0.454863703976933,0.01714251519636869,0.07979730850333097,0.41302165135124047,2.236733908388086,1,1,4,0.3709025076776863,1.5350965800001632,0.03750640934102486,0.1552320610286271,False,0.6368738508395938,expected_good_but_low_support
e210_e95_dependency_gate,e210_q3s4_dependency,control,graft_vs_anchor,submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,submission_e95_hardtail_541e3973.csv,S4,103,103,S4,-0.0007327411733848871,-0.0008734588741808896,-0.0006266512037338172,-0.0006981134422399545,-0.0005300462896877674,-0.003412749747832122,0.0017378049549168488,0.005150554702748971,0.00012676329444775186,0.0006083691710553631,0.0011177132216338738,0.002349403745998458,0.4838989858962119,0.4796660303371107,0.016772262153389235,0.08750942456126888,0.22183576528356586,1.7462234984026257,1,1,7,0.17299873277513622,0.8302647553501199,0.024611581036134873,0.11811721380818697,False,0.7386743794523093,expected_good_but_low_support
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,Q3,250,250,Q3,-0.0001442970296870657,-0.0002455163204109228,-0.0001639483605495463,-2.3426408100727998e-05,0.00048744186905883946,-0.00459729050058426,0.003580516253713398,0.008177806754297658,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.0024939929273059425,0.47716046097981735,0.4554782712911348,0.012642725900994141,0.05724464728008361,0.2753477675674938,3.5978615442180275,1,1,1,1.090400695068797,4.945641248549159,0.019240070864287914,0.08726561577019865,False,0.13058467004391672,expected_good_but_low_support
e211_e154_closer,e211_q3s4,live_primary,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e154_a0p5_c20eee9c.csv,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,0.517223999748401,expected_good_but_low_support
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.00014729230571973467,-0.00024851159644359203,-0.0001669436365822159,-2.6421684133396225e-05,0.00048444659302617095,-0.004600285776616928,0.0035775209776807266,0.008177806754297655,0.00015734158146713927,0.0007136413420634749,0.0012948508617786937,0.0024939929273059425,0.47716046097981735,0.4554782712911347,0.012639127760184632,0.057244647280083584,0.2753477675674938,3.594851758006028,1,1,1,1.0682267529067417,4.8450687126955545,0.01924007086428792,0.0872656157701987,False,0.13402342491982677,expected_good_but_low_support
e211_e95_closer,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawcloser_q3s1p0_s4s1p0_e95_a0p5_8e3dc02d.csv,submission_e95_hardtail_541e3973.csv,S4,104,104,S4,-0.0005000946858844202,-0.0005939064864150883,-0.00042936803945037343,-0.0004770095317877988,-0.0003877063061624222,-0.0023095086115919915,0.0011758798479893254,0.0034853884595813164,8.450886296516798e-05,0.0004055794473702426,0.0007451421477559163,0.001568652190309149,0.4846307264164406,0.48085731427339173,0.011216271610496653,0.05864836350257023,0.1478905101890442,1.1815762269795789,1,1,7,0.1689857248047209,0.81100531322978,0.024246612377697388,0.11636563673564324,False,0.5062661487390985,expected_good_but_low_support
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.00014729230571973467,-0.00024851159644359203,-0.0001669436365822159,-2.6421684133396225e-05,0.00048444659302617095,-0.004600285776616928,0.0035775209776807266,0.008177806754297655,0.00015734158146713927,0.0007136413420634749,0.0012948508617786937,0.0024939929273059425,0.47716046097981735,0.4554782712911347,0.012639127760184632,0.057244647280083584,0.2753477675674938,3.594851758006028,1,1,1,1.0682267529067417,4.8450687126955545,0.01924007086428792,0.0872656157701987,False,0.13402342491982677,expected_good_but_low_support
e211_e95_toward,e211_q3s4,live_clean_sensor,graft_vs_anchor,submission_e211_jepa_q3rawtoward_q3s1p0_s4s1p0_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,S4,108,108,S4,-0.0005070372690069069,-0.0005979714511962456,-0.0004259773567108137,-0.0004971629991136613,-0.000413091410635619,-0.002394036417799843,0.0012473904217938632,0.0036414268395937063,8.450886296516798e-05,0.0004055794473702426,0.0007451421477559163,0.001575604474355615,0.4847678600059551,0.4817967703551395,0.011377607016259835,0.05900460156749062,0.1478905101890442,1.2534332233636836,1,1,7,0.16667189599432933,0.7999006624594251,0.023207623464047707,0.11137926566595398,False,0.5133966230779349,expected_good_but_low_support
e216_e154_s2_negative,e216_s2_maskfam,negative_public_control,graft_vs_anchor,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,submission_e154_s3repair_9f2e2e73.csv,S2,250,250,S2,-0.0002883121319559919,-0.000387916443346565,-0.00024859660209460444,-0.00022842335042680637,0.0003327695533451152,-0.007321835317206736,0.006048480436759345,0.013370315753966081,0.00013139959478365986,0.0006427537581015403,0.001243379048503461,0.0027987933295348082,0.486926176046176,0.47394487051180023,0.017141922347168673,0.09359221027776254,0.2299492908714047,6.07778142098986,1,1,3,0.4557546499767715,2.229367712488944,0.009827710669038042,0.0480731921316726,False,0.2899471223483216,expected_good_but_low_support
e216_e95_s2_negative,e216_s2_maskfam,negative_unsubmitted_control,graft_vs_anchor,submission_e216_maskfam_jepa_s2_rank_e95_s0p75_4f8dc44d.csv,submission_e95_hardtail_541e3973.csv,S2,250,250,S2,-0.0002877980649549083,-0.00038740237634548225,-0.00024808253509352017,-0.00022790928342572233,0.00033328362034620027,-0.007321321250205655,0.006048994503760429,0.013370315753966081,0.00013139959478366054,0.0006427537581015423,0.0012433790485034632,0.0027987933295348104,0.486926176046176,0.47394487051180023,0.017142310759642697,0.09359221027776256,0.22994929087140603,6.0782979783138025,1,1,3,0.4565687222540847,2.2333498253445443,0.009827710669038092,0.04807319213167274,False,0.2894165156230297,expected_good_but_low_support
