support_variant,gate,slice,n_rows,accuracy,auc,logloss,support_use_rate
shape_support,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support,support_only,all,264,0.7954545454545454,0.8347681359044996,0.7237607132920821,1.0
shape_support,support_only,frontier,60,0.8666666666666667,0.8666666666666667,0.509598154721045,1.0
shape_support,support_only,micro,32,0.8125,0.68359375,0.9613492164673444,1.0
shape_support,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.8723795308228341,1.0
shape_support,support_only,exact_e95_e101,4,0.0,0.0,4.992453345246036,1.0
shape_support,support_only,e72_frontier_neighbor,12,1.0,1.0,0.19885331271018322,1.0
shape_support,support_with_exact_e95e101_veto,all,264,0.8106060606060606,0.8535927456382002,0.6522223462971926,0.9848484848484849
shape_support,support_with_exact_e95e101_veto,frontier,60,0.9333333333333333,0.9955555555555555,0.19482933994353074,0.9333333333333333
shape_support,support_with_exact_e95e101_veto,micro,32,0.9375,0.90234375,0.37115768875950517,0.875
shape_support,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.1978749277281606,0.8571428571428571
shape_support,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.19885331271018322,1.0
shape_support,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8995638200183655,0.4430153354724877,0.045454545454545456
shape_support,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.2833407640355759,0.2
shape_support,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.47499227258783105,0.375
shape_support,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.3104022281571855,0.42857142857142855
shape_support,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.19885331271018322,1.0
shape_support,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8995638200183655,0.4430153354724877,0.045454545454545456
shape_support,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.2833407640355759,0.2
shape_support,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.47499227258783105,0.375
shape_support,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.3104022281571855,0.42857142857142855
shape_support,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.19885331271018322,1.0
shape_support_drop_between,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_between,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_between,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_between,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_between,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_between,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_between,support_only,all,264,0.75,0.7245752984389348,1.1554524988097643,1.0
shape_support_drop_between,support_only,frontier,60,0.7666666666666667,0.8433333333333333,0.649694666597558,1.0
shape_support_drop_between,support_only,micro,32,0.6875,0.64453125,1.1952881464426843,1.0
shape_support_drop_between,support_only,e95_edge,28,0.7142857142857143,0.7142857142857143,1.071319183489807,1.0
shape_support_drop_between,support_only,exact_e95_e101,4,0.0,0.0,6.0997806829568075,1.0
shape_support_drop_between,support_only,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.37752115648242773,1.0
shape_support_drop_between,support_with_exact_e95e101_veto,all,264,0.7651515151515151,0.7456955922865014,1.067136444879863,0.9848484848484849
shape_support_drop_between,support_with_exact_e95e101_veto,frontier,60,0.8333333333333334,0.9722222222222223,0.2611040293059925,0.9333333333333333
shape_support_drop_between,support_with_exact_e95e101_veto,micro,32,0.8125,0.86328125,0.4666807015209986,0.875
shape_support_drop_between,support_with_exact_e95e101_veto,e95_edge,28,0.8571428571428571,0.979591836734694,0.23862496072216643,0.8571428571428571
shape_support_drop_between,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_between,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.37752115648242773,1.0
shape_support_drop_between,support_only_on_e72_frontier_neighbors,all,264,0.803030303030303,0.89589072543618,0.4511366010984988,0.045454545454545456
shape_support_drop_between,support_only_on_e72_frontier_neighbors,frontier,60,0.8666666666666667,0.9511111111111111,0.3190743327900248,0.2
shape_support_drop_between,support_only_on_e72_frontier_neighbors,micro,32,0.8125,0.84765625,0.5419927140024228,0.375
shape_support_drop_between,support_only_on_e72_frontier_neighbors,e95_edge,28,0.8571428571428571,0.9591836734693877,0.38697416120243316,0.42857142857142855
shape_support_drop_between,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_between,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.37752115648242773,1.0
shape_support_drop_between,support_on_e72_or_shape_exact,all,264,0.803030303030303,0.89589072543618,0.4511366010984988,0.045454545454545456
shape_support_drop_between,support_on_e72_or_shape_exact,frontier,60,0.8666666666666667,0.9511111111111111,0.3190743327900248,0.2
shape_support_drop_between,support_on_e72_or_shape_exact,micro,32,0.8125,0.84765625,0.5419927140024228,0.375
shape_support_drop_between,support_on_e72_or_shape_exact,e95_edge,28,0.8571428571428571,0.9591836734693877,0.38697416120243316,0.42857142857142855
shape_support_drop_between,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_between,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.37752115648242773,1.0
shape_support_drop_flank,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_flank,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_flank,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_flank,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_flank,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_flank,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_flank,support_only,all,264,0.7954545454545454,0.8360307621671258,0.707271819011385,1.0
shape_support_drop_flank,support_only,frontier,60,0.8666666666666667,0.8711111111111112,0.47796520830500977,1.0
shape_support_drop_flank,support_only,micro,32,0.8125,0.68359375,0.8996248175265054,1.0
shape_support_drop_flank,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.8019655094247814,1.0
shape_support_drop_flank,support_only,exact_e95_e101,4,0.0,0.0,4.465658858628927,1.0
shape_support_drop_flank,support_only,e72_frontier_neighbor,12,1.0,1.0,0.2123419216845377,1.0
shape_support_drop_flank,support_with_exact_e95e101_veto,all,264,0.8106060606060606,0.8529040404040404,0.6437151866622092,0.9848484848484849
shape_support_drop_flank,support_with_exact_e95e101_veto,frontier,60,0.9333333333333333,0.9955555555555555,0.19831602596863593,0.9333333333333333
shape_support_drop_flank,support_with_exact_e95e101_veto,micro,32,0.9375,0.90234375,0.3752826006458046,0.875
shape_support_drop_flank,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.20271726156112327,0.8571428571428571
shape_support_drop_flank,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_flank,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.2123419216845377,1.0
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8993342516069789,0.44362845406223106,0.045454545454545456
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.2860384858304467,0.2
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.480050500953214,0.375
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.3161830605747659,0.42857142857142855
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_flank,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.2123419216845377,1.0
shape_support_drop_flank,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8993342516069789,0.44362845406223106,0.045454545454545456
shape_support_drop_flank,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.2860384858304467,0.2
shape_support_drop_flank,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.480050500953214,0.375
shape_support_drop_flank,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.3161830605747659,0.42857142857142855
shape_support_drop_flank,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_flank,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.2123419216845377,1.0
shape_support_drop_focus,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_focus,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_focus,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_focus,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_focus,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_focus,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_focus,support_only,all,264,0.7954545454545454,0.8335055096418733,0.7146507281884595,1.0
shape_support_drop_focus,support_only,frontier,60,0.8666666666666667,0.8666666666666667,0.4989921085338621,1.0
shape_support_drop_focus,support_only,micro,32,0.8125,0.68359375,0.9446706011873761,1.0
shape_support_drop_focus,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.8550832172865738,1.0
shape_support_drop_focus,support_only,exact_e95_e101,4,0.0,0.0,4.882230643793296,1.0
shape_support_drop_focus,support_only,e72_frontier_neighbor,12,1.0,1.0,0.19781190306716234,1.0
shape_support_drop_focus,support_with_exact_e95e101_veto,all,264,0.8106060606060606,0.8515266299357209,0.6447824021246721,0.9848484848484849
shape_support_drop_focus,support_with_exact_e95e101_veto,frontier,60,0.9333333333333333,0.9955555555555555,0.19157147385319712,0.9333333333333333
shape_support_drop_focus,support_with_exact_e95e101_veto,micro,32,0.9375,0.90234375,0.36825691116112924,0.875
shape_support_drop_focus,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.1963247143994344,0.8571428571428571
shape_support_drop_focus,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_focus,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.19781190306716234,1.0
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8995638200183655,0.4429679986705322,0.045454545454545456
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.28313248210697173,0.2
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.4746017439716983,0.375
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.309955909738748,0.42857142857142855
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_focus,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.19781190306716234,1.0
shape_support_drop_focus,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8995638200183655,0.4429679986705322,0.045454545454545456
shape_support_drop_focus,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.28313248210697173,0.2
shape_support_drop_focus,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.4746017439716983,0.375
shape_support_drop_focus,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.309955909738748,0.42857142857142855
shape_support_drop_focus,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_focus,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.19781190306716234,1.0
shape_support_drop_global,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_global,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_global,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_global,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_global,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_global,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_global,support_only,all,264,0.7954545454545454,0.8337350780532597,0.7392774467037366,1.0
shape_support_drop_global,support_only,frontier,60,0.9,0.8700000000000001,0.5163105718700741,1.0
shape_support_drop_global,support_only,micro,32,0.8125,0.70703125,0.9399643920825013,1.0
shape_support_drop_global,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.8957907379603772,1.0
shape_support_drop_global,support_only,exact_e95_e101,4,0.0,0.0,5.161604719728601,1.0
shape_support_drop_global,support_only,e72_frontier_neighbor,12,1.0,1.0,0.21091594116619872,1.0
