basename,source_path,recipe,source_note,weight,n_parts,episodes,pairs,rules,affected_targets,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,q_sum,s_sum,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_kall_w1_50_29a31bcb.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_kall_w1_50_29a31bcb.csv,residualized_visible,subtract E310 row_subject_date null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_row_subject_date_lam0.50_topall,"Q1,S1",250,0.011060436537633786,0.1561555290172713,-1.205841311798216,-0.5600970108744588,-0.6457443009237572,promote_candidate,True,False,-0.0007470076209641186,-0.0011721819484299355,-0.0004597381327400102,1.0,-6.70116391029707e-05
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_k96_w1_50_2613cdc7.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_k96_w1_50_2613cdc7.csv,residualized_visible,subtract E310 wrong_swap null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_wrong_swap_lam0.50_top96,"Q1,S1",96,0.006654744385856589,0.12947418327875165,-2.0151933926370855,-0.7717712021184183,-1.2434221905186678,promote_candidate,True,False,-0.0006283275021257646,-0.0009216712170910488,-0.0004562923070510893,1.0,0.005568899165664748
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_kall_w1_50_2613cdc7.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_kall_w1_50_2613cdc7.csv,residualized_visible,subtract E310 wrong_swap null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_wrong_swap_lam0.50_topall,"Q1,S1",96,0.006654744385856589,0.12947418327875165,-2.0151933926370855,-0.7717712021184183,-1.2434221905186678,promote_candidate,True,False,-0.0006283275021257646,-0.0009216712170910488,-0.0004562923070510893,1.0,0.005568899165664748
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_50_kall_w1_50_7bf13c82.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_50_kall_w1_50_7bf13c82.csv,residualized_visible,subtract E310 all_controls null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_all_controls_lam0.50_topall,"Q1,S1",248,0.008165014018288194,0.13582501887563928,-1.598306759428372,-0.6931791776392578,-0.9051275817891142,promote_candidate,True,False,-0.0006739212050178061,-0.0010197893607498665,-0.0004511507846836472,1.0,0.003034777001926503
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_kall_w1_50_31d86878.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_kall_w1_50_31d86878.csv,residualized_visible,subtract E310 row_subject_date null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_row_subject_date_lam0.50_topall,"Q1,S1",248,0.008808801499095407,0.14281446187743826,-1.4246039955914076,-0.660432500772941,-0.7641714948184666,promote_candidate,True,False,-0.0006903256430411271,-0.001060295919075218,-0.00044288529942003804,1.0,0.0019788927670357226
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_k96_w1_50_d217987a.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_50_k96_w1_50_d217987a.csv,residualized_visible,subtract E310 wrong_swap null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_wrong_swap_lam0.50_top96,"Q1,S1",96,0.006656500379980063,0.12947418327875165,-1.9704834357081797,-0.7212608252618754,-1.2492226104463042,promote_candidate,True,False,-0.0005954414995175034,-0.0008787754210626897,-0.000442604240464148,1.0,0.004949199515965452
submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,analysis_outputs/submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,microdiverse,stack one null-rare row per target pair,2.0,4,"bedtime_arousal,cashflow_stress,home_recovery","Q1_S1,Q1_S3,S1_S2,S3_S4","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3,S4",151,0.009164749202063746,0.1889999999999995,1.3025003637730044,-0.11842264120198781,1.4209230049749921,promote_candidate,True,False,-0.0006294626270716993,-0.0009145406203163308,-0.0004405474993382456,1.0,-0.001314041100967056
submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,analysis_outputs/submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,microdiverse,stack one null-rare row per target pair,2.0,4,"bedtime_arousal,cashflow_stress,home_recovery","Q1_S1,Q1_S3,S1_S2,S3_S4","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3,S4",151,0.009164749202063746,0.1889999999999995,1.3025003637730044,-0.11842264120198781,1.4209230049749921,promote_candidate,True,False,-0.0006294626270716993,-0.0009145406203163308,-0.0004405474993382456,1.0,-0.001314041100967056
submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,analysis_outputs/submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,microdiverse,stack one null-rare row per target pair,2.0,4,"bedtime_arousal,cashflow_stress,home_recovery","Q1_S1,Q1_S3,S1_S2,S3_S4","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3,S4",151,0.009164749202063746,0.1889999999999995,1.3025003637730044,-0.11842264120198781,1.4209230049749921,promote_candidate,True,False,-0.0006294626270716993,-0.0009145406203163308,-0.0004405474993382456,1.0,-0.001314041100967056
submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,analysis_outputs/submission_e311_pairmicro_microdiverse_top4_w2_00_e671661d.csv,microdiverse,stack one null-rare row per target pair,2.0,4,"bedtime_arousal,cashflow_stress,home_recovery","Q1_S1,Q1_S3,S1_S2,S3_S4","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3,S4",151,0.009164749202063746,0.1889999999999995,1.3025003637730044,-0.11842264120198781,1.4209230049749921,promote_candidate,True,False,-0.0006294626270716993,-0.0009145406203163308,-0.0004405474993382456,1.0,-0.001314041100967056
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_75_k96_w1_50_b1c2a1bf.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_75_k96_w1_50_b1c2a1bf.csv,residualized_visible,subtract E310 all_controls null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_all_controls_lam0.75_top96,"Q1,S1",96,0.006846439441783711,0.13623752831345967,-1.7887861716965392,-0.761515164726518,-1.0272710069700215,promote_candidate,True,False,-0.0006271624340481572,-0.0009245500083310756,-0.00043929774712500873,1.0,0.003716122365187924
submission_e311_pairmicro_microstack_top5_w2_00_3aa12fc7.csv,analysis_outputs/submission_e311_pairmicro_microstack_top5_w2_00_3aa12fc7.csv,microstack,stack top null-rare too-small E310 rows,2.0,5,"bedtime_arousal,cashflow_stress","Q1_S1,Q1_S3,S1_S2","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3",142,0.007066024715438144,0.2249999999999991,-0.8434729459663001,-0.40867045406548824,-0.43480249190081205,promote_candidate,True,False,-0.0006657161953381718,-0.0009939966323523734,-0.00043896047312873786,1.0,-0.0019224918531034474
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_75_kall_w1_50_e90ebfe2.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__wrong_swap_l0_75_kall_w1_50_e90ebfe2.csv,residualized_visible,subtract E310 wrong_swap null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_wrong_swap_lam0.75_topall,"Q1,S1",250,0.008669715697710956,0.12671127491812761,-1.3521196299928455,-0.42238342168476223,-0.9297362083080836,promote_candidate,True,False,-0.0006418300357101235,-0.0009875429958214636,-0.00043325441801036585,1.0,0.005181260386560332
submission_e311_pairmicro_microstack_top6_w1_50_df92d383.csv,analysis_outputs/submission_e311_pairmicro_microstack_top6_w1_50_df92d383.csv,microstack,stack top null-rare too-small E310 rows,1.5,6,"bedtime_arousal,cashflow_stress","Q1_S1,Q1_S3,S1_S2","diff_top64,opp_sign_top64,same_sign_top64,topabs64,topabs96","Q1,S1,S2,S3",152,0.006945637321793772,0.195749999999999,-1.2024463077113312,-0.5706758408583051,-0.6317704668530261,promote_candidate,True,False,-0.0006330979311121703,-0.0009319234465672728,-0.0004329338734539863,1.0,-0.00038978952527782273
submission_e311_pairmicro_microstack_top4_w2_00_3551e433.csv,analysis_outputs/submission_e311_pairmicro_microstack_top4_w2_00_3551e433.csv,microstack,stack top null-rare too-small E310 rows,2.0,4,"bedtime_arousal,cashflow_stress","Q1_S1,Q1_S3,S1_S2","diff_top64,opp_sign_top64,same_sign_top64,topabs64","Q1,S1,S2,S3",142,0.006928554219583204,0.2249999999999991,-0.8264302224160036,-0.4019768796884078,-0.4244533427275957,promote_candidate,True,False,-0.0006588541108884033,-0.0009896213889055755,-0.0004293961554167621,1.0,-0.001992624573936036
submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,analysis_outputs/submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,microcash,stack cashflow-only null-rare pair actions,1.5,4,cashflow_stress,"Q1_S1,S1_S2","diff_top64,opp_sign_top64,topabs64,topabs96","Q1,S1,S2",137,0.006703726172071242,0.195749999999999,-1.17140420410187,-0.558483973242907,-0.6129202308589635,promote_candidate,True,False,-0.0006255216835064517,-0.0009261120518001738,-0.00042353721553134275,1.0,-0.0005175312667943799
submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,analysis_outputs/submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,microcash,stack cashflow-only null-rare pair actions,1.5,4,cashflow_stress,"Q1_S1,S1_S2","diff_top64,opp_sign_top64,topabs64,topabs96","Q1,S1,S2",137,0.006703726172071242,0.195749999999999,-1.17140420410187,-0.558483973242907,-0.6129202308589635,promote_candidate,True,False,-0.0006255216835064517,-0.0009261120518001738,-0.00042353721553134275,1.0,-0.0005175312667943799
submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,analysis_outputs/submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,microcash,stack cashflow-only null-rare pair actions,1.5,4,cashflow_stress,"Q1_S1,S1_S2","diff_top64,opp_sign_top64,topabs64,topabs96","Q1,S1,S2",137,0.006703726172071242,0.195749999999999,-1.17140420410187,-0.558483973242907,-0.6129202308589635,promote_candidate,True,False,-0.0006255216835064517,-0.0009261120518001738,-0.00042353721553134275,1.0,-0.0005175312667943799
submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,analysis_outputs/submission_e311_pairmicro_microcash_top4_w1_50_a8f230fb.csv,microcash,stack cashflow-only null-rare pair actions,1.5,4,cashflow_stress,"Q1_S1,S1_S2","diff_top64,opp_sign_top64,topabs64,topabs96","Q1,S1,S2",137,0.006703726172071242,0.195749999999999,-1.17140420410187,-0.558483973242907,-0.6129202308589635,promote_candidate,True,False,-0.0006255216835064517,-0.0009261120518001738,-0.00042353721553134275,1.0,-0.0005175312667943799
submission_e311_pairmicro_microstack_top3_w2_00_a2e32ab2.csv,analysis_outputs/submission_e311_pairmicro_microstack_top3_w2_00_a2e32ab2.csv,microstack,stack top null-rare too-small E310 rows,2.0,3,cashflow_stress,"Q1_S1,S1_S2","diff_top64,opp_sign_top64,topabs64","Q1,S1,S2",126,0.006735840152884705,0.2249999999999991,-0.8020834744870193,-0.3924146305782909,-0.40966884390872854,promote_candidate,True,False,-0.0006533796086946267,-0.000985251743998053,-0.00042280374722470385,1.0,-0.0020928141751255236
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_k96_w1_25_777c5cc0.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_k96_w1_25_777c5cc0.csv,residualized_visible,subtract E310 row_subject_date null mean from old-strict pair action,1.25,1,cashflow_stress,Q1_S1,resid_row_subject_date_lam0.50_top96,"Q1,S1",96,0.006332212667398808,0.11901205156453189,-1.8293371481072718,-0.851149365629752,-0.9781877824775195,promote_candidate,True,False,-0.0005561604288269362,-0.000807609305390209,-0.0004086891953960213,1.0,0.003061143956438306
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_75_k96_w1_50_80755c1a.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_75_k96_w1_50_80755c1a.csv,residualized_visible,subtract E310 row_subject_date null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_row_subject_date_lam0.75_top96,"Q1,S1",96,0.007184944924862807,0.16673329352590707,-1.052041498953979,-0.6388787719226778,-0.4131627270313011,promote_candidate,True,False,-0.0006396297200966632,-0.0009715724551400361,-0.00040332012123788104,1.0,-0.00032911653904627025
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_75_k96_w1_50_f6c51732.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__all_controls_l0_75_k96_w1_50_f6c51732.csv,residualized_visible,subtract E310 all_controls null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_all_controls_lam0.75_top96,"Q1,S1",96,0.006776451029293378,0.1549621115824425,-1.2512314463198115,-0.6303278667749067,-0.6209035795449048,promote_candidate,True,False,-0.0006035223456478393,-0.0009073735025965432,-0.0004028784087959796,1.0,0.0014422939394304057
submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_k64_w1_50_397dfe8c.csv,analysis_outputs/submission_e311_pairmicro_resid_submission_e310_pair_cashflow_stress_Q1__row_subject_date_l0_50_k64_w1_50_397dfe8c.csv,residualized_visible,subtract E310 row_subject_date null mean from old-strict pair action,1.5,1,cashflow_stress,Q1_S1,resid_row_subject_date_lam0.50_top64,"Q1,S1",64,0.005776483259093347,0.14281446187743826,-1.510465609352594,-0.7923412475344704,-0.7181243618181234,promote_candidate,True,False,-0.0005671201378956159,-0.0008277552250648788,-0.00039965158187682705,1.0,0.0027543707307145227
