basename,actual__min_prob,actual__max_prob,actual__mean_prob,actual__prob_span,actual__mean_abs_move_vs_stage2,actual__mean_abs_move_vs_raw05,actual__mean_abs_move_vs_a2c8,actual__rms_move_vs_a2c8,actual__max_abs_move_vs_a2c8,actual__move_abs_a2c8_Q1,actual__mean_prob_Q1,actual__move_abs_a2c8_Q2,actual__mean_prob_Q2,actual__move_abs_a2c8_Q3,actual__mean_prob_Q3,actual__move_abs_a2c8_S1,actual__mean_prob_S1,actual__move_abs_a2c8_S2,actual__mean_prob_S2,actual__move_abs_a2c8_S3,actual__mean_prob_S3,actual__move_abs_a2c8_S4,actual__mean_prob_S4,actual__proj_a2c8,actual__cos_a2c8,actual__proj_raw05,actual__cos_raw05,actual__proj_final9,actual__cos_final9,actual__proj_ordinal,actual__cos_ordinal,actual__proj_q2_bad,actual__cos_q2_bad,actual__proj_resid_bad,actual__cos_resid_bad,actual__proj_lejepa_bad,actual__cos_lejepa_bad,actual__bad_axis_abs_load,actual__bad_axis_positive_load,actual__good_axis_load,actual__good_span_residual_ratio,actual__bad_to_good_load_ratio,actual__raw05_a2c8_compat_energy,policy,recipe,group_key,base_variant,meta_source_count,meta_weight,meta_nonzero_rows,meta_nonzero_cells,meta_mean_abs_delta,meta_max_abs_delta,meta_l1_delta,meta_signed_delta_sum,meta_q_abs_share,meta_s_abs_share,meta_abs_Q1,meta_abs_Q2,meta_abs_Q3,meta_abs_S1,meta_abs_S2,meta_abs_S3,meta_abs_S4,mix_actual,mix_row,mix_subject,mix_dateblock,mix_actual_share,mix_row_share,mix_subject_share,mix_dateblock_share,previously_null_evaluated,old_strict_promote,old_info_sensor,actual_p90,actual_mean,actual_beats_current_rate,incremental_bad_axis_vs_current,pred_target_worst_placement_dominance,pred_null_strict_rate,pred_target_adversarial_health,pred_row_p90_dominance,pred_subject_p90_dominance,pred_dateblock_p90_dominance,pred_worst_placement_dominance,pred_adversarial_health,pred_ready_score,source_path,parent_basename,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k12_2044b2db.csv,0.0681101766719186,0.9797766514642752,0.5946160835369417,0.9116664747923566,0.07373103544082514,0.058232420226550924,0.05547521146096811,0.08085363918959075,0.4066201949915583,0.0701768047834035,0.49671083243746245,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.055040108630260785,0.66132200929797,0.03301601284580745,0.6346331809966811,0.09538065031352008,0.6472619233895673,0.04142229484797425,0.5654989620215859,1.057731935136041,0.6063830377424027,1.0980119539777047,0.5687332690492558,0.16007120626387653,0.3683625975837008,0.16602837728467043,0.30544069914769156,-0.01264962033049761,-0.014940396205007141,-0.0802926666475334,-0.11272085634668931,0.016469845179324753,0.025194527021970097,0.19242632079969096,0.09948403382165996,2.1557438891137455,0.7828074848632907,0.08926214365359411,0.08836321389851802,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l1.50,18.0,1.25,99.0,128.0,0.015477471633515085,0.35,27.085575358651397,3.7874522017468664,0.24123448303198336,0.7587655169680165,6.533974769268097,0.0,0.0,5.894299542816093,0.0,14.657301046567207,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,0.00029902489469179467,-0.00030898240538917293,0.7647058823529411,-0.007133944022733818,0.4113827133379022,0.7505555601120285,-0.33917284677412673,0.5991728398496594,0.9601819619698854,0.8794411261717748,0.4113827133379022,-0.33917284677412673,-0.5268117368021336,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__k12_2044b2db.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_ba8fd344.csv,0.0682036152105448,0.979602869568679,0.5944572417786866,0.9113992543581342,0.06690950927498364,0.05042204769887585,0.04770786112497696,0.06152936560900165,0.23422160285093702,0.0565346502437666,0.49543955498697156,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.044390826645310556,0.6609806271559958,0.03301601284580745,0.6346331809966811,0.0653006344861692,0.6477626906742464,0.04142229484797425,0.5654989620215859,1.066665677798274,0.7112025996637086,1.1106392115803412,0.6690647582519631,0.1646792224286191,0.4407524182080149,0.17094053459736494,0.36574906675564356,-0.01264962033049761,-0.01737623580795231,-0.08288389855147961,-0.1353293996254868,0.013812513155194772,0.024574403483415393,0.19481629933585448,0.09928278045387724,2.177304889378615,0.6860878133260097,0.08947589297058785,0.0769029217159157,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l1.50,18.0,0.5,249.0,640.0,0.010258301107246496,0.17785375062188158,17.95202693768136,1.7071735635646914,0.2560759865779683,0.7439240134220318,4.597083009141017,0.0,3.885780586188048e-16,4.767193777769627,0.0,8.587750150770718,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-5.5481551590664236e-05,-0.0003066179777858985,0.9411764705882353,-0.004743965486570301,0.1611479420648052,0.7782274700714341,-0.6170795280066291,0.7971360188187921,0.5174868822219295,0.28379219642490255,0.1611479420648052,-0.6170795280066291,-0.8116363955244874,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_ba8fd344.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_3000bcaa.csv,0.0682503790187493,0.9795154311130652,0.5945112266038164,0.9112650520943159,0.06976563188560037,0.05374189191952285,0.05121181538504249,0.06792165923942252,0.32314847816187786,0.06205073076568387,0.49558285396730684,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.050993160726335585,0.6614066766031861,0.03301601284580745,0.6346331809966811,0.07770989970368564,0.6475712360226289,0.04142229484797425,0.5654989620215859,1.0684925596626897,0.6761775040232081,1.1115140836357078,0.6355274645880229,0.16401801921218806,0.4166502627020387,0.1708555241496717,0.3469695757646624,-0.01264962033049761,-0.016492249746189073,-0.08093442169003082,-0.1254236553339426,0.013432512497205075,0.022682542559544532,0.19244431659256936,0.09886027457204093,2.1800066432983973,0.7215647996181195,0.08827694039185127,0.08176834004935746,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l1.50,18.0,0.75,249.0,640.0,0.015387451660869746,0.26678062593282237,26.928040406522047,2.5607603453470373,0.2560759865779681,0.743924013422032,6.895624513711522,0.0,5.828670879282072e-16,7.150790666654451,0.0,12.881625226156073,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-7.257698837086882e-05,-0.0005284139284627353,0.9411764705882353,-0.007115948229855423,0.13464164263149164,0.7269138335911349,-0.5922721909596436,0.693330020405441,0.5431925858498002,0.38990786818630907,0.13464164263149164,-0.5922721909596436,-0.7740006493574271,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_3000bcaa.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,0.0682971725404169,0.9794276256978528,0.5945588105247295,0.9111304531574359,0.07320442696293025,0.057682995363081094,0.05517074590725666,0.07607901889104147,0.4063678522290553,0.06858313854683651,0.4957239590017654,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.058017445513854876,0.6618236684171288,0.03301601284580745,0.6346331809966811,0.09186572079051285,0.6473462266206194,0.04142229484797425,0.5654989620215859,1.0703168661314637,0.6343392355712338,1.1123896245389888,0.5956570315258713,0.1633323737005019,0.38857276763390297,0.17076394263333772,0.3247719650658432,-0.01264962033049761,-0.015445426052480643,-0.07897832603753657,-0.11462361472582429,0.013019575011119694,0.020589759742511968,0.19002949269582275,0.09840154632778855,2.1827064906704523,0.7598209305124635,0.08706140446322255,0.0874414081261829,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l1.50,18.0,1.0,249.0,640.0,0.020513043996189084,0.35,35.89782699333088,3.4081202450975367,0.25612040583933204,0.7438795941606678,9.194166018282035,0.0,7.771561172376096e-16,9.528160673507408,0.0,17.175500301541437,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-7.560917621505604e-05,-0.0007611038277911392,0.9117647058823529,-0.009530772126602027,0.11506918192591664,0.6707459500689825,-0.555676768143066,0.5788145758999813,0.586485806279103,0.509800499571972,0.11506918192591664,-0.555676768143066,-0.7233632556603116,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,0.0683439957912037,0.9793394518506132,0.5945689158841042,0.9109954560594096,0.07678368418401213,0.06159774282707233,0.059076215000417424,0.08448187016797248,0.4066201949915583,0.07539356259671764,0.49586267425843694,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.06474351561711006,0.6620832636977281,0.03301601284580745,0.6346331809966811,0.1056675102895019,0.6470186535989713,0.04142229484797425,0.5654989620215859,1.073299189968906,0.5952982841326613,1.1148072715119268,0.5586550899061097,0.16264038112019005,0.36210380971176953,0.17049907303765938,0.30346527710034366,-0.01264962033049761,-0.01445454802312732,-0.07685258946952823,-0.10438288705206498,0.012401819816867794,0.018354582568388622,0.18715356613572331,0.09765135633569748,2.1881064614808325,0.7920043294580552,0.08553220300054881,0.09300176486383484,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l1.50,18.0,1.25,249.0,640.0,0.025398939457299256,0.35,44.44814405027368,3.9322302616889853,0.258564396071376,0.741435603928624,11.492707522852537,0.0,9.71445146547012e-16,11.704289870918242,0.0,21.251146656502904,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-5.374669127956009e-05,-0.0009521445193922999,0.9411764705882353,-0.012406698686701467,0.11735414669298766,0.6535973749933222,-0.5362432283003347,0.467913744174606,0.6701547536525002,0.6098440952226374,0.11735414669298766,-0.5362432283003347,-0.699642572048665,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_544965cd.csv,0.0681101766719186,0.9797766514642752,0.5944200046200818,0.9116664747923566,0.06669007938729703,0.0497247382378866,0.04660820991562163,0.06133367430670579,0.2680001842581554,0.05501668599027775,0.494681270567571,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.038873478037332924,0.6602477041400668,0.03301601284580745,0.6346331809966811,0.06463838888214837,0.6489932379993417,0.04142229484797425,0.5654989620215859,1.0803085499236866,0.7170868275090004,1.1234979061780372,0.6737927550917646,0.1727130916355524,0.46019306688392675,0.17422837243162997,0.3711213724374657,-0.01264962033049761,-0.01729874587356699,-0.0912319411004986,-0.14829544685009002,0.014802746288962686,0.026218720429256565,0.2057984939357739,0.10191693250477768,2.2038064561017237,0.6786696580954735,0.09338319763634063,0.07591128569834552,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,0.5,32.0,32.0,0.003009520431770561,0.17500000000000127,5.2666607555984815,1.40909753488351,0.15523376153165327,0.8447662384683466,0.8175635598026916,0.0,0.0,1.1272525073001165,0.0,3.321844688495673,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00019206103929167288,-0.00032008955157051844,1.0,0.00623822911334912,0.7531451877950404,0.7236434427166053,0.029501745078434657,1.1287130124595701,0.9038581553441581,0.7922372823837673,0.7531451877950404,0.029501745078434657,-0.15140911560071638,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_544965cd.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_62b01878.csv,0.0681101766719186,0.9797766514642752,0.5944544136145968,0.9116664747923566,0.06817768180903556,0.05122949845377188,0.04811297013150691,0.06652629942585275,0.3466497812826703,0.05665181310988312,0.4944327171518984,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04112798305193317,0.6603120180129297,0.03301601284580745,0.6346331809966811,0.07128207825913972,0.649418340503757,0.04142229484797425,0.5654989620215859,1.0889568678508093,0.6911205580989138,1.1308021255322516,0.6484252043775556,0.17606882302258803,0.4485557994499764,0.17578728090106924,0.3580170718779595,-0.01264962033049761,-0.016539935842313776,-0.09345648551355916,-0.14524779519954145,0.014917862197857035,0.025263585661094677,0.20891760849244845,0.10281150264839166,2.219758993383061,0.7052415679699126,0.09411724832339875,0.07825521780688514,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,0.75,32.0,32.0,0.004514280647655841,0.2625000000000019,7.8999911333977195,2.1136463023252645,0.1552337615316533,0.8447662384683468,1.2263453397040371,0.0,0.0,1.6908787609501745,0.0,4.982767032743508,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0002893893803353241,-0.0005081535285307885,1.0,0.009357343670023666,0.8483403452594203,0.6212088167828984,0.22713152847652152,1.175337556143807,0.9477621247228436,0.9109949020210955,0.8483403452594203,0.22713152847652152,0.07182932428079711,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_62b01878.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_d3cecd90.csv,0.0681101766719186,0.9797766514642752,0.5944829165550116,0.9116664747923566,0.06968244202492084,0.05273425866965717,0.04961773034739219,0.07306623702808099,0.43414978128267045,0.058286940229488514,0.49417453625124347,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.0433824880665334,0.6603768907167002,0.03301601284580745,0.6346331809966811,0.07792576763613107,0.6498111692835449,0.04142229484797425,0.5654989620215859,1.097605185777932,0.6595977200107501,1.138106344886466,0.6179395297798989,0.17942455440962354,0.43281843810082565,0.1773461893705086,0.34200150021837983,-0.01264962033049761,-0.015661151208621066,-0.0956810299266197,-0.14080426411948596,0.01503297810675137,0.024105896413285845,0.212036723049123,0.10370607279200568,2.235711530664398,0.7353264899448144,0.09484082362417753,0.08063428003642942,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,1.0,32.0,32.0,0.006019040863541113,0.35,10.53332151119695,2.8181950697670093,0.1552337615316534,0.8447662384683464,1.6351271196053827,0.0,0.0,2.254505014600232,0.0,6.643689376991335,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0003842188080332806,-0.0006988278454545526,1.0,0.012476458226698212,0.9376563326098191,0.5091060293269815,0.42855030328283716,1.2086347784710192,0.992915702462501,1.0391695707423225,0.9376563326098191,0.42855030328283716,0.30127379595109205,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_d3cecd90.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_29488b28.csv,0.0681101766719186,0.9797766514642752,0.5944756795053706,0.9116664747923566,0.07006303099986273,0.053114847644599054,0.04999831932233409,0.07469390336238264,0.4624446287025996,0.05874643175106698,0.49413768364749555,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04416187687751356,0.6603778194262793,0.03301601284580745,0.6346331809966811,0.07935101012816574,0.6497964338302268,0.04142229484797425,0.5654989620215859,1.099953971371469,0.6521666729359592,1.1406361335539155,0.6110283388912985,0.1795009680520542,0.4272103505013847,0.17728703301496748,0.3373138829142315,-0.01264962033049761,-0.015451646959660425,-0.0959188625095028,-0.13926599285151206,0.014462695501816985,0.022881189491968768,0.21167469484930113,0.10310621200930073,2.2405901049253845,0.7423458061642999,0.09447274371582459,0.0812128378917985,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,1.25,32.0,32.0,0.006399629838483013,0.35,11.199352217345268,2.799352217345271,0.1562590376691292,0.8437409623308708,1.75,0.0,0.0,2.4493522173452718,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0003950470826637172,-0.0007358919946122087,1.0,0.012114430026876344,0.933664408352209,0.48573188716126703,0.4479325211909416,1.1932618772624262,0.9947975294256559,1.0697019757018644,0.933664408352209,0.4479325211909416,0.3264995494006251,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_29488b28.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_cfb57830.csv,0.0681101766719186,0.9797766514642752,0.594475716911825,0.9116664747923566,0.07006340116137973,0.05311521780611604,0.04999868948385108,0.07469591267258296,0.4624446287025996,0.05874643175106698,0.49413768364749555,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04416446800813247,0.6603780812714601,0.03301601284580745,0.6346331809966811,0.07935101012816574,0.6497964338302268,0.04142229484797425,0.5654989620215859,1.0999553330127005,0.652157024603992,1.1406388350040066,0.6110199899055639,0.1795006782423609,0.42720281166346097,0.17728780283190412,0.3373099397069051,-0.01264962033049761,-0.015451399236370622,-0.0959194289870605,-0.13926458258053726,0.014461625004017323,0.02287912906748422,0.21167457573752751,0.10310552641996938,2.240594168016707,0.7423555040035525,0.09447251923824371,0.08121343280156236,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,1.5,32.0,32.0,0.0063999999999999994,0.35,11.199999999999998,2.7999999999999994,0.15625000000000003,0.84375,1.75,0.0,0.0,2.45,0.0,6.999999999999997,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00039515893254067494,-0.0007359979852132328,1.0,0.012114310915102733,0.9372685722009897,0.4847603922356454,0.452508179965344,1.1973789122537537,0.9977404381208821,1.0691581967950063,0.9372685722009897,0.452508179965344,0.33131808190643286,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_cfb57830.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_87f6880c.csv,0.0681101766719186,0.9797766514642752,0.5944175176871868,0.9116664747923566,0.06707089137689505,0.05032481084422458,0.04734067260828406,0.062469613557168395,0.2680001842581554,0.056295045598365775,0.49449262515839276,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.041208684083237246,0.6607276120083755,0.03301601284580745,0.6346331809966811,0.06615206207679303,0.6486845670099456,0.04142229484797425,0.5654989620215859,1.076077796987284,0.7091420849368412,1.1191880120993063,0.6663812625798606,0.1689377445103789,0.4468967152247138,0.17030163960038333,0.3601484689772944,-0.01264962033049761,-0.017174348705291234,-0.0898478967294184,-0.14499548352054156,0.013385668611342556,0.023538290791072638,0.20103400547145023,0.09853648841153423,2.19526580908659,0.6874351153704364,0.0915761565400231,0.07678390749290012,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,0.5,58.0,64.0,0.0052016785120240615,0.17500000000000127,9.102937396042108,1.3894869196382722,0.2130234803825047,0.7869765196174954,1.9391394058089446,0.0,0.0,1.8340444247583276,0.0,5.329753565474837,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0002518652968883984,-0.0005066835456995093,1.0,0.0014737406490254457,0.6620387269031822,0.738753374018804,-0.07671464711562223,1.042460855047631,0.8627352455544406,0.735407634587903,0.6620387269031822,-0.07671464711562223,-0.2614029906203229,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_87f6880c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_fcd3150d.csv,0.0681101766719186,0.9797766514642752,0.5944469523755144,0.9116664747923566,0.06938445196393672,0.05292565010023661,0.0499415118642961,0.06953187201936158,0.3466497812826703,0.06017332440998366,0.49415141199511214,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04487677293275391,0.6610272764791685,0.03301601284580745,0.6346331809966811,0.07681156920774274,0.648932158520727,0.04142229484797425,0.5654989620215859,1.0826107384462054,0.6726363398796652,1.124337284414155,0.631153139620537,0.17040580233482772,0.4249944477175858,0.1698971816541993,0.33874065678380894,-0.01264962033049761,-0.016191932453016405,-0.09138041895693884,-0.1390330695970288,0.01279224568142684,0.021208016539597956,0.20177087579596292,0.09774083650852648,2.2069480228603604,0.7238824592777112,0.09142529575437319,0.0806705669824568,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,0.75,58.0,64.0,0.007802517768036094,0.2625000000000019,13.654406094063164,2.0842303794574084,0.21302348038250477,0.7869765196174952,2.908709108713418,0.0,0.0,2.7510666371374914,0.0,7.9946303482122545,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00044722749943579726,-0.0008004390245480871,1.0,0.0022106109735381407,0.7213926363688157,0.6342986582133427,0.08709397815547257,1.0246503038955719,0.9124990040114296,0.867288369136578,0.7213926363688157,0.08709397815547257,-0.07148068639786284,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_fcd3150d.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_11dd47d3.csv,0.0681101766719186,0.9797766514642752,0.5944680073530018,0.9116664747923566,0.0719095372457668,0.05552648935624865,0.052542351120308126,0.07840852119073767,0.43414978128267045,0.06405160322160157,0.49380210151987436,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.048544861782270556,0.6613239270096604,0.03301601284580745,0.6346331809966811,0.08747107633869242,0.6491322033078848,0.04142229484797425,0.5654989620215859,1.0891436799051268,0.6297934186411431,1.1294865567290044,0.5900980051832112,0.17187386015927655,0.39894557727992086,0.1694927237080153,0.3145119529546646,-0.01264962033049761,-0.015069666089510169,-0.0929129411844593,-0.1315667420219528,0.012198822751511101,0.01882244898803897,0.20250774612047567,0.09694518460551875,2.218630236634131,0.7624957534721002,0.0912760236858679,0.08457888597488462,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,1.0,58.0,64.0,0.010403357024048118,0.35,18.205874792084206,2.7789738392765324,0.21302348038250485,0.7869765196174952,3.8782788116178892,0.0,0.0,3.6680888495166544,0.0,10.659507130949663,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0006281036474876558,-0.0010955085663928432,1.0,0.0029474812980508913,0.7732949229534221,0.520086685111144,0.25320823784227775,0.9921102721935688,0.9628549075033457,1.0078679421056247,0.7732949229534221,0.25320823784227775,0.123186566564492,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_11dd47d3.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_522d5b8e.csv,0.0681101766719186,0.9797766514642752,0.5944508647923145,0.9116664747923566,0.07338620526083543,0.05700315737131729,0.054019019135376774,0.08319061056091483,0.4624446287025996,0.06675424643519252,0.49367594791074226,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.050737834428167136,0.6615526973419421,0.03301601284580745,0.6346331809966811,0.09291213658468539,0.6489095886599237,0.04142229484797425,0.5654989620215859,1.0893770890304626,0.6071809520757359,1.1298613983570884,0.5689776546896679,0.17006260023912048,0.38048680313569944,0.1674702009368508,0.2995370837865378,-0.01264962033049761,-0.014525483210333307,-0.09245875158180228,-0.12619579874834524,0.010920001307766653,0.016240816424802663,0.19976347368849195,0.09465510177619206,2.219238487387551,0.7816775410747365,0.0900144237466049,0.0867230415847739,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,medianresid_l0.75,18.0,1.25,58.0,64.0,0.011880025039116768,0.35,20.790043818454336,2.7503256792321764,0.21904425285401835,0.7809557471459818,4.553939615015633,0.0,0.0,4.216332010990799,0.0,12.019772192447906,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.000681808925997789,-0.0012355207364352825,1.0,0.0002032088660671727,0.7346439606515098,0.4913823314876622,0.24326162916384736,0.9053096414804491,0.977505730647749,1.0565639059702412,0.7346439606515098,0.24326162916384736,0.12041604629193207,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_522d5b8e.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
