new,base,moved_cells,moved_rows,targets,expected_focus_mean,all_support_delta,all_adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_swing_weighted,obs_delta_vs_e95,obs_over_adverse,obs_over_swing
e216_e154,e95,505,250,"Q1,Q3,S2,S3,S4",-0.00031814968996911233,-0.008276083141216155,0.0068332220727289625,0.015109305213945119,0.00014284635720347263,0.0006649619484869371,0.001265587238888858,0.0028216218260298455,0.47330910729751646,0.0009951790000000127,0.14563832250845773,0.06586530524788878
e216_e154,e154,250,250,S2,-0.0002883121319559919,-0.007321835317206736,0.006048480436759345,0.013370315753966081,0.00013139959478365986,0.0006427537581015403,0.001243379048503461,0.0027987933295348082,0.47394487051180023,,,
e216_e95,e95,250,250,S2,-0.0002877980649549083,-0.007321321250205655,0.006048994503760429,0.013370315753966081,0.00013139959478366054,0.0006427537581015423,0.0012433790485034632,0.0027987933295348104,0.47394487051180023,0.0009951790000000127,0.1645197395007299,0.07443197440605016
e216_e154_s05,e95,505,250,"Q1,Q3,S2,S3,S4",-0.0002577158565057858,-0.005873701685919917,0.004783951823204511,0.010657653509124426,9.904649227558686e-05,0.00045071069578642614,0.0008511275560543711,0.0018886907161849095,0.4730560695554543,0.0009951790000000127,0.20802446111035372,0.09337693321968121
e216_e154_s05,e154,250,250,S2,-0.00022787829849266552,-0.004916893755326494,0.003996650080650891,0.008913543835977387,8.75997298557741e-05,0.00042850250540102933,0.0008289193656689743,0.001865862219689872,0.4739448705118002,,,
e216_e95_s05,e95,250,250,S2,-0.00022753192090226525,-0.004916547377736091,0.003996996458241292,0.008913543835977384,8.759972985577288e-05,0.00042850250540102755,0.0008289193656689723,0.0018658622196898705,0.4739448705118003,0.0009951790000000127,0.24898170673833891,0.1116479616090753
e154,e95,294,139,"Q1,Q3,S2,S3,S4",-2.983755801312066e-05,-0.001093576567895393,0.0009240703798555904,0.0020176469477509833,1.5339633652824394e-05,7.04601978722272e-05,0.00013543134402313104,0.0003205575359349004,0.47278238590354293,0.0009951790000000127,1.0769515198133879,0.4932374324008033
e101,e95,50,48,"Q2,S3",4.639793716350395e-05,-9.667868940905586e-05,0.00021167672073691307,0.0003083554101459689,1.1619193802823402e-05,5.529633581556495e-05,0.00010574039623860063,0.00022819187816136666,0.5360009201562888,0.0009951790000000127,4.701409756044417,3.2273764858833385
mixmin,e95,550,250,"Q2,S1,S2,S3",0.00014454265478081838,-0.002701749980387862,0.0028465284426808014,0.005548278423068663,4.647677521129553e-05,0.00022118534326226084,0.0004229615849544032,0.0009127675126454622,0.4869953491637427,0.0009951790000000127,0.34961147237396784,0.17936717015899056
