variant,family,file,candidate_origin,gate_count,rank_mean,rank_median,rank_min,top1_count,top5_count,top10_count,score_mean,score_std,pred_mean,pred_std_mean,gate_rate,top1_rate,top5_rate,top10_rate
e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2,null_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_2_a91d9ac9.csv,e366_generated,84,1.0714285714285714,1.0,1.0,81,84,84,5.3719136994137,0.3093828012057048,0.00027544610527123817,0.00013249953107970217,1.0,0.9642857142857143,1.0,1.0
e362_scale_g1.06_q11.08_q20.90_q30.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_70_e42abfdd.csv,e364_existing,69,60.608695652173914,64.0,1.0,3,3,3,4.169758018888453,0.3465005136007564,0.0001835166810057837,8.368860921085838e-05,0.8214285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571
e366_targetrow_q3_good_s1_bad_cluster_356_bad,target_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_targetrow_q3_good_s1_bad_cluster_356_bad_033b92ee.csv,e366_generated,84,2.3452380952380953,2.0,2.0,0,84,84,5.234846632346633,0.29859010981107326,0.00027447021133876465,0.0001320238534759664,1.0,0.0,1.0,1.0
e366_targetrow_q3_good_s1_bad_energy_x_recovery,target_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_targetrow_q3_good_s1_bad_energy_x_recovery_d26c08c7.csv,e366_generated,84,2.8214285714285716,3.0,2.0,0,82,84,5.213612541112541,0.31536874211293114,0.0002754309571790995,0.0001325516318487777,1.0,0.0,0.9761904761904762,1.0
e366_nulltargetrow_q3_good_s1_bad_random_rate_match_0,null_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_random_rate_match_0_220c8af8.csv,e366_generated,84,4.535714285714286,4.0,4.0,0,81,83,5.125285642785643,0.30357882397921343,0.00027697337473363493,0.00013306982946332044,1.0,0.0,0.9642857142857143,0.9880952380952381
e366_nulltargetrow_q3_good_s1_bad_perm_cluster_1,null_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_perm_cluster_1_ea93afcb.csv,e366_generated,84,4.7023809523809526,5.0,4.0,0,81,84,5.1321918346918345,0.311551036915154,0.0002751770000339718,0.0001324835086903189,1.0,0.0,0.9642857142857143,1.0
e362_scale_g1.03_q11.08_q20.90_q30.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_00_s10_70_f4284749.csv,e364_existing,69,59.43478260869565,53.0,2.0,0,3,3,4.176261043652348,0.3382484264916475,0.00018281130395786044,8.389057279281356e-05,0.8214285714285714,0.0,0.03571428571428571,0.03571428571428571
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_3aeb0277.csv,e364_existing,72,32.888888888888886,32.5,5.0,0,2,14,4.302562205062205,0.24343303060282764,0.000332013153771623,0.00016807822337807404,0.8571428571428571,0.0,0.023809523809523808,0.16666666666666666
e366_nulltargetrow_q3_good_s1_bad_random_rate_match_2,null_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_nulltargetrow_q3_good_s1_bad_random_rate_match_2_c0af2326.csv,e366_generated,84,6.511904761904762,6.0,6.0,0,0,82,5.039543114543115,0.3038435453317457,0.0002761181783046231,0.00013280693509345562,1.0,0.0,0.0,0.9761904761904762
e366_rowlatent_weekend_to_q3s1_s1.00,row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_rowlatent_weekend_to_q3s1_s1_00_5f17f63d.csv,e366_generated,84,8.714285714285714,8.0,6.0,0,0,71,4.9448498498498505,0.2989370841140033,0.00029042606162604675,0.00014387301804629594,1.0,0.0,0.0,0.8452380952380952
e366_pair_q3s1_q3_wa0.60,pair_center,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_60_4b049b1e.csv,e366_generated,84,8.952380952380953,9.0,7.0,0,0,75,4.943361218361218,0.3050699246524909,0.0002840562856859884,0.00013881521929394098,1.0,0.0,0.0,0.8928571428571429
e366_rowlatent_weekend_to_q3s1_s0.70,row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_rowlatent_weekend_to_q3s1_s0_70_d0af5b60.csv,e366_generated,84,11.392857142857142,10.0,7.0,0,0,52,4.902454954954955,0.3001699136192155,0.00029059473715557934,0.0001440685944518729,1.0,0.0,0.0,0.6190476190476191
e366_pair_q3s1_q3_wa0.60_amp1.03,pair_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_60_amp1_03_cdafc393.csv,e366_generated,84,11.821428571428571,11.0,9.0,0,0,29,4.893888888888888,0.3292411039072592,0.000285108299847812,0.00013853638328140578,1.0,0.0,0.0,0.34523809523809523
e366_pair_q3s1_q3_wa0.40_amp1.03,pair_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_40_amp1_03_293e618f.csv,e366_generated,84,13.25,11.0,10.0,0,0,27,4.871964464464464,0.32409363772241095,0.0002894354417846768,0.00014196439323665614,1.0,0.0,0.0,0.32142857142857145
e366_targetrow_s1_tail_only_cluster_356_bad,target_row_lifestyle_gate,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_targetrow_s1_tail_only_cluster_356_bad_b1327fd7.csv,e366_generated,84,13.428571428571429,13.0,11.0,0,0,0,4.862819962819962,0.2954098144862172,0.00028357056179452114,0.0001380407858322797,1.0,0.0,0.0,0.0
e366_pair_q3s1_q3_wa0.50,pair_center,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_50_0bc9e0e0.csv,e366_generated,84,13.892857142857142,13.5,12.0,0,0,0,4.859164879164879,0.303215777172852,0.0002861956460136759,0.0001405001478403478,1.0,0.0,0.0,0.0
e366_pair_q3s1_q3_wa0.75,pair_center,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_75_5fb708de.csv,e366_generated,84,14.05952380952381,14.0,9.0,0,0,13,4.865197697697698,0.31356808987138723,0.0002809410422051529,0.00013632544790364865,1.0,0.0,0.0,0.15476190476190477
e366_pair_q3s1_q3_wa0.50_amp1.03,pair_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_50_amp1_03_11402cea.csv,e366_generated,84,16.333333333333332,16.0,13.0,0,0,0,4.823081295581296,0.3262739383720736,0.00028724597607815346,0.000140220009327231,1.0,0.0,0.0,0.0
e366_pair_q3s1_q3_wa0.60_amp0.97,pair_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_60_amp0_97_aa621600.csv,e366_generated,84,16.595238095238095,16.0,12.0,0,0,0,4.826991991991991,0.28910979954127614,0.0002834588035044251,0.00013892062477144704,1.0,0.0,0.0,0.0
e366_pair_q3s1_q3_wa0.75_amp1.03,pair_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_pair_q3s1_q3_wa0_75_amp1_03_224e4408.csv,e366_generated,84,18.083333333333332,17.0,13.0,0,0,0,4.805432575432574,0.33855279374123565,0.0002820281511718806,0.00013602235321027,1.0,0.0,0.0,0.0
e366_center_support_amp1.03,family_center_amp,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_center_support_amp1_03_ee963a1e.csv,e366_generated,84,20.86904761904762,19.0,18.0,0,0,0,4.74886886886887,0.3312107279587654,0.00028547734447806534,0.0001387962336402011,1.0,0.0,0.0,0.0
e366_center_support,family_center,analysis_outputs/submission_e366_hiddenlife_donorlatent_e366_center_support_18a69370.csv,e366_generated,84,21.75,22.0,17.0,0,0,0,4.729145574145573,0.3081806881207818,0.00028442969379944796,0.00013907577751742138,1.0,0.0,0.0,0.0
